"plb0219","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"Yes, every 2 weeks","2019","Not Working","lower secondary degree","13","","",""
"Yes, every 2 weeks","2019","Not Working","secondary school degree","15","","",""
"Yes, every 2 weeks","2019","Not Working","college entrance qualification","17","","",""
"Yes, every 2 weeks","2019","Not Working","Other degree","7","","",""
"Yes, every 2 weeks","2019","Not Working","no degree/no degree yet","4","","",""
"Yes, every 3-4 weeks","2019","Full Time","lower secondary degree","85","0.0647708455230873","0.0520054936956736","0.0775361973505011"
"Yes, every 3-4 weeks","2019","Full Time","secondary school degree","190","0.0530152969341696","0.0452190580839813","0.0608115357843578"
"Yes, every 3-4 weeks","2019","Full Time","college entrance qualification","319","0.0670859369198167","0.0593049495179471","0.0748669243216862"
"Yes, every 3-4 weeks","2019","Full Time","Other degree","46","0.0502561753568356","0.0364576427599443","0.0640547079537269"
"Yes, every 3-4 weeks","2019","Full Time","no degree/no degree yet","3","","",""
"Yes, every 3-4 weeks","2019","Part Time","lower secondary degree","25","","",""
"Yes, every 3-4 weeks","2019","Part Time","secondary school degree","86","0.0403539614025297","0.0312452577902445","0.0494626650148149"
"Yes, every 3-4 weeks","2019","Part Time","college entrance qualification","139","0.0564015875100003","0.0467747287136805","0.0660284463063201"
"Yes, every 3-4 weeks","2019","Part Time","Other degree","31","0.0477264855089213","0.0315598204765928","0.0638931505412499"
"Yes, every 3-4 weeks","2019","Part Time","no degree/no degree yet","4","","",""
"Yes, every 3-4 weeks","2019","Not Working","lower secondary degree","6","","",""
"Yes, every 3-4 weeks","2019","Not Working","secondary school degree","12","","",""
"Yes, every 3-4 weeks","2019","Not Working","college entrance qualification","32","0.0977798124696816","0.0611083110979142","0.134451313841449"
"Yes, every 3-4 weeks","2019","Not Working","Other degree","6","","",""
"Yes, every 3-4 weeks","2019","Not Working","no degree/no degree yet","5","","",""
"Rarely","2019","Full Time","lower secondary degree","210","0.13149875232894","0.113970846681615","0.149026657976265"
"Rarely","2019","Full Time","secondary school degree","511","0.146671220464538","0.134361627165476","0.1589808137636"
"Rarely","2019","Full Time","college entrance qualification","903","0.224139097564395","0.211168831333157","0.237109363795632"
"Rarely","2019","Full Time","Other degree","141","0.131424086833138","0.110084975842291","0.152763197823986"
"Rarely","2019","Full Time","no degree/no degree yet","8","","",""
"Rarely","2019","Part Time","lower secondary degree","86","0.0948878592030436","0.0754143157429773","0.11436140266311"
"Rarely","2019","Part Time","secondary school degree","164","0.111927425477805","0.0973342289023843","0.126520622053225"
"Rarely","2019","Part Time","college entrance qualification","335","0.137864186860859","0.123477562247091","0.152250811474627"
"Rarely","2019","Part Time","Other degree","59","0.102275546931659","0.0792972788133984","0.125253815049921"
"Rarely","2019","Part Time","no degree/no degree yet","13","","",""
"Rarely","2019","Not Working","lower secondary degree","19","","",""
"Rarely","2019","Not Working","secondary school degree","28","","",""
"Rarely","2019","Not Working","college entrance qualification","37","0.26878999805753","0.214053698407297","0.323526297707762"
"Rarely","2019","Not Working","Other degree","6","","",""
"Rarely","2019","Not Working","no degree/no degree yet","2","","",""
