"plb0219","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Rarely","2011","(1b) general elementary school","66","0.0589994629293496","0.0422145490976272","0.0757843767610719"
"Rarely","2011","(1c) basic vocational qualification","416","0.142396044289274","0.130048610866464","0.154743477712084"
"Rarely","2011","(2b) intermediate general qualification","41","0.0942226566085064","0.0665135481444348","0.121931765072578"
"Rarely","2011","(2a) intermediate vocational","800","0.180733499443743","0.169980203280645","0.191486795606842"
"Rarely","2011","(2c_gen) general maturity certificate","84","0.159063291008555","0.127290465536592","0.190836116480518"
"Rarely","2011","(2c_voc) vocational maturity certificate","312","0.200943089928419","0.182222602559196","0.219663577297643"
"Rarely","2011","(3a) lower tertiary education","348","0.25013364187657","0.228531220599733","0.271736063153408"
"Rarely","2011","(3b) higher tertiary education","634","0.226551795034402","0.211010794392378","0.242092795676426"
"No, never","2012","(0) in school","9","","",""
"No, never","2012","(1a) inadequately completed","41","0.539153019041881","0.427086549886236","0.651219488197527"
"No, never","2012","(1b) general elementary school","228","0.721076633543829","0.671072948425333","0.771080318662326"
"No, never","2012","(1c) basic vocational qualification","557","0.666428116078118","0.634713050011358","0.698143182144877"
"No, never","2012","(2b) intermediate general qualification","83","0.736689689082735","0.656193485290952","0.817185892874519"
"No, never","2012","(2a) intermediate vocational","1040","0.650871987768349","0.627644674857365","0.674099300679333"
"No, never","2012","(2c_gen) general maturity certificate","70","0.576359860094103","0.492063942896176","0.66065577729203"
"No, never","2012","(2c_voc) vocational maturity certificate","450","0.663034702151137","0.627612075756884","0.69845732854539"
"No, never","2012","(3a) lower tertiary education","250","0.607132368170289","0.559330956458005","0.654933779882573"
"No, never","2012","(3b) higher tertiary education","383","0.490337785584531","0.457081240669401","0.523594330499661"
"Yes, every week","2012","(0) in school","5","","",""
"Yes, every week","2012","(1a) inadequately completed","12","","",""
"Yes, every week","2012","(1b) general elementary school","18","","",""
"Yes, every week","2012","(1c) basic vocational qualification","56","0.0685336483879058","0.0515383122943347","0.0855289844814769"
"Yes, every week","2012","(2b) intermediate general qualification","7","","",""
"Yes, every week","2012","(2a) intermediate vocational","91","0.0529168527749322","0.0420087331997461","0.0638249723501183"
"Yes, every week","2012","(2c_gen) general maturity certificate","11","","",""
"Yes, every week","2012","(2c_voc) vocational maturity certificate","41","0.0534123229845928","0.0365614968885679","0.0702631490806178"
"Yes, every week","2012","(3a) lower tertiary education","25","","",""
"Yes, every week","2012","(3b) higher tertiary education","125","0.115067270284067","0.0938387725037292","0.136295768064405"
"Yes, every 2 weeks","2012","(0) in school","1","","",""
"Yes, every 2 weeks","2012","(1a) inadequately completed","12","","",""
"Yes, every 2 weeks","2012","(1b) general elementary school","29","","",""
"Yes, every 2 weeks","2012","(1c) basic vocational qualification","85","0.0945940646574295","0.0749085008348103","0.114279628480049"
"Yes, every 2 weeks","2012","(2b) intermediate general qualification","15","","",""
"Yes, every 2 weeks","2012","(2a) intermediate vocational","169","0.0949313645127846","0.0806488573169581","0.109213871708611"
"Yes, every 2 weeks","2012","(2c_gen) general maturity certificate","19","","",""
"Yes, every 2 weeks","2012","(2c_voc) vocational maturity certificate","71","0.108132513855293","0.0848597289447433","0.131405298765842"
"Yes, every 2 weeks","2012","(3a) lower tertiary education","19","","",""
"Yes, every 2 weeks","2012","(3b) higher tertiary education","98","0.100975635037338","0.0809317337166521","0.121019536358023"
"Yes, every 3-4 weeks","2012","(0) in school","6","","",""
"Yes, every 3-4 weeks","2012","(1a) inadequately completed","3","","",""
"Yes, every 3-4 weeks","2012","(1b) general elementary school","7","","",""
"Yes, every 3-4 weeks","2012","(1c) basic vocational qualification","46","0.0579406515684352","0.04222526511698","0.0736560380198905"
"Yes, every 3-4 weeks","2012","(2b) intermediate general qualification","4","","",""
"Yes, every 3-4 weeks","2012","(2a) intermediate vocational","95","0.0589210836088485","0.0474472851549254","0.0703948820627716"
"Yes, every 3-4 weeks","2012","(2c_gen) general maturity certificate","11","","",""
"Yes, every 3-4 weeks","2012","(2c_voc) vocational maturity certificate","38","0.0476098713888151","0.0316519622857566","0.0635677804918735"
"Yes, every 3-4 weeks","2012","(3a) lower tertiary education","26","","",""
"Yes, every 3-4 weeks","2012","(3b) higher tertiary education","65","0.084254956954138","0.0657761789870026","0.102733734921273"
"Rarely","2012","(0) in school","4","","",""
"Rarely","2012","(1a) inadequately completed","8","","",""
"Rarely","2012","(1b) general elementary school","27","","",""
"Rarely","2012","(1c) basic vocational qualification","105","0.112503519308112","0.0912485432671267","0.133758495349097"
"Rarely","2012","(2b) intermediate general qualification","6","","",""
"Rarely","2012","(2a) intermediate vocational","223","0.142358711335086","0.125333061512288","0.159384361157883"
"Rarely","2012","(2c_gen) general maturity certificate","21","","",""
"Rarely","2012","(2c_voc) vocational maturity certificate","84","0.127810589620163","0.102789347578697","0.152831831661629"
"Rarely","2012","(3a) lower tertiary education","81","0.224751733101111","0.183896486955137","0.265606979247085"
"Rarely","2012","(3b) higher tertiary education","197","0.209364352139926","0.182298120575526","0.236430583704327"
"No, never","2013","(0) in school","40","0.568806791694132","0.455970040434919","0.681643542953345"
"No, never","2013","(1a) inadequately completed","88","0.618022998079503","0.53782575095987","0.698220245199136"
"No, never","2013","(1b) general elementary school","494","0.711838268240695","0.678358746364985","0.745317790116405"
"No, never","2013","(1c) basic vocational qualification","1747","0.63997583536297","0.621956748497515","0.657994922228424"
"No, never","2013","(2b) intermediate general qualification","305","0.711374591035713","0.667935932473787","0.75481324959764"
"No, never","2013","(2a) intermediate vocational","2826","0.61372152948414","0.59959114477998","0.6278519141883"
"No, never","2013","(2c_gen) general maturity certificate","336","0.58766617140674","0.546564250361562","0.628768092451917"
"No, never","2013","(2c_voc) vocational maturity certificate","1079","0.589396402491453","0.56577391063716","0.613018894345745"
"No, never","2013","(3a) lower tertiary education","882","0.593315486711219","0.567873662851797","0.618757310570641"
"No, never","2013","(3b) higher tertiary education","1251","0.460802362796227","0.441820516573515","0.479784209018938"
"Yes, every week","2013","(0) in school","15","","",""
"Yes, every week","2013","(1a) inadequately completed","14","","",""
"Yes, every week","2013","(1b) general elementary school","52","0.0702347082458956","0.0513446635806091","0.089124752911182"
"Yes, every week","2013","(1c) basic vocational qualification","151","0.0501907118168784","0.0419944646060562","0.0583869590277007"
"Yes, every week","2013","(2b) intermediate general qualification","22","","",""
"Yes, every week","2013","(2a) intermediate vocational","171","0.0353107812606564","0.0299544746339624","0.0406670878873504"
"Yes, every week","2013","(2c_gen) general maturity certificate","50","0.0765419380750697","0.0543430813897207","0.0987407947604187"
"Yes, every week","2013","(2c_voc) vocational maturity certificate","70","0.0539794734499351","0.0431283377586899","0.0648306091411802"
"Yes, every week","2013","(3a) lower tertiary education","73","0.0440803359244092","0.0334484642143052","0.0547122076345133"
"Yes, every week","2013","(3b) higher tertiary education","369","0.127623513823785","0.114917057840461","0.140329969807109"
"Yes, every 2 weeks","2013","(0) in school","8","","",""
"Yes, every 2 weeks","2013","(1a) inadequately completed","17","","",""
"Yes, every 2 weeks","2013","(1b) general elementary school","71","0.0984118011927244","0.0763927739879851","0.120430828397464"
"Yes, every 2 weeks","2013","(1c) basic vocational qualification","289","0.101960155200822","0.0906009430097587","0.113319367391886"
"Yes, every 2 weeks","2013","(2b) intermediate general qualification","39","0.0933255208361617","0.0654395443358528","0.121211497336471"
"Yes, every 2 weeks","2013","(2a) intermediate vocational","502","0.100466554443226","0.0917421163222125","0.109190992564239"
"Yes, every 2 weeks","2013","(2c_gen) general maturity certificate","62","0.130312900095959","0.102203763191381","0.158422037000538"
"Yes, every 2 weeks","2013","(2c_voc) vocational maturity certificate","156","0.0952134159985099","0.0811194654932294","0.10930736650379"
"Yes, every 2 weeks","2013","(3a) lower tertiary education","91","0.0805639391550893","0.0664675560283823","0.0946603222817962"
"Yes, every 2 weeks","2013","(3b) higher tertiary education","220","0.0858317391534174","0.0751646938998886","0.0964987844069463"
"Yes, every 3-4 weeks","2013","(0) in school","3","","",""
"Yes, every 3-4 weeks","2013","(1a) inadequately completed","12","","",""
"Yes, every 3-4 weeks","2013","(1b) general elementary school","23","","",""
"Yes, every 3-4 weeks","2013","(1c) basic vocational qualification","115","0.0421550991109165","0.0346118609740518","0.0496983372477812"
"Yes, every 3-4 weeks","2013","(2b) intermediate general qualification","12","","",""
"Yes, every 3-4 weeks","2013","(2a) intermediate vocational","257","0.052589313037634","0.0461113876212951","0.0590672384539729"
"Yes, every 3-4 weeks","2013","(2c_gen) general maturity certificate","33","0.0681952771326267","0.0471472257843103","0.089243328480943"
"Yes, every 3-4 weeks","2013","(2c_voc) vocational maturity certificate","76","0.0602025028261309","0.0487806908157483","0.0716243148365135"
"Yes, every 3-4 weeks","2013","(3a) lower tertiary education","59","0.0525861322310754","0.0410254872289514","0.0641467772331994"
"Yes, every 3-4 weeks","2013","(3b) higher tertiary education","195","0.0776483167086598","0.0674572086416519","0.0878394247756676"
"Rarely","2013","(0) in school","8","","",""
"Rarely","2013","(1a) inadequately completed","10","","",""
"Rarely","2013","(1b) general elementary school","63","0.0893290981720014","0.0682453590774446","0.110412837266558"
"Rarely","2013","(1c) basic vocational qualification","424","0.165718198508413","0.151760087364258","0.179676309652568"
"Rarely","2013","(2b) intermediate general qualification","40","0.119604977439564","0.0884968860511132","0.150713068828014"
"Rarely","2013","(2a) intermediate vocational","805","0.197911821774344","0.186348969402081","0.209474674146607"
"Rarely","2013","(2c_gen) general maturity certificate","70","0.137283713289604","0.108548409104033","0.166019017475176"
"Rarely","2013","(2c_voc) vocational maturity certificate","285","0.201208205233971","0.181957340890558","0.220459069577385"
"Rarely","2013","(3a) lower tertiary education","327","0.229454105978207","0.207675817104236","0.251232394852179"
"Rarely","2013","(3b) higher tertiary education","614","0.248094067517911","0.231646674989261","0.264541460046561"
"No, never","2014","(0) in school","","","",""
"No, never","2014","(1a) inadequately completed","","","",""
"No, never","2014","(1b) general elementary school","","","",""
"No, never","2014","(1c) basic vocational qualification","","","",""
"No, never","2014","(2b) intermediate general qualification","","","",""
"No, never","2014","(2a) intermediate vocational","","","",""
"No, never","2014","(2c_gen) general maturity certificate","","","",""
"No, never","2014","(2c_voc) vocational maturity certificate","","","",""
"No, never","2014","(3a) lower tertiary education","","","",""
"No, never","2014","(3b) higher tertiary education","","","",""
"Yes, every week","2014","(0) in school","","","",""
"Yes, every week","2014","(1a) inadequately completed","","","",""
"Yes, every week","2014","(1b) general elementary school","","","",""
"Yes, every week","2014","(1c) basic vocational qualification","","","",""
"Yes, every week","2014","(2b) intermediate general qualification","","","",""
"Yes, every week","2014","(2a) intermediate vocational","","","",""
"Yes, every week","2014","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2014","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2014","(3a) lower tertiary education","","","",""
"Yes, every week","2014","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2014","(0) in school","","","",""
"Yes, every 2 weeks","2014","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2014","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2014","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2014","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2014","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2014","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2014","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2014","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2014","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2014","(0) in school","","","",""
"Yes, every 3-4 weeks","2014","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2014","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2014","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2014","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2014","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2014","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2014","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2014","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2014","(3b) higher tertiary education","","","",""
"Rarely","2014","(0) in school","","","",""
"Rarely","2014","(1a) inadequately completed","","","",""
"Rarely","2014","(1b) general elementary school","","","",""
"Rarely","2014","(1c) basic vocational qualification","","","",""
"Rarely","2014","(2b) intermediate general qualification","","","",""
"Rarely","2014","(2a) intermediate vocational","","","",""
"Rarely","2014","(2c_gen) general maturity certificate","","","",""
"Rarely","2014","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2014","(3a) lower tertiary education","","","",""
"Rarely","2014","(3b) higher tertiary education","","","",""
"No, never","2015","(0) in school","27","","",""
"No, never","2015","(1a) inadequately completed","119","0.661343627586577","0.590822661678992","0.731864593494162"
"No, never","2015","(1b) general elementary school","560","0.673143685899648","0.640940294212631","0.705347077586665"
"No, never","2015","(1c) basic vocational qualification","1637","0.645504668423482","0.626897868211992","0.664111468634972"
"No, never","2015","(2b) intermediate general qualification","310","0.711603713398167","0.668685647583117","0.754521779213217"
"No, never","2015","(2a) intermediate vocational","2535","0.622052416263001","0.607050636395739","0.637054196130263"
"No, never","2015","(2c_gen) general maturity certificate","427","0.576654909322608","0.540105126921088","0.613204691724128"
"No, never","2015","(2c_voc) vocational maturity certificate","1135","0.591419552899983","0.568716834431607","0.614122271368359"
"No, never","2015","(3a) lower tertiary education","789","0.597887956693527","0.571141367159519","0.624634546227536"
"No, never","2015","(3b) higher tertiary education","1320","0.449277210955268","0.430770028080723","0.467784393829812"
"Yes, every week","2015","(0) in school","10","","",""
"Yes, every week","2015","(1a) inadequately completed","12","","",""
"Yes, every week","2015","(1b) general elementary school","49","0.0588676188328461","0.0427079342596842","0.075027303406008"
"Yes, every week","2015","(1c) basic vocational qualification","158","0.0593285192509281","0.0501395354947049","0.0685175030071513"
"Yes, every week","2015","(2b) intermediate general qualification","29","","",""
"Yes, every week","2015","(2a) intermediate vocational","169","0.038588848788876","0.032629497318308","0.044548200259444"
"Yes, every week","2015","(2c_gen) general maturity certificate","60","0.0817447686601024","0.0614776866379531","0.102011850682252"
"Yes, every week","2015","(2c_voc) vocational maturity certificate","85","0.0473714521831174","0.03756049501287","0.0571824093533648"
"Yes, every week","2015","(3a) lower tertiary education","66","0.0395503078602886","0.0289187424643554","0.0501818732562217"
"Yes, every week","2015","(3b) higher tertiary education","351","0.133950963849032","0.121278508779227","0.146623418918838"
"Yes, every 2 weeks","2015","(0) in school","11","","",""
"Yes, every 2 weeks","2015","(1a) inadequately completed","20","","",""
"Yes, every 2 weeks","2015","(1b) general elementary school","91","0.124587571871985","0.101914362340054","0.147260781403915"
"Yes, every 2 weeks","2015","(1c) basic vocational qualification","276","0.100169064965649","0.0884911849093492","0.111846945021948"
"Yes, every 2 weeks","2015","(2b) intermediate general qualification","38","0.0656983812906986","0.0422265436820215","0.0891702188993756"
"Yes, every 2 weeks","2015","(2a) intermediate vocational","438","0.104513765408365","0.0950485671389601","0.11397896367777"
"Yes, every 2 weeks","2015","(2c_gen) general maturity certificate","83","0.12466898206763","0.100232150198122","0.149105813937138"
"Yes, every 2 weeks","2015","(2c_voc) vocational maturity certificate","174","0.100077521714003","0.0862175592041603","0.113937484223846"
"Yes, every 2 weeks","2015","(3a) lower tertiary education","86","0.0891382287281391","0.0735949295126974","0.104681527943581"
"Yes, every 2 weeks","2015","(3b) higher tertiary education","242","0.0913622514564546","0.0806422367384268","0.102082266174482"
"Yes, every 3-4 weeks","2015","(0) in school","1","","",""
"Yes, every 3-4 weeks","2015","(1a) inadequately completed","8","","",""
"Yes, every 3-4 weeks","2015","(1b) general elementary school","41","0.0536400736225322","0.0381717895157759","0.0691083577292884"
"Yes, every 3-4 weeks","2015","(1c) basic vocational qualification","108","0.0405465484156712","0.0328746005942956","0.0482184962370469"
"Yes, every 3-4 weeks","2015","(2b) intermediate general qualification","16","","",""
"Yes, every 3-4 weeks","2015","(2a) intermediate vocational","201","0.0493245837896028","0.0426247912090835","0.0560243763701221"
"Yes, every 3-4 weeks","2015","(2c_gen) general maturity certificate","30","0.0586121452681489","0.0412358319413502","0.0759884585949476"
"Yes, every 3-4 weeks","2015","(2c_voc) vocational maturity certificate","93","0.0575954219918778","0.046835629136163","0.0683552148475926"
"Yes, every 3-4 weeks","2015","(3a) lower tertiary education","76","0.0727520274304801","0.0585841279672238","0.0869199268937364"
"Yes, every 3-4 weeks","2015","(3b) higher tertiary education","216","0.0839821727965169","0.0736625906263106","0.0943017549667233"
"Rarely","2015","(0) in school","9","","",""
"Rarely","2015","(1a) inadequately completed","14","","",""
"Rarely","2015","(1b) general elementary school","74","0.0897610497729895","0.0701368952012793","0.1093852043447"
"Rarely","2015","(1c) basic vocational qualification","360","0.15445119894427","0.140394552497788","0.168507845390751"
"Rarely","2015","(2b) intermediate general qualification","35","0.103493218667333","0.0746357028135114","0.132350734521155"
"Rarely","2015","(2a) intermediate vocational","670","0.185520385750155","0.173493603724481","0.19754716777583"
"Rarely","2015","(2c_gen) general maturity certificate","102","0.15831919468151","0.131315696259649","0.185322693103371"
"Rarely","2015","(2c_voc) vocational maturity certificate","314","0.203536051211019","0.184941103211316","0.222130999210722"
"Rarely","2015","(3a) lower tertiary education","274","0.200671479287565","0.178824547605596","0.222518410969534"
"Rarely","2015","(3b) higher tertiary education","646","0.241427400942728","0.22550500378704","0.257349798098417"
"No, never","2016","(0) in school","","","",""
"No, never","2016","(1a) inadequately completed","","","",""
"No, never","2016","(1b) general elementary school","","","",""
"No, never","2016","(1c) basic vocational qualification","","","",""
"No, never","2016","(2b) intermediate general qualification","","","",""
"No, never","2016","(2a) intermediate vocational","","","",""
"No, never","2016","(2c_gen) general maturity certificate","","","",""
"No, never","2016","(2c_voc) vocational maturity certificate","","","",""
"No, never","2016","(3a) lower tertiary education","","","",""
"No, never","2016","(3b) higher tertiary education","","","",""
"Yes, every week","2016","(0) in school","","","",""
"Yes, every week","2016","(1a) inadequately completed","","","",""
"Yes, every week","2016","(1b) general elementary school","","","",""
"Yes, every week","2016","(1c) basic vocational qualification","","","",""
"Yes, every week","2016","(2b) intermediate general qualification","","","",""
"Yes, every week","2016","(2a) intermediate vocational","","","",""
"Yes, every week","2016","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2016","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2016","(3a) lower tertiary education","","","",""
"Yes, every week","2016","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2016","(0) in school","","","",""
"Yes, every 2 weeks","2016","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2016","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2016","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2016","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2016","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2016","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2016","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2016","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2016","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2016","(0) in school","","","",""
"Yes, every 3-4 weeks","2016","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2016","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2016","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2016","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2016","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2016","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2016","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2016","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2016","(3b) higher tertiary education","","","",""
"Rarely","2016","(0) in school","","","",""
"Rarely","2016","(1a) inadequately completed","","","",""
"Rarely","2016","(1b) general elementary school","","","",""
"Rarely","2016","(1c) basic vocational qualification","","","",""
"Rarely","2016","(2b) intermediate general qualification","","","",""
"Rarely","2016","(2a) intermediate vocational","","","",""
"Rarely","2016","(2c_gen) general maturity certificate","","","",""
"Rarely","2016","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2016","(3a) lower tertiary education","","","",""
"Rarely","2016","(3b) higher tertiary education","","","",""
"No, never","2017","(0) in school","35","0.439775283933485","0.3243195628354","0.55523100503157"
"No, never","2017","(1a) inadequately completed","148","0.657107015468624","0.595221185006227","0.718992845931022"
"No, never","2017","(1b) general elementary school","638","0.727884089863477","0.698710665297332","0.757057514429622"
"No, never","2017","(1c) basic vocational qualification","1697","0.643852041566628","0.625320451938051","0.662383631195205"
"No, never","2017","(2b) intermediate general qualification","323","0.737460606720359","0.696624219478407","0.778296993962311"
"No, never","2017","(2a) intermediate vocational","2814","0.640382540192133","0.626118470597983","0.654646609786284"
"No, never","2017","(2c_gen) general maturity certificate","553","0.607326496643883","0.575097950723572","0.639555042564195"
"No, never","2017","(2c_voc) vocational maturity certificate","1303","0.631265148307611","0.610375067874933","0.652155228740288"
"No, never","2017","(3a) lower tertiary education","882","0.641654152689881","0.616382206183251","0.666926099196511"
"No, never","2017","(3b) higher tertiary education","1735","0.526081183017985","0.508824058552706","0.543338307483265"
"Yes, every week","2017","(0) in school","15","","",""
"Yes, every week","2017","(1a) inadequately completed","17","","",""
"Yes, every week","2017","(1b) general elementary school","47","0.0487563555885631","0.0346394069846161","0.0628733041925101"
"Yes, every week","2017","(1c) basic vocational qualification","155","0.0620808281198816","0.0527425702245197","0.0714190860152435"
"Yes, every week","2017","(2b) intermediate general qualification","31","0.0591426398494859","0.0372502633843159","0.0810350163146559"
"Yes, every week","2017","(2a) intermediate vocational","206","0.0445629201992954","0.0384296628143324","0.0506961775842584"
"Yes, every week","2017","(2c_gen) general maturity certificate","91","0.105954297532522","0.0856422854281329","0.126266309636911"
"Yes, every week","2017","(2c_voc) vocational maturity certificate","120","0.0598341649038442","0.0495645546590981","0.0701037751485903"
"Yes, every week","2017","(3a) lower tertiary education","52","0.0364490593229431","0.0265722310436569","0.0463258876022292"
"Yes, every week","2017","(3b) higher tertiary education","359","0.109011277012196","0.0982401316180192","0.119782422406373"
"Yes, every 2 weeks","2017","(0) in school","10","","",""
"Yes, every 2 weeks","2017","(1a) inadequately completed","27","","",""
"Yes, every 2 weeks","2017","(1b) general elementary school","98","0.10003647898196","0.0803679906096851","0.119704967354236"
"Yes, every 2 weeks","2017","(1c) basic vocational qualification","244","0.0914667571526367","0.080310809735835","0.102622704569438"
"Yes, every 2 weeks","2017","(2b) intermediate general qualification","33","0.0699426234267264","0.046272174678353","0.0936130721750997"
"Yes, every 2 weeks","2017","(2a) intermediate vocational","468","0.10479059684598","0.0956867111155265","0.113894482576434"
"Yes, every 2 weeks","2017","(2c_gen) general maturity certificate","102","0.113967362436804","0.0929958908181536","0.134938834055455"
"Yes, every 2 weeks","2017","(2c_voc) vocational maturity certificate","214","0.108334996163094","0.0948775590560408","0.121792433270147"
"Yes, every 2 weeks","2017","(3a) lower tertiary education","82","0.061156416826629","0.0485278333848264","0.0737850002684316"
"Yes, every 2 weeks","2017","(3b) higher tertiary education","290","0.0913487953117288","0.0813915298295795","0.101306060793878"
"Yes, every 3-4 weeks","2017","(0) in school","6","","",""
"Yes, every 3-4 weeks","2017","(1a) inadequately completed","14","","",""
"Yes, every 3-4 weeks","2017","(1b) general elementary school","41","0.0474771696079566","0.0335372766588521","0.0614170625570611"
"Yes, every 3-4 weeks","2017","(1c) basic vocational qualification","145","0.0521668600463421","0.0435615266775995","0.0607721934150846"
"Yes, every 3-4 weeks","2017","(2b) intermediate general qualification","20","","",""
"Yes, every 3-4 weeks","2017","(2a) intermediate vocational","255","0.0551304423899973","0.0483464556486154","0.0619144291313793"
"Yes, every 3-4 weeks","2017","(2c_gen) general maturity certificate","44","0.0621398685526914","0.0462079528172491","0.0780717842881337"
"Yes, every 3-4 weeks","2017","(2c_voc) vocational maturity certificate","129","0.0488555451404976","0.0395217710816164","0.0581893191993789"
"Yes, every 3-4 weeks","2017","(3a) lower tertiary education","97","0.0732851733831718","0.059550506946605","0.0870198398197386"
"Yes, every 3-4 weeks","2017","(3b) higher tertiary education","267","0.0796111063764657","0.0702557015414323","0.0889665112114991"
"Rarely","2017","(0) in school","5","","",""
"Rarely","2017","(1a) inadequately completed","20","","",""
"Rarely","2017","(1b) general elementary school","70","0.0758459059580427","0.0584911864395459","0.0932006254765395"
"Rarely","2017","(1c) basic vocational qualification","324","0.150433513114512","0.136598633279256","0.164268392949768"
"Rarely","2017","(2b) intermediate general qualification","39","0.0945714579028455","0.0674140825984021","0.121728833207289"
"Rarely","2017","(2a) intermediate vocational","605","0.155133500372594","0.144372561504503","0.165894439240684"
"Rarely","2017","(2c_gen) general maturity certificate","92","0.110611974834099","0.0899124436014967","0.131311506066701"
"Rarely","2017","(2c_voc) vocational maturity certificate","283","0.151710145484954","0.136177101906188","0.167243189063719"
"Rarely","2017","(3a) lower tertiary education","270","0.187455197777375","0.166886376587307","0.208024018967444"
"Rarely","2017","(3b) higher tertiary education","565","0.193947638281624","0.180282502664066","0.207612773899182"
"No, never","2018","(0) in school","","","",""
"No, never","2018","(1a) inadequately completed","","","",""
"No, never","2018","(1b) general elementary school","","","",""
"No, never","2018","(1c) basic vocational qualification","","","",""
"No, never","2018","(2b) intermediate general qualification","","","",""
"No, never","2018","(2a) intermediate vocational","","","",""
"No, never","2018","(2c_gen) general maturity certificate","","","",""
"No, never","2018","(2c_voc) vocational maturity certificate","","","",""
"No, never","2018","(3a) lower tertiary education","","","",""
"No, never","2018","(3b) higher tertiary education","","","",""
"Yes, every week","2018","(0) in school","","","",""
"Yes, every week","2018","(1a) inadequately completed","","","",""
"Yes, every week","2018","(1b) general elementary school","","","",""
"Yes, every week","2018","(1c) basic vocational qualification","","","",""
"Yes, every week","2018","(2b) intermediate general qualification","","","",""
"Yes, every week","2018","(2a) intermediate vocational","","","",""
"Yes, every week","2018","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2018","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2018","(3a) lower tertiary education","","","",""
"Yes, every week","2018","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2018","(0) in school","","","",""
"Yes, every 2 weeks","2018","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2018","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2018","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2018","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2018","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2018","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2018","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2018","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2018","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2018","(0) in school","","","",""
"Yes, every 3-4 weeks","2018","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2018","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2018","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2018","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2018","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2018","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2018","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2018","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2018","(3b) higher tertiary education","","","",""
"Rarely","2018","(0) in school","","","",""
"Rarely","2018","(1a) inadequately completed","","","",""
