"plb0219","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"Rarely","2018","no degree/no degree yet","East Germany","","","",""
"No, never","2019","lower secondary degree","West Germany","1453","0.68199272420017","0.662389529605396","0.701595918794944"
"No, never","2019","lower secondary degree","East Germany","143","0.518532642873655","0.455318544955765","0.581746740791545"
"No, never","2019","secondary school degree","West Germany","2289","0.685732758008945","0.670331280608661","0.701134235409229"
"No, never","2019","secondary school degree","East Germany","1044","0.632201638885934","0.608741988553589","0.655661289218279"
"No, never","2019","college entrance qualification","West Germany","2852","0.569413462354567","0.555982246353501","0.582844678355633"
"No, never","2019","college entrance qualification","East Germany","656","0.608643477067271","0.580701826344049","0.636585127790492"
"No, never","2019","Other degree","West Germany","988","0.629502570251781","0.605224305075966","0.653780835427595"
"No, never","2019","Other degree","East Germany","106","0.674951215633402","0.605154416812162","0.744748014454641"
"No, never","2019","no degree/no degree yet","West Germany","154","0.672775232464066","0.613414322253461","0.732136142674671"
"No, never","2019","no degree/no degree yet","East Germany","14","","",""
"Yes, every week","2019","lower secondary degree","West Germany","129","0.0578044040058575","0.0479808315908705","0.0676279764208446"
"Yes, every week","2019","lower secondary degree","East Germany","27","","",""
"Yes, every week","2019","secondary school degree","West Germany","196","0.0443779418208737","0.0375457187322275","0.0512101649095199"
"Yes, every week","2019","secondary school degree","East Germany","81","0.0526279722333234","0.041764780912741","0.0634911635539058"
"Yes, every week","2019","college entrance qualification","West Germany","481","0.0802386895577537","0.0728698224126464","0.0876075567028609"
"Yes, every week","2019","college entrance qualification","East Germany","92","0.0685993582680775","0.0541278906187988","0.0830708259173562"
"Yes, every week","2019","Other degree","West Germany","95","0.0706295168152846","0.0577495764498093","0.0835094571807599"
"Yes, every week","2019","Other degree","East Germany","11","","",""
"Yes, every week","2019","no degree/no degree yet","West Germany","22","","",""
"Yes, every week","2019","no degree/no degree yet","East Germany","2","","",""
"Yes, every 2 weeks","2019","lower secondary degree","West Germany","196","0.0845468250523159","0.0728360626055086","0.0962575874991233"
"Yes, every 2 weeks","2019","lower secondary degree","East Germany","31","0.203362662463781","0.152440315877312","0.254285009050249"
"Yes, every 2 weeks","2019","secondary school degree","West Germany","331","0.0884294817095526","0.0790099556315914","0.0978490077875139"
"Yes, every 2 weeks","2019","secondary school degree","East Germany","184","0.113743803088646","0.0982972228025717","0.129190383374721"
"Yes, every 2 weeks","2019","college entrance qualification","West Germany","447","0.0846673921554692","0.077116142950355","0.0922186413605835"
"Yes, every 2 weeks","2019","college entrance qualification","East Germany","109","0.0808083463935408","0.065205083307614","0.0964116094794677"
"Yes, every 2 weeks","2019","Other degree","West Germany","175","0.124828537557768","0.108212410203527","0.14144466491201"
"Yes, every 2 weeks","2019","Other degree","East Germany","29","","",""
"Yes, every 2 weeks","2019","no degree/no degree yet","West Germany","34","0.0998822093163554","0.0619475478291874","0.137816870803523"
"Yes, every 2 weeks","2019","no degree/no degree yet","East Germany","4","","",""
"Yes, every 3-4 weeks","2019","lower secondary degree","West Germany","105","0.0562785071355678","0.0465776153629096","0.0659793989082259"
"Yes, every 3-4 weeks","2019","lower secondary degree","East Germany","10","","",""
"Yes, every 3-4 weeks","2019","secondary school degree","West Germany","202","0.0509119369864098","0.043619067468576","0.0582048065042436"
"Yes, every 3-4 weeks","2019","secondary school degree","East Germany","86","0.0486230391546395","0.0381593170662056","0.0590867612430734"
"Yes, every 3-4 weeks","2019","college entrance qualification","West Germany","396","0.0630846009284184","0.0564900820940299","0.0696791197628069"
"Yes, every 3-4 weeks","2019","college entrance qualification","East Germany","90","0.0736939367351074","0.0587358028140688","0.088652070656146"
"Yes, every 3-4 weeks","2019","Other degree","West Germany","77","0.0518880906118769","0.0407377035604956","0.0630384776632582"
"Yes, every 3-4 weeks","2019","Other degree","East Germany","6","","",""
"Yes, every 3-4 weeks","2019","no degree/no degree yet","West Germany","11","","",""
"Yes, every 3-4 weeks","2019","no degree/no degree yet","East Germany","1","","",""
"Rarely","2019","lower secondary degree","West Germany","285","0.119377539606089","0.105729362705282","0.133025716506895"
"Rarely","2019","lower secondary degree","East Germany","29","","",""
"Rarely","2019","secondary school degree","West Germany","472","0.130547881474219","0.119370421411361","0.141725341537077"
"Rarely","2019","secondary school degree","East Germany","228","0.152803546637457","0.135299131165469","0.170307962109445"
"Rarely","2019","college entrance qualification","West Germany","1045","0.202595855003792","0.191693363254462","0.213498346753122"
"Rarely","2019","college entrance qualification","East Germany","225","0.168254881536004","0.146837653928389","0.189672109143618"
"Rarely","2019","Other degree","West Germany","185","0.123151284763289","0.106631358462293","0.139671211064286"
"Rarely","2019","Other degree","East Germany","21","","",""
"Rarely","2019","no degree/no degree yet","West Germany","19","","",""
"Rarely","2019","no degree/no degree yet","East Germany","4","","",""
