"plb0219","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence"
"Rarely","2014","Single parent ","Urban Area","","","",""
"Rarely","2014","Single parent ","Rural Area","","","",""
"Rarely","2014","Couple + C. LE 16 ","Urban Area","","","",""
"Rarely","2014","Couple + C. LE 16 ","Rural Area","","","",""
"Rarely","2014","Couple + C. GT 16 ","Urban Area","","","",""
"Rarely","2014","Couple + C. GT 16 ","Rural Area","","","",""
"Rarely","2014","Couple + C. LE and GT 16","Urban Area","","","",""
"Rarely","2014","Couple + C. LE and GT 16","Rural Area","","","",""
"No, never","2015","1-pers.-HH","Urban Area","620","0.553372644753174","0.524205259585969","0.582540029920379"
"No, never","2015","1-pers.-HH","Rural Area","277","0.587040788530676","0.543490096262381","0.630591480798971"
"No, never","2015","(Married) couple without C. ","Urban Area","1311","0.558473252217364","0.537507803989627","0.5794387004451"
"No, never","2015","(Married) couple without C. ","Rural Area","707","0.574356762223255","0.545964573918408","0.602748950528103"
"No, never","2015","Single parent ","Urban Area","643","0.648503931924766","0.618672981921456","0.678334881928075"
"No, never","2015","Single parent ","Rural Area","324","0.610686010031599","0.569598629988098","0.651773390075101"
"No, never","2015","Couple + C. LE 16 ","Urban Area","1838","0.565711133689511","0.548299270681859","0.583122996697164"
"No, never","2015","Couple + C. LE 16 ","Rural Area","995","0.586143271564047","0.562591675053974","0.609694868074121"
"No, never","2015","Couple + C. GT 16 ","Urban Area","856","0.666313241084921","0.640827696199944","0.691798785969898"
"No, never","2015","Couple + C. GT 16 ","Rural Area","435","0.701433318263163","0.666599170231367","0.736267466294959"
"No, never","2015","Couple + C. LE and GT 16","Urban Area","603","0.59618506161837","0.565323335598746","0.627046787637994"
"No, never","2015","Couple + C. LE and GT 16","Rural Area","335","0.691540409035606","0.652513435527924","0.730567382543289"
"Yes, every week","2015","1-pers.-HH","Urban Area","89","0.0703448801962989","0.0553413597803447","0.0853484006122531"
"Yes, every week","2015","1-pers.-HH","Rural Area","37","0.0735169023750459","0.0504324436849675","0.0966013610651243"
"Yes, every week","2015","(Married) couple without C. ","Urban Area","135","0.0673764967761048","0.0567929351034853","0.0779600584487242"
"Yes, every week","2015","(Married) couple without C. ","Rural Area","71","0.0634506163478676","0.0494525388980628","0.0774486937976724"
"Yes, every week","2015","Single parent ","Urban Area","55","0.0526935272641141","0.0387338804802258","0.0666531740480023"
"Yes, every week","2015","Single parent ","Rural Area","36","0.0917569574818351","0.067430996791167","0.116082918172503"
"Yes, every week","2015","Couple + C. LE 16 ","Urban Area","216","0.0708760086827208","0.0618614391245152","0.0798905782409265"
"Yes, every week","2015","Couple + C. LE 16 ","Rural Area","117","0.0610167888209083","0.0495709655013492","0.0724626121404674"
"Yes, every week","2015","Couple + C. GT 16 ","Urban Area","106","0.0610210077108955","0.0480834339078617","0.0739585815139292"
"Yes, every week","2015","Couple + C. GT 16 ","Rural Area","31","0.0304271689622474","0.0173530534242603","0.0435012845002344"
"Yes, every week","2015","Couple + C. LE and GT 16","Urban Area","71","0.0701619256811905","0.0540964759007956","0.0862273754615853"
"Yes, every week","2015","Couple + C. LE and GT 16","Rural Area","34","0.0520830577242147","0.0333076086843177","0.0708585067641117"
"Yes, every 2 weeks","2015","1-pers.-HH","Urban Area","126","0.121546229483839","0.102375166462025","0.140717292505653"
"Yes, every 2 weeks","2015","1-pers.-HH","Rural Area","53","0.111537209343127","0.0836928740928544","0.139381544593399"
"Yes, every 2 weeks","2015","(Married) couple without C. ","Urban Area","179","0.0896714076906529","0.0776085406955553","0.101734274685751"
"Yes, every 2 weeks","2015","(Married) couple without C. ","Rural Area","130","0.111687674217679","0.0936005052346592","0.129774843200699"
"Yes, every 2 weeks","2015","Single parent ","Urban Area","112","0.123514709977549","0.102956646667682","0.144072773287415"
"Yes, every 2 weeks","2015","Single parent ","Rural Area","73","0.119930524319321","0.0925543470914953","0.147306701547146"
"Yes, every 2 weeks","2015","Couple + C. LE 16 ","Urban Area","295","0.0868114018795874","0.0769206990019247","0.09670210475725"
"Yes, every 2 weeks","2015","Couple + C. LE 16 ","Rural Area","183","0.115835305393213","0.100532166895592","0.131138443890833"
"Yes, every 2 weeks","2015","Couple + C. GT 16 ","Urban Area","107","0.0831005196585676","0.0681812368079193","0.098019802509216"
"Yes, every 2 weeks","2015","Couple + C. GT 16 ","Rural Area","58","0.0758121741771984","0.0556637574683337","0.0959605908860632"
"Yes, every 2 weeks","2015","Couple + C. LE and GT 16","Urban Area","109","0.12646695405701","0.105561159656477","0.147372748457543"
"Yes, every 2 weeks","2015","Couple + C. LE and GT 16","Rural Area","57","0.102227902717702","0.0766288007416725","0.127827004693732"
"Yes, every 3-4 weeks","2015","1-pers.-HH","Urban Area","75","0.0655761452957543","0.0510529929072815","0.080099297684227"
"Yes, every 3-4 weeks","2015","1-pers.-HH","Rural Area","38","0.0773244545517949","0.0536984500346535","0.100950459068936"
"Yes, every 3-4 weeks","2015","(Married) couple without C. ","Urban Area","116","0.0702135584779391","0.0594259158639784","0.0810012010918998"
"Yes, every 3-4 weeks","2015","(Married) couple without C. ","Rural Area","60","0.0638481868280848","0.0498093038476344","0.0778870698085352"
"Yes, every 3-4 weeks","2015","Single parent ","Urban Area","38","0.0551257554027842","0.0408659097670438","0.0693856010385247"
"Yes, every 3-4 weeks","2015","Single parent ","Rural Area","27","","",""
"Yes, every 3-4 weeks","2015","Couple + C. LE 16 ","Urban Area","171","0.0550174992845637","0.0470077146862898","0.0630272838828377"
"Yes, every 3-4 weeks","2015","Couple + C. LE 16 ","Rural Area","120","0.069881183895244","0.0576900867428978","0.0820722810475902"
"Yes, every 3-4 weeks","2015","Couple + C. GT 16 ","Urban Area","55","0.0326130477870077","0.0230128314288837","0.0422132641451317"
"Yes, every 3-4 weeks","2015","Couple + C. GT 16 ","Rural Area","33","0.0358170449756459","0.0216716223401063","0.0499624676111854"
"Yes, every 3-4 weeks","2015","Couple + C. LE and GT 16","Urban Area","35","0.0356707298546141","0.0240051280432963","0.0473363316659319"
"Yes, every 3-4 weeks","2015","Couple + C. LE and GT 16","Rural Area","23","","",""
"Rarely","2015","1-pers.-HH","Urban Area","206","0.189160100270934","0.16618283611324","0.212137364428628"
"Rarely","2015","1-pers.-HH","Rural Area","86","0.150580645199356","0.11894672621341","0.182214564185302"
"Rarely","2015","(Married) couple without C. ","Urban Area","414","0.21426528483794","0.196941677521405","0.231588892154475"
"Rarely","2015","(Married) couple without C. ","Rural Area","197","0.186656760383113","0.164282745588222","0.209030775178004"
"Rarely","2015","Single parent ","Urban Area","136","0.120162075430787","0.0998461976644275","0.140477953197147"
"Rarely","2015","Single parent ","Rural Area","81","0.132636031048786","0.10405480163314","0.161217260464432"
"Rarely","2015","Couple + C. LE 16 ","Urban Area","593","0.221583956463617","0.206994685979199","0.236173226948034"
"Rarely","2015","Couple + C. LE 16 ","Rural Area","265","0.167123450326588","0.149283137558966","0.18496376309421"
"Rarely","2015","Couple + C. GT 16 ","Urban Area","191","0.156952183758608","0.137291663779589","0.176612703737627"
"Rarely","2015","Couple + C. GT 16 ","Rural Area","106","0.156510293621745","0.128853446222574","0.184167141020917"
"Rarely","2015","Couple + C. LE and GT 16","Urban Area","153","0.171515328788816","0.147805294345575","0.195225363232057"
"Rarely","2015","Couple + C. LE and GT 16","Rural Area","89","0.116534306504355","0.0894212364569847","0.143647376551726"
"No, never","2016","1-pers.-HH","Urban Area","","","",""
"No, never","2016","1-pers.-HH","Rural Area","","","",""
"No, never","2016","(Married) couple without C. ","Urban Area","","","",""
"No, never","2016","(Married) couple without C. ","Rural Area","","","",""
"No, never","2016","Single parent ","Urban Area","","","",""
"No, never","2016","Single parent ","Rural Area","","","",""
"No, never","2016","Couple + C. LE 16 ","Urban Area","","","",""
"No, never","2016","Couple + C. LE 16 ","Rural Area","","","",""
"No, never","2016","Couple + C. GT 16 ","Urban Area","","","",""
"No, never","2016","Couple + C. GT 16 ","Rural Area","","","",""
"No, never","2016","Couple + C. LE and GT 16","Urban Area","","","",""
"No, never","2016","Couple + C. LE and GT 16","Rural Area","","","",""
"Yes, every week","2016","1-pers.-HH","Urban Area","","","",""
"Yes, every week","2016","1-pers.-HH","Rural Area","","","",""
"Yes, every week","2016","(Married) couple without C. ","Urban Area","","","",""
"Yes, every week","2016","(Married) couple without C. ","Rural Area","","","",""
"Yes, every week","2016","Single parent ","Urban Area","","","",""
"Yes, every week","2016","Single parent ","Rural Area","","","",""
"Yes, every week","2016","Couple + C. LE 16 ","Urban Area","","","",""
"Yes, every week","2016","Couple + C. LE 16 ","Rural Area","","","",""
"Yes, every week","2016","Couple + C. GT 16 ","Urban Area","","","",""
"Yes, every week","2016","Couple + C. GT 16 ","Rural Area","","","",""
"Yes, every week","2016","Couple + C. LE and GT 16","Urban Area","","","",""
"Yes, every week","2016","Couple + C. LE and GT 16","Rural Area","","","",""
"Yes, every 2 weeks","2016","1-pers.-HH","Urban Area","","","",""
"Yes, every 2 weeks","2016","1-pers.-HH","Rural Area","","","",""
"Yes, every 2 weeks","2016","(Married) couple without C. ","Urban Area","","","",""
"Yes, every 2 weeks","2016","(Married) couple without C. ","Rural Area","","","",""
"Yes, every 2 weeks","2016","Single parent ","Urban Area","","","",""
"Yes, every 2 weeks","2016","Single parent ","Rural Area","","","",""
"Yes, every 2 weeks","2016","Couple + C. LE 16 ","Urban Area","","","",""
"Yes, every 2 weeks","2016","Couple + C. LE 16 ","Rural Area","","","",""
"Yes, every 2 weeks","2016","Couple + C. GT 16 ","Urban Area","","","",""
"Yes, every 2 weeks","2016","Couple + C. GT 16 ","Rural Area","","","",""
"Yes, every 2 weeks","2016","Couple + C. LE and GT 16","Urban Area","","","",""
"Yes, every 2 weeks","2016","Couple + C. LE and GT 16","Rural Area","","","",""
"Yes, every 3-4 weeks","2016","1-pers.-HH","Urban Area","","","",""
"Yes, every 3-4 weeks","2016","1-pers.-HH","Rural Area","","","",""
"Yes, every 3-4 weeks","2016","(Married) couple without C. ","Urban Area","","","",""
"Yes, every 3-4 weeks","2016","(Married) couple without C. ","Rural Area","","","",""
"Yes, every 3-4 weeks","2016","Single parent ","Urban Area","","","",""
"Yes, every 3-4 weeks","2016","Single parent ","Rural Area","","","",""
"Yes, every 3-4 weeks","2016","Couple + C. LE 16 ","Urban Area","","","",""
"Yes, every 3-4 weeks","2016","Couple + C. LE 16 ","Rural Area","","","",""
"Yes, every 3-4 weeks","2016","Couple + C. GT 16 ","Urban Area","","","",""
"Yes, every 3-4 weeks","2016","Couple + C. GT 16 ","Rural Area","","","",""
"Yes, every 3-4 weeks","2016","Couple + C. LE and GT 16","Urban Area","","","",""
"Yes, every 3-4 weeks","2016","Couple + C. LE and GT 16","Rural Area","","","",""
"Rarely","2016","1-pers.-HH","Urban Area","","","",""
"Rarely","2016","1-pers.-HH","Rural Area","","","",""
"Rarely","2016","(Married) couple without C. ","Urban Area","","","",""
"Rarely","2016","(Married) couple without C. ","Rural Area","","","",""
"Rarely","2016","Single parent ","Urban Area","","","",""
"Rarely","2016","Single parent ","Rural Area","","","",""
"Rarely","2016","Couple + C. LE 16 ","Urban Area","","","",""
"Rarely","2016","Couple + C. LE 16 ","Rural Area","","","",""
"Rarely","2016","Couple + C. GT 16 ","Urban Area","","","",""
"Rarely","2016","Couple + C. GT 16 ","Rural Area","","","",""
"Rarely","2016","Couple + C. LE and GT 16","Urban Area","","","",""
"Rarely","2016","Couple + C. LE and GT 16","Rural Area","","","",""
"No, never","2017","1-pers.-HH","Urban Area","847","0.61054804679368","0.585050594072972","0.636045499514389"
"No, never","2017","1-pers.-HH","Rural Area","374","0.613634075327367","0.575151451478612","0.652116699176121"
"No, never","2017","(Married) couple without C. ","Urban Area","1629","0.601301943892692","0.582327625494415","0.620276262290968"
"No, never","2017","(Married) couple without C. ","Rural Area","921","0.609292808362542","0.584401734077271","0.634183882647812"
"No, never","2017","Single parent ","Urban Area","575","0.586150482464716","0.554307324933886","0.617993639995545"
"No, never","2017","Single parent ","Rural Area","351","0.683794657515833","0.644719917735277","0.722869397296389"
"No, never","2017","Couple + C. LE 16 ","Urban Area","1901","0.608665311183813","0.591373088218434","0.625957534149192"
"No, never","2017","Couple + C. LE 16 ","Rural Area","1057","0.622626369844344","0.599522974110558","0.64572976557813"
"No, never","2017","Couple + C. GT 16 ","Urban Area","969","0.681128272088241","0.657231158699913","0.70502538547657"
"No, never","2017","Couple + C. GT 16 ","Rural Area","544","0.692938994991022","0.660914759938214","0.724963230043829"
"No, never","2017","Couple + C. LE and GT 16","Urban Area","646","0.650142201457157","0.621044532364526","0.679239870549788"
"No, never","2017","Couple + C. LE and GT 16","Rural Area","365","0.687979951633671","0.650306174345185","0.725653728922157"
"Yes, every week","2017","1-pers.-HH","Urban Area","103","0.0703234340112177","0.0569536033740837","0.0836932646483517"
"Yes, every week","2017","1-pers.-HH","Rural Area","37","0.0638294568285522","0.0445098362309856","0.0831490774261188"
"Yes, every week","2017","(Married) couple without C. ","Urban Area","147","0.0637344893595704","0.0542680950815309","0.0732008836376098"
"Yes, every week","2017","(Married) couple without C. ","Rural Area","95","0.0710001557341216","0.0578980112736026","0.0841023001946407"
"Yes, every week","2017","Single parent ","Urban Area","80","0.0922575231020881","0.0735475759932058","0.11096747021097"
"Yes, every week","2017","Single parent ","Rural Area","39","0.0749661173596828","0.0528372099977006","0.0970950247216651"
"Yes, every week","2017","Couple + C. LE 16 ","Urban Area","200","0.0651807902210753","0.0564347594183644","0.0739268210237862"
"Yes, every week","2017","Couple + C. LE 16 ","Rural Area","114","0.0599939804809058","0.0486753093024917","0.0713126516593199"
"Yes, every week","2017","Couple + C. GT 16 ","Urban Area","104","0.0560331556426425","0.0442401666259396","0.0678261446593454"
"Yes, every week","2017","Couple + C. GT 16 ","Rural Area","46","0.0442205204560174","0.0299477031695176","0.0584933377425172"
"Yes, every week","2017","Couple + C. LE and GT 16","Urban Area","87","0.0798206717871402","0.0632857491240591","0.0963555944502213"
"Yes, every week","2017","Couple + C. LE and GT 16","Rural Area","45","0.0556910412828685","0.0370440078768578","0.0743380746888792"
"Yes, every 2 weeks","2017","1-pers.-HH","Urban Area","147","0.106876421828807","0.0907214331138862","0.123031410543729"
"Yes, every 2 weeks","2017","1-pers.-HH","Rural Area","65","0.0902784239279964","0.0676290206281959","0.112927827227797"
"Yes, every 2 weeks","2017","(Married) couple without C. ","Urban Area","208","0.0844232497363992","0.0736492680825732","0.0951972313902252"
"Yes, every 2 weeks","2017","(Married) couple without C. ","Rural Area","175","0.107076566538488","0.0913019343776601","0.122851198699315"
"Yes, every 2 weeks","2017","Single parent ","Urban Area","99","0.12048908012497","0.0994423419841489","0.14153581826579"
"Yes, every 2 weeks","2017","Single parent ","Rural Area","62","0.102710674603181","0.0771999565684305","0.128221392637932"
"Yes, every 2 weeks","2017","Couple + C. LE 16 ","Urban Area","295","0.0986867436260506","0.0881196716276572","0.109253815624444"
"Yes, every 2 weeks","2017","Couple + C. LE 16 ","Rural Area","169","0.104722129101659","0.0901281256776912","0.119316132525627"
"Yes, every 2 weeks","2017","Couple + C. GT 16 ","Urban Area","132","0.081522771135795","0.0674915119565818","0.0955540303150082"
"Yes, every 2 weeks","2017","Couple + C. GT 16 ","Rural Area","68","0.0948968501432047","0.0745501555104505","0.115243544775959"
"Yes, every 2 weeks","2017","Couple + C. LE and GT 16","Urban Area","100","0.0998225340412725","0.0815336752747584","0.118111392807787"
"Yes, every 2 weeks","2017","Couple + C. LE and GT 16","Rural Area","67","0.099550023685732","0.0752049830288611","0.123895064342603"
"Yes, every 3-4 weeks","2017","1-pers.-HH","Urban Area","90","0.0599558038934203","0.0475421486363257","0.0723694591505148"
"Yes, every 3-4 weeks","2017","1-pers.-HH","Rural Area","44","0.0566749955703777","0.0384008553200197","0.0749491358207357"
"Yes, every 3-4 weeks","2017","(Married) couple without C. ","Urban Area","132","0.0617094285076884","0.0523845698149654","0.0710342872004113"
"Yes, every 3-4 weeks","2017","(Married) couple without C. ","Rural Area","77","0.0522837734038823","0.0409277172217912","0.0636398295859735"
"Yes, every 3-4 weeks","2017","Single parent ","Urban Area","68","0.0725744553161526","0.0558010301768672","0.089347880455438"
"Yes, every 3-4 weeks","2017","Single parent ","Rural Area","31","0.0377463473784893","0.0217312017726371","0.0537614929843416"
"Yes, every 3-4 weeks","2017","Couple + C. LE 16 ","Urban Area","221","0.073672595962071","0.0644166114243751","0.0829285804997669"
"Yes, every 3-4 weeks","2017","Couple + C. LE 16 ","Rural Area","105","0.0513421933274268","0.0408233426860397","0.061861043968814"
"Yes, every 3-4 weeks","2017","Couple + C. GT 16 ","Urban Area","68","0.0543618384821733","0.0427357788560524","0.0659878981082942"
"Yes, every 3-4 weeks","2017","Couple + C. GT 16 ","Rural Area","36","0.0349763469069565","0.0222215034347857","0.0477311903791272"
"Yes, every 3-4 weeks","2017","Couple + C. LE and GT 16","Urban Area","77","0.0443019836267241","0.0317480400962682","0.0568559271571799"
"Yes, every 3-4 weeks","2017","Couple + C. LE and GT 16","Rural Area","55","0.0763362758428709","0.054744793826535","0.0979277578592067"
"Rarely","2017","1-pers.-HH","Urban Area","218","0.152296293472874","0.133508462824997","0.171084124120752"
"Rarely","2017","1-pers.-HH","Rural Area","95","0.175583048345707","0.145513612363196","0.205652484328218"
"Rarely","2017","(Married) couple without C. ","Urban Area","442","0.18883088850365","0.173664225338802","0.203997551668499"
"Rarely","2017","(Married) couple without C. ","Rural Area","208","0.160346695960967","0.141627597845179","0.179065794076754"
"Rarely","2017","Single parent ","Urban Area","97","0.128528458992074","0.10689048521077","0.150166432773378"
"Rarely","2017","Single parent ","Rural Area","61","0.100782203142813","0.0754849706583252","0.126079435627301"
"Rarely","2017","Couple + C. LE 16 ","Urban Area","443","0.15379455900699","0.141012648571221","0.166576469442758"
"Rarely","2017","Couple + C. LE 16 ","Rural Area","246","0.161315327245664","0.143784054069412","0.178846600421917"
"Rarely","2017","Couple + C. GT 16 ","Urban Area","188","0.126953962651148","0.109882737652531","0.144025187649764"
"Rarely","2017","Couple + C. GT 16 ","Rural Area","103","0.1329672875028","0.109394601205512","0.156539973800088"
"Rarely","2017","Couple + C. LE and GT 16","Urban Area","122","0.125912609087706","0.105672153594512","0.1461530645809"
"Rarely","2017","Couple + C. LE and GT 16","Rural Area","49","0.0804427075548578","0.0583274113202786","0.102558003789437"
"No, never","2018","1-pers.-HH","Urban Area","","","",""
"No, never","2018","1-pers.-HH","Rural Area","","","",""
"No, never","2018","(Married) couple without C. ","Urban Area","","","",""
"No, never","2018","(Married) couple without C. ","Rural Area","","","",""
"No, never","2018","Single parent ","Urban Area","","","",""
"No, never","2018","Single parent ","Rural Area","","","",""
"No, never","2018","Couple + C. LE 16 ","Urban Area","","","",""
"No, never","2018","Couple + C. LE 16 ","Rural Area","","","",""
"No, never","2018","Couple + C. GT 16 ","Urban Area","","","",""
"No, never","2018","Couple + C. GT 16 ","Rural Area","","","",""
"No, never","2018","Couple + C. LE and GT 16","Urban Area","","","",""
"No, never","2018","Couple + C. LE and GT 16","Rural Area","","","",""
"Yes, every week","2018","1-pers.-HH","Urban Area","","","",""
"Yes, every week","2018","1-pers.-HH","Rural Area","","","",""
"Yes, every week","2018","(Married) couple without C. ","Urban Area","","","",""
"Yes, every week","2018","(Married) couple without C. ","Rural Area","","","",""
"Yes, every week","2018","Single parent ","Urban Area","","","",""
"Yes, every week","2018","Single parent ","Rural Area","","","",""
"Yes, every week","2018","Couple + C. LE 16 ","Urban Area","","","",""
"Yes, every week","2018","Couple + C. LE 16 ","Rural Area","","","",""
"Yes, every week","2018","Couple + C. GT 16 ","Urban Area","","","",""
"Yes, every week","2018","Couple + C. GT 16 ","Rural Area","","","",""
"Yes, every week","2018","Couple + C. LE and GT 16","Urban Area","","","",""
"Yes, every week","2018","Couple + C. LE and GT 16","Rural Area","","","",""
"Yes, every 2 weeks","2018","1-pers.-HH","Urban Area","","","",""
"Yes, every 2 weeks","2018","1-pers.-HH","Rural Area","","","",""
"Yes, every 2 weeks","2018","(Married) couple without C. ","Urban Area","","","",""
"Yes, every 2 weeks","2018","(Married) couple without C. ","Rural Area","","","",""
"Yes, every 2 weeks","2018","Single parent ","Urban Area","","","",""
"Yes, every 2 weeks","2018","Single parent ","Rural Area","","","",""
"Yes, every 2 weeks","2018","Couple + C. LE 16 ","Urban Area","","","",""
"Yes, every 2 weeks","2018","Couple + C. LE 16 ","Rural Area","","","",""
"Yes, every 2 weeks","2018","Couple + C. GT 16 ","Urban Area","","","",""
"Yes, every 2 weeks","2018","Couple + C. GT 16 ","Rural Area","","","",""
"Yes, every 2 weeks","2018","Couple + C. LE and GT 16","Urban Area","","","",""
"Yes, every 2 weeks","2018","Couple + C. LE and GT 16","Rural Area","","","",""
"Yes, every 3-4 weeks","2018","1-pers.-HH","Urban Area","","","",""
"Yes, every 3-4 weeks","2018","1-pers.-HH","Rural Area","","","",""
"Yes, every 3-4 weeks","2018","(Married) couple without C. ","Urban Area","","","",""
"Yes, every 3-4 weeks","2018","(Married) couple without C. ","Rural Area","","","",""
"Yes, every 3-4 weeks","2018","Single parent ","Urban Area","","","",""
"Yes, every 3-4 weeks","2018","Single parent ","Rural Area","","","",""
"Yes, every 3-4 weeks","2018","Couple + C. LE 16 ","Urban Area","","","",""
"Yes, every 3-4 weeks","2018","Couple + C. LE 16 ","Rural Area","","","",""
"Yes, every 3-4 weeks","2018","Couple + C. GT 16 ","Urban Area","","","",""
"Yes, every 3-4 weeks","2018","Couple + C. GT 16 ","Rural Area","","","",""
"Yes, every 3-4 weeks","2018","Couple + C. LE and GT 16","Urban Area","","","",""
"Yes, every 3-4 weeks","2018","Couple + C. LE and GT 16","Rural Area","","","",""
"Rarely","2018","1-pers.-HH","Urban Area","","","",""
"Rarely","2018","1-pers.-HH","Rural Area","","","",""
"Rarely","2018","(Married) couple without C. ","Urban Area","","","",""
"Rarely","2018","(Married) couple without C. ","Rural Area","","","",""
"Rarely","2018","Single parent ","Urban Area","","","",""
"Rarely","2018","Single parent ","Rural Area","","","",""
"Rarely","2018","Couple + C. LE 16 ","Urban Area","","","",""
"Rarely","2018","Couple + C. LE 16 ","Rural Area","","","",""
"Rarely","2018","Couple + C. GT 16 ","Urban Area","","","",""
"Rarely","2018","Couple + C. GT 16 ","Rural Area","","","",""
"Rarely","2018","Couple + C. LE and GT 16","Urban Area","","","",""
"Rarely","2018","Couple + C. LE and GT 16","Rural Area","","","",""
"No, never","2019","1-pers.-HH","Urban Area","762","0.60974874824434","0.583282617946904","0.636214878541775"
"No, never","2019","1-pers.-HH","Rural Area","374","0.610779927040223","0.572886880266312","0.648672973814133"
"No, never","2019","(Married) couple without C. ","Urban Area","1611","0.62717841690948","0.608871012743615","0.645485821075345"
"No, never","2019","(Married) couple without C. ","Rural Area","952","0.612475108943166","0.588252740434105","0.636697477452227"
"No, never","2019","Single parent ","Urban Area","590","0.683799197286508","0.652954057231127","0.714644337341888"
"No, never","2019","Single parent ","Rural Area","312","0.702153373234066","0.660543016702512","0.743763729765621"
"No, never","2019","Couple + C. LE 16 ","Urban Area","1537","0.603343746343532","0.584532478015796","0.622155014671268"
"No, never","2019","Couple + C. LE 16 ","Rural Area","922","0.619635273344948","0.595325165113534","0.643945381576361"
"No, never","2019","Couple + C. GT 16 ","Urban Area","906","0.694039546399649","0.66963826888681","0.718440823912488"
"No, never","2019","Couple + C. GT 16 ","Rural Area","494","0.632976887379342","0.598866155143406","0.667087619615278"
"No, never","2019","Couple + C. LE and GT 16","Urban Area","659","0.693292684874243","0.665131569314697","0.721453800433789"
"No, never","2019","Couple + C. LE and GT 16","Rural Area","371","0.684844665862899","0.6464009790814","0.723288352644398"
"Yes, every week","2019","1-pers.-HH","Urban Area","99","0.0567667016714704","0.0442122072604475","0.0693211960824933"
"Yes, every week","2019","1-pers.-HH","Rural Area","57","0.0874746153865342","0.0655171083167775","0.109432122456291"
"Yes, every week","2019","(Married) couple without C. ","Urban Area","200","0.0745904055011045","0.0646434728592149","0.0845373381429942"
"Yes, every week","2019","(Married) couple without C. ","Rural Area","90","0.0541650509018943","0.0429114932468691","0.0654186085569194"
"Yes, every week","2019","Single parent ","Urban Area","50","0.0476773939397727","0.0335426068762452","0.0618121810033002"
"Yes, every week","2019","Single parent ","Rural Area","27","","",""
"Yes, every week","2019","Couple + C. LE 16 ","Urban Area","195","0.0657862883585836","0.0562535136692896","0.0753190630478776"
"Yes, every week","2019","Couple + C. LE 16 ","Rural Area","117","0.0684957550241911","0.0558471405338056","0.0811443695145765"
"Yes, every week","2019","Couple + C. GT 16 ","Urban Area","89","0.0602609600266785","0.0476598308044241","0.0728620892489328"
"Yes, every week","2019","Couple + C. GT 16 ","Rural Area","64","0.0623286254773721","0.0452198269219291","0.0794374240328151"
"Yes, every week","2019","Couple + C. LE and GT 16","Urban Area","65","0.0683258389485924","0.0529175650240713","0.0837341128731135"
"Yes, every week","2019","Couple + C. LE and GT 16","Rural Area","37","0.0505538848796773","0.0324246661461725","0.068683103613182"
"Yes, every 2 weeks","2019","1-pers.-HH","Urban Area","149","0.118032517443904","0.100527201365116","0.135537833522692"
"Yes, every 2 weeks","2019","1-pers.-HH","Rural Area","62","0.0907865720345048","0.0684578810803103","0.113115262988699"
"Yes, every 2 weeks","2019","(Married) couple without C. ","Urban Area","216","0.0845635325512404","0.0740297012963376","0.0950973638061432"
"Yes, every 2 weeks","2019","(Married) couple without C. ","Rural Area","162","0.0922491078235925","0.0778615522778304","0.106636663369355"
"Yes, every 2 weeks","2019","Single parent ","Urban Area","97","0.114616999817145","0.0934854632903292","0.135748536343961"
"Yes, every 2 weeks","2019","Single parent ","Rural Area","55","0.116580584812263","0.0873803942724286","0.145780775352097"
"Yes, every 2 weeks","2019","Couple + C. LE 16 ","Urban Area","250","0.0899630545478879","0.0789605862452068","0.100965522850569"
"Yes, every 2 weeks","2019","Couple + C. LE 16 ","Rural Area","161","0.109386582516261","0.0937570728895409","0.12501609214298"
"Yes, every 2 weeks","2019","Couple + C. GT 16 ","Urban Area","96","0.0743718119771168","0.0604783564703039","0.0882652674839297"
"Yes, every 2 weeks","2019","Couple + C. GT 16 ","Rural Area","79","0.126172839924289","0.102674016502728","0.149671663345851"
"Yes, every 2 weeks","2019","Couple + C. LE and GT 16","Urban Area","100","0.0851792743256034","0.0681316273189471","0.10222692133226"
"Yes, every 2 weeks","2019","Couple + C. LE and GT 16","Rural Area","51","0.0859950220836815","0.0627955769934574","0.109194467173906"
"Yes, every 3-4 weeks","2019","1-pers.-HH","Urban Area","88","0.0564865128711252","0.0439611800719377","0.0690118456703127"
"Yes, every 3-4 weeks","2019","1-pers.-HH","Rural Area","42","0.0538464273132889","0.0363044398348314","0.0713884147917465"
"Yes, every 3-4 weeks","2019","(Married) couple without C. ","Urban Area","141","0.0454316964327621","0.0375473867254887","0.0533160061400356"
"Yes, every 3-4 weeks","2019","(Married) couple without C. ","Rural Area","89","0.0618060193279102","0.0498335346037485","0.0737785040520718"
"Yes, every 3-4 weeks","2019","Single parent ","Urban Area","56","0.0679744223777464","0.0512778375791557","0.084671007176337"
"Yes, every 3-4 weeks","2019","Single parent ","Rural Area","30","0.0536463784014297","0.0331448599083079","0.0741478968945516"
"Yes, every 3-4 weeks","2019","Couple + C. LE 16 ","Urban Area","160","0.0609422739266029","0.0517434143301368","0.070141133523069"
"Yes, every 3-4 weeks","2019","Couple + C. LE 16 ","Rural Area","90","0.0598955223194351","0.0480131283604601","0.0717779162784102"
"Yes, every 3-4 weeks","2019","Couple + C. GT 16 ","Urban Area","82","0.0563461034128984","0.0441358094357478","0.068556397390049"
"Yes, every 3-4 weeks","2019","Couple + C. GT 16 ","Rural Area","35","0.0462373648001334","0.0313757124302071","0.0610990171700597"
