"plb0219","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"No, never","2012","66 and older","Couple + C. GT 16 ","","","",""
"No, never","2012","66 and older","Couple + C. LE and GT 16","","","",""
"Yes, every week","2012","16-34 y.","1-pers.-HH","1","","",""
"Yes, every week","2012","16-34 y.","(Married) couple without C. ","1","","",""
"Yes, every week","2012","16-34 y.","Single parent ","8","","",""
"Yes, every week","2012","16-34 y.","Couple + C. LE 16 ","58","0.0727801938118486","0.0550538539926544","0.0905065336310428"
"Yes, every week","2012","16-34 y.","Couple + C. GT 16 ","2","","",""
"Yes, every week","2012","16-34 y.","Couple + C. LE and GT 16","8","","",""
"Yes, every week","2012","35-65 y.","1-pers.-HH","3","","",""
"Yes, every week","2012","35-65 y.","(Married) couple without C. ","","","",""
"Yes, every week","2012","35-65 y.","Single parent ","65","0.0820560824046722","0.0640656005662615","0.100046564243083"
"Yes, every week","2012","35-65 y.","Couple + C. LE 16 ","196","0.0725076494944561","0.062038404058203","0.0829768949307091"
"Yes, every week","2012","35-65 y.","Couple + C. GT 16 ","6","","",""
"Yes, every week","2012","35-65 y.","Couple + C. LE and GT 16","40","0.0635622474236586","0.0430228581006896","0.0841016367466275"
"Yes, every week","2012","66 and older","1-pers.-HH","","","",""
"Yes, every week","2012","66 and older","(Married) couple without C. ","","","",""
"Yes, every week","2012","66 and older","Single parent ","","","",""
"Yes, every week","2012","66 and older","Couple + C. LE 16 ","","","",""
"Yes, every week","2012","66 and older","Couple + C. GT 16 ","","","",""
"Yes, every week","2012","66 and older","Couple + C. LE and GT 16","","","",""
"Yes, every 2 weeks","2012","16-34 y.","1-pers.-HH","2","","",""
"Yes, every 2 weeks","2012","16-34 y.","(Married) couple without C. ","2","","",""
"Yes, every 2 weeks","2012","16-34 y.","Single parent ","18","","",""
"Yes, every 2 weeks","2012","16-34 y.","Couple + C. LE 16 ","86","0.106883006483379","0.0858001416749976","0.12796587129176"
"Yes, every 2 weeks","2012","16-34 y.","Couple + C. GT 16 ","4","","",""
"Yes, every 2 weeks","2012","16-34 y.","Couple + C. LE and GT 16","9","","",""
"Yes, every 2 weeks","2012","35-65 y.","1-pers.-HH","8","","",""
"Yes, every 2 weeks","2012","35-65 y.","(Married) couple without C. ","1","","",""
"Yes, every 2 weeks","2012","35-65 y.","Single parent ","107","0.107219102806562","0.0869381730635813","0.127500032549543"
"Yes, every 2 weeks","2012","35-65 y.","Couple + C. LE 16 ","227","0.0907497687051829","0.0791531127397089","0.102346424670657"
"Yes, every 2 weeks","2012","35-65 y.","Couple + C. GT 16 ","7","","",""
"Yes, every 2 weeks","2012","35-65 y.","Couple + C. LE and GT 16","52","0.107162248161388","0.081121369830457","0.133203126492319"
"Yes, every 2 weeks","2012","66 and older","1-pers.-HH","","","",""
"Yes, every 2 weeks","2012","66 and older","(Married) couple without C. ","","","",""
"Yes, every 2 weeks","2012","66 and older","Single parent ","","","",""
"Yes, every 2 weeks","2012","66 and older","Couple + C. LE 16 ","","","",""
"Yes, every 2 weeks","2012","66 and older","Couple + C. GT 16 ","","","",""
"Yes, every 2 weeks","2012","66 and older","Couple + C. LE and GT 16","","","",""
"Yes, every 3-4 weeks","2012","16-34 y.","1-pers.-HH","3","","",""
"Yes, every 3-4 weeks","2012","16-34 y.","(Married) couple without C. ","1","","",""
"Yes, every 3-4 weeks","2012","16-34 y.","Single parent ","14","","",""
"Yes, every 3-4 weeks","2012","16-34 y.","Couple + C. LE 16 ","44","0.0528701163937087","0.0376003982820597","0.0681398345053577"
"Yes, every 3-4 weeks","2012","16-34 y.","Couple + C. GT 16 ","","","",""
"Yes, every 3-4 weeks","2012","16-34 y.","Couple + C. LE and GT 16","3","","",""
"Yes, every 3-4 weeks","2012","35-65 y.","1-pers.-HH","1","","",""
"Yes, every 3-4 weeks","2012","35-65 y.","(Married) couple without C. ","","","",""
"Yes, every 3-4 weeks","2012","35-65 y.","Single parent ","38","0.0400586209187102","0.0272042838181557","0.0529129580192648"
"Yes, every 3-4 weeks","2012","35-65 y.","Couple + C. LE 16 ","154","0.0702705331071608","0.0599516374305945","0.0805894287837272"
"Yes, every 3-4 weeks","2012","35-65 y.","Couple + C. GT 16 ","","","",""
"Yes, every 3-4 weeks","2012","35-65 y.","Couple + C. LE and GT 16","36","0.0539721464028559","0.0349488727952784","0.0729954200104334"
"Yes, every 3-4 weeks","2012","66 and older","1-pers.-HH","","","",""
"Yes, every 3-4 weeks","2012","66 and older","(Married) couple without C. ","","","",""
"Yes, every 3-4 weeks","2012","66 and older","Single parent ","1","","",""
"Yes, every 3-4 weeks","2012","66 and older","Couple + C. LE 16 ","","","",""
"Yes, every 3-4 weeks","2012","66 and older","Couple + C. GT 16 ","","","",""
"Yes, every 3-4 weeks","2012","66 and older","Couple + C. LE and GT 16","","","",""
"Rarely","2012","16-34 y.","1-pers.-HH","","","",""
"Rarely","2012","16-34 y.","(Married) couple without C. ","1","","",""
"Rarely","2012","16-34 y.","Single parent ","16","","",""
"Rarely","2012","16-34 y.","Couple + C. LE 16 ","130","0.146969262062179","0.122808161447087","0.17113036267727"
"Rarely","2012","16-34 y.","Couple + C. GT 16 ","","","",""
"Rarely","2012","16-34 y.","Couple + C. LE and GT 16","9","","",""
"Rarely","2012","35-65 y.","1-pers.-HH","2","","",""
"Rarely","2012","35-65 y.","(Married) couple without C. ","1","","",""
"Rarely","2012","35-65 y.","Single parent ","114","0.130414074751358","0.108339222026863","0.152488927475854"
"Rarely","2012","35-65 y.","Couple + C. LE 16 ","395","0.161958212333192","0.147085073760003","0.176831350906381"
"Rarely","2012","35-65 y.","Couple + C. GT 16 ","10","","",""
"Rarely","2012","35-65 y.","Couple + C. LE and GT 16","82","0.146384130902746","0.116624558475123","0.17614370333037"
"Rarely","2012","66 and older","1-pers.-HH","","","",""
"Rarely","2012","66 and older","(Married) couple without C. ","","","",""
"Rarely","2012","66 and older","Single parent ","","","",""
"Rarely","2012","66 and older","Couple + C. LE 16 ","","","",""
"Rarely","2012","66 and older","Couple + C. GT 16 ","","","",""
"Rarely","2012","66 and older","Couple + C. LE and GT 16","","","",""
"No, never","2013","16-34 y.","1-pers.-HH","289","0.561997547898413","0.518422396881987","0.605572698914839"
"No, never","2013","16-34 y.","(Married) couple without C. ","374","0.563834840443952","0.525324282142832","0.602345398745072"
"No, never","2013","16-34 y.","Single parent ","283","0.691706633915071","0.647223950240003","0.736189317590138"
"No, never","2013","16-34 y.","Couple + C. LE 16 ","702","0.591780111152824","0.563273715955765","0.620286506349882"
"No, never","2013","16-34 y.","Couple + C. GT 16 ","380","0.741258916967059","0.703725776185049","0.778792057749069"
"No, never","2013","16-34 y.","Couple + C. LE and GT 16","217","0.784535436663055","0.736968919659686","0.832101953666424"
"No, never","2013","35-65 y.","1-pers.-HH","578","0.552354850545356","0.522392127172346","0.582317573918365"
"No, never","2013","35-65 y.","(Married) couple without C. ","1463","0.585398605513133","0.565830903356722","0.604966307669544"
"No, never","2013","35-65 y.","Single parent ","863","0.626077000013139","0.600305261079157","0.651848738947121"
"No, never","2013","35-65 y.","Couple + C. LE 16 ","2323","0.588242320998075","0.572882766304007","0.603601875692142"
"No, never","2013","35-65 y.","Couple + C. GT 16 ","832","0.589256063500904","0.563355805726416","0.615156321275392"
"No, never","2013","35-65 y.","Couple + C. LE and GT 16","685","0.595910130801177","0.567273434956014","0.624546826646341"
"No, never","2013","66 and older","1-pers.-HH","41","0.649226700792418","0.531387641615434","0.767065759969403"
"No, never","2013","66 and older","(Married) couple without C. ","117","0.673639397498869","0.6067927253629","0.740486069634837"
"No, never","2013","66 and older","Single parent ","5","","",""
"No, never","2013","66 and older","Couple + C. LE 16 ","3","","",""
"No, never","2013","66 and older","Couple + C. GT 16 ","6","","",""
"No, never","2013","66 and older","Couple + C. LE and GT 16","","","",""
"Yes, every week","2013","16-34 y.","1-pers.-HH","39","0.0695484982540184","0.0472063891325639","0.0918906073754728"
"Yes, every week","2013","16-34 y.","(Married) couple without C. ","34","0.0465265857923226","0.0301703538289414","0.0628828177557038"
"Yes, every week","2013","16-34 y.","Single parent ","21","","",""
"Yes, every week","2013","16-34 y.","Couple + C. LE 16 ","72","0.0519424507458987","0.0390720044199694","0.0648128970718281"
"Yes, every week","2013","16-34 y.","Couple + C. GT 16 ","29","","",""
"Yes, every week","2013","16-34 y.","Couple + C. LE and GT 16","17","","",""
"Yes, every week","2013","35-65 y.","1-pers.-HH","84","0.0828939003134365","0.0662798188580059","0.0995079817688671"
"Yes, every week","2013","35-65 y.","(Married) couple without C. ","135","0.0563086225842123","0.0471527223124851","0.0654645228559396"
"Yes, every week","2013","35-65 y.","Single parent ","85","0.0660364062994482","0.0528083678649669","0.0792644447339295"
"Yes, every week","2013","35-65 y.","Couple + C. LE 16 ","266","0.0535117023746848","0.0464880720381449","0.0605353327112247"
"Yes, every week","2013","35-65 y.","Couple + C. GT 16 ","102","0.0682334632474624","0.0549589459449178","0.0815079805500069"
"Yes, every week","2013","35-65 y.","Couple + C. LE and GT 16","90","0.0676910348235222","0.0530308634160227","0.0823512062310217"
"Yes, every week","2013","66 and older","1-pers.-HH","6","","",""
"Yes, every week","2013","66 and older","(Married) couple without C. ","14","","",""
"Yes, every week","2013","66 and older","Single parent ","","","",""
"Yes, every week","2013","66 and older","Couple + C. LE 16 ","","","",""
"Yes, every week","2013","66 and older","Couple + C. GT 16 ","","","",""
"Yes, every week","2013","66 and older","Couple + C. LE and GT 16","","","",""
"Yes, every 2 weeks","2013","16-34 y.","1-pers.-HH","60","0.111634508915868","0.0839760172384883","0.139293000593248"
"Yes, every 2 weeks","2013","16-34 y.","(Married) couple without C. ","63","0.087908358291168","0.0659189928129678","0.109897723769368"
"Yes, every 2 weeks","2013","16-34 y.","Single parent ","54","0.120001114149881","0.0886984270003766","0.151303801299385"
"Yes, every 2 weeks","2013","16-34 y.","Couple + C. LE 16 ","135","0.1352494250416","0.1154146087439","0.155084241339301"
"Yes, every 2 weeks","2013","16-34 y.","Couple + C. GT 16 ","46","0.0892653970635886","0.0648291371393306","0.113701656987847"
"Yes, every 2 weeks","2013","16-34 y.","Couple + C. LE and GT 16","27","","",""
"Yes, every 2 weeks","2013","35-65 y.","1-pers.-HH","120","0.113780927428836","0.0946467173422233","0.132915137515448"
"Yes, every 2 weeks","2013","35-65 y.","(Married) couple without C. ","210","0.0935742888902643","0.0820066963125026","0.105141881468026"
"Yes, every 2 weeks","2013","35-65 y.","Single parent ","159","0.1423498340963","0.12373872180428","0.16096094638832"
"Yes, every 2 weeks","2013","35-65 y.","Couple + C. LE 16 ","390","0.094767134137262","0.0856262402344305","0.103908028040093"
"Yes, every 2 weeks","2013","35-65 y.","Couple + C. GT 16 ","100","0.0623080497778097","0.0495827316347812","0.0750333679208383"
"Yes, every 2 weeks","2013","35-65 y.","Couple + C. LE and GT 16","100","0.0894122987294802","0.0727608102379238","0.106063787221037"
"Yes, every 2 weeks","2013","66 and older","1-pers.-HH","4","","",""
"Yes, every 2 weeks","2013","66 and older","(Married) couple without C. ","6","","",""
"Yes, every 2 weeks","2013","66 and older","Single parent ","","","",""
"Yes, every 2 weeks","2013","66 and older","Couple + C. LE 16 ","","","",""
"Yes, every 2 weeks","2013","66 and older","Couple + C. GT 16 ","2","","",""
"Yes, every 2 weeks","2013","66 and older","Couple + C. LE and GT 16","","","",""
"Yes, every 3-4 weeks","2013","16-34 y.","1-pers.-HH","37","0.0834595039802511","0.0591684058484829","0.107750602112019"
"Yes, every 3-4 weeks","2013","16-34 y.","(Married) couple without C. ","41","0.0533358374497112","0.0358862203181884","0.070785454581234"
"Yes, every 3-4 weeks","2013","16-34 y.","Single parent ","19","","",""
"Yes, every 3-4 weeks","2013","16-34 y.","Couple + C. LE 16 ","75","0.0654086505761538","0.0510688367730174","0.0797484643792902"
"Yes, every 3-4 weeks","2013","16-34 y.","Couple + C. GT 16 ","12","","",""
"Yes, every 3-4 weeks","2013","16-34 y.","Couple + C. LE and GT 16","14","","",""
"Yes, every 3-4 weeks","2013","35-65 y.","1-pers.-HH","68","0.0680782465936874","0.052900784297208","0.0832557088901668"
"Yes, every 3-4 weeks","2013","35-65 y.","(Married) couple without C. ","128","0.0585892764830569","0.0492610894289145","0.0679174635371992"
"Yes, every 3-4 weeks","2013","35-65 y.","Single parent ","64","0.0462274313890216","0.0350430735430379","0.0574117892350052"
"Yes, every 3-4 weeks","2013","35-65 y.","Couple + C. LE 16 ","212","0.0520945298830258","0.0451593422705776","0.0590297174954741"
"Yes, every 3-4 weeks","2013","35-65 y.","Couple + C. GT 16 ","60","0.0375956258474091","0.027581479603928","0.0476097720908902"
"Yes, every 3-4 weeks","2013","35-65 y.","Couple + C. LE and GT 16","53","0.0681865307070634","0.0534767116596559","0.0828963497544709"
"Yes, every 3-4 weeks","2013","66 and older","1-pers.-HH","","","",""
"Yes, every 3-4 weeks","2013","66 and older","(Married) couple without C. ","7","","",""
"Yes, every 3-4 weeks","2013","66 and older","Single parent ","1","","",""
"Yes, every 3-4 weeks","2013","66 and older","Couple + C. LE 16 ","","","",""
"Yes, every 3-4 weeks","2013","66 and older","Couple + C. GT 16 ","1","","",""
"Yes, every 3-4 weeks","2013","66 and older","Couple + C. LE and GT 16","","","",""
"Rarely","2013","16-34 y.","1-pers.-HH","73","0.173359940951449","0.140111903235339","0.20660797866756"
"Rarely","2013","16-34 y.","(Married) couple without C. ","125","0.248394378022846","0.214840380673986","0.281948375371707"
"Rarely","2013","16-34 y.","Single parent ","37","0.0974373103707609","0.0688713221740486","0.126003298567473"
"Rarely","2013","16-34 y.","Couple + C. LE 16 ","158","0.155619362483524","0.134595331497673","0.176643393469374"
"Rarely","2013","16-34 y.","Couple + C. GT 16 ","56","0.101210237379549","0.0753615480510347","0.127058926708064"
"Rarely","2013","16-34 y.","Couple + C. LE and GT 16","12","","",""
"Rarely","2013","35-65 y.","1-pers.-HH","208","0.182892075118684","0.159598164096342","0.206185986141027"
"Rarely","2013","35-65 y.","(Married) couple without C. ","499","0.206129206529334","0.190061892338074","0.222196520720593"
"Rarely","2013","35-65 y.","Single parent ","183","0.119309328202091","0.102043490383376","0.136575166020807"
"Rarely","2013","35-65 y.","Couple + C. LE 16 ","753","0.211384312606953","0.198641986343546","0.22412663887036"
"Rarely","2013","35-65 y.","Couple + C. GT 16 ","292","0.242606797626415","0.220039546589273","0.265174048663556"
"Rarely","2013","35-65 y.","Couple + C. LE and GT 16","200","0.178800004938757","0.156438461637006","0.201161548240507"
"Rarely","2013","66 and older","1-pers.-HH","12","","",""
"Rarely","2013","66 and older","(Married) couple without C. ","45","0.178262741016374","0.123697765017617","0.23282771701513"
"Rarely","2013","66 and older","Single parent ","1","","",""
"Rarely","2013","66 and older","Couple + C. LE 16 ","","","",""
"Rarely","2013","66 and older","Couple + C. GT 16 ","2","","",""
"Rarely","2013","66 and older","Couple + C. LE and GT 16","","","",""
"No, never","2014","16-34 y.","1-pers.-HH","","","",""
"No, never","2014","16-34 y.","(Married) couple without C. ","","","",""
"No, never","2014","16-34 y.","Single parent ","","","",""
"No, never","2014","16-34 y.","Couple + C. LE 16 ","","","",""
"No, never","2014","16-34 y.","Couple + C. GT 16 ","","","",""
"No, never","2014","16-34 y.","Couple + C. LE and GT 16","","","",""
"No, never","2014","35-65 y.","1-pers.-HH","","","",""
"No, never","2014","35-65 y.","(Married) couple without C. ","","","",""
"No, never","2014","35-65 y.","Single parent ","","","",""
"No, never","2014","35-65 y.","Couple + C. LE 16 ","","","",""
"No, never","2014","35-65 y.","Couple + C. GT 16 ","","","",""
"No, never","2014","35-65 y.","Couple + C. LE and GT 16","","","",""
"No, never","2014","66 and older","1-pers.-HH","","","",""
"No, never","2014","66 and older","(Married) couple without C. ","","","",""
"No, never","2014","66 and older","Single parent ","","","",""
"No, never","2014","66 and older","Couple + C. LE 16 ","","","",""
"No, never","2014","66 and older","Couple + C. GT 16 ","","","",""
"No, never","2014","66 and older","Couple + C. LE and GT 16","","","",""
"Yes, every week","2014","16-34 y.","1-pers.-HH","","","",""
"Yes, every week","2014","16-34 y.","(Married) couple without C. ","","","",""
"Yes, every week","2014","16-34 y.","Single parent ","","","",""
"Yes, every week","2014","16-34 y.","Couple + C. LE 16 ","","","",""
"Yes, every week","2014","16-34 y.","Couple + C. GT 16 ","","","",""
"Yes, every week","2014","16-34 y.","Couple + C. LE and GT 16","","","",""
"Yes, every week","2014","35-65 y.","1-pers.-HH","","","",""
"Yes, every week","2014","35-65 y.","(Married) couple without C. ","","","",""
"Yes, every week","2014","35-65 y.","Single parent ","","","",""
"Yes, every week","2014","35-65 y.","Couple + C. LE 16 ","","","",""
"Yes, every week","2014","35-65 y.","Couple + C. GT 16 ","","","",""
"Yes, every week","2014","35-65 y.","Couple + C. LE and GT 16","","","",""
"Yes, every week","2014","66 and older","1-pers.-HH","","","",""
"Yes, every week","2014","66 and older","(Married) couple without C. ","","","",""
"Yes, every week","2014","66 and older","Single parent ","","","",""
"Yes, every week","2014","66 and older","Couple + C. LE 16 ","","","",""
"Yes, every week","2014","66 and older","Couple + C. GT 16 ","","","",""
"Yes, every week","2014","66 and older","Couple + C. LE and GT 16","","","",""
"Yes, every 2 weeks","2014","16-34 y.","1-pers.-HH","","","",""
"Yes, every 2 weeks","2014","16-34 y.","(Married) couple without C. ","","","",""
"Yes, every 2 weeks","2014","16-34 y.","Single parent ","","","",""
"Yes, every 2 weeks","2014","16-34 y.","Couple + C. LE 16 ","","","",""
"Yes, every 2 weeks","2014","16-34 y.","Couple + C. GT 16 ","","","",""
"Yes, every 2 weeks","2014","16-34 y.","Couple + C. LE and GT 16","","","",""
"Yes, every 2 weeks","2014","35-65 y.","1-pers.-HH","","","",""
"Yes, every 2 weeks","2014","35-65 y.","(Married) couple without C. ","","","",""
"Yes, every 2 weeks","2014","35-65 y.","Single parent ","","","",""
"Yes, every 2 weeks","2014","35-65 y.","Couple + C. LE 16 ","","","",""
"Yes, every 2 weeks","2014","35-65 y.","Couple + C. GT 16 ","","","",""
"Yes, every 2 weeks","2014","35-65 y.","Couple + C. LE and GT 16","","","",""
"Yes, every 2 weeks","2014","66 and older","1-pers.-HH","","","",""
"Yes, every 2 weeks","2014","66 and older","(Married) couple without C. ","","","",""
"Yes, every 2 weeks","2014","66 and older","Single parent ","","","",""
"Yes, every 2 weeks","2014","66 and older","Couple + C. LE 16 ","","","",""
"Yes, every 2 weeks","2014","66 and older","Couple + C. GT 16 ","","","",""
"Yes, every 2 weeks","2014","66 and older","Couple + C. LE and GT 16","","","",""
"Yes, every 3-4 weeks","2014","16-34 y.","1-pers.-HH","","","",""
"Yes, every 3-4 weeks","2014","16-34 y.","(Married) couple without C. ","","","",""
"Yes, every 3-4 weeks","2014","16-34 y.","Single parent ","","","",""
"Yes, every 3-4 weeks","2014","16-34 y.","Couple + C. LE 16 ","","","",""
"Yes, every 3-4 weeks","2014","16-34 y.","Couple + C. GT 16 ","","","",""
"Yes, every 3-4 weeks","2014","16-34 y.","Couple + C. LE and GT 16","","","",""
"Yes, every 3-4 weeks","2014","35-65 y.","1-pers.-HH","","","",""
"Yes, every 3-4 weeks","2014","35-65 y.","(Married) couple without C. ","","","",""
"Yes, every 3-4 weeks","2014","35-65 y.","Single parent ","","","",""
"Yes, every 3-4 weeks","2014","35-65 y.","Couple + C. LE 16 ","","","",""
"Yes, every 3-4 weeks","2014","35-65 y.","Couple + C. GT 16 ","","","",""
"Yes, every 3-4 weeks","2014","35-65 y.","Couple + C. LE and GT 16","","","",""
"Yes, every 3-4 weeks","2014","66 and older","1-pers.-HH","","","",""
"Yes, every 3-4 weeks","2014","66 and older","(Married) couple without C. ","","","",""
"Yes, every 3-4 weeks","2014","66 and older","Single parent ","","","",""
"Yes, every 3-4 weeks","2014","66 and older","Couple + C. LE 16 ","","","",""
"Yes, every 3-4 weeks","2014","66 and older","Couple + C. GT 16 ","","","",""
"Yes, every 3-4 weeks","2014","66 and older","Couple + C. LE and GT 16","","","",""
"Rarely","2014","16-34 y.","1-pers.-HH","","","",""
"Rarely","2014","16-34 y.","(Married) couple without C. ","","","",""
"Rarely","2014","16-34 y.","Single parent ","","","",""
"Rarely","2014","16-34 y.","Couple + C. LE 16 ","","","",""
"Rarely","2014","16-34 y.","Couple + C. GT 16 ","","","",""
"Rarely","2014","16-34 y.","Couple + C. LE and GT 16","","","",""
"Rarely","2014","35-65 y.","1-pers.-HH","","","",""
"Rarely","2014","35-65 y.","(Married) couple without C. ","","","",""
"Rarely","2014","35-65 y.","Single parent ","","","",""
"Rarely","2014","35-65 y.","Couple + C. LE 16 ","","","",""
"Rarely","2014","35-65 y.","Couple + C. GT 16 ","","","",""
"Rarely","2014","35-65 y.","Couple + C. LE and GT 16","","","",""
"Rarely","2014","66 and older","1-pers.-HH","","","",""
"Rarely","2014","66 and older","(Married) couple without C. ","","","",""
"Rarely","2014","66 and older","Single parent ","","","",""
"Rarely","2014","66 and older","Couple + C. LE 16 ","","","",""
"Rarely","2014","66 and older","Couple + C. GT 16 ","","","",""
"Rarely","2014","66 and older","Couple + C. LE and GT 16","","","",""
"No, never","2015","16-34 y.","1-pers.-HH","264","0.540783408493487","0.49661475841041","0.584952058576563"
"No, never","2015","16-34 y.","(Married) couple without C. ","435","0.539749031828484","0.503241298358747","0.576256765298222"
"No, never","2015","16-34 y.","Single parent ","276","0.690277722063024","0.645021941939602","0.735533502186447"
"No, never","2015","16-34 y.","Couple + C. LE 16 ","553","0.569996858575178","0.53819552767487","0.601798189475487"
"No, never","2015","16-34 y.","Couple + C. GT 16 ","393","0.690178920980974","0.651981836055738","0.728376005906209"
"No, never","2015","16-34 y.","Couple + C. LE and GT 16","269","0.769752091796214","0.72632429714263","0.813179886449797"
"No, never","2015","35-65 y.","1-pers.-HH","588","0.56471377169586","0.534682314670439","0.59474522872128"
"No, never","2015","35-65 y.","(Married) couple without C. ","1459","0.563961951900691","0.544159599406704","0.583764304394677"
"No, never","2015","35-65 y.","Single parent ","685","0.602404655873722","0.573691508588969","0.631117803158476"
"No, never","2015","35-65 y.","Couple + C. LE 16 ","2279","0.572367693453829","0.556760412484936","0.587974974422722"
"No, never","2015","35-65 y.","Couple + C. GT 16 ","880","0.675023705772873","0.650330389271006","0.69971702227474"
"No, never","2015","35-65 y.","Couple + C. LE and GT 16","669","0.580848629560146","0.55229355412417","0.609403704996123"
"No, never","2015","66 and older","1-pers.-HH","45","0.690978488868074","0.583494064159849","0.7984629135763"
"No, never","2015","66 and older","(Married) couple without C. ","124","0.668384837096215","0.602306170627257","0.734463503565172"
"No, never","2015","66 and older","Single parent ","6","","",""
"No, never","2015","66 and older","Couple + C. LE 16 ","1","","",""
"No, never","2015","66 and older","Couple + C. GT 16 ","18","","",""
"No, never","2015","66 and older","Couple + C. LE and GT 16","","","",""
"Yes, every week","2015","16-34 y.","1-pers.-HH","36","0.0545853151963717","0.0344507273267716","0.0747199030659717"
"Yes, every week","2015","16-34 y.","(Married) couple without C. ","41","0.0703619114618492","0.0516284794322943","0.089095343491404"
"Yes, every week","2015","16-34 y.","Single parent ","27","","",""
"Yes, every week","2015","16-34 y.","Couple + C. LE 16 ","59","0.0626611279633056","0.0470935636475324","0.0782286922790787"
"Yes, every week","2015","16-34 y.","Couple + C. GT 16 ","37","0.0543946212089553","0.0356607798199868","0.0731284625979238"
"Yes, every week","2015","16-34 y.","Couple + C. LE and GT 16","29","","",""
"Yes, every week","2015","35-65 y.","1-pers.-HH","82","0.0762260533832409","0.0601525952881969","0.0922995114782849"
"Yes, every week","2015","35-65 y.","(Married) couple without C. ","150","0.0620588215810392","0.0524245417835999","0.0716931013784784"
"Yes, every week","2015","35-65 y.","Single parent ","64","0.0631192532405101","0.0488520424800337","0.0773864640009865"
"Yes, every week","2015","35-65 y.","Couple + C. LE 16 ","273","0.0690123178629162","0.0610160061937041","0.0770086295321282"
"Yes, every week","2015","35-65 y.","Couple + C. GT 16 ","98","0.0500055524061618","0.0385143964830085","0.0614967083293151"
"Yes, every week","2015","35-65 y.","Couple + C. LE and GT 16","76","0.0551565997576541","0.0419453153597362","0.0683678841555721"
"Yes, every week","2015","66 and older","1-pers.-HH","8","","",""
"Yes, every week","2015","66 and older","(Married) couple without C. ","15","","",""
"Yes, every week","2015","66 and older","Single parent ","","","",""
"Yes, every week","2015","66 and older","Couple + C. LE 16 ","1","","",""
"Yes, every week","2015","66 and older","Couple + C. GT 16 ","2","","",""
"Yes, every week","2015","66 and older","Couple + C. LE and GT 16","","","",""
"Yes, every 2 weeks","2015","16-34 y.","1-pers.-HH","69","0.162718879132799","0.130003776819076","0.195433981446522"
"Yes, every 2 weeks","2015","16-34 y.","(Married) couple without C. ","79","0.119650226278072","0.095877665277594","0.14342278727855"
"Yes, every 2 weeks","2015","16-34 y.","Single parent ","53","0.12455185295976","0.0922322352515574","0.156871470667963"
"Yes, every 2 weeks","2015","16-34 y.","Couple + C. LE 16 ","121","0.110657771599628","0.0905066757948148","0.130808867404442"
"Yes, every 2 weeks","2015","16-34 y.","Couple + C. GT 16 ","54","0.0974109685036362","0.0729179195771399","0.121904017430132"
"Yes, every 2 weeks","2015","16-34 y.","Couple + C. LE and GT 16","34","0.0696918719778981","0.0434255681923207","0.0959581757634755"
"Yes, every 2 weeks","2015","35-65 y.","1-pers.-HH","107","0.106234604553864","0.0875699687175527","0.124899240390176"
"Yes, every 2 weeks","2015","35-65 y.","(Married) couple without C. ","224","0.0948941546170851","0.0831911033794932","0.106597205854677"
"Yes, every 2 weeks","2015","35-65 y.","Single parent ","132","0.122529956732981","0.103292250743611","0.141767662722351"
"Yes, every 2 weeks","2015","35-65 y.","Couple + C. LE 16 ","357","0.0924823033007052","0.0833430374907155","0.101621569110695"
"Yes, every 2 weeks","2015","35-65 y.","Couple + C. GT 16 ","110","0.0728417030891916","0.0591404256754095","0.0865429805029737"
"Yes, every 2 weeks","2015","35-65 y.","Couple + C. LE and GT 16","132","0.134430195560104","0.11468934567305","0.154171045447158"
"Yes, every 2 weeks","2015","66 and older","1-pers.-HH","3","","",""
"Yes, every 2 weeks","2015","66 and older","(Married) couple without C. ","6","","",""
"Yes, every 2 weeks","2015","66 and older","Single parent ","","","",""
"Yes, every 2 weeks","2015","66 and older","Couple + C. LE 16 ","","","",""
"Yes, every 2 weeks","2015","66 and older","Couple + C. GT 16 ","1","","",""
"Yes, every 2 weeks","2015","66 and older","Couple + C. LE and GT 16","","","",""
"Yes, every 3-4 weeks","2015","16-34 y.","1-pers.-HH","38","0.0802953086752598","0.0562094048249044","0.104381212525615"
"Yes, every 3-4 weeks","2015","16-34 y.","(Married) couple without C. ","52","0.0952299043778038","0.0737294631290198","0.116730345626588"
"Yes, every 3-4 weeks","2015","16-34 y.","Single parent ","10","","",""
"Yes, every 3-4 weeks","2015","16-34 y.","Couple + C. LE 16 ","64","0.0671125422061976","0.0510398094865612","0.0831852749258339"
"Yes, every 3-4 weeks","2015","16-34 y.","Couple + C. GT 16 ","13","","",""
"Yes, every 3-4 weeks","2015","16-34 y.","Couple + C. LE and GT 16","7","","",""
"Yes, every 3-4 weeks","2015","35-65 y.","1-pers.-HH","75","0.0688200937253893","0.053486315490035","0.0841538719607436"
"Yes, every 3-4 weeks","2015","35-65 y.","(Married) couple without C. ","117","0.0625072523432217","0.0528405386968748","0.0721739659895685"
"Yes, every 3-4 weeks","2015","35-65 y.","Single parent ","54","0.0692207770177435","0.0543286212935429","0.0841129327419441"
"Yes, every 3-4 weeks","2015","35-65 y.","Couple + C. LE 16 ","227","0.0579616413881998","0.0505900870706444","0.0653331957057552"
"Yes, every 3-4 weeks","2015","35-65 y.","Couple + C. GT 16 ","70","0.0409156393623374","0.030471632581855","0.0513596461428197"
