"plh0106","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Quite unimportant","2007","66 and older","Rural Area","","","","","4"
"Very important","2007","16-34 y.","Urban Area","","","","","1"
"Very important","2007","16-34 y.","Rural Area","","","","","1"
"Very important","2007","35-65 y.","Urban Area","","","","","1"
"Very important","2007","35-65 y.","Rural Area","","","","","1"
"Very important","2007","66 and older","Rural Area","","","","","1"
"Very important","2007","66 and older","Urban Area","","","","","1"
"Important","2008","16-34 y.","Urban Area","1605","0.550606965703427","0.532508848104577","0.568705083302278","2"
"Important","2008","16-34 y.","Rural Area","831","0.562105949006219","0.536683373765829","0.587528524246609","2"
"Important","2008","35-65 y.","Rural Area","2069","0.576363169101071","0.560219504234101","0.592506833968041","2"
"Important","2008","35-65 y.","Urban Area","3789","0.535841334573599","0.524190851165268","0.547491817981929","2"
"Important","2008","66 and older","Urban Area","1012","0.342489170677881","0.324996341152634","0.359982000203128","2"
"Important","2008","66 and older","Rural Area","597","0.381355812361315","0.35647507733516","0.40623654738747","2"
"Less important","2008","16-34 y.","Urban Area","362","0.128648505038682","0.116467070121273","0.14082993995609","3"
"Less important","2008","16-34 y.","Rural Area","205","0.130437801594421","0.113180297338337","0.147695305850506","3"
"Less important","2008","35-65 y.","Rural Area","967","0.269123192184472","0.254633644749364","0.28361273961958","3"
"Less important","2008","35-65 y.","Urban Area","2124","0.294627807827334","0.283978076710837","0.305277538943831","3"
"Less important","2008","66 and older","Urban Area","1173","0.40929749331062","0.391172029181924","0.427422957439315","3"
"Less important","2008","66 and older","Rural Area","594","0.416128267129668","0.390878935486997","0.441377598772339","3"
"Quite unimportant","2008","16-34 y.","Urban Area","28","","","","4"
"Quite unimportant","2008","16-34 y.","Rural Area","9","","","","4"
"Quite unimportant","2008","35-65 y.","Urban Area","248","0.0386441423284095","0.0341414058229356","0.0431468788338835","4"
"Quite unimportant","2008","35-65 y.","Rural Area","82","0.030428175757264","0.0248165962707157","0.0360397552438122","4"
"Quite unimportant","2008","66 and older","Urban Area","485","0.193800287643513","0.179229476981509","0.208371098305518","4"
"Quite unimportant","2008","66 and older","Rural Area","169","0.136251757470771","0.118678907653901","0.153824607287641","4"
"Very important","2008","16-34 y.","Urban Area","907","0.310132386047426","0.293303482324155","0.326961289770696","1"
"Very important","2008","16-34 y.","Rural Area","418","0.30257659210348","0.279037383838641","0.32611580036832","1"
"Very important","2008","35-65 y.","Urban Area","878","0.130886715270658","0.123007579448795","0.138765851092522","1"
"Very important","2008","35-65 y.","Rural Area","481","0.124085462957193","0.113314649917589","0.134856275996798","1"
"Very important","2008","66 and older","Urban Area","157","0.0544130483679863","0.0460514856705774","0.0627746110653951","1"
"Very important","2008","66 and older","Rural Area","104","0.0662641630382465","0.0535224175831781","0.0790059084933149","1"
"Important","2009","16-34 y.","Urban Area","","","","","2"
"Important","2009","16-34 y.","Rural Area","","","","","2"
"Important","2009","35-65 y.","Urban Area","","","","","2"
"Important","2009","35-65 y.","Rural Area","","","","","2"
"Important","2009","66 and older","Urban Area","","","","","2"
"Important","2009","66 and older","Rural Area","","","","","2"
"Less important","2009","16-34 y.","Urban Area","","","","","3"
"Less important","2009","16-34 y.","Rural Area","","","","","3"
"Less important","2009","35-65 y.","Rural Area","","","","","3"
"Less important","2009","35-65 y.","Urban Area","","","","","3"
"Less important","2009","66 and older","Urban Area","","","","","3"
"Less important","2009","66 and older","Rural Area","","","","","3"
"Quite unimportant","2009","16-34 y.","Urban Area","","","","","4"
"Quite unimportant","2009","16-34 y.","Rural Area","","","","","4"
"Quite unimportant","2009","35-65 y.","Urban Area","","","","","4"
"Quite unimportant","2009","35-65 y.","Rural Area","","","","","4"
"Quite unimportant","2009","66 and older","Urban Area","","","","","4"
"Quite unimportant","2009","66 and older","Rural Area","","","","","4"
"Very important","2009","16-34 y.","Urban Area","","","","","1"
"Very important","2009","16-34 y.","Rural Area","","","","","1"
"Very important","2009","35-65 y.","Urban Area","","","","","1"
"Very important","2009","35-65 y.","Rural Area","","","","","1"
"Very important","2009","66 and older","Urban Area","","","","","1"
"Very important","2009","66 and older","Rural Area","","","","","1"
"Important","2010","16-34 y.","Urban Area","1038","0.55838783699921","0.53607106775846","0.580704606239961","2"
"Important","2010","16-34 y.","Rural Area","619","0.568941237827738","0.53932377202178","0.598558703633695","2"
"Important","2010","35-65 y.","Rural Area","806","0.551957748132886","0.526622239003905","0.577293257261867","2"
"Important","2010","35-65 y.","Urban Area","1552","0.546555825842364","0.52818512499326","0.564926526691467","2"
"Important","2010","66 and older","Rural Area","3","","","","2"
"Important","2010","66 and older","Urban Area","3","","","","2"
"Less important","2010","16-34 y.","Urban Area","306","0.146053165106351","0.130181819899321","0.16192451031338","3"
"Less important","2010","16-34 y.","Rural Area","206","0.179944499928621","0.156970486974037","0.202918512883205","3"
"Less important","2010","35-65 y.","Rural Area","371","0.244625115489005","0.222724867854567","0.266525363123443","3"
"Less important","2010","35-65 y.","Urban Area","716","0.250706676668872","0.234712737889304","0.26670061544844","3"
"Less important","2010","66 and older","Rural Area","3","","","","3"
"Less important","2010","66 and older","Urban Area","3","","","","3"
"Quite unimportant","2010","16-34 y.","Urban Area","35","0.0167707926195288","0.0109998465659308","0.0225417386731267","4"
"Quite unimportant","2010","16-34 y.","Rural Area","13","","","","4"
"Quite unimportant","2010","35-65 y.","Urban Area","56","0.0207336489759086","0.0154754764138148","0.0259918215380024","4"
"Quite unimportant","2010","35-65 y.","Rural Area","34","0.0209771040437458","0.0136760355329774","0.0282781725545142","4"
"Quite unimportant","2010","66 and older","Urban Area","1","","","","4"
"Quite unimportant","2010","66 and older","Rural Area","1","","","","4"
"Very important","2010","16-34 y.","Urban Area","523","0.27878820527491","0.258636516695088","0.298939893854732","1"
"Very important","2010","16-34 y.","Rural Area","236","0.24193976204742","0.216327293761176","0.267552230333665","1"
"Very important","2010","35-65 y.","Urban Area","497","0.182003848512856","0.167765406731837","0.196242290293875","1"
"Very important","2010","35-65 y.","Rural Area","269","0.182440032334363","0.162764018805597","0.202116045863129","1"
"Very important","2010","66 and older","Urban Area","","","","","1"
"Very important","2010","66 and older","Rural Area","","","","","1"
"Important","2011","16-34 y.","Urban Area","","","","","2"
"Important","2011","16-34 y.","Rural Area","","","","","2"
"Important","2011","35-65 y.","Urban Area","","","","","2"
"Important","2011","35-65 y.","Rural Area","","","","","2"
"Important","2011","66 and older","Urban Area","","","","","2"
"Important","2011","66 and older","Rural Area","","","","","2"
"Less important","2011","16-34 y.","Urban Area","","","","","3"
"Less important","2011","16-34 y.","Rural Area","","","","","3"
"Less important","2011","35-65 y.","Rural Area","","","","","3"
"Less important","2011","35-65 y.","Urban Area","","","","","3"
"Less important","2011","66 and older","Urban Area","","","","","3"
"Less important","2011","66 and older","Rural Area","","","","","3"
"Quite unimportant","2011","16-34 y.","Urban Area","","","","","4"
"Quite unimportant","2011","16-34 y.","Rural Area","","","","","4"
"Quite unimportant","2011","35-65 y.","Urban Area","","","","","4"
"Quite unimportant","2011","35-65 y.","Rural Area","","","","","4"
"Quite unimportant","2011","66 and older","Urban Area","","","","","4"
"Quite unimportant","2011","66 and older","Rural Area","","","","","4"
"Very important","2011","16-34 y.","Urban Area","","","","","1"
"Very important","2011","16-34 y.","Rural Area","","","","","1"
"Very important","2011","35-65 y.","Urban Area","","","","","1"
"Very important","2011","35-65 y.","Rural Area","","","","","1"
"Very important","2011","66 and older","Urban Area","","","","","1"
"Very important","2011","66 and older","Rural Area","","","","","1"
"Important","2012","16-34 y.","Urban Area","2218","0.522687878157951","0.507476607642546","0.537899148673356","2"
"Important","2012","16-34 y.","Rural Area","1283","0.572782703241886","0.552116655375287","0.593448751108486","2"
"Important","2012","35-65 y.","Rural Area","3469","0.583664066112894","0.571085662922622","0.596242469303166","2"
"Important","2012","35-65 y.","Urban Area","5571","0.545846930494089","0.536166967626296","0.555526893361881","2"
"Important","2012","66 and older","Urban Area","1401","0.407650556446364","0.390975470455448","0.42432564243728","2"
"Important","2012","66 and older","Rural Area","858","0.454164763460739","0.431334216320031","0.476995310601447","2"
"Less important","2012","16-34 y.","Urban Area","501","0.11693628276421","0.107150091345076","0.126722474183343","3"
"Less important","2012","16-34 y.","Rural Area","247","0.115071135318268","0.101739744834969","0.128402525801567","3"
"Less important","2012","35-65 y.","Urban Area","2717","0.271701810865585","0.263053366225821","0.280350255505348","3"
"Less important","2012","35-65 y.","Rural Area","1440","0.245480195125991","0.234498594713426","0.256461795538555","3"
"Less important","2012","66 and older","Urban Area","1258","0.38557827200913","0.369061520724186","0.402095023294075","3"
"Less important","2012","66 and older","Rural Area","672","0.377667753204091","0.355437473752995","0.399898032655188","3"
"Quite unimportant","2012","16-34 y.","Urban Area","23","","","","4"
"Quite unimportant","2012","16-34 y.","Rural Area","12","","","","4"
"Quite unimportant","2012","35-65 y.","Urban Area","213","0.023126185132632","0.0202039957298545","0.0260483745354095","4"
"Quite unimportant","2012","35-65 y.","Rural Area","116","0.0277763126150605","0.0235831425189538","0.0319694827111672","4"
"Quite unimportant","2012","66 and older","Urban Area","394","0.122772710480263","0.111636381325662","0.133909039634864","4"
"Quite unimportant","2012","66 and older","Rural Area","163","0.0962457040818439","0.0827220304406795","0.109769377723008","4"
"Very important","2012","16-34 y.","Urban Area","1400","0.355826487128286","0.34124628273982","0.370406691516751","1"
"Very important","2012","16-34 y.","Rural Area","659","0.305296903076273","0.286057176906532","0.324536629246013","1"
"Very important","2012","35-65 y.","Urban Area","1662","0.159325073507695","0.152209773123263","0.166440373892126","1"
"Very important","2012","35-65 y.","Rural Area","875","0.143079426146054","0.134144705774824","0.152014146517285","1"
"Very important","2012","66 and older","Urban Area","283","0.0839984610642422","0.0745856609480486","0.0934112611804357","1"
"Very important","2012","66 and older","Rural Area","134","0.0719217792533255","0.0600749720890263","0.0837685864176247","1"
"Important","2013","16-34 y.","Urban Area","","","","","2"
"Important","2013","16-34 y.","Rural Area","","","","","2"
"Important","2013","35-65 y.","Urban Area","","","","","2"
"Important","2013","35-65 y.","Rural Area","","","","","2"
"Important","2013","66 and older","Rural Area","","","","","2"
"Important","2013","66 and older","Urban Area","","","","","2"
"Less important","2013","16-34 y.","Urban Area","","","","","3"
"Less important","2013","16-34 y.","Rural Area","","","","","3"
"Less important","2013","35-65 y.","Urban Area","","","","","3"
"Less important","2013","35-65 y.","Rural Area","","","","","3"
"Less important","2013","66 and older","Urban Area","","","","","3"
"Less important","2013","66 and older","Rural Area","","","","","3"
"Quite unimportant","2013","16-34 y.","Urban Area","","","","","4"
"Quite unimportant","2013","16-34 y.","Rural Area","","","","","4"
"Quite unimportant","2013","35-65 y.","Urban Area","","","","","4"
"Quite unimportant","2013","35-65 y.","Rural Area","","","","","4"
"Quite unimportant","2013","66 and older","Urban Area","","","","","4"
"Quite unimportant","2013","66 and older","Rural Area","","","","","4"
"Very important","2013","16-34 y.","Urban Area","","","","","1"
"Very important","2013","16-34 y.","Rural Area","","","","","1"
"Very important","2013","35-65 y.","Urban Area","","","","","1"
"Very important","2013","35-65 y.","Rural Area","","","","","1"
"Very important","2013","66 and older","Urban Area","","","","","1"
"Very important","2013","66 and older","Rural Area","","","","","1"
"Important","2014","16-34 y.","Urban Area","","","","","2"
"Important","2014","16-34 y.","Rural Area","","","","","2"
"Important","2014","35-65 y.","Urban Area","","","","","2"
"Important","2014","35-65 y.","Rural Area","","","","","2"
"Important","2014","66 and older","Urban Area","","","","","2"
"Important","2014","66 and older","Rural Area","","","","","2"
"Less important","2014","16-34 y.","Urban Area","","","","","3"
"Less important","2014","16-34 y.","Rural Area","","","","","3"
"Less important","2014","35-65 y.","Urban Area","","","","","3"
"Less important","2014","35-65 y.","Rural Area","","","","","3"
"Less important","2014","66 and older","Rural Area","","","","","3"
"Less important","2014","66 and older","Urban Area","","","","","3"
"Quite unimportant","2014","16-34 y.","Urban Area","","","","","4"
"Quite unimportant","2014","16-34 y.","Rural Area","","","","","4"
"Quite unimportant","2014","35-65 y.","Urban Area","","","","","4"
"Quite unimportant","2014","35-65 y.","Rural Area","","","","","4"
"Quite unimportant","2014","66 and older","Urban Area","","","","","4"
"Quite unimportant","2014","66 and older","Rural Area","","","","","4"
"Very important","2014","16-34 y.","Urban Area","","","","","1"
"Very important","2014","16-34 y.","Rural Area","","","","","1"
"Very important","2014","35-65 y.","Urban Area","","","","","1"
"Very important","2014","35-65 y.","Rural Area","","","","","1"
"Very important","2014","66 and older","Urban Area","","","","","1"
"Very important","2014","66 and older","Rural Area","","","","","1"
"Important","2015","16-34 y.","Urban Area","","","","","2"
"Important","2015","16-34 y.","Rural Area","","","","","2"
"Important","2015","35-65 y.","Urban Area","","","","","2"
"Important","2015","35-65 y.","Rural Area","","","","","2"
"Important","2015","66 and older","Urban Area","","","","","2"
"Important","2015","66 and older","Rural Area","","","","","2"
"Less important","2015","16-34 y.","Urban Area","","","","","3"
"Less important","2015","16-34 y.","Rural Area","","","","","3"
"Less important","2015","35-65 y.","Urban Area","","","","","3"
"Less important","2015","35-65 y.","Rural Area","","","","","3"
"Less important","2015","66 and older","Rural Area","","","","","3"
"Less important","2015","66 and older","Urban Area","","","","","3"
"Quite unimportant","2015","16-34 y.","Urban Area","","","","","4"
"Quite unimportant","2015","16-34 y.","Rural Area","","","","","4"
"Quite unimportant","2015","35-65 y.","Urban Area","","","","","4"
"Quite unimportant","2015","35-65 y.","Rural Area","","","","","4"
"Quite unimportant","2015","66 and older","Urban Area","","","","","4"
"Quite unimportant","2015","66 and older","Rural Area","","","","","4"
"Very important","2015","16-34 y.","Urban Area","","","","","1"
"Very important","2015","16-34 y.","Rural Area","","","","","1"
"Very important","2015","35-65 y.","Urban Area","","","","","1"
"Very important","2015","35-65 y.","Rural Area","","","","","1"
"Very important","2015","66 and older","Rural Area","","","","","1"
"Very important","2015","66 and older","Urban Area","","","","","1"
"Important","2016","16-34 y.","Urban Area","2080","0.534713228401534","0.519058821995615","0.550367634807453","2"
"Important","2016","16-34 y.","Rural Area","973","0.573110008684519","0.549995101490633","0.596224915878405","2"
"Important","2016","35-65 y.","Rural Area","2775","0.575461093565041","0.561613227951223","0.589308959178859","2"
"Important","2016","66 and older","Rural Area","808","0.438565390391446","0.414956589009779","0.462174191773113","2"
"Important","2016","66 and older","Urban Area","1292","0.416938656900999","0.399371283395986","0.434506030406011","2"
"Important","2016","35-65 y.","Urban Area","4920","0.547062756513832","0.536772982513494","0.55735253051417","2"
"Less important","2016","16-34 y.","Urban Area","503","0.121210042732061","0.110967031893191","0.131453053570931","3"
"Less important","2016","16-34 y.","Rural Area","220","0.123806424355243","0.108414717121377","0.139198131589109","3"
"Less important","2016","35-65 y.","Rural Area","1257","0.258441649776571","0.246176579932446","0.270706719620697","3"
"Less important","2016","35-65 y.","Urban Area","2466","0.280669496950772","0.27138132831798","0.289957665583563","3"
"Less important","2016","66 and older","Urban Area","1212","0.394657597433459","0.377242560049303","0.412072634817616","3"
"Less important","2016","66 and older","Rural Area","633","0.387418551606883","0.364240373454705","0.410596729759062","3"
"Quite unimportant","2016","16-34 y.","Urban Area","26","","","","4"
"Quite unimportant","2016","16-34 y.","Rural Area","12","","","","4"
"Quite unimportant","2016","35-65 y.","Urban Area","192","0.022291860315843","0.0192401309479393","0.0253435896837467","4"
"Quite unimportant","2016","35-65 y.","Rural Area","93","0.0168868917180894","0.0132770121675689","0.0204967712686098","4"
"Quite unimportant","2016","66 and older","Urban Area","305","0.107593910257383","0.0965534103759664","0.118634410138799","4"
"Quite unimportant","2016","66 and older","Rural Area","119","0.0817564100189722","0.0687203296570023","0.0947924903809421","4"
"Very important","2016","16-34 y.","Urban Area","1291","0.33940294726052","0.324542156888578","0.354263737632462","1"
"Very important","2016","16-34 y.","Rural Area","554","0.299110228479316","0.277713091613023","0.320507365345609","1"
"Very important","2016","35-65 y.","Urban Area","1412","0.149975886219553","0.142595236633404","0.157356535805702","1"
"Very important","2016","35-65 y.","Rural Area","769","0.149210364940298","0.139228154988098","0.159192574892499","1"
"Very important","2016","66 and older","Urban Area","217","0.0808098354081589","0.0710991826474774","0.0905204881688405","1"
"Very important","2016","66 and older","Rural Area","137","0.0922596479826982","0.0784909178667077","0.106028378098689","1"
