"pli0096_h","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","1994","Not Working","(Married) couple without C. ","74","0.0562186001647989","0.0445734706918235","0.0678637296377744","2"
"Min 1x per week","1994","Not Working","Couple + C. GT 16 ","56","0.0805420845521942","0.0616016971318846","0.0994824719725038","2"
"Min 1x per week","1994","Not Working","Couple + C. LE and GT 16","26","","","","2"
"Never","1994","Full Time","1-pers.-HH","428","0.792858629739621","0.758582462800251","0.827134796678992","5"
"Never","1994","Full Time","(Married) couple without C. ","1072","0.724666308061805","0.701466103694304","0.747866512429305","5"
"Never","1994","Full Time","Single parent ","197","0.797362404259951","0.746822682853747","0.847902125666154","5"
"Never","1994","Full Time","Couple + C. LE 16 ","1198","0.680806489575616","0.65844870715499","0.703164271996242","5"
"Never","1994","Full Time","Couple + C. GT 16 ","797","0.633916355781053","0.605988916423396","0.66184379513871","5"
"Never","1994","Full Time","Couple + C. LE and GT 16","409","0.656885072309047","0.618047091064607","0.695723053553487","5"
"Never","1994","Not Working","1-pers.-HH","620","0.864348419504893","0.83930216905007","0.889394669959716","5"
"Never","1994","Not Working","(Married) couple without C. ","1220","0.799548601829014","0.779309297546636","0.819787906111393","5"
"Never","1994","Part Time","1-pers.-HH","105","0.762792858806701","0.692078455697114","0.833507261916288","5"
"Never","1994","Part Time","(Married) couple without C. ","357","0.778209323056994","0.73978158882382","0.816637057290168","5"
"Never","1994","Part Time","Single parent ","104","0.766065364291387","0.693572940559237","0.838557788023537","5"
"Never","1994","Part Time","Couple + C. LE 16 ","519","0.705088131981666","0.671210636300363","0.73896562766297","5"
"Never","1994","Part Time","Couple + C. GT 16 ","359","0.677502082195274","0.636652946391132","0.718351217999416","5"
"Never","1994","Part Time","Couple + C. LE and GT 16","214","0.744389451605276","0.692550867584344","0.796228035626209","5"
"Never","1994","Not Working","Single parent ","162","0.805341992758249","0.75046890459495","0.860215080921549","5"
"Never","1994","Not Working","Couple + C. LE 16 ","523","0.779508689130023","0.747514253503793","0.811503124756252","5"
"Never","1994","Not Working","Couple + C. GT 16 ","605","0.733941218520496","0.703185141803781","0.764697295237212","5"
"Never","1994","Not Working","Couple + C. LE and GT 16","265","0.733924095736266","0.686027730014208","0.781820461458323","5"
"Rarely","1994","Full Time","(Married) couple without C. ","156","0.123849346793199","0.106740160659425","0.140958532926974","4"
"Rarely","1994","Full Time","Single parent ","22","","","","4"
"Rarely","1994","Full Time","1-pers.-HH","55","0.0974860087220567","0.0723984117181396","0.122573605725974","4"
"Rarely","1994","Full Time","Couple + C. LE 16 ","227","0.152657689098218","0.135408104386057","0.169907273810378","4"
"Rarely","1994","Full Time","Couple + C. GT 16 ","179","0.180123233201253","0.157844826254841","0.202401640147664","4"
"Rarely","1994","Full Time","Couple + C. LE and GT 16","81","0.161327260180408","0.131235867545839","0.191418652814978","4"
"Rarely","1994","Part Time","1-pers.-HH","15","","","","4"
"Rarely","1994","Part Time","(Married) couple without C. ","45","0.0999181741678805","0.0721793427232801","0.127657005612481","4"
"Rarely","1994","Part Time","Single parent ","18","","","","4"
"Rarely","1994","Part Time","Couple + C. LE 16 ","92","0.154327155765147","0.127488186076786","0.181166125453507","4"
"Rarely","1994","Part Time","Couple + C. GT 16 ","75","0.156039569795273","0.124326191137556","0.18775294845299","4"
"Rarely","1994","Part Time","Couple + C. LE and GT 16","24","","","","4"
"Rarely","1994","Not Working","1-pers.-HH","30","0.0450945727281815","0.0299160960415317","0.0602730494148314","4"
"Rarely","1994","Not Working","(Married) couple without C. ","110","0.0722304164601737","0.0591431566156543","0.0853176763046931","4"
"Rarely","1994","Not Working","Single parent ","17","","","","4"
"Rarely","1994","Not Working","Couple + C. LE 16 ","67","0.121349374602999","0.0961496893647244","0.146549059841273","4"
"Rarely","1994","Not Working","Couple + C. GT 16 ","85","0.119791585323252","0.0971911184067182","0.142392052239785","4"
"Rarely","1994","Not Working","Couple + C. LE and GT 16","26","","","","4"
"Daily","1995","Full Time","1-pers.-HH","7","","","","1"
"Daily","1995","Full Time","(Married) couple without C. ","17","","","","1"
"Daily","1995","Full Time","Single parent ","1","","","","1"
"Daily","1995","Full Time","Couple + C. LE 16 ","17","","","","1"
"Daily","1995","Full Time","Couple + C. GT 16 ","16","","","","1"
"Daily","1995","Full Time","Couple + C. LE and GT 16","7","","","","1"
"Daily","1995","Part Time","1-pers.-HH","3","","","","1"
"Daily","1995","Part Time","(Married) couple without C. ","2","","","","1"
"Daily","1995","Part Time","Single parent ","1","","","","1"
"Daily","1995","Part Time","Couple + C. LE 16 ","6","","","","1"
"Daily","1995","Part Time","Couple + C. GT 16 ","10","","","","1"
"Daily","1995","Part Time","Couple + C. LE and GT 16","3","","","","1"
"Daily","1995","Not Working","1-pers.-HH","6","","","","1"
"Daily","1995","Not Working","(Married) couple without C. ","21","","","","1"
"Daily","1995","Not Working","Single parent ","1","","","","1"
"Daily","1995","Not Working","Couple + C. LE and GT 16","2","","","","1"
"Daily","1995","Not Working","Couple + C. LE 16 ","3","","","","1"
"Daily","1995","Not Working","Couple + C. GT 16 ","9","","","","1"
"Min 1x per month","1995","Full Time","1-pers.-HH","18","","","","3"
"Min 1x per month","1995","Full Time","(Married) couple without C. ","99","0.0751384790078014","0.0616071989020646","0.0886697591135382","3"
"Min 1x per month","1995","Full Time","Single parent ","11","","","","3"
"Min 1x per month","1995","Full Time","Couple + C. GT 16 ","82","0.072846570107674","0.0577273106793633","0.0879658295359847","3"
"Min 1x per month","1995","Full Time","Couple + C. LE and GT 16","31","0.0534381062396809","0.0351029671114814","0.0717732453678803","3"
"Min 1x per month","1995","Full Time","Couple + C. LE 16 ","102","0.0683714955023181","0.056153005497379","0.0805899855072572","3"
"Min 1x per month","1995","Part Time","1-pers.-HH","9","","","","3"
"Min 1x per month","1995","Part Time","(Married) couple without C. ","18","","","","3"
"Min 1x per month","1995","Part Time","Single parent ","8","","","","3"
"Min 1x per month","1995","Part Time","Couple + C. LE 16 ","44","0.0648660967567504","0.0475039218042995","0.0822282717092013","3"
"Min 1x per month","1995","Part Time","Couple + C. GT 16 ","36","0.075795498115646","0.0533050545724508","0.0982859416588413","3"
"Min 1x per month","1995","Part Time","Couple + C. LE and GT 16","11","","","","3"
"Min 1x per month","1995","Not Working","1-pers.-HH","33","0.046504706203078","0.0312812889519361","0.06172812345422","3"
"Min 1x per month","1995","Not Working","(Married) couple without C. ","88","0.0600726937146128","0.0481970923785468","0.0719482950506788","3"
"Min 1x per month","1995","Not Working","Single parent ","5","","","","3"
"Min 1x per month","1995","Not Working","Couple + C. LE 16 ","34","0.0478830960145768","0.0323621876431476","0.063404004386006","3"
"Min 1x per month","1995","Not Working","Couple + C. GT 16 ","40","0.062205629837904","0.0456842936384179","0.0787269660373901","3"
"Min 1x per month","1995","Not Working","Couple + C. LE and GT 16","12","","","","3"
"Min 1x per week","1995","Full Time","1-pers.-HH","26","","","","2"
"Min 1x per week","1995","Full Time","(Married) couple without C. ","86","0.0678829800168338","0.0549712333127207","0.0807947267209469","2"
"Min 1x per week","1995","Full Time","Single parent ","18","","","","2"
"Min 1x per week","1995","Full Time","Couple + C. LE 16 ","123","0.0790877459054622","0.0660223570720153","0.092153134738909","2"
"Min 1x per week","1995","Full Time","Couple + C. GT 16 ","76","0.0857514914228491","0.06946216479814","0.102040818047558","2"
"Min 1x per week","1995","Full Time","Couple + C. LE and GT 16","58","0.131818076416556","0.10423917094335","0.159396981889762","2"
"Min 1x per week","1995","Part Time","1-pers.-HH","12","","","","2"
"Min 1x per week","1995","Part Time","(Married) couple without C. ","24","","","","2"
"Min 1x per week","1995","Part Time","Single parent ","7","","","","2"
"Min 1x per week","1995","Part Time","Couple + C. LE 16 ","38","0.0641167665090738","0.0468482518495273","0.0813852811686203","2"
"Min 1x per week","1995","Part Time","Couple + C. GT 16 ","29","","","","2"
"Min 1x per week","1995","Not Working","(Married) couple without C. ","72","0.0542327813040239","0.0429141740508084","0.0655513885572395","2"
"Min 1x per week","1995","Not Working","Single parent ","7","","","","2"
"Min 1x per week","1995","Not Working","Couple + C. LE and GT 16","27","","","","2"
"Min 1x per week","1995","Part Time","Couple + C. LE and GT 16","21","","","","2"
"Min 1x per week","1995","Not Working","1-pers.-HH","30","0.0410737514653515","0.0267261531212346","0.0554213498094684","2"
"Min 1x per week","1995","Not Working","Couple + C. LE 16 ","31","0.0522119611208462","0.0360415336658731","0.0683823885758193","2"
"Min 1x per week","1995","Not Working","Couple + C. GT 16 ","44","0.0611843242823644","0.0447902551262225","0.0775783934385063","2"
"Never","1995","Full Time","1-pers.-HH","427","0.787861542245079","0.752723215759957","0.822999868730202","5"
"Never","1995","Full Time","(Married) couple without C. ","1132","0.747838455678619","0.725548322989852","0.770128588367386","5"
"Never","1995","Full Time","Single parent ","177","0.763579241351053","0.708185113208221","0.818973369493884","5"
"Never","1995","Full Time","Couple + C. LE 16 ","1232","0.730970476821297","0.709501640572451","0.752439313070143","5"
"Never","1995","Full Time","Couple + C. GT 16 ","843","0.698898824914586","0.672210977827346","0.725586672001825","5"
"Never","1995","Full Time","Couple + C. LE and GT 16","428","0.694617784320975","0.657070460180093","0.732165108461856","5"
"Never","1995","Part Time","1-pers.-HH","152","0.772193242927273","0.712867419334621","0.831519066519924","5"
"Never","1995","Part Time","(Married) couple without C. ","421","0.835160937031087","0.802606291329243","0.867715582732932","5"
"Never","1995","Part Time","Single parent ","129","0.798974586639665","0.736681264363039","0.861267908916291","5"
"Never","1995","Part Time","Couple + C. LE 16 ","626","0.776602156151841","0.747239379029139","0.805964933274544","5"
"Never","1995","Not Working","1-pers.-HH","644","0.873423008797844","0.849385241878983","0.897460775716704","5"
"Never","1995","Not Working","(Married) couple without C. ","1252","0.802298636545817","0.782394525654756","0.822202747436877","5"
"Never","1995","Part Time","Couple + C. GT 16 ","412","0.7083004723081","0.669675435745766","0.746925508870435","5"
"Never","1995","Part Time","Couple + C. LE and GT 16","209","0.731708850029957","0.678463755779513","0.784953944280401","5"
"Never","1995","Not Working","Single parent ","196","0.879178783949218","0.836305988220967","0.922051579677468","5"
"Never","1995","Not Working","Couple + C. LE 16 ","602","0.802999023394951","0.77408739297025","0.831910653819652","5"
"Never","1995","Not Working","Couple + C. GT 16 ","658","0.762672556155395","0.733570776183767","0.791774336127023","5"
"Never","1995","Not Working","Couple + C. LE and GT 16","331","0.785259462903644","0.744865501659022","0.825653424148265","5"
"Rarely","1995","Full Time","1-pers.-HH","42","0.0866040288138808","0.0624302239000849","0.110777833727677","4"
"Rarely","1995","Full Time","(Married) couple without C. ","124","0.0941740817517065","0.0791821568646724","0.109166006638741","4"
"Rarely","1995","Full Time","Single parent ","19","","","","4"
"Rarely","1995","Full Time","Couple + C. LE 16 ","165","0.108801754621238","0.0937265323132925","0.123876976929183","4"
"Rarely","1995","Full Time","Couple + C. GT 16 ","118","0.126369136037364","0.10703901147161","0.145699260603119","4"
"Rarely","1995","Full Time","Couple + C. LE and GT 16","54","0.0959878123216526","0.0719729909032064","0.120002633740099","4"
"Rarely","1995","Part Time","1-pers.-HH","16","","","","4"
"Rarely","1995","Part Time","(Married) couple without C. ","34","0.0887817935390936","0.063826023814799","0.113737563263388","4"
"Rarely","1995","Part Time","Single parent ","14","","","","4"
"Rarely","1995","Part Time","Couple + C. LE 16 ","59","0.0870509894037212","0.0671777593037456","0.106924219503697","4"
"Rarely","1995","Part Time","Couple + C. GT 16 ","45","0.12051550402882","0.0928506852585779","0.148180322799062","4"
"Rarely","1995","Part Time","Couple + C. LE and GT 16","22","","","","4"
"Rarely","1995","Not Working","1-pers.-HH","22","","","","4"
"Rarely","1995","Not Working","(Married) couple without C. ","105","0.0691893735006646","0.0565064232557858","0.0818723237455434","4"
"Rarely","1995","Not Working","Single parent ","13","","","","4"
"Rarely","1995","Not Working","Couple + C. LE 16 ","57","0.0909388499643412","0.0700385671215948","0.111839132807088","4"
"Rarely","1995","Not Working","Couple + C. GT 16 ","70","0.102512657225992","0.081764505071659","0.123260809380325","4"
"Rarely","1995","Not Working","Couple + C. LE and GT 16","25","","","","4"
"Daily","1996","Full Time","1-pers.-HH","","","","","1"
"Daily","1996","Full Time","(Married) couple without C. ","","","","","1"
"Daily","1996","Full Time","Single parent ","","","","","1"
"Daily","1996","Full Time","Couple + C. LE 16 ","","","","","1"
"Daily","1996","Full Time","Couple + C. GT 16 ","","","","","1"
"Daily","1996","Full Time","Couple + C. LE and GT 16","","","","","1"
"Daily","1996","Part Time","1-pers.-HH","","","","","1"
"Daily","1996","Part Time","(Married) couple without C. ","","","","","1"
"Daily","1996","Part Time","Single parent ","","","","","1"
"Daily","1996","Part Time","Couple + C. LE 16 ","","","","","1"
"Daily","1996","Part Time","Couple + C. GT 16 ","","","","","1"
"Daily","1996","Part Time","Couple + C. LE and GT 16","","","","","1"
"Daily","1996","Not Working","1-pers.-HH","","","","","1"
"Daily","1996","Not Working","(Married) couple without C. ","","","","","1"
"Daily","1996","Not Working","Single parent ","","","","","1"
"Daily","1996","Not Working","Couple + C. LE 16 ","","","","","1"
"Daily","1996","Not Working","Couple + C. GT 16 ","","","","","1"
"Daily","1996","Not Working","Couple + C. LE and GT 16","","","","","1"
"Min 1x per month","1996","Full Time","Single parent ","12","","","","3"
"Min 1x per month","1996","Full Time","1-pers.-HH","32","0.0639388569807809","0.0436038072837195","0.0842739066778423","3"
"Min 1x per month","1996","Full Time","(Married) couple without C. ","105","0.0856964763626143","0.0712289151913686","0.10016403753386","3"
"Min 1x per month","1996","Full Time","Couple + C. LE 16 ","126","0.0938190635705905","0.0793639466202813","0.1082741805209","3"
"Min 1x per month","1996","Full Time","Couple + C. GT 16 ","94","0.087401768496944","0.0703919361733709","0.104411600820517","3"
"Min 1x per month","1996","Full Time","Couple + C. LE and GT 16","51","0.0968101897972469","0.0726828058779582","0.120937573716536","3"
"Min 1x per month","1996","Part Time","1-pers.-HH","9","","","","3"
"Min 1x per month","1996","Part Time","(Married) couple without C. ","26","","","","3"
"Min 1x per month","1996","Part Time","Single parent ","9","","","","3"
"Min 1x per month","1996","Part Time","Couple + C. LE 16 ","57","0.0921512361925386","0.0717083478208189","0.112594124564258","3"
"Min 1x per month","1996","Part Time","Couple + C. GT 16 ","35","0.0888806224580146","0.0643745114479036","0.113386733468126","3"
"Min 1x per month","1996","Part Time","Couple + C. LE and GT 16","19","","","","3"
"Min 1x per month","1996","Not Working","1-pers.-HH","28","","","","3"
"Min 1x per month","1996","Not Working","(Married) couple without C. ","112","0.076716018852971","0.0634922888427164","0.0899397488632255","3"
"Min 1x per month","1996","Not Working","Couple + C. GT 16 ","45","0.0741002099361901","0.0558117685694004","0.0923886513029798","3"
"Min 1x per month","1996","Not Working","Couple + C. LE and GT 16","17","","","","3"
"Min 1x per month","1996","Not Working","Single parent ","7","","","","3"
"Min 1x per month","1996","Not Working","Couple + C. LE 16 ","45","0.075579315716815","0.0555647120441637","0.0955939193894662","3"
"Min 1x per week","1996","Full Time","1-pers.-HH","43","0.0870660199517281","0.0636315719971684","0.110500467906288","2"
"Min 1x per week","1996","Full Time","(Married) couple without C. ","99","0.0698894614937219","0.0567116959117101","0.0830672270757337","2"
"Min 1x per week","1996","Full Time","Couple + C. GT 16 ","98","0.102846721395849","0.0845518794839887","0.121141563307709","2"
"Min 1x per week","1996","Full Time","Couple + C. LE and GT 16","47","0.113302423822768","0.0874400999891726","0.139164747656364","2"
"Min 1x per week","1996","Full Time","Single parent ","19","","","","2"
"Min 1x per week","1996","Full Time","Couple + C. LE 16 ","112","0.0831354020623897","0.0694482149376157","0.0968225891871636","2"
"Min 1x per week","1996","Part Time","1-pers.-HH","14","","","","2"
"Min 1x per week","1996","Part Time","(Married) couple without C. ","45","0.0735605778799531","0.0519583899440853","0.0951627658158209","2"
"Min 1x per week","1996","Part Time","Single parent ","11","","","","2"
"Min 1x per week","1996","Part Time","Couple + C. LE 16 ","46","0.0703136637085442","0.0522430455576008","0.0883842818594876","2"
"Min 1x per week","1996","Part Time","Couple + C. GT 16 ","34","0.0795437602326061","0.0562420475546083","0.102845472910604","2"
"Min 1x per week","1996","Not Working","(Married) couple without C. ","87","0.0637030942191478","0.0515683576546479","0.0758378307836478","2"
"Min 1x per week","1996","Not Working","Single parent ","9","","","","2"
"Min 1x per week","1996","Not Working","Couple + C. LE and GT 16","23","","","","2"
"Min 1x per week","1996","Part Time","Couple + C. LE and GT 16","29","","","","2"
"Min 1x per week","1996","Not Working","1-pers.-HH","36","0.0505796065234787","0.0347047593962112","0.0664544536507462","2"
"Min 1x per week","1996","Not Working","Couple + C. LE 16 ","36","0.0750320735269477","0.0550841589051971","0.0949799881486983","2"
"Min 1x per week","1996","Not Working","Couple + C. GT 16 ","48","0.0836846217782718","0.0643502396100677","0.103019003946476","2"
"Never","1996","Full Time","(Married) couple without C. ","1000","0.669048853493957","0.644727960980222","0.693369746007693","5"
"Never","1996","Full Time","1-pers.-HH","406","0.697978255850897","0.659814531754137","0.736141979947657","5"
"Never","1996","Full Time","Single parent ","187","0.734984086102665","0.680055654912724","0.789912517292606","5"
"Never","1996","Full Time","Couple + C. LE 16 ","1076","0.648493652426936","0.624824208624626","0.672163096229246","5"
"Never","1996","Full Time","Couple + C. GT 16 ","679","0.597578161617397","0.568043075583616","0.627113247651178","5"
"Never","1996","Full Time","Couple + C. LE and GT 16","388","0.620790871718766","0.581202080893789","0.660379662543743","5"
"Never","1996","Part Time","1-pers.-HH","136","0.682991063972038","0.616120516014798","0.749861611929278","5"
"Never","1996","Part Time","(Married) couple without C. ","427","0.72128533607533","0.684183096857193","0.758387575293467","5"
"Never","1996","Part Time","Single parent ","124","0.617827192735637","0.546038646620357","0.689615738850916","5"
"Never","1996","Part Time","Couple + C. LE 16 ","533","0.644955450790799","0.611134080081837","0.678776821499761","5"
"Never","1996","Not Working","1-pers.-HH","633","0.852302129658657","0.826599565380321","0.878004693936992","5"
"Never","1996","Not Working","(Married) couple without C. ","1215","0.766133115119388","0.745101153652967","0.787165076585808","5"
"Never","1996","Part Time","Couple + C. GT 16 ","369","0.648220751762811","0.607098225705412","0.689343277820211","5"
"Never","1996","Part Time","Couple + C. LE and GT 16","219","0.625704378294963","0.572846208018812","0.678562548571113","5"
"Never","1996","Not Working","Single parent ","196","0.836805316168876","0.788837948464901","0.884772683872851","5"
"Never","1996","Not Working","Couple + C. LE 16 ","511","0.714986633513637","0.680805043163755","0.749168223863519","5"
"Never","1996","Not Working","Couple + C. GT 16 ","583","0.681935865402989","0.649418593806743","0.714453136999235","5"
"Never","1996","Not Working","Couple + C. LE and GT 16","266","0.697711925382272","0.649667487886285","0.74575636287826","5"
"Rarely","1996","Full Time","1-pers.-HH","75","0.151016867216594","0.121254124193544","0.180779610239644","4"
"Rarely","1996","Full Time","(Married) couple without C. ","234","0.175365208649707","0.155710292608308","0.195020124691106","4"
"Rarely","1996","Full Time","Single parent ","30","0.131068502696205","0.0890670617851508","0.17306994360726","4"
"Rarely","1996","Full Time","Couple + C. GT 16 ","188","0.21217334848981","0.187549220466149","0.236797476513472","4"
"Rarely","1996","Full Time","Couple + C. LE and GT 16","91","0.169096514661219","0.138511914807059","0.199681114515379","4"
"Rarely","1996","Full Time","Couple + C. LE 16 ","249","0.174551881940084","0.155733782434723","0.193369981445444","4"
"Rarely","1996","Part Time","(Married) couple without C. ","63","0.130592042317321","0.102709214121153","0.158474870513489","4"
"Rarely","1996","Part Time","Single parent ","32","0.240508747796877","0.177366711474636","0.303650784119119","4"
"Rarely","1996","Part Time","1-pers.-HH","27","","","","4"
"Rarely","1996","Part Time","Couple + C. LE 16 ","133","0.192579649308118","0.16470945718152","0.220449841434716","4"
"Rarely","1996","Part Time","Couple + C. GT 16 ","80","0.183354865546568","0.150031710018706","0.21667802107443","4"
"Rarely","1996","Part Time","Couple + C. LE and GT 16","55","0.176009905214454","0.134414083773939","0.21760572665497","4"
"Rarely","1996","Not Working","1-pers.-HH","35","0.0530692666125846","0.0368297461966091","0.0693087870285601","4"
"Rarely","1996","Not Working","(Married) couple without C. ","142","0.0934477718084936","0.0789859107505894","0.107909632866398","4"
"Rarely","1996","Not Working","Single parent ","16","","","","4"
"Rarely","1996","Not Working","Couple + C. LE 16 ","78","0.1344019772426","0.108575114976891","0.16022883950831","4"
"Rarely","1996","Not Working","Couple + C. GT 16 ","112","0.160279302882549","0.134664493194405","0.185894112570693","4"
"Rarely","1996","Not Working","Couple + C. LE and GT 16","45","0.163670100081279","0.124965015699064","0.202375184463493","4"
"Daily","1997","Full Time","1-pers.-HH","","","","","1"
"Daily","1997","Full Time","(Married) couple without C. ","","","","","1"
"Daily","1997","Full Time","Single parent ","","","","","1"
"Daily","1997","Full Time","Couple + C. LE 16 ","","","","","1"
"Daily","1997","Full Time","Couple + C. GT 16 ","","","","","1"
"Daily","1997","Full Time","Couple + C. LE and GT 16","","","","","1"
"Daily","1997","Part Time","1-pers.-HH","","","","","1"
"Daily","1997","Part Time","(Married) couple without C. ","","","","","1"
"Daily","1997","Part Time","Single parent ","","","","","1"
"Daily","1997","Part Time","Couple + C. LE 16 ","","","","","1"
"Daily","1997","Part Time","Couple + C. GT 16 ","","","","","1"
"Daily","1997","Part Time","Couple + C. LE and GT 16","","","","","1"
"Daily","1997","Not Working","1-pers.-HH","","","","","1"
"Daily","1997","Not Working","(Married) couple without C. ","","","","","1"
"Daily","1997","Not Working","Couple + C. GT 16 ","","","","","1"
"Daily","1997","Not Working","Couple + C. LE and GT 16","","","","","1"
"Daily","1997","Not Working","Single parent ","","","","","1"
"Daily","1997","Not Working","Couple + C. LE 16 ","","","","","1"
"Min 1x per month","1997","Full Time","Single parent ","12","","","","3"
"Min 1x per month","1997","Full Time","1-pers.-HH","38","0.0899155604881574","0.0657882183112784","0.114042902665036","3"
"Min 1x per month","1997","Full Time","(Married) couple without C. ","113","0.0815088839098668","0.0673521817954287","0.0956655860243049","3"
"Min 1x per month","1997","Full Time","Couple + C. LE 16 ","106","0.0840776834045182","0.0698236723110444","0.098331694497992","3"
"Min 1x per month","1997","Full Time","Couple + C. GT 16 ","83","0.0899122077874795","0.0726591090685397","0.107165306506419","3"
"Min 1x per month","1997","Full Time","Couple + C. LE and GT 16","48","0.0866484010426313","0.0635335429801049","0.109763259105158","3"
"Min 1x per month","1997","Part Time","1-pers.-HH","11","","","","3"
"Min 1x per month","1997","Part Time","(Married) couple without C. ","26","","","","3"
"Min 1x per month","1997","Part Time","Single parent ","8","","","","3"
"Min 1x per month","1997","Part Time","Couple + C. LE 16 ","56","0.108237315861339","0.0856225423663866","0.130852089356291","3"
"Min 1x per month","1997","Part Time","Couple + C. GT 16 ","31","0.0834223052549328","0.0594235487950292","0.107421061714836","3"
"Min 1x per month","1997","Part Time","Couple + C. LE and GT 16","21","","","","3"
"Min 1x per month","1997","Not Working","1-pers.-HH","32","0.0513754536320839","0.03526137522273","0.0674895320414379","3"
"Min 1x per month","1997","Not Working","(Married) couple without C. ","90","0.0731002249192158","0.0604129361114117","0.0857875137270199","3"
"Min 1x per month","1997","Not Working","Couple + C. GT 16 ","51","0.0701460869479189","0.0524485762451212","0.0878435976507165","3"
"Min 1x per month","1997","Not Working","Couple + C. LE and GT 16","20","","","","3"
"Min 1x per month","1997","Not Working","Single parent ","12","","","","3"
"Min 1x per month","1997","Not Working","Couple + C. LE 16 ","42","0.073767501113145","0.0538103784236836","0.0937246238026064","3"
"Min 1x per week","1997","Full Time","1-pers.-HH","39","0.0793263736396626","0.0565327767724277","0.102119970506897","2"
"Min 1x per week","1997","Full Time","(Married) couple without C. ","102","0.0886859448036987","0.073976930399836","0.103394959207561","2"
"Min 1x per week","1997","Full Time","Single parent ","16","","","","2"
"Min 1x per week","1997","Full Time","Couple + C. LE 16 ","126","0.089219883141527","0.0745777281702951","0.103862038112759","2"
"Min 1x per week","1997","Full Time","Couple + C. GT 16 ","84","0.0984753502941275","0.0805044968685019","0.116446203719753","2"
"Min 1x per week","1997","Full Time","Couple + C. LE and GT 16","62","0.150538965600636","0.121156505663345","0.179921425537926","2"
"Min 1x per week","1997","Part Time","1-pers.-HH","13","","","","2"
"Min 1x per week","1997","Part Time","(Married) couple without C. ","38","0.0699544947674313","0.0481978940752587","0.0917110954596039","2"
"Min 1x per week","1997","Part Time","Single parent ","8","","","","2"
"Min 1x per week","1997","Part Time","Couple + C. LE 16 ","45","0.0744834261331796","0.0553716517177787","0.0935952005485805","2"
"Min 1x per week","1997","Part Time","Couple + C. GT 16 ","28","","","","2"
"Min 1x per week","1997","Not Working","(Married) couple without C. ","95","0.0644836820276181","0.0525123168577824","0.0764550471974538","2"
"Min 1x per week","1997","Not Working","Single parent ","14","","","","2"
"Min 1x per week","1997","Not Working","Couple + C. LE and GT 16","27","","","","2"
"Min 1x per week","1997","Part Time","Couple + C. LE and GT 16","28","","","","2"
"Min 1x per week","1997","Not Working","1-pers.-HH","31","0.0390664232736035","0.0249238327058012","0.0532090138414059","2"
"Min 1x per week","1997","Not Working","Couple + C. LE 16 ","36","0.0686676559990433","0.0493598094755767","0.0879755025225098","2"
"Min 1x per week","1997","Not Working","Couple + C. GT 16 ","65","0.099482270664171","0.0787416343599045","0.120222906968438","2"
"Never","1997","Full Time","(Married) couple without C. ","1025","0.671134101633989","0.646826829972589","0.695441373295389","5"
"Never","1997","Full Time","1-pers.-HH","403","0.721273984972361","0.683456721604481","0.759091248340241","5"
"Never","1997","Full Time","Single parent ","176","0.700561516310533","0.642127056268403","0.758995976352663","5"
"Never","1997","Full Time","Couple + C. LE 16 ","1001","0.663490894818841","0.639220139216777","0.687761650420905","5"
"Never","1997","Full Time","Couple + C. GT 16 ","712","0.649239758491244","0.620457566494423","0.678021950488065","5"
"Never","1997","Full Time","Couple + C. LE and GT 16","391","0.626056771747398","0.586300865933292","0.665812677561504","5"
"Never","1997","Part Time","1-pers.-HH","129","0.695825439762134","0.628617058674238","0.76303382085003","5"
"Never","1997","Part Time","(Married) couple without C. ","416","0.771913555273855","0.736123266594659","0.80770384395305","5"
"Never","1997","Part Time","Single parent ","134","0.737331557656194","0.672680825101656","0.801982290210732","5"
"Never","1997","Part Time","Couple + C. LE 16 ","516","0.647304871495456","0.612524576916274","0.682085166074639","5"
"Never","1997","Not Working","(Married) couple without C. ","1304","0.786482769019155","0.766509270051986","0.806456267986325","5"
"Never","1997","Part Time","Couple + C. GT 16 ","366","0.682300890349018","0.641893670475314","0.722708110222721","5"
"Never","1997","Part Time","Couple + C. LE and GT 16","191","0.634019427829826","0.577394717689528","0.690644137970123","5"
"Never","1997","Not Working","1-pers.-HH","628","0.863812332448857","0.838776672176725","0.888847992720989","5"
"Never","1997","Not Working","Single parent ","173","0.758702892625316","0.701774338741597","0.815631446509035","5"
"Never","1997","Not Working","Couple + C. LE 16 ","504","0.721108440329835","0.686869260050775","0.755347620608895","5"
"Never","1997","Not Working","Couple + C. GT 16 ","585","0.693108281787081","0.661149057767432","0.725067505806731","5"
"Never","1997","Not Working","Couple + C. LE and GT 16","261","0.659750601408004","0.610808183488772","0.708693019327236","5"
"Rarely","1997","Full Time","1-pers.-HH","60","0.109484080899819","0.083148218570055","0.135819943229583","4"
"Rarely","1997","Full Time","Couple + C. GT 16 ","177","0.162372683427149","0.140129444239278","0.184615922615021","4"
"Rarely","1997","Full Time","Couple + C. LE and GT 16","68","0.136755861609335","0.108524504741653","0.164987218477017","4"
"Rarely","1997","Full Time","(Married) couple without C. ","195","0.158671069652445","0.139767060158476","0.177575079146415","4"
"Rarely","1997","Full Time","Single parent ","32","0.157344940789357","0.110888771300249","0.203801110278465","4"
"Rarely","1997","Full Time","Couple + C. LE 16 ","223","0.163211538635114","0.144229158135477","0.18219391913475","4"
"Rarely","1997","Part Time","1-pers.-HH","27","","","","4"
