"pli0096_h","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"Daily","2017","Couple + C. LE 16 ","no migration background","","","",""
"Daily","2017","Couple + C. LE 16 ","direct migration background","","","",""
"Daily","2017","Couple + C. LE 16 ","indirect migration background","","","",""
"Daily","2017","Couple + C. GT 16 ","no migration background","","","",""
"Daily","2017","Couple + C. GT 16 ","direct migration background","","","",""
"Daily","2017","Couple + C. GT 16 ","indirect migration background","","","",""
"Daily","2017","Couple + C. LE and GT 16","no migration background","","","",""
"Daily","2017","Couple + C. LE and GT 16","direct migration background","","","",""
"Daily","2017","Couple + C. LE and GT 16","indirect migration background","","","",""
"Min 1x per week","2017","1-pers.-HH","no migration background","401","0.11980429479179","0.108716474007932","0.130892115575648"
"Min 1x per week","2017","1-pers.-HH","direct migration background","20","","",""
"Min 1x per week","2017","1-pers.-HH","indirect migration background","22","","",""
"Min 1x per week","2017","(Married) couple without C. ","no migration background","839","0.116336120548836","0.108813252424506","0.123858988673166"
"Min 1x per week","2017","(Married) couple without C. ","direct migration background","50","0.0536002829587728","0.0396617050598381","0.0675388608577075"
"Min 1x per week","2017","(Married) couple without C. ","indirect migration background","22","","",""
"Min 1x per week","2017","Single parent ","no migration background","156","0.0873509474570725","0.0740690860487951","0.10063280886535"
"Min 1x per week","2017","Single parent ","direct migration background","10","","",""
"Min 1x per week","2017","Single parent ","indirect migration background","22","","",""
"Min 1x per week","2017","Couple + C. LE 16 ","no migration background","536","0.139607798402629","0.128680001773014","0.150535595032243"
"Min 1x per week","2017","Couple + C. LE 16 ","direct migration background","77","0.0479031388386786","0.0374158614441202","0.0583904162332369"
"Min 1x per week","2017","Couple + C. LE 16 ","indirect migration background","46","0.129601045451618","0.0996171534666564","0.159584937436579"
"Min 1x per week","2017","Couple + C. GT 16 ","no migration background","393","0.157045262657068","0.142751380718622","0.171339144595515"
"Min 1x per week","2017","Couple + C. GT 16 ","direct migration background","25","","",""
"Min 1x per week","2017","Couple + C. GT 16 ","indirect migration background","14","","",""
"Min 1x per week","2017","Couple + C. LE and GT 16","no migration background","306","0.216558774756524","0.195776428599059","0.237341120913988"
"Min 1x per week","2017","Couple + C. LE and GT 16","direct migration background","34","0.0737352081761392","0.050712811892889","0.0967576044593895"
"Min 1x per week","2017","Couple + C. LE and GT 16","indirect migration background","18","","",""
"Min 1x per month","2017","1-pers.-HH","no migration background","292","0.0834118331565302","0.073970760549928","0.0928529057631323"
"Min 1x per month","2017","1-pers.-HH","direct migration background","30","0.05122964925005","0.0312342125213749","0.071225085978725"
"Min 1x per month","2017","1-pers.-HH","indirect migration background","13","","",""
"Min 1x per month","2017","(Married) couple without C. ","no migration background","748","0.0957989561052476","0.0888934502337498","0.102704461976745"
"Min 1x per month","2017","(Married) couple without C. ","direct migration background","40","0.053037533940397","0.0391681979691248","0.0669068699116692"
"Min 1x per month","2017","(Married) couple without C. ","indirect migration background","17","","",""
"Min 1x per month","2017","Single parent ","no migration background","119","0.0657556761187892","0.0540964402463905","0.0774149119911879"
"Min 1x per month","2017","Single parent ","direct migration background","15","","",""
"Min 1x per month","2017","Single parent ","indirect migration background","18","","",""
"Min 1x per month","2017","Couple + C. LE 16 ","no migration background","528","0.121630858034373","0.1113248624406","0.131936853628146"
"Min 1x per month","2017","Couple + C. LE 16 ","direct migration background","62","0.0324334331576516","0.0237342777201732","0.04113258859513"
"Min 1x per month","2017","Couple + C. LE 16 ","indirect migration background","37","0.0505756271467992","0.0310130801383285","0.0701381741552699"
"Min 1x per month","2017","Couple + C. GT 16 ","no migration background","318","0.119725399753413","0.106971650448622","0.132479149058204"
"Min 1x per month","2017","Couple + C. GT 16 ","direct migration background","29","","",""
"Min 1x per month","2017","Couple + C. GT 16 ","indirect migration background","15","","",""
"Min 1x per month","2017","Couple + C. LE and GT 16","no migration background","242","0.153656510150987","0.135461500816607","0.171851519485368"
"Min 1x per month","2017","Couple + C. LE and GT 16","direct migration background","36","0.0706079105780403","0.0480410234136044","0.0931747977424763"
"Min 1x per month","2017","Couple + C. LE and GT 16","indirect migration background","17","","",""
"Rarely","2017","1-pers.-HH","no migration background","343","0.101347567028989","0.0910431619628034","0.111651972095174"
"Rarely","2017","1-pers.-HH","direct migration background","34","0.0787664831799084","0.0543352581722238","0.103197708187593"
"Rarely","2017","1-pers.-HH","indirect migration background","18","","",""
"Rarely","2017","(Married) couple without C. ","no migration background","820","0.11994003994303","0.112317129206832","0.127562950679228"
"Rarely","2017","(Married) couple without C. ","direct migration background","68","0.0867443649497309","0.0693257170357834","0.104163012863678"
"Rarely","2017","(Married) couple without C. ","indirect migration background","31","0.117109398236011","0.0762578110989213","0.1579609853731"
"Rarely","2017","Single parent ","no migration background","232","0.12252383058009","0.107099682749988","0.137947978410191"
"Rarely","2017","Single parent ","direct migration background","27","","",""
"Rarely","2017","Single parent ","indirect migration background","22","","",""
"Rarely","2017","Couple + C. LE 16 ","no migration background","568","0.148877849033516","0.137654033466194","0.160101664600839"
"Rarely","2017","Couple + C. LE 16 ","direct migration background","133","0.0800225013673898","0.0666984939122167","0.0933465088225628"
"Rarely","2017","Couple + C. LE 16 ","indirect migration background","65","0.128895361928214","0.0989810939318452","0.158809629924582"
"Rarely","2017","Couple + C. GT 16 ","no migration background","400","0.151633870718845","0.137543402851144","0.165724338586545"
"Rarely","2017","Couple + C. GT 16 ","direct migration background","43","0.122369809648266","0.0944170912579556","0.150322528038576"
"Rarely","2017","Couple + C. GT 16 ","indirect migration background","30","0.0942596075742009","0.0572159533080286","0.131303261840373"
"Rarely","2017","Couple + C. LE and GT 16","no migration background","256","0.132498158742179","0.115392350653801","0.149603966830556"
"Rarely","2017","Couple + C. LE and GT 16","direct migration background","44","0.0501979604869787","0.0309623897544782","0.0694335312194792"
"Rarely","2017","Couple + C. LE and GT 16","indirect migration background","34","0.0833451961838693","0.0483029177126967","0.118387474655042"
"Never","2017","1-pers.-HH","no migration background","2259","0.695436305022691","0.67972225513834","0.711150354907043"
"Never","2017","1-pers.-HH","direct migration background","383","0.839187768974822","0.805869781388664","0.87250575656098"
"Never","2017","1-pers.-HH","indirect migration background","128","0.672381213730298","0.604005639363383","0.740756788097213"
"Never","2017","(Married) couple without C. ","no migration background","4571","0.667924883402886","0.656874824653433","0.678974942152339"
"Never","2017","(Married) couple without C. ","direct migration background","845","0.806617818151099","0.782175648278413","0.831059988023785"
"Never","2017","(Married) couple without C. ","indirect migration background","168","0.741696950272638","0.686088905388936","0.79730499515634"
"Never","2017","Single parent ","no migration background","1229","0.724369545844049","0.703350310028157","0.745388781659941"
"Never","2017","Single parent ","direct migration background","228","0.812910491967204","0.767231642535132","0.858589341399276"
"Never","2017","Single parent ","indirect migration background","158","0.700575448506913","0.640054195456126","0.7610967015577"
"Never","2017","Couple + C. LE 16 ","no migration background","2232","0.589883494529482","0.574375120082391","0.605391868976572"
"Never","2017","Couple + C. LE 16 ","direct migration background","1321","0.83964092663628","0.821621798577337","0.857660054695223"
"Never","2017","Couple + C. LE 16 ","indirect migration background","334","0.690927965473369","0.649673514383161","0.732182416563578"
"Never","2017","Couple + C. GT 16 ","no migration background","1378","0.571595466870674","0.552154983482019","0.591035950259329"
"Never","2017","Couple + C. GT 16 ","direct migration background","431","0.745729887791044","0.708587522084945","0.782872253497143"
"Never","2017","Couple + C. GT 16 ","indirect migration background","180","0.798406120907835","0.747543382295606","0.849268859520063"
