"pli0096_h","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","2007","Full Time","in school","","","","","3"
"Min 1x per month","2007","Full Time","general elemantary","21","","","","3"
"Min 1x per month","2007","Full Time","middle vocational","317","0.0781012616889731","0.0694888945635273","0.0867136288144189","3"
"Min 1x per month","2007","Full Time","vocational + Abi","41","0.0643651777780313","0.0438933213479224","0.0848370342081401","3"
"Min 1x per month","2007","Full Time","higher vocational","86","0.11340932963495","0.0901506554369396","0.136668003832961","3"
"Min 1x per month","2007","Full Time","higher education","258","0.0875750053599365","0.0759720307837665","0.0991779799361065","3"
"Min 1x per month","2007","Part Time","in school","6","","","","3"
"Min 1x per month","2007","Part Time","inadequately","2","","","","3"
"Min 1x per month","2007","Part Time","higher education","109","0.0982548678305136","0.079286871192254","0.117222864468773","3"
"Min 1x per month","2007","Part Time","general elemantary","21","","","","3"
"Min 1x per month","2007","Part Time","middle vocational","212","0.0825558791358497","0.0716805013638397","0.0934312569078596","3"
"Min 1x per month","2007","Part Time","vocational + Abi","26","","","","3"
"Min 1x per month","2007","Part Time","higher vocational","48","0.13026337685868","0.0932686712136376","0.167258082503723","3"
"Min 1x per month","2007","Not Working","in school","23","","","","3"
"Min 1x per month","2007","Not Working","inadequately","2","","","","3"
"Min 1x per month","2007","Not Working","general elemantary","56","0.0373279395358386","0.0270351740939668","0.0476207049777103","3"
"Min 1x per month","2007","Not Working","middle vocational","310","0.0740420547605784","0.0660438499670896","0.0820402595540672","3"
"Min 1x per month","2007","Not Working","vocational + Abi","21","","","","3"
"Min 1x per month","2007","Not Working","higher vocational","53","0.107480077342623","0.0798585639306546","0.135101590754592","3"
"Min 1x per month","2007","Not Working","higher education","135","0.108329278403719","0.0903586503653599","0.126299906442078","3"
"Min 1x per month","2007","Full Time","inadequately","2","","","","3"
"Min 1x per week","2007","Part Time","higher education","136","0.134412203156031","0.112676312773512","0.15614809353855","2"
"Min 1x per week","2007","Not Working","in school","36","0.122943227031986","0.0850845592702106","0.160801894793761","2"
"Min 1x per week","2007","Part Time","inadequately","1","","","","2"
"Min 1x per week","2007","Part Time","higher vocational","41","0.110527081981183","0.0760654969953653","0.144988666967","2"
"Min 1x per week","2007","Full Time","middle vocational","374","0.106689691425325","0.0967810456815427","0.116598337169107","2"
"Min 1x per week","2007","Full Time","vocational + Abi","64","0.13088270743996","0.102746932408012","0.159018482471907","2"
"Min 1x per week","2007","Not Working","inadequately","2","","","","2"
"Min 1x per week","2007","Full Time","general elemantary","31","0.052674511690394","0.0317545489791076","0.0735944744016804","2"
"Min 1x per week","2007","Part Time","vocational + Abi","27","","","","2"
"Min 1x per week","2007","Full Time","higher vocational","81","0.101112991310476","0.0789996170449022","0.123226365576049","2"
"Min 1x per week","2007","Part Time","in school","8","","","","2"
"Min 1x per week","2007","Part Time","general elemantary","31","0.0614148931610007","0.0393300741609791","0.0834997121610222","2"
"Min 1x per week","2007","Part Time","middle vocational","228","0.0972815518070252","0.0855711461049166","0.108991957509134","2"
"Min 1x per week","2007","Not Working","general elemantary","74","0.0505139400418084","0.0386227368053281","0.0624051432782888","2"
"Min 1x per week","2007","Not Working","middle vocational","316","0.0684457867957711","0.0607325780539821","0.0761589955375601","2"
"Min 1x per week","2007","Not Working","vocational + Abi","38","0.113645951309887","0.0774897466442936","0.149802155975481","2"
"Min 1x per week","2007","Not Working","higher vocational","54","0.121292716614422","0.0921779039327074","0.150407529296137","2"
"Min 1x per week","2007","Not Working","higher education","195","0.135458978109073","0.1156717583684","0.155246197849746","2"
"Min 1x per week","2007","Full Time","higher education","265","0.100865065058874","0.0885037837458516","0.113226346371897","2"
"Min 1x per week","2007","Full Time","inadequately","","","","","2"
"Min 1x per week","2007","Full Time","in school","","","","","2"
"Never","2007","Full Time","higher vocational","422","0.621562873502831","0.585988407797421","0.657137339208241","5"
"Never","2007","Full Time","higher education","1340","0.634220832026464","0.614450662065385","0.653991001987543","5"
"Never","2007","Part Time","higher education","525","0.568796349728203","0.537237429368155","0.600355270088251","5"
"Never","2007","Part Time","higher vocational","174","0.576305633922777","0.52199469533453","0.630616572511023","5"
"Never","2007","Full Time","vocational + Abi","378","0.672810671563608","0.633670335255398","0.711951007871818","5"
"Never","2007","Full Time","middle vocational","2577","0.680396330175534","0.665429192301402","0.695363468049667","5"
"Never","2007","Part Time","in school","30","0.638580899977008","0.506731998623834","0.770429801330181","5"
"Never","2007","Part Time","inadequately","38","0.93583916782746","0.861732199172705","1.00994613648221","5"
"Never","2007","Part Time","vocational + Abi","234","0.729678529070237","0.681169094803576","0.778187963336897","5"
"Never","2007","Not Working","in school","173","0.610829358255527","0.554617342918512","0.667041373592541","5"
"Never","2007","Full Time","inadequately","35","0.836491313294444","0.720422132211923","0.952560494376964","5"
"Never","2007","Full Time","general elemantary","351","0.803188026483472","0.765953536742036","0.840422516224907","5"
"Never","2007","Part Time","general elemantary","350","0.763705188108846","0.724629185653666","0.802781190564026","5"
"Never","2007","Part Time","middle vocational","1665","0.671819481869116","0.653264384722877","0.690374579015354","5"
"Never","2007","Full Time","in school","","","","","5"
"Never","2007","Not Working","inadequately","130","0.923858095920407","0.879607100065814","0.968109091775001","5"
"Never","2007","Not Working","general elemantary","1083","0.842618847178086","0.822846062876429","0.862391631479743","5"
"Never","2007","Not Working","middle vocational","3112","0.76645602186227","0.753532359161571","0.779379684562969","5"
"Never","2007","Not Working","vocational + Abi","203","0.722051922380166","0.671016902637298","0.773086942123034","5"
"Never","2007","Not Working","higher vocational","315","0.638991678582191","0.596158457653942","0.68182489951044","5"
"Never","2007","Not Working","higher education","690","0.639919034524684","0.612163431129954","0.667674637919415","5"
"Rarely","2007","Part Time","general elemantary","52","0.123287146649853","0.0930453386252932","0.153528954674414","4"
"Rarely","2007","Part Time","higher education","176","0.198536579285252","0.173117217455971","0.223955941114534","4"
"Rarely","2007","Not Working","in school","57","0.178295421753246","0.134166113597462","0.22242472990903","4"
"Rarely","2007","Part Time","inadequately","1","","","","4"
"Rarely","2007","Full Time","general elemantary","35","0.084223341772725","0.0582144375579308","0.110232245987519","4"
"Rarely","2007","Full Time","middle vocational","461","0.134812716710168","0.123851156004268","0.145774277416067","4"
"Rarely","2007","Not Working","higher education","129","0.116292708962524","0.097756601466754","0.134828816458293","4"
"Rarely","2007","Full Time","higher education","417","0.177339097554725","0.161661000688452","0.193017194420998","4"
"Rarely","2007","Part Time","vocational + Abi","35","0.132042325545347","0.0950658076253137","0.169018843465379","4"
"Rarely","2007","Not Working","general elemantary","90","0.0695392732442668","0.0557278008269766","0.0833507456615569","4"
"Rarely","2007","Not Working","middle vocational","379","0.0910561365813802","0.0822683237525848","0.0998439494101756","4"
"Rarely","2007","Not Working","higher vocational","61","0.132235527460764","0.102025610302087","0.16244544461944","4"
"Rarely","2007","Part Time","higher vocational","55","0.18290390723736","0.140414312440154","0.225393502034567","4"
"Rarely","2007","Full Time","vocational + Abi","69","0.131941443218401","0.103709311050699","0.160173575386103","4"
"Rarely","2007","Part Time","in school","7","","","","4"
"Rarely","2007","Full Time","higher vocational","125","0.163914805551743","0.136760834978314","0.191068776125172","4"
"Rarely","2007","Part Time","middle vocational","355","0.14834308718801","0.134297285514901","0.162388888861118","4"
"Rarely","2007","Not Working","inadequately","4","","","","4"
"Rarely","2007","Not Working","vocational + Abi","34","0.0885238740078022","0.0561641290491663","0.120883618966438","4"
"Rarely","2007","Full Time","in school","","","","","4"
"Rarely","2007","Full Time","inadequately","2","","","","4"
"Daily","2008","Full Time","general elemantary","2","","","","1"
"Daily","2008","Full Time","middle vocational","55","0.0143300518508567","0.0104499302298932","0.0182101734718202","1"
"Daily","2008","Full Time","vocational + Abi","13","","","","1"
"Daily","2008","Full Time","higher vocational","7","","","","1"
"Daily","2008","Full Time","higher education","32","0.00928714719635729","0.00523069823880558","0.013343596153909","1"
"Daily","2008","Part Time","in school","2","","","","1"
"Daily","2008","Part Time","inadequately","","","","","1"
"Daily","2008","Part Time","general elemantary","5","","","","1"
"Daily","2008","Part Time","middle vocational","26","","","","1"
"Daily","2008","Part Time","vocational + Abi","2","","","","1"
"Daily","2008","Part Time","higher vocational","4","","","","1"
"Daily","2008","Part Time","higher education","15","","","","1"
"Daily","2008","Not Working","in school","4","","","","1"
"Daily","2008","Not Working","inadequately","2","","","","1"
"Daily","2008","Not Working","general elemantary","4","","","","1"
"Daily","2008","Not Working","middle vocational","39","0.00858744785443637","0.00566982821435932","0.0115050674945134","1"
"Daily","2008","Not Working","vocational + Abi","5","","","","1"
"Daily","2008","Not Working","higher vocational","3","","","","1"
"Daily","2008","Not Working","higher education","39","0.0324878628313627","0.0222676966791822","0.0427080289835432","1"
"Daily","2008","Full Time","inadequately","","","","","1"
"Daily","2008","Full Time","in school","","","","","1"
"Min 1x per month","2008","Part Time","in school","4","","","","3"
"Min 1x per month","2008","Part Time","higher education","104","0.121836601945544","0.100371042159497","0.143302161731591","3"
"Min 1x per month","2008","Full Time","in school","","","","","3"
"Min 1x per month","2008","Full Time","general elemantary","25","","","","3"
"Min 1x per month","2008","Full Time","middle vocational","270","0.0731343581199178","0.064634242782503","0.0816344734573326","3"
"Min 1x per month","2008","Full Time","vocational + Abi","46","0.112533021427405","0.0851059716964555","0.139960071158354","3"
