"pli0096_h","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","2005","Mecklenburg-Western Pomerania","Single parent ","2","","",""
"Min 1x per month","2005","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","4","","",""
"Min 1x per month","2005","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","12","","",""
"Min 1x per month","2005","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","6","","",""
"Min 1x per month","2005","Saxony","1-pers.-HH","15","","",""
"Min 1x per month","2005","Saxony","(Married) couple without C. ","47","0.064937449135022","0.0446009363845308","0.0852739618855132"
"Min 1x per month","2005","Saxony","Single parent ","4","","",""
"Min 1x per month","2005","Saxony","Couple + C. LE 16 ","16","","",""
"Min 1x per month","2005","Saxony","Couple + C. GT 16 ","27","","",""
"Min 1x per month","2005","Saxony","Couple + C. LE and GT 16","13","","",""
"Min 1x per month","2005","Saxony-Anhalt","1-pers.-HH","5","","",""
"Min 1x per month","2005","Saxony-Anhalt","(Married) couple without C. ","23","","",""
"Min 1x per month","2005","Saxony-Anhalt","Single parent ","2","","",""
"Min 1x per month","2005","Saxony-Anhalt","Couple + C. LE 16 ","10","","",""
"Min 1x per month","2005","Saxony-Anhalt","Couple + C. GT 16 ","23","","",""
"Min 1x per month","2005","Saxony-Anhalt","Couple + C. LE and GT 16","8","","",""
"Min 1x per month","2005","Thuringia","1-pers.-HH","9","","",""
"Min 1x per month","2005","Thuringia","(Married) couple without C. ","24","","",""
"Min 1x per month","2005","Thuringia","Single parent ","2","","",""
"Min 1x per month","2005","Thuringia","Couple + C. LE 16 ","17","","",""
"Min 1x per month","2005","Thuringia","Couple + C. GT 16 ","20","","",""
"Min 1x per month","2005","Thuringia","Couple + C. LE and GT 16","6","","",""
"Rarely","2005","Schleswig-Holstein","1-pers.-HH","30","0.38731901419538","0.289872998959014","0.484765029431746"
"Rarely","2005","Schleswig-Holstein","(Married) couple without C. ","53","0.206537387894921","0.156555760277141","0.256519015512702"
"Rarely","2005","Schleswig-Holstein","Single parent ","7","","",""
"Rarely","2005","Schleswig-Holstein","Couple + C. LE 16 ","36","0.347086739848552","0.261194516869877","0.432978962827226"
"Rarely","2005","Schleswig-Holstein","Couple + C. GT 16 ","22","","",""
"Rarely","2005","Schleswig-Holstein","Couple + C. LE and GT 16","17","","",""
"Rarely","2005","Hamburg","1-pers.-HH","6","","",""
"Rarely","2005","Hamburg","(Married) couple without C. ","5","","",""
"Rarely","2005","Hamburg","Single parent ","1","","",""
"Rarely","2005","Hamburg","Couple + C. LE 16 ","2","","",""
"Rarely","2005","Hamburg","Couple + C. GT 16 ","5","","",""
"Rarely","2005","Hamburg","Couple + C. LE and GT 16","5","","",""
"Rarely","2005","Lower Saxony","1-pers.-HH","17","","",""
"Rarely","2005","Lower Saxony","(Married) couple without C. ","75","0.108431487116778","0.0835941567738292","0.133268817459727"
"Rarely","2005","Lower Saxony","Single parent ","5","","",""
"Rarely","2005","Lower Saxony","Couple + C. LE 16 ","53","0.131235508718336","0.0953445265622788","0.167126490874394"
"Rarely","2005","Lower Saxony","Couple + C. GT 16 ","45","0.171907583070818","0.129494658486897","0.21432050765474"
"Rarely","2005","Lower Saxony","Couple + C. LE and GT 16","20","","",""
"Rarely","2005","Bremen","1-pers.-HH","2","","",""
"Rarely","2005","Bremen","(Married) couple without C. ","7","","",""
"Rarely","2005","Bremen","Single parent ","1","","",""
"Rarely","2005","Bremen","Couple + C. LE 16 ","5","","",""
"Rarely","2005","Bremen","Couple + C. GT 16 ","","","",""
"Rarely","2005","Bremen","Couple + C. LE and GT 16","","","",""
"Rarely","2005","North Rhine-Westphalia","1-pers.-HH","53","0.0896879726136268","0.0663938468592249","0.112982098368029"
"Rarely","2005","North Rhine-Westphalia","(Married) couple without C. ","162","0.0958613504291111","0.0812708897228874","0.110451811135335"
"Rarely","2005","North Rhine-Westphalia","Single parent ","27","","",""
"Rarely","2005","North Rhine-Westphalia","Couple + C. LE 16 ","110","0.141177610502813","0.11727177762299","0.165083443382637"
"Rarely","2005","North Rhine-Westphalia","Couple + C. GT 16 ","119","0.127297108165537","0.103201000339619","0.151393215991456"
"Rarely","2005","North Rhine-Westphalia","Couple + C. LE and GT 16","39","0.107747179977437","0.0743445229015286","0.141149837053346"
"Rarely","2005","Hesse","1-pers.-HH","22","","",""
"Rarely","2005","Hesse","(Married) couple without C. ","72","0.128201347686567","0.0994946245106009","0.156908070862532"
"Rarely","2005","Hesse","Single parent ","5","","",""
"Rarely","2005","Hesse","Couple + C. LE 16 ","55","0.193865903330476","0.147561377929147","0.240170428731804"
"Rarely","2005","Hesse","Couple + C. GT 16 ","26","","",""
"Rarely","2005","Hesse","Couple + C. LE and GT 16","21","","",""
"Rarely","2005","Rhineland-Palatinate,Saarland","1-pers.-HH","25","","",""
"Rarely","2005","Rhineland-Palatinate,Saarland","(Married) couple without C. ","39","0.0932841799684021","0.0638093108309326","0.122759049105872"
"Rarely","2005","Rhineland-Palatinate,Saarland","Single parent ","11","","",""
"Rarely","2005","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","62","0.253161112661227","0.198602271487683","0.307719953834772"
"Rarely","2005","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","34","0.181865160431425","0.127303864728225","0.236426456134626"
"Rarely","2005","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","15","","",""
"Rarely","2005","Baden-Württemberg","1-pers.-HH","43","0.152744083462828","0.113812625087143","0.191675541838513"
"Rarely","2005","Baden-Württemberg","(Married) couple without C. ","110","0.153078158917545","0.127411728386666","0.178744589448423"
"Rarely","2005","Baden-Württemberg","Single parent ","16","","",""
"Rarely","2005","Baden-Württemberg","Couple + C. LE 16 ","96","0.225990405719567","0.189798822546464","0.26218198889267"
"Rarely","2005","Baden-Württemberg","Couple + C. GT 16 ","72","0.213355365335741","0.1742683110164","0.252442419655082"
"Rarely","2005","Baden-Württemberg","Couple + C. LE and GT 16","33","0.115990825764028","0.0794500898802127","0.152531561647843"
"Rarely","2005","Bavaria","1-pers.-HH","48","0.115872014473418","0.0841871462669991","0.147556882679836"
"Rarely","2005","Bavaria","(Married) couple without C. ","138","0.126422201886512","0.104971322569515","0.147873081203509"
"Rarely","2005","Bavaria","Single parent ","17","","",""
"Rarely","2005","Bavaria","Couple + C. LE 16 ","133","0.254775568789661","0.21958608664983","0.289965050929493"
"Rarely","2005","Bavaria","Couple + C. GT 16 ","77","0.132177870473546","0.103691119977403","0.160664620969688"
"Rarely","2005","Bavaria","Couple + C. LE and GT 16","47","0.193911097688627","0.142704826334092","0.245117369043162"
"Rarely","2005","Berlin","1-pers.-HH","21","","",""
"Rarely","2005","Berlin","(Married) couple without C. ","31","0.161758201521578","0.113643849287639","0.209872553755517"
"Rarely","2005","Berlin","Single parent ","10","","",""
"Rarely","2005","Berlin","Couple + C. LE 16 ","15","","",""
"Rarely","2005","Berlin","Couple + C. GT 16 ","14","","",""
"Rarely","2005","Berlin","Couple + C. LE and GT 16","6","","",""
"Rarely","2005","Brandenburg","1-pers.-HH","18","","",""
"Rarely","2005","Brandenburg","(Married) couple without C. ","36","0.139307693559103","0.101189705355234","0.177425681762973"
"Rarely","2005","Brandenburg","Single parent ","10","","",""
"Rarely","2005","Brandenburg","Couple + C. LE 16 ","26","","",""
"Rarely","2005","Brandenburg","Couple + C. GT 16 ","29","","",""
"Rarely","2005","Brandenburg","Couple + C. LE and GT 16","11","","",""
"Rarely","2005","Mecklenburg-Western Pomerania","1-pers.-HH","7","","",""
"Rarely","2005","Mecklenburg-Western Pomerania","(Married) couple without C. ","32","0.150853376315261","0.0972096551077418","0.20449709752278"
"Rarely","2005","Mecklenburg-Western Pomerania","Single parent ","9","","",""
"Rarely","2005","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","7","","",""
"Rarely","2005","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","15","","",""
"Rarely","2005","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","6","","",""
"Rarely","2005","Saxony","1-pers.-HH","22","","",""
"Rarely","2005","Saxony","(Married) couple without C. ","59","0.114607099284237","0.0883175998471575","0.140896598721316"
"Rarely","2005","Saxony","Single parent ","13","","",""
"Rarely","2005","Saxony","Couple + C. LE 16 ","32","0.1007440777745","0.0595416718338425","0.141946483715158"
"Rarely","2005","Saxony","Couple + C. GT 16 ","51","0.176564937007381","0.13283049648285","0.220299377531912"
"Rarely","2005","Saxony","Couple + C. LE and GT 16","25","","",""
"Rarely","2005","Saxony-Anhalt","1-pers.-HH","10","","",""
"Rarely","2005","Saxony-Anhalt","(Married) couple without C. ","39","0.0808337918175571","0.0509685110130553","0.110699072622059"
"Rarely","2005","Saxony-Anhalt","Single parent ","4","","",""
"Rarely","2005","Saxony-Anhalt","Couple + C. LE 16 ","17","","",""
"Rarely","2005","Saxony-Anhalt","Couple + C. GT 16 ","49","0.216569463202491","0.161638138391139","0.271500788013843"
"Rarely","2005","Saxony-Anhalt","Couple + C. LE and GT 16","9","","",""
"Rarely","2005","Thuringia","1-pers.-HH","17","","",""
"Rarely","2005","Thuringia","(Married) couple without C. ","24","","",""
"Rarely","2005","Thuringia","Single parent ","4","","",""
"Rarely","2005","Thuringia","Couple + C. LE 16 ","19","","",""
"Rarely","2005","Thuringia","Couple + C. GT 16 ","43","0.215352559772336","0.158239707063292","0.272465412481381"
"Rarely","2005","Thuringia","Couple + C. LE and GT 16","10","","",""
"Never","2005","Schleswig-Holstein","1-pers.-HH","45","0.405883761843645","0.307652658030917","0.504114865656373"
"Never","2005","Schleswig-Holstein","(Married) couple without C. ","122","0.513841931682857","0.452132529334456","0.575551334031259"
"Never","2005","Schleswig-Holstein","Single parent ","17","","",""
"Never","2005","Schleswig-Holstein","Couple + C. LE 16 ","60","0.503554942912428","0.413342568330015","0.593767317494842"
"Never","2005","Schleswig-Holstein","Couple + C. GT 16 ","58","0.54899623621853","0.449973028514115","0.648019443922945"
"Never","2005","Schleswig-Holstein","Couple + C. LE and GT 16","24","","",""
"Never","2005","Hamburg","1-pers.-HH","57","0.757899176564299","0.66030226335253","0.855496089776067"
"Never","2005","Hamburg","(Married) couple without C. ","77","0.740451311123627","0.654096176285387","0.826806445961868"
"Never","2005","Hamburg","Single parent ","6","","",""
"Never","2005","Hamburg","Couple + C. LE 16 ","28","","",""
"Never","2005","Hamburg","Couple + C. GT 16 ","31","0.715642242666326","0.582350797404973","0.848933687927679"
"Never","2005","Hamburg","Couple + C. LE and GT 16","9","","",""
"Never","2005","Lower Saxony","1-pers.-HH","171","0.773221119503174","0.718505667743609","0.827936571262739"
"Never","2005","Lower Saxony","(Married) couple without C. ","419","0.712507204757735","0.676353071183054","0.748661338332416"
"Never","2005","Lower Saxony","Single parent ","70","0.688276014784431","0.594638346231451","0.781913683337412"
"Never","2005","Lower Saxony","Couple + C. LE 16 ","222","0.643978555341129","0.593082700361748","0.69487441032051"
"Never","2005","Lower Saxony","Couple + C. GT 16 ","188","0.616383444894949","0.561721453105302","0.671045436684595"
"Never","2005","Lower Saxony","Couple + C. LE and GT 16","82","0.559619649772813","0.479909174108769","0.639330125436857"
"Never","2005","Bremen","1-pers.-HH","31","0.895153982688485","0.795079884828837","0.995228080548134"
"Never","2005","Bremen","(Married) couple without C. ","30","0.785567872292256","0.664296431582676","0.906839313001836"
"Never","2005","Bremen","Single parent ","12","","",""
"Never","2005","Bremen","Couple + C. LE 16 ","10","","",""
"Never","2005","Bremen","Couple + C. GT 16 ","11","","",""
"Never","2005","Bremen","Couple + C. LE and GT 16","15","","",""
"Never","2005","North Rhine-Westphalia","1-pers.-HH","436","0.783484236420233","0.749907068410368","0.817061404430099"
"Never","2005","North Rhine-Westphalia","(Married) couple without C. ","1132","0.739667433708752","0.717919789698171","0.761415077719333"
"Never","2005","North Rhine-Westphalia","Single parent ","149","0.746796955926071","0.685763703181144","0.807830208670997"
"Never","2005","North Rhine-Westphalia","Couple + C. LE 16 ","557","0.689429421826516","0.657661094521659","0.721197749131374"
"Never","2005","North Rhine-Westphalia","Couple + C. GT 16 ","488","0.724549443292744","0.692252586169658","0.756846300415831"
"Never","2005","North Rhine-Westphalia","Couple + C. LE and GT 16","231","0.712214626170706","0.663442251973458","0.760987000367953"
"Never","2005","Hesse","1-pers.-HH","156","0.786494957553788","0.730400080564921","0.842589834542654"
"Never","2005","Hesse","(Married) couple without C. ","342","0.672761351211217","0.632471835990517","0.713050866431917"
"Never","2005","Hesse","Single parent ","46","0.891714542190305","0.809591554790506","0.973837529590104"
"Never","2005","Hesse","Couple + C. LE 16 ","154","0.545502885771916","0.487180783975367","0.603824987568465"
"Never","2005","Hesse","Couple + C. GT 16 ","109","0.571895866502376","0.499001385666711","0.64479034733804"
"Never","2005","Hesse","Couple + C. LE and GT 16","50","0.60546946043968","0.504494597873381","0.70644432300598"
"Never","2005","Rhineland-Palatinate,Saarland","1-pers.-HH","129","0.718047091511328","0.653209484171988","0.782884698850667"
"Never","2005","Rhineland-Palatinate,Saarland","(Married) couple without C. ","256","0.72661585944996","0.68144572484789","0.771785994052031"
"Never","2005","Rhineland-Palatinate,Saarland","Single parent ","48","0.68826421965324","0.582727606267693","0.793800833038788"
"Never","2005","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","141","0.597122563338003","0.535580593720532","0.658664532955473"
"Never","2005","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","123","0.621574598232406","0.552972998063796","0.690176198401016"
"Never","2005","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","78","0.710464942236633","0.630312374452382","0.790617510020885"
"Never","2005","Baden-Württemberg","1-pers.-HH","234","0.696455500248553","0.646696798650344","0.746214201846761"
"Never","2005","Baden-Württemberg","(Married) couple without C. ","483","0.636370214116535","0.602079870245728","0.670660557987342"
"Never","2005","Baden-Württemberg","Single parent ","106","0.747148699091094","0.675406505226424","0.818890892955765"
"Never","2005","Baden-Württemberg","Couple + C. LE 16 ","304","0.582168868611771","0.539489862733842","0.6248478744897"
"Never","2005","Baden-Württemberg","Couple + C. GT 16 ","251","0.584786242178269","0.537772339228356","0.631800145128182"
"Never","2005","Baden-Württemberg","Couple + C. LE and GT 16","184","0.622038546529364","0.566707423215949","0.677369669842778"
"Never","2005","Bavaria","1-pers.-HH","285","0.743607942675552","0.700383505098007","0.786832380253098"
"Never","2005","Bavaria","(Married) couple without C. ","621","0.694540041755809","0.664809116921489","0.724270966590129"
"Never","2005","Bavaria","Single parent ","105","0.761213431908819","0.692985747824012","0.829441115993626"
"Never","2005","Bavaria","Couple + C. LE 16 ","318","0.537661588000591","0.497396844454885","0.577926331546297"
"Never","2005","Bavaria","Couple + C. GT 16 ","342","0.652298210081737","0.61224155020662","0.692354869956854"
"Never","2005","Bavaria","Couple + C. LE and GT 16","117","0.522652258313773","0.457959718522674","0.587344798104873"
"Never","2005","Berlin","1-pers.-HH","143","0.780152031622948","0.720312245897697","0.839991817348198"
"Never","2005","Berlin","(Married) couple without C. ","164","0.707758200223161","0.648333027347898","0.767183373098423"
"Never","2005","Berlin","Single parent ","43","0.691472404168317","0.57460136661188","0.808343441724755"
"Never","2005","Berlin","Couple + C. LE 16 ","70","0.64966096435097","0.558409237291196","0.740912691410745"
"Never","2005","Berlin","Couple + C. GT 16 ","92","0.812951060773338","0.742292467648933","0.883609653897742"
"Never","2005","Berlin","Couple + C. LE and GT 16","33","0.667530895525519","0.534258929436919","0.800802861614119"
"Never","2005","Brandenburg","1-pers.-HH","87","0.741805409500416","0.662505310835176","0.821105508165655"
"Never","2005","Brandenburg","(Married) couple without C. ","214","0.666504060903437","0.614604326563416","0.718403795243457"
"Never","2005","Brandenburg","Single parent ","42","0.648954579088534","0.532018935345029","0.76589022283204"
"Never","2005","Brandenburg","Couple + C. LE 16 ","80","0.674914182345212","0.5928003402359","0.757028024454524"
"Never","2005","Brandenburg","Couple + C. GT 16 ","130","0.703332638017731","0.636038578433563","0.770626697601899"
"Never","2005","Brandenburg","Couple + C. LE and GT 16","40","0.755476405023823","0.646722889567204","0.864229920480442"
"Never","2005","Mecklenburg-Western Pomerania","1-pers.-HH","60","0.741286962186353","0.64410109184545","0.838472832527255"
"Never","2005","Mecklenburg-Western Pomerania","(Married) couple without C. ","106","0.688578972590486","0.619172354962673","0.7579855902183"
"Never","2005","Mecklenburg-Western Pomerania","Single parent ","23","","",""
"Never","2005","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","48","0.748793469613381","0.642537193680588","0.855049745546174"
"Never","2005","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","68","0.758391230001454","0.674070668087764","0.842711791915144"
"Never","2005","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","25","","",""
"Never","2005","Saxony","1-pers.-HH","166","0.781611335964088","0.726640961603967","0.836581710324209"
"Never","2005","Saxony","(Married) couple without C. ","418","0.755251911864686","0.719769420178704","0.790734403550669"
"Never","2005","Saxony","Single parent ","78","0.786241077693888","0.705890670556329","0.866591484831446"
"Never","2005","Saxony","Couple + C. LE 16 ","143","0.747054235230241","0.687548211286978","0.806560259173504"
"Never","2005","Saxony","Couple + C. GT 16 ","192","0.654673150280238","0.600137046983369","0.709209253577106"
"Never","2005","Saxony","Couple + C. LE and GT 16","70","0.639695034074524","0.551177260300663","0.728212807848386"
"Never","2005","Saxony-Anhalt","1-pers.-HH","97","0.862031820332901","0.799273658866129","0.924789981799673"
"Never","2005","Saxony-Anhalt","(Married) couple without C. ","244","0.806072178987078","0.762753009003162","0.849391348970994"
"Never","2005","Saxony-Anhalt","Single parent ","30","0.710786797354594","0.570280163678669","0.851293431030519"
"Never","2005","Saxony-Anhalt","Couple + C. LE 16 ","85","0.605243812772788","0.515907335583479","0.694580289962098"
"Never","2005","Saxony-Anhalt","Couple + C. GT 16 ","136","0.656686401022819","0.593365697688979","0.720007104356658"
"Never","2005","Saxony-Anhalt","Couple + C. LE and GT 16","42","0.665130651670163","0.55127166801365","0.778989635326676"
"Never","2005","Thuringia","1-pers.-HH","89","0.695492292700297","0.612808590176713","0.77817599522388"
"Never","2005","Thuringia","(Married) couple without C. ","215","0.802363885332218","0.75629306102891","0.848434709635527"
"Never","2005","Thuringia","Single parent ","35","0.872599989676325","0.772943359756386","0.972256619596264"
"Never","2005","Thuringia","Couple + C. LE 16 ","98","0.693504204698409","0.617674261864643","0.769334147532174"
"Never","2005","Thuringia","Couple + C. GT 16 ","124","0.643484619145431","0.576937421203288","0.710031817087574"
"Never","2005","Thuringia","Couple + C. LE and GT 16","49","0.746652982197202","0.644766546091655","0.848539418302749"
"Daily","2006","Schleswig-Holstein","1-pers.-HH","","","",""
"Daily","2006","Schleswig-Holstein","(Married) couple without C. ","","","",""
"Daily","2006","Schleswig-Holstein","Single parent ","","","",""
"Daily","2006","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"Daily","2006","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"Daily","2006","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"Daily","2006","Hamburg","1-pers.-HH","","","",""
"Daily","2006","Hamburg","(Married) couple without C. ","","","",""
"Daily","2006","Hamburg","Single parent ","","","",""
"Daily","2006","Hamburg","Couple + C. LE 16 ","","","",""
"Daily","2006","Hamburg","Couple + C. GT 16 ","","","",""
"Daily","2006","Hamburg","Couple + C. LE and GT 16","","","",""
"Daily","2006","Lower Saxony","1-pers.-HH","","","",""
"Daily","2006","Lower Saxony","(Married) couple without C. ","","","",""
"Daily","2006","Lower Saxony","Single parent ","","","",""
"Daily","2006","Lower Saxony","Couple + C. LE 16 ","","","",""
"Daily","2006","Lower Saxony","Couple + C. GT 16 ","","","",""
"Daily","2006","Lower Saxony","Couple + C. LE and GT 16","","","",""
"Daily","2006","Bremen","1-pers.-HH","","","",""
"Daily","2006","Bremen","(Married) couple without C. ","","","",""
"Daily","2006","Bremen","Single parent ","","","",""
"Daily","2006","Bremen","Couple + C. LE 16 ","","","",""
"Daily","2006","Bremen","Couple + C. GT 16 ","","","",""
"Daily","2006","Bremen","Couple + C. LE and GT 16","","","",""
"Daily","2006","North Rhine-Westphalia","1-pers.-HH","","","",""
"Daily","2006","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"Daily","2006","North Rhine-Westphalia","Single parent ","","","",""
"Daily","2006","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"Daily","2006","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"Daily","2006","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"Daily","2006","Hesse","1-pers.-HH","","","",""
"Daily","2006","Hesse","(Married) couple without C. ","","","",""
"Daily","2006","Hesse","Single parent ","","","",""
"Daily","2006","Hesse","Couple + C. LE 16 ","","","",""
"Daily","2006","Hesse","Couple + C. GT 16 ","","","",""
"Daily","2006","Hesse","Couple + C. LE and GT 16","","","",""
"Daily","2006","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"Daily","2006","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"Daily","2006","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"Daily","2006","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"Daily","2006","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"Daily","2006","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"Daily","2006","Baden-Württemberg","1-pers.-HH","","","",""
"Daily","2006","Baden-Württemberg","(Married) couple without C. ","","","",""
"Daily","2006","Baden-Württemberg","Single parent ","","","",""
"Daily","2006","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"Daily","2006","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"Daily","2006","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"Daily","2006","Bavaria","1-pers.-HH","","","",""
"Daily","2006","Bavaria","(Married) couple without C. ","","","",""
"Daily","2006","Bavaria","Single parent ","","","",""
"Daily","2006","Bavaria","Couple + C. LE 16 ","","","",""
"Daily","2006","Bavaria","Couple + C. GT 16 ","","","",""
"Daily","2006","Bavaria","Couple + C. LE and GT 16","","","",""
"Daily","2006","Berlin","1-pers.-HH","","","",""
"Daily","2006","Berlin","(Married) couple without C. ","","","",""
"Daily","2006","Berlin","Single parent ","","","",""
"Daily","2006","Berlin","Couple + C. LE 16 ","","","",""
"Daily","2006","Berlin","Couple + C. GT 16 ","","","",""
"Daily","2006","Berlin","Couple + C. LE and GT 16","","","",""
"Daily","2006","Brandenburg","1-pers.-HH","","","",""
"Daily","2006","Brandenburg","(Married) couple without C. ","","","",""
"Daily","2006","Brandenburg","Single parent ","","","",""
"Daily","2006","Brandenburg","Couple + C. LE 16 ","","","",""
"Daily","2006","Brandenburg","Couple + C. GT 16 ","","","",""
"Daily","2006","Brandenburg","Couple + C. LE and GT 16","","","",""
"Daily","2006","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"Daily","2006","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"Daily","2006","Mecklenburg-Western Pomerania","Single parent ","","","",""
"Daily","2006","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"Daily","2006","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"Daily","2006","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"Daily","2006","Saxony","1-pers.-HH","","","",""
"Daily","2006","Saxony","(Married) couple without C. ","","","",""
"Daily","2006","Saxony","Single parent ","","","",""
"Daily","2006","Saxony","Couple + C. LE 16 ","","","",""
"Daily","2006","Saxony","Couple + C. GT 16 ","","","",""
"Daily","2006","Saxony","Couple + C. LE and GT 16","","","",""
"Daily","2006","Saxony-Anhalt","1-pers.-HH","","","",""
"Daily","2006","Saxony-Anhalt","(Married) couple without C. ","","","",""
"Daily","2006","Saxony-Anhalt","Single parent ","","","",""
"Daily","2006","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"Daily","2006","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"Daily","2006","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"Daily","2006","Thuringia","1-pers.-HH","","","",""
"Daily","2006","Thuringia","(Married) couple without C. ","","","",""
"Daily","2006","Thuringia","Single parent ","","","",""
"Daily","2006","Thuringia","Couple + C. LE 16 ","","","",""
"Daily","2006","Thuringia","Couple + C. GT 16 ","","","",""
"Daily","2006","Thuringia","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2006","Schleswig-Holstein","1-pers.-HH","","","",""
"Min 1x per week","2006","Schleswig-Holstein","(Married) couple without C. ","","","",""
"Min 1x per week","2006","Schleswig-Holstein","Single parent ","","","",""
"Min 1x per week","2006","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"Min 1x per week","2006","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"Min 1x per week","2006","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2006","Hamburg","1-pers.-HH","","","",""
"Min 1x per week","2006","Hamburg","(Married) couple without C. ","","","",""
"Min 1x per week","2006","Hamburg","Single parent ","","","",""
"Min 1x per week","2006","Hamburg","Couple + C. LE 16 ","","","",""
"Min 1x per week","2006","Hamburg","Couple + C. GT 16 ","","","",""
"Min 1x per week","2006","Hamburg","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2006","Lower Saxony","1-pers.-HH","","","",""
"Min 1x per week","2006","Lower Saxony","(Married) couple without C. ","","","",""
"Min 1x per week","2006","Lower Saxony","Single parent ","","","",""
"Min 1x per week","2006","Lower Saxony","Couple + C. LE 16 ","","","",""
"Min 1x per week","2006","Lower Saxony","Couple + C. GT 16 ","","","",""
"Min 1x per week","2006","Lower Saxony","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2006","Bremen","1-pers.-HH","","","",""
"Min 1x per week","2006","Bremen","(Married) couple without C. ","","","",""
"Min 1x per week","2006","Bremen","Single parent ","","","",""
"Min 1x per week","2006","Bremen","Couple + C. LE 16 ","","","",""
"Min 1x per week","2006","Bremen","Couple + C. GT 16 ","","","",""
"Min 1x per week","2006","Bremen","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2006","North Rhine-Westphalia","1-pers.-HH","","","",""
"Min 1x per week","2006","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"Min 1x per week","2006","North Rhine-Westphalia","Single parent ","","","",""
"Min 1x per week","2006","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"Min 1x per week","2006","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"Min 1x per week","2006","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2006","Hesse","1-pers.-HH","","","",""
"Min 1x per week","2006","Hesse","(Married) couple without C. ","","","",""
"Min 1x per week","2006","Hesse","Single parent ","","","",""
"Min 1x per week","2006","Hesse","Couple + C. LE 16 ","","","",""
"Min 1x per week","2006","Hesse","Couple + C. GT 16 ","","","",""
"Min 1x per week","2006","Hesse","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2006","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"Min 1x per week","2006","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"Min 1x per week","2006","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"Min 1x per week","2006","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"Min 1x per week","2006","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"Min 1x per week","2006","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2006","Baden-Württemberg","1-pers.-HH","","","",""
"Min 1x per week","2006","Baden-Württemberg","(Married) couple without C. ","","","",""
"Min 1x per week","2006","Baden-Württemberg","Single parent ","","","",""
