"pli0096_h","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Rarely","2004","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Never","2004","lower secondary degree","(0) in school","","","",""
"Never","2004","lower secondary degree","(1a) inadequately completed","","","",""
"Never","2004","lower secondary degree","(1b) general elementary school","","","",""
"Never","2004","lower secondary degree","(1c) basic vocational qualification","","","",""
"Never","2004","lower secondary degree","(2b) intermediate general qualification","","","",""
"Never","2004","lower secondary degree","(2a) intermediate vocational","","","",""
"Never","2004","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Never","2004","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Never","2004","lower secondary degree","(3a) lower tertiary education","","","",""
"Never","2004","lower secondary degree","(3b) higher tertiary education","","","",""
"Never","2004","secondary school degree","(0) in school","","","",""
"Never","2004","secondary school degree","(1a) inadequately completed","","","",""
"Never","2004","secondary school degree","(1b) general elementary school","","","",""
"Never","2004","secondary school degree","(1c) basic vocational qualification","","","",""
"Never","2004","secondary school degree","(2b) intermediate general qualification","","","",""
"Never","2004","secondary school degree","(2a) intermediate vocational","","","",""
"Never","2004","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Never","2004","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Never","2004","secondary school degree","(3a) lower tertiary education","","","",""
"Never","2004","secondary school degree","(3b) higher tertiary education","","","",""
"Never","2004","college entrance qualification","(0) in school","","","",""
"Never","2004","college entrance qualification","(1a) inadequately completed","","","",""
"Never","2004","college entrance qualification","(1b) general elementary school","","","",""
"Never","2004","college entrance qualification","(1c) basic vocational qualification","","","",""
"Never","2004","college entrance qualification","(2b) intermediate general qualification","","","",""
"Never","2004","college entrance qualification","(2a) intermediate vocational","","","",""
"Never","2004","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Never","2004","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Never","2004","college entrance qualification","(3a) lower tertiary education","","","",""
"Never","2004","college entrance qualification","(3b) higher tertiary education","","","",""
"Never","2004","Other degree","(0) in school","","","",""
"Never","2004","Other degree","(1a) inadequately completed","","","",""
"Never","2004","Other degree","(1b) general elementary school","","","",""
"Never","2004","Other degree","(1c) basic vocational qualification","","","",""
"Never","2004","Other degree","(2b) intermediate general qualification","","","",""
"Never","2004","Other degree","(2a) intermediate vocational","","","",""
"Never","2004","Other degree","(2c_gen) general maturity certificate","","","",""
"Never","2004","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Never","2004","Other degree","(3a) lower tertiary education","","","",""
"Never","2004","Other degree","(3b) higher tertiary education","","","",""
"Never","2004","no degree/no degree yet","(0) in school","","","",""
"Never","2004","no degree/no degree yet","(1a) inadequately completed","","","",""
"Never","2004","no degree/no degree yet","(1b) general elementary school","","","",""
"Never","2004","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Never","2004","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Never","2004","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Never","2004","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Never","2004","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Never","2004","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Never","2004","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Daily","2005","lower secondary degree","(0) in school","","","",""
"Daily","2005","lower secondary degree","(1a) inadequately completed","","","",""
"Daily","2005","lower secondary degree","(1b) general elementary school","","","",""
"Daily","2005","lower secondary degree","(1c) basic vocational qualification","","","",""
"Daily","2005","lower secondary degree","(2b) intermediate general qualification","","","",""
"Daily","2005","lower secondary degree","(2a) intermediate vocational","","","",""
"Daily","2005","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Daily","2005","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Daily","2005","lower secondary degree","(3a) lower tertiary education","","","",""
"Daily","2005","lower secondary degree","(3b) higher tertiary education","","","",""
"Daily","2005","secondary school degree","(0) in school","","","",""
"Daily","2005","secondary school degree","(1a) inadequately completed","","","",""
"Daily","2005","secondary school degree","(1b) general elementary school","","","",""
"Daily","2005","secondary school degree","(1c) basic vocational qualification","","","",""
"Daily","2005","secondary school degree","(2b) intermediate general qualification","","","",""
"Daily","2005","secondary school degree","(2a) intermediate vocational","","","",""
"Daily","2005","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Daily","2005","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Daily","2005","secondary school degree","(3a) lower tertiary education","","","",""
"Daily","2005","secondary school degree","(3b) higher tertiary education","","","",""
"Daily","2005","college entrance qualification","(0) in school","","","",""
"Daily","2005","college entrance qualification","(1a) inadequately completed","","","",""
"Daily","2005","college entrance qualification","(1b) general elementary school","","","",""
"Daily","2005","college entrance qualification","(1c) basic vocational qualification","","","",""
"Daily","2005","college entrance qualification","(2b) intermediate general qualification","","","",""
"Daily","2005","college entrance qualification","(2a) intermediate vocational","","","",""
"Daily","2005","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Daily","2005","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Daily","2005","college entrance qualification","(3a) lower tertiary education","","","",""
"Daily","2005","college entrance qualification","(3b) higher tertiary education","","","",""
"Daily","2005","Other degree","(0) in school","","","",""
"Daily","2005","Other degree","(1a) inadequately completed","","","",""
"Daily","2005","Other degree","(1b) general elementary school","","","",""
"Daily","2005","Other degree","(1c) basic vocational qualification","","","",""
"Daily","2005","Other degree","(2b) intermediate general qualification","","","",""
"Daily","2005","Other degree","(2a) intermediate vocational","","","",""
"Daily","2005","Other degree","(2c_gen) general maturity certificate","","","",""
"Daily","2005","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Daily","2005","Other degree","(3a) lower tertiary education","","","",""
"Daily","2005","Other degree","(3b) higher tertiary education","","","",""
"Daily","2005","no degree/no degree yet","(0) in school","","","",""
"Daily","2005","no degree/no degree yet","(1a) inadequately completed","","","",""
"Daily","2005","no degree/no degree yet","(1b) general elementary school","","","",""
"Daily","2005","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Daily","2005","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Daily","2005","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Daily","2005","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Daily","2005","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Daily","2005","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Daily","2005","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Min 1x per week","2005","lower secondary degree","(0) in school","","","",""
"Min 1x per week","2005","lower secondary degree","(1a) inadequately completed","","","",""
"Min 1x per week","2005","lower secondary degree","(1b) general elementary school","74","0.0527197163268298","0.0413689149655483","0.0640705176881114"
"Min 1x per week","2005","lower secondary degree","(1c) basic vocational qualification","493","0.0944550563348831","0.0866131235672495","0.102296989102517"
"Min 1x per week","2005","lower secondary degree","(2b) intermediate general qualification","","","",""
"Min 1x per week","2005","lower secondary degree","(2a) intermediate vocational","","","",""
"Min 1x per week","2005","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2005","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2005","lower secondary degree","(3a) lower tertiary education","","","",""
"Min 1x per week","2005","lower secondary degree","(3b) higher tertiary education","","","",""
"Min 1x per week","2005","secondary school degree","(0) in school","","","",""
"Min 1x per week","2005","secondary school degree","(1a) inadequately completed","","","",""
"Min 1x per week","2005","secondary school degree","(1b) general elementary school","","","",""
"Min 1x per week","2005","secondary school degree","(1c) basic vocational qualification","","","",""
"Min 1x per week","2005","secondary school degree","(2b) intermediate general qualification","48","0.0755176852549794","0.0539021604921662","0.0971332100177925"
"Min 1x per week","2005","secondary school degree","(2a) intermediate vocational","418","0.0835087151477065","0.0756553537082206","0.0913620765871923"
"Min 1x per week","2005","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2005","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2005","secondary school degree","(3a) lower tertiary education","39","0.0663663126753375","0.0446989420285894","0.0880336833220856"
"Min 1x per week","2005","secondary school degree","(3b) higher tertiary education","","","",""
"Min 1x per week","2005","college entrance qualification","(0) in school","","","",""
"Min 1x per week","2005","college entrance qualification","(1a) inadequately completed","","","",""
"Min 1x per week","2005","college entrance qualification","(1b) general elementary school","","","",""
"Min 1x per week","2005","college entrance qualification","(1c) basic vocational qualification","","","",""
"Min 1x per week","2005","college entrance qualification","(2b) intermediate general qualification","","","",""
"Min 1x per week","2005","college entrance qualification","(2a) intermediate vocational","","","",""
"Min 1x per week","2005","college entrance qualification","(2c_gen) general maturity certificate","71","0.105556708694468","0.083282169506672","0.127831247882263"
"Min 1x per week","2005","college entrance qualification","(2c_voc) vocational maturity certificate","135","0.105329052384679","0.0886097188073287","0.12204838596203"
"Min 1x per week","2005","college entrance qualification","(3a) lower tertiary education","126","0.120335307231204","0.099860616997871","0.140809997464536"
"Min 1x per week","2005","college entrance qualification","(3b) higher tertiary education","288","0.128954884486122","0.114905340269205","0.143004428703039"
"Min 1x per week","2005","Other degree","(0) in school","","","",""
"Min 1x per week","2005","Other degree","(1a) inadequately completed","","","",""
"Min 1x per week","2005","Other degree","(1b) general elementary school","","","",""
"Min 1x per week","2005","Other degree","(1c) basic vocational qualification","","","",""
"Min 1x per week","2005","Other degree","(2b) intermediate general qualification","","","",""
"Min 1x per week","2005","Other degree","(2a) intermediate vocational","","","",""
"Min 1x per week","2005","Other degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2005","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2005","Other degree","(3a) lower tertiary education","","","",""
"Min 1x per week","2005","Other degree","(3b) higher tertiary education","","","",""
"Min 1x per week","2005","no degree/no degree yet","(0) in school","81","0.11561471025676","0.0909947192046411","0.140234701308879"
"Min 1x per week","2005","no degree/no degree yet","(1a) inadequately completed","","","",""
"Min 1x per week","2005","no degree/no degree yet","(1b) general elementary school","","","",""
"Min 1x per week","2005","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Min 1x per week","2005","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Min 1x per week","2005","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Min 1x per week","2005","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2005","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2005","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Min 1x per week","2005","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Min 1x per month","2005","lower secondary degree","(0) in school","","","",""
"Min 1x per month","2005","lower secondary degree","(1a) inadequately completed","","","",""
"Min 1x per month","2005","lower secondary degree","(1b) general elementary school","70","0.0505800252413763","0.0394494029571172","0.0617106475256353"
"Min 1x per month","2005","lower secondary degree","(1c) basic vocational qualification","469","0.0851465694954575","0.0776628958183732","0.0926302431725418"
"Min 1x per month","2005","lower secondary degree","(2b) intermediate general qualification","","","",""
"Min 1x per month","2005","lower secondary degree","(2a) intermediate vocational","","","",""
"Min 1x per month","2005","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2005","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2005","lower secondary degree","(3a) lower tertiary education","","","",""
"Min 1x per month","2005","lower secondary degree","(3b) higher tertiary education","","","",""
"Min 1x per month","2005","secondary school degree","(0) in school","","","",""
"Min 1x per month","2005","secondary school degree","(1a) inadequately completed","","","",""
"Min 1x per month","2005","secondary school degree","(1b) general elementary school","","","",""
"Min 1x per month","2005","secondary school degree","(1c) basic vocational qualification","","","",""
"Min 1x per month","2005","secondary school degree","(2b) intermediate general qualification","32","0.0497119885636069","0.0319312278267845","0.0674927493004293"
"Min 1x per month","2005","secondary school degree","(2a) intermediate vocational","463","0.0947823763111298","0.0864673081851098","0.10309744443715"
"Min 1x per month","2005","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2005","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2005","secondary school degree","(3a) lower tertiary education","58","0.0877908971093665","0.0631579680735794","0.112423826145154"
"Min 1x per month","2005","secondary school degree","(3b) higher tertiary education","","","",""
"Min 1x per month","2005","college entrance qualification","(0) in school","","","",""
"Min 1x per month","2005","college entrance qualification","(1a) inadequately completed","","","",""
"Min 1x per month","2005","college entrance qualification","(1b) general elementary school","","","",""
"Min 1x per month","2005","college entrance qualification","(1c) basic vocational qualification","","","",""
"Min 1x per month","2005","college entrance qualification","(2b) intermediate general qualification","","","",""
"Min 1x per month","2005","college entrance qualification","(2a) intermediate vocational","","","",""
"Min 1x per month","2005","college entrance qualification","(2c_gen) general maturity certificate","68","0.106053053986907","0.0837324025903036","0.12837370538351"
"Min 1x per month","2005","college entrance qualification","(2c_voc) vocational maturity certificate","127","0.0918973863597741","0.0761636362021111","0.107631136517437"
"Min 1x per month","2005","college entrance qualification","(3a) lower tertiary education","114","0.0977960361005218","0.0791031992539268","0.116488872947117"
"Min 1x per month","2005","college entrance qualification","(3b) higher tertiary education","297","0.120295194375458","0.106658295074704","0.133932093676213"
"Min 1x per month","2005","Other degree","(0) in school","","","",""
"Min 1x per month","2005","Other degree","(1a) inadequately completed","","","",""
"Min 1x per month","2005","Other degree","(1b) general elementary school","","","",""
"Min 1x per month","2005","Other degree","(1c) basic vocational qualification","","","",""
"Min 1x per month","2005","Other degree","(2b) intermediate general qualification","","","",""
"Min 1x per month","2005","Other degree","(2a) intermediate vocational","","","",""
"Min 1x per month","2005","Other degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2005","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2005","Other degree","(3a) lower tertiary education","","","",""
"Min 1x per month","2005","Other degree","(3b) higher tertiary education","","","",""
"Min 1x per month","2005","no degree/no degree yet","(0) in school","47","0.0895702929230367","0.0675833020856223","0.111557283760451"
"Min 1x per month","2005","no degree/no degree yet","(1a) inadequately completed","","","",""
"Min 1x per month","2005","no degree/no degree yet","(1b) general elementary school","","","",""
"Min 1x per month","2005","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Min 1x per month","2005","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Min 1x per month","2005","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Min 1x per month","2005","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2005","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2005","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Min 1x per month","2005","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Rarely","2005","lower secondary degree","(0) in school","","","",""
"Rarely","2005","lower secondary degree","(1a) inadequately completed","","","",""
"Rarely","2005","lower secondary degree","(1b) general elementary school","119","0.0774771911532691","0.0638979271372662","0.0910564551692721"
"Rarely","2005","lower secondary degree","(1c) basic vocational qualification","664","0.123002476908964","0.114195809081669","0.131809144736259"
"Rarely","2005","lower secondary degree","(2b) intermediate general qualification","","","",""
"Rarely","2005","lower secondary degree","(2a) intermediate vocational","","","",""
"Rarely","2005","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Rarely","2005","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2005","lower secondary degree","(3a) lower tertiary education","","","",""
"Rarely","2005","lower secondary degree","(3b) higher tertiary education","","","",""
"Rarely","2005","secondary school degree","(0) in school","","","",""
"Rarely","2005","secondary school degree","(1a) inadequately completed","","","",""
"Rarely","2005","secondary school degree","(1b) general elementary school","","","",""
"Rarely","2005","secondary school degree","(1c) basic vocational qualification","","","",""
"Rarely","2005","secondary school degree","(2b) intermediate general qualification","81","0.146982604808434","0.118015568850161","0.175949640766707"
"Rarely","2005","secondary school degree","(2a) intermediate vocational","724","0.151149809042782","0.140981591202347","0.161318026883217"
"Rarely","2005","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Rarely","2005","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2005","secondary school degree","(3a) lower tertiary education","95","0.179834088528772","0.14640450410259","0.213263672954953"
"Rarely","2005","secondary school degree","(3b) higher tertiary education","","","",""
"Rarely","2005","college entrance qualification","(0) in school","","","",""
"Rarely","2005","college entrance qualification","(1a) inadequately completed","","","",""
"Rarely","2005","college entrance qualification","(1b) general elementary school","","","",""
"Rarely","2005","college entrance qualification","(1c) basic vocational qualification","","","",""
"Rarely","2005","college entrance qualification","(2b) intermediate general qualification","","","",""
"Rarely","2005","college entrance qualification","(2a) intermediate vocational","","","",""
"Rarely","2005","college entrance qualification","(2c_gen) general maturity certificate","135","0.188015409869582","0.159691055512586","0.216339764226578"
"Rarely","2005","college entrance qualification","(2c_voc) vocational maturity certificate","218","0.180499641003047","0.159552442313345","0.201446839692749"
"Rarely","2005","college entrance qualification","(3a) lower tertiary education","175","0.221225886673441","0.195105118207932","0.24734665513895"
"Rarely","2005","college entrance qualification","(3b) higher tertiary education","409","0.178733971235046","0.162673122416115","0.194794820053976"
"Rarely","2005","Other degree","(0) in school","","","",""
"Rarely","2005","Other degree","(1a) inadequately completed","","","",""
"Rarely","2005","Other degree","(1b) general elementary school","","","",""
"Rarely","2005","Other degree","(1c) basic vocational qualification","30","0.0623809644916317","0.0376378531506991","0.0871240758325642"
"Rarely","2005","Other degree","(2b) intermediate general qualification","","","",""
"Rarely","2005","Other degree","(2a) intermediate vocational","","","",""
"Rarely","2005","Other degree","(2c_gen) general maturity certificate","","","",""
"Rarely","2005","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2005","Other degree","(3a) lower tertiary education","","","",""
"Rarely","2005","Other degree","(3b) higher tertiary education","","","",""
"Rarely","2005","no degree/no degree yet","(0) in school","116","0.164779122898316","0.136215561733589","0.193342684063042"
"Rarely","2005","no degree/no degree yet","(1a) inadequately completed","","","",""
"Rarely","2005","no degree/no degree yet","(1b) general elementary school","","","",""
"Rarely","2005","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Rarely","2005","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Rarely","2005","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Rarely","2005","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Rarely","2005","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2005","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Rarely","2005","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Never","2005","lower secondary degree","(0) in school","","","",""
"Never","2005","lower secondary degree","(1a) inadequately completed","","","",""
"Never","2005","lower secondary degree","(1b) general elementary school","1226","0.819223067278525","0.799676372340766","0.838769762216283"
"Never","2005","lower secondary degree","(1c) basic vocational qualification","3717","0.697395897260695","0.685078112700246","0.709713681821144"
"Never","2005","lower secondary degree","(2b) intermediate general qualification","","","",""
"Never","2005","lower secondary degree","(2a) intermediate vocational","","","",""
"Never","2005","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Never","2005","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Never","2005","lower secondary degree","(3a) lower tertiary education","71","0.543075561835415","0.460263611265042","0.625887512405787"
"Never","2005","lower secondary degree","(3b) higher tertiary education","","","",""
"Never","2005","secondary school degree","(0) in school","","","",""
"Never","2005","secondary school degree","(1a) inadequately completed","","","",""
"Never","2005","secondary school degree","(1b) general elementary school","","","",""
"Never","2005","secondary school degree","(1c) basic vocational qualification","","","",""
"Never","2005","secondary school degree","(2b) intermediate general qualification","413","0.72778772137298","0.691375400394869","0.764200042351091"
"Never","2005","secondary school degree","(2a) intermediate vocational","3162","0.670559099498382","0.657216734924108","0.683901464072656"
"Never","2005","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Never","2005","secondary school degree","(2c_voc) vocational maturity certificate","32","0.831191075563945","0.716533091981219","0.945849059146671"
"Never","2005","secondary school degree","(3a) lower tertiary education","315","0.666008701686524","0.624955064577016","0.707062338796032"
"Never","2005","secondary school degree","(3b) higher tertiary education","61","0.579155831401035","0.487723992744932","0.670587670057139"
"Never","2005","college entrance qualification","(0) in school","","","",""
"Never","2005","college entrance qualification","(1a) inadequately completed","","","",""
"Never","2005","college entrance qualification","(1b) general elementary school","","","",""
"Never","2005","college entrance qualification","(1c) basic vocational qualification","","","",""
"Never","2005","college entrance qualification","(2b) intermediate general qualification","","","",""
"Never","2005","college entrance qualification","(2a) intermediate vocational","","","",""
"Never","2005","college entrance qualification","(2c_gen) general maturity certificate","457","0.600374827449043","0.564866758186047","0.63588289671204"
"Never","2005","college entrance qualification","(2c_voc) vocational maturity certificate","815","0.6222739202525","0.595868535958484","0.648679304546516"
"Never","2005","college entrance qualification","(3a) lower tertiary education","555","0.560642769994833","0.52940973228293","0.591875807706737"
"Never","2005","college entrance qualification","(3b) higher tertiary education","1192","0.572015949903374","0.551274415858855","0.592757483947893"
"Never","2005","Other degree","(0) in school","","","",""
"Never","2005","Other degree","(1a) inadequately completed","","","",""
"Never","2005","Other degree","(1b) general elementary school","335","0.893048148781173","0.861726553017424","0.924369744544922"
"Never","2005","Other degree","(1c) basic vocational qualification","311","0.837933234592746","0.800231029715921","0.875635439469572"
"Never","2005","Other degree","(2b) intermediate general qualification","","","",""
"Never","2005","Other degree","(2a) intermediate vocational","","","",""
"Never","2005","Other degree","(2c_gen) general maturity certificate","45","0.80198742146383","0.697615363804696","0.906359479122965"
"Never","2005","Other degree","(2c_voc) vocational maturity certificate","123","0.787888405496804","0.722026878982602","0.853749932011005"
"Never","2005","Other degree","(3a) lower tertiary education","","","",""
"Never","2005","Other degree","(3b) higher tertiary education","115","0.700076190928856","0.629946117688624","0.770206264169089"
"Never","2005","no degree/no degree yet","(0) in school","404","0.630035873921888","0.592863265693314","0.667208482150461"
"Never","2005","no degree/no degree yet","(1a) inadequately completed","223","0.873228316791693","0.831902309209283","0.914554324374104"
"Never","2005","no degree/no degree yet","(1b) general elementary school","","","",""
"Never","2005","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Never","2005","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Never","2005","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Never","2005","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Never","2005","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Never","2005","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Never","2005","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Daily","2006","lower secondary degree","(0) in school","","","",""
"Daily","2006","lower secondary degree","(1a) inadequately completed","","","",""
"Daily","2006","lower secondary degree","(1b) general elementary school","","","",""
"Daily","2006","lower secondary degree","(1c) basic vocational qualification","","","",""
"Daily","2006","lower secondary degree","(2b) intermediate general qualification","","","",""
"Daily","2006","lower secondary degree","(2a) intermediate vocational","","","",""
"Daily","2006","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Daily","2006","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Daily","2006","lower secondary degree","(3a) lower tertiary education","","","",""
"Daily","2006","lower secondary degree","(3b) higher tertiary education","","","",""
"Daily","2006","secondary school degree","(0) in school","","","",""
"Daily","2006","secondary school degree","(1a) inadequately completed","","","",""
"Daily","2006","secondary school degree","(1b) general elementary school","","","",""
"Daily","2006","secondary school degree","(1c) basic vocational qualification","","","",""
"Daily","2006","secondary school degree","(2b) intermediate general qualification","","","",""
"Daily","2006","secondary school degree","(2a) intermediate vocational","","","",""
"Daily","2006","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Daily","2006","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Daily","2006","secondary school degree","(3a) lower tertiary education","","","",""
"Daily","2006","secondary school degree","(3b) higher tertiary education","","","",""
"Daily","2006","college entrance qualification","(0) in school","","","",""
"Daily","2006","college entrance qualification","(1a) inadequately completed","","","",""
"Daily","2006","college entrance qualification","(1b) general elementary school","","","",""
"Daily","2006","college entrance qualification","(1c) basic vocational qualification","","","",""
"Daily","2006","college entrance qualification","(2b) intermediate general qualification","","","",""
"Daily","2006","college entrance qualification","(2a) intermediate vocational","","","",""
"Daily","2006","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Daily","2006","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Daily","2006","college entrance qualification","(3a) lower tertiary education","","","",""
"Daily","2006","college entrance qualification","(3b) higher tertiary education","","","",""
"Daily","2006","Other degree","(0) in school","","","",""
"Daily","2006","Other degree","(1a) inadequately completed","","","",""
"Daily","2006","Other degree","(1b) general elementary school","","","",""
"Daily","2006","Other degree","(1c) basic vocational qualification","","","",""
"Daily","2006","Other degree","(2b) intermediate general qualification","","","",""
"Daily","2006","Other degree","(2a) intermediate vocational","","","",""
"Daily","2006","Other degree","(2c_gen) general maturity certificate","","","",""
"Daily","2006","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Daily","2006","Other degree","(3a) lower tertiary education","","","",""
"Daily","2006","Other degree","(3b) higher tertiary education","","","",""
"Daily","2006","no degree/no degree yet","(0) in school","","","",""
"Daily","2006","no degree/no degree yet","(1a) inadequately completed","","","",""
"Daily","2006","no degree/no degree yet","(1b) general elementary school","","","",""
"Daily","2006","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Daily","2006","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Daily","2006","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Daily","2006","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Daily","2006","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Daily","2006","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Daily","2006","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Min 1x per week","2006","lower secondary degree","(0) in school","","","",""
"Min 1x per week","2006","lower secondary degree","(1a) inadequately completed","","","",""
"Min 1x per week","2006","lower secondary degree","(1b) general elementary school","","","",""
"Min 1x per week","2006","lower secondary degree","(1c) basic vocational qualification","","","",""
"Min 1x per week","2006","lower secondary degree","(2b) intermediate general qualification","","","",""
"Min 1x per week","2006","lower secondary degree","(2a) intermediate vocational","","","",""
"Min 1x per week","2006","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2006","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2006","lower secondary degree","(3a) lower tertiary education","","","",""
"Min 1x per week","2006","lower secondary degree","(3b) higher tertiary education","","","",""
"Min 1x per week","2006","secondary school degree","(0) in school","","","",""
"Min 1x per week","2006","secondary school degree","(1a) inadequately completed","","","",""
"Min 1x per week","2006","secondary school degree","(1b) general elementary school","","","",""
"Min 1x per week","2006","secondary school degree","(1c) basic vocational qualification","","","",""
"Min 1x per week","2006","secondary school degree","(2b) intermediate general qualification","","","",""
"Min 1x per week","2006","secondary school degree","(2a) intermediate vocational","","","",""
"Min 1x per week","2006","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2006","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2006","secondary school degree","(3a) lower tertiary education","","","",""
"Min 1x per week","2006","secondary school degree","(3b) higher tertiary education","","","",""
"Min 1x per week","2006","college entrance qualification","(0) in school","","","",""
"Min 1x per week","2006","college entrance qualification","(1a) inadequately completed","","","",""
"Min 1x per week","2006","college entrance qualification","(1b) general elementary school","","","",""
"Min 1x per week","2006","college entrance qualification","(1c) basic vocational qualification","","","",""
"Min 1x per week","2006","college entrance qualification","(2b) intermediate general qualification","","","",""
"Min 1x per week","2006","college entrance qualification","(2a) intermediate vocational","","","",""
