"pli0096_h","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"Never","1993","Couple + C. GT 16 ","Male","","","","","5"
"Never","1993","Couple + C. GT 16 ","Female","","","","","5"
"Never","1993","Couple + C. LE and GT 16","Male","","","","","5"
"Never","1993","Couple + C. LE and GT 16","Female","","","","","5"
"Never","1993","Single parent ","Female","","","","","5"
"Rarely","1993","1-pers.-HH","Female","","","","","4"
"Rarely","1993","(Married) couple without C. ","Male","","","","","4"
"Rarely","1993","1-pers.-HH","Male","","","","","4"
"Rarely","1993","(Married) couple without C. ","Female","","","","","4"
"Rarely","1993","Single parent ","Male","","","","","4"
"Rarely","1993","Single parent ","Female","","","","","4"
"Rarely","1993","Couple + C. LE 16 ","Male","","","","","4"
"Rarely","1993","Couple + C. LE 16 ","Female","","","","","4"
"Rarely","1993","Couple + C. LE and GT 16","Male","","","","","4"
"Rarely","1993","Couple + C. GT 16 ","Female","","","","","4"
"Rarely","1993","Couple + C. GT 16 ","Male","","","","","4"
"Rarely","1993","Couple + C. LE and GT 16","Female","","","","","4"
"Daily","1994","1-pers.-HH","Male","","","","","1"
"Daily","1994","1-pers.-HH","Female","","","","","1"
"Daily","1994","(Married) couple without C. ","Male","","","","","1"
"Daily","1994","(Married) couple without C. ","Female","","","","","1"
"Daily","1994","Single parent ","Male","","","","","1"
"Daily","1994","Single parent ","Female","","","","","1"
"Daily","1994","Couple + C. LE 16 ","Male","","","","","1"
"Daily","1994","Couple + C. LE 16 ","Female","","","","","1"
"Daily","1994","Couple + C. GT 16 ","Female","","","","","1"
"Daily","1994","Couple + C. LE and GT 16","Male","","","","","1"
"Daily","1994","Couple + C. LE and GT 16","Female","","","","","1"
"Daily","1994","Couple + C. GT 16 ","Male","","","","","1"
"Min 1x per month","1994","1-pers.-HH","Male","37","0.0827517075525932","0.0589108788971326","0.106592536208054","3"
"Min 1x per month","1994","1-pers.-HH","Female","28","","","","3"
"Min 1x per month","1994","(Married) couple without C. ","Male","143","0.0913104397778223","0.0775568481557447","0.1050640313999","3"
"Min 1x per month","1994","(Married) couple without C. ","Female","86","0.0570025941469006","0.045952172577611","0.0680530157161902","3"
"Min 1x per month","1994","Single parent ","Male","9","","","","3"
"Min 1x per month","1994","Single parent ","Female","16","","","","3"
"Min 1x per month","1994","Couple + C. LE 16 ","Male","128","0.0939142754693705","0.0790876247412857","0.108740926197455","3"
"Min 1x per month","1994","Couple + C. LE 16 ","Female","75","0.0526597014084196","0.0414460304203708","0.0638733723964685","3"
"Min 1x per month","1994","Couple + C. GT 16 ","Male","112","0.0943185122541822","0.0787161857785747","0.10992083872979","3"
"Min 1x per month","1994","Couple + C. LE and GT 16","Male","42","0.0768664927808741","0.0554806804437951","0.0982523051179531","3"
"Min 1x per month","1994","Couple + C. GT 16 ","Female","53","0.0513431068034394","0.0382473267802697","0.0644388868266091","3"
"Min 1x per month","1994","Couple + C. LE and GT 16","Female","29","","","","3"
"Min 1x per week","1994","1-pers.-HH","Male","34","0.0594908656372666","0.0390218922417882","0.079959839032745","2"
"Min 1x per week","1994","(Married) couple without C. ","Female","58","0.0375960214526993","0.0285298080694209","0.0466622348359778","2"
"Min 1x per week","1994","1-pers.-HH","Female","42","0.048487014376317","0.0343036187178318","0.0626704100348021","2"
"Min 1x per week","1994","(Married) couple without C. ","Male","129","0.0835685425224046","0.0703549914831498","0.0967820935616594","2"
"Min 1x per week","1994","Single parent ","Male","17","","","","2"
"Min 1x per week","1994","Single parent ","Female","12","","","","2"
"Min 1x per week","1994","Couple + C. LE 16 ","Male","123","0.0886894450779371","0.0742396470853503","0.103139243070524","2"
"Min 1x per week","1994","Couple + C. LE 16 ","Female","59","0.0551597031550777","0.043698089339331","0.0666213169708244","2"
"Min 1x per week","1994","Couple + C. GT 16 ","Male","123","0.114392146813739","0.0974010278860528","0.131383265741425","2"
"Min 1x per week","1994","Couple + C. LE and GT 16","Male","52","0.114994308626462","0.0893827407209342","0.14060587653199","2"
"Min 1x per week","1994","Couple + C. GT 16 ","Female","51","0.0636444055050689","0.0491588138758714","0.0781299971342665","2"
"Min 1x per week","1994","Couple + C. LE and GT 16","Female","31","0.0677530516164407","0.0472466197207384","0.0882594835121429","2"
"Never","1994","1-pers.-HH","Male","391","0.765104750543883","0.728419881376712","0.801789619711054","5"
"Never","1994","1-pers.-HH","Female","762","0.868453955529147","0.846135073718599","0.890772837339695","5"
"Never","1994","(Married) couple without C. ","Male","1238","0.719663861868141","0.698217554348975","0.741110169387308","5"
"Never","1994","(Married) couple without C. ","Female","1411","0.820828257752168","0.80254989908177","0.839106616422566","5"
"Never","1994","Single parent ","Male","130","0.73779626738963","0.672816310498495","0.802776224280765","5"
"Never","1994","Single parent ","Female","333","0.816568718497165","0.778546309909953","0.854591127084377","5"
"Never","1994","Couple + C. LE 16 ","Male","1040","0.667967320206785","0.644030821216029","0.691903819197541","5"
"Never","1994","Couple + C. LE 16 ","Female","1200","0.748965316261938","0.727195572096404","0.770735060427472","5"
"Never","1994","Couple + C. GT 16 ","Male","918","0.625106987175935","0.599264518729841","0.650949455622029","5"
"Never","1994","Couple + C. GT 16 ","Female","843","0.745826920042353","0.719991262519028","0.771662577565678","5"
"Never","1994","Couple + C. LE and GT 16","Male","428","0.65142227743001","0.613165703119563","0.689678851740457","5"
"Never","1994","Couple + C. LE and GT 16","Female","460","0.756790805256828","0.721785158757818","0.791796451755838","5"
"Rarely","1994","1-pers.-HH","Male","51","0.0926526762662575","0.0675624155609046","0.11774293697161","4"
"Rarely","1994","1-pers.-HH","Female","49","0.0546532459891941","0.0396438337473729","0.0696626582310153","4"
"Rarely","1994","(Married) couple without C. ","Male","175","0.105457155831632","0.0907919980959258","0.120122313567338","4"
"Rarely","1994","(Married) couple without C. ","Female","136","0.0845731266482319","0.071311270607374","0.0978349826890898","4"
"Rarely","1994","Single parent ","Male","20","","","","4"
"Rarely","1994","Single parent ","Female","37","0.105977049971425","0.0757367007767197","0.136217399166131","4"
"Rarely","1994","Couple + C. LE 16 ","Male","196","0.149428959245907","0.13130866320381","0.167549255288004","4"
"Rarely","1994","Couple + C. LE 16 ","Female","190","0.143215279174565","0.12562850686282","0.16080205148631","4"
"Rarely","1994","Couple + C. GT 16 ","Female","144","0.139185567649138","0.118646175437628","0.159724959860649","4"
"Rarely","1994","Couple + C. LE and GT 16","Male","74","0.156716921162654","0.127531255733488","0.185902586591819","4"
"Rarely","1994","Couple + C. GT 16 ","Male","195","0.166182353756144","0.146310831437521","0.186053876074767","4"
"Rarely","1994","Couple + C. LE and GT 16","Female","57","0.102187648987202","0.0774731292203183","0.126902168754086","4"
"Daily","1995","1-pers.-HH","Male","10","","","","1"
"Daily","1995","1-pers.-HH","Female","6","","","","1"
"Daily","1995","(Married) couple without C. ","Male","30","0.0177209549953094","0.0115182060160036","0.0239237039746151","1"
"Daily","1995","(Married) couple without C. ","Female","10","","","","1"
"Daily","1995","Single parent ","Male","","","","","1"
"Daily","1995","Single parent ","Female","3","","","","1"
"Daily","1995","Couple + C. LE 16 ","Male","17","","","","1"
"Daily","1995","Couple + C. LE 16 ","Female","9","","","","1"
"Daily","1995","Couple + C. LE and GT 16","Male","10","","","","1"
"Daily","1995","Couple + C. GT 16 ","Male","27","","","","1"
"Daily","1995","Couple + C. GT 16 ","Female","8","","","","1"
"Daily","1995","Couple + C. LE and GT 16","Female","2","","","","1"
"Min 1x per month","1995","1-pers.-HH","Male","28","","","","3"
"Min 1x per month","1995","(Married) couple without C. ","Male","122","0.0694637907521277","0.0575110064207159","0.0814165750835394","3"
"Min 1x per month","1995","1-pers.-HH","Female","32","0.0374322377224408","0.025133059482462","0.0497314159624197","3"
"Min 1x per month","1995","(Married) couple without C. ","Female","83","0.0534589329117597","0.0429407169474263","0.0639771488760932","3"
"Min 1x per month","1995","Single parent ","Male","13","","","","3"
"Min 1x per month","1995","Single parent ","Female","11","","","","3"
"Min 1x per month","1995","Couple + C. LE 16 ","Male","112","0.0762005427668507","0.0629964041203572","0.0894046814133442","3"
"Min 1x per month","1995","Couple + C. LE 16 ","Female","68","0.0489141410494672","0.0383057402400795","0.0595225418588549","3"
"Min 1x per month","1995","Couple + C. GT 16 ","Male","93","0.0706885984192471","0.0570768204834594","0.0843003763550347","3"
"Min 1x per month","1995","Couple + C. GT 16 ","Female","65","0.0684480468799068","0.0536990336122882","0.0831970601475253","3"
"Min 1x per month","1995","Couple + C. LE and GT 16","Male","32","0.0484921536287296","0.0318243001211618","0.0651600071362975","3"
"Min 1x per month","1995","Couple + C. LE and GT 16","Female","22","","","","3"
"Min 1x per week","1995","1-pers.-HH","Male","28","","","","2"
"Min 1x per week","1995","(Married) couple without C. ","Female","66","0.0381804076408539","0.0292199683762877","0.0471408469054201","2"
"Min 1x per week","1995","1-pers.-HH","Female","40","0.0515115202719141","0.0371894513971885","0.0658335891466396","2"
"Min 1x per week","1995","(Married) couple without C. ","Male","116","0.0759301570285667","0.0634769057115138","0.0883834083456197","2"
"Min 1x per week","1995","Single parent ","Male","19","","","","2"
"Min 1x per week","1995","Single parent ","Female","13","","","","2"
"Min 1x per week","1995","Couple + C. LE 16 ","Male","126","0.0832640186765162","0.0695143252527645","0.0970137121002679","2"
"Min 1x per week","1995","Couple + C. LE 16 ","Female","66","0.0544568303510891","0.0432961748538663","0.0656174858483119","2"
"Min 1x per week","1995","Couple + C. GT 16 ","Male","98","0.089982756487644","0.0747855419447353","0.105179971030553","2"
"Min 1x per week","1995","Couple + C. GT 16 ","Female","51","0.0522729190346075","0.0392724531058324","0.0652733849633826","2"
"Min 1x per week","1995","Couple + C. LE and GT 16","Male","67","0.127854161021236","0.10194282886358","0.153765493178892","2"
"Min 1x per week","1995","Couple + C. LE and GT 16","Female","39","0.0937351655679447","0.070472028766138","0.116998302369751","2"
"Never","1995","1-pers.-HH","Male","426","0.789380035252742","0.75473148148741","0.824028589018074","5"
"Never","1995","1-pers.-HH","Female","797","0.860728079592254","0.838294307079913","0.883161852104595","5"
"Never","1995","(Married) couple without C. ","Male","1317","0.745151494748781","0.72466410927733","0.765638880220233","5"
"Never","1995","(Married) couple without C. ","Female","1488","0.831584268855226","0.814085533206332","0.849083004504119","5"
"Never","1995","Single parent ","Male","136","0.70064070308765","0.635000284079522","0.766281122095777","5"
"Never","1995","Single parent ","Female","366","0.870109340444912","0.837957982373531","0.902260698516292","5"
"Never","1995","Couple + C. LE 16 ","Male","1150","0.724097365198101","0.70185307257042","0.746341657825782","5"
"Never","1995","Couple + C. LE 16 ","Female","1310","0.795393331441642","0.775551867740002","0.815234795143283","5"
"Never","1995","Couple + C. GT 16 ","Male","1018","0.703072042425689","0.678806779747635","0.727337305103743","5"
"Never","1995","Couple + C. GT 16 ","Female","895","0.750174892433338","0.724889005034533","0.775460779832142","5"
"Never","1995","Couple + C. LE and GT 16","Male","466","0.694001246943003","0.658242877634371","0.729759616251635","5"
"Never","1995","Couple + C. LE and GT 16","Female","502","0.778678545763739","0.745544055252323","0.811813036275154","5"
"Rarely","1995","1-pers.-HH","Male","40","0.081074959394647","0.0578809575229994","0.104268961266295","4"
"Rarely","1995","1-pers.-HH","Female","40","0.0438992130933257","0.0306247260014416","0.0571737001852099","4"
"Rarely","1995","(Married) couple without C. ","Male","153","0.0917336024752152","0.0781631586039711","0.105304046346459","4"
"Rarely","1995","(Married) couple without C. ","Female","110","0.0696013579933055","0.0577024912511491","0.0815002247354619","4"
"Rarely","1995","Single parent ","Male","19","","","","4"
"Rarely","1995","Single parent ","Female","27","","","","4"
"Rarely","1995","Couple + C. LE 16 ","Female","135","0.0958426233268107","0.0813641022358052","0.110321144417816","4"
"Rarely","1995","Couple + C. LE 16 ","Male","146","0.102317478354925","0.0872347992602557","0.117400157449594","4"
"Rarely","1995","Couple + C. GT 16 ","Female","107","0.118820671069448","0.099920878114695","0.1377204640242","4"
"Rarely","1995","Couple + C. GT 16 ","Male","126","0.114955290222684","0.0980155547736912","0.131895025671677","4"
"Rarely","1995","Couple + C. LE and GT 16","Male","63","0.103877095546639","0.0802025615298341","0.127551629563443","4"
"Rarely","1995","Couple + C. LE and GT 16","Female","38","0.0786755331619897","0.0571865639055518","0.100164502418428","4"
"Daily","1996","1-pers.-HH","Male","","","","","1"
"Daily","1996","1-pers.-HH","Female","","","","","1"
"Daily","1996","(Married) couple without C. ","Male","","","","","1"
"Daily","1996","(Married) couple without C. ","Female","","","","","1"
"Daily","1996","Single parent ","Male","","","","","1"
"Daily","1996","Single parent ","Female","","","","","1"
"Daily","1996","Couple + C. LE 16 ","Male","","","","","1"
"Daily","1996","Couple + C. LE 16 ","Female","","","","","1"
"Daily","1996","Couple + C. GT 16 ","Male","","","","","1"
"Daily","1996","Couple + C. GT 16 ","Female","","","","","1"
"Daily","1996","Couple + C. LE and GT 16","Male","","","","","1"
"Daily","1996","Couple + C. LE and GT 16","Female","","","","","1"
"Min 1x per month","1996","1-pers.-HH","Male","32","0.0713895935152158","0.0497929630429797","0.0929862239874519","3"
"Min 1x per month","1996","(Married) couple without C. ","Male","149","0.0916319990339419","0.0781648263498371","0.105099171718047","3"
"Min 1x per month","1996","1-pers.-HH","Female","37","0.036828522936643","0.024710882544866","0.0489461633284199","3"
"Min 1x per month","1996","(Married) couple without C. ","Female","94","0.0663735339308678","0.0548479447290015","0.0778991231327342","3"
"Min 1x per month","1996","Single parent ","Male","12","","","","3"
"Min 1x per month","1996","Single parent ","Female","16","","","","3"
"Min 1x per month","1996","Couple + C. LE 16 ","Male","141","0.10696098542019","0.0911991874225229","0.122722783417857","3"
"Min 1x per month","1996","Couple + C. LE 16 ","Female","87","0.0712067261096959","0.0582994913462909","0.0841139608731009","3"
"Min 1x per month","1996","Couple + C. GT 16 ","Male","111","0.0906085515746815","0.0749014956577535","0.10631560749161","3"
"Min 1x per month","1996","Couple + C. GT 16 ","Female","63","0.0731388357298235","0.0576251201621059","0.0886525512975412","3"
"Min 1x per month","1996","Couple + C. LE and GT 16","Male","52","0.0826740938997739","0.0615195265367558","0.103828661262792","3"
"Min 1x per month","1996","Couple + C. LE and GT 16","Female","35","0.067469358473122","0.0473821528309222","0.0875565641153219","3"
"Min 1x per week","1996","1-pers.-HH","Male","50","0.0915784174955905","0.0673852875122029","0.115771547478978","2"
"Min 1x per week","1996","(Married) couple without C. ","Male","150","0.0826193998537725","0.0697683760278801","0.0954704236796649","2"
"Min 1x per week","1996","(Married) couple without C. ","Female","81","0.0505956788326181","0.0404481240646788","0.0607432336005575","2"
"Min 1x per week","1996","1-pers.-HH","Female","43","0.0508341712496416","0.0367015401103057","0.0649668023889776","2"
"Min 1x per week","1996","Single parent ","Female","17","","","","2"
"Min 1x per week","1996","Single parent ","Male","22","","","","2"
"Min 1x per week","1996","Couple + C. LE 16 ","Male","131","0.0998801366202215","0.0845887249630834","0.11517154827736","2"
"Min 1x per week","1996","Couple + C. LE 16 ","Female","63","0.0553345915029302","0.0438596486948001","0.0668095343110603","2"
"Min 1x per week","1996","Couple + C. GT 16 ","Male","124","0.108158361239983","0.0911638497756088","0.125152872704356","2"
"Min 1x per week","1996","Couple + C. GT 16 ","Female","56","0.0687084515810455","0.0536360529343825","0.0837808502277085","2"
"Min 1x per week","1996","Couple + C. LE and GT 16","Male","64","0.130493410414406","0.104617935691327","0.156368885137486","2"
"Min 1x per week","1996","Couple + C. LE and GT 16","Female","35","0.0847625026999622","0.0624574389995614","0.107067566400363","2"
"Never","1996","1-pers.-HH","Male","393","0.695114283807302","0.656499961678956","0.733728605935648","5"
"Never","1996","1-pers.-HH","Female","782","0.830678222868324","0.806548800557538","0.854807645179111","5"
"Never","1996","(Married) couple without C. ","Male","1226","0.681785809110732","0.660043499028","0.703528119193464","5"
"Never","1996","(Married) couple without C. ","Female","1416","0.772811915793383","0.753411601404436","0.792212230182331","5"
"Never","1996","Single parent ","Male","159","0.626534270299854","0.563328806073405","0.689739734526303","5"
"Never","1996","Single parent ","Female","348","0.794610346620807","0.756292548733168","0.832928144508447","5"
"Never","1996","Couple + C. LE 16 ","Male","976","0.617906601632724","0.593126446090628","0.642686757174821","5"
"Never","1996","Couple + C. LE 16 ","Female","1144","0.707936039599061","0.685114277957336","0.730757801240786","5"
"Never","1996","Couple + C. GT 16 ","Male","852","0.619870103734623","0.593308693966572","0.646431513502675","5"
"Never","1996","Couple + C. GT 16 ","Female","779","0.662735912853086","0.634565723737489","0.690906101968683","5"
"Never","1996","Couple + C. LE and GT 16","Male","429","0.615025418955741","0.577647066314937","0.652403771596544","5"
"Never","1996","Couple + C. LE and GT 16","Female","444","0.68162280941303","0.644316893209903","0.718928725616157","5"
"Rarely","1996","1-pers.-HH","Male","71","0.141917705181892","0.112646909367335","0.171188500996448","4"
"Rarely","1996","1-pers.-HH","Female","66","0.0816590829453909","0.0640402020567693","0.0992779638340125","4"
"Rarely","1996","(Married) couple without C. ","Male","238","0.143962792001554","0.127576020943169","0.160349563059938","4"
"Rarely","1996","(Married) couple without C. ","Female","201","0.110218871443131","0.0957195170987093","0.124718225787552","4"
"Rarely","1996","Single parent ","Male","32","0.177564148715553","0.127631398082788","0.227496899348318","4"
"Rarely","1996","Single parent ","Female","46","0.119394573154354","0.088639474399022","0.150149671909687","4"
"Rarely","1996","Couple + C. LE 16 ","Male","229","0.175252276326864","0.155863507169084","0.194641045484645","4"
"Rarely","1996","Couple + C. LE 16 ","Female","231","0.165522642788313","0.146869622887642","0.184175662688983","4"
"Rarely","1996","Couple + C. GT 16 ","Male","196","0.181362983450712","0.160278897512709","0.202447069388716","4"
"Rarely","1996","Couple + C. GT 16 ","Female","184","0.195416799836045","0.17179021830637","0.21904338136572","4"
"Rarely","1996","Couple + C. LE and GT 16","Male","106","0.171807076730079","0.142830713398762","0.200783440061396","4"
"Rarely","1996","Couple + C. LE and GT 16","Female","85","0.166145329413886","0.136337940697083","0.195952718130689","4"
"Daily","1997","1-pers.-HH","Male","","","","","1"
"Daily","1997","1-pers.-HH","Female","","","","","1"
"Daily","1997","(Married) couple without C. ","Male","","","","","1"
"Daily","1997","(Married) couple without C. ","Female","","","","","1"
"Daily","1997","Single parent ","Male","","","","","1"
"Daily","1997","Single parent ","Female","","","","","1"
"Daily","1997","Couple + C. LE 16 ","Male","","","","","1"
"Daily","1997","Couple + C. LE 16 ","Female","","","","","1"
"Daily","1997","Couple + C. GT 16 ","Female","","","","","1"
"Daily","1997","Couple + C. LE and GT 16","Male","","","","","1"
"Daily","1997","Couple + C. GT 16 ","Male","","","","","1"
"Daily","1997","Couple + C. LE and GT 16","Female","","","","","1"
"Min 1x per month","1997","1-pers.-HH","Male","39","0.0776365662876641","0.0549611432402283","0.1003119893351","3"
"Min 1x per month","1997","1-pers.-HH","Female","42","0.0566555647882358","0.0416019629554567","0.0717091666210148","3"
"Min 1x per month","1997","(Married) couple without C. ","Male","138","0.0838490508597712","0.0710021927587013","0.096695908960841","3"
"Min 1x per month","1997","(Married) couple without C. ","Female","91","0.0628781057634701","0.0516391268714786","0.0741170846554616","3"
"Min 1x per month","1997","Single parent ","Male","15","","","","3"
"Min 1x per month","1997","Single parent ","Female","17","","","","3"
"Min 1x per month","1997","Couple + C. LE 16 ","Male","107","0.0959372934820454","0.0804772855449443","0.111397301419146","3"
"Min 1x per month","1997","Couple + C. LE 16 ","Female","97","0.0800543559261795","0.0660669392600828","0.0940417725922763","3"
"Min 1x per month","1997","Couple + C. GT 16 ","Male","114","0.0994652263237428","0.083164795308137","0.115765657339349","3"
"Min 1x per month","1997","Couple + C. LE and GT 16","Male","56","0.0903028809095198","0.0677057622565418","0.112899999562498","3"
"Min 1x per month","1997","Couple + C. GT 16 ","Female","51","0.0579747700906048","0.0439787634337589","0.0719707767474506","3"
"Min 1x per month","1997","Couple + C. LE and GT 16","Female","33","0.0610486126757607","0.0417133579838643","0.0803838673676571","3"
"Min 1x per week","1997","1-pers.-HH","Male","40","0.0623718942162349","0.0418800533153603","0.0828637351171095","2"
"Min 1x per week","1997","(Married) couple without C. ","Male","153","0.095412505124565","0.0817951653794811","0.109029844869649","2"
"Min 1x per week","1997","1-pers.-HH","Female","43","0.0514444958607334","0.0370603252953445","0.0658286664261223","2"
"Min 1x per week","1997","(Married) couple without C. ","Female","82","0.0491736184541005","0.0391621960988423","0.0591850408093586","2"
"Min 1x per week","1997","Single parent ","Female","17","","","","2"
"Min 1x per week","1997","Single parent ","Male","21","","","","2"
"Min 1x per week","1997","Couple + C. LE 16 ","Male","141","0.106925284477118","0.0907034185264505","0.123147150427786","2"
"Min 1x per week","1997","Couple + C. LE 16 ","Female","66","0.0533049860394593","0.0417264698719609","0.0648835022069578","2"
"Min 1x per week","1997","Couple + C. GT 16 ","Male","115","0.108240423163157","0.0913191966717616","0.125161649654552","2"
"Min 1x per week","1997","Couple + C. GT 16 ","Female","62","0.0701479458116225","0.0548523019908429","0.085443589632402","2"
"Min 1x per week","1997","Couple + C. LE and GT 16","Male","73","0.155298683275265","0.126743212412898","0.183854154137632","2"
"Min 1x per week","1997","Couple + C. LE and GT 16","Female","44","0.105276431586892","0.0804907731641102","0.130062090009673","2"
"Never","1997","1-pers.-HH","Male","397","0.750903383988019","0.71425564846463","0.787551119511409","5"
"Never","1997","1-pers.-HH","Female","763","0.824674829818741","0.799915009055102","0.84943465058238","5"
"Never","1997","(Married) couple without C. ","Male","1292","0.705265463256179","0.684132706371857","0.726398220140501","5"
"Never","1997","(Married) couple without C. ","Female","1453","0.78829263953018","0.769378316459564","0.807206962600797","5"
"Never","1997","Single parent ","Male","156","0.666410885860502","0.604388484059078","0.728433287661925","5"
"Never","1997","Single parent ","Female","327","0.764694436360965","0.72358452880525","0.805804343916679","5"
"Never","1997","Couple + C. LE 16 ","Male","945","0.64576092309118","0.620653576464182","0.670868269718179","5"
"Never","1997","Couple + C. LE 16 ","Female","1076","0.699742824377008","0.676117386371444","0.723368262382571","5"
"Never","1997","Couple + C. GT 16 ","Male","878","0.645272727160977","0.619215262843883","0.671330191478072","5"
"Never","1997","Couple + C. GT 16 ","Female","785","0.707555550685982","0.680312526364176","0.734798575007788","5"
"Never","1997","Couple + C. LE and GT 16","Male","409","0.600330172588182","0.561711297369431","0.638949047806933","5"
"Never","1997","Couple + C. LE and GT 16","Female","434","0.679251118448136","0.641555731994967","0.716946504901305","5"
"Rarely","1997","1-pers.-HH","Male","59","0.109088155508082","0.0826715284043288","0.135504782611835","4"
"Rarely","1997","1-pers.-HH","Female","58","0.06722510953229","0.0509194573239239","0.083530761740656","4"
"Rarely","1997","(Married) couple without C. ","Male","205","0.115472980759485","0.100659399166516","0.130286562352454","4"
"Rarely","1997","(Married) couple without C. ","Female","166","0.0996556362522491","0.0857869811917223","0.113524291312776","4"
"Rarely","1997","Single parent ","Male","30","0.128639775378428","0.084598680603781","0.172680870153074","4"
"Rarely","1997","Single parent ","Female","48","0.132570654317336","0.0997061419934387","0.165435166641233","4"
"Rarely","1997","Couple + C. LE 16 ","Male","201","0.151376498949656","0.132561532001835","0.170191465897477","4"
"Rarely","1997","Couple + C. LE 16 ","Female","207","0.166897833657353","0.147678495583801","0.186117171730905","4"
"Rarely","1997","Couple + C. GT 16 ","Male","188","0.147021623352123","0.127734261670367","0.166308985033879","4"
"Rarely","1997","Couple + C. LE and GT 16","Male","80","0.154068263227033","0.125605431433397","0.18253109502067","4"
"Rarely","1997","Couple + C. GT 16 ","Female","173","0.164321733411791","0.142128508561085","0.186514958262497","4"
"Rarely","1997","Couple + C. LE and GT 16","Female","78","0.154423837289211","0.125241237491242","0.183606437087181","4"
"Daily","1998","1-pers.-HH","Male","6","","","","1"
"Daily","1998","1-pers.-HH","Female","8","","","","1"
"Daily","1998","(Married) couple without C. ","Male","26","","","","1"
"Daily","1998","(Married) couple without C. ","Female","7","","","","1"
"Daily","1998","Single parent ","Male","3","","","","1"
"Daily","1998","Single parent ","Female","1","","","","1"
"Daily","1998","Couple + C. LE 16 ","Male","18","","","","1"
"Daily","1998","Couple + C. LE 16 ","Female","4","","","","1"
"Daily","1998","Couple + C. LE and GT 16","Male","10","","","","1"
"Daily","1998","Couple + C. GT 16 ","Male","22","","","","1"
"Daily","1998","Couple + C. GT 16 ","Female","5","","","","1"
"Daily","1998","Couple + C. LE and GT 16","Female","1","","","","1"
"Min 1x per month","1998","1-pers.-HH","Male","50","0.0841365696172658","0.0630225067127824","0.105250632521749","3"
"Min 1x per month","1998","1-pers.-HH","Female","44","0.049861930057892","0.0368747377588035","0.0628491223569804","3"
"Min 1x per month","1998","(Married) couple without C. ","Male","177","0.0889318459195695","0.0766607898836589","0.10120290195548","3"
"Min 1x per month","1998","(Married) couple without C. ","Female","94","0.0468557694779418","0.0377825778664768","0.0559289610894067","3"
"Min 1x per month","1998","Single parent ","Male","15","","","","3"
"Min 1x per month","1998","Single parent ","Female","14","","","","3"
"Min 1x per month","1998","Couple + C. LE 16 ","Male","128","0.0890292718352173","0.0747359954726316","0.103322548197803","3"
"Min 1x per month","1998","Couple + C. LE 16 ","Female","101","0.0619391762810177","0.0500120770807482","0.0738662754812872","3"
"Min 1x per month","1998","Couple + C. GT 16 ","Male","113","0.0897006736074319","0.0747376629159104","0.104663684298953","3"
"Min 1x per month","1998","Couple + C. GT 16 ","Female","67","0.0628955339720772","0.0488884060570281","0.0769026618871263","3"
"Min 1x per month","1998","Couple + C. LE and GT 16","Male","63","0.101621479710556","0.0782672772107011","0.124975682210411","3"
"Min 1x per month","1998","Couple + C. LE and GT 16","Female","34","0.0646603766283828","0.0450802471128845","0.084240506143881","3"
"Min 1x per week","1998","1-pers.-HH","Male","30","0.0439499029918208","0.0283585667830266","0.059541239200615","2"
"Min 1x per week","1998","1-pers.-HH","Female","46","0.0451070674226256","0.0327237500206094","0.0574903848246417","2"
"Min 1x per week","1998","(Married) couple without C. ","Male","159","0.0803839366549895","0.0686629070572116","0.0921049662527675","2"
"Min 1x per week","1998","(Married) couple without C. ","Female","83","0.0399377776973179","0.0315307810972364","0.0483447742973994","2"
"Min 1x per week","1998","Single parent ","Male","31","0.134522659331937","0.091532804253694","0.177512514410181","2"
"Min 1x per week","1998","Single parent ","Female","22","","","","2"
"Min 1x per week","1998","Couple + C. LE 16 ","Male","133","0.0918488973235852","0.0773535308441375","0.106344263803033","2"
"Min 1x per week","1998","Couple + C. LE 16 ","Female","85","0.0609529229383051","0.0491149438040488","0.0727909020725613","2"
"Min 1x per week","1998","Couple + C. GT 16 ","Male","122","0.105143620233085","0.0890817114250622","0.121205529041108","2"
"Min 1x per week","1998","Couple + C. LE and GT 16","Male","57","0.112080975906553","0.0876975212314884","0.136464430581618","2"
"Min 1x per week","1998","Couple + C. GT 16 ","Female","58","0.0510424054317359","0.0383444395468802","0.0637403713165915","2"
"Min 1x per week","1998","Couple + C. LE and GT 16","Female","41","0.0913911497027714","0.0684480374116134","0.114334261993929","2"
"Never","1998","1-pers.-HH","Male","511","0.75928615587995","0.726768642599548","0.791803669160351","5"
"Never","1998","1-pers.-HH","Female","901","0.817096283886858","0.794029595377411","0.840162972396305","5"
"Never","1998","(Married) couple without C. ","Male","1513","0.718459187578744","0.699070447711681","0.737847927445807","5"
"Never","1998","(Married) couple without C. ","Female","1713","0.815440414353771","0.798784685087957","0.832096143619586","5"
"Never","1998","Single parent ","Male","178","0.718592732361094","0.661936267472104","0.775249197250085","5"
"Never","1998","Single parent ","Female","383","0.812253442695707","0.776835655664825","0.847671229726589","5"
"Never","1998","Couple + C. LE 16 ","Male","1095","0.68702436268266","0.663751248279421","0.710297477085899","5"
"Never","1998","Couple + C. LE 16 ","Female","1213","0.754968827754028","0.733686859148492","0.776250796359565","5"
"Never","1998","Couple + C. GT 16 ","Male","992","0.662909314808792","0.638156222576601","0.687662407040983","5"
