"ple0018","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"No","2010","Thuringia","Couple + C. LE and GT 16","","","",""
"Yes","2011","Schleswig-Holstein","1-pers.-HH","31","0.219951651581573","0.146147671940463","0.293755631222683"
"Yes","2011","Schleswig-Holstein","(Married) couple without C. ","86","0.267398244826758","0.216976776454292","0.317819713199225"
"Yes","2011","Schleswig-Holstein","Single parent ","3","","",""
"Yes","2011","Schleswig-Holstein","Couple + C. LE 16 ","11","","",""
"Yes","2011","Schleswig-Holstein","Couple + C. GT 16 ","18","","",""
"Yes","2011","Schleswig-Holstein","Couple + C. LE and GT 16","9","","",""
"Yes","2011","Hamburg","1-pers.-HH","18","","",""
"Yes","2011","Hamburg","(Married) couple without C. ","34","0.215786729762426","0.143672238397236","0.287901221127616"
"Yes","2011","Hamburg","Single parent ","3","","",""
"Yes","2011","Hamburg","Couple + C. LE 16 ","2","","",""
"Yes","2011","Hamburg","Couple + C. GT 16 ","7","","",""
"Yes","2011","Hamburg","Couple + C. LE and GT 16","","","",""
"Yes","2011","Lower Saxony","1-pers.-HH","78","0.281696111287173","0.228723334220919","0.334668888353428"
"Yes","2011","Lower Saxony","(Married) couple without C. ","282","0.370391686594839","0.336695912991917","0.404087460197761"
"Yes","2011","Lower Saxony","Single parent ","16","","",""
"Yes","2011","Lower Saxony","Couple + C. LE 16 ","37","0.164326929448392","0.122253052469307","0.206400806427477"
"Yes","2011","Lower Saxony","Couple + C. GT 16 ","61","0.220018787150139","0.172258038708212","0.267779535592067"
"Yes","2011","Lower Saxony","Couple + C. LE and GT 16","11","","",""
"Yes","2011","Bremen","1-pers.-HH","5","","",""
"Yes","2011","Bremen","(Married) couple without C. ","14","","",""
"Yes","2011","Bremen","Single parent ","2","","",""
"Yes","2011","Bremen","Couple + C. LE 16 ","","","",""
"Yes","2011","Bremen","Couple + C. GT 16 ","","","",""
"Yes","2011","Bremen","Couple + C. LE and GT 16","1","","",""
"Yes","2011","North Rhine-Westphalia","1-pers.-HH","206","0.325770017247421","0.289629745133546","0.361910289361295"
"Yes","2011","North Rhine-Westphalia","(Married) couple without C. ","532","0.328750773986885","0.30552890817633","0.35197263979744"
"Yes","2011","North Rhine-Westphalia","Single parent ","27","","",""
"Yes","2011","North Rhine-Westphalia","Couple + C. LE 16 ","56","0.134333202540103","0.107872290068801","0.160794115011405"
"Yes","2011","North Rhine-Westphalia","Couple + C. GT 16 ","115","0.137895600082178","0.113153656478736","0.16263754368562"
"Yes","2011","North Rhine-Westphalia","Couple + C. LE and GT 16","28","","",""
"Yes","2011","Hesse","1-pers.-HH","79","0.353801675626728","0.292538004338152","0.415065346915304"
"Yes","2011","Hesse","(Married) couple without C. ","175","0.353955417778493","0.313205589635185","0.394705245921802"
"Yes","2011","Hesse","Single parent ","9","","",""
"Yes","2011","Hesse","Couple + C. LE 16 ","16","","",""
"Yes","2011","Hesse","Couple + C. GT 16 ","40","0.167948745543602","0.116900842958434","0.21899664812877"
"Yes","2011","Hesse","Couple + C. LE and GT 16","11","","",""
"Yes","2011","Rhineland-Palatinate,Saarland","1-pers.-HH","75","0.301066717804204","0.241523828860881","0.360609606747527"
"Yes","2011","Rhineland-Palatinate,Saarland","(Married) couple without C. ","134","0.286477035210722","0.243892390589422","0.329061679832022"
"Yes","2011","Rhineland-Palatinate,Saarland","Single parent ","16","","",""
"Yes","2011","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","20","","",""
"Yes","2011","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","28","","",""
"Yes","2011","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","7","","",""
"Yes","2011","Baden-Württemberg","1-pers.-HH","119","0.28023403826846","0.236708662225113","0.323759414311808"
"Yes","2011","Baden-Württemberg","(Married) couple without C. ","267","0.310170826026978","0.2798831927494","0.340458459304556"
"Yes","2011","Baden-Württemberg","Single parent ","17","","",""
"Yes","2011","Baden-Württemberg","Couple + C. LE 16 ","37","0.102433170311323","0.0723398926716105","0.132526447951036"
"Yes","2011","Baden-Württemberg","Couple + C. GT 16 ","53","0.142122833642858","0.10811608881621","0.176129578469507"
"Yes","2011","Baden-Württemberg","Couple + C. LE and GT 16","19","","",""
"Yes","2011","Bavaria","1-pers.-HH","143","0.251348131009775","0.213992076726087","0.288704185293463"
"Yes","2011","Bavaria","(Married) couple without C. ","393","0.294400743528178","0.26884661960414","0.319954867452215"
"Yes","2011","Bavaria","Single parent ","16","","",""
"Yes","2011","Bavaria","Couple + C. LE 16 ","50","0.0952071354148478","0.0692464187320574","0.121167852097638"
"Yes","2011","Bavaria","Couple + C. GT 16 ","93","0.204508609790196","0.169503089017588","0.239514130562804"
"Yes","2011","Bavaria","Couple + C. LE and GT 16","31","0.110314221288215","0.0696497861821966","0.150978656394233"
"Yes","2011","Berlin","1-pers.-HH","57","0.263421267830431","0.204126664799737","0.322715870861125"
"Yes","2011","Berlin","(Married) couple without C. ","111","0.372752512644697","0.318751427410464","0.426753597878931"
"Yes","2011","Berlin","Single parent ","3","","",""
"Yes","2011","Berlin","Couple + C. LE 16 ","10","","",""
"Yes","2011","Berlin","Couple + C. GT 16 ","17","","",""
"Yes","2011","Berlin","Couple + C. LE and GT 16","","","",""
"Yes","2011","Brandenburg","1-pers.-HH","54","0.284285749994553","0.214609859076907","0.353961640912198"
"Yes","2011","Brandenburg","(Married) couple without C. ","164","0.384011392438139","0.336289238465521","0.431733546410756"
"Yes","2011","Brandenburg","Single parent ","6","","",""
"Yes","2011","Brandenburg","Couple + C. LE 16 ","9","","",""
"Yes","2011","Brandenburg","Couple + C. GT 16 ","19","","",""
"Yes","2011","Brandenburg","Couple + C. LE and GT 16","3","","",""
"Yes","2011","Mecklenburg-Western Pomerania","1-pers.-HH","47","0.476880760788297","0.379473203778537","0.574288317798057"
"Yes","2011","Mecklenburg-Western Pomerania","(Married) couple without C. ","99","0.469546973937218","0.404766569337471","0.534327378536965"
"Yes","2011","Mecklenburg-Western Pomerania","Single parent ","3","","",""
"Yes","2011","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","5","","",""
"Yes","2011","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","12","","",""
"Yes","2011","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","1","","",""
"Yes","2011","Saxony","1-pers.-HH","83","0.312965419092406","0.254054325114464","0.371876513070348"
"Yes","2011","Saxony","(Married) couple without C. ","233","0.393014784534601","0.353603954132708","0.432425614936495"
"Yes","2011","Saxony","Single parent ","16","","",""
"Yes","2011","Saxony","Couple + C. LE 16 ","22","","",""
"Yes","2011","Saxony","Couple + C. GT 16 ","54","0.264761874631254","0.203461477785307","0.326062271477201"
"Yes","2011","Saxony","Couple + C. LE and GT 16","9","","",""
"Yes","2011","Saxony-Anhalt","1-pers.-HH","63","0.377559053227207","0.300744431341129","0.454373675113285"
"Yes","2011","Saxony-Anhalt","(Married) couple without C. ","154","0.450679382510466","0.398774581140656","0.502584183880276"
"Yes","2011","Saxony-Anhalt","Single parent ","6","","",""
"Yes","2011","Saxony-Anhalt","Couple + C. LE 16 ","16","","",""
"Yes","2011","Saxony-Anhalt","Couple + C. GT 16 ","32","0.188470372351844","0.120982308325044","0.255958436378644"
"Yes","2011","Saxony-Anhalt","Couple + C. LE and GT 16","1","","",""
"Yes","2011","Thuringia","1-pers.-HH","58","0.332609039139041","0.261364655413078","0.403853422865004"
"Yes","2011","Thuringia","(Married) couple without C. ","132","0.319922690764743","0.271805955303974","0.368039426225513"
"Yes","2011","Thuringia","Single parent ","4","","",""
"Yes","2011","Thuringia","Couple + C. LE 16 ","20","","",""
"Yes","2011","Thuringia","Couple + C. GT 16 ","36","0.301947906316174","0.224788555480466","0.379107257151882"
"Yes","2011","Thuringia","Couple + C. LE and GT 16","4","","",""
"No","2011","Schleswig-Holstein","1-pers.-HH","90","0.780048348418427","0.706244368777317","0.853852328059537"
"No","2011","Schleswig-Holstein","(Married) couple without C. ","210","0.732601755173241","0.682180286800775","0.783023223545708"
"No","2011","Schleswig-Holstein","Single parent ","23","","",""
"No","2011","Schleswig-Holstein","Couple + C. LE 16 ","92","0.838083499876119","0.766942710829524","0.909224288922713"
"No","2011","Schleswig-Holstein","Couple + C. GT 16 ","47","0.678317629787195","0.564758620473721","0.791876639100669"
"No","2011","Schleswig-Holstein","Couple + C. LE and GT 16","28","","",""
"No","2011","Hamburg","1-pers.-HH","60","0.741768369778386","0.644641439417345","0.838895300139426"
"No","2011","Hamburg","(Married) couple without C. ","91","0.784213270237574","0.712098778872384","0.856327761602764"
"No","2011","Hamburg","Single parent ","7","","",""
"No","2011","Hamburg","Couple + C. LE 16 ","42","0.989782282693703","0.960067775499899","1.01949678988751"
"No","2011","Hamburg","Couple + C. GT 16 ","32","0.867726294290692","0.761399204615002","0.974053383966382"
"No","2011","Hamburg","Couple + C. LE and GT 16","15","","",""
"No","2011","Lower Saxony","1-pers.-HH","199","0.718303888712827","0.665331111646572","0.771276665779081"
"No","2011","Lower Saxony","(Married) couple without C. ","507","0.629608313405161","0.595912539802239","0.663304087008083"
"No","2011","Lower Saxony","Single parent ","77","0.834542851641358","0.759020812962776","0.910064890319941"
"No","2011","Lower Saxony","Couple + C. LE 16 ","261","0.835673070551608","0.793599193572523","0.877746947530693"
"No","2011","Lower Saxony","Couple + C. GT 16 ","228","0.779981212849861","0.732220464407933","0.827741961291788"
"No","2011","Lower Saxony","Couple + C. LE and GT 16","114","0.919419152836661","0.871702961409082","0.96713534426424"
"No","2011","Bremen","1-pers.-HH","25","","",""
"No","2011","Bremen","(Married) couple without C. ","30","0.794885489788865","0.675576757937332","0.914194221640398"
"No","2011","Bremen","Single parent ","12","","",""
"No","2011","Bremen","Couple + C. LE 16 ","14","","",""
"No","2011","Bremen","Couple + C. GT 16 ","15","","",""
"No","2011","Bremen","Couple + C. LE and GT 16","9","","",""
"No","2011","North Rhine-Westphalia","1-pers.-HH","440","0.674229982752579","0.638089710638705","0.710370254866454"
"No","2011","North Rhine-Westphalia","(Married) couple without C. ","1040","0.671249226013115","0.64802736020256","0.69447109182367"
"No","2011","North Rhine-Westphalia","Single parent ","193","0.878796624984943","0.835670712481543","0.921922537488343"
"No","2011","North Rhine-Westphalia","Couple + C. LE 16 ","582","0.865666797459897","0.839205884988596","0.892127709931199"
"No","2011","North Rhine-Westphalia","Couple + C. GT 16 ","631","0.862104399917822","0.83736245631438","0.886846343521264"
"No","2011","North Rhine-Westphalia","Couple + C. LE and GT 16","214","0.869583515121322","0.827154563359522","0.912012466883122"
"No","2011","Hesse","1-pers.-HH","155","0.646198324373272","0.584934653084696","0.707461995661848"
"No","2011","Hesse","(Married) couple without C. ","354","0.646044582221507","0.605294754078198","0.686794410364815"
"No","2011","Hesse","Single parent ","79","0.913876536334901","0.855261199865402","0.972491872804401"
"No","2011","Hesse","Couple + C. LE 16 ","224","0.939927639681266","0.90986500574146","0.969990273621073"
"No","2011","Hesse","Couple + C. GT 16 ","166","0.832051254456398","0.78100335187123","0.883099157041566"
"No","2011","Hesse","Couple + C. LE and GT 16","93","0.911386157320743","0.856768455733514","0.966003858907972"
"No","2011","Rhineland-Palatinate,Saarland","1-pers.-HH","153","0.698933282195796","0.639390393252473","0.758476171139119"
"No","2011","Rhineland-Palatinate,Saarland","(Married) couple without C. ","299","0.713522964789278","0.670938320167978","0.756107609410578"
"No","2011","Rhineland-Palatinate,Saarland","Single parent ","75","0.868382808869129","0.798922083770218","0.93784353396804"
"No","2011","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","167","0.887148380320608","0.841798168693965","0.932498591947252"
"No","2011","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","136","0.84075665896467","0.784756151146448","0.896757166782891"
"No","2011","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","77","0.875440632608082","0.804823513692337","0.946057751523828"
"No","2011","Baden-Württemberg","1-pers.-HH","290","0.71976596173154","0.676240585688192","0.763291337774887"
"No","2011","Baden-Württemberg","(Married) couple without C. ","629","0.689829173973022","0.659541540695444","0.7201168072506"
"No","2011","Baden-Württemberg","Single parent ","129","0.885290130413885","0.833599138338751","0.936981122489019"
"No","2011","Baden-Württemberg","Couple + C. LE 16 ","353","0.897566829688677","0.867473552048964","0.92766010732839"
"No","2011","Baden-Württemberg","Couple + C. GT 16 ","352","0.857877166357142","0.823870421530493","0.89188391118379"
"No","2011","Baden-Württemberg","Couple + C. LE and GT 16","167","0.90556469734008","0.863538649653378","0.947590745026783"
"No","2011","Bavaria","1-pers.-HH","375","0.748651868990225","0.711295814706537","0.786007923273914"
"No","2011","Bavaria","(Married) couple without C. ","829","0.705599256471822","0.680045132547785","0.73115338039586"
"No","2011","Bavaria","Single parent ","154","0.909290887950648","0.866119053037519","0.952462722863777"
"No","2011","Bavaria","Couple + C. LE 16 ","441","0.904792864585152","0.878832147902362","0.930753581267943"
"No","2011","Bavaria","Couple + C. GT 16 ","417","0.795491390209804","0.760485869437196","0.830496910982412"
"No","2011","Bavaria","Couple + C. LE and GT 16","197","0.889685778711785","0.849021343605767","0.930350213817803"
"No","2011","Berlin","1-pers.-HH","155","0.736578732169569","0.677284129138875","0.795873335200262"
"No","2011","Berlin","(Married) couple without C. ","197","0.627247487355303","0.573246402121069","0.681248572589536"
"No","2011","Berlin","Single parent ","46","0.97686625267536","0.93477512142185","1.01895738392887"
"No","2011","Berlin","Couple + C. LE 16 ","77","0.884784965019086","0.817694328878377","0.951875601159794"
"No","2011","Berlin","Couple + C. GT 16 ","88","0.783316172555292","0.704514535967784","0.8621178091428"
"No","2011","Berlin","Couple + C. LE and GT 16","15","","",""
"No","2011","Brandenburg","1-pers.-HH","107","0.715714250005448","0.646038359087802","0.785390140923093"
"No","2011","Brandenburg","(Married) couple without C. ","235","0.615988607561861","0.568266453589244","0.663710761534479"
"No","2011","Brandenburg","Single parent ","43","0.887486526580551","0.799008953547576","0.975964099613526"
"No","2011","Brandenburg","Couple + C. LE 16 ","81","0.953464077239883","0.909945652270425","0.996982502209341"
"No","2011","Brandenburg","Couple + C. GT 16 ","112","0.918813272417846","0.872043140865798","0.965583403969895"
"No","2011","Brandenburg","Couple + C. LE and GT 16","45","0.945810771085565","0.881765644889172","1.00985589728196"
"No","2011","Mecklenburg-Western Pomerania","1-pers.-HH","54","0.523119239211703","0.425711682201943","0.620526796221463"
"No","2011","Mecklenburg-Western Pomerania","(Married) couple without C. ","129","0.530453026062782","0.465672621463035","0.595233430662529"
"No","2011","Mecklenburg-Western Pomerania","Single parent ","36","0.850610273257957","0.738733104894742","0.962487441621172"
"No","2011","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","52","0.854475128399777","0.762931317338684","0.94601893946087"
"No","2011","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","50","0.882082853309507","0.8018050616407","0.962360644978314"
"No","2011","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","24","","",""
"No","2011","Saxony","1-pers.-HH","155","0.687034580907594","0.628123486929652","0.745945674885537"
"No","2011","Saxony","(Married) couple without C. ","357","0.606985215465399","0.567574385063505","0.646396045867292"
"No","2011","Saxony","Single parent ","72","0.810895827278905","0.729079525705611","0.892712128852199"
"No","2011","Saxony","Couple + C. LE 16 ","197","0.849111919862015","0.801705629880529","0.896518209843501"
"No","2011","Saxony","Couple + C. GT 16 ","145","0.735238125368746","0.673937728522799","0.796538522214693"
"No","2011","Saxony","Couple + C. LE and GT 16","46","0.873087031476442","0.785114210957952","0.961059851994933"
"No","2011","Saxony-Anhalt","1-pers.-HH","90","0.622440946772793","0.545626324886715","0.699255568658871"
"No","2011","Saxony-Anhalt","(Married) couple without C. ","199","0.549320617489534","0.497415816119724","0.601225418859344"
"No","2011","Saxony-Anhalt","Single parent ","38","0.913356034093803","0.830234994687674","0.996477073499931"
"No","2011","Saxony-Anhalt","Couple + C. LE 16 ","118","0.82145752301823","0.756615131327537","0.886299914708923"
"No","2011","Saxony-Anhalt","Couple + C. GT 16 ","97","0.811529627648156","0.744041563621356","0.879017691674956"
"No","2011","Saxony-Anhalt","Couple + C. LE and GT 16","35","0.989254070483736","0.95557401816745","1.02293412280002"
"No","2011","Thuringia","1-pers.-HH","110","0.667390960860959","0.596146577134996","0.738635344586922"
"No","2011","Thuringia","(Married) couple without C. ","229","0.680077309235257","0.631960573774487","0.728194044696026"
"No","2011","Thuringia","Single parent ","43","0.918785188465342","0.840690090295645","0.996880286635039"
"No","2011","Thuringia","Couple + C. LE 16 ","105","0.88320317906045","0.826899223420846","0.939507134700053"
"No","2011","Thuringia","Couple + C. GT 16 ","100","0.698052093683826","0.620892742848118","0.775211444519534"
"No","2011","Thuringia","Couple + C. LE and GT 16","20","","",""
"Yes","2012","Schleswig-Holstein","1-pers.-HH","","","",""
"Yes","2012","Schleswig-Holstein","(Married) couple without C. ","","","",""
"Yes","2012","Schleswig-Holstein","Single parent ","","","",""
"Yes","2012","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"Yes","2012","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"Yes","2012","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"Yes","2012","Hamburg","1-pers.-HH","","","",""
"Yes","2012","Hamburg","(Married) couple without C. ","","","",""
"Yes","2012","Hamburg","Single parent ","","","",""
"Yes","2012","Hamburg","Couple + C. LE 16 ","","","",""
"Yes","2012","Hamburg","Couple + C. GT 16 ","","","",""
"Yes","2012","Hamburg","Couple + C. LE and GT 16","","","",""
"Yes","2012","Lower Saxony","1-pers.-HH","","","",""
"Yes","2012","Lower Saxony","(Married) couple without C. ","","","",""
"Yes","2012","Lower Saxony","Single parent ","","","",""
"Yes","2012","Lower Saxony","Couple + C. LE 16 ","","","",""
"Yes","2012","Lower Saxony","Couple + C. GT 16 ","","","",""
"Yes","2012","Lower Saxony","Couple + C. LE and GT 16","","","",""
"Yes","2012","Bremen","1-pers.-HH","","","",""
"Yes","2012","Bremen","(Married) couple without C. ","","","",""
"Yes","2012","Bremen","Single parent ","","","",""
"Yes","2012","Bremen","Couple + C. LE 16 ","","","",""
"Yes","2012","Bremen","Couple + C. GT 16 ","","","",""
"Yes","2012","Bremen","Couple + C. LE and GT 16","","","",""
"Yes","2012","North Rhine-Westphalia","1-pers.-HH","","","",""
"Yes","2012","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"Yes","2012","North Rhine-Westphalia","Single parent ","","","",""
"Yes","2012","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"Yes","2012","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"Yes","2012","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"Yes","2012","Hesse","1-pers.-HH","","","",""
"Yes","2012","Hesse","(Married) couple without C. ","","","",""
"Yes","2012","Hesse","Single parent ","","","",""
"Yes","2012","Hesse","Couple + C. LE 16 ","","","",""
"Yes","2012","Hesse","Couple + C. GT 16 ","","","",""
"Yes","2012","Hesse","Couple + C. LE and GT 16","","","",""
"Yes","2012","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"Yes","2012","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"Yes","2012","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"Yes","2012","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"Yes","2012","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"Yes","2012","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"Yes","2012","Baden-Württemberg","1-pers.-HH","","","",""
"Yes","2012","Baden-Württemberg","(Married) couple without C. ","","","",""
"Yes","2012","Baden-Württemberg","Single parent ","","","",""
"Yes","2012","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"Yes","2012","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"Yes","2012","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"Yes","2012","Bavaria","1-pers.-HH","","","",""
"Yes","2012","Bavaria","(Married) couple without C. ","","","",""
"Yes","2012","Bavaria","Single parent ","","","",""
"Yes","2012","Bavaria","Couple + C. LE 16 ","","","",""
"Yes","2012","Bavaria","Couple + C. GT 16 ","","","",""
"Yes","2012","Bavaria","Couple + C. LE and GT 16","","","",""
"Yes","2012","Berlin","1-pers.-HH","","","",""
"Yes","2012","Berlin","(Married) couple without C. ","","","",""
"Yes","2012","Berlin","Single parent ","","","",""
"Yes","2012","Berlin","Couple + C. LE 16 ","","","",""
"Yes","2012","Berlin","Couple + C. GT 16 ","","","",""
"Yes","2012","Berlin","Couple + C. LE and GT 16","","","",""
"Yes","2012","Brandenburg","1-pers.-HH","","","",""
"Yes","2012","Brandenburg","(Married) couple without C. ","","","",""
"Yes","2012","Brandenburg","Single parent ","","","",""
"Yes","2012","Brandenburg","Couple + C. LE 16 ","","","",""
"Yes","2012","Brandenburg","Couple + C. GT 16 ","","","",""
"Yes","2012","Brandenburg","Couple + C. LE and GT 16","","","",""
"Yes","2012","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"Yes","2012","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"Yes","2012","Mecklenburg-Western Pomerania","Single parent ","","","",""
"Yes","2012","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"Yes","2012","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"Yes","2012","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"Yes","2012","Saxony","1-pers.-HH","","","",""
"Yes","2012","Saxony","(Married) couple without C. ","","","",""
"Yes","2012","Saxony","Single parent ","","","",""
"Yes","2012","Saxony","Couple + C. LE 16 ","","","",""
"Yes","2012","Saxony","Couple + C. GT 16 ","","","",""
"Yes","2012","Saxony","Couple + C. LE and GT 16","","","",""
"Yes","2012","Saxony-Anhalt","1-pers.-HH","","","",""
"Yes","2012","Saxony-Anhalt","(Married) couple without C. ","","","",""
"Yes","2012","Saxony-Anhalt","Single parent ","","","",""
"Yes","2012","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"Yes","2012","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"Yes","2012","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"Yes","2012","Thuringia","1-pers.-HH","","","",""
"Yes","2012","Thuringia","(Married) couple without C. ","","","",""
"Yes","2012","Thuringia","Single parent ","","","",""
"Yes","2012","Thuringia","Couple + C. LE 16 ","","","",""
"Yes","2012","Thuringia","Couple + C. GT 16 ","","","",""
"Yes","2012","Thuringia","Couple + C. LE and GT 16","","","",""
"No","2012","Schleswig-Holstein","1-pers.-HH","","","",""
"No","2012","Schleswig-Holstein","(Married) couple without C. ","","","",""
"No","2012","Schleswig-Holstein","Single parent ","","","",""
"No","2012","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"No","2012","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"No","2012","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"No","2012","Hamburg","1-pers.-HH","","","",""
"No","2012","Hamburg","(Married) couple without C. ","","","",""
"No","2012","Hamburg","Single parent ","","","",""
"No","2012","Hamburg","Couple + C. LE 16 ","","","",""
"No","2012","Hamburg","Couple + C. GT 16 ","","","",""
"No","2012","Hamburg","Couple + C. LE and GT 16","","","",""
"No","2012","Lower Saxony","1-pers.-HH","","","",""
"No","2012","Lower Saxony","(Married) couple without C. ","","","",""
"No","2012","Lower Saxony","Single parent ","","","",""
"No","2012","Lower Saxony","Couple + C. LE 16 ","","","",""
"No","2012","Lower Saxony","Couple + C. GT 16 ","","","",""
"No","2012","Lower Saxony","Couple + C. LE and GT 16","","","",""
"No","2012","Bremen","1-pers.-HH","","","",""
"No","2012","Bremen","(Married) couple without C. ","","","",""
"No","2012","Bremen","Single parent ","","","",""
"No","2012","Bremen","Couple + C. LE 16 ","","","",""
"No","2012","Bremen","Couple + C. GT 16 ","","","",""
"No","2012","Bremen","Couple + C. LE and GT 16","","","",""
"No","2012","North Rhine-Westphalia","1-pers.-HH","","","",""
"No","2012","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"No","2012","North Rhine-Westphalia","Single parent ","","","",""
"No","2012","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"No","2012","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"No","2012","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"No","2012","Hesse","1-pers.-HH","","","",""
"No","2012","Hesse","(Married) couple without C. ","","","",""
"No","2012","Hesse","Single parent ","","","",""
"No","2012","Hesse","Couple + C. LE 16 ","","","",""
"No","2012","Hesse","Couple + C. GT 16 ","","","",""
"No","2012","Hesse","Couple + C. LE and GT 16","","","",""
"No","2012","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"No","2012","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"No","2012","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"No","2012","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"No","2012","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"No","2012","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"No","2012","Baden-Württemberg","1-pers.-HH","","","",""
"No","2012","Baden-Württemberg","(Married) couple without C. ","","","",""
"No","2012","Baden-Württemberg","Single parent ","","","",""
"No","2012","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"No","2012","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"No","2012","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"No","2012","Bavaria","1-pers.-HH","","","",""
"No","2012","Bavaria","(Married) couple without C. ","","","",""
"No","2012","Bavaria","Single parent ","","","",""
"No","2012","Bavaria","Couple + C. LE 16 ","","","",""
"No","2012","Bavaria","Couple + C. GT 16 ","","","",""
"No","2012","Bavaria","Couple + C. LE and GT 16","","","",""
"No","2012","Berlin","1-pers.-HH","","","",""
"No","2012","Berlin","(Married) couple without C. ","","","",""
"No","2012","Berlin","Single parent ","","","",""
"No","2012","Berlin","Couple + C. LE 16 ","","","",""
"No","2012","Berlin","Couple + C. GT 16 ","","","",""
"No","2012","Berlin","Couple + C. LE and GT 16","","","",""
"No","2012","Brandenburg","1-pers.-HH","","","",""
"No","2012","Brandenburg","(Married) couple without C. ","","","",""
"No","2012","Brandenburg","Single parent ","","","",""
"No","2012","Brandenburg","Couple + C. LE 16 ","","","",""
"No","2012","Brandenburg","Couple + C. GT 16 ","","","",""
"No","2012","Brandenburg","Couple + C. LE and GT 16","","","",""
"No","2012","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"No","2012","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"No","2012","Mecklenburg-Western Pomerania","Single parent ","","","",""
"No","2012","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"No","2012","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"No","2012","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"No","2012","Saxony","1-pers.-HH","","","",""
"No","2012","Saxony","(Married) couple without C. ","","","",""
"No","2012","Saxony","Single parent ","","","",""
"No","2012","Saxony","Couple + C. LE 16 ","","","",""
"No","2012","Saxony","Couple + C. GT 16 ","","","",""
"No","2012","Saxony","Couple + C. LE and GT 16","","","",""
"No","2012","Saxony-Anhalt","1-pers.-HH","","","",""
"No","2012","Saxony-Anhalt","(Married) couple without C. ","","","",""
"No","2012","Saxony-Anhalt","Single parent ","","","",""
"No","2012","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"No","2012","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"No","2012","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"No","2012","Thuringia","1-pers.-HH","","","",""
