"pli0082","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2016","Single parent ","Rural Area","","","",""
"Min 1x per week","2016","Couple + C. LE 16 ","Urban Area","","","",""
"Min 1x per week","2016","Couple + C. LE 16 ","Rural Area","","","",""
"Min 1x per week","2016","Couple + C. GT 16 ","Urban Area","","","",""
"Min 1x per week","2016","Couple + C. GT 16 ","Rural Area","","","",""
"Min 1x per week","2016","Couple + C. LE and GT 16","Urban Area","","","",""
"Min 1x per week","2016","Couple + C. LE and GT 16","Rural Area","","","",""
"Min 1x per month","2016","1-pers.-HH","Urban Area","","","",""
"Min 1x per month","2016","1-pers.-HH","Rural Area","","","",""
"Min 1x per month","2016","(Married) couple without C. ","Urban Area","","","",""
"Min 1x per month","2016","(Married) couple without C. ","Rural Area","","","",""
"Min 1x per month","2016","Single parent ","Urban Area","","","",""
"Min 1x per month","2016","Single parent ","Rural Area","","","",""
"Min 1x per month","2016","Couple + C. LE 16 ","Urban Area","","","",""
"Min 1x per month","2016","Couple + C. LE 16 ","Rural Area","","","",""
"Min 1x per month","2016","Couple + C. GT 16 ","Urban Area","","","",""
"Min 1x per month","2016","Couple + C. GT 16 ","Rural Area","","","",""
"Min 1x per month","2016","Couple + C. LE and GT 16","Urban Area","","","",""
"Min 1x per month","2016","Couple + C. LE and GT 16","Rural Area","","","",""
"Rarely","2016","1-pers.-HH","Urban Area","","","",""
"Rarely","2016","1-pers.-HH","Rural Area","","","",""
"Rarely","2016","(Married) couple without C. ","Urban Area","","","",""
"Rarely","2016","(Married) couple without C. ","Rural Area","","","",""
"Rarely","2016","Single parent ","Urban Area","","","",""
"Rarely","2016","Single parent ","Rural Area","","","",""
"Rarely","2016","Couple + C. LE 16 ","Urban Area","","","",""
"Rarely","2016","Couple + C. LE 16 ","Rural Area","","","",""
"Rarely","2016","Couple + C. GT 16 ","Urban Area","","","",""
"Rarely","2016","Couple + C. GT 16 ","Rural Area","","","",""
"Rarely","2016","Couple + C. LE and GT 16","Urban Area","","","",""
"Rarely","2016","Couple + C. LE and GT 16","Rural Area","","","",""
"Never","2016","1-pers.-HH","Urban Area","","","",""
"Never","2016","1-pers.-HH","Rural Area","","","",""
"Never","2016","(Married) couple without C. ","Urban Area","","","",""
"Never","2016","(Married) couple without C. ","Rural Area","","","",""
"Never","2016","Single parent ","Urban Area","","","",""
"Never","2016","Single parent ","Rural Area","","","",""
"Never","2016","Couple + C. LE 16 ","Urban Area","","","",""
"Never","2016","Couple + C. LE 16 ","Rural Area","","","",""
"Never","2016","Couple + C. GT 16 ","Urban Area","","","",""
"Never","2016","Couple + C. GT 16 ","Rural Area","","","",""
"Never","2016","Couple + C. LE and GT 16","Urban Area","","","",""
"Never","2016","Couple + C. LE and GT 16","Rural Area","","","",""
"Daily","2017","1-pers.-HH","Urban Area","14","","",""
"Daily","2017","1-pers.-HH","Rural Area","2","","",""
"Daily","2017","(Married) couple without C. ","Urban Area","1","","",""
"Daily","2017","(Married) couple without C. ","Rural Area","","","",""
"Daily","2017","Single parent ","Urban Area","3","","",""
"Daily","2017","Single parent ","Rural Area","","","",""
"Daily","2017","Couple + C. LE 16 ","Urban Area","25","","",""
"Daily","2017","Couple + C. LE 16 ","Rural Area","7","","",""
"Daily","2017","Couple + C. GT 16 ","Urban Area","","","",""
"Daily","2017","Couple + C. GT 16 ","Rural Area","1","","",""
"Daily","2017","Couple + C. LE and GT 16","Urban Area","4","","",""
"Daily","2017","Couple + C. LE and GT 16","Rural Area","","","",""
"Min 1x per week","2017","1-pers.-HH","Urban Area","66","0.0875176893625822","0.0677365998533503","0.107298778871814"
"Min 1x per week","2017","1-pers.-HH","Rural Area","37","0.130471939352978","0.0941863272233969","0.16675755148256"
"Min 1x per week","2017","(Married) couple without C. ","Urban Area","20","","",""
"Min 1x per week","2017","(Married) couple without C. ","Rural Area","3","","",""
"Min 1x per week","2017","Single parent ","Urban Area","17","","",""
"Min 1x per week","2017","Single parent ","Rural Area","2","","",""
"Min 1x per week","2017","Couple + C. LE 16 ","Urban Area","148","0.0943906095271898","0.080010648936429","0.108770570117951"
"Min 1x per week","2017","Couple + C. LE 16 ","Rural Area","36","0.0613360559846217","0.0434585045935071","0.0792136073757363"
"Min 1x per week","2017","Couple + C. GT 16 ","Urban Area","8","","",""
"Min 1x per week","2017","Couple + C. GT 16 ","Rural Area","1","","",""
"Min 1x per week","2017","Couple + C. LE and GT 16","Urban Area","42","0.075673821101303","0.0508771814298791","0.100470460772727"
"Min 1x per week","2017","Couple + C. LE and GT 16","Rural Area","17","","",""
"Min 1x per month","2017","1-pers.-HH","Urban Area","121","0.150476222879216","0.125449051373427","0.175503394385004"
"Min 1x per month","2017","1-pers.-HH","Rural Area","55","0.149342154272277","0.110944671344264","0.18773963720029"
"Min 1x per month","2017","(Married) couple without C. ","Urban Area","15","","",""
"Min 1x per month","2017","(Married) couple without C. ","Rural Area","12","","",""
"Min 1x per month","2017","Single parent ","Urban Area","38","0.159497151836574","0.11785665265077","0.201137651022379"
"Min 1x per month","2017","Single parent ","Rural Area","16","","",""
"Min 1x per month","2017","Couple + C. LE 16 ","Urban Area","274","0.146727209949565","0.129324290099994","0.164130129799136"
"Min 1x per month","2017","Couple + C. LE 16 ","Rural Area","90","0.121891462414218","0.0975158358733508","0.146267088955086"
"Min 1x per month","2017","Couple + C. GT 16 ","Urban Area","12","","",""
"Min 1x per month","2017","Couple + C. GT 16 ","Rural Area","5","","",""
"Min 1x per month","2017","Couple + C. LE and GT 16","Urban Area","72","0.15889477868983","0.124618998406137","0.193170558973524"
"Min 1x per month","2017","Couple + C. LE and GT 16","Rural Area","35","0.157785908921283","0.107009631805827","0.208562186036739"
"Rarely","2017","1-pers.-HH","Urban Area","233","0.306521529798347","0.274248700332819","0.338794359263874"
"Rarely","2017","1-pers.-HH","Rural Area","96","0.29607657247432","0.246895405888534","0.345257739060106"
"Rarely","2017","(Married) couple without C. ","Urban Area","45","0.289146370160761","0.218229880529971","0.360062859791552"
"Rarely","2017","(Married) couple without C. ","Rural Area","12","","",""
"Rarely","2017","Single parent ","Urban Area","111","0.352535262713005","0.298200320594362","0.406870204831649"
"Rarely","2017","Single parent ","Rural Area","28","","",""
"Rarely","2017","Couple + C. LE 16 ","Urban Area","515","0.324038745592218","0.301019970229137","0.347057520955299"
"Rarely","2017","Couple + C. LE 16 ","Rural Area","266","0.398395307066212","0.361919260751408","0.434871353381016"
"Rarely","2017","Couple + C. GT 16 ","Urban Area","25","","",""
"Rarely","2017","Couple + C. GT 16 ","Rural Area","9","","",""
"Rarely","2017","Couple + C. LE and GT 16","Urban Area","141","0.350200542870515","0.305475017357439","0.394926068383592"
"Rarely","2017","Couple + C. LE and GT 16","Rural Area","69","0.255112410842324","0.194393124491756","0.315831697192892"
"Never","2017","1-pers.-HH","Urban Area","350","0.435355227659074","0.400649624432516","0.470060830885631"
"Never","2017","1-pers.-HH","Rural Area","141","0.415438735473021","0.362349972627948","0.468527498318093"
"Never","2017","(Married) couple without C. ","Urban Area","76","0.505266260011168","0.427059520759947","0.58347299926239"
"Never","2017","(Married) couple without C. ","Rural Area","22","","",""
"Never","2017","Single parent ","Urban Area","128","0.443037834998532","0.386543731468214","0.499531938528851"
"Never","2017","Single parent ","Rural Area","48","0.592714443098318","0.493389934743402","0.692038951453234"
"Never","2017","Couple + C. LE 16 ","Urban Area","626","0.413661886576376","0.389439347857644","0.437884425295108"
"Never","2017","Couple + C. LE 16 ","Rural Area","293","0.406939466243417","0.370337074787911","0.443541857698924"
"Never","2017","Couple + C. GT 16 ","Urban Area","31","0.371127895052119","0.262514282304811","0.479741507799428"
"Never","2017","Couple + C. GT 16 ","Rural Area","12","","",""
"Never","2017","Couple + C. LE and GT 16","Urban Area","178","0.407413234095984","0.361345069191894","0.453481399000073"
"Never","2017","Couple + C. LE and GT 16","Rural Area","77","0.485620158768531","0.416004679205924","0.555235638331137"
"Daily","2018","1-pers.-HH","Urban Area","17","","",""
"Daily","2018","1-pers.-HH","Rural Area","9","","",""
"Daily","2018","(Married) couple without C. ","Urban Area","2","","",""
"Daily","2018","(Married) couple without C. ","Rural Area","1","","",""
"Daily","2018","Single parent ","Urban Area","6","","",""
"Daily","2018","Single parent ","Rural Area","","","",""
"Daily","2018","Couple + C. LE 16 ","Urban Area","23","","",""
"Daily","2018","Couple + C. LE 16 ","Rural Area","6","","",""
"Daily","2018","Couple + C. GT 16 ","Urban Area","3","","",""
"Daily","2018","Couple + C. GT 16 ","Rural Area","","","",""
"Daily","2018","Couple + C. LE and GT 16","Urban Area","8","","",""
"Daily","2018","Couple + C. LE and GT 16","Rural Area","6","","",""
"Min 1x per week","2018","1-pers.-HH","Urban Area","98","0.191213195017751","0.158985738255401","0.223440651780102"
"Min 1x per week","2018","1-pers.-HH","Rural Area","32","0.156803047184723","0.108085774475837","0.205520319893608"
"Min 1x per week","2018","(Married) couple without C. ","Urban Area","14","","",""
"Min 1x per week","2018","(Married) couple without C. ","Rural Area","9","","",""
"Min 1x per week","2018","Single parent ","Urban Area","27","","",""
"Min 1x per week","2018","Single parent ","Rural Area","6","","",""
"Min 1x per week","2018","Couple + C. LE 16 ","Urban Area","236","0.218818884911","0.1954846962294","0.2421530735926"
"Min 1x per week","2018","Couple + C. LE 16 ","Rural Area","75","0.155412969933177","0.121901710158504","0.18892422970785"
"Min 1x per week","2018","Couple + C. GT 16 ","Urban Area","1","","",""
"Min 1x per week","2018","Couple + C. GT 16 ","Rural Area","1","","",""
"Min 1x per week","2018","Couple + C. LE and GT 16","Urban Area","64","0.157245403563938","0.12040096002063","0.194089847107245"
"Min 1x per week","2018","Couple + C. LE and GT 16","Rural Area","22","","",""
"Min 1x per month","2018","1-pers.-HH","Urban Area","159","0.271248292716367","0.234812906627684","0.30768367880505"
"Min 1x per month","2018","1-pers.-HH","Rural Area","47","0.194613973232594","0.141570706934004","0.247657239531185"
"Min 1x per month","2018","(Married) couple without C. ","Urban Area","22","","",""
"Min 1x per month","2018","(Married) couple without C. ","Rural Area","12","","",""
"Min 1x per month","2018","Single parent ","Urban Area","50","0.227141956041129","0.174462230862912","0.279821681219345"
"Min 1x per month","2018","Single parent ","Rural Area","10","","",""
"Min 1x per month","2018","Couple + C. LE 16 ","Urban Area","311","0.231508108805499","0.207702615504845","0.255313602106154"
"Min 1x per month","2018","Couple + C. LE 16 ","Rural Area","104","0.231809794459376","0.192777399984512","0.27084218893424"
"Min 1x per month","2018","Couple + C. GT 16 ","Urban Area","10","","",""
"Min 1x per month","2018","Couple + C. GT 16 ","Rural Area","3","","",""
"Min 1x per month","2018","Couple + C. LE and GT 16","Urban Area","87","0.250154334311163","0.20631919249304","0.293989476129286"
"Min 1x per month","2018","Couple + C. LE and GT 16","Rural Area","43","0.362906258301106","0.28149310238768","0.444319414214532"
"Rarely","2018","1-pers.-HH","Urban Area","170","0.286259972882115","0.24921746209387","0.32330248367036"
"Rarely","2018","1-pers.-HH","Rural Area","79","0.374996537696223","0.310133685044562","0.439859390347885"
"Rarely","2018","(Married) couple without C. ","Urban Area","31","0.357706868677452","0.256986166842833","0.45842757051207"
"Rarely","2018","(Married) couple without C. ","Rural Area","18","","",""
"Rarely","2018","Single parent ","Urban Area","101","0.402227832265549","0.340575592509057","0.463880072022042"
"Rarely","2018","Single parent ","Rural Area","39","0.437233285805067","0.329207759447121","0.545258812163013"
"Rarely","2018","Couple + C. LE 16 ","Urban Area","398","0.291712714189396","0.266058610888299","0.317366817490493"
"Rarely","2018","Couple + C. LE 16 ","Rural Area","180","0.3903568423678","0.345234288655189","0.435479396080411"
"Rarely","2018","Couple + C. GT 16 ","Urban Area","28","","",""
"Rarely","2018","Couple + C. GT 16 ","Rural Area","8","","",""
"Rarely","2018","Couple + C. LE and GT 16","Urban Area","135","0.311038002917259","0.264185066131549","0.35789093970297"
"Rarely","2018","Couple + C. LE and GT 16","Rural Area","44","0.366453813362956","0.284871793226153","0.448035833499759"
"Never","2018","1-pers.-HH","Urban Area","128","0.21661415225835","0.182855791411931","0.25037251310477"
"Never","2018","1-pers.-HH","Rural Area","47","0.230490364967025","0.174064967998941","0.28691576193511"
"Never","2018","(Married) couple without C. ","Urban Area","18","","",""
"Never","2018","(Married) couple without C. ","Rural Area","4","","",""
"Never","2018","Single parent ","Urban Area","59","0.22218330048764","0.169914890056186","0.274451710919094"
"Never","2018","Single parent ","Rural Area","26","","",""
"Never","2018","Couple + C. LE 16 ","Urban Area","238","0.23728037134051","0.213270612088841","0.261290130592179"
"Never","2018","Couple + C. LE 16 ","Rural Area","84","0.198270896354166","0.161392822465498","0.235148970242835"
"Never","2018","Couple + C. GT 16 ","Urban Area","29","","",""
"Never","2018","Couple + C. GT 16 ","Rural Area","6","","",""
"Never","2018","Couple + C. LE and GT 16","Urban Area","81","0.265664040008127","0.220960054723722","0.310368025292533"
"Never","2018","Couple + C. LE and GT 16","Rural Area","19","","",""
"Daily","2019","1-pers.-HH","Urban Area","24","","",""
"Daily","2019","1-pers.-HH","Rural Area","3","","",""
"Daily","2019","(Married) couple without C. ","Urban Area","12","","",""
"Daily","2019","(Married) couple without C. ","Rural Area","9","","",""
"Daily","2019","Single parent ","Urban Area","8","","",""
"Daily","2019","Single parent ","Rural Area","2","","",""
"Daily","2019","Couple + C. LE 16 ","Urban Area","28","","",""
"Daily","2019","Couple + C. LE 16 ","Rural Area","11","","",""
"Daily","2019","Couple + C. GT 16 ","Urban Area","4","","",""
"Daily","2019","Couple + C. GT 16 ","Rural Area","5","","",""
"Daily","2019","Couple + C. LE and GT 16","Urban Area","21","","",""
"Daily","2019","Couple + C. LE and GT 16","Rural Area","9","","",""
"Min 1x per week","2019","1-pers.-HH","Urban Area","180","0.0309197766600748","0.0246477344906774","0.0371918188294722"
"Min 1x per week","2019","1-pers.-HH","Rural Area","102","0.0552288693295582","0.0435318377654339","0.0669259008936826"
"Min 1x per week","2019","(Married) couple without C. ","Urban Area","292","0.0465690617302902","0.0407319765292385","0.052406146931342"
"Min 1x per week","2019","(Married) couple without C. ","Rural Area","175","0.0410982817059814","0.0341591408519325","0.0480374225600303"
"Min 1x per week","2019","Single parent ","Urban Area","91","0.045120782486314","0.0345134962945497","0.0557280686780784"
"Min 1x per week","2019","Single parent ","Rural Area","35","0.05917546364989","0.042277579262149","0.0760733480376311"
"Min 1x per week","2019","Couple + C. LE 16 ","Urban Area","401","0.0711193603843827","0.0633508282313793","0.0788878925373862"
"Min 1x per week","2019","Couple + C. LE 16 ","Rural Area","169","0.0578853769908883","0.0482702628599124","0.0675004911218642"
"Min 1x per week","2019","Couple + C. GT 16 ","Urban Area","80","0.0438232964129228","0.0347166825176137","0.052929910308232"
"Min 1x per week","2019","Couple + C. GT 16 ","Rural Area","39","0.0390510072182138","0.0273838137677305","0.0507182006686971"
"Min 1x per week","2019","Couple + C. LE and GT 16","Urban Area","111","0.0404879395789518","0.0314451023488224","0.0495307768090813"
"Min 1x per week","2019","Couple + C. LE and GT 16","Rural Area","50","0.0385561863029911","0.0256732922026172","0.051439080403365"
"Min 1x per month","2019","1-pers.-HH","Urban Area","920","0.296472240556676","0.279924314674773","0.313020166438579"
"Min 1x per month","2019","1-pers.-HH","Rural Area","393","0.221385699743906","0.200125602393221","0.242645797094592"
"Min 1x per month","2019","(Married) couple without C. ","Urban Area","1890","0.358394532883031","0.345110884100756","0.371678181665307"
"Min 1x per month","2019","(Married) couple without C. ","Rural Area","1073","0.301751314034251","0.285706434125717","0.317796193942785"
"Min 1x per month","2019","Single parent ","Urban Area","369","0.254975898849816","0.232703013503036","0.277248784196596"
"Min 1x per month","2019","Single parent ","Rural Area","186","0.263396165520999","0.231851284481153","0.294941046560845"
"Min 1x per month","2019","Couple + C. LE 16 ","Urban Area","1653","0.427137110444708","0.412185978015075","0.442088242874341"
"Min 1x per month","2019","Couple + C. LE 16 ","Rural Area","872","0.396193839247145","0.376055633796565","0.416332044697725"
"Min 1x per month","2019","Couple + C. GT 16 ","Urban Area","613","0.265176057256535","0.24553819872572","0.28481391578735"
"Min 1x per month","2019","Couple + C. GT 16 ","Rural Area","324","0.290899739195401","0.263545439582373","0.318254038808429"
"Min 1x per month","2019","Couple + C. LE and GT 16","Urban Area","612","0.274838512460972","0.254356490999862","0.295320533922082"
"Min 1x per month","2019","Couple + C. LE and GT 16","Rural Area","284","0.336691425588791","0.305070230396782","0.368312620780801"
"Rarely","2019","1-pers.-HH","Urban Area","1322","0.489713171868609","0.471600229640091","0.507826114097127"
"Rarely","2019","1-pers.-HH","Rural Area","688","0.494348180055599","0.468746319025887","0.519950041085311"
"Rarely","2019","(Married) couple without C. ","Urban Area","2413","0.496989090121066","0.483138610956148","0.510839569285985"
"Rarely","2019","(Married) couple without C. ","Rural Area","1550","0.547963390731255","0.530566589603965","0.565360191858545"
"Rarely","2019","Single parent ","Urban Area","783","0.537364755625846","0.511884974000696","0.562844537250996"
"Rarely","2019","Single parent ","Rural Area","400","0.515186025766149","0.47939478253944","0.550977268992857"
"Rarely","2019","Couple + C. LE 16 ","Urban Area","1804","0.449741232392723","0.434705315058568","0.464777149726877"
"Rarely","2019","Couple + C. LE 16 ","Rural Area","1034","0.483002861734861","0.462427993633169","0.503577729836552"
"Rarely","2019","Couple + C. GT 16 ","Urban Area","1060","0.603529558068758","0.581767999165145","0.625291116972371"
"Rarely","2019","Couple + C. GT 16 ","Rural Area","608","0.585159248152285","0.555485127788809","0.61483336851576"
"Rarely","2019","Couple + C. LE and GT 16","Urban Area","889","0.562982490579096","0.540225568658615","0.585739412499577"
"Rarely","2019","Couple + C. LE and GT 16","Rural Area","435","0.554905523050091","0.521651815470255","0.588159230629926"
"Never","2019","1-pers.-HH","Urban Area","480","0.180157688249669","0.166232454483782","0.194082922015555"
"Never","2019","1-pers.-HH","Rural Area","279","0.228197551874757","0.206707481136283","0.24968762261323"
"Never","2019","(Married) couple without C. ","Urban Area","399","0.0962941506960851","0.0881223800571939","0.104465921334976"
"Never","2019","(Married) couple without C. ","Rural Area","337","0.10739918800824","0.0965764795380973","0.118221896478382"
"Never","2019","Single parent ","Urban Area","220","0.161681396593819","0.142867604842302","0.180495188345335"
"Never","2019","Single parent ","Rural Area","126","0.160335078223043","0.134058158074297","0.18661199837179"
"Never","2019","Couple + C. LE 16 ","Urban Area","319","0.0509242105880539","0.0442794751957013","0.0575689459804064"
"Never","2019","Couple + C. LE 16 ","Rural Area","180","0.0614487963290245","0.0515609020595597","0.0713366905984892"
"Never","2019","Couple + C. GT 16 ","Urban Area","184","0.0869916098701332","0.0744540970076375","0.0995291227326289"
"Never","2019","Couple + C. GT 16 ","Rural Area","83","0.0795842763216421","0.0632835948395742","0.0958849578037099"
"Never","2019","Couple + C. LE and GT 16","Urban Area","192","0.120106458817739","0.105191745747824","0.135021171887655"
"Never","2019","Couple + C. LE and GT 16","Rural Area","80","0.0667824015951039","0.0500781538099267","0.083486649380281"
