"pli0082","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","2011","(Married) couple without C. ","Male","","","",""
"Min 1x per month","2011","(Married) couple without C. ","Female","","","",""
"Min 1x per month","2011","Single parent ","Male","","","",""
"Min 1x per month","2011","Single parent ","Female","","","",""
"Min 1x per month","2011","Couple + C. LE 16 ","Male","","","",""
"Min 1x per month","2011","Couple + C. LE 16 ","Female","","","",""
"Min 1x per month","2011","Couple + C. GT 16 ","Male","","","",""
"Min 1x per month","2011","Couple + C. GT 16 ","Female","","","",""
"Min 1x per month","2011","Couple + C. LE and GT 16","Male","","","",""
"Min 1x per month","2011","Couple + C. LE and GT 16","Female","","","",""
"Rarely","2011","1-pers.-HH","Male","","","",""
"Rarely","2011","1-pers.-HH","Female","","","",""
"Rarely","2011","(Married) couple without C. ","Male","","","",""
"Rarely","2011","(Married) couple without C. ","Female","","","",""
"Rarely","2011","Single parent ","Male","","","",""
"Rarely","2011","Single parent ","Female","","","",""
"Rarely","2011","Couple + C. LE 16 ","Male","","","",""
"Rarely","2011","Couple + C. LE 16 ","Female","","","",""
"Rarely","2011","Couple + C. GT 16 ","Male","","","",""
"Rarely","2011","Couple + C. GT 16 ","Female","","","",""
"Rarely","2011","Couple + C. LE and GT 16","Male","","","",""
"Rarely","2011","Couple + C. LE and GT 16","Female","","","",""
"Never","2011","1-pers.-HH","Male","","","",""
"Never","2011","1-pers.-HH","Female","","","",""
"Never","2011","(Married) couple without C. ","Male","","","",""
"Never","2011","(Married) couple without C. ","Female","","","",""
"Never","2011","Single parent ","Male","","","",""
"Never","2011","Single parent ","Female","","","",""
"Never","2011","Couple + C. LE 16 ","Male","","","",""
"Never","2011","Couple + C. LE 16 ","Female","","","",""
"Never","2011","Couple + C. GT 16 ","Male","","","",""
"Never","2011","Couple + C. GT 16 ","Female","","","",""
"Never","2011","Couple + C. LE and GT 16","Male","","","",""
"Never","2011","Couple + C. LE and GT 16","Female","","","",""
"Daily","2012","1-pers.-HH","Male","","","",""
"Daily","2012","1-pers.-HH","Female","","","",""
"Daily","2012","(Married) couple without C. ","Male","","","",""
"Daily","2012","(Married) couple without C. ","Female","","","",""
"Daily","2012","Single parent ","Male","","","",""
"Daily","2012","Single parent ","Female","","","",""
"Daily","2012","Couple + C. LE 16 ","Male","","","",""
"Daily","2012","Couple + C. LE 16 ","Female","","","",""
"Daily","2012","Couple + C. GT 16 ","Male","","","",""
"Daily","2012","Couple + C. GT 16 ","Female","","","",""
"Daily","2012","Couple + C. LE and GT 16","Male","","","",""
"Daily","2012","Couple + C. LE and GT 16","Female","","","",""
"Min 1x per week","2012","1-pers.-HH","Male","","","",""
"Min 1x per week","2012","1-pers.-HH","Female","","","",""
"Min 1x per week","2012","(Married) couple without C. ","Male","","","",""
"Min 1x per week","2012","(Married) couple without C. ","Female","","","",""
"Min 1x per week","2012","Single parent ","Male","","","",""
"Min 1x per week","2012","Single parent ","Female","","","",""
"Min 1x per week","2012","Couple + C. LE 16 ","Male","","","",""
"Min 1x per week","2012","Couple + C. LE 16 ","Female","","","",""
"Min 1x per week","2012","Couple + C. GT 16 ","Male","","","",""
"Min 1x per week","2012","Couple + C. GT 16 ","Female","","","",""
"Min 1x per week","2012","Couple + C. LE and GT 16","Male","","","",""
"Min 1x per week","2012","Couple + C. LE and GT 16","Female","","","",""
"Min 1x per month","2012","1-pers.-HH","Male","","","",""
"Min 1x per month","2012","1-pers.-HH","Female","","","",""
"Min 1x per month","2012","(Married) couple without C. ","Male","","","",""
"Min 1x per month","2012","(Married) couple without C. ","Female","","","",""
"Min 1x per month","2012","Single parent ","Male","","","",""
"Min 1x per month","2012","Single parent ","Female","","","",""
"Min 1x per month","2012","Couple + C. LE 16 ","Male","","","",""
"Min 1x per month","2012","Couple + C. LE 16 ","Female","","","",""
"Min 1x per month","2012","Couple + C. GT 16 ","Male","","","",""
"Min 1x per month","2012","Couple + C. GT 16 ","Female","","","",""
"Min 1x per month","2012","Couple + C. LE and GT 16","Male","","","",""
"Min 1x per month","2012","Couple + C. LE and GT 16","Female","","","",""
"Rarely","2012","1-pers.-HH","Male","","","",""
"Rarely","2012","1-pers.-HH","Female","","","",""
"Rarely","2012","(Married) couple without C. ","Male","","","",""
"Rarely","2012","(Married) couple without C. ","Female","","","",""
"Rarely","2012","Single parent ","Male","","","",""
"Rarely","2012","Single parent ","Female","","","",""
"Rarely","2012","Couple + C. LE 16 ","Male","","","",""
"Rarely","2012","Couple + C. LE 16 ","Female","","","",""
"Rarely","2012","Couple + C. GT 16 ","Male","","","",""
"Rarely","2012","Couple + C. GT 16 ","Female","","","",""
"Rarely","2012","Couple + C. LE and GT 16","Male","","","",""
"Rarely","2012","Couple + C. LE and GT 16","Female","","","",""
"Never","2012","1-pers.-HH","Male","","","",""
"Never","2012","1-pers.-HH","Female","","","",""
"Never","2012","(Married) couple without C. ","Male","","","",""
"Never","2012","(Married) couple without C. ","Female","","","",""
"Never","2012","Single parent ","Male","","","",""
"Never","2012","Single parent ","Female","","","",""
"Never","2012","Couple + C. LE 16 ","Male","","","",""
"Never","2012","Couple + C. LE 16 ","Female","","","",""
"Never","2012","Couple + C. GT 16 ","Male","","","",""
"Never","2012","Couple + C. GT 16 ","Female","","","",""
"Never","2012","Couple + C. LE and GT 16","Male","","","",""
"Never","2012","Couple + C. LE and GT 16","Female","","","",""
"Daily","2013","1-pers.-HH","Male","4","","",""
"Daily","2013","1-pers.-HH","Female","3","","",""
"Daily","2013","(Married) couple without C. ","Male","6","","",""
"Daily","2013","(Married) couple without C. ","Female","3","","",""
"Daily","2013","Single parent ","Male","2","","",""
"Daily","2013","Single parent ","Female","2","","",""
"Daily","2013","Couple + C. LE 16 ","Male","4","","",""
"Daily","2013","Couple + C. LE 16 ","Female","5","","",""
"Daily","2013","Couple + C. GT 16 ","Male","","","",""
"Daily","2013","Couple + C. GT 16 ","Female","1","","",""
"Daily","2013","Couple + C. LE and GT 16","Male","3","","",""
"Daily","2013","Couple + C. LE and GT 16","Female","1","","",""
"Min 1x per week","2013","1-pers.-HH","Male","74","0.0417020140085497","0.0316190452862061","0.0517849827308933"
"Min 1x per week","2013","1-pers.-HH","Female","58","0.0265067078155915","0.0195816687158771","0.0334317469153058"
"Min 1x per week","2013","(Married) couple without C. ","Male","171","0.0475874834026479","0.0408150630616192","0.0543599037436767"
"Min 1x per week","2013","(Married) couple without C. ","Female","144","0.0354519357122698","0.0296046902677761","0.0412991811567635"
"Min 1x per week","2013","Single parent ","Male","25","","",""
"Min 1x per week","2013","Single parent ","Female","83","0.0492278439775985","0.0399102951643484","0.0585453927908486"
"Min 1x per week","2013","Couple + C. LE 16 ","Male","193","0.0572488716450555","0.049048315152654","0.0654494281374571"
"Min 1x per week","2013","Couple + C. LE 16 ","Female","246","0.0600211948371689","0.0520336802098392","0.0680087094644986"
"Min 1x per week","2013","Couple + C. GT 16 ","Male","49","0.0265878754929434","0.0183442904644587","0.0348314605214281"
"Min 1x per week","2013","Couple + C. GT 16 ","Female","26","","",""
"Min 1x per week","2013","Couple + C. LE and GT 16","Male","39","0.0269807766487453","0.0168416272829208","0.0371199260145699"
"Min 1x per week","2013","Couple + C. LE and GT 16","Female","22","","",""
"Min 1x per month","2013","1-pers.-HH","Male","398","0.263158191478305","0.2409478521443","0.285368530812309"
"Min 1x per month","2013","1-pers.-HH","Female","472","0.214367899095143","0.196676289841231","0.232059508349056"
"Min 1x per month","2013","(Married) couple without C. ","Male","1175","0.306832758432981","0.29216192229337","0.321503594572592"
"Min 1x per month","2013","(Married) couple without C. ","Female","1141","0.281590560984716","0.267368436614481","0.295812685354952"
"Min 1x per month","2013","Single parent ","Male","132","0.258168524309993","0.221223327639597","0.295113720980389"
"Min 1x per month","2013","Single parent ","Female","479","0.207658157262271","0.190188320978842","0.225127993545701"
"Min 1x per month","2013","Couple + C. LE 16 ","Male","1022","0.338700566996017","0.321994725148741","0.355406408843292"
"Min 1x per month","2013","Couple + C. LE 16 ","Female","1069","0.285498542635887","0.270310429452029","0.300686655819746"
"Min 1x per month","2013","Couple + C. GT 16 ","Male","359","0.241501065454189","0.219569837901226","0.263432293007152"
"Min 1x per month","2013","Couple + C. GT 16 ","Female","306","0.223155891064787","0.200669160304944","0.245642621824631"
"Min 1x per month","2013","Couple + C. LE and GT 16","Male","241","0.206451620866371","0.18112312265123","0.231780119081513"
"Min 1x per month","2013","Couple + C. LE and GT 16","Female","269","0.250240807290636","0.223864853141005","0.276616761440268"
"Rarely","2013","1-pers.-HH","Male","719","0.48759582493719","0.462384484528613","0.512807165345766"
"Rarely","2013","1-pers.-HH","Female","1053","0.517569656792802","0.496027977091248","0.539111336494357"
"Rarely","2013","(Married) couple without C. ","Male","2014","0.525493158127049","0.509608065135469","0.54137825111863"
"Rarely","2013","(Married) couple without C. ","Female","2107","0.554679469660699","0.538964019872143","0.570394919449254"
"Rarely","2013","Single parent ","Male","291","0.521273012619255","0.479100421583113","0.563445603655397"
"Rarely","2013","Single parent ","Female","1157","0.55520456443901","0.533802054053132","0.576607074824889"
"Rarely","2013","Couple + C. LE 16 ","Male","1612","0.532731748040975","0.51512015037735","0.550343345704599"
"Rarely","2013","Couple + C. LE 16 ","Female","1788","0.583307070561865","0.566728121255081","0.59988601986865"
"Rarely","2013","Couple + C. GT 16 ","Male","894","0.618116017469293","0.593220185257042","0.643011849681545"
"Rarely","2013","Couple + C. GT 16 ","Female","848","0.641382012371636","0.615480231430503","0.66728379331277"
"Rarely","2013","Couple + C. LE and GT 16","Male","586","0.655776521335018","0.626045367520686","0.68550767514935"
"Rarely","2013","Couple + C. LE and GT 16","Female","619","0.621176205951496","0.591637311030377","0.650715100872614"
"Never","2013","1-pers.-HH","Male","315","0.204923227259668","0.184564072489521","0.225282382029815"
"Never","2013","1-pers.-HH","Female","481","0.240570179818412","0.22214369166403","0.258996667972794"
"Never","2013","(Married) couple without C. ","Male","430","0.117278837977002","0.107043396359788","0.127514279594217"
"Never","2013","(Married) couple without C. ","Female","447","0.126955584786206","0.116428369969593","0.137482799602819"
"Never","2013","Single parent ","Male","89","0.183385150839497","0.150715504866708","0.216054796812285"
"Never","2013","Single parent ","Female","350","0.187567098785182","0.170754682941511","0.204379514628852"
"Never","2013","Couple + C. LE 16 ","Male","252","0.0708315092380296","0.0617758136840794","0.0798872047919797"
"Never","2013","Couple + C. LE 16 ","Female","289","0.0699175804236333","0.0613421835091784","0.0784929773380882"
"Never","2013","Couple + C. GT 16 ","Male","161","0.113795041583574","0.0975225264091065","0.130067556758042"
"Never","2013","Couple + C. GT 16 ","Female","136","0.113860280577749","0.0967052131232534","0.131015348032245"
"Never","2013","Couple + C. LE and GT 16","Male","112","0.108229647872901","0.0887888884976165","0.127670407248185"
"Never","2013","Couple + C. LE and GT 16","Female","125","0.111710263529397","0.0925283436096686","0.130892183449125"
"Daily","2014","1-pers.-HH","Male","","","",""
"Daily","2014","1-pers.-HH","Female","","","",""
"Daily","2014","(Married) couple without C. ","Male","","","",""
"Daily","2014","(Married) couple without C. ","Female","","","",""
"Daily","2014","Single parent ","Male","","","",""
"Daily","2014","Single parent ","Female","","","",""
"Daily","2014","Couple + C. LE 16 ","Male","","","",""
"Daily","2014","Couple + C. LE 16 ","Female","","","",""
"Daily","2014","Couple + C. GT 16 ","Male","","","",""
"Daily","2014","Couple + C. GT 16 ","Female","","","",""
"Daily","2014","Couple + C. LE and GT 16","Male","","","",""
"Daily","2014","Couple + C. LE and GT 16","Female","","","",""
"Min 1x per week","2014","1-pers.-HH","Male","","","",""
"Min 1x per week","2014","1-pers.-HH","Female","","","",""
"Min 1x per week","2014","(Married) couple without C. ","Male","","","",""
"Min 1x per week","2014","(Married) couple without C. ","Female","","","",""
"Min 1x per week","2014","Single parent ","Male","","","",""
"Min 1x per week","2014","Single parent ","Female","","","",""
"Min 1x per week","2014","Couple + C. LE 16 ","Male","","","",""
"Min 1x per week","2014","Couple + C. LE 16 ","Female","","","",""
"Min 1x per week","2014","Couple + C. GT 16 ","Male","","","",""
"Min 1x per week","2014","Couple + C. GT 16 ","Female","","","",""
"Min 1x per week","2014","Couple + C. LE and GT 16","Male","","","",""
"Min 1x per week","2014","Couple + C. LE and GT 16","Female","","","",""
"Min 1x per month","2014","1-pers.-HH","Male","","","",""
"Min 1x per month","2014","1-pers.-HH","Female","","","",""
"Min 1x per month","2014","(Married) couple without C. ","Male","","","",""
"Min 1x per month","2014","(Married) couple without C. ","Female","","","",""
"Min 1x per month","2014","Single parent ","Male","","","",""
"Min 1x per month","2014","Single parent ","Female","","","",""
"Min 1x per month","2014","Couple + C. LE 16 ","Male","","","",""
"Min 1x per month","2014","Couple + C. LE 16 ","Female","","","",""
"Min 1x per month","2014","Couple + C. GT 16 ","Male","","","",""
"Min 1x per month","2014","Couple + C. GT 16 ","Female","","","",""
"Min 1x per month","2014","Couple + C. LE and GT 16","Male","","","",""
"Min 1x per month","2014","Couple + C. LE and GT 16","Female","","","",""
"Rarely","2014","1-pers.-HH","Male","","","",""
"Rarely","2014","1-pers.-HH","Female","","","",""
"Rarely","2014","(Married) couple without C. ","Male","","","",""
"Rarely","2014","(Married) couple without C. ","Female","","","",""
"Rarely","2014","Single parent ","Male","","","",""
"Rarely","2014","Single parent ","Female","","","",""
"Rarely","2014","Couple + C. LE 16 ","Male","","","",""
"Rarely","2014","Couple + C. LE 16 ","Female","","","",""
"Rarely","2014","Couple + C. GT 16 ","Male","","","",""
"Rarely","2014","Couple + C. GT 16 ","Female","","","",""
"Rarely","2014","Couple + C. LE and GT 16","Male","","","",""
"Rarely","2014","Couple + C. LE and GT 16","Female","","","",""
"Never","2014","1-pers.-HH","Male","","","",""
"Never","2014","1-pers.-HH","Female","","","",""
"Never","2014","(Married) couple without C. ","Male","","","",""
"Never","2014","(Married) couple without C. ","Female","","","",""
"Never","2014","Single parent ","Male","","","",""
"Never","2014","Single parent ","Female","","","",""
"Never","2014","Couple + C. LE 16 ","Male","","","",""
"Never","2014","Couple + C. LE 16 ","Female","","","",""
"Never","2014","Couple + C. GT 16 ","Male","","","",""
"Never","2014","Couple + C. GT 16 ","Female","","","",""
"Never","2014","Couple + C. LE and GT 16","Male","","","",""
"Never","2014","Couple + C. LE and GT 16","Female","","","",""
"Daily","2015","1-pers.-HH","Male","","","",""
"Daily","2015","1-pers.-HH","Female","","","",""
"Daily","2015","(Married) couple without C. ","Male","","","",""
"Daily","2015","(Married) couple without C. ","Female","","","",""
"Daily","2015","Single parent ","Male","","","",""
"Daily","2015","Single parent ","Female","","","",""
"Daily","2015","Couple + C. LE 16 ","Male","","","",""
"Daily","2015","Couple + C. LE 16 ","Female","","","",""
"Daily","2015","Couple + C. GT 16 ","Male","","","",""
"Daily","2015","Couple + C. GT 16 ","Female","","","",""
"Daily","2015","Couple + C. LE and GT 16","Male","","","",""
"Daily","2015","Couple + C. LE and GT 16","Female","","","",""
"Min 1x per week","2015","1-pers.-HH","Male","","","",""
"Min 1x per week","2015","1-pers.-HH","Female","","","",""
"Min 1x per week","2015","(Married) couple without C. ","Male","","","",""
"Min 1x per week","2015","(Married) couple without C. ","Female","","","",""
"Min 1x per week","2015","Single parent ","Male","","","",""
"Min 1x per week","2015","Single parent ","Female","","","",""
"Min 1x per week","2015","Couple + C. LE 16 ","Male","","","",""
"Min 1x per week","2015","Couple + C. LE 16 ","Female","","","",""
"Min 1x per week","2015","Couple + C. GT 16 ","Male","","","",""
"Min 1x per week","2015","Couple + C. GT 16 ","Female","","","",""
"Min 1x per week","2015","Couple + C. LE and GT 16","Male","","","",""
"Min 1x per week","2015","Couple + C. LE and GT 16","Female","","","",""
"Min 1x per month","2015","1-pers.-HH","Male","","","",""
"Min 1x per month","2015","1-pers.-HH","Female","","","",""
"Min 1x per month","2015","(Married) couple without C. ","Male","","","",""
"Min 1x per month","2015","(Married) couple without C. ","Female","","","",""
"Min 1x per month","2015","Single parent ","Male","","","",""
"Min 1x per month","2015","Single parent ","Female","","","",""
"Min 1x per month","2015","Couple + C. LE 16 ","Male","","","",""
"Min 1x per month","2015","Couple + C. LE 16 ","Female","","","",""
"Min 1x per month","2015","Couple + C. GT 16 ","Male","","","",""
"Min 1x per month","2015","Couple + C. GT 16 ","Female","","","",""
"Min 1x per month","2015","Couple + C. LE and GT 16","Male","","","",""
"Min 1x per month","2015","Couple + C. LE and GT 16","Female","","","",""
"Rarely","2015","1-pers.-HH","Male","","","",""
"Rarely","2015","1-pers.-HH","Female","","","",""
"Rarely","2015","(Married) couple without C. ","Male","","","",""
"Rarely","2015","(Married) couple without C. ","Female","","","",""
"Rarely","2015","Single parent ","Male","","","",""
"Rarely","2015","Single parent ","Female","","","",""
"Rarely","2015","Couple + C. LE 16 ","Male","","","",""
"Rarely","2015","Couple + C. LE 16 ","Female","","","",""
"Rarely","2015","Couple + C. GT 16 ","Male","","","",""
"Rarely","2015","Couple + C. GT 16 ","Female","","","",""
"Rarely","2015","Couple + C. LE and GT 16","Male","","","",""
"Rarely","2015","Couple + C. LE and GT 16","Female","","","",""
"Never","2015","1-pers.-HH","Male","","","",""
"Never","2015","1-pers.-HH","Female","","","",""
"Never","2015","(Married) couple without C. ","Male","","","",""
"Never","2015","(Married) couple without C. ","Female","","","",""
"Never","2015","Single parent ","Male","","","",""
"Never","2015","Single parent ","Female","","","",""
"Never","2015","Couple + C. LE 16 ","Male","","","",""
"Never","2015","Couple + C. LE 16 ","Female","","","",""
"Never","2015","Couple + C. GT 16 ","Male","","","",""
"Never","2015","Couple + C. GT 16 ","Female","","","",""
"Never","2015","Couple + C. LE and GT 16","Male","","","",""
"Never","2015","Couple + C. LE and GT 16","Female","","","",""
"Daily","2016","1-pers.-HH","Male","","","",""
"Daily","2016","1-pers.-HH","Female","","","",""
"Daily","2016","(Married) couple without C. ","Male","","","",""
"Daily","2016","(Married) couple without C. ","Female","","","",""
"Daily","2016","Single parent ","Male","","","",""
"Daily","2016","Single parent ","Female","","","",""
"Daily","2016","Couple + C. LE 16 ","Male","","","",""
"Daily","2016","Couple + C. LE 16 ","Female","","","",""
"Daily","2016","Couple + C. GT 16 ","Male","","","",""
"Daily","2016","Couple + C. GT 16 ","Female","","","",""
"Daily","2016","Couple + C. LE and GT 16","Male","","","",""
"Daily","2016","Couple + C. LE and GT 16","Female","","","",""
"Min 1x per week","2016","1-pers.-HH","Male","","","",""
"Min 1x per week","2016","1-pers.-HH","Female","","","",""
"Min 1x per week","2016","(Married) couple without C. ","Male","","","",""
"Min 1x per week","2016","(Married) couple without C. ","Female","","","",""
"Min 1x per week","2016","Single parent ","Male","","","",""
"Min 1x per week","2016","Single parent ","Female","","","",""
"Min 1x per week","2016","Couple + C. LE 16 ","Male","","","",""
"Min 1x per week","2016","Couple + C. LE 16 ","Female","","","",""
"Min 1x per week","2016","Couple + C. GT 16 ","Male","","","",""
"Min 1x per week","2016","Couple + C. GT 16 ","Female","","","",""
"Min 1x per week","2016","Couple + C. LE and GT 16","Male","","","",""
"Min 1x per week","2016","Couple + C. LE and GT 16","Female","","","",""
"Min 1x per month","2016","1-pers.-HH","Male","","","",""
"Min 1x per month","2016","1-pers.-HH","Female","","","",""
"Min 1x per month","2016","(Married) couple without C. ","Male","","","",""
"Min 1x per month","2016","(Married) couple without C. ","Female","","","",""
"Min 1x per month","2016","Single parent ","Male","","","",""
"Min 1x per month","2016","Single parent ","Female","","","",""
"Min 1x per month","2016","Couple + C. LE 16 ","Male","","","",""
"Min 1x per month","2016","Couple + C. LE 16 ","Female","","","",""
"Min 1x per month","2016","Couple + C. GT 16 ","Male","","","",""
"Min 1x per month","2016","Couple + C. GT 16 ","Female","","","",""
"Min 1x per month","2016","Couple + C. LE and GT 16","Male","","","",""
"Min 1x per month","2016","Couple + C. LE and GT 16","Female","","","",""
"Rarely","2016","1-pers.-HH","Male","","","",""
"Rarely","2016","1-pers.-HH","Female","","","",""
"Rarely","2016","(Married) couple without C. ","Male","","","",""
"Rarely","2016","(Married) couple without C. ","Female","","","",""
"Rarely","2016","Single parent ","Male","","","",""
"Rarely","2016","Single parent ","Female","","","",""
"Rarely","2016","Couple + C. LE 16 ","Male","","","",""
"Rarely","2016","Couple + C. LE 16 ","Female","","","",""
"Rarely","2016","Couple + C. GT 16 ","Male","","","",""
"Rarely","2016","Couple + C. GT 16 ","Female","","","",""
"Rarely","2016","Couple + C. LE and GT 16","Male","","","",""
"Rarely","2016","Couple + C. LE and GT 16","Female","","","",""
"Never","2016","1-pers.-HH","Male","","","",""
"Never","2016","1-pers.-HH","Female","","","",""
"Never","2016","(Married) couple without C. ","Male","","","",""
"Never","2016","(Married) couple without C. ","Female","","","",""
"Never","2016","Single parent ","Male","","","",""
"Never","2016","Single parent ","Female","","","",""
"Never","2016","Couple + C. LE 16 ","Male","","","",""
"Never","2016","Couple + C. LE 16 ","Female","","","",""
"Never","2016","Couple + C. GT 16 ","Male","","","",""
"Never","2016","Couple + C. GT 16 ","Female","","","",""
"Never","2016","Couple + C. LE and GT 16","Male","","","",""
"Never","2016","Couple + C. LE and GT 16","Female","","","",""
"Daily","2017","1-pers.-HH","Male","16","","",""
"Daily","2017","1-pers.-HH","Female","","","",""
"Daily","2017","(Married) couple without C. ","Male","1","","",""
"Daily","2017","(Married) couple without C. ","Female","","","",""
"Daily","2017","Single parent ","Male","2","","",""
"Daily","2017","Single parent ","Female","1","","",""
"Daily","2017","Couple + C. LE 16 ","Male","23","","",""
"Daily","2017","Couple + C. LE 16 ","Female","9","","",""
"Daily","2017","Couple + C. GT 16 ","Male","1","","",""
"Daily","2017","Couple + C. GT 16 ","Female","","","",""
"Daily","2017","Couple + C. LE and GT 16","Male","2","","",""
"Daily","2017","Couple + C. LE and GT 16","Female","2","","",""
"Min 1x per week","2017","1-pers.-HH","Male","100","0.106188770765123","0.0872730367285426","0.125104504801702"
"Min 1x per week","2017","1-pers.-HH","Female","3","","",""
"Min 1x per week","2017","(Married) couple without C. ","Male","12","","",""
"Min 1x per week","2017","(Married) couple without C. ","Female","11","","",""
"Min 1x per week","2017","Single parent ","Male","4","","",""
"Min 1x per week","2017","Single parent ","Female","15","","",""
"Min 1x per week","2017","Couple + C. LE 16 ","Male","117","0.10160043940077","0.0848048563327758","0.118396022468764"
"Min 1x per week","2017","Couple + C. LE 16 ","Female","67","0.0655452550457633","0.0504823590139055","0.0806081510776211"
"Min 1x per week","2017","Couple + C. GT 16 ","Male","5","","",""
"Min 1x per week","2017","Couple + C. GT 16 ","Female","4","","",""
"Min 1x per week","2017","Couple + C. LE and GT 16","Male","34","0.0891995201026757","0.0586314696187483","0.119767570586603"
"Min 1x per week","2017","Couple + C. LE and GT 16","Female","25","","",""
"Min 1x per month","2017","1-pers.-HH","Male","164","0.149764617538083","0.12785497979386","0.171674255282306"
"Min 1x per month","2017","1-pers.-HH","Female","12","","",""
"Min 1x per month","2017","(Married) couple without C. ","Male","17","","",""
"Min 1x per month","2017","(Married) couple without C. ","Female","10","","",""
"Min 1x per month","2017","Single parent ","Male","17","","",""
"Min 1x per month","2017","Single parent ","Female","37","0.14063801528792","0.100966707588494","0.180309322987346"
"Min 1x per month","2017","Couple + C. LE 16 ","Male","211","0.143902501343199","0.124390208187364","0.163414794499034"
"Min 1x per month","2017","Couple + C. LE 16 ","Female","153","0.134186305426531","0.113440751472265","0.154931859380797"
"Min 1x per month","2017","Couple + C. GT 16 ","Male","9","","",""
"Min 1x per month","2017","Couple + C. GT 16 ","Female","8","","",""
"Min 1x per month","2017","Couple + C. LE and GT 16","Male","56","0.149867631960644","0.11158762076554","0.188147643155749"
"Min 1x per month","2017","Couple + C. LE and GT 16","Female","51","0.17011921283558","0.127671980289486","0.212566445381674"
"Rarely","2017","1-pers.-HH","Male","304","0.305720766621521","0.277433527831947","0.334008005411094"
"Rarely","2017","1-pers.-HH","Female","25","","",""
"Rarely","2017","(Married) couple without C. ","Male","28","","",""
"Rarely","2017","(Married) couple without C. ","Female","29","","",""
"Rarely","2017","Single parent ","Male","34","0.281391304604021","0.191438637447569","0.371343971760473"
"Rarely","2017","Single parent ","Female","105","0.319220856361973","0.266024016580207","0.37241769614374"
"Rarely","2017","Couple + C. LE 16 ","Male","419","0.33164966650961","0.305476612961149","0.357822720058072"
"Rarely","2017","Couple + C. LE 16 ","Female","362","0.362522840572876","0.333263892083883","0.391781789061869"
"Rarely","2017","Couple + C. GT 16 ","Male","12","","",""
"Rarely","2017","Couple + C. GT 16 ","Female","22","","",""
"Rarely","2017","Couple + C. LE and GT 16","Male","115","0.339708511303345","0.288916440290169","0.390500582316521"
"Rarely","2017","Couple + C. LE and GT 16","Female","95","0.298877665243056","0.247163624262123","0.35059170622399"
"Never","2017","1-pers.-HH","Male","435","0.420492035089724","0.390183175858387","0.450800894321062"
"Never","2017","1-pers.-HH","Female","56","0.549039308321453","0.449502539650158","0.648576076992749"
"Never","2017","(Married) couple without C. ","Male","52","0.453250216263086","0.36022191976113","0.546278512765042"
"Never","2017","(Married) couple without C. ","Female","46","0.535682721156968","0.435918752710498","0.635446689603438"
"Never","2017","Single parent ","Male","39","0.475165744615187","0.375270199015853","0.575061290214522"
"Never","2017","Single parent ","Female","137","0.489879661201734","0.43283459254483","0.546924729858637"
"Never","2017","Couple + C. LE 16 ","Male","473","0.395514652975773","0.368332321478401","0.422696984473146"
"Never","2017","Couple + C. LE 16 ","Female","446","0.429527892696253","0.39939980228766","0.459655983104847"
"Never","2017","Couple + C. GT 16 ","Male","23","","",""
"Never","2017","Couple + C. GT 16 ","Female","20","","",""
"Never","2017","Couple + C. LE and GT 16","Male","127","0.416779989235872","0.36390570571635","0.469654272755395"
"Never","2017","Couple + C. LE and GT 16","Female","128","0.448645601526869","0.392459102493196","0.504832100560542"
"Daily","2018","1-pers.-HH","Male","26","","",""
"Daily","2018","1-pers.-HH","Female","","","",""
"Daily","2018","(Married) couple without C. ","Male","2","","",""
"Daily","2018","(Married) couple without C. ","Female","1","","",""
"Daily","2018","Single parent ","Male","1","","",""
"Daily","2018","Single parent ","Female","5","","",""
"Daily","2018","Couple + C. LE 16 ","Male","23","","",""
"Daily","2018","Couple + C. LE 16 ","Female","6","","",""
"Daily","2018","Couple + C. GT 16 ","Male","2","","",""
"Daily","2018","Couple + C. GT 16 ","Female","1","","",""
"Daily","2018","Couple + C. LE and GT 16","Male","12","","",""
"Daily","2018","Couple + C. LE and GT 16","Female","2","","",""
"Min 1x per week","2018","1-pers.-HH","Male","122","0.182105021580083","0.153934804711968","0.210275238448198"
"Min 1x per week","2018","1-pers.-HH","Female","8","","",""
"Min 1x per week","2018","(Married) couple without C. ","Male","14","","",""
"Min 1x per week","2018","(Married) couple without C. ","Female","9","","",""
"Min 1x per week","2018","Single parent ","Male","10","","",""
"Min 1x per week","2018","Single parent ","Female","23","","",""
"Min 1x per week","2018","Couple + C. LE 16 ","Male","195","0.218075032299447","0.192048256730578","0.244101807868316"
"Min 1x per week","2018","Couple + C. LE 16 ","Female","116","0.180862734953886","0.152101550941079","0.209623918966693"
"Min 1x per week","2018","Couple + C. GT 16 ","Male","2","","",""
"Min 1x per week","2018","Couple + C. GT 16 ","Female","","","",""
"Min 1x per week","2018","Couple + C. LE and GT 16","Male","58","0.200525570011593","0.154283313770131","0.246767826253056"
"Min 1x per week","2018","Couple + C. LE and GT 16","Female","28","","",""
"Min 1x per month","2018","1-pers.-HH","Male","197","0.261809400400518","0.229720315528848","0.293898485272188"
"Min 1x per month","2018","1-pers.-HH","Female","9","","",""
"Min 1x per month","2018","(Married) couple without C. ","Male","24","","",""
"Min 1x per month","2018","(Married) couple without C. ","Female","10","","",""
"Min 1x per month","2018","Single parent ","Male","17","","",""
