"pli0082","year","age_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"Rarely","2013","35-65 y.","Baden-Württemberg","956","0.562901396242728","0.539986509713913","0.585816282771543"
"Rarely","2013","35-65 y.","Bavaria","1301","0.545083876015194","0.525040095112438","0.56512765691795"
"Rarely","2013","35-65 y.","Berlin","288","0.584509327174589","0.543173357303458","0.62584529704572"
"Rarely","2013","35-65 y.","Brandenburg","344","0.570161231387427","0.530249002257426","0.610073460517428"
"Rarely","2013","35-65 y.","Mecklenburg-Western Pomerania","172","0.521819734447299","0.46948739581068","0.574152073083918"
"Rarely","2013","35-65 y.","Saxony","552","0.597677126483777","0.566849815860111","0.628504437107444"
"Rarely","2013","35-65 y.","Saxony-Anhalt","308","0.497289001886384","0.456024922571309","0.53855308120146"
"Rarely","2013","35-65 y.","Thuringia","342","0.647733985919229","0.608588310425445","0.686879661413012"
"Rarely","2013","66 and older","Schleswig-Holstein","92","0.513928089626007","0.439664676265774","0.58819150298624"
"Rarely","2013","66 and older","Hamburg","45","0.44204249046286","0.345187951938608","0.538897028987113"
"Rarely","2013","66 and older","Lower Saxony","212","0.469966965420152","0.42573066524093","0.514203265599373"
"Rarely","2013","66 and older","Bremen","17","","",""
"Rarely","2013","66 and older","North Rhine-Westphalia","487","0.4941312001659","0.462288258067367","0.525974142264432"
"Rarely","2013","66 and older","Hesse","137","0.484546400398357","0.427709244153135","0.541383556643579"
"Rarely","2013","66 and older","Rhineland-Palatinate,Saarland","125","0.412905041103858","0.355642820042785","0.470167262164931"
"Rarely","2013","66 and older","Baden-Württemberg","251","0.496438697229549","0.454615145928972","0.538262248530125"
"Rarely","2013","66 and older","Bavaria","343","0.446685091691545","0.411386488494001","0.481983694889088"
"Rarely","2013","66 and older","Berlin","109","0.551393998306603","0.484286597136539","0.618501399476666"
"Rarely","2013","66 and older","Brandenburg","138","0.576596172001021","0.51497742229719","0.638214921704853"
"Rarely","2013","66 and older","Mecklenburg-Western Pomerania","54","0.473676162506324","0.384340522561714","0.563011802450935"
"Rarely","2013","66 and older","Saxony","165","0.46463878760667","0.412387710074958","0.516889865138382"
"Rarely","2013","66 and older","Saxony-Anhalt","109","0.5414246553901","0.473048075798735","0.609801234981465"
"Rarely","2013","66 and older","Thuringia","124","0.557453442276152","0.491215779507264","0.623691105045041"
"Never","2013","16-34 y.","Schleswig-Holstein","23","","",""
"Never","2013","16-34 y.","Hamburg","9","","",""
"Never","2013","16-34 y.","Lower Saxony","45","0.0821172098516131","0.0588533428740074","0.105381076829219"
"Never","2013","16-34 y.","Bremen","8","","",""
"Never","2013","16-34 y.","North Rhine-Westphalia","143","0.117872818163155","0.0995287706182514","0.136216865708059"
"Never","2013","16-34 y.","Hesse","28","","",""
"Never","2013","16-34 y.","Rhineland-Palatinate,Saarland","41","0.096786223809172","0.0633846528956889","0.130187794722655"
"Never","2013","16-34 y.","Baden-Württemberg","50","0.0575935754252803","0.039899938317865","0.0752872125326957"
"Never","2013","16-34 y.","Bavaria","65","0.0644972529786193","0.0484045233123833","0.0805899826448553"
"Never","2013","16-34 y.","Berlin","30","0.114089106214201","0.0731798853200472","0.154998327108355"
"Never","2013","16-34 y.","Brandenburg","33","0.135751733667689","0.0862601751355741","0.185243292199804"
"Never","2013","16-34 y.","Mecklenburg-Western Pomerania","26","","",""
"Never","2013","16-34 y.","Saxony","61","0.129974281858091","0.0966001063033383","0.163348457412844"
"Never","2013","16-34 y.","Saxony-Anhalt","41","0.181234368980473","0.127713687470909","0.234755050490038"
"Never","2013","16-34 y.","Thuringia","18","","",""
"Never","2013","35-65 y.","Schleswig-Holstein","48","0.0912931565470039","0.0662466450192659","0.116339668074742"
"Never","2013","35-65 y.","Hamburg","19","","",""
"Never","2013","35-65 y.","Lower Saxony","147","0.113700514654251","0.097241514836453","0.130159514472049"
"Never","2013","35-65 y.","Bremen","11","","",""
"Never","2013","35-65 y.","North Rhine-Westphalia","337","0.123202734893544","0.111394325676165","0.135011144110924"
"Never","2013","35-65 y.","Hesse","120","0.108319767306475","0.0900450995383354","0.126594435074615"
"Never","2013","35-65 y.","Rhineland-Palatinate,Saarland","122","0.139895842341128","0.116325583318722","0.163466101363535"
"Never","2013","35-65 y.","Baden-Württemberg","170","0.0981775869269479","0.0844315176740349","0.111923656179861"
"Never","2013","35-65 y.","Bavaria","218","0.117120554381365","0.104177118496199","0.13006399026653"
"Never","2013","35-65 y.","Berlin","62","0.105634864858255","0.0798530882754028","0.131416641441108"
"Never","2013","35-65 y.","Brandenburg","83","0.166754493027451","0.136702061727305","0.196806924327597"
"Never","2013","35-65 y.","Mecklenburg-Western Pomerania","51","0.130076743864958","0.0948352452666317","0.165318242463283"
"Never","2013","35-65 y.","Saxony","109","0.119141605246955","0.0987758870079891","0.139507323485922"
"Never","2013","35-65 y.","Saxony-Anhalt","76","0.155244038577677","0.125357085776528","0.185130991378826"
"Never","2013","35-65 y.","Thuringia","79","0.151772751437494","0.12236897648363","0.181176526391359"
"Never","2013","66 and older","Schleswig-Holstein","30","0.170193258506279","0.114354838259833","0.226031678752725"
"Never","2013","66 and older","Hamburg","24","","",""
"Never","2013","66 and older","Lower Saxony","92","0.209475684333806","0.173408014384183","0.245543354283429"
"Never","2013","66 and older","Bremen","6","","",""
"Never","2013","66 and older","North Rhine-Westphalia","194","0.237730213506588","0.210617708521375","0.264842718491802"
"Never","2013","66 and older","Hesse","78","0.306668358926056","0.254226888436799","0.359109829415313"
"Never","2013","66 and older","Rhineland-Palatinate,Saarland","63","0.28781304462155","0.235157856924528","0.340468232318571"
"Never","2013","66 and older","Baden-Württemberg","109","0.207144795451821","0.173245094075049","0.241044496828593"
"Never","2013","66 and older","Bavaria","171","0.265733112363033","0.23436990898228","0.297096315743785"
"Never","2013","66 and older","Berlin","36","0.185588730593678","0.133131597548","0.238045863639356"
"Never","2013","66 and older","Brandenburg","56","0.220624490827889","0.168911476672773","0.272337504983005"
"Never","2013","66 and older","Mecklenburg-Western Pomerania","23","","",""
"Never","2013","66 and older","Saxony","70","0.248396821173745","0.203129854886148","0.293663787461343"
"Never","2013","66 and older","Saxony-Anhalt","41","0.220227765386183","0.163361733143189","0.277093797629177"
"Never","2013","66 and older","Thuringia","51","0.269396585417717","0.210232506506997","0.328560664328436"
"Daily","2014","16-34 y.","Schleswig-Holstein","","","",""
"Daily","2014","16-34 y.","Hamburg","","","",""
"Daily","2014","16-34 y.","Lower Saxony","","","",""
"Daily","2014","16-34 y.","Bremen","","","",""
"Daily","2014","16-34 y.","North Rhine-Westphalia","","","",""
"Daily","2014","16-34 y.","Hesse","","","",""
"Daily","2014","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Daily","2014","16-34 y.","Baden-Württemberg","","","",""
"Daily","2014","16-34 y.","Bavaria","","","",""
"Daily","2014","16-34 y.","Berlin","","","",""
"Daily","2014","16-34 y.","Brandenburg","","","",""
"Daily","2014","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Daily","2014","16-34 y.","Saxony","","","",""
"Daily","2014","16-34 y.","Saxony-Anhalt","","","",""
"Daily","2014","16-34 y.","Thuringia","","","",""
"Daily","2014","35-65 y.","Schleswig-Holstein","","","",""
"Daily","2014","35-65 y.","Hamburg","","","",""
"Daily","2014","35-65 y.","Lower Saxony","","","",""
"Daily","2014","35-65 y.","Bremen","","","",""
"Daily","2014","35-65 y.","North Rhine-Westphalia","","","",""
"Daily","2014","35-65 y.","Hesse","","","",""
"Daily","2014","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Daily","2014","35-65 y.","Baden-Württemberg","","","",""
"Daily","2014","35-65 y.","Bavaria","","","",""
"Daily","2014","35-65 y.","Berlin","","","",""
"Daily","2014","35-65 y.","Brandenburg","","","",""
"Daily","2014","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Daily","2014","35-65 y.","Saxony","","","",""
"Daily","2014","35-65 y.","Saxony-Anhalt","","","",""
"Daily","2014","35-65 y.","Thuringia","","","",""
"Daily","2014","66 and older","Schleswig-Holstein","","","",""
"Daily","2014","66 and older","Hamburg","","","",""
"Daily","2014","66 and older","Lower Saxony","","","",""
"Daily","2014","66 and older","Bremen","","","",""
"Daily","2014","66 and older","North Rhine-Westphalia","","","",""
"Daily","2014","66 and older","Hesse","","","",""
"Daily","2014","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Daily","2014","66 and older","Baden-Württemberg","","","",""
"Daily","2014","66 and older","Bavaria","","","",""
"Daily","2014","66 and older","Berlin","","","",""
"Daily","2014","66 and older","Brandenburg","","","",""
"Daily","2014","66 and older","Mecklenburg-Western Pomerania","","","",""
"Daily","2014","66 and older","Saxony","","","",""
"Daily","2014","66 and older","Saxony-Anhalt","","","",""
"Daily","2014","66 and older","Thuringia","","","",""
"Min 1x per week","2014","16-34 y.","Schleswig-Holstein","","","",""
"Min 1x per week","2014","16-34 y.","Hamburg","","","",""
"Min 1x per week","2014","16-34 y.","Lower Saxony","","","",""
"Min 1x per week","2014","16-34 y.","Bremen","","","",""
"Min 1x per week","2014","16-34 y.","North Rhine-Westphalia","","","",""
"Min 1x per week","2014","16-34 y.","Hesse","","","",""
"Min 1x per week","2014","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Min 1x per week","2014","16-34 y.","Baden-Württemberg","","","",""
"Min 1x per week","2014","16-34 y.","Bavaria","","","",""
"Min 1x per week","2014","16-34 y.","Berlin","","","",""
"Min 1x per week","2014","16-34 y.","Brandenburg","","","",""
"Min 1x per week","2014","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Min 1x per week","2014","16-34 y.","Saxony","","","",""
"Min 1x per week","2014","16-34 y.","Saxony-Anhalt","","","",""
"Min 1x per week","2014","16-34 y.","Thuringia","","","",""
"Min 1x per week","2014","35-65 y.","Schleswig-Holstein","","","",""
"Min 1x per week","2014","35-65 y.","Hamburg","","","",""
"Min 1x per week","2014","35-65 y.","Lower Saxony","","","",""
"Min 1x per week","2014","35-65 y.","Bremen","","","",""
"Min 1x per week","2014","35-65 y.","North Rhine-Westphalia","","","",""
"Min 1x per week","2014","35-65 y.","Hesse","","","",""
"Min 1x per week","2014","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Min 1x per week","2014","35-65 y.","Baden-Württemberg","","","",""
"Min 1x per week","2014","35-65 y.","Bavaria","","","",""
"Min 1x per week","2014","35-65 y.","Berlin","","","",""
"Min 1x per week","2014","35-65 y.","Brandenburg","","","",""
"Min 1x per week","2014","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Min 1x per week","2014","35-65 y.","Saxony","","","",""
"Min 1x per week","2014","35-65 y.","Saxony-Anhalt","","","",""
"Min 1x per week","2014","35-65 y.","Thuringia","","","",""
"Min 1x per week","2014","66 and older","Schleswig-Holstein","","","",""
"Min 1x per week","2014","66 and older","Hamburg","","","",""
"Min 1x per week","2014","66 and older","Lower Saxony","","","",""
"Min 1x per week","2014","66 and older","Bremen","","","",""
"Min 1x per week","2014","66 and older","North Rhine-Westphalia","","","",""
"Min 1x per week","2014","66 and older","Hesse","","","",""
"Min 1x per week","2014","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Min 1x per week","2014","66 and older","Baden-Württemberg","","","",""
"Min 1x per week","2014","66 and older","Bavaria","","","",""
"Min 1x per week","2014","66 and older","Berlin","","","",""
"Min 1x per week","2014","66 and older","Brandenburg","","","",""
"Min 1x per week","2014","66 and older","Mecklenburg-Western Pomerania","","","",""
"Min 1x per week","2014","66 and older","Saxony","","","",""
"Min 1x per week","2014","66 and older","Saxony-Anhalt","","","",""
"Min 1x per week","2014","66 and older","Thuringia","","","",""
"Min 1x per month","2014","16-34 y.","Schleswig-Holstein","","","",""
"Min 1x per month","2014","16-34 y.","Hamburg","","","",""
"Min 1x per month","2014","16-34 y.","Lower Saxony","","","",""
"Min 1x per month","2014","16-34 y.","Bremen","","","",""
"Min 1x per month","2014","16-34 y.","North Rhine-Westphalia","","","",""
"Min 1x per month","2014","16-34 y.","Hesse","","","",""
"Min 1x per month","2014","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Min 1x per month","2014","16-34 y.","Baden-Württemberg","","","",""
"Min 1x per month","2014","16-34 y.","Bavaria","","","",""
"Min 1x per month","2014","16-34 y.","Berlin","","","",""
"Min 1x per month","2014","16-34 y.","Brandenburg","","","",""
"Min 1x per month","2014","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Min 1x per month","2014","16-34 y.","Saxony","","","",""
"Min 1x per month","2014","16-34 y.","Saxony-Anhalt","","","",""
"Min 1x per month","2014","16-34 y.","Thuringia","","","",""
"Min 1x per month","2014","35-65 y.","Schleswig-Holstein","","","",""
"Min 1x per month","2014","35-65 y.","Hamburg","","","",""
"Min 1x per month","2014","35-65 y.","Lower Saxony","","","",""
"Min 1x per month","2014","35-65 y.","Bremen","","","",""
"Min 1x per month","2014","35-65 y.","North Rhine-Westphalia","","","",""
"Min 1x per month","2014","35-65 y.","Hesse","","","",""
"Min 1x per month","2014","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Min 1x per month","2014","35-65 y.","Baden-Württemberg","","","",""
"Min 1x per month","2014","35-65 y.","Bavaria","","","",""
"Min 1x per month","2014","35-65 y.","Berlin","","","",""
"Min 1x per month","2014","35-65 y.","Brandenburg","","","",""
"Min 1x per month","2014","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Min 1x per month","2014","35-65 y.","Saxony","","","",""
"Min 1x per month","2014","35-65 y.","Saxony-Anhalt","","","",""
"Min 1x per month","2014","35-65 y.","Thuringia","","","",""
"Min 1x per month","2014","66 and older","Schleswig-Holstein","","","",""
"Min 1x per month","2014","66 and older","Hamburg","","","",""
"Min 1x per month","2014","66 and older","Lower Saxony","","","",""
"Min 1x per month","2014","66 and older","Bremen","","","",""
"Min 1x per month","2014","66 and older","North Rhine-Westphalia","","","",""
"Min 1x per month","2014","66 and older","Hesse","","","",""
"Min 1x per month","2014","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Min 1x per month","2014","66 and older","Baden-Württemberg","","","",""
"Min 1x per month","2014","66 and older","Bavaria","","","",""
"Min 1x per month","2014","66 and older","Berlin","","","",""
"Min 1x per month","2014","66 and older","Brandenburg","","","",""
"Min 1x per month","2014","66 and older","Mecklenburg-Western Pomerania","","","",""
"Min 1x per month","2014","66 and older","Saxony","","","",""
"Min 1x per month","2014","66 and older","Saxony-Anhalt","","","",""
"Min 1x per month","2014","66 and older","Thuringia","","","",""
"Rarely","2014","16-34 y.","Schleswig-Holstein","","","",""
"Rarely","2014","16-34 y.","Hamburg","","","",""
"Rarely","2014","16-34 y.","Lower Saxony","","","",""
"Rarely","2014","16-34 y.","Bremen","","","",""
"Rarely","2014","16-34 y.","North Rhine-Westphalia","","","",""
"Rarely","2014","16-34 y.","Hesse","","","",""
"Rarely","2014","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Rarely","2014","16-34 y.","Baden-Württemberg","","","",""
"Rarely","2014","16-34 y.","Bavaria","","","",""
"Rarely","2014","16-34 y.","Berlin","","","",""
"Rarely","2014","16-34 y.","Brandenburg","","","",""
"Rarely","2014","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Rarely","2014","16-34 y.","Saxony","","","",""
"Rarely","2014","16-34 y.","Saxony-Anhalt","","","",""
"Rarely","2014","16-34 y.","Thuringia","","","",""
"Rarely","2014","35-65 y.","Schleswig-Holstein","","","",""
"Rarely","2014","35-65 y.","Hamburg","","","",""
"Rarely","2014","35-65 y.","Lower Saxony","","","",""
"Rarely","2014","35-65 y.","Bremen","","","",""
"Rarely","2014","35-65 y.","North Rhine-Westphalia","","","",""
"Rarely","2014","35-65 y.","Hesse","","","",""
"Rarely","2014","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Rarely","2014","35-65 y.","Baden-Württemberg","","","",""
"Rarely","2014","35-65 y.","Bavaria","","","",""
"Rarely","2014","35-65 y.","Berlin","","","",""
"Rarely","2014","35-65 y.","Brandenburg","","","",""
"Rarely","2014","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Rarely","2014","35-65 y.","Saxony","","","",""
"Rarely","2014","35-65 y.","Saxony-Anhalt","","","",""
"Rarely","2014","35-65 y.","Thuringia","","","",""
"Rarely","2014","66 and older","Schleswig-Holstein","","","",""
"Rarely","2014","66 and older","Hamburg","","","",""
"Rarely","2014","66 and older","Lower Saxony","","","",""
"Rarely","2014","66 and older","Bremen","","","",""
"Rarely","2014","66 and older","North Rhine-Westphalia","","","",""
"Rarely","2014","66 and older","Hesse","","","",""
"Rarely","2014","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Rarely","2014","66 and older","Baden-Württemberg","","","",""
"Rarely","2014","66 and older","Bavaria","","","",""
"Rarely","2014","66 and older","Berlin","","","",""
"Rarely","2014","66 and older","Brandenburg","","","",""
"Rarely","2014","66 and older","Mecklenburg-Western Pomerania","","","",""
"Rarely","2014","66 and older","Saxony","","","",""
"Rarely","2014","66 and older","Saxony-Anhalt","","","",""
"Rarely","2014","66 and older","Thuringia","","","",""
"Never","2014","16-34 y.","Schleswig-Holstein","","","",""
"Never","2014","16-34 y.","Hamburg","","","",""
"Never","2014","16-34 y.","Lower Saxony","","","",""
"Never","2014","16-34 y.","Bremen","","","",""
"Never","2014","16-34 y.","North Rhine-Westphalia","","","",""
"Never","2014","16-34 y.","Hesse","","","",""
"Never","2014","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Never","2014","16-34 y.","Baden-Württemberg","","","",""
"Never","2014","16-34 y.","Bavaria","","","",""
"Never","2014","16-34 y.","Berlin","","","",""
"Never","2014","16-34 y.","Brandenburg","","","",""
"Never","2014","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Never","2014","16-34 y.","Saxony","","","",""
"Never","2014","16-34 y.","Saxony-Anhalt","","","",""
"Never","2014","16-34 y.","Thuringia","","","",""
"Never","2014","35-65 y.","Schleswig-Holstein","","","",""
"Never","2014","35-65 y.","Hamburg","","","",""
"Never","2014","35-65 y.","Lower Saxony","","","",""
"Never","2014","35-65 y.","Bremen","","","",""
"Never","2014","35-65 y.","North Rhine-Westphalia","","","",""
"Never","2014","35-65 y.","Hesse","","","",""
"Never","2014","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Never","2014","35-65 y.","Baden-Württemberg","","","",""
"Never","2014","35-65 y.","Bavaria","","","",""
"Never","2014","35-65 y.","Berlin","","","",""
"Never","2014","35-65 y.","Brandenburg","","","",""
"Never","2014","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Never","2014","35-65 y.","Saxony","","","",""
"Never","2014","35-65 y.","Saxony-Anhalt","","","",""
"Never","2014","35-65 y.","Thuringia","","","",""
"Never","2014","66 and older","Schleswig-Holstein","","","",""
"Never","2014","66 and older","Hamburg","","","",""
"Never","2014","66 and older","Lower Saxony","","","",""
"Never","2014","66 and older","Bremen","","","",""
"Never","2014","66 and older","North Rhine-Westphalia","","","",""
"Never","2014","66 and older","Hesse","","","",""
"Never","2014","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Never","2014","66 and older","Baden-Württemberg","","","",""
"Never","2014","66 and older","Bavaria","","","",""
"Never","2014","66 and older","Berlin","","","",""
"Never","2014","66 and older","Brandenburg","","","",""
"Never","2014","66 and older","Mecklenburg-Western Pomerania","","","",""
"Never","2014","66 and older","Saxony","","","",""
"Never","2014","66 and older","Saxony-Anhalt","","","",""
"Never","2014","66 and older","Thuringia","","","",""
"Daily","2015","16-34 y.","Schleswig-Holstein","","","",""
"Daily","2015","16-34 y.","Hamburg","","","",""
"Daily","2015","16-34 y.","Lower Saxony","","","",""
"Daily","2015","16-34 y.","Bremen","","","",""
"Daily","2015","16-34 y.","North Rhine-Westphalia","","","",""
"Daily","2015","16-34 y.","Hesse","","","",""
"Daily","2015","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Daily","2015","16-34 y.","Baden-Württemberg","","","",""
"Daily","2015","16-34 y.","Bavaria","","","",""
"Daily","2015","16-34 y.","Berlin","","","",""
"Daily","2015","16-34 y.","Brandenburg","","","",""
"Daily","2015","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Daily","2015","16-34 y.","Saxony","","","",""
"Daily","2015","16-34 y.","Saxony-Anhalt","","","",""
"Daily","2015","16-34 y.","Thuringia","","","",""
"Daily","2015","35-65 y.","Schleswig-Holstein","","","",""
"Daily","2015","35-65 y.","Hamburg","","","",""
"Daily","2015","35-65 y.","Lower Saxony","","","",""
"Daily","2015","35-65 y.","Bremen","","","",""
"Daily","2015","35-65 y.","North Rhine-Westphalia","","","",""
"Daily","2015","35-65 y.","Hesse","","","",""
"Daily","2015","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Daily","2015","35-65 y.","Baden-Württemberg","","","",""
"Daily","2015","35-65 y.","Bavaria","","","",""
"Daily","2015","35-65 y.","Berlin","","","",""
"Daily","2015","35-65 y.","Brandenburg","","","",""
"Daily","2015","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Daily","2015","35-65 y.","Saxony","","","",""
"Daily","2015","35-65 y.","Saxony-Anhalt","","","",""
"Daily","2015","35-65 y.","Thuringia","","","",""
"Daily","2015","66 and older","Schleswig-Holstein","","","",""
"Daily","2015","66 and older","Hamburg","","","",""
"Daily","2015","66 and older","Lower Saxony","","","",""
"Daily","2015","66 and older","Bremen","","","",""
"Daily","2015","66 and older","North Rhine-Westphalia","","","",""
"Daily","2015","66 and older","Hesse","","","",""
"Daily","2015","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Daily","2015","66 and older","Baden-Württemberg","","","",""
"Daily","2015","66 and older","Bavaria","","","",""
"Daily","2015","66 and older","Berlin","","","",""
"Daily","2015","66 and older","Brandenburg","","","",""
"Daily","2015","66 and older","Mecklenburg-Western Pomerania","","","",""
"Daily","2015","66 and older","Saxony","","","",""
"Daily","2015","66 and older","Saxony-Anhalt","","","",""
"Daily","2015","66 and older","Thuringia","","","",""
"Min 1x per week","2015","16-34 y.","Schleswig-Holstein","","","",""
"Min 1x per week","2015","16-34 y.","Hamburg","","","",""
"Min 1x per week","2015","16-34 y.","Lower Saxony","","","",""
"Min 1x per week","2015","16-34 y.","Bremen","","","",""
"Min 1x per week","2015","16-34 y.","North Rhine-Westphalia","","","",""
"Min 1x per week","2015","16-34 y.","Hesse","","","",""
"Min 1x per week","2015","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Min 1x per week","2015","16-34 y.","Baden-Württemberg","","","",""
"Min 1x per week","2015","16-34 y.","Bavaria","","","",""
"Min 1x per week","2015","16-34 y.","Berlin","","","",""
"Min 1x per week","2015","16-34 y.","Brandenburg","","","",""
"Min 1x per week","2015","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Min 1x per week","2015","16-34 y.","Saxony","","","",""
"Min 1x per week","2015","16-34 y.","Saxony-Anhalt","","","",""
"Min 1x per week","2015","16-34 y.","Thuringia","","","",""
"Min 1x per week","2015","35-65 y.","Schleswig-Holstein","","","",""
"Min 1x per week","2015","35-65 y.","Hamburg","","","",""
"Min 1x per week","2015","35-65 y.","Lower Saxony","","","",""
"Min 1x per week","2015","35-65 y.","Bremen","","","",""
"Min 1x per week","2015","35-65 y.","North Rhine-Westphalia","","","",""
"Min 1x per week","2015","35-65 y.","Hesse","","","",""
"Min 1x per week","2015","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Min 1x per week","2015","35-65 y.","Baden-Württemberg","","","",""
"Min 1x per week","2015","35-65 y.","Bavaria","","","",""
"Min 1x per week","2015","35-65 y.","Berlin","","","",""
"Min 1x per week","2015","35-65 y.","Brandenburg","","","",""
"Min 1x per week","2015","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Min 1x per week","2015","35-65 y.","Saxony","","","",""
"Min 1x per week","2015","35-65 y.","Saxony-Anhalt","","","",""
"Min 1x per week","2015","35-65 y.","Thuringia","","","",""
"Min 1x per week","2015","66 and older","Schleswig-Holstein","","","",""
"Min 1x per week","2015","66 and older","Hamburg","","","",""
"Min 1x per week","2015","66 and older","Lower Saxony","","","",""
"Min 1x per week","2015","66 and older","Bremen","","","",""
"Min 1x per week","2015","66 and older","North Rhine-Westphalia","","","",""
"Min 1x per week","2015","66 and older","Hesse","","","",""
"Min 1x per week","2015","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Min 1x per week","2015","66 and older","Baden-Württemberg","","","",""
"Min 1x per week","2015","66 and older","Bavaria","","","",""
"Min 1x per week","2015","66 and older","Berlin","","","",""
"Min 1x per week","2015","66 and older","Brandenburg","","","",""
"Min 1x per week","2015","66 and older","Mecklenburg-Western Pomerania","","","",""
"Min 1x per week","2015","66 and older","Saxony","","","",""
"Min 1x per week","2015","66 and older","Saxony-Anhalt","","","",""
"Min 1x per week","2015","66 and older","Thuringia","","","",""
"Min 1x per month","2015","16-34 y.","Schleswig-Holstein","","","",""
"Min 1x per month","2015","16-34 y.","Hamburg","","","",""
"Min 1x per month","2015","16-34 y.","Lower Saxony","","","",""
"Min 1x per month","2015","16-34 y.","Bremen","","","",""
"Min 1x per month","2015","16-34 y.","North Rhine-Westphalia","","","",""
"Min 1x per month","2015","16-34 y.","Hesse","","","",""
"Min 1x per month","2015","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Min 1x per month","2015","16-34 y.","Baden-Württemberg","","","",""
"Min 1x per month","2015","16-34 y.","Bavaria","","","",""
"Min 1x per month","2015","16-34 y.","Berlin","","","",""
"Min 1x per month","2015","16-34 y.","Brandenburg","","","",""
"Min 1x per month","2015","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Min 1x per month","2015","16-34 y.","Saxony","","","",""
"Min 1x per month","2015","16-34 y.","Saxony-Anhalt","","","",""
"Min 1x per month","2015","16-34 y.","Thuringia","","","",""
"Min 1x per month","2015","35-65 y.","Schleswig-Holstein","","","",""
"Min 1x per month","2015","35-65 y.","Hamburg","","","",""
"Min 1x per month","2015","35-65 y.","Lower Saxony","","","",""
"Min 1x per month","2015","35-65 y.","Bremen","","","",""
"Min 1x per month","2015","35-65 y.","North Rhine-Westphalia","","","",""
"Min 1x per month","2015","35-65 y.","Hesse","","","",""
"Min 1x per month","2015","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Min 1x per month","2015","35-65 y.","Baden-Württemberg","","","",""
"Min 1x per month","2015","35-65 y.","Bavaria","","","",""
"Min 1x per month","2015","35-65 y.","Berlin","","","",""
"Min 1x per month","2015","35-65 y.","Brandenburg","","","",""
"Min 1x per month","2015","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Min 1x per month","2015","35-65 y.","Saxony","","","",""
"Min 1x per month","2015","35-65 y.","Saxony-Anhalt","","","",""
"Min 1x per month","2015","35-65 y.","Thuringia","","","",""
"Min 1x per month","2015","66 and older","Schleswig-Holstein","","","",""
"Min 1x per month","2015","66 and older","Hamburg","","","",""
"Min 1x per month","2015","66 and older","Lower Saxony","","","",""
"Min 1x per month","2015","66 and older","Bremen","","","",""
"Min 1x per month","2015","66 and older","North Rhine-Westphalia","","","",""
"Min 1x per month","2015","66 and older","Hesse","","","",""
"Min 1x per month","2015","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Min 1x per month","2015","66 and older","Baden-Württemberg","","","",""
"Min 1x per month","2015","66 and older","Bavaria","","","",""
"Min 1x per month","2015","66 and older","Berlin","","","",""
"Min 1x per month","2015","66 and older","Brandenburg","","","",""
"Min 1x per month","2015","66 and older","Mecklenburg-Western Pomerania","","","",""
"Min 1x per month","2015","66 and older","Saxony","","","",""
"Min 1x per month","2015","66 and older","Saxony-Anhalt","","","",""
"Min 1x per month","2015","66 and older","Thuringia","","","",""
"Rarely","2015","16-34 y.","Schleswig-Holstein","","","",""
