"pli0082","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Rarely","2017","16-34 y.","Single parent ","53","0.213559337901378","0.153013538166475","0.27410513763628","4"
"Rarely","2017","16-34 y.","(Married) couple without C. ","33","0.260553483804285","0.184808293397009","0.336298674211561","4"
"Rarely","2017","16-34 y.","Couple + C. LE and GT 16","58","0.388871476114173","0.312126215803515","0.465616736424831","4"
"Rarely","2017","35-65 y.","1-pers.-HH","53","0.326931465728685","0.25951753916108","0.39434539229629","4"
"Rarely","2017","35-65 y.","Couple + C. GT 16 ","21","","","","4"
"Rarely","2017","66 and older","(Married) couple without C. ","1","","","","4"
"Rarely","2017","66 and older","Single parent ","2","","","","4"
"Rarely","2017","66 and older","Couple + C. LE and GT 16","1","","","","4"
"Daily","2018","16-34 y.","1-pers.-HH","22","","","","1"
"Daily","2018","16-34 y.","(Married) couple without C. ","1","","","","1"
"Daily","2018","16-34 y.","Single parent ","3","","","","1"
"Daily","2018","16-34 y.","Couple + C. LE 16 ","14","","","","1"
"Daily","2018","16-34 y.","Couple + C. GT 16 ","1","","","","1"
"Daily","2018","16-34 y.","Couple + C. LE and GT 16","3","","","","1"
"Daily","2018","35-65 y.","1-pers.-HH","4","","","","1"
"Daily","2018","35-65 y.","(Married) couple without C. ","2","","","","1"
"Daily","2018","35-65 y.","Couple + C. LE 16 ","15","","","","1"
"Daily","2018","35-65 y.","Couple + C. GT 16 ","2","","","","1"
"Daily","2018","35-65 y.","Couple + C. LE and GT 16","10","","","","1"
"Daily","2018","66 and older","1-pers.-HH","","","","","1"
"Daily","2018","66 and older","(Married) couple without C. ","","","","","1"
"Daily","2018","66 and older","Single parent ","","","","","1"
"Daily","2018","66 and older","Couple + C. LE 16 ","","","","","1"
"Daily","2018","66 and older","Couple + C. GT 16 ","","","","","1"
"Daily","2018","35-65 y.","Single parent ","3","","","","1"
"Daily","2018","66 and older","Couple + C. LE and GT 16","1","","","","1"
"Min 1x per month","2018","35-65 y.","Single parent ","36","0.241727097321003","0.178113654061263","0.305340540580744","3"
"Min 1x per month","2018","16-34 y.","Single parent ","24","","","","3"
"Min 1x per month","2018","16-34 y.","Couple + C. LE 16 ","214","0.23765602515801","0.208611049459195","0.266701000856824","3"
"Min 1x per month","2018","16-34 y.","Couple + C. LE and GT 16","30","0.383974584265922","0.288171156424536","0.479778012107308","3"
"Min 1x per month","2018","35-65 y.","1-pers.-HH","32","0.210074343588903","0.143539910248692","0.276608776929114","3"
"Min 1x per month","2018","35-65 y.","(Married) couple without C. ","15","","","","3"
"Min 1x per month","2018","35-65 y.","Couple + C. LE 16 ","201","0.221997450257901","0.193724342515342","0.25027055800046","3"
"Min 1x per month","2018","35-65 y.","Couple + C. GT 16 ","6","","","","3"
"Min 1x per month","2018","35-65 y.","Couple + C. LE and GT 16","100","0.23688127347341","0.195626003870466","0.278136543076354","3"
"Min 1x per month","2018","66 and older","1-pers.-HH","","","","","3"
"Min 1x per month","2018","66 and older","(Married) couple without C. ","2","","","","3"
"Min 1x per month","2018","16-34 y.","1-pers.-HH","174","0.258331312104031","0.2243663410631","0.292296283144963","3"
"Min 1x per month","2018","16-34 y.","(Married) couple without C. ","17","","","","3"
"Min 1x per month","2018","66 and older","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2018","66 and older","Single parent ","","","","","3"
"Min 1x per month","2018","66 and older","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2018","16-34 y.","Couple + C. GT 16 ","7","","","","3"
"Min 1x per month","2018","66 and older","Couple + C. GT 16 ","","","","","3"
"Min 1x per week","2018","16-34 y.","(Married) couple without C. ","16","","","","2"
"Min 1x per week","2018","16-34 y.","Couple + C. LE 16 ","148","0.193703471508402","0.166736187202365","0.220670755814439","2"
"Min 1x per week","2018","16-34 y.","Couple + C. GT 16 ","1","","","","2"
"Min 1x per week","2018","16-34 y.","Couple + C. LE and GT 16","18","","","","2"
"Min 1x per week","2018","35-65 y.","1-pers.-HH","20","","","","2"
"Min 1x per week","2018","35-65 y.","Single parent ","11","","","","2"
"Min 1x per week","2018","35-65 y.","Couple + C. LE 16 ","163","0.214787933124234","0.186849151264776","0.242726714983691","2"
"Min 1x per week","2018","35-65 y.","Couple + C. GT 16 ","1","","","","2"
"Min 1x per week","2018","35-65 y.","Couple + C. LE and GT 16","68","0.133046078738301","0.100091401939628","0.166000755536974","2"
"Min 1x per week","2018","66 and older","Single parent ","","","","","2"
"Min 1x per week","2018","66 and older","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2018","16-34 y.","1-pers.-HH","110","0.194395006512368","0.16368772440652","0.225102288618216","2"
"Min 1x per week","2018","16-34 y.","Single parent ","22","","","","2"
"Min 1x per week","2018","66 and older","1-pers.-HH","","","","","2"
"Min 1x per week","2018","66 and older","(Married) couple without C. ","1","","","","2"
"Min 1x per week","2018","66 and older","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2018","35-65 y.","(Married) couple without C. ","6","","","","2"
"Min 1x per week","2018","66 and older","Couple + C. LE and GT 16","","","","","2"
"Never","2018","16-34 y.","1-pers.-HH","133","0.204274466784665","0.172990166821192","0.235558766748138","5"
"Never","2018","16-34 y.","(Married) couple without C. ","8","","","","5"
"Never","2018","16-34 y.","Single parent ","37","0.31812833559978","0.243092325756061","0.393164345443498","5"
"Never","2018","16-34 y.","Couple + C. LE 16 ","167","0.236473876132095","0.207478773370761","0.265468978893429","5"
"Never","2018","16-34 y.","Couple + C. GT 16 ","2","","","","5"
"Never","2018","16-34 y.","Couple + C. LE and GT 16","13","","","","5"
"Never","2018","35-65 y.","1-pers.-HH","38","0.287012863923368","0.213127507410326","0.360898220436411","5"
"Never","2018","35-65 y.","(Married) couple without C. ","12","","","","5"
"Never","2018","35-65 y.","Single parent ","47","0.20837256810891","0.148025780499414","0.268719355718407","5"
"Never","2018","35-65 y.","Couple + C. LE 16 ","155","0.211648723772705","0.183859478025129","0.23943796952028","5"
"Never","2018","35-65 y.","Couple + C. GT 16 ","28","","","","5"
"Never","2018","35-65 y.","Couple + C. LE and GT 16","86","0.2769478540437","0.233526654066181","0.32036905402122","5"
"Never","2018","66 and older","1-pers.-HH","4","","","","5"
"Never","2018","66 and older","(Married) couple without C. ","2","","","","5"
"Never","2018","66 and older","Single parent ","1","","","","5"
"Never","2018","66 and older","Couple + C. LE 16 ","","","","","5"
"Never","2018","66 and older","Couple + C. GT 16 ","5","","","","5"
"Never","2018","66 and older","Couple + C. LE and GT 16","1","","","","5"
"Rarely","2018","16-34 y.","1-pers.-HH","199","0.304745940752538","0.269028652149401","0.340463229355676","4"
"Rarely","2018","16-34 y.","Single parent ","62","0.357716002623574","0.280492415962709","0.434939589284439","4"
"Rarely","2018","16-34 y.","Couple + C. LE 16 ","282","0.307101636097864","0.275624374036014","0.338578898159715","4"
"Rarely","2018","35-65 y.","1-pers.-HH","50","0.350662189957262","0.272724655769394","0.42859972414513","4"
"Rarely","2018","35-65 y.","(Married) couple without C. ","21","","","","4"
"Rarely","2018","35-65 y.","Couple + C. GT 16 ","21","","","","4"
"Rarely","2018","35-65 y.","Couple + C. LE and GT 16","144","0.340216337440382","0.294244022774694","0.38618865210607","4"
"Rarely","2018","16-34 y.","(Married) couple without C. ","26","","","","4"
"Rarely","2018","16-34 y.","Couple + C. GT 16 ","13","","","","4"
"Rarely","2018","16-34 y.","Couple + C. LE and GT 16","35","0.289535894637539","0.200194491210417","0.378877298064661","4"
"Rarely","2018","35-65 y.","Single parent ","77","0.471805981269787","0.397631942405328","0.545980020134247","4"
"Rarely","2018","35-65 y.","Couple + C. LE 16 ","296","0.335424854703246","0.3033046198206","0.367545089585893","4"
"Rarely","2018","66 and older","1-pers.-HH","","","","","4"
"Rarely","2018","66 and older","(Married) couple without C. ","2","","","","4"
"Rarely","2018","66 and older","Single parent ","1","","","","4"
"Rarely","2018","66 and older","Couple + C. LE 16 ","","","","","4"
"Rarely","2018","66 and older","Couple + C. GT 16 ","2","","","","4"
"Rarely","2018","66 and older","Couple + C. LE and GT 16","","","","","4"
"Daily","2019","16-34 y.","1-pers.-HH","16","","","","1"
"Daily","2019","16-34 y.","(Married) couple without C. ","2","","","","1"
"Daily","2019","16-34 y.","Single parent ","5","","","","1"
"Daily","2019","16-34 y.","Couple + C. LE 16 ","15","","","","1"
"Daily","2019","16-34 y.","Couple + C. GT 16 ","4","","","","1"
"Daily","2019","16-34 y.","Couple + C. LE and GT 16","10","","","","1"
"Daily","2019","35-65 y.","1-pers.-HH","9","","","","1"
"Daily","2019","35-65 y.","(Married) couple without C. ","9","","","","1"
"Daily","2019","35-65 y.","Couple + C. GT 16 ","4","","","","1"
"Daily","2019","35-65 y.","Couple + C. LE and GT 16","20","","","","1"
"Daily","2019","66 and older","1-pers.-HH","3","","","","1"
"Daily","2019","66 and older","(Married) couple without C. ","11","","","","1"
"Daily","2019","66 and older","Single parent ","","","","","1"
"Daily","2019","66 and older","Couple + C. LE 16 ","","","","","1"
"Daily","2019","66 and older","Couple + C. GT 16 ","1","","","","1"
"Daily","2019","66 and older","Couple + C. LE and GT 16","","","","","1"
"Daily","2019","35-65 y.","Couple + C. LE 16 ","26","","","","1"
"Daily","2019","35-65 y.","Single parent ","5","","","","1"
"Min 1x per month","2019","35-65 y.","Single parent ","347","0.256887712771823","0.233984659013307","0.279790766530339","3"
"Min 1x per month","2019","35-65 y.","Couple + C. LE and GT 16","651","0.26955733644034","0.249957886778488","0.289156786102193","3"
"Min 1x per month","2019","16-34 y.","Single parent ","228","0.278641308844947","0.248660047913146","0.308622569776748","3"
"Min 1x per month","2019","16-34 y.","Couple + C. LE 16 ","634","0.400396949840493","0.377381153689445","0.423412745991541","3"
"Min 1x per month","2019","16-34 y.","Couple + C. LE and GT 16","264","0.322856450885528","0.290127267721752","0.355585634049304","3"
"Min 1x per month","2019","35-65 y.","1-pers.-HH","653","0.281480061853862","0.262208785392806","0.300751338314918","3"
"Min 1x per month","2019","35-65 y.","(Married) couple without C. ","1526","0.330545326640439","0.316279663887334","0.344810989393544","3"
"Min 1x per month","2019","35-65 y.","Couple + C. LE 16 ","1987","0.421453343390639","0.407738925917751","0.435167760863527","3"
"Min 1x per month","2019","35-65 y.","Couple + C. GT 16 ","634","0.278070340884213","0.258117347549731","0.298023334218695","3"
"Min 1x per month","2019","66 and older","1-pers.-HH","343","0.218661272182823","0.197473757548922","0.239848786816723","3"
"Min 1x per month","2019","66 and older","(Married) couple without C. ","1171","0.29599556966846","0.280678563711678","0.311312575625243","3"
"Min 1x per month","2019","66 and older","Single parent ","14","","","","3"
"Min 1x per month","2019","66 and older","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2019","66 and older","Couple + C. GT 16 ","47","0.138141723209712","0.0910228556964021","0.185260590723023","3"
"Min 1x per month","2019","16-34 y.","1-pers.-HH","520","0.390170271643725","0.364490103690235","0.415850439597216","3"
"Min 1x per month","2019","66 and older","Couple + C. LE 16 ","2","","","","3"
"Min 1x per month","2019","16-34 y.","(Married) couple without C. ","467","0.47798305625953","0.447926518675259","0.5080395938438","3"
"Min 1x per month","2019","16-34 y.","Couple + C. GT 16 ","280","0.298592657051977","0.269164372291835","0.328020941812119","3"
"Min 1x per week","2019","16-34 y.","Couple + C. GT 16 ","45","0.0553379279357556","0.0406354708579746","0.0700403850135366","2"
"Min 1x per week","2019","16-34 y.","Couple + C. LE and GT 16","45","0.0425073123386457","0.0283855266707429","0.0566290980065486","2"
"Min 1x per week","2019","35-65 y.","1-pers.-HH","133","0.0493325982661281","0.0400525860724365","0.0586126104598196","2"
"Min 1x per week","2019","35-65 y.","(Married) couple without C. ","221","0.0443511650516053","0.0381078171350472","0.0505945129681635","2"
"Min 1x per week","2019","35-65 y.","Couple + C. LE 16 ","397","0.0607442327629726","0.0541101959008048","0.0673782696251403","2"
"Min 1x per week","2019","35-65 y.","Couple + C. GT 16 ","68","0.0314639568799477","0.023689897682102","0.0392380160777934","2"
"Min 1x per week","2019","35-65 y.","Couple + C. LE and GT 16","120","0.0404102419156386","0.0317123549363307","0.0491081288949466","2"
"Min 1x per week","2019","35-65 y.","Single parent ","80","0.0547948874596344","0.042865241477233","0.0667245334420357","2"
"Min 1x per week","2019","66 and older","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2019","16-34 y.","(Married) couple without C. ","56","0.0337581711057723","0.0228908432048122","0.0446254990067325","2"
"Min 1x per week","2019","16-34 y.","Couple + C. LE 16 ","212","0.0965870425545164","0.0827114577115338","0.110462627397499","2"
"Min 1x per week","2019","16-34 y.","1-pers.-HH","138","0.0543609950535082","0.0424246088120739","0.0662973812949424","2"
"Min 1x per week","2019","16-34 y.","Single parent ","52","0.0515357855192268","0.0367509521598509","0.0663206188786028","2"
"Min 1x per week","2019","66 and older","Single parent ","3","","","","2"
"Min 1x per week","2019","66 and older","1-pers.-HH","56","0.0282653631411145","0.0197701255210187","0.0367606007612102","2"
"Min 1x per week","2019","66 and older","Couple + C. GT 16 ","11","","","","2"
"Min 1x per week","2019","66 and older","(Married) couple without C. ","223","0.0502867305005524","0.0429539863391168","0.0576194746619879","2"
"Min 1x per week","2019","66 and older","Couple + C. LE and GT 16","","","","","2"
"Never","2019","16-34 y.","1-pers.-HH","141","0.0661669966267417","0.0530805482516132","0.0792534450018703","5"
"Never","2019","16-34 y.","(Married) couple without C. ","56","0.0339539060229786","0.0230562224213357","0.0448515896246214","5"
"Never","2019","16-34 y.","Single parent ","124","0.15210613388357","0.128090413423301","0.176121854343838","5"
"Never","2019","16-34 y.","Couple + C. LE 16 ","205","0.0763546599921778","0.0638802762179928","0.0888290437663627","5"
"Never","2019","16-34 y.","Couple + C. GT 16 ","82","0.0714240406304246","0.0548636277739761","0.0879844534868731","5"
"Never","2019","16-34 y.","Couple + C. LE and GT 16","67","0.0957730377085816","0.0751738347182875","0.116372240698876","5"
"Never","2019","35-65 y.","1-pers.-HH","323","0.16924329965481","0.153175370091331","0.18531122921829","5"
"Never","2019","35-65 y.","(Married) couple without C. ","303","0.0781410535092923","0.0700017410317924","0.0862803659867922","5"
"Never","2019","35-65 y.","Single parent ","207","0.152822828759573","0.13396134975018","0.171684307768967","5"
"Never","2019","35-65 y.","Couple + C. LE 16 ","314","0.0475414960086509","0.0416314226255936","0.0534515693917083","5"
"Never","2019","35-65 y.","Couple + C. GT 16 ","156","0.0820154449198723","0.0697960756209266","0.0942348142188181","5"
"Never","2019","35-65 y.","Couple + C. LE and GT 16","212","0.108497940996175","0.0947607746740649","0.122235107318285","5"
"Never","2019","66 and older","1-pers.-HH","359","0.272288625831683","0.249471090257318","0.295106161406047","5"
"Never","2019","66 and older","(Married) couple without C. ","413","0.151096297405418","0.139079196586613","0.163113398224223","5"
"Never","2019","66 and older","Single parent ","27","","","","5"
"Never","2019","66 and older","Couple + C. LE 16 ","","","","","5"
"Never","2019","66 and older","Couple + C. GT 16 ","36","0.161968367949422","0.111657734006127","0.212279001892718","5"
"Never","2019","66 and older","Couple + C. LE and GT 16","","","","","5"
"Rarely","2019","35-65 y.","Couple + C. LE and GT 16","966","0.580569509649789","0.558773231374997","0.602365787924581","4"
"Rarely","2019","16-34 y.","1-pers.-HH","571","0.487150025847845","0.460835653853086","0.513464397842603","4"
