"pli0082","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Never","2002","lower secondary degree","(3a) lower tertiary education","","","",""
"Never","2002","lower secondary degree","(3b) higher tertiary education","","","",""
"Never","2002","secondary school degree","(0) in school","","","",""
"Never","2002","secondary school degree","(1a) inadequately completed","","","",""
"Never","2002","secondary school degree","(1b) general elementary school","","","",""
"Never","2002","secondary school degree","(1c) basic vocational qualification","","","",""
"Never","2002","secondary school degree","(2b) intermediate general qualification","","","",""
"Never","2002","secondary school degree","(2a) intermediate vocational","","","",""
"Never","2002","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Never","2002","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Never","2002","secondary school degree","(3a) lower tertiary education","","","",""
"Never","2002","secondary school degree","(3b) higher tertiary education","","","",""
"Never","2002","college entrance qualification","(0) in school","","","",""
"Never","2002","college entrance qualification","(1a) inadequately completed","","","",""
"Never","2002","college entrance qualification","(1b) general elementary school","","","",""
"Never","2002","college entrance qualification","(1c) basic vocational qualification","","","",""
"Never","2002","college entrance qualification","(2b) intermediate general qualification","","","",""
"Never","2002","college entrance qualification","(2a) intermediate vocational","","","",""
"Never","2002","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Never","2002","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Never","2002","college entrance qualification","(3a) lower tertiary education","","","",""
"Never","2002","college entrance qualification","(3b) higher tertiary education","","","",""
"Never","2002","Other degree","(0) in school","","","",""
"Never","2002","Other degree","(1a) inadequately completed","","","",""
"Never","2002","Other degree","(1b) general elementary school","","","",""
"Never","2002","Other degree","(1c) basic vocational qualification","","","",""
"Never","2002","Other degree","(2b) intermediate general qualification","","","",""
"Never","2002","Other degree","(2a) intermediate vocational","","","",""
"Never","2002","Other degree","(2c_gen) general maturity certificate","","","",""
"Never","2002","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Never","2002","Other degree","(3a) lower tertiary education","","","",""
"Never","2002","Other degree","(3b) higher tertiary education","","","",""
"Never","2002","no degree/no degree yet","(0) in school","","","",""
"Never","2002","no degree/no degree yet","(1a) inadequately completed","","","",""
"Never","2002","no degree/no degree yet","(1b) general elementary school","","","",""
"Never","2002","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Never","2002","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Never","2002","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Never","2002","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Never","2002","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Never","2002","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Never","2002","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Daily","2003","lower secondary degree","(0) in school","","","",""
"Daily","2003","lower secondary degree","(1a) inadequately completed","","","",""
"Daily","2003","lower secondary degree","(1b) general elementary school","2","","",""
"Daily","2003","lower secondary degree","(1c) basic vocational qualification","7","","",""
"Daily","2003","lower secondary degree","(2b) intermediate general qualification","","","",""
"Daily","2003","lower secondary degree","(2a) intermediate vocational","","","",""
"Daily","2003","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Daily","2003","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Daily","2003","lower secondary degree","(3a) lower tertiary education","","","",""
"Daily","2003","lower secondary degree","(3b) higher tertiary education","","","",""
"Daily","2003","secondary school degree","(0) in school","","","",""
"Daily","2003","secondary school degree","(1a) inadequately completed","","","",""
"Daily","2003","secondary school degree","(1b) general elementary school","","","",""
"Daily","2003","secondary school degree","(1c) basic vocational qualification","","","",""
"Daily","2003","secondary school degree","(2b) intermediate general qualification","","","",""
"Daily","2003","secondary school degree","(2a) intermediate vocational","3","","",""
"Daily","2003","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Daily","2003","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Daily","2003","secondary school degree","(3a) lower tertiary education","","","",""
"Daily","2003","secondary school degree","(3b) higher tertiary education","","","",""
"Daily","2003","college entrance qualification","(0) in school","","","",""
"Daily","2003","college entrance qualification","(1a) inadequately completed","","","",""
"Daily","2003","college entrance qualification","(1b) general elementary school","","","",""
"Daily","2003","college entrance qualification","(1c) basic vocational qualification","","","",""
"Daily","2003","college entrance qualification","(2b) intermediate general qualification","","","",""
"Daily","2003","college entrance qualification","(2a) intermediate vocational","","","",""
"Daily","2003","college entrance qualification","(2c_gen) general maturity certificate","1","","",""
"Daily","2003","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Daily","2003","college entrance qualification","(3a) lower tertiary education","2","","",""
"Daily","2003","college entrance qualification","(3b) higher tertiary education","1","","",""
"Daily","2003","Other degree","(0) in school","","","",""
"Daily","2003","Other degree","(1a) inadequately completed","","","",""
"Daily","2003","Other degree","(1b) general elementary school","1","","",""
"Daily","2003","Other degree","(1c) basic vocational qualification","","","",""
"Daily","2003","Other degree","(2b) intermediate general qualification","","","",""
"Daily","2003","Other degree","(2a) intermediate vocational","","","",""
"Daily","2003","Other degree","(2c_gen) general maturity certificate","","","",""
"Daily","2003","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Daily","2003","Other degree","(3a) lower tertiary education","","","",""
"Daily","2003","Other degree","(3b) higher tertiary education","","","",""
"Daily","2003","no degree/no degree yet","(0) in school","1","","",""
"Daily","2003","no degree/no degree yet","(1a) inadequately completed","1","","",""
"Daily","2003","no degree/no degree yet","(1b) general elementary school","","","",""
"Daily","2003","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Daily","2003","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Daily","2003","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Daily","2003","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Daily","2003","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Daily","2003","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Daily","2003","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Min 1x per week","2003","lower secondary degree","(0) in school","","","",""
"Min 1x per week","2003","lower secondary degree","(1a) inadequately completed","","","",""
"Min 1x per week","2003","lower secondary degree","(1b) general elementary school","57","0.0319592001211097","0.02369704229033","0.0402213579518894"
"Min 1x per week","2003","lower secondary degree","(1c) basic vocational qualification","281","0.0471995955514484","0.0417902463084305","0.0526089447944662"
"Min 1x per week","2003","lower secondary degree","(2b) intermediate general qualification","1","","",""
"Min 1x per week","2003","lower secondary degree","(2a) intermediate vocational","2","","",""
"Min 1x per week","2003","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2003","lower secondary degree","(2c_voc) vocational maturity certificate","1","","",""
"Min 1x per week","2003","lower secondary degree","(3a) lower tertiary education","9","","",""
"Min 1x per week","2003","lower secondary degree","(3b) higher tertiary education","1","","",""
"Min 1x per week","2003","secondary school degree","(0) in school","","","",""
"Min 1x per week","2003","secondary school degree","(1a) inadequately completed","","","",""
"Min 1x per week","2003","secondary school degree","(1b) general elementary school","","","",""
"Min 1x per week","2003","secondary school degree","(1c) basic vocational qualification","","","",""
"Min 1x per week","2003","secondary school degree","(2b) intermediate general qualification","24","","",""
"Min 1x per week","2003","secondary school degree","(2a) intermediate vocational","218","0.0411274111050237","0.0356905618188418","0.0465642603912056"
"Min 1x per week","2003","secondary school degree","(2c_gen) general maturity certificate","1","","",""
"Min 1x per week","2003","secondary school degree","(2c_voc) vocational maturity certificate","2","","",""
"Min 1x per week","2003","secondary school degree","(3a) lower tertiary education","27","","",""
"Min 1x per week","2003","secondary school degree","(3b) higher tertiary education","6","","",""
"Min 1x per week","2003","college entrance qualification","(0) in school","","","",""
"Min 1x per week","2003","college entrance qualification","(1a) inadequately completed","","","",""
"Min 1x per week","2003","college entrance qualification","(1b) general elementary school","","","",""
"Min 1x per week","2003","college entrance qualification","(1c) basic vocational qualification","","","",""
"Min 1x per week","2003","college entrance qualification","(2b) intermediate general qualification","","","",""
"Min 1x per week","2003","college entrance qualification","(2a) intermediate vocational","","","",""
"Min 1x per week","2003","college entrance qualification","(2c_gen) general maturity certificate","26","","",""
"Min 1x per week","2003","college entrance qualification","(2c_voc) vocational maturity certificate","70","0.0649789641099912","0.0517418576651057","0.0782160705548767"
"Min 1x per week","2003","college entrance qualification","(3a) lower tertiary education","76","0.0821674310403967","0.0652311133781513","0.0991037487026421"
"Min 1x per week","2003","college entrance qualification","(3b) higher tertiary education","188","0.069668926634705","0.0592417033606287","0.0800961499087813"
"Min 1x per week","2003","Other degree","(0) in school","","","",""
"Min 1x per week","2003","Other degree","(1a) inadequately completed","","","",""
"Min 1x per week","2003","Other degree","(1b) general elementary school","9","","",""
"Min 1x per week","2003","Other degree","(1c) basic vocational qualification","13","","",""
"Min 1x per week","2003","Other degree","(2b) intermediate general qualification","","","",""
"Min 1x per week","2003","Other degree","(2a) intermediate vocational","","","",""
"Min 1x per week","2003","Other degree","(2c_gen) general maturity certificate","3","","",""
"Min 1x per week","2003","Other degree","(2c_voc) vocational maturity certificate","11","","",""
"Min 1x per week","2003","Other degree","(3a) lower tertiary education","3","","",""
"Min 1x per week","2003","Other degree","(3b) higher tertiary education","4","","",""
"Min 1x per week","2003","no degree/no degree yet","(0) in school","28","","",""
"Min 1x per week","2003","no degree/no degree yet","(1a) inadequately completed","7","","",""
"Min 1x per week","2003","no degree/no degree yet","(1b) general elementary school","","","",""
"Min 1x per week","2003","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Min 1x per week","2003","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Min 1x per week","2003","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Min 1x per week","2003","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2003","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2003","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Min 1x per week","2003","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Min 1x per month","2003","lower secondary degree","(0) in school","","","",""
"Min 1x per month","2003","lower secondary degree","(1a) inadequately completed","","","",""
"Min 1x per month","2003","lower secondary degree","(1b) general elementary school","276","0.156652250221202","0.139578836291753","0.173725664150651"
"Min 1x per month","2003","lower secondary degree","(1c) basic vocational qualification","1268","0.2091791303559","0.198804487526868","0.219553773184933"
"Min 1x per month","2003","lower secondary degree","(2b) intermediate general qualification","","","",""
"Min 1x per month","2003","lower secondary degree","(2a) intermediate vocational","7","","",""
"Min 1x per month","2003","lower secondary degree","(2c_gen) general maturity certificate","1","","",""
"Min 1x per month","2003","lower secondary degree","(2c_voc) vocational maturity certificate","4","","",""
"Min 1x per month","2003","lower secondary degree","(3a) lower tertiary education","49","0.35970631235224","0.282648159116673","0.436764465587807"
"Min 1x per month","2003","lower secondary degree","(3b) higher tertiary education","14","","",""
"Min 1x per month","2003","secondary school degree","(0) in school","","","",""
"Min 1x per month","2003","secondary school degree","(1a) inadequately completed","","","",""
"Min 1x per month","2003","secondary school degree","(1b) general elementary school","","","",""
"Min 1x per month","2003","secondary school degree","(1c) basic vocational qualification","","","",""
"Min 1x per month","2003","secondary school degree","(2b) intermediate general qualification","131","0.196710563507113","0.165694742578218","0.227726384436008"
"Min 1x per month","2003","secondary school degree","(2a) intermediate vocational","1322","0.25795974945517","0.245981568738204","0.269937930172136"
"Min 1x per month","2003","secondary school degree","(2c_gen) general maturity certificate","1","","",""
"Min 1x per month","2003","secondary school degree","(2c_voc) vocational maturity certificate","9","","",""
"Min 1x per month","2003","secondary school degree","(3a) lower tertiary education","178","0.341202657999575","0.30076246200476","0.381642853994391"
"Min 1x per month","2003","secondary school degree","(3b) higher tertiary education","42","0.345353427067814","0.257684800345755","0.433022053789873"
"Min 1x per month","2003","college entrance qualification","(0) in school","","","",""
"Min 1x per month","2003","college entrance qualification","(1a) inadequately completed","","","",""
"Min 1x per month","2003","college entrance qualification","(1b) general elementary school","","","",""
"Min 1x per month","2003","college entrance qualification","(1c) basic vocational qualification","","","",""
"Min 1x per month","2003","college entrance qualification","(2b) intermediate general qualification","","","",""
"Min 1x per month","2003","college entrance qualification","(2a) intermediate vocational","","","",""
"Min 1x per month","2003","college entrance qualification","(2c_gen) general maturity certificate","222","0.285374696324002","0.253804030294833","0.316945362353171"
"Min 1x per month","2003","college entrance qualification","(2c_voc) vocational maturity certificate","410","0.290643883648184","0.266259671311531","0.315028095984837"
"Min 1x per month","2003","college entrance qualification","(3a) lower tertiary education","351","0.336019711779699","0.306889249617311","0.365150173942086"
"Min 1x per month","2003","college entrance qualification","(3b) higher tertiary education","937","0.397016368015437","0.376976847889073","0.417055888141801"
"Min 1x per month","2003","Other degree","(0) in school","","","",""
"Min 1x per month","2003","Other degree","(1a) inadequately completed","","","",""
"Min 1x per month","2003","Other degree","(1b) general elementary school","52","0.128993188207646","0.0967440430661223","0.16124233334917"
"Min 1x per month","2003","Other degree","(1c) basic vocational qualification","58","0.170737101077195","0.134180908556237","0.207293293598153"
"Min 1x per month","2003","Other degree","(2b) intermediate general qualification","","","",""
"Min 1x per month","2003","Other degree","(2a) intermediate vocational","","","",""
"Min 1x per month","2003","Other degree","(2c_gen) general maturity certificate","14","","",""
"Min 1x per month","2003","Other degree","(2c_voc) vocational maturity certificate","28","","",""
"Min 1x per month","2003","Other degree","(3a) lower tertiary education","5","","",""
"Min 1x per month","2003","Other degree","(3b) higher tertiary education","47","0.200332206419818","0.140165835036088","0.260498577803548"
"Min 1x per month","2003","no degree/no degree yet","(0) in school","142","0.194973766410797","0.163585633197973","0.226361899623622"
"Min 1x per month","2003","no degree/no degree yet","(1a) inadequately completed","30","0.10677574127843","0.0704072940703107","0.143144188486549"
"Min 1x per month","2003","no degree/no degree yet","(1b) general elementary school","","","",""
"Min 1x per month","2003","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Min 1x per month","2003","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Min 1x per month","2003","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Min 1x per month","2003","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2003","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2003","no degree/no degree yet","(3a) lower tertiary education","1","","",""
"Min 1x per month","2003","no degree/no degree yet","(3b) higher tertiary education","1","","",""
"Rarely","2003","lower secondary degree","(0) in school","","","",""
"Rarely","2003","lower secondary degree","(1a) inadequately completed","","","",""
"Rarely","2003","lower secondary degree","(1b) general elementary school","936","0.520370340438492","0.496903317994694","0.543837362882289"
"Rarely","2003","lower secondary degree","(1c) basic vocational qualification","3448","0.576765821532099","0.564163079665101","0.589368563399096"
"Rarely","2003","lower secondary degree","(2b) intermediate general qualification","","","",""
"Rarely","2003","lower secondary degree","(2a) intermediate vocational","8","","",""
"Rarely","2003","lower secondary degree","(2c_gen) general maturity certificate","6","","",""
"Rarely","2003","lower secondary degree","(2c_voc) vocational maturity certificate","23","","",""
"Rarely","2003","lower secondary degree","(3a) lower tertiary education","85","0.545465648718092","0.465514995783763","0.625416301652421"
"Rarely","2003","lower secondary degree","(3b) higher tertiary education","25","","",""
"Rarely","2003","secondary school degree","(0) in school","","","",""
"Rarely","2003","secondary school degree","(1a) inadequately completed","","","",""
"Rarely","2003","secondary school degree","(1b) general elementary school","","","",""
"Rarely","2003","secondary school degree","(1c) basic vocational qualification","","","",""
"Rarely","2003","secondary school degree","(2b) intermediate general qualification","411","0.649068823065198","0.611830530269349","0.686307115861047"
"Rarely","2003","secondary school degree","(2a) intermediate vocational","3191","0.610809728659451","0.59746114717929","0.624158310139612"
"Rarely","2003","secondary school degree","(2c_gen) general maturity certificate","2","","",""
"Rarely","2003","secondary school degree","(2c_voc) vocational maturity certificate","29","","",""
"Rarely","2003","secondary school degree","(3a) lower tertiary education","305","0.565804149099881","0.523526870076413","0.608081428123349"
"Rarely","2003","secondary school degree","(3b) higher tertiary education","59","0.503567948084566","0.411381344215033","0.595754551954099"
"Rarely","2003","college entrance qualification","(0) in school","","","",""
"Rarely","2003","college entrance qualification","(1a) inadequately completed","","","",""
"Rarely","2003","college entrance qualification","(1b) general elementary school","","","",""
"Rarely","2003","college entrance qualification","(1c) basic vocational qualification","","","",""
"Rarely","2003","college entrance qualification","(2b) intermediate general qualification","","","",""
"Rarely","2003","college entrance qualification","(2a) intermediate vocational","","","",""
"Rarely","2003","college entrance qualification","(2c_gen) general maturity certificate","488","0.624134462976559","0.590274057574023","0.657994868379096"
"Rarely","2003","college entrance qualification","(2c_voc) vocational maturity certificate","767","0.575494992149325","0.548951493735864","0.602038490562785"
"Rarely","2003","college entrance qualification","(3a) lower tertiary education","546","0.541963170704684","0.511236005782867","0.572690335626501"
"Rarely","2003","college entrance qualification","(3b) higher tertiary education","1100","0.499578665070934","0.479100068050961","0.520057262090907"
"Rarely","2003","Other degree","(0) in school","","","",""
"Rarely","2003","Other degree","(1a) inadequately completed","","","",""
"Rarely","2003","Other degree","(1b) general elementary school","227","0.532593895803143","0.484590791357092","0.580597000249194"
"Rarely","2003","Other degree","(1c) basic vocational qualification","221","0.512123712939333","0.463562090935106","0.560685334943561"
"Rarely","2003","Other degree","(2b) intermediate general qualification","","","",""
"Rarely","2003","Other degree","(2a) intermediate vocational","","","",""
"Rarely","2003","Other degree","(2c_gen) general maturity certificate","32","0.584697316783962","0.463969868066865","0.705424765501058"
"Rarely","2003","Other degree","(2c_voc) vocational maturity certificate","90","0.496782936541168","0.42002641174884","0.573539461333497"
"Rarely","2003","Other degree","(3a) lower tertiary education","12","","",""
"Rarely","2003","Other degree","(3b) higher tertiary education","91","0.609314959413841","0.53597208242438","0.682657836403302"
"Rarely","2003","no degree/no degree yet","(0) in school","377","0.638476923447578","0.600413048789123","0.676540798106034"
"Rarely","2003","no degree/no degree yet","(1a) inadequately completed","132","0.462525884853528","0.403810081877291","0.521241687829765"
"Rarely","2003","no degree/no degree yet","(1b) general elementary school","","","",""
"Rarely","2003","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Rarely","2003","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Rarely","2003","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Rarely","2003","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Rarely","2003","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2003","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Rarely","2003","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Never","2003","lower secondary degree","(0) in school","","","",""
"Never","2003","lower secondary degree","(1a) inadequately completed","","","",""
"Never","2003","lower secondary degree","(1b) general elementary school","470","0.289255335280718","0.267956973554519","0.310553697006917"
"Never","2003","lower secondary degree","(1c) basic vocational qualification","900","0.165672971281346","0.156189465707384","0.175156476855308"
"Never","2003","lower secondary degree","(2b) intermediate general qualification","1","","",""
"Never","2003","lower secondary degree","(2a) intermediate vocational","5","","",""
"Never","2003","lower secondary degree","(2c_gen) general maturity certificate","4","","",""
"Never","2003","lower secondary degree","(2c_voc) vocational maturity certificate","4","","",""
"Never","2003","lower secondary degree","(3a) lower tertiary education","6","","",""
"Never","2003","lower secondary degree","(3b) higher tertiary education","4","","",""
"Never","2003","secondary school degree","(0) in school","","","",""
"Never","2003","secondary school degree","(1a) inadequately completed","","","",""
"Never","2003","secondary school degree","(1b) general elementary school","","","",""
"Never","2003","secondary school degree","(1c) basic vocational qualification","","","",""
"Never","2003","secondary school degree","(2b) intermediate general qualification","65","0.115005272575785","0.0901131099956768","0.139897435155893"
"Never","2003","secondary school degree","(2a) intermediate vocational","391","0.0894998709166962","0.0816844501150071","0.0973152917183852"
"Never","2003","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Never","2003","secondary school degree","(2c_voc) vocational maturity certificate","2","","",""
"Never","2003","secondary school degree","(3a) lower tertiary education","18","","",""
"Never","2003","secondary school degree","(3b) higher tertiary education","6","","",""
"Never","2003","college entrance qualification","(0) in school","","","",""
"Never","2003","college entrance qualification","(1a) inadequately completed","","","",""
"Never","2003","college entrance qualification","(1b) general elementary school","","","",""
"Never","2003","college entrance qualification","(1c) basic vocational qualification","","","",""
"Never","2003","college entrance qualification","(2b) intermediate general qualification","","","",""
"Never","2003","college entrance qualification","(2a) intermediate vocational","","","",""
"Never","2003","college entrance qualification","(2c_gen) general maturity certificate","49","0.0657272420444504","0.048403314226894","0.0830511698620068"
"Never","2003","college entrance qualification","(2c_voc) vocational maturity certificate","85","0.0688821600924998","0.0552817600990988","0.0824825600859008"
"Never","2003","college entrance qualification","(3a) lower tertiary education","35","0.0371349122693919","0.0254732267598291","0.0487965977789547"
"Never","2003","college entrance qualification","(3b) higher tertiary education","64","0.0324713575405027","0.025211760949918","0.0397309541310874"
"Never","2003","Other degree","(0) in school","","","",""
"Never","2003","Other degree","(1a) inadequately completed","","","",""
"Never","2003","Other degree","(1b) general elementary school","126","0.315003927269312","0.270312310337272","0.359695544201351"
"Never","2003","Other degree","(1c) basic vocational qualification","115","0.281010792550835","0.237341759861251","0.32467982524042"
"Never","2003","Other degree","(2b) intermediate general qualification","","","",""
"Never","2003","Other degree","(2a) intermediate vocational","","","",""
"Never","2003","Other degree","(2c_gen) general maturity certificate","15","","",""
"Never","2003","Other degree","(2c_voc) vocational maturity certificate","34","0.24399418786063","0.178060617075838","0.309927758645421"
"Never","2003","Other degree","(3a) lower tertiary education","3","","",""
"Never","2003","Other degree","(3b) higher tertiary education","28","","",""
"Never","2003","no degree/no degree yet","(0) in school","64","0.121126395203969","0.0952767261704818","0.146976064237456"
"Never","2003","no degree/no degree yet","(1a) inadequately completed","107","0.401345036272661","0.343621165143381","0.459068907401941"
"Never","2003","no degree/no degree yet","(1b) general elementary school","","","",""
"Never","2003","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Never","2003","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Never","2003","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Never","2003","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Never","2003","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Never","2003","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Never","2003","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Daily","2004","lower secondary degree","(0) in school","","","",""
"Daily","2004","lower secondary degree","(1a) inadequately completed","","","",""
"Daily","2004","lower secondary degree","(1b) general elementary school","","","",""
"Daily","2004","lower secondary degree","(1c) basic vocational qualification","","","",""
"Daily","2004","lower secondary degree","(2b) intermediate general qualification","","","",""
"Daily","2004","lower secondary degree","(2a) intermediate vocational","","","",""
"Daily","2004","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Daily","2004","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Daily","2004","lower secondary degree","(3a) lower tertiary education","","","",""
"Daily","2004","lower secondary degree","(3b) higher tertiary education","","","",""
"Daily","2004","secondary school degree","(0) in school","","","",""
"Daily","2004","secondary school degree","(1a) inadequately completed","","","",""
"Daily","2004","secondary school degree","(1b) general elementary school","","","",""
"Daily","2004","secondary school degree","(1c) basic vocational qualification","","","",""
"Daily","2004","secondary school degree","(2b) intermediate general qualification","","","",""
"Daily","2004","secondary school degree","(2a) intermediate vocational","","","",""
"Daily","2004","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Daily","2004","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Daily","2004","secondary school degree","(3a) lower tertiary education","","","",""
"Daily","2004","secondary school degree","(3b) higher tertiary education","","","",""
"Daily","2004","college entrance qualification","(0) in school","","","",""
"Daily","2004","college entrance qualification","(1a) inadequately completed","","","",""
"Daily","2004","college entrance qualification","(1b) general elementary school","","","",""
"Daily","2004","college entrance qualification","(1c) basic vocational qualification","","","",""
"Daily","2004","college entrance qualification","(2b) intermediate general qualification","","","",""
"Daily","2004","college entrance qualification","(2a) intermediate vocational","","","",""
"Daily","2004","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Daily","2004","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Daily","2004","college entrance qualification","(3a) lower tertiary education","","","",""
"Daily","2004","college entrance qualification","(3b) higher tertiary education","","","",""
"Daily","2004","Other degree","(0) in school","","","",""
"Daily","2004","Other degree","(1a) inadequately completed","","","",""
"Daily","2004","Other degree","(1b) general elementary school","","","",""
"Daily","2004","Other degree","(1c) basic vocational qualification","","","",""
"Daily","2004","Other degree","(2b) intermediate general qualification","","","",""
"Daily","2004","Other degree","(2a) intermediate vocational","","","",""
"Daily","2004","Other degree","(2c_gen) general maturity certificate","","","",""
"Daily","2004","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Daily","2004","Other degree","(3a) lower tertiary education","","","",""
"Daily","2004","Other degree","(3b) higher tertiary education","","","",""
"Daily","2004","no degree/no degree yet","(0) in school","","","",""
"Daily","2004","no degree/no degree yet","(1a) inadequately completed","","","",""
"Daily","2004","no degree/no degree yet","(1b) general elementary school","","","",""
"Daily","2004","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Daily","2004","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Daily","2004","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Daily","2004","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Daily","2004","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Daily","2004","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Daily","2004","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Min 1x per week","2004","lower secondary degree","(0) in school","","","",""
"Min 1x per week","2004","lower secondary degree","(1a) inadequately completed","","","",""
"Min 1x per week","2004","lower secondary degree","(1b) general elementary school","","","",""
"Min 1x per week","2004","lower secondary degree","(1c) basic vocational qualification","","","",""
"Min 1x per week","2004","lower secondary degree","(2b) intermediate general qualification","","","",""
"Min 1x per week","2004","lower secondary degree","(2a) intermediate vocational","","","",""
"Min 1x per week","2004","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2004","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2004","lower secondary degree","(3a) lower tertiary education","","","",""
"Min 1x per week","2004","lower secondary degree","(3b) higher tertiary education","","","",""
"Min 1x per week","2004","secondary school degree","(0) in school","","","",""
"Min 1x per week","2004","secondary school degree","(1a) inadequately completed","","","",""
"Min 1x per week","2004","secondary school degree","(1b) general elementary school","","","",""
"Min 1x per week","2004","secondary school degree","(1c) basic vocational qualification","","","",""
"Min 1x per week","2004","secondary school degree","(2b) intermediate general qualification","","","",""
"Min 1x per week","2004","secondary school degree","(2a) intermediate vocational","","","",""
"Min 1x per week","2004","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2004","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2004","secondary school degree","(3a) lower tertiary education","","","",""
"Min 1x per week","2004","secondary school degree","(3b) higher tertiary education","","","",""
"Min 1x per week","2004","college entrance qualification","(0) in school","","","",""
"Min 1x per week","2004","college entrance qualification","(1a) inadequately completed","","","",""
"Min 1x per week","2004","college entrance qualification","(1b) general elementary school","","","",""
"Min 1x per week","2004","college entrance qualification","(1c) basic vocational qualification","","","",""
"Min 1x per week","2004","college entrance qualification","(2b) intermediate general qualification","","","",""
"Min 1x per week","2004","college entrance qualification","(2a) intermediate vocational","","","",""
"Min 1x per week","2004","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2004","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2004","college entrance qualification","(3a) lower tertiary education","","","",""
"Min 1x per week","2004","college entrance qualification","(3b) higher tertiary education","","","",""
"Min 1x per week","2004","Other degree","(0) in school","","","",""
