"plh0186","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Rarely","2011","35-65 y.","lower secondary degree","367","0.11904391195337","0.107813094694941","0.1302747292118"
"Rarely","2011","35-65 y.","secondary school degree","357","0.109051625688354","0.099438746010059","0.11866450536665"
"Rarely","2011","35-65 y.","college entrance qualification","229","0.0815161498994362","0.0718979162734849","0.0911343835253875"
"Rarely","2011","35-65 y.","Other degree","83","0.105467015796491","0.0835430595613197","0.127390972031663"
"Rarely","2011","35-65 y.","no degree/no degree yet","17","","",""
"Rarely","2011","66 and older","lower secondary degree","391","0.145555411505536","0.13269794801955","0.158412874991522"
"Rarely","2011","66 and older","secondary school degree","101","0.111474728245315","0.0914618574352907","0.131487599055339"
"Rarely","2011","66 and older","college entrance qualification","74","0.0872604021316244","0.0690832999413184","0.10543750432193"
"Rarely","2011","66 and older","Other degree","30","0.141234253850938","0.0989834268646818","0.183485080837194"
"Rarely","2011","66 and older","no degree/no degree yet","16","","",""
"Sometimes","2011","16-34 y.","lower secondary degree","159","0.305413203170737","0.268280076731151","0.342546329610323"
"Sometimes","2011","16-34 y.","secondary school degree","281","0.28889580887419","0.262946755159578","0.314844862588801"
"Sometimes","2011","16-34 y.","college entrance qualification","335","0.221873305098034","0.201652411224247","0.242094198971822"
"Sometimes","2011","16-34 y.","Other degree","34","0.295592262725607","0.214951593154949","0.376232932296266"
"Sometimes","2011","16-34 y.","no degree/no degree yet","84","0.242446054753759","0.197547908358127","0.287344201149391"
"Sometimes","2011","35-65 y.","lower secondary degree","1132","0.353490882990091","0.336911931127848","0.370069834852333"
"Sometimes","2011","35-65 y.","secondary school degree","1300","0.327695948002921","0.313220581633216","0.342171314372625"
"Sometimes","2011","35-65 y.","college entrance qualification","1028","0.348395483262482","0.33164736453182","0.365143601993145"
"Sometimes","2011","35-65 y.","Other degree","278","0.357061582207315","0.322862167843004","0.391260996571625"
"Sometimes","2011","35-65 y.","no degree/no degree yet","47","0.408681361564683","0.326662875665695","0.490699847463671"
"Sometimes","2011","66 and older","lower secondary degree","1129","0.392609036087021","0.37480520446141","0.410412867712633"
"Sometimes","2011","66 and older","secondary school degree","351","0.402191829338938","0.371011274896298","0.433372383781577"
"Sometimes","2011","66 and older","college entrance qualification","319","0.376224847450622","0.345022995588604","0.40742669931264"
"Sometimes","2011","66 and older","Other degree","109","0.439216722778979","0.379007253642585","0.499426191915372"
"Sometimes","2011","66 and older","no degree/no degree yet","32","0.405911887234773","0.296227694132148","0.515596080337399"
"Often","2011","16-34 y.","lower secondary degree","299","0.506474080916177","0.466166387551483","0.546781774280871"
"Often","2011","16-34 y.","secondary school degree","630","0.499743356943324","0.471117781071606","0.528368932815041"
"Often","2011","16-34 y.","college entrance qualification","922","0.571656020765667","0.54757436242843","0.595737679102905"
"Often","2011","16-34 y.","Other degree","60","0.431341910688968","0.343816939813275","0.518866881564661"
"Often","2011","16-34 y.","no degree/no degree yet","192","0.545288386271488","0.49312146387201","0.597455308670966"
"Often","2011","35-65 y.","lower secondary degree","1371","0.427312709945882","0.410156857086154","0.444468562805611"
"Often","2011","35-65 y.","secondary school degree","1978","0.463970079759609","0.448590280469708","0.479349879049509"
"Often","2011","35-65 y.","college entrance qualification","1575","0.476729194524225","0.459172738344714","0.494285650703736"
"Often","2011","35-65 y.","Other degree","305","0.417392948624401","0.382194555271783","0.452591341977019"
"Often","2011","35-65 y.","no degree/no degree yet","46","0.277010783684936","0.20234479921832","0.351676768151553"
"Often","2011","66 and older","lower secondary degree","1030","0.344597835118375","0.327271393569936","0.361924276666815"
"Often","2011","66 and older","secondary school degree","386","0.352073522614869","0.321702051047786","0.382444994181951"
"Often","2011","66 and older","college entrance qualification","436","0.446682694521931","0.414662107605239","0.478703281438622"
"Often","2011","66 and older","Other degree","92","0.32346975444012","0.266716824761468","0.380222684118772"
"Often","2011","66 and older","no degree/no degree yet","21","","",""
"Very often","2011","16-34 y.","lower secondary degree","80","0.0904757952596702","0.067348348718518","0.113603241800823"
"Very often","2011","16-34 y.","secondary school degree","180","0.142049464029925","0.122063034813098","0.162035893246753"
"Very often","2011","16-34 y.","college entrance qualification","285","0.153483499946672","0.135941818221782","0.171025181671561"
"Very often","2011","16-34 y.","Other degree","21","","",""
"Very often","2011","16-34 y.","no degree/no degree yet","59","0.180541802695006","0.140245392559669","0.220838212830343"
"Very often","2011","35-65 y.","lower secondary degree","239","0.0734736650085773","0.0644251904214025","0.0825221395957521"
"Very often","2011","35-65 y.","secondary school degree","313","0.0698116311061274","0.0619527537848434","0.0776705084274113"
"Very often","2011","35-65 y.","college entrance qualification","232","0.0737846632177311","0.0645954831122713","0.0829738433231909"
"Very often","2011","35-65 y.","Other degree","61","0.0855667968796067","0.0656007976980486","0.105532796061165"
"Very often","2011","35-65 y.","no degree/no degree yet","18","","",""
"Very often","2011","66 and older","lower secondary degree","206","0.0654598014931768","0.0564423149040496","0.074477288082304"
"Very often","2011","66 and older","secondary school degree","76","0.0836877830270022","0.0660786060438227","0.101296960010182"
"Very often","2011","66 and older","college entrance qualification","78","0.0668654747441389","0.0507769696246423","0.0829539798636355"
"Very often","2011","66 and older","Other degree","17","","",""
"Very often","2011","66 and older","no degree/no degree yet","5","","",""
"Very rare","2012","16-34 y.","lower secondary degree","7","","",""
"Very rare","2012","16-34 y.","secondary school degree","12","","",""
"Very rare","2012","16-34 y.","college entrance qualification","7","","",""
"Very rare","2012","16-34 y.","Other degree","3","","",""
"Very rare","2012","16-34 y.","no degree/no degree yet","3","","",""
"Very rare","2012","35-65 y.","lower secondary degree","79","0.0259280594323751","0.020321966412359","0.0315341524523912"
"Very rare","2012","35-65 y.","secondary school degree","80","0.025542104308096","0.0206246579056286","0.0304595507105633"
"Very rare","2012","35-65 y.","college entrance qualification","38","0.0180915101470734","0.0134319081996692","0.0227511120944777"
"Very rare","2012","35-65 y.","Other degree","18","","",""
"Very rare","2012","35-65 y.","no degree/no degree yet","2","","",""
"Very rare","2012","66 and older","lower secondary degree","100","0.035440258379052","0.0286665533328362","0.0422139634252678"
"Very rare","2012","66 and older","secondary school degree","29","","",""
"Very rare","2012","66 and older","college entrance qualification","18","","",""
"Very rare","2012","66 and older","Other degree","17","","",""
"Very rare","2012","66 and older","no degree/no degree yet","4","","",""
"Rarely","2012","16-34 y.","lower secondary degree","43","0.0906797644526696","0.0668967063387561","0.114462822566583"
"Rarely","2012","16-34 y.","secondary school degree","46","0.0484964340213428","0.0359046489461025","0.0610882190965831"
"Rarely","2012","16-34 y.","college entrance qualification","58","0.028743799979108","0.020525881381101","0.036961718577115"
"Rarely","2012","16-34 y.","Other degree","3","","",""
"Rarely","2012","16-34 y.","no degree/no degree yet","10","","",""
"Rarely","2012","35-65 y.","lower secondary degree","292","0.104276342363208","0.093495326294392","0.115057358432024"
"Rarely","2012","35-65 y.","secondary school degree","311","0.0923042382614992","0.0832820739195552","0.101326402603443"
"Rarely","2012","35-65 y.","college entrance qualification","202","0.0681704322558202","0.0593590880295263","0.0769817764821141"
"Rarely","2012","35-65 y.","Other degree","84","0.106604125517393","0.084778009553578","0.128430241481207"
"Rarely","2012","35-65 y.","no degree/no degree yet","29","","",""
"Rarely","2012","66 and older","lower secondary degree","321","0.121889934387276","0.109904006080669","0.133875862693882"
"Rarely","2012","66 and older","secondary school degree","76","0.0840904991279912","0.0668725045173883","0.101308493738594"
"Rarely","2012","66 and older","college entrance qualification","59","0.0712726518305478","0.0548864357448941","0.0876588679162016"
"Rarely","2012","66 and older","Other degree","37","0.151463144253898","0.109546764109561","0.193379524398234"
"Rarely","2012","66 and older","no degree/no degree yet","16","","",""
"Sometimes","2012","16-34 y.","lower secondary degree","153","0.2733276565249","0.236415860078234","0.310239452971566"
"Sometimes","2012","16-34 y.","secondary school degree","263","0.240412358162497","0.215363119615692","0.265461596709301"
"Sometimes","2012","16-34 y.","college entrance qualification","366","0.241996858147192","0.220931773499671","0.263061942794713"
"Sometimes","2012","16-34 y.","Other degree","30","0.256437095502116","0.180191967004178","0.332682224000053"
"Sometimes","2012","16-34 y.","no degree/no degree yet","64","0.1868925172196","0.144896894083111","0.228888140356088"
"Sometimes","2012","35-65 y.","lower secondary degree","1067","0.351684465030637","0.33484029631593","0.368528633745344"
"Sometimes","2012","35-65 y.","secondary school degree","1279","0.332417662082389","0.317734343458322","0.347100980706457"
"Sometimes","2012","35-65 y.","college entrance qualification","1012","0.343692627690778","0.327088554078089","0.360296701303468"
"Sometimes","2012","35-65 y.","Other degree","272","0.343345294229569","0.309763680552971","0.376926907906167"
"Sometimes","2012","35-65 y.","no degree/no degree yet","42","0.336997373148583","0.257845956946403","0.416148789350762"
"Sometimes","2012","66 and older","lower secondary degree","1070","0.384009132483526","0.366190630510058","0.401827634456994"
"Sometimes","2012","66 and older","secondary school degree","325","0.353310074339433","0.323654326609224","0.382965822069642"
"Sometimes","2012","66 and older","college entrance qualification","314","0.350544290109083","0.320155086430944","0.380933493787223"
"Sometimes","2012","66 and older","Other degree","125","0.442065297087138","0.383998238102136","0.50013235607214"
"Sometimes","2012","66 and older","no degree/no degree yet","29","","",""
"Often","2012","16-34 y.","lower secondary degree","273","0.50691033640816","0.465502494135193","0.548318178681127"
"Often","2012","16-34 y.","secondary school degree","630","0.550877810253601","0.521721196400396","0.580034424106806"
"Often","2012","16-34 y.","college entrance qualification","908","0.567643637091897","0.543277782036606","0.592009492147188"
"Often","2012","16-34 y.","Other degree","74","0.565385541444288","0.478831519628773","0.651939563259804"
"Often","2012","16-34 y.","no degree/no degree yet","184","0.546633347366048","0.49300345300412","0.600263241727975"
"Often","2012","35-65 y.","lower secondary degree","1415","0.451835336687496","0.434279344026527","0.469391329348466"
"Often","2012","35-65 y.","secondary school degree","1989","0.480795309238564","0.465222062187479","0.496368556289649"
"Often","2012","35-65 y.","college entrance qualification","1650","0.487943172759163","0.470468075405368","0.505418270112958"
"Often","2012","35-65 y.","Other degree","327","0.435201053767351","0.400137220783477","0.470264886751224"
"Often","2012","35-65 y.","no degree/no degree yet","49","0.273282316814504","0.198658675512101","0.347905958116908"
"Often","2012","66 and older","lower secondary degree","1158","0.390392703915696","0.372520043627155","0.408265364204238"
"Often","2012","66 and older","secondary school degree","488","0.439848405726714","0.409052915661172","0.470643895792256"
"Often","2012","66 and older","college entrance qualification","486","0.492260538891092","0.460419218273551","0.524101859508632"
"Often","2012","66 and older","Other degree","82","0.296081414900132","0.242703485776033","0.349459344024232"
"Often","2012","66 and older","no degree/no degree yet","24","","",""
"Very often","2012","16-34 y.","lower secondary degree","84","0.120239215683246","0.0933015818947011","0.14717684947179"
"Very often","2012","16-34 y.","secondary school degree","167","0.145913728994326","0.125220601290565","0.166606856698086"
"Very often","2012","16-34 y.","college entrance qualification","249","0.154866246955782","0.137072641673891","0.172659852237673"
"Very often","2012","16-34 y.","Other degree","16","","",""
"Very often","2012","16-34 y.","no degree/no degree yet","70","0.196961146628382","0.154116885737792","0.239805407518973"
"Very often","2012","35-65 y.","lower secondary degree","234","0.0662757964862834","0.0575004037445579","0.0750511892280089"
"Very often","2012","35-65 y.","secondary school degree","295","0.0689406861094517","0.0610437934710256","0.0768375787478778"
"Very often","2012","35-65 y.","college entrance qualification","241","0.0821022571471653","0.0725049233503334","0.0916995909439971"
"Very often","2012","35-65 y.","Other degree","67","0.0864908527018352","0.066611189580111","0.106370515823559"
"Very often","2012","35-65 y.","no degree/no degree yet","15","","",""
"Very often","2012","66 and older","lower secondary degree","213","0.06826797083445","0.0590280705169825","0.0775078711519174"
"Very often","2012","66 and older","secondary school degree","80","0.082049459663341","0.0650227659415132","0.0990761533851689"
"Very often","2012","66 and older","college entrance qualification","70","0.0720111038256813","0.0555467676387278","0.0884754400126347"
"Very often","2012","66 and older","Other degree","20","","",""
"Very often","2012","66 and older","no degree/no degree yet","10","","",""
"Very rare","2013","16-34 y.","lower secondary degree","12","","",""
"Very rare","2013","16-34 y.","secondary school degree","24","","",""
"Very rare","2013","16-34 y.","college entrance qualification","11","","",""
"Very rare","2013","16-34 y.","Other degree","5","","",""
"Very rare","2013","16-34 y.","no degree/no degree yet","10","","",""
"Very rare","2013","35-65 y.","lower secondary degree","93","0.0276980358537431","0.0223328580065236","0.0330632137009627"
"Very rare","2013","35-65 y.","secondary school degree","93","0.0226599052297475","0.0186590912498431","0.026660719209652"
"Very rare","2013","35-65 y.","college entrance qualification","55","0.0163901714832119","0.0127454433842032","0.0200348995822206"
"Very rare","2013","35-65 y.","Other degree","29","","",""
"Very rare","2013","35-65 y.","no degree/no degree yet","10","","",""
"Very rare","2013","66 and older","lower secondary degree","105","0.0434159732453027","0.0356758328081058","0.0511561136824996"
"Very rare","2013","66 and older","secondary school degree","25","","",""
"Very rare","2013","66 and older","college entrance qualification","15","","",""
"Very rare","2013","66 and older","Other degree","13","","",""
"Very rare","2013","66 and older","no degree/no degree yet","5","","",""
"Rarely","2013","16-34 y.","lower secondary degree","64","0.0660252647512453","0.0497835244303087","0.0822670050721819"
"Rarely","2013","16-34 y.","secondary school degree","78","0.0481268041793736","0.0376524086467686","0.0586011997119787"
"Rarely","2013","16-34 y.","college entrance qualification","54","0.0204799356277978","0.0139693191440319","0.0269905521115636"
"Rarely","2013","16-34 y.","Other degree","14","","",""
"Rarely","2013","16-34 y.","no degree/no degree yet","27","","",""
"Rarely","2013","35-65 y.","lower secondary degree","357","0.106022044747244","0.0959568878917056","0.116087201602782"
"Rarely","2013","35-65 y.","secondary school degree","443","0.0940349613564006","0.0861880842486361","0.101881838464165"
"Rarely","2013","35-65 y.","college entrance qualification","289","0.068857837644916","0.0615893067184288","0.0761263685714032"
"Rarely","2013","35-65 y.","Other degree","127","0.146631815298832","0.125850030744662","0.167413599853001"
"Rarely","2013","35-65 y.","no degree/no degree yet","22","","",""
"Rarely","2013","66 and older","lower secondary degree","284","0.117771453124501","0.105528869538555","0.130014036710447"
"Rarely","2013","66 and older","secondary school degree","92","0.102459989807508","0.0837206984528182","0.121199281162198"
"Rarely","2013","66 and older","college entrance qualification","74","0.0909035744114736","0.0727471467884564","0.109060002034491"
"Rarely","2013","66 and older","Other degree","34","0.142618957221686","0.100032278071101","0.185205636372271"
"Rarely","2013","66 and older","no degree/no degree yet","14","","",""
"Sometimes","2013","16-34 y.","lower secondary degree","223","0.258145790564831","0.229523675114152","0.286767906015509"
"Sometimes","2013","16-34 y.","secondary school degree","345","0.267908484182907","0.246235344523177","0.289581623842636"
"Sometimes","2013","16-34 y.","college entrance qualification","385","0.236541420105673","0.217007136369923","0.256075703841423"
"Sometimes","2013","16-34 y.","Other degree","68","0.260507250715201","0.205991087223044","0.315023414207357"
"Sometimes","2013","16-34 y.","no degree/no degree yet","124","0.217098546262271","0.183194156611956","0.251002935912587"
"Sometimes","2013","35-65 y.","lower secondary degree","1236","0.368733769386034","0.35296049748156","0.384507041290508"
"Sometimes","2013","35-65 y.","secondary school degree","1598","0.307910320775928","0.295499806853482","0.320320834698375"
"Sometimes","2013","35-65 y.","college entrance qualification","1389","0.346439420613909","0.332780432321219","0.360098408906598"
"Sometimes","2013","35-65 y.","Other degree","361","0.332405208307835","0.304730000618839","0.360080415996831"
"Sometimes","2013","35-65 y.","no degree/no degree yet","68","0.360128687278777","0.292228236794003","0.428029137763552"
"Sometimes","2013","66 and older","lower secondary degree","1048","0.398806116239361","0.380208782289029","0.417403450189692"
"Sometimes","2013","66 and older","secondary school degree","331","0.346491505163751","0.317086516582211","0.375896493745291"
"Sometimes","2013","66 and older","college entrance qualification","298","0.311050103063963","0.281812353488581","0.340287852639346"
"Sometimes","2013","66 and older","Other degree","105","0.384865510640031","0.325608772051194","0.444122249228868"
"Sometimes","2013","66 and older","no degree/no degree yet","22","","",""
"Often","2013","16-34 y.","lower secondary degree","459","0.489705640124959","0.457010149419291","0.522401130830626"
"Often","2013","16-34 y.","secondary school degree","925","0.526314168123664","0.501879095331162","0.550749240916166"
"Often","2013","16-34 y.","college entrance qualification","1076","0.575906918358572","0.553189556632277","0.598624280084868"
"Often","2013","16-34 y.","Other degree","130","0.560656098507833","0.499010937118501","0.622301259897164"
"Often","2013","16-34 y.","no degree/no degree yet","315","0.535567405333656","0.494552441024208","0.576582369643104"
"Often","2013","35-65 y.","lower secondary degree","1637","0.432129317383331","0.415933955958057","0.448324678808605"
"Often","2013","35-65 y.","secondary school degree","2779","0.509864643986614","0.496425180830128","0.5233041071431"
"Often","2013","35-65 y.","college entrance qualification","2536","0.494472780303752","0.480121011697774","0.50882454890973"
"Often","2013","35-65 y.","Other degree","503","0.427511492655734","0.398447331543301","0.456575653768167"
"Often","2013","35-65 y.","no degree/no degree yet","73","0.400041590360769","0.330745198565067","0.46933798215647"
"Often","2013","66 and older","lower secondary degree","1055","0.375314074098361","0.356923690259455","0.393704457937268"
"Often","2013","66 and older","secondary school degree","489","0.451356629231786","0.420605994725585","0.482107263737987"
"Often","2013","66 and older","college entrance qualification","504","0.509069213095836","0.477494930035754","0.540643496155917"
"Often","2013","66 and older","Other degree","91","0.368749763630297","0.309992053666922","0.427507473593672"
"Often","2013","66 and older","no degree/no degree yet","25","","",""
"Very often","2013","16-34 y.","lower secondary degree","140","0.173519766692724","0.148751213674638","0.19828831971081"
"Very often","2013","16-34 y.","secondary school degree","232","0.142171103161374","0.125080715592237","0.159261490730511"
"Very often","2013","16-34 y.","college entrance qualification","292","0.158489107394465","0.141701812008047","0.175276402780883"
"Very often","2013","16-34 y.","Other degree","32","0.152713860130971","0.108034937105797","0.197392783156144"
"Very often","2013","16-34 y.","no degree/no degree yet","92","0.152514744493903","0.122948516981935","0.182080972005872"
"Very often","2013","35-65 y.","lower secondary degree","271","0.0654168326296479","0.0573330842246986","0.0735005810345972"
"Very often","2013","35-65 y.","secondary school degree","402","0.0655301686513096","0.0588774410419928","0.0721828962606265"
"Very often","2013","35-65 y.","college entrance qualification","393","0.0738397899542117","0.0663330695202954","0.081346510388128"
"Very often","2013","35-65 y.","Other degree","93","0.064486015227279","0.0500562780274601","0.0789157524270978"
"Very often","2013","35-65 y.","no degree/no degree yet","19","","",""
"Very often","2013","66 and older","lower secondary degree","171","0.0646923832924738","0.0553498141893112","0.0740349523956363"
"Very often","2013","66 and older","secondary school degree","69","0.070789166065021","0.0549406125339527","0.0866377195960893"
"Very often","2013","66 and older","college entrance qualification","72","0.0625019142896824","0.0472133465527978","0.077790482026567"
"Very often","2013","66 and older","Other degree","16","","",""
"Very often","2013","66 and older","no degree/no degree yet","7","","",""
"Very rare","2014","16-34 y.","lower secondary degree","22","","",""
"Very rare","2014","16-34 y.","secondary school degree","14","","",""
"Very rare","2014","16-34 y.","college entrance qualification","10","","",""
"Very rare","2014","16-34 y.","Other degree","8","","",""
"Very rare","2014","16-34 y.","no degree/no degree yet","5","","",""
"Very rare","2014","35-65 y.","lower secondary degree","56","0.0175752228470862","0.0130680255216598","0.0220824201725126"
"Very rare","2014","35-65 y.","secondary school degree","70","0.0170140916633784","0.0133916164995047","0.0206365668272521"
"Very rare","2014","35-65 y.","college entrance qualification","64","0.0198470940318335","0.0157588092933962","0.0239353787702707"
"Very rare","2014","35-65 y.","Other degree","61","0.0270053180707526","0.0205201333347073","0.0334905028067979"
"Very rare","2014","35-65 y.","no degree/no degree yet","18","","",""
"Very rare","2014","66 and older","lower secondary degree","92","0.0422138105511658","0.0344609245162487","0.0499666965860829"
"Very rare","2014","66 and older","secondary school degree","21","","",""
"Very rare","2014","66 and older","college entrance qualification","17","","",""
"Very rare","2014","66 and older","Other degree","8","","",""
"Very rare","2014","66 and older","no degree/no degree yet","6","","",""
"Rarely","2014","16-34 y.","lower secondary degree","70","0.0655830851667493","0.0506523085088476","0.080513861824651"
"Rarely","2014","16-34 y.","secondary school degree","73","0.037938419613696","0.0287090034496838","0.0471678357777082"
"Rarely","2014","16-34 y.","college entrance qualification","65","0.0266308186593988","0.0196045266266055","0.033657110692192"
"Rarely","2014","16-34 y.","Other degree","37","0.0618630529983245","0.0423745789521184","0.0813515270445305"
"Rarely","2014","16-34 y.","no degree/no degree yet","31","0.0708145024590885","0.0501162156417174","0.0915127892764596"
"Rarely","2014","35-65 y.","lower secondary degree","330","0.107377518585779","0.0967581892353164","0.117996847936241"
"Rarely","2014","35-65 y.","secondary school degree","357","0.0847086409198231","0.0769090661708372","0.0925082156688089"
"Rarely","2014","35-65 y.","college entrance qualification","256","0.0665413984307456","0.0592360783542218","0.0738467185072694"
"Rarely","2014","35-65 y.","Other degree","196","0.101404967026184","0.0893281053777146","0.113481828674654"
"Rarely","2014","35-65 y.","no degree/no degree yet","45","0.155265657860915","0.116994936447969","0.193536379273861"
"Rarely","2014","66 and older","lower secondary degree","265","0.109960462261293","0.09789831115922","0.122022613363366"
"Rarely","2014","66 and older","secondary school degree","82","0.0962764146979269","0.0780760424471573","0.114476786948696"
"Rarely","2014","66 and older","college entrance qualification","65","0.0740634071246184","0.057428434743842","0.0906983795053948"
"Rarely","2014","66 and older","Other degree","43","0.152495053186913","0.112411348845891","0.192578757527936"
"Rarely","2014","66 and older","no degree/no degree yet","11","","",""
"Sometimes","2014","16-34 y.","lower secondary degree","278","0.311445446343471","0.283515101226876","0.339375791460066"
"Sometimes","2014","16-34 y.","secondary school degree","373","0.248793725441995","0.227908821091137","0.269678629792853"
"Sometimes","2014","16-34 y.","college entrance qualification","368","0.18164686222506","0.164820917107523","0.198472807342596"
"Sometimes","2014","16-34 y.","Other degree","130","0.163910523930621","0.133963143602075","0.193857904259167"
"Sometimes","2014","16-34 y.","no degree/no degree yet","138","0.248374221069181","0.213510304170549","0.283238137967814"
"Sometimes","2014","35-65 y.","lower secondary degree","1054","0.346521257192658","0.330198738624241","0.362843775761076"
"Sometimes","2014","35-65 y.","secondary school degree","1465","0.311594642519312","0.29862152064052","0.324567764398104"
"Sometimes","2014","35-65 y.","college entrance qualification","1282","0.316017503673211","0.302389764303495","0.329645243042928"
"Sometimes","2014","35-65 y.","Other degree","791","0.327140297126885","0.308369973877733","0.345910620376037"
"Sometimes","2014","35-65 y.","no degree/no degree yet","124","0.379173183850902","0.327902051259655","0.430444316442149"
"Sometimes","2014","66 and older","lower secondary degree","966","0.38322293004889","0.364477660505368","0.401968199592412"
"Sometimes","2014","66 and older","secondary school degree","311","0.318542816161184","0.289794944153549","0.347290688168818"
"Sometimes","2014","66 and older","college entrance qualification","299","0.335437941616198","0.305446076079288","0.365429807153107"
"Sometimes","2014","66 and older","Other degree","128","0.420216402270768","0.365181485525686","0.47525131901585"
"Sometimes","2014","66 and older","no degree/no degree yet","27","","",""
"Often","2014","16-34 y.","lower secondary degree","537","0.469173477274559","0.439073985295046","0.499272969254073"
"Often","2014","16-34 y.","secondary school degree","940","0.550026649940121","0.525993071542373","0.57406022833787"
"Often","2014","16-34 y.","college entrance qualification","1225","0.610877328652059","0.589600082736043","0.632154574568075"
"Often","2014","16-34 y.","Other degree","330","0.619763671170358","0.580492947694568","0.659034394646148"
"Often","2014","16-34 y.","no degree/no degree yet","305","0.506535529375491","0.466193755921602","0.546877302829381"
"Often","2014","35-65 y.","lower secondary degree","1529","0.450481599046518","0.433415425959422","0.467547772133614"
"Often","2014","35-65 y.","secondary school degree","2546","0.504821640624052","0.490816831414908","0.518826449833196"
"Often","2014","35-65 y.","college entrance qualification","2431","0.502338608267242","0.487682758315841","0.516994458218643"
"Often","2014","35-65 y.","Other degree","1128","0.431813737354185","0.41199682164696","0.451630653061409"
"Often","2014","35-65 y.","no degree/no degree yet","128","0.331686956114282","0.281933525129897","0.381440387098666"
"Often","2014","66 and older","lower secondary degree","1075","0.398157218529066","0.379282926893842","0.417031510164291"
"Often","2014","66 and older","secondary school degree","519","0.497352055508682","0.46650125610337","0.528202854913995"
"Often","2014","66 and older","college entrance qualification","502","0.505354059352536","0.473594481526003","0.53711363717907"
"Often","2014","66 and older","Other degree","99","0.327377977183556","0.275056605257726","0.379699349109386"
"Often","2014","66 and older","no degree/no degree yet","24","","",""
"Very often","2014","16-34 y.","lower secondary degree","149","0.138222218393161","0.117405958195681","0.15903847859064"
"Very often","2014","16-34 y.","secondary school degree","246","0.15637344222361","0.138826970725064","0.173919913722157"
"Very often","2014","16-34 y.","college entrance qualification","349","0.176317571393565","0.15968639996194","0.19294874282519"
"Very often","2014","16-34 y.","Other degree","82","0.132482583852144","0.105057527006102","0.159907640698186"
"Very often","2014","16-34 y.","no degree/no degree yet","111","0.169192700147575","0.138940076281472","0.199445324013677"
"Very often","2014","35-65 y.","lower secondary degree","296","0.0780444023279587","0.0688434584750783","0.0872453461808392"
"Very often","2014","35-65 y.","secondary school degree","458","0.0818609842734345","0.0741817115947789","0.08954025695209"
"Very often","2014","35-65 y.","college entrance qualification","438","0.095255395596968","0.086650342598611","0.103860448595325"
"Very often","2014","35-65 y.","Other degree","224","0.112635680421993","0.0999874011954076","0.125283959648579"
"Very often","2014","35-65 y.","no degree/no degree yet","29","","",""
"Very often","2014","66 and older","lower secondary degree","186","0.0664455786095845","0.0568426278881545","0.0760485293310144"
"Very often","2014","66 and older","secondary school degree","76","0.066541024214993","0.0511632009041655","0.0819188475258205"
"Very often","2014","66 and older","college entrance qualification","69","0.0614281182967071","0.0461754090229583","0.076680827570456"
"Very often","2014","66 and older","Other degree","31","0.0836696406493812","0.0527966400759929","0.114542641222769"
"Very often","2014","66 and older","no degree/no degree yet","6","","",""
"Very rare","2015","16-34 y.","lower secondary degree","12","","",""
"Very rare","2015","16-34 y.","secondary school degree","10","","",""
"Very rare","2015","16-34 y.","college entrance qualification","14","","",""
"Very rare","2015","16-34 y.","Other degree","5","","",""
"Very rare","2015","16-34 y.","no degree/no degree yet","7","","",""
"Very rare","2015","35-65 y.","lower secondary degree","57","0.0226688475323378","0.0173067115015927","0.0280309835630828"
"Very rare","2015","35-65 y.","secondary school degree","81","0.0192501886489338","0.0153156854297485","0.0231846918681192"
"Very rare","2015","35-65 y.","college entrance qualification","54","0.0178855709863775","0.0139144840192269","0.0218566579535281"
"Very rare","2015","35-65 y.","Other degree","50","0.0267636883405463","0.019742959396738","0.0337844172843545"
"Very rare","2015","35-65 y.","no degree/no degree yet","14","","",""
"Very rare","2015","66 and older","lower secondary degree","90","0.0443957495776792","0.0363071942569423","0.052484304898416"
"Very rare","2015","66 and older","secondary school degree","25","","",""
"Very rare","2015","66 and older","college entrance qualification","18","","",""
"Very rare","2015","66 and older","Other degree","18","","",""
"Very rare","2015","66 and older","no degree/no degree yet","2","","",""
"Rarely","2015","16-34 y.","lower secondary degree","63","0.0775776255805602","0.0598428568040713","0.0953123943570492"
"Rarely","2015","16-34 y.","secondary school degree","63","0.0475111890574893","0.0364035825670485","0.0586187955479302"
"Rarely","2015","16-34 y.","college entrance qualification","59","0.0312513132367772","0.0233418302635905","0.039160796209964"
"Rarely","2015","16-34 y.","Other degree","19","","",""
"Rarely","2015","16-34 y.","no degree/no degree yet","22","","",""
"Rarely","2015","35-65 y.","lower secondary degree","301","0.102110631397497","0.0912025308873958","0.113018731907599"
"Rarely","2015","35-65 y.","secondary school degree","343","0.0782771708121107","0.0705856711420267","0.0859686704821947"
"Rarely","2015","35-65 y.","college entrance qualification","225","0.0597905820567559","0.0526865381494872","0.0668946259640245"
"Rarely","2015","35-65 y.","Other degree","178","0.116027683767643","0.102096108825746","0.129959258709539"
"Rarely","2015","35-65 y.","no degree/no degree yet","37","0.117985091157299","0.0818997818224591","0.154070400492138"
"Rarely","2015","66 and older","lower secondary degree","278","0.120240660881407","0.107468368627317","0.133012953135497"
"Rarely","2015","66 and older","secondary school degree","92","0.113203995459761","0.0939290944748708","0.132478896444652"
"Rarely","2015","66 and older","college entrance qualification","72","0.0947302057172938","0.0763582056957816","0.113102205738806"
"Rarely","2015","66 and older","Other degree","39","0.137442386139838","0.0996584542933511","0.175226317986326"
