"plh0186","year","e11103","n","percent","lower_confidence","upper_confidence"
"Often","2011","Not Working","3269","0.374335634337765","0.3637801510755","0.38489111760003"
"Often","2011","Part Time","2462","0.482135174382359","0.46812720745403","0.496143141310688"
"Rarely","2011","Full Time","573","0.0779180684892878","0.0719631143540222","0.0838730226245533"
"Rarely","2011","Not Working","947","0.134271482576905","0.126835136732433","0.141707828421377"
"Rarely","2011","Part Time","391","0.0885583446544939","0.0805937867510716","0.0965229025579162"
"Sometimes","2011","Full Time","2485","0.329158488818275","0.318718811625165","0.339598166011384"
"Sometimes","2011","Not Working","2862","0.368516553457679","0.357994843853995","0.379038263061363"
"Sometimes","2011","Part Time","1418","0.303290899100942","0.290404311703768","0.316177486498116"
"Very often","2011","Full Time","717","0.0867218062485196","0.0804694994970161","0.0929741130000232"
"Very often","2011","Not Working","690","0.0777161579152388","0.0718768041538154","0.0835555116766622"
"Very often","2011","Part Time","537","0.108030506258026","0.0993282734286618","0.116732739087389"
"Very rare","2011","Full Time","124","0.0197961876973667","0.0167014520967981","0.0228909232979352"
"Very rare","2011","Not Working","307","0.0451601717124123","0.0406309885845533","0.0496893548402714"
"Very rare","2011","Part Time","80","0.0179850756041797","0.0142594632043815","0.0217106880039779"
"Often","2012","Full Time","4004","0.511038585860673","0.499806071572684","0.522271100148662"
"Often","2012","Not Working","3521","0.410542628776658","0.399789733961507","0.421295523591809"
"Often","2012","Part Time","2493","0.493601748851465","0.479565864795255","0.507637632907675"
"Rarely","2012","Full Time","508","0.0729817028331583","0.0671369790945583","0.0788264265717583"
"Rarely","2012","Not Working","789","0.11151018211971","0.104629942610924","0.118390421628495"
"Rarely","2012","Part Time","325","0.0751176278801233","0.0677178358842303","0.0825174198760163"
"Sometimes","2012","Full Time","2332","0.311500309695855","0.301094066887182","0.321906552504528"
"Sometimes","2012","Not Working","2746","0.357520764904025","0.34704465007785","0.3679968797302"
"Sometimes","2012","Part Time","1471","0.309904438607547","0.29692147487609","0.322887402339004"
"Very often","2012","Full Time","684","0.0915146531435891","0.085035516764429","0.0979937895227491"
"Very often","2012","Not Working","717","0.082003069401921","0.0760057699328506","0.0880003688709914"
"Very often","2012","Part Time","511","0.106841402090257","0.098168999917475","0.115513804263038"
"Very rare","2012","Full Time","80","0.0129647484667245","0.0104228323279439","0.0155066646055052"
"Very rare","2012","Not Working","267","0.0384233547976861","0.0342218035950462","0.0426249060003259"
"Very rare","2012","Part Time","74","0.0145347825706081","0.0111748524241974","0.0178947127170188"
"Often","2013","Full Time","5183","0.509104880294285","0.499157346041459","0.519052414547111"
"Often","2013","Not Working","3995","0.417843960465946","0.407564388133217","0.428123532798674"
"Often","2013","Part Time","3835","0.508648122740864","0.497075712161471","0.520220533320257"
"Rarely","2013","Full Time","612","0.0674658652642929","0.0624748158218508","0.0724569147067349"
"Rarely","2013","Not Working","874","0.114581652603801","0.107942997936059","0.121220307271544"
"Rarely","2013","Part Time","522","0.0786176750677076","0.0723875202705473","0.0848478298648678"
"Sometimes","2013","Full Time","2870","0.320700198459154","0.311412720115908","0.3299876768024"
"Sometimes","2013","Not Working","2918","0.353883515867268","0.343917218165105","0.363849813569431"
"Sometimes","2013","Part Time","1988","0.295720066688807","0.285155982446778","0.306284150930837"
"Very often","2013","Full Time","919","0.0877446019885245","0.0821148938408007","0.0933743101362482"
"Very often","2013","Not Working","770","0.0760641594795655","0.0705388167623456","0.0815895021967853"
"Very often","2013","Part Time","709","0.0956774015438342","0.0888683726248859","0.102486430462782"
"Very rare","2013","Full Time","118","0.0149844539937435","0.0125669930877531","0.0174019148997339"
"Very rare","2013","Not Working","286","0.0376267115834193","0.0336605702076188","0.0415928529592197"
"Very rare","2013","Part Time","115","0.0213367339587868","0.017991708591419","0.0246817593261546"
"Often","2014","Full Time","5442","0.514248590165011","0.504559706475049","0.523937473854973"
"Often","2014","Not Working","4329","0.435306808629337","0.425259952093382","0.445353665165291"
"Often","2014","Part Time","4012","0.520787697894702","0.509525089472313","0.532050306317091"
"Rarely","2014","Full Time","592","0.0653796775351998","0.0605876517100039","0.0701717033603958"
"Rarely","2014","Not Working","890","0.104673810313373","0.0984703236040241","0.110877297022722"
"Rarely","2014","Part Time","506","0.0758015483092003","0.0698344072580684","0.0817686893603322"
"Sometimes","2014","Full Time","2969","0.303120032428518","0.294210263060643","0.312029801796392"
"Sometimes","2014","Not Working","2939","0.345270836513493","0.335636163351587","0.354905509675399"
"Sometimes","2014","Part Time","2068","0.270718032180314","0.260700725332759","0.28073533902787"
"Very often","2014","Full Time","1112","0.105959801928774","0.099993170043076","0.111926433814472"
"Very often","2014","Not Working","953","0.0836641722008498","0.0780533915843112","0.0892749528173884"
"Very often","2014","Part Time","841","0.114088313496337","0.106920933294724","0.12125569369795"
"Very rare","2014","Full Time","107","0.0112918979424969","0.00924357857517405","0.0133402173098197"
"Very rare","2014","Not Working","244","0.0310843723429476","0.0275676326222579","0.0346011120636373"
"Very rare","2014","Part Time","131","0.0186044081194463","0.0155580943910097","0.0216507218478829"
"Often","2015","Full Time","5150","0.517744511827977","0.507702254597774","0.52778676905818"
"Often","2015","Not Working","3837","0.417800608296512","0.407297903523685","0.428303313069339"
"Often","2015","Part Time","3769","0.515033041164319","0.503430907443824","0.526635174884814"
"Rarely","2015","Full Time","535","0.0564362985092248","0.0517986281751533","0.0610739688432963"
"Rarely","2015","Not Working","850","0.117679122474374","0.110817232682963","0.124541012265785"
"Rarely","2015","Part Time","472","0.0753563386157033","0.069228443287648","0.0814842339437585"
"Sometimes","2015","Full Time","2737","0.312460196965308","0.303145230966721","0.321775162963895"
"Sometimes","2015","Not Working","2751","0.346197800279707","0.336066478925749","0.356329121633664"
"Sometimes","2015","Part Time","1974","0.279280451962468","0.268865250724736","0.2896956532002"
"Very often","2015","Full Time","969","0.0982343571757002","0.0922528098070183","0.104215904544382"
"Very often","2015","Not Working","789","0.0821041303978935","0.0762581149211875","0.0879501458745995"
"Very often","2015","Part Time","812","0.115067933207329","0.107660011766116","0.122475854648541"
"Very rare","2015","Full Time","120","0.0151246355217903","0.0126718018685796","0.0175774691750009"
"Very rare","2015","Not Working","244","0.0362183385515139","0.0322397013294122","0.0401969757736157"
"Very rare","2015","Part Time","101","0.0152622350501809","0.0124162434683544","0.0181082266320074"
"Often","2016","Full Time","4920","0.523955997333633","0.513736261263025","0.534175733404242"
"Often","2016","Not Working","3749","0.435100636559709","0.424304062116648","0.44589721100277"
"Often","2016","Part Time","3755","0.538541437362459","0.526841513473324","0.550241361251594"
"Rarely","2016","Full Time","558","0.0698481734506693","0.0646323465297694","0.0750640003715691"
"Rarely","2016","Not Working","797","0.111786724479323","0.104924588385199","0.118648860573447"
"Rarely","2016","Part Time","448","0.0650335113986307","0.0592462414060502","0.0708207813912112"
"Sometimes","2016","Full Time","2634","0.298649076567033","0.289283877831693","0.308014275302372"
"Sometimes","2016","Not Working","2588","0.336489378111999","0.326199382224699","0.346779373999299"
"Sometimes","2016","Part Time","1891","0.27131548078829","0.260879958780053","0.281751002796527"
"Very often","2016","Full Time","931","0.0954421343427767","0.0894296082831232","0.10145466040243"
"Very often","2016","Not Working","715","0.0802471871881646","0.0743308072850064","0.0861635670913229"
"Very often","2016","Part Time","773","0.109127461058481","0.10180963754782","0.116445284569142"
"Very rare","2016","Full Time","131","0.0121046183058881","0.00986692918516868","0.0143423074266075"
"Very rare","2016","Not Working","251","0.0363760736608051","0.0322988242438493","0.0404533230777609"
"Very rare","2016","Part Time","107","0.0159821093921393","0.0130388694660916","0.0189253493181871"
"Often","2017","Full Time","5786","0.546468484689928","0.536898720166166","0.556038249213689"
"Often","2017","Not Working","4044","0.441729407751921","0.431163113523503","0.45229570198034"
"Often","2017","Part Time","4274","0.554207471254388","0.543084400992437","0.565330541516338"
"Rarely","2017","Full Time","563","0.0522435414724044","0.0479661437241089","0.0565209392206999"
"Rarely","2017","Not Working","783","0.103898807260035","0.0974063966865577","0.110391217833512"
"Rarely","2017","Part Time","426","0.0598350257367006","0.0545273806513348","0.0651426708220665"
"Sometimes","2017","Full Time","2766","0.280471705050737","0.27183628592038","0.289107124181094"
"Sometimes","2017","Not Working","2747","0.347449389849754","0.337317859624006","0.357580920075502"
"Sometimes","2017","Part Time","1957","0.259628319030197","0.249817098677114","0.269439539383281"
"Very often","2017","Full Time","1173","0.108703411486353","0.10272001661703","0.114686806355676"
"Very often","2017","Not Working","706","0.0746616012366675","0.0690689065676883","0.0802542959056467"
"Very often","2017","Part Time","902","0.111969516934556","0.104913072291957","0.119025961577155"
"Very rare","2017","Full Time","108","0.0121128573005787","0.0100100865729721","0.0142156280281853"
"Very rare","2017","Not Working","205","0.0322607939016225","0.0285012179664825","0.0360203698367624"
"Very rare","2017","Part Time","112","0.0143596670441588","0.0116973883408476","0.01702194574747"
"Often","2018","Full Time","5488","0.549121234506158","0.539333028742363","0.558909440269952"
"Often","2018","Not Working","3811","0.447030314134676","0.436274369296462","0.45778625897289"
"Often","2018","Part Time","4089","0.529431359574873","0.51816885991637","0.540693859233375"
"Rarely","2018","Full Time","528","0.0568979518850481","0.0523410808161341","0.0614548229539622"
"Rarely","2018","Not Working","803","0.109228105554099","0.102480031022244","0.115976180085953"
"Rarely","2018","Part Time","440","0.0680199659099197","0.0623387672204762","0.0737011645993632"
"Sometimes","2018","Full Time","2736","0.284838965732692","0.27596044318304","0.293717488282344"
"Sometimes","2018","Not Working","2630","0.342893546036532","0.332624574763176","0.353162517309888"
"Sometimes","2018","Part Time","2031","0.275199290769436","0.265121822742195","0.285276758796677"
"Very often","2018","Full Time","1055","0.0973891656668374","0.0915568009528433","0.103221530380832"
"Very often","2018","Not Working","741","0.0736988408874538","0.0680464023378462","0.0793512794370615"
"Very often","2018","Part Time","894","0.116446574985779","0.109208914013452","0.123684235958105"
"Very rare","2018","Full Time","120","0.0117526822092645","0.00963266005783885","0.0138727043606901"
"Very rare","2018","Not Working","223","0.0271491933872398","0.0236333379936425","0.030665048780837"
"Very rare","2018","Part Time","91","0.0109028087599932","0.00855962067409771","0.0132459968458886"
"Often","2019","Full Time","5873","0.542008648286428","0.532482899113042","0.551534397459813"
"Often","2019","Not Working","3812","0.437135275016577","0.426329657090216","0.447940892942938"
"Often","2019","Part Time","3981","0.537243009297257","0.525751402357124","0.548734616237389"
"Rarely","2019","Full Time","516","0.0553750730702174","0.0510023270623039","0.0597478190781309"
"Rarely","2019","Not Working","769","0.102734576492018","0.0961206639448641","0.109348489039172"
"Rarely","2019","Part Time","401","0.0686225412883485","0.0627959421226482","0.0744491404540488"
"Sometimes","2019","Full Time","2822","0.283980514311468","0.275359187936542","0.292601840686394"
"Sometimes","2019","Not Working","2523","0.346373516519251","0.336008337098428","0.356738695940074"
"Sometimes","2019","Part Time","1844","0.25748295470501","0.24740560480211","0.26756030460791"
"Very often","2019","Full Time","1187","0.105225626592569","0.0993590475843096","0.111092205600829"
"Very often","2019","Not Working","769","0.0793287429601084","0.0734415639273357","0.0852159219928811"
"Very often","2019","Part Time","905","0.123929054674545","0.116334976047352","0.131523133301737"
"Very rare","2019","Full Time","111","0.013410137739318","0.0112110004705808","0.0156092750080552"
"Very rare","2019","Not Working","222","0.0344278890120456","0.0304560904131455","0.0383996876109456"
"Very rare","2019","Part Time","101","0.01272244003484","0.010139444106675","0.015305435963005"
