"plh0186","year","age_gr","migback","n","percent","lower_confidence","upper_confidence"
"Rarely","2014","35-65 y.","direct migration background","281","0.0996927709551638","0.0894118193455573","0.10997372256477"
"Rarely","2014","35-65 y.","indirect migration background","51","0.082393964340919","0.0617425231260058","0.103045405555832"
"Rarely","2014","66 and older","no migration background","412","0.101109723827485","0.0923306481387802","0.10988879951619"
"Rarely","2014","66 and older","direct migration background","60","0.154454723585765","0.120494347295982","0.188415099875549"
"Rarely","2014","66 and older","indirect migration background","1","","",""
"Sometimes","2014","16-34 y.","no migration background","852","0.226625790368043","0.213749786314521","0.239501794421566"
"Sometimes","2014","16-34 y.","direct migration background","316","0.181869517016688","0.161778232292579","0.201960801740797"
"Sometimes","2014","16-34 y.","indirect migration background","273","0.246355066196921","0.22098378774525","0.271726344648593"
"Sometimes","2014","35-65 y.","no migration background","3532","0.325255330457128","0.316743763569028","0.333766897345228"
"Sometimes","2014","35-65 y.","direct migration background","1076","0.340733986058582","0.32446935622911","0.356998615888053"
"Sometimes","2014","35-65 y.","indirect migration background","183","0.276748201268141","0.243146466479876","0.310349936056407"
"Sometimes","2014","66 and older","no migration background","1581","0.36383991290098","0.349829937638284","0.377849888163676"
"Sometimes","2014","66 and older","direct migration background","162","0.369035433518738","0.323689329299344","0.414381537738132"
"Sometimes","2014","66 and older","indirect migration background","1","","",""
"Often","2014","16-34 y.","no migration background","2324","0.571650846086608","0.556431500514466","0.586870191658751"
"Often","2014","16-34 y.","direct migration background","800","0.5852839867102","0.559622891511375","0.610945081909026"
"Often","2014","16-34 y.","indirect migration background","579","0.51545928591684","0.48603265567344","0.544885916160239"
"Often","2014","35-65 y.","no migration background","5967","0.487819669083293","0.478737937211483","0.496901400955103"
"Often","2014","35-65 y.","direct migration background","1537","0.424461883137449","0.407500451486085","0.441423314788813"
"Often","2014","35-65 y.","indirect migration background","343","0.472608947389019","0.435112347939208","0.510105546838831"
"Often","2014","66 and older","no migration background","2076","0.435712954801575","0.421273550845935","0.450152358757216"
"Often","2014","66 and older","direct migration background","155","0.357611378233028","0.312570375891551","0.402652380574506"
"Often","2014","66 and older","indirect migration background","2","","",""
"Very often","2014","16-34 y.","no migration background","681","0.157115598652315","0.14592314623049","0.168308051074141"
"Very often","2014","16-34 y.","direct migration background","202","0.156088530203123","0.137184674017334","0.174992386388913"
"Very often","2014","16-34 y.","indirect migration background","177","0.165236934201304","0.14336871654691","0.187105151855697"
"Very often","2014","35-65 y.","no migration background","1081","0.0807937001069682","0.0758423593166575","0.0857450408972789"
"Very often","2014","35-65 y.","direct migration background","293","0.112575173196463","0.101728583505577","0.123421762887349"
"Very often","2014","35-65 y.","indirect migration background","98","0.156091441879112","0.128832325311342","0.183350558446883"
"Very often","2014","66 and older","no migration background","337","0.0662499778528547","0.0590071665395656","0.0734927891661437"
"Very often","2014","66 and older","direct migration background","37","0.0743465778624389","0.0496942372524036","0.0989989184724742"
"Very often","2014","66 and older","indirect migration background","","","",""
"Very rare","2015","16-34 y.","no migration background","29","","",""
"Very rare","2015","16-34 y.","direct migration background","12","","",""
"Very rare","2015","16-34 y.","indirect migration background","13","","",""
"Very rare","2015","35-65 y.","no migration background","181","0.0193377927156879","0.0167587143218117","0.021916871109564"
"Very rare","2015","35-65 y.","direct migration background","67","0.0298834084180212","0.0235835427515647","0.0361832740844777"
"Very rare","2015","35-65 y.","indirect migration background","9","","",""
"Very rare","2015","66 and older","no migration background","131","0.0372232178896596","0.0316884257120875","0.0427580100672318"
"Very rare","2015","66 and older","direct migration background","23","","",""
"Very rare","2015","66 and older","indirect migration background","","","",""
"Rarely","2015","16-34 y.","no migration background","161","0.045530158960661","0.0388374940215853","0.0522228238997366"
"Rarely","2015","16-34 y.","direct migration background","54","0.0563922014451981","0.0426154911912385","0.0701689116991576"
"Rarely","2015","16-34 y.","indirect migration background","49","0.0427344420907385","0.0299133688578339","0.0555555153236431"
"Rarely","2015","35-65 y.","no migration background","799","0.079584466923254","0.0745156395733872","0.0846532942731208"
"Rarely","2015","35-65 y.","direct migration background","242","0.105224096468876","0.0938708778623795","0.116577315075373"
"Rarely","2015","35-65 y.","indirect migration background","55","0.0707492240046746","0.05131969205456","0.0901787559547892"
"Rarely","2015","66 and older","no migration background","444","0.11622192472036","0.106851760542437","0.125592088898283"
"Rarely","2015","66 and older","direct migration background","52","0.130039164631988","0.0980242683635377","0.162054060900438"
"Rarely","2015","66 and older","indirect migration background","1","","",""
"Sometimes","2015","16-34 y.","no migration background","751","0.224801846116613","0.211399689269091","0.238204002964134"
"Sometimes","2015","16-34 y.","direct migration background","249","0.211479704988115","0.187091433259885","0.235867976716345"
"Sometimes","2015","16-34 y.","indirect migration background","224","0.234266987490271","0.207418898616163","0.261115076364379"
"Sometimes","2015","35-65 y.","no migration background","3388","0.332543134441639","0.323719714108955","0.341366554774323"
"Sometimes","2015","35-65 y.","direct migration background","919","0.332203292198352","0.314776062294106","0.349630522102597"
"Sometimes","2015","35-65 y.","indirect migration background","172","0.263274189586999","0.229901430218826","0.296646948955171"
"Sometimes","2015","66 and older","no migration background","1601","0.369657448495161","0.355544440082669","0.383770456907654"
"Sometimes","2015","66 and older","direct migration background","157","0.386069209969498","0.339729058014764","0.432409361924231"
"Sometimes","2015","66 and older","indirect migration background","1","","",""
"Often","2015","16-34 y.","no migration background","2143","0.562879882070277","0.546954984212498","0.578804779928055"
"Often","2015","16-34 y.","direct migration background","584","0.52856688787498","0.498754260122317","0.558379515627643"
"Often","2015","16-34 y.","indirect migration background","513","0.567353178210257","0.535947176516157","0.598759179904358"
"Often","2015","35-65 y.","no migration background","5692","0.493063949004916","0.483700635021237","0.502427262988596"
"Often","2015","35-65 y.","direct migration background","1272","0.418842327553503","0.400587550732946","0.437097104374059"
"Often","2015","35-65 y.","indirect migration background","355","0.5133408354986","0.47546603169744","0.551215639299759"
"Often","2015","66 and older","no migration background","2028","0.409548862605481","0.395171593528841","0.423926131682122"
"Often","2015","66 and older","direct migration background","166","0.368060561056123","0.322155292256991","0.413965829855255"
"Often","2015","66 and older","indirect migration background","3","","",""
"Very often","2015","16-34 y.","no migration background","643","0.157870249572692","0.146164262302124","0.169576236843259"
"Very often","2015","16-34 y.","direct migration background","178","0.189030589381211","0.165647143005513","0.212414035756908"
"Very often","2015","16-34 y.","indirect migration background","157","0.146121663662388","0.123730614339495","0.16851271298528"
"Very often","2015","35-65 y.","no migration background","892","0.0754706569145025","0.0705235557855966","0.0804177580434084"
"Very often","2015","35-65 y.","direct migration background","306","0.113846875361248","0.102094674595653","0.125599076126843"
"Very often","2015","35-65 y.","indirect migration background","78","0.134411078437388","0.108564181587195","0.16025797528758"
"Very often","2015","66 and older","no migration background","290","0.0673485462893379","0.0600210542429383","0.0746760383357375"
"Very often","2015","66 and older","direct migration background","26","","",""
"Very often","2015","66 and older","indirect migration background","","","",""
"Very rare","2016","16-34 y.","no migration background","43","0.0121064757847241","0.00841362700680489","0.0157993245626432"
"Very rare","2016","16-34 y.","direct migration background","27","","",""
"Very rare","2016","16-34 y.","indirect migration background","11","","",""
"Very rare","2016","35-65 y.","no migration background","198","0.0192281481343546","0.0165619500231379","0.0218943462455713"
"Very rare","2016","35-65 y.","direct migration background","64","0.0325179912417385","0.0262283512565137","0.0388076312269634"
"Very rare","2016","35-65 y.","indirect migration background","6","","",""
"Very rare","2016","66 and older","no migration background","126","0.0316068545584222","0.0264078529127409","0.0368058562041035"
"Very rare","2016","66 and older","direct migration background","14","","",""
"Very rare","2016","66 and older","indirect migration background","","","",""
"Rarely","2016","16-34 y.","no migration background","128","0.0392976486564049","0.0327365692319041","0.0458587280809058"
"Rarely","2016","16-34 y.","direct migration background","62","0.056625791237875","0.0442322903256759","0.069019292150074"
"Rarely","2016","16-34 y.","indirect migration background","40","0.0478018886345359","0.0338011209439124","0.0618026563251594"
"Rarely","2016","35-65 y.","no migration background","778","0.0872543463702154","0.0817752604385673","0.0927334323018635"
"Rarely","2016","35-65 y.","direct migration background","263","0.0921809155180459","0.0819229166576267","0.102438914378465"
"Rarely","2016","35-65 y.","indirect migration background","48","0.0731324924270929","0.0531328784580679","0.0931321063961178"
"Rarely","2016","66 and older","no migration background","441","0.118070093138233","0.10848071486783","0.127659471408636"
"Rarely","2016","66 and older","direct migration background","43","0.0808807670549802","0.0541613700416754","0.107600164068285"
"Rarely","2016","66 and older","indirect migration background","","","",""
"Sometimes","2016","16-34 y.","no migration background","630","0.207680199731157","0.193982571130318","0.221377828331995"
"Sometimes","2016","16-34 y.","direct migration background","287","0.179464010791677","0.158886996283284","0.200041025300069"
"Sometimes","2016","16-34 y.","indirect migration background","210","0.238226926539344","0.210270999621764","0.266182853456925"
"Sometimes","2016","35-65 y.","no migration background","3122","0.31920104234729","0.310150360853508","0.328251723841072"
"Sometimes","2016","35-65 y.","direct migration background","1022","0.343275015040879","0.326438377954736","0.360111652127023"
"Sometimes","2016","35-65 y.","indirect migration background","175","0.292321405355974","0.257382770216315","0.327260040495633"
"Sometimes","2016","66 and older","no migration background","1494","0.352013001735233","0.337820271084809","0.366205732385656"
"Sometimes","2016","66 and older","direct migration background","173","0.464112400910044","0.415239678087934","0.512985123732154"
"Sometimes","2016","66 and older","indirect migration background","","","",""
"Often","2016","16-34 y.","no migration background","1990","0.584516829715976","0.567876082862059","0.601157576569892"
"Often","2016","16-34 y.","direct migration background","765","0.622489378928362","0.596495240807892","0.648483517048832"
"Often","2016","16-34 y.","indirect migration background","493","0.554362987895859","0.521745282629722","0.586980693161996"
"Often","2016","35-65 y.","no migration background","5231","0.497945389645591","0.488237920298873","0.507652858992309"
"Often","2016","35-65 y.","direct migration background","1406","0.421478284967971","0.403968132876796","0.438988437059145"
"Often","2016","35-65 y.","indirect migration background","344","0.508427823162336","0.470024757223392","0.546830889101281"
"Often","2016","66 and older","no migration background","2043","0.438402792613112","0.423657527401382","0.453148057824843"
"Often","2016","66 and older","direct migration background","148","0.363733687562171","0.316589373305487","0.410878001818855"
"Often","2016","66 and older","indirect migration background","4","","",""
"Very often","2016","16-34 y.","no migration background","578","0.156398846111739","0.144133411533317","0.16866428069016"
"Very often","2016","16-34 y.","direct migration background","195","0.124809178902736","0.107086902647412","0.142531455158059"
"Very often","2016","16-34 y.","indirect migration background","138","0.148314687057696","0.124990993715651","0.17163838039974"
"Very often","2016","35-65 y.","no migration background","862","0.076371073502549","0.071214598689453","0.081527548315645"
"Very often","2016","35-65 y.","direct migration background","300","0.110547793231366","0.0994284578148531","0.121667128647879"
"Very often","2016","35-65 y.","indirect migration background","78","0.114744374757098","0.0902617686051356","0.13922698090906"
"Very often","2016","66 and older","no migration background","246","0.0599072579550001","0.0528549944157236","0.0669595214942767"
"Very often","2016","66 and older","direct migration background","22","","",""
"Very often","2016","66 and older","indirect migration background","","","",""
"Very rare","2017","16-34 y.","no migration background","39","0.0103587410950205","0.00725158104656671","0.0134659011434743"
"Very rare","2017","16-34 y.","direct migration background","11","","",""
"Very rare","2017","16-34 y.","indirect migration background","14","","",""
"Very rare","2017","35-65 y.","no migration background","188","0.0200278991383271","0.017482084492138","0.0225737137845163"
"Very rare","2017","35-65 y.","direct migration background","56","0.0249070628931829","0.0193526077776884","0.0304615180086774"
"Very rare","2017","35-65 y.","indirect migration background","15","","",""
"Very rare","2017","66 and older","no migration background","93","0.0272407986776817","0.0225201939669859","0.0319614033883775"
"Very rare","2017","66 and older","direct migration background","9","","",""
"Very rare","2017","66 and older","indirect migration background","","","",""
"Rarely","2017","16-34 y.","no migration background","153","0.0330348088122776","0.0275499865644148","0.0385196310601404"
"Rarely","2017","16-34 y.","direct migration background","65","0.0634636308815917","0.0492238378507395","0.0777034239124439"
"Rarely","2017","16-34 y.","indirect migration background","52","0.0652849451789814","0.0495847889772972","0.0809851013806655"
"Rarely","2017","35-65 y.","no migration background","802","0.0763267537594367","0.0715017261226036","0.0811517813962697"
"Rarely","2017","35-65 y.","direct migration background","214","0.0696633927574124","0.0605897941455092","0.0787369913693157"
"Rarely","2017","35-65 y.","indirect migration background","54","0.0701965371284759","0.0515742779706715","0.0888187962862802"
"Rarely","2017","66 and older","no migration background","380","0.0927813479485083","0.0843679512340477","0.101194744662969"
"Rarely","2017","66 and older","direct migration background","51","0.127579585558153","0.0961195129346603","0.159039658181645"
"Rarely","2017","66 and older","indirect migration background","1","","",""
"Sometimes","2017","16-34 y.","no migration background","755","0.198695957517918","0.186450798736413","0.210941116299422"
"Sometimes","2017","16-34 y.","direct migration background","260","0.232511320388491","0.207837469480371","0.25718517129661"
"Sometimes","2017","16-34 y.","indirect migration background","195","0.230027406903369","0.203279779930303","0.256775033876434"
"Sometimes","2017","35-65 y.","no migration background","3315","0.30153295096479","0.293193401725002","0.309872500204578"
"Sometimes","2017","35-65 y.","direct migration background","997","0.334140256785519","0.317328504659763","0.350952008911275"
"Sometimes","2017","35-65 y.","indirect migration background","188","0.28402396712877","0.251153514886679","0.316894419370861"
"Sometimes","2017","66 and older","no migration background","1569","0.36255560923239","0.348614622635485","0.376496595829295"
"Sometimes","2017","66 and older","direct migration background","184","0.423549759567414","0.376954755957556","0.470144763177273"
"Sometimes","2017","66 and older","indirect migration background","7","","",""
"Often","2017","16-34 y.","no migration background","2452","0.597470405025436","0.582420687607197","0.612520122443675"
"Often","2017","16-34 y.","direct migration background","623","0.552897764019198","0.523857220957301","0.581938307081094"
"Often","2017","16-34 y.","indirect migration background","531","0.544459521329327","0.512807305533758","0.576111737124896"
"Often","2017","35-65 y.","no migration background","6229","0.517102161842852","0.508021488895433","0.526182834790271"
"Often","2017","35-65 y.","direct migration background","1457","0.467319530880041","0.449536837081419","0.485102224678663"
"Often","2017","35-65 y.","indirect migration background","379","0.497565724113787","0.461120233604195","0.534011214623379"
"Often","2017","66 and older","no migration background","2259","0.460317089877071","0.445863260432845","0.474770919321298"
"Often","2017","66 and older","direct migration background","166","0.363316983071773","0.31796349433859","0.408670471804957"
"Often","2017","66 and older","indirect migration background","8","","",""
"Very often","2017","16-34 y.","no migration background","680","0.160440087549348","0.149177101911854","0.171703073186842"
"Very often","2017","16-34 y.","direct migration background","167","0.139743404557022","0.119491840915678","0.159994968198365"
"Very often","2017","16-34 y.","indirect migration background","159","0.148013918512768","0.12544424063815","0.170583596387386"
"Very often","2017","35-65 y.","no migration background","1099","0.0850102342945941","0.0799421252355263","0.0900783433536618"
"Very often","2017","35-65 y.","direct migration background","300","0.103969756683845","0.0930911807969798","0.11484833257071"
"Very often","2017","35-65 y.","indirect migration background","87","0.129492450454023","0.105019437617311","0.153965463290735"
"Very often","2017","66 and older","no migration background","267","0.0571051542643488","0.05037609537893","0.0638342131497676"
"Very often","2017","66 and older","direct migration background","22","","",""
"Very often","2017","66 and older","indirect migration background","","","",""
"Very rare","2018","16-34 y.","no migration background","31","0.00764519384890677","0.00493881331533729","0.0103515743824763"
"Very rare","2018","16-34 y.","direct migration background","15","","",""
"Very rare","2018","16-34 y.","indirect migration background","12","","",""
"Very rare","2018","35-65 y.","no migration background","182","0.0173760747678546","0.0149373138999733","0.0198148356357359"
"Very rare","2018","35-65 y.","direct migration background","63","0.0238696859395968","0.0183236989164555","0.0294156729627381"
"Very rare","2018","35-65 y.","indirect migration background","16","","",""
"Very rare","2018","66 and older","no migration background","102","0.0218778247119358","0.0176426455795132","0.0261130038443583"
"Very rare","2018","66 and older","direct migration background","13","","",""
"Very rare","2018","66 and older","indirect migration background","","","",""
"Rarely","2018","16-34 y.","no migration background","139","0.0336236441727673","0.0280227591193762","0.0392245292261585"
"Rarely","2018","16-34 y.","direct migration background","55","0.0608887771850069","0.0463276379462033","0.0754499164238105"
"Rarely","2018","16-34 y.","indirect migration background","43","0.0384598780918975","0.0263580806122708","0.0505616755715241"
"Rarely","2018","35-65 y.","no migration background","766","0.0803358211291299","0.0752627731901693","0.0854088690680905"
"Rarely","2018","35-65 y.","direct migration background","238","0.0815307437428859","0.0715882663885069","0.091473221097265"
"Rarely","2018","35-65 y.","indirect migration background","58","0.0737581544791427","0.0545187248423901","0.0929975841158953"
"Rarely","2018","66 and older","no migration background","409","0.104155586905201","0.0953119532774849","0.112999220532917"
"Rarely","2018","66 and older","direct migration background","62","0.151495838448012","0.118184243627905","0.184807433268118"
"Rarely","2018","66 and older","indirect migration background","1","","",""
"Sometimes","2018","16-34 y.","no migration background","749","0.20141876627201","0.188957257218739","0.21388027532528"
"Sometimes","2018","16-34 y.","direct migration background","255","0.275148591352618","0.24795438718499","0.302342795520246"
"Sometimes","2018","16-34 y.","indirect migration background","211","0.246837190466097","0.219703307055387","0.273971073876807"
"Sometimes","2018","35-65 y.","no migration background","3308","0.303898468961761","0.295314260357537","0.312482677565985"
"Sometimes","2018","35-65 y.","direct migration background","938","0.346724892162167","0.329433014171026","0.364016770153307"
"Sometimes","2018","35-65 y.","indirect migration background","200","0.291932543639261","0.258466563716379","0.325398523562143"
"Sometimes","2018","66 and older","no migration background","1582","0.362117464884438","0.348202944100509","0.376031985668366"
"Sometimes","2018","66 and older","direct migration background","149","0.350168001170931","0.305847275703319","0.394488726638543"
"Sometimes","2018","66 and older","indirect migration background","5","","",""
"Often","2018","16-34 y.","no migration background","2345","0.601614994571959","0.586403498157216","0.616826490986702"
"Often","2018","16-34 y.","direct migration background","543","0.519841258073163","0.48941868058679","0.550263835559537"
"Often","2018","16-34 y.","indirect migration background","547","0.55564595591804","0.524376100635306","0.586915811200773"
"Often","2018","35-65 y.","no migration background","5832","0.520994071557828","0.511670408996846","0.530317734118809"
"Often","2018","35-65 y.","direct migration background","1364","0.430666164676936","0.412675157775036","0.448657171578836"
"Often","2018","35-65 y.","indirect migration background","354","0.514236590528471","0.477447516210168","0.551025664846773"
"Often","2018","66 and older","no migration background","2200","0.452842493750088","0.438431201354063","0.467253786146112"
"Often","2018","66 and older","direct migration background","191","0.418500146643304","0.372665836665853","0.464334456620755"
"Often","2018","66 and older","indirect migration background","12","","",""
"Very often","2018","16-34 y.","no migration background","715","0.155697401134357","0.144431890905661","0.166962911363053"
"Very often","2018","16-34 y.","direct migration background","168","0.132146613011939","0.111525152879482","0.152768073144397"
"Very often","2018","16-34 y.","indirect migration background","157","0.147526344534712","0.125209257975019","0.169843431094405"
"Very often","2018","35-65 y.","no migration background","940","0.0773955635834267","0.0724082633294847","0.0823828638373687"
"Very often","2018","35-65 y.","direct migration background","307","0.117208513478415","0.105521319733643","0.128895707223186"
"Very often","2018","35-65 y.","indirect migration background","81","0.0988853693923947","0.0769127914330527","0.120857947351737"
"Very often","2018","66 and older","no migration background","290","0.059006629748338","0.0521845490998265","0.0658287103968495"
"Very often","2018","66 and older","direct migration background","30","0.0713183330355703","0.0474070922140658","0.0952295738570748"
"Very often","2018","66 and older","indirect migration background","2","","",""
"Very rare","2019","16-34 y.","no migration background","28","","",""
"Very rare","2019","16-34 y.","direct migration background","15","","",""
"Very rare","2019","16-34 y.","indirect migration background","13","","",""
"Very rare","2019","35-65 y.","no migration background","160","0.0173901758312859","0.0150273924877776","0.0197529591747943"
"Very rare","2019","35-65 y.","direct migration background","62","0.028686595156818","0.0222887836924925","0.0350844066211435"
"Very rare","2019","35-65 y.","indirect migration background","13","","",""
"Very rare","2019","66 and older","no migration background","124","0.0328262912727266","0.0277655219029853","0.0378870606424678"
"Very rare","2019","66 and older","direct migration background","18","","",""
"Very rare","2019","66 and older","indirect migration background","1","","",""
"Rarely","2019","16-34 y.","no migration background","140","0.0479381333036232","0.0411014147206966","0.0547748518865497"
"Rarely","2019","16-34 y.","direct migration background","48","0.0539383656466719","0.0384105121394338","0.0694662191539101"
"Rarely","2019","16-34 y.","indirect migration background","40","0.0423922665713672","0.0290953501334734","0.0556891830092609"
"Rarely","2019","35-65 y.","no migration background","733","0.072095134776503","0.0674200868434154","0.0767701827095907"
"Rarely","2019","35-65 y.","direct migration background","194","0.0826952797381337","0.0721390357666575","0.09325152370961"
"Rarely","2019","35-65 y.","indirect migration background","62","0.0703578493718271","0.0525351274708885","0.0881805712727657"
"Rarely","2019","66 and older","no migration background","423","0.10624238668099","0.0974902884825057","0.114994484879474"
"Rarely","2019","66 and older","direct migration background","43","0.0848154789822756","0.058420695788431","0.11121026217612"
"Rarely","2019","66 and older","indirect migration background","3","","",""
"Sometimes","2019","16-34 y.","no migration background","733","0.189908892422852","0.177356857414276","0.202460927431428"
"Sometimes","2019","16-34 y.","direct migration background","201","0.263101505000006","0.23283457870519","0.293368431294821"
"Sometimes","2019","16-34 y.","indirect migration background","188","0.217285659587799","0.190069240972551","0.244502078203047"
"Sometimes","2019","35-65 y.","no migration background","3371","0.306555251067041","0.298221477911133","0.314889024222949"
"Sometimes","2019","35-65 y.","direct migration background","809","0.330703830733299","0.312671949971182","0.348735711495415"
"Sometimes","2019","35-65 y.","indirect migration background","208","0.274459861705127","0.243362038437599","0.305557684972655"
"Sometimes","2019","66 and older","no migration background","1527","0.364526734982799","0.350856791142757","0.37819667882284"
"Sometimes","2019","66 and older","direct migration background","137","0.359456979785676","0.313997567303722","0.404916392267631"
"Sometimes","2019","66 and older","indirect migration background","15","","",""
"Often","2019","16-34 y.","no migration background","2174","0.57843325903492","0.562630447625343","0.594236070444498"
"Often","2019","16-34 y.","direct migration background","437","0.546859217955634","0.512641017852173","0.581077418059095"
"Often","2019","16-34 y.","indirect migration background","474","0.528985158231032","0.496042940140311","0.561927376321753"
"Often","2019","35-65 y.","no migration background","6311","0.518567504312542","0.50953617428465","0.527598834340434"
"Often","2019","35-65 y.","direct migration background","1287","0.456152507623074","0.437062511379016","0.475242503867131"
"Often","2019","35-65 y.","indirect migration background","420","0.511642070129849","0.476807368497562","0.546476771762135"
"Often","2019","66 and older","no migration background","2344","0.437755837572324","0.423665161013784","0.451846514130864"
"Often","2019","66 and older","direct migration background","204","0.471876060068767","0.424581835838777","0.519170284298757"
"Often","2019","66 and older","indirect migration background","15","","",""
"Very often","2019","16-34 y.","no migration background","676","0.177465639976943","0.16523895498488","0.189692324969006"
"Very often","2019","16-34 y.","direct migration background","112","0.122978499940729","0.100403771539819","0.145553228341639"
"Very often","2019","16-34 y.","indirect migration background","167","0.195748888866177","0.169563484429595","0.221934293302759"
"Very often","2019","35-65 y.","no migration background","1183","0.0853919340126278","0.0803405858682741","0.0904432821569816"
"Very often","2019","35-65 y.","direct migration background","263","0.101761786748676","0.0901740033190397","0.113349570178312"
"Very often","2019","35-65 y.","indirect migration background","88","0.126551763802525","0.103382483878935","0.149721043726114"
"Very often","2019","66 and older","no migration background","344","0.0586487494911612","0.0519751732604003","0.0653223257219221"
"Very often","2019","66 and older","direct migration background","26","","",""
"Very often","2019","66 and older","indirect migration background","2","","",""
