"plh0186","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence"
"Very often","2016","16-34 y.","Rural Area","294","0.137588994727928","0.121403631110604","0.153774358345252"
"Very often","2016","16-34 y.","Urban Area","617","0.155239747327054","0.143811188426725","0.166668306227383"
"Very often","2016","35-65 y.","Rural Area","457","0.0809909635962845","0.0733552253179235","0.0886267018746455"
"Very often","2016","35-65 y.","Urban Area","783","0.084813802143571","0.0790556413043705","0.0905719629827714"
"Very often","2016","66 and older","Rural Area","81","0.0477382810500244","0.0376533137374225","0.0578232483626263"
"Very often","2016","66 and older","Urban Area","187","0.0649743714346202","0.0562082295456561","0.0737405133235842"
"Very rare","2016","16-34 y.","Rural Area","24","","",""
"Very rare","2016","16-34 y.","Urban Area","57","0.0117786322494984","0.00837378351160309","0.0151834809873937"
"Very rare","2016","35-65 y.","Rural Area","77","0.0157047128152363","0.0122249426307625","0.01918448299971"
"Very rare","2016","35-65 y.","Urban Area","191","0.0240509883261111","0.0208845150843894","0.0272174615678329"
"Very rare","2016","66 and older","Rural Area","44","0.024430240372084","0.0171280024620302","0.0317324782821379"
"Very rare","2016","66 and older","Urban Area","96","0.0350150530824421","0.028477528138184","0.0415525780267002"
"Often","2017","16-34 y.","Rural Area","1153","0.580568147347627","0.558859880963251","0.602276413732002"
"Often","2017","16-34 y.","Urban Area","2453","0.58397747402408","0.569019097287704","0.598935850760455"
"Often","2017","35-65 y.","Rural Area","2949","0.514863713030993","0.501710368965042","0.528017057096944"
"Often","2017","35-65 y.","Urban Area","5116","0.504032403739833","0.494150539811722","0.513914267667943"
"Often","2017","66 and older","Rural Area","912","0.465332154815036","0.442748882945753","0.487915426684318"
"Often","2017","66 and older","Urban Area","1521","0.44372432401645","0.426352450686114","0.461096197346785"
"Rarely","2017","16-34 y.","Rural Area","92","0.0511041295165218","0.0414167768299677","0.0607914822030759"
"Rarely","2017","16-34 y.","Urban Area","178","0.0389396722611821","0.0330688427709796","0.0448105017513845"
"Rarely","2017","35-65 y.","Rural Area","369","0.0738788892863597","0.0669947090980553","0.080763069474664"
"Rarely","2017","35-65 y.","Urban Area","701","0.07543794393159","0.0702182391142003","0.0806576487489797"
"Rarely","2017","66 and older","Rural Area","164","0.0834241737238881","0.0709044872196392","0.095943860228137"
"Rarely","2017","66 and older","Urban Area","268","0.102117648481692","0.0915298633032698","0.112705433660114"
"Sometimes","2017","16-34 y.","Rural Area","399","0.212026672653481","0.19404546555829","0.230007879748673"
"Sometimes","2017","16-34 y.","Urban Area","811","0.206861374152933","0.194568816636292","0.219153931669573"
"Sometimes","2017","35-65 y.","Rural Area","1638","0.311775141674351","0.299584008413478","0.323966274935224"
"Sometimes","2017","35-65 y.","Urban Area","2862","0.304190339592685","0.295097470788802","0.313283208396567"
"Sometimes","2017","66 and older","Rural Area","670","0.382386632406794","0.360384083641342","0.404389181172246"
"Sometimes","2017","66 and older","Urban Area","1090","0.36265395882383","0.345843527440279","0.379464390207381"
"Very often","2017","16-34 y.","Rural Area","317","0.141573221022086","0.126237294446192","0.15690914759798"
"Very often","2017","16-34 y.","Urban Area","689","0.160925512205392","0.149773821789394","0.172077202621391"
"Very often","2017","35-65 y.","Rural Area","519","0.0825617622234654","0.0753184692120046","0.0898050552349262"
"Very often","2017","35-65 y.","Urban Area","967","0.0935789744041658","0.0878227579695055","0.099335190838826"
"Very often","2017","66 and older","Rural Area","93","0.0461430115852044","0.0366444487800973","0.0556415743903115"
"Very often","2017","66 and older","Urban Area","196","0.0635055469331058","0.054978406102043","0.0720326877641685"
"Very rare","2017","16-34 y.","Rural Area","24","","",""
"Very rare","2017","16-34 y.","Urban Area","40","0.00929596735641316","0.00638359261059204","0.0122083421022343"
"Very rare","2017","35-65 y.","Rural Area","71","0.0169204937848312","0.0135261252252901","0.0203148623443723"
"Very rare","2017","35-65 y.","Urban Area","188","0.0227603383317266","0.0198127088735077","0.0257079677899456"
"Very rare","2017","66 and older","Rural Area","35","0.022714027469078","0.0159684178576794","0.0294596370804767"
"Very rare","2017","66 and older","Urban Area","67","0.0279985217449225","0.0222302459813479","0.0337667975084971"
"Often","2018","16-34 y.","Rural Area","1064","0.571243785609751","0.548866847581327","0.593620723638174"
"Often","2018","16-34 y.","Urban Area","2371","0.58726634798249","0.57220752194465","0.602325174020331"
"Often","2018","35-65 y.","Rural Area","2797","0.511317822469229","0.497834719682611","0.524800925255846"
"Often","2018","35-65 y.","Urban Area","4753","0.501176556901706","0.491051053291081","0.51130206051233"
"Often","2018","66 and older","Rural Area","859","0.429109190766512","0.406652140803458","0.451566240729567"
"Often","2018","66 and older","Urban Area","1544","0.459730175693962","0.442413885130545","0.477046466257378"
"Rarely","2018","16-34 y.","Rural Area","71","0.0353404827374358","0.0269919920623763","0.0436889734124953"
"Rarely","2018","16-34 y.","Urban Area","166","0.0392568121635358","0.0333166296311218","0.0451969946959499"
"Rarely","2018","35-65 y.","Rural Area","346","0.0724171835680687","0.0654263607957196","0.0794080063404178"
"Rarely","2018","35-65 y.","Urban Area","716","0.0840988376856962","0.0784784388809335","0.0897192364904589"
"Rarely","2018","66 and older","Rural Area","164","0.0979992521464642","0.0845094027582198","0.111489101534709"
"Rarely","2018","66 and older","Urban Area","308","0.114420585215149","0.103360363267506","0.125480807162792"
"Sometimes","2018","16-34 y.","Rural Area","385","0.22230994479823","0.203509530529388","0.241110359067072"
"Sometimes","2018","16-34 y.","Urban Area","830","0.217648106630926","0.205026427532111","0.230269785729741"
"Sometimes","2018","35-65 y.","Rural Area","1629","0.330598385588753","0.317909459383008","0.343287311794499"
"Sometimes","2018","35-65 y.","Urban Area","2817","0.301652822798166","0.29235808337765","0.310947562218682"
"Sometimes","2018","66 and older","Rural Area","693","0.395033019041169","0.372852341609743","0.417213696472595"
"Sometimes","2018","66 and older","Urban Area","1043","0.343952291223114","0.32744731821938","0.360457264226847"
"Very often","2018","16-34 y.","Rural Area","333","0.156015328414095","0.139608085223727","0.172422571604463"
"Very often","2018","16-34 y.","Urban Area","707","0.149286721386215","0.138386362061894","0.160187080710537"
"Very often","2018","35-65 y.","Rural Area","434","0.071482394109901","0.0645333391579375","0.0784314490618644"
"Very often","2018","35-65 y.","Urban Area","894","0.0921846301659127","0.0863262728696161","0.0980429874622094"
"Very often","2018","66 and older","Rural Area","112","0.0576497379455699","0.0470743302764901","0.0682251456146496"
"Very often","2018","66 and older","Urban Area","210","0.0615026691928029","0.0531550715748739","0.0698502668107318"
"Very rare","2018","16-34 y.","Rural Area","26","","",""
"Very rare","2018","16-34 y.","Urban Area","32","0.00654201183683251","0.00407614832432236","0.00900787534934267"
"Very rare","2018","35-65 y.","Rural Area","74","0.0141842142640483","0.0109946478076686","0.017373780720428"
"Very rare","2018","35-65 y.","Urban Area","187","0.0208871524485193","0.0179911173313138","0.0237831875657248"
"Very rare","2018","66 and older","Rural Area","38","0.020208800100285","0.0138242646527683","0.0265933355478018"
"Very rare","2018","66 and older","Urban Area","77","0.0203942786749729","0.0154831893366785","0.0253053680132673"
"Often","2019","16-34 y.","Rural Area","935","0.55549110457733","0.531412283262357","0.579569925892303"
"Often","2019","16-34 y.","Urban Area","1934","0.568535551878221","0.551943657921931","0.585127445834511"
"Often","2019","35-65 y.","Rural Area","2836","0.500372865020127","0.486950976314125","0.513794753726129"
"Often","2019","35-65 y.","Urban Area","4729","0.509638966276076","0.499299474033571","0.519978458518582"
"Often","2019","66 and older","Rural Area","891","0.418448658370216","0.396232281983782","0.440665034756649"
"Often","2019","66 and older","Urban Area","1524","0.446538387005033","0.428895432135161","0.464181341874904"
"Rarely","2019","16-34 y.","Rural Area","70","0.0458804079493381","0.0357419598173721","0.0560188560813042"
"Rarely","2019","16-34 y.","Urban Area","143","0.0494982886471778","0.042231940785838","0.0567646365085176"
"Rarely","2019","35-65 y.","Rural Area","340","0.0735188037620548","0.0665129467308454","0.0805246607932643"
"Rarely","2019","35-65 y.","Urban Area","577","0.0719952975722254","0.066649197589385","0.0773413975550657"
"Rarely","2019","66 and older","Rural Area","168","0.100370789881167","0.0868378064935342","0.1139037732688"
"Rarely","2019","66 and older","Urban Area","278","0.105022498337376","0.0941420847782287","0.115902911896524"
"Sometimes","2019","16-34 y.","Rural Area","334","0.21219792372382","0.192385593091066","0.232010254356573"
"Sometimes","2019","16-34 y.","Urban Area","708","0.201875432851861","0.188428547056429","0.215322318647294"
"Sometimes","2019","35-65 y.","Rural Area","1551","0.318028376720435","0.305526942557601","0.330529810883269"
"Sometimes","2019","35-65 y.","Urban Area","2615","0.308022923182089","0.298474156195621","0.317571690168557"
"Sometimes","2019","66 and older","Rural Area","651","0.375408011156344","0.353600400916595","0.397215621396092"
"Sometimes","2019","66 and older","Urban Area","954","0.366864329219348","0.34976026549765","0.383968392941046"
"Very often","2019","16-34 y.","Rural Area","279","0.16992863920693","0.151729642510194","0.188127635903667"
"Very often","2019","16-34 y.","Urban Area","603","0.17359739371241","0.160908841214846","0.186285946209975"
"Very often","2019","35-65 y.","Rural Area","531","0.0928230929350474","0.0850334462359346","0.10061273963416"
"Very often","2019","35-65 y.","Urban Area","910","0.088891486479199","0.0830054214018899","0.0947775515565082"
"Very often","2019","66 and older","Rural Area","130","0.0657174040321984","0.0545580917028627","0.0768767163615341"
"Very often","2019","66 and older","Urban Area","214","0.0507120313111377","0.0429253452913273","0.0584987173309481"
"Very rare","2019","16-34 y.","Rural Area","18","","",""
"Very rare","2019","16-34 y.","Urban Area","35","0.00649333291032955","0.00380264164350905","0.00918402417715005"
"Very rare","2019","35-65 y.","Rural Area","73","0.0152568615623359","0.011966543858542","0.0185471792661298"
"Very rare","2019","35-65 y.","Urban Area","149","0.0214513264904098","0.0184547303526992","0.0244479226281203"
"Very rare","2019","66 and older","Rural Area","54","0.0400551365600751","0.0312241269659408","0.0488861461542094"
"Very rare","2019","66 and older","Urban Area","80","0.0308627541271054","0.0247250188503941","0.0370004894038166"
