"plh0186","year","e11102","n","percent","lower_confidence","upper_confidence"
"Very rare","2012","Not Employed","267","0.0384233547976861","0.0342218035950462","0.0426249060003259"
"Often","2013","Employed","9018","0.508934327677076","0.501390733113081","0.51647792224107"
"Often","2013","Not Employed","3995","0.417843960465946","0.407564388133217","0.428123532798674"
"Rarely","2013","Employed","1134","0.0716299350959758","0.0677387174629057","0.0755211527290459"
"Rarely","2013","Not Employed","874","0.114581652603801","0.107942997936059","0.121220307271544"
"Sometimes","2013","Employed","4858","0.311372652981781","0.304385342451828","0.318359963511734"
"Sometimes","2013","Not Employed","2918","0.353883515867268","0.343917218165105","0.363849813569431"
"Very often","2013","Employed","1628","0.0907066979972762","0.0863730927034226","0.0950403032911298"
"Very often","2013","Not Employed","770","0.0760641594795655","0.0705388167623456","0.0815895021967853"
"Very rare","2013","Employed","233","0.0173563862478913","0.0153857550705876","0.019327017425195"
"Very rare","2013","Not Employed","286","0.0376267115834193","0.0336605702076188","0.0415928529592197"
"Often","2014","Employed","9454","0.516788523821583","0.50944326229798","0.524133785345185"
"Often","2014","Not Employed","4329","0.435306808629337","0.425259952093382","0.445353665165291"
"Rarely","2014","Employed","1098","0.0694277619891586","0.0656916159672246","0.0731639080110927"
"Rarely","2014","Not Employed","890","0.104673810313373","0.0984703236040241","0.110877297022722"
"Sometimes","2014","Employed","5037","0.290534380934053","0.283860988628871","0.297207773239235"
"Sometimes","2014","Not Employed","2939","0.345270836513493","0.335636163351587","0.354905509675399"
"Very often","2014","Employed","1953","0.109117095088901","0.104534210471289","0.113699979706513"
"Very often","2014","Not Employed","953","0.0836641722008498","0.0780533915843112","0.0892749528173884"
"Very rare","2014","Employed","238","0.0141322381663051","0.0123972479933453","0.0158672283392648"
"Very rare","2014","Not Employed","244","0.0310843723429476","0.0275676326222579","0.0346011120636373"
"Often","2015","Employed","8919","0.51669075027744","0.509097768159906","0.524283732394974"
"Often","2015","Not Employed","3837","0.417800608296512","0.407297903523685","0.428303313069339"
"Rarely","2015","Employed","1007","0.0637892125812991","0.0600760418267379","0.0675023833358603"
"Rarely","2015","Not Employed","850","0.117679122474374","0.110817232682963","0.124541012265785"
"Sometimes","2015","Employed","4711","0.299565519545693","0.292605440841041","0.306525598250345"
"Sometimes","2015","Not Employed","2751","0.346197800279707","0.336066478925749","0.356329121633664"
"Very often","2015","Employed","1781","0.104776406631711","0.100122882291462","0.109429930971961"
"Very often","2015","Not Employed","789","0.0821041303978935","0.0762581149211875","0.0879501458745995"
"Very rare","2015","Employed","221","0.015178110963857","0.0133204254764033","0.0170357964513106"
"Very rare","2015","Not Employed","244","0.0362183385515139","0.0322397013294122","0.0401969757736157"
"Often","2016","Employed","8675","0.52966451532387","0.521966247207847","0.537362783439894"
"Often","2016","Not Employed","3749","0.435100636559709","0.424304062116648","0.44589721100277"
"Rarely","2016","Employed","1006","0.067963788414177","0.0640818923498625","0.0718456844784915"
"Rarely","2016","Not Employed","797","0.111786724479323","0.104924588385199","0.118648860573447"
"Sometimes","2016","Employed","4525","0.28795112553282","0.280967145114794","0.294935105950846"
"Sometimes","2016","Not Employed","2588","0.336489378111999","0.326199382224699","0.346779373999299"
"Very often","2016","Employed","1704","0.100798361758917","0.0961548772371262","0.105441846280708"
"Very often","2016","Not Employed","715","0.0802471871881646","0.0743308072850064","0.0861635670913229"
"Very rare","2016","Employed","238","0.0136222089702152","0.0118343463995846","0.0154100715408459"
"Very rare","2016","Not Employed","251","0.0363760736608051","0.0322988242438493","0.0404533230777609"
"Often","2017","Employed","10060","0.549493648218568","0.542238657413696","0.55674863902344"
"Often","2017","Not Employed","4044","0.441729407751921","0.431163113523503","0.45229570198034"
"Rarely","2017","Employed","989","0.0552110464723566","0.0518807303364787","0.0585413626082345"
"Rarely","2017","Not Employed","783","0.103898807260035","0.0974063966865577","0.110391217833512"
"Sometimes","2017","Employed","4723","0.272324042475344","0.265832960790569","0.27881512416012"
"Sometimes","2017","Not Employed","2747","0.347449389849754","0.337317859624006","0.357580920075502"
"Very often","2017","Employed","2075","0.109980129439059","0.105418058508209","0.114542200369908"
"Very often","2017","Not Employed","706","0.0746616012366675","0.0690689065676883","0.0802542959056467"
"Very rare","2017","Employed","220","0.0129911333946718","0.0113399735552688","0.0146422932340749"
"Very rare","2017","Not Employed","205","0.0322607939016225","0.0285012179664825","0.0360203698367624"
"Often","2018","Employed","9577","0.541289964531915","0.533901386080769","0.54867854298306"
"Often","2018","Not Employed","3811","0.447030314134676","0.436274369296462","0.45778625897289"
"Rarely","2018","Employed","968","0.0613215195709807","0.0577640461381457","0.0648789930038158"
"Rarely","2018","Not Employed","803","0.109228105554099","0.102480031022244","0.115976180085953"
"Sometimes","2018","Employed","4767","0.281004969967627","0.274340022583826","0.287669917351427"
"Sometimes","2018","Not Employed","2630","0.342893546036532","0.332624574763176","0.353162517309888"
"Very often","2018","Employed","1949","0.104968884578569","0.10042396567366","0.109513803483477"
"Very often","2018","Not Employed","741","0.0736988408874538","0.0680464023378462","0.0793512794370615"
"Very rare","2018","Employed","211","0.011414661350909","0.00983953506593756","0.0129897876358805"
"Very rare","2018","Not Employed","223","0.0271491933872398","0.0236333379936425","0.030665048780837"
"Often","2019","Employed","9854","0.540135044598548","0.53280130680501","0.547468782392086"
"Often","2019","Not Employed","3812","0.437135275016577","0.426329657090216","0.447940892942938"
"Rarely","2019","Employed","917","0.0605832949613337","0.0570728301238354","0.064093759798832"
"Rarely","2019","Not Employed","769","0.102734576492018","0.0961206639448641","0.109348489039172"
"Sometimes","2019","Employed","4666","0.27356303923388","0.267003297824268","0.280122780643493"
"Sometimes","2019","Not Employed","2523","0.346373516519251","0.336008337098428","0.356738695940074"
"Very often","2019","Employed","2092","0.112578850768804","0.107927786550949","0.117229914986659"
"Very often","2019","Not Employed","769","0.0793287429601084","0.0734415639273357","0.0852159219928811"
"Very rare","2019","Employed","212","0.0131397704374338","0.0114641302964094","0.0148154105784583"
"Very rare","2019","Not Employed","222","0.0344278890120456","0.0304560904131455","0.0383996876109456"
