"pgoeffd","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Yes","1997","Employed","Couple + C. LE 16 ","440","0.234570838165136","0.215811843180044","0.253329833150228","1"
"Yes","1997","Employed","Couple + C. GT 16 ","328","0.257713420438438","0.234916419971139","0.280510420905737","1"
"Yes","1997","Employed","Couple + C. LE and GT 16","195","0.250176720243532","0.219703374600311","0.280650065886752","1"
"Yes","1997","Not Employed","Single parent ","3","","","","1"
"Yes","1997","Not Employed","Couple + C. LE 16 ","11","","","","1"
"No","1998","Not Employed","1-pers.-HH","8","","","","2"
"No","1998","Not Employed","(Married) couple without C. ","14","","","","2"
"No","1998","Not Employed","Couple + C. LE 16 ","31","0.681875767080434","0.544258554421292","0.819492979739576","2"
"No","1998","Not Employed","Single parent ","6","","","","2"
"No","1998","Not Employed","Couple + C. GT 16 ","15","","","","2"
"No","1998","Not Employed","Couple + C. LE and GT 16","13","","","","2"
"No","1998","Employed","Single parent ","280","0.684263370023255","0.63842557968711","0.730101160359399","2"
"No","1998","Employed","1-pers.-HH","529","0.690671320470579","0.657809841911784","0.723532799029373","2"
"No","1998","Employed","(Married) couple without C. ","1452","0.728621724986775","0.709118894073183","0.748124555900368","2"
"No","1998","Employed","Couple + C. LE 16 ","1642","0.767934105480551","0.749964117024736","0.785904093936366","2"
"No","1998","Employed","Couple + C. GT 16 ","1176","0.74657807902727","0.724965678818015","0.768190479236525","2"
"No","1998","Employed","Couple + C. LE and GT 16","585","0.752539749207817","0.7222747950366","0.782804703379033","2"
"Yes","1998","Not Employed","1-pers.-HH","7","","","","1"
"Yes","1998","Not Employed","(Married) couple without C. ","4","","","","1"
"Yes","1998","Not Employed","Couple + C. GT 16 ","6","","","","1"
"Yes","1998","Not Employed","Couple + C. LE and GT 16","4","","","","1"
"Yes","1998","Employed","1-pers.-HH","231","0.309328679529421","0.276467200970627","0.342190158088216","1"
"Yes","1998","Employed","(Married) couple without C. ","545","0.271378275013225","0.251875444099632","0.290881105926817","1"
"Yes","1998","Employed","Single parent ","115","0.315736629976745","0.2698988396406","0.36157442031289","1"
"Yes","1998","Employed","Couple + C. LE 16 ","478","0.232065894519449","0.214095906063634","0.250035882975264","1"
"Yes","1998","Not Employed","Single parent ","3","","","","1"
"Yes","1998","Not Employed","Couple + C. LE 16 ","13","","","","1"
"Yes","1998","Employed","Couple + C. GT 16 ","380","0.25342192097273","0.231809520763475","0.275034321181985","1"
"Yes","1998","Employed","Couple + C. LE and GT 16","196","0.247460250792183","0.217195296620967","0.2777252049634","1"
"No","1999","Employed","Single parent ","271","0.694672657030021","0.6484888892009","0.740856424859142","2"
"No","1999","Not Employed","1-pers.-HH","6","","","","2"
"No","1999","Not Employed","(Married) couple without C. ","15","","","","2"
"No","1999","Not Employed","Single parent ","9","","","","2"
"No","1999","Not Employed","Couple + C. LE 16 ","27","","","","2"
"No","1999","Not Employed","Couple + C. GT 16 ","12","","","","2"
"No","1999","Not Employed","Couple + C. LE and GT 16","9","","","","2"
"No","1999","Employed","1-pers.-HH","522","0.698784180893264","0.665639060231056","0.731929301555471","2"
"No","1999","Employed","(Married) couple without C. ","1370","0.733936804505557","0.714019798178675","0.753853810832439","2"
"No","1999","Employed","Couple + C. LE 16 ","1585","0.768051403869812","0.749649788363661","0.786453019375962","2"
"No","1999","Employed","Couple + C. GT 16 ","1090","0.751157959218236","0.72878100212021","0.773534916316263","2"
"No","1999","Employed","Couple + C. LE and GT 16","529","0.748835916970655","0.716935892424968","0.780735941516342","2"
"Yes","1999","Not Employed","1-pers.-HH","2","","","","1"
"Yes","1999","Not Employed","(Married) couple without C. ","5","","","","1"
"Yes","1999","Not Employed","Couple + C. GT 16 ","3","","","","1"
"Yes","1999","Not Employed","Couple + C. LE and GT 16","","","","","1"
"Yes","1999","Employed","1-pers.-HH","214","0.301215819106737","0.268070698444529","0.334360939768944","1"
"Yes","1999","Employed","(Married) couple without C. ","521","0.266063195494443","0.246146189167561","0.285980201821325","1"
"Yes","1999","Employed","Single parent ","111","0.305327342969979","0.259143575140858","0.3515111107991","1"
"Yes","1999","Employed","Couple + C. LE 16 ","436","0.231948596130189","0.213546980624038","0.250350211636339","1"
"Yes","1999","Not Employed","Single parent ","","","","","1"
"Yes","1999","Not Employed","Couple + C. LE 16 ","10","","","","1"
"Yes","1999","Employed","Couple + C. GT 16 ","344","0.248842040781763","0.226465083683737","0.27121899787979","1"
"Yes","1999","Employed","Couple + C. LE and GT 16","181","0.251164083029345","0.219264058483658","0.283064107575032","1"
"No","2000","Not Employed","1-pers.-HH","24","","","","2"
"No","2000","Employed","Single parent ","541","0.779647811868588","0.749008546758861","0.810287076978315","2"
"No","2000","Not Employed","(Married) couple without C. ","32","0.888729639777056","0.787403427539237","0.990055852014875","2"
"No","2000","Not Employed","Single parent ","17","","","","2"
"No","2000","Not Employed","Couple + C. LE 16 ","68","0.894061576625697","0.825320995935422","0.962802157315972","2"
"No","2000","Not Employed","Couple + C. GT 16 ","36","0.70782697596952","0.585395307213504","0.830258644725537","2"
"No","2000","Not Employed","Couple + C. LE and GT 16","20","","","","2"
"No","2000","Employed","1-pers.-HH","1151","0.751820182121446","0.730336803431914","0.773303560810978","2"
"No","2000","Employed","(Married) couple without C. ","2523","0.751660254025613","0.737156898273682","0.766163609777543","2"
"No","2000","Employed","Couple + C. LE 16 ","2913","0.779549838431256","0.766240834654419","0.792858842208093","2"
"No","2000","Employed","Couple + C. GT 16 ","1889","0.761853447780774","0.745096108210877","0.778610787350672","2"
"No","2000","Employed","Couple + C. LE and GT 16","941","0.761795369006516","0.738236874390061","0.78535386362297","2"
"Yes","2000","Not Employed","1-pers.-HH","8","","","","1"
"Yes","2000","Not Employed","(Married) couple without C. ","5","","","","1"
"Yes","2000","Not Employed","Single parent ","7","","","","1"
"Yes","2000","Not Employed","Couple + C. GT 16 ","17","","","","1"
"Yes","2000","Not Employed","Couple + C. LE and GT 16","5","","","","1"
"Yes","2000","Employed","1-pers.-HH","402","0.248179817878554","0.226696439189022","0.269663196568086","1"
"Yes","2000","Employed","(Married) couple without C. ","886","0.248339745974387","0.233836390222457","0.262843101726317","1"
"Yes","2000","Employed","Single parent ","162","0.220352188131412","0.189712923021685","0.250991453241139","1"
"Yes","2000","Employed","Couple + C. LE 16 ","814","0.220450161568744","0.207141157791907","0.233759165345581","1"
"Yes","2000","Not Employed","Couple + C. LE 16 ","9","","","","1"
"Yes","2000","Employed","Couple + C. GT 16 ","593","0.238146552219226","0.221389212649328","0.254903891789123","1"
"Yes","2000","Employed","Couple + C. LE and GT 16","315","0.238204630993484","0.21464613637703","0.261763125609939","1"
"No","2001","Employed","Single parent ","467","0.774068247843435","0.740689680152633","0.807446815534238","2"
"No","2001","Not Employed","1-pers.-HH","18","","","","2"
"No","2001","Not Employed","(Married) couple without C. ","22","","","","2"
"No","2001","Not Employed","Single parent ","15","","","","2"
"No","2001","Not Employed","Couple + C. LE 16 ","52","0.820899699950549","0.730427166699448","0.91137223320165","2"
"No","2001","Not Employed","Couple + C. GT 16 ","23","","","","2"
"No","2001","Not Employed","Couple + C. LE and GT 16","22","","","","2"
"No","2001","Employed","1-pers.-HH","1016","0.757891121386801","0.735183449958597","0.780598792815005","2"
"No","2001","Employed","(Married) couple without C. ","2091","0.749297827581672","0.733382772290072","0.765212882873271","2"
"No","2001","Employed","Couple + C. LE 16 ","2534","0.774475990759331","0.760116478525935","0.788835502992727","2"
"No","2001","Employed","Couple + C. GT 16 ","1606","0.748358049168919","0.730036141402557","0.766679956935282","2"
"No","2001","Employed","Couple + C. LE and GT 16","834","0.773234150738717","0.748420894016897","0.798047407460537","2"
"Yes","2001","Not Employed","1-pers.-HH","2","","","","1"
"Yes","2001","Not Employed","(Married) couple without C. ","2","","","","1"
"Yes","2001","Not Employed","Single parent ","3","","","","1"
"Yes","2001","Not Employed","Couple + C. GT 16 ","6","","","","1"
"Yes","2001","Not Employed","Couple + C. LE and GT 16","3","","","","1"
"Yes","2001","Employed","1-pers.-HH","351","0.242108878613199","0.219401207184995","0.264816550041403","1"
"Yes","2001","Employed","(Married) couple without C. ","758","0.250702172418328","0.234787117126729","0.266617227709928","1"
"Yes","2001","Employed","Single parent ","136","0.225931752156565","0.192553184465762","0.259310319847367","1"
"Yes","2001","Employed","Couple + C. LE 16 ","720","0.225524009240669","0.211164497007273","0.239883521474065","1"
"Yes","2001","Employed","Couple + C. GT 16 ","549","0.251641950831081","0.233320043064718","0.269963858597443","1"
"Yes","2001","Employed","Couple + C. LE and GT 16","260","0.226765849261283","0.201952592539463","0.251579105983103","1"
"Yes","2001","Not Employed","Couple + C. LE 16 ","17","","","","1"
"No","2002","Employed","Single parent ","507","0.764555630554117","0.732501111960395","0.796610149147839","2"
"No","2002","Not Employed","1-pers.-HH","19","","","","2"
"No","2002","Not Employed","(Married) couple without C. ","23","","","","2"
"No","2002","Not Employed","Single parent ","20","","","","2"
"No","2002","Not Employed","Couple + C. LE 16 ","39","0.80620546275602","0.696644277336951","0.91576664817509","2"
"No","2002","Not Employed","Couple + C. GT 16 ","38","0.84916121047467","0.74684351377671","0.95147890717263","2"
"No","2002","Not Employed","Couple + C. LE and GT 16","22","","","","2"
"No","2002","Employed","1-pers.-HH","1038","0.759132129672943","0.736684792653478","0.781579466692408","2"
"No","2002","Employed","(Married) couple without C. ","2466","0.739052605669449","0.724394473915726","0.753710737423172","2"
"No","2002","Employed","Couple + C. LE 16 ","2695","0.778031998610399","0.76429967312079","0.791764324100008","2"
"No","2002","Employed","Couple + C. GT 16 ","1864","0.77295756813755","0.756532911291213","0.789382224983888","2"
"No","2002","Employed","Couple + C. LE and GT 16","942","0.78006365060315","0.757247374439247","0.802879926767052","2"
"Yes","2002","Not Employed","1-pers.-HH","2","","","","1"
"Yes","2002","Not Employed","(Married) couple without C. ","4","","","","1"
"Yes","2002","Not Employed","Single parent ","8","","","","1"
"Yes","2002","Not Employed","Couple + C. GT 16 ","9","","","","1"
"Yes","2002","Not Employed","Couple + C. LE and GT 16","4","","","","1"
"Yes","2002","Employed","1-pers.-HH","356","0.240867870327057","0.218420533307592","0.263315207346522","1"
"Yes","2002","Employed","(Married) couple without C. ","982","0.260947394330551","0.246289262576828","0.275605526084274","1"
"Yes","2002","Employed","Single parent ","166","0.235444369445883","0.203389850852161","0.267498888039605","1"
"Yes","2002","Employed","Couple + C. LE 16 ","823","0.221968001389601","0.208235675899992","0.23570032687921","1"
"Yes","2002","Employed","Couple + C. GT 16 ","635","0.22704243186245","0.210617775016112","0.243467088708787","1"
"Yes","2002","Employed","Couple + C. LE and GT 16","324","0.21993634939685","0.197120073232948","0.242752625560753","1"
"Yes","2002","Not Employed","Couple + C. LE 16 ","11","","","","1"
"No","2003","Not Employed","1-pers.-HH","11","","","","2"
"No","2003","Not Employed","(Married) couple without C. ","23","","","","2"
"No","2003","Employed","Single parent ","437","0.76386231021617","0.729416860161114","0.798307760271227","2"
"No","2003","Not Employed","Single parent ","17","","","","2"
"No","2003","Not Employed","Couple + C. LE 16 ","26","","","","2"
"No","2003","Not Employed","Couple + C. GT 16 ","28","","","","2"
"No","2003","Not Employed","Couple + C. LE and GT 16","12","","","","2"
"No","2003","Employed","1-pers.-HH","944","0.741896070971039","0.718062887831756","0.765729254110322","2"
"No","2003","Employed","(Married) couple without C. ","2173","0.719845558771376","0.703965361032456","0.735725756510295","2"
"No","2003","Employed","Couple + C. LE 16 ","2307","0.761607325845538","0.746475367029996","0.776739284661081","2"
"No","2003","Employed","Couple + C. GT 16 ","1701","0.771937806134792","0.754760360255493","0.789115252014091","2"
"No","2003","Employed","Couple + C. LE and GT 16","831","0.789024812188972","0.765011982574571","0.813037641803374","2"
"Yes","2003","Not Employed","1-pers.-HH","3","","","","1"
"Yes","2003","Not Employed","(Married) couple without C. ","2","","","","1"
"Yes","2003","Not Employed","Single parent ","3","","","","1"
"Yes","2003","Not Employed","Couple + C. GT 16 ","4","","","","1"
"Yes","2003","Not Employed","Couple + C. LE and GT 16","4","","","","1"
"Yes","2003","Employed","1-pers.-HH","351","0.258103929028961","0.234270745889678","0.281937112168244","1"
"Yes","2003","Employed","(Married) couple without C. ","899","0.280154441228624","0.264274243489705","0.296034638967544","1"
"Yes","2003","Employed","Single parent ","147","0.23613768978383","0.201692239728773","0.270583139838886","1"
"Yes","2003","Employed","Couple + C. LE 16 ","739","0.238392674154462","0.223260715338919","0.253524632970004","1"
"Yes","2003","Employed","Couple + C. GT 16 ","591","0.228062193865208","0.210884747985909","0.245239639744506","1"
"Yes","2003","Not Employed","Couple + C. LE 16 ","10","","","","1"
"Yes","2003","Employed","Couple + C. LE and GT 16","278","0.210975187811028","0.186962358196626","0.234988017425429","1"
"No","2004","Not Employed","1-pers.-HH","14","","","","2"
"No","2004","Not Employed","(Married) couple without C. ","19","","","","2"
"No","2004","Employed","Single parent ","470","0.777949923446873","0.745021293253025","0.810878553640721","2"
"No","2004","Employed","Couple + C. LE 16 ","2292","0.776208014870893","0.761278918594919","0.791137111146868","2"
"No","2004","Not Employed","Single parent ","20","","","","2"
"No","2004","Not Employed","Couple + C. LE 16 ","40","0.790000633523983","0.677102749856399","0.902898517191566","2"
"No","2004","Not Employed","Couple + C. GT 16 ","31","0.659278124736919","0.519236837409705","0.799319412064133","2"
"No","2004","Not Employed","Couple + C. LE and GT 16","14","","","","2"
"No","2004","Employed","1-pers.-HH","951","0.726440556372642","0.702300496646732","0.750580616098551","2"
"No","2004","Employed","(Married) couple without C. ","2378","0.736196762575058","0.721142648942599","0.751250876207517","2"
"No","2004","Employed","Couple + C. GT 16 ","1776","0.769895771184597","0.753084594333874","0.78670694803532","2"
"No","2004","Employed","Couple + C. LE and GT 16","828","0.805251931266325","0.781796495884982","0.828707366647667","2"
"Yes","2004","Not Employed","1-pers.-HH","6","","","","1"
"Yes","2004","Not Employed","(Married) couple without C. ","1","","","","1"
"Yes","2004","Not Employed","Single parent ","2","","","","1"
"Yes","2004","Not Employed","Couple + C. GT 16 ","13","","","","1"
"Yes","2004","Not Employed","Couple + C. LE and GT 16","2","","","","1"
"Yes","2004","Employed","1-pers.-HH","359","0.273559443627358","0.249419383901449","0.297699503353268","1"
"Yes","2004","Employed","(Married) couple without C. ","914","0.263803237424942","0.248749123792483","0.278857351057401","1"
"Yes","2004","Employed","Single parent ","142","0.222050076553127","0.189121446359279","0.254978706746975","1"
"Yes","2004","Employed","Couple + C. LE 16 ","702","0.223791985129107","0.208862888853133","0.238721081405081","1"
"Yes","2004","Employed","Couple + C. GT 16 ","632","0.230104228815403","0.21329305196468","0.246915405666126","1"
"Yes","2004","Employed","Couple + C. LE and GT 16","267","0.194748068733675","0.171292633352333","0.218203504115018","1"
"Yes","2004","Not Employed","Couple + C. LE 16 ","10","","","","1"
"No","2005","Not Employed","1-pers.-HH","12","","","","2"
"No","2005","Not Employed","(Married) couple without C. ","25","","","","2"
"No","2005","Employed","Single parent ","402","0.7496310716152","0.713325905116633","0.785936238113766","2"
"No","2005","Employed","Couple + C. LE 16 ","1988","0.776346264444208","0.760332489270548","0.792360039617868","2"
"No","2005","Not Employed","Single parent ","12","","","","2"
"No","2005","Not Employed","Couple + C. LE 16 ","22","","","","2"
"No","2005","Not Employed","Couple + C. GT 16 ","25","","","","2"
"No","2005","Not Employed","Couple + C. LE and GT 16","20","","","","2"
"No","2005","Employed","1-pers.-HH","933","0.731532146561067","0.707254534961178","0.755809758160957","2"
"No","2005","Employed","(Married) couple without C. ","2142","0.742206242330122","0.726524885645039","0.757887599015205","2"
"No","2005","Employed","Couple + C. GT 16 ","1556","0.755508413195099","0.737200481895118","0.77381634449508","2"
"No","2005","Employed","Couple + C. LE and GT 16","718","0.788680995674559","0.762775382902097","0.814586608447021","2"
"Yes","2005","Not Employed","1-pers.-HH","2","","","","1"
"Yes","2005","Not Employed","(Married) couple without C. ","3","","","","1"
"Yes","2005","Not Employed","Single parent ","7","","","","1"
"Yes","2005","Not Employed","Couple + C. GT 16 ","2","","","","1"
"Yes","2005","Not Employed","Couple + C. LE and GT 16","1","","","","1"
"Yes","2005","Not Employed","Couple + C. LE 16 ","7","","","","1"
"Yes","2005","Employed","1-pers.-HH","347","0.268467853438932","0.244190241839043","0.292745465038821","1"
"Yes","2005","Employed","(Married) couple without C. ","847","0.257793757669878","0.242112400984795","0.273475114354961","1"
"Yes","2005","Employed","Couple + C. LE 16 ","613","0.223653735555792","0.207639960382132","0.239667510729452","1"
"Yes","2005","Employed","Single parent ","145","0.2503689283848","0.214063761886234","0.286674094883367","1"
"Yes","2005","Employed","Couple + C. GT 16 ","561","0.244491586804901","0.22618365550492","0.262799518104882","1"
"Yes","2005","Employed","Couple + C. LE and GT 16","236","0.211319004325441","0.185413391552979","0.237224617097903","1"
"No","2006","Employed","Single parent ","426","0.742680005426058","0.707163990368912","0.778196020483204","2"
"No","2006","Employed","Couple + C. LE 16 ","1992","0.770435067519079","0.754325493199678","0.786544641838479","2"
"No","2006","Not Employed","1-pers.-HH","21","","","","2"
"No","2006","Not Employed","(Married) couple without C. ","35","0.800269562444104","0.690545146125582","0.909993978762626","2"
"No","2006","Not Employed","Single parent ","13","","","","2"
"No","2006","Not Employed","Couple + C. LE 16 ","38","0.726002003668301","0.599827944380468","0.852176062956134","2"
"No","2006","Not Employed","Couple + C. GT 16 ","34","0.804914595221075","0.687827496860188","0.922001693581961","2"
"No","2006","Not Employed","Couple + C. LE and GT 16","12","","","","2"
"No","2006","Employed","1-pers.-HH","990","0.730634324452525","0.707134342457607","0.754134306447443","2"
"No","2006","Employed","(Married) couple without C. ","2263","0.749799239396305","0.734656909240917","0.764941569551693","2"
"No","2006","Employed","Couple + C. GT 16 ","1559","0.767335623629286","0.749404385002763","0.785266862255809","2"
"No","2006","Employed","Couple + C. LE and GT 16","670","0.78949803663158","0.762760218546065","0.816235854717094","2"
"Yes","2006","Not Employed","1-pers.-HH","5","","","","1"
"Yes","2006","Not Employed","(Married) couple without C. ","16","","","","1"
"Yes","2006","Not Employed","Single parent ","3","","","","1"
"Yes","2006","Not Employed","Couple + C. GT 16 ","10","","","","1"
"Yes","2006","Not Employed","Couple + C. LE and GT 16","2","","","","1"
"Yes","2006","Employed","1-pers.-HH","379","0.269365675547475","0.245865693552557","0.292865657542393","1"
"Yes","2006","Employed","(Married) couple without C. ","880","0.250200760603695","0.235058430448307","0.265343090759083","1"
"Yes","2006","Not Employed","Couple + C. LE 16 ","10","","","","1"
"Yes","2006","Employed","Single parent ","156","0.257319994573942","0.221803979516796","0.292836009631088","1"
"Yes","2006","Employed","Couple + C. LE 16 ","626","0.229564932480921","0.213455358161521","0.245674506800322","1"
"Yes","2006","Employed","Couple + C. GT 16 ","574","0.232664376370714","0.214733137744191","0.250595614997238","1"
"Yes","2006","Employed","Couple + C. LE and GT 16","223","0.21050196336842","0.183764145282906","0.237239781453935","1"
"No","2007","Employed","Single parent ","432","0.733968575580159","0.698670173286455","0.769266977873864","2"
"No","2007","Employed","Couple + C. LE 16 ","2099","0.778294646269778","0.762658006037708","0.793931286501847","2"
"No","2007","Not Employed","1-pers.-HH","20","","","","2"
"No","2007","Not Employed","(Married) couple without C. ","31","0.794969320595879","0.664882937513192","0.925055703678565","2"
"No","2007","Not Employed","Single parent ","24","","","","2"
"No","2007","Not Employed","Couple + C. LE 16 ","52","0.846984712765816","0.760132413509814","0.933837012021817","2"
"No","2007","Not Employed","Couple + C. GT 16 ","23","","","","2"
"No","2007","Not Employed","Couple + C. LE and GT 16","15","","","","2"
"No","2007","Employed","1-pers.-HH","1037","0.751184933836312","0.72855486600608","0.773815001666544","2"
"No","2007","Employed","(Married) couple without C. ","2344","0.753879417561789","0.738929260967902","0.768829574155675","2"
"No","2007","Employed","Couple + C. GT 16 ","1692","0.783606872112641","0.766693218737921","0.800520525487362","2"
"No","2007","Employed","Couple + C. LE and GT 16","696","0.790863562195918","0.764454405158201","0.817272719233635","2"
"Yes","2007","Not Employed","1-pers.-HH","8","","","","1"
"Yes","2007","Not Employed","(Married) couple without C. ","6","","","","1"
"Yes","2007","Not Employed","Single parent ","3","","","","1"
"Yes","2007","Not Employed","Couple + C. GT 16 ","9","","","","1"
"Yes","2007","Not Employed","Couple + C. LE and GT 16","3","","","","1"
"Yes","2007","Employed","1-pers.-HH","365","0.248815066163688","0.226184998333456","0.27144513399392","1"
"Yes","2007","Employed","(Married) couple without C. ","845","0.246120582438211","0.231170425844325","0.261070739032098","1"
"Yes","2007","Not Employed","Couple + C. LE 16 ","14","","","","1"
"Yes","2007","Employed","Couple + C. LE 16 ","612","0.221705353730222","0.206068713498153","0.237341993962292","1"
"Yes","2007","Employed","Single parent ","170","0.266031424419841","0.230733022126136","0.301329826713545","1"
"Yes","2007","Employed","Couple + C. GT 16 ","585","0.216393127887359","0.199479474512639","0.233306781262079","1"
"Yes","2007","Employed","Couple + C. LE and GT 16","215","0.209136437804082","0.182727280766365","0.235545594841799","1"
"No","2008","Not Employed","1-pers.-HH","23","","","","2"
"No","2008","Not Employed","(Married) couple without C. ","29","","","","2"
"No","2008","Employed","Single parent ","417","0.735510459184111","0.699396969415131","0.771623948953091","2"
"No","2008","Employed","Couple + C. LE 16 ","1853","0.79167634627866","0.775343592664005","0.808009099893315","2"
"No","2008","Not Employed","Single parent ","26","","","","2"
"No","2008","Not Employed","Couple + C. LE 16 ","24","","","","2"
"No","2008","Not Employed","Couple + C. GT 16 ","27","","","","2"
"No","2008","Not Employed","Couple + C. LE and GT 16","11","","","","2"
"No","2008","Employed","1-pers.-HH","959","0.754696281786712","0.73134302439253","0.778049539180895","2"
"No","2008","Employed","(Married) couple without C. ","2155","0.747085861321872","0.731389335721687","0.762782386922056","2"
"No","2008","Employed","Couple + C. GT 16 ","1560","0.790718876409958","0.773299517807846","0.80813823501207","2"
"No","2008","Employed","Couple + C. LE and GT 16","603","0.800416183075819","0.772702433153974","0.828129932997664","2"
"Yes","2008","Not Employed","1-pers.-HH","6","","","","1"
"Yes","2008","Not Employed","(Married) couple without C. ","4","","","","1"
"Yes","2008","Not Employed","Single parent ","3","","","","1"
"Yes","2008","Not Employed","Couple + C. GT 16 ","4","","","","1"
"Yes","2008","Not Employed","Couple + C. LE and GT 16","1","","","","1"
"Yes","2008","Employed","1-pers.-HH","345","0.245303718213287","0.221950460819105","0.26865697560747","1"
"Yes","2008","Employed","(Married) couple without C. ","791","0.252914138678128","0.237217613077944","0.268610664278313","1"
"Yes","2008","Employed","Couple + C. LE 16 ","522","0.20832365372134","0.191990900106685","0.224656407335995","1"
"Yes","2008","Not Employed","Couple + C. LE 16 ","13","","","","1"
"Yes","2008","Employed","Single parent ","156","0.264489540815889","0.228376051046909","0.300603030584869","1"
"Yes","2008","Employed","Couple + C. LE and GT 16","196","0.199583816924181","0.171870067002336","0.227297566846026","1"
"Yes","2008","Employed","Couple + C. GT 16 ","535","0.209281123590042","0.19186176498793","0.226700482192154","1"
"No","2009","Not Employed","1-pers.-HH","13","","","","2"
"No","2009","Not Employed","(Married) couple without C. ","14","","","","2"
"No","2009","Employed","Single parent ","452","0.763527135438099","0.729327329741661","0.797726941134537","2"
"No","2009","Employed","Couple + C. LE 16 ","1680","0.787606979787988","0.770469406280939","0.804744553295038","2"
"No","2009","Not Employed","Single parent ","9","","","","2"
"No","2009","Not Employed","Couple + C. LE 16 ","37","0.690266162663634","0.556646062192093","0.823886263135175","2"
"No","2009","Not Employed","Couple + C. GT 16 ","24","","","","2"
"No","2009","Not Employed","Couple + C. LE and GT 16","11","","","","2"
"No","2009","Employed","1-pers.-HH","940","0.75332514962683","0.729819594940323","0.776830704313337","2"
"No","2009","Employed","(Married) couple without C. ","2186","0.757314591341823","0.741880929290729","0.772748253392916","2"
"No","2009","Employed","Couple + C. GT 16 ","1552","0.787015649989903","0.769420946426532","0.804610353553274","2"
"No","2009","Employed","Couple + C. LE and GT 16","640","0.84295093477325","0.81790965674682","0.867992212799681","2"
"Yes","2009","Not Employed","1-pers.-HH","3","","","","1"
"Yes","2009","Not Employed","(Married) couple without C. ","2","","","","1"
"Yes","2009","Not Employed","Single parent ","3","","","","1"
"Yes","2009","Not Employed","Couple + C. GT 16 ","5","","","","1"
"Yes","2009","Not Employed","Couple + C. LE and GT 16","6","","","","1"
"Yes","2009","Employed","1-pers.-HH","352","0.24667485037317","0.223169295686663","0.270180405059677","1"
"Yes","2009","Employed","(Married) couple without C. ","778","0.242685408658178","0.227251746607084","0.258119070709271","1"
"Yes","2009","Not Employed","Couple + C. LE 16 ","9","","","","1"
"Yes","2009","Employed","Couple + C. LE 16 ","508","0.212393020212012","0.195255446704962","0.229530593719061","1"
"Yes","2009","Employed","Single parent ","141","0.236472864561901","0.202273058865463","0.270672670258339","1"
"Yes","2009","Employed","Couple + C. GT 16 ","528","0.212984350010097","0.195389646446726","0.230579053573468","1"
"Yes","2009","Employed","Couple + C. LE and GT 16","171","0.15704906522675","0.132007787200319","0.18209034325318","1"
"No","2010","Not Employed","1-pers.-HH","9","","","","2"
"No","2010","Not Employed","(Married) couple without C. ","15","","","","2"
"No","2010","Employed","Single parent ","990","0.755936211069631","0.732963918748532","0.77890850339073","2"
"No","2010","Employed","Couple + C. LE 16 ","3967","0.781585947726107","0.770110699753318","0.793061195698895","2"
"No","2010","Not Employed","Single parent ","50","0.810700854986772","0.709882702189953","0.911519007783592","2"
"No","2010","Not Employed","Couple + C. LE 16 ","133","0.733116742665701","0.667952599136139","0.798280886195262","2"
"No","2010","Not Employed","Couple + C. GT 16 ","23","","","","2"
"No","2010","Not Employed","Couple + C. LE and GT 16","20","","","","2"
"No","2010","Employed","1-pers.-HH","813","0.723446966287868","0.697538726313159","0.749355206262577","2"
"No","2010","Employed","(Married) couple without C. ","1987","0.759357473641868","0.743251257613156","0.775463689670581","2"
"No","2010","Employed","Couple + C. GT 16 ","1359","0.779397231207243","0.760445794682349","0.798348667732137","2"
"No","2010","Employed","Couple + C. LE and GT 16","804","0.852462933052912","0.830360592312707","0.874565273793118","2"
"Yes","2010","Not Employed","1-pers.-HH","2","","","","1"
"Yes","2010","Not Employed","(Married) couple without C. ","3","","","","1"
"Yes","2010","Not Employed","Single parent ","8","","","","1"
"Yes","2010","Not Employed","Couple + C. LE 16 ","44","0.266883257334299","0.201719113804738","0.332047400863861","1"
"Yes","2010","Not Employed","Couple + C. LE and GT 16","6","","","","1"
"Yes","2010","Employed","1-pers.-HH","332","0.276553033712132","0.250644793737423","0.302461273686841","1"
"Yes","2010","Employed","(Married) couple without C. ","719","0.240642526358132","0.224536310329419","0.256748742386844","1"
"Yes","2010","Employed","Couple + C. LE 16 ","1013","0.218414052273893","0.206938804301105","0.229889300246682","1"
"Yes","2010","Not Employed","Couple + C. GT 16 ","4","","","","1"
"Yes","2010","Employed","Single parent ","353","0.244063788930369","0.22109149660927","0.267036081251468","1"
"Yes","2010","Employed","Couple + C. LE and GT 16","185","0.147537066947088","0.125434726206882","0.169639407687294","1"
"Yes","2010","Employed","Couple + C. GT 16 ","480","0.220602768792757","0.201651332267863","0.239554205317651","1"
"No","2011","Employed","Single parent ","1298","0.776238796623542","0.756762551208722","0.795715042038362","2"
"No","2011","Employed","Couple + C. LE 16 ","4259","0.78032055423284","0.769341530440725","0.791299578024955","2"
"No","2011","Not Employed","1-pers.-HH","20","","","","2"
"No","2011","Not Employed","(Married) couple without C. ","24","","","","2"
"No","2011","Employed","Couple + C. GT 16 ","1589","0.777499807279498","0.759778098313141","0.795221516245854","2"
"No","2011","Not Employed","Single parent ","59","0.919434969054783","0.852228417150286","0.986641520959279","2"
"No","2011","Not Employed","Couple + C. LE 16 ","153","0.812958391457119","0.757068848100042","0.868847934814195","2"
"No","2011","Not Employed","Couple + C. GT 16 ","23","","","","2"
