"pgoeffd","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"Yes","1990","middle vocational","Urban Area","665","0.244641684697333","0.228876076619406","0.26040729277526"
"Yes","1990","middle vocational","Rural Area","486","0.249838626655406","0.230544416831277","0.269132836479535"
"Yes","1990","vocational + Abi","Urban Area","28","","",""
"Yes","1990","vocational + Abi","Rural Area","10","","",""
"Yes","1990","higher vocational","Urban Area","124","0.358786984539579","0.308100943096188","0.40947302598297"
"Yes","1990","higher vocational","Rural Area","49","0.251606072076272","0.193870441875966","0.309341702276578"
"Yes","1990","higher education","Urban Area","368","0.44479744237179","0.410595991198361","0.478998893545219"
"Yes","1990","higher education","Rural Area","277","0.510437962525891","0.468584329527354","0.552291595524428"
"No","1990","in school","Urban Area","3","","",""
"No","1990","in school","Rural Area","1","","",""
"No","1990","inadequately","Urban Area","257","0.887944105618409","0.851639705958249","0.924248505278568"
"No","1990","inadequately","Rural Area","49","0.980398246232977","0.941973428475257","1.0188230639907"
"No","1990","general elemantary","Urban Area","903","0.793366043481242","0.769251918212931","0.817480168749552"
"No","1990","general elemantary","Rural Area","342","0.800136621503273","0.761891844577551","0.838381398428995"
"No","1990","middle vocational","Urban Area","2191","0.755358315302667","0.73959270722474","0.771123923380594"
"No","1990","middle vocational","Rural Area","1448","0.750161373344594","0.730867163520466","0.769455583168723"
"No","1990","vocational + Abi","Urban Area","164","0.844534521168658","0.79328106407156","0.895787978265756"
"No","1990","vocational + Abi","Rural Area","44","0.865052543311834","0.77392392055563","0.956181166068038"
"No","1990","higher vocational","Urban Area","220","0.641213015460421","0.590526974017029","0.691899056903812"
"No","1990","higher vocational","Rural Area","168","0.748393927923728","0.690658297723422","0.806129558124034"
"No","1990","higher education","Urban Area","443","0.55520255762821","0.521001106454781","0.589404008801639"
"No","1990","higher education","Rural Area","271","0.489562037474109","0.447708404475572","0.531415670472646"
"Yes","1991","in school","Urban Area","2","","",""
"Yes","1991","in school","Rural Area","2","","",""
"Yes","1991","inadequately","Urban Area","41","0.151617137825219","0.11096507507452","0.192269200575918"
"Yes","1991","inadequately","Rural Area","3","","",""
"Yes","1991","general elemantary","Urban Area","192","0.220924665606917","0.196329494935004","0.245519836278831"
"Yes","1991","general elemantary","Rural Area","73","0.206742207587359","0.16525355826047","0.248230856914248"
"Yes","1991","middle vocational","Urban Area","613","0.233053501301834","0.217334890232813","0.248772112370855"
"Yes","1991","middle vocational","Rural Area","425","0.241868853168546","0.221880174922971","0.261857531414121"
"Yes","1991","vocational + Abi","Urban Area","35","0.198360302960684","0.144555152220293","0.252165453701075"
"Yes","1991","vocational + Abi","Rural Area","12","","",""
"Yes","1991","higher vocational","Urban Area","112","0.336909581460508","0.286816459936477","0.387002702984539"
"Yes","1991","higher vocational","Rural Area","51","0.28784459396409","0.226898400359946","0.348790787568234"
"Yes","1991","higher education","Urban Area","350","0.428754501999795","0.394545862017808","0.462963141981782"
"Yes","1991","higher education","Rural Area","245","0.50049313837147","0.456841292218157","0.544144984524783"
"No","1991","in school","Urban Area","6","","",""
"No","1991","in school","Rural Area","9","","",""
"No","1991","inadequately","Urban Area","258","0.848382862174781","0.807730799424082","0.88903492492548"
"No","1991","inadequately","Rural Area","50","0.927759789242509","0.858062252235285","0.997457326249734"
"No","1991","general elemantary","Urban Area","901","0.779075334393083","0.754480163721169","0.803670505064996"
"No","1991","general elemantary","Rural Area","293","0.793257792412641","0.751769143085752","0.83474644173953"
"No","1991","middle vocational","Urban Area","2166","0.766946498698166","0.751227887629145","0.782665109767187"
"No","1991","middle vocational","Rural Area","1338","0.758131146831454","0.738142468585879","0.778119825077029"
"No","1991","vocational + Abi","Urban Area","176","0.801639697039316","0.747834546298925","0.855444847779707"
"No","1991","vocational + Abi","Rural Area","45","0.838403202149498","0.742848183254081","0.933958221044915"
"No","1991","higher vocational","Urban Area","230","0.663090418539492","0.612997297015461","0.713183540063523"
"No","1991","higher vocational","Rural Area","161","0.71215540603591","0.651209212431766","0.773101599640054"
"No","1991","higher education","Urban Area","454","0.571245498000205","0.537036858018218","0.605454137982192"
"No","1991","higher education","Rural Area","259","0.49950686162853","0.455855015475217","0.543158707781843"
"Yes","1992","in school","Urban Area","1","","",""
"Yes","1992","in school","Rural Area","2","","",""
"Yes","1992","inadequately","Urban Area","38","0.179007440026565","0.131862359232815","0.226152520820314"
"Yes","1992","inadequately","Rural Area","4","","",""
"Yes","1992","general elemantary","Urban Area","175","0.199331283222706","0.174814574540472","0.22384799190494"
"Yes","1992","general elemantary","Rural Area","72","0.202131284879496","0.159063023095159","0.245199546663834"
"Yes","1992","middle vocational","Urban Area","604","0.240831102591758","0.224501872966153","0.257160332217364"
"Yes","1992","middle vocational","Rural Area","419","0.268524647853883","0.246193011192425","0.290856284515342"
"Yes","1992","vocational + Abi","Urban Area","39","0.253355561316664","0.192466091357961","0.314245031275367"
"Yes","1992","vocational + Abi","Rural Area","9","","",""
"Yes","1992","higher vocational","Urban Area","124","0.373586912502778","0.322242032914007","0.42493179209155"
"Yes","1992","higher vocational","Rural Area","57","0.335932895334807","0.270959984736541","0.400905805933073"
"Yes","1992","higher education","Urban Area","333","0.437668339523506","0.402421141678413","0.4729155373686"
"Yes","1992","higher education","Rural Area","238","0.523743001083591","0.478003107093794","0.569482895073389"
"No","1992","in school","Urban Area","3","","",""
"No","1992","in school","Rural Area","9","","",""
"No","1992","inadequately","Urban Area","216","0.820992559973435","0.773847479179686","0.868137640767185"
"No","1992","inadequately","Rural Area","47","0.901210991281786","0.819321050573374","0.983100931990199"
"No","1992","general elemantary","Urban Area","845","0.800668716777294","0.77615200809506","0.825185425459528"
"No","1992","general elemantary","Rural Area","262","0.797868715120504","0.754800453336166","0.840936976904841"
"No","1992","middle vocational","Urban Area","2030","0.759168897408242","0.742839667782636","0.775498127033847"
"No","1992","middle vocational","Rural Area","1094","0.731475352146117","0.709143715484658","0.753806988807575"
"No","1992","vocational + Abi","Urban Area","157","0.746644438683336","0.685754968724633","0.807533908642039"
"No","1992","vocational + Abi","Rural Area","39","0.845306590417279","0.743007798332844","0.947605382501714"
"No","1992","higher vocational","Urban Area","217","0.626413087497222","0.57506820790845","0.677757967085993"
"No","1992","higher vocational","Rural Area","146","0.664067104665193","0.599094194066927","0.729040015263459"
"No","1992","higher education","Urban Area","428","0.562331660476494","0.5270844626314","0.597578858321587"
"No","1992","higher education","Rural Area","220","0.476256998916409","0.430517104926611","0.521996892906206"
"Yes","1993","in school","Urban Area","2","","",""
"Yes","1993","in school","Rural Area","2","","",""
"Yes","1993","inadequately","Urban Area","37","0.179010814159961","0.131772305029927","0.226249323289994"
"Yes","1993","inadequately","Rural Area","4","","",""
"Yes","1993","general elemantary","Urban Area","169","0.202145891207645","0.176976491033821","0.22731529138147"
"Yes","1993","general elemantary","Rural Area","69","0.207194346906004","0.163986556164275","0.250402137647733"
"Yes","1993","middle vocational","Urban Area","577","0.224555472080414","0.208613489226961","0.240497454933867"
"Yes","1993","middle vocational","Rural Area","392","0.257482477198467","0.235183495232456","0.279781459164478"
"Yes","1993","vocational + Abi","Urban Area","42","0.229976770872207","0.172230106048148","0.287723435696267"
"Yes","1993","vocational + Abi","Rural Area","11","","",""
"Yes","1993","higher vocational","Urban Area","116","0.367710181297227","0.315921256321611","0.419499106272842"
"Yes","1993","higher vocational","Rural Area","45","0.284365970365872","0.219361005088116","0.349370935643628"
"Yes","1993","higher education","Urban Area","342","0.433643142340896","0.399019556197394","0.468266728484399"
"Yes","1993","higher education","Rural Area","230","0.50661440633463","0.460214974609615","0.553013838059645"
"No","1993","in school","Urban Area","2","","",""
"No","1993","in school","Rural Area","5","","",""
"No","1993","inadequately","Urban Area","216","0.820989185840039","0.773750676710006","0.868227694970073"
"No","1993","inadequately","Rural Area","47","0.882537791915097","0.794173105796318","0.970902478033876"
"No","1993","general elemantary","Urban Area","809","0.797854108792355","0.77268470861853","0.823023508966179"
"No","1993","general elemantary","Rural Area","269","0.792805653093997","0.749597862352268","0.836013443835726"
"No","1993","middle vocational","Urban Area","2055","0.775444527919586","0.759502545066133","0.791386510773039"
"No","1993","middle vocational","Rural Area","1085","0.742517522801533","0.720218540835523","0.764816504767544"
"No","1993","vocational + Abi","Urban Area","162","0.770023229127793","0.712276564303733","0.827769893951853"
"No","1993","vocational + Abi","Rural Area","42","0.812221455991052","0.707080875907488","0.917362036074616"
"No","1993","higher vocational","Urban Area","217","0.632289818702773","0.580500893727158","0.684078743678389"
"No","1993","higher vocational","Rural Area","140","0.715634029634128","0.650629064356372","0.780638994911884"
"No","1993","higher education","Urban Area","445","0.566356857659103","0.531733271515601","0.600980443802606"
"No","1993","higher education","Rural Area","216","0.49338559366537","0.446986161940355","0.539785025390385"
"Yes","1994","in school","Urban Area","","","",""
"Yes","1994","in school","Rural Area","3","","",""
"Yes","1994","inadequately","Urban Area","30","0.147137018963807","0.0998957207313506","0.194378317196263"
"Yes","1994","inadequately","Rural Area","4","","",""
"Yes","1994","general elemantary","Urban Area","130","0.190782667756758","0.163504136881246","0.21806119863227"
"Yes","1994","general elemantary","Rural Area","59","0.217734373096931","0.17087671486588","0.264592031327983"
"Yes","1994","middle vocational","Urban Area","553","0.228807597410328","0.21233805417707","0.245277140643585"
"Yes","1994","middle vocational","Rural Area","362","0.263200729671721","0.240016930083286","0.286384529260155"
"Yes","1994","vocational + Abi","Urban Area","37","0.243925186729094","0.182373778119345","0.305476595338842"
"Yes","1994","vocational + Abi","Rural Area","13","","",""
"Yes","1994","higher vocational","Urban Area","122","0.371138748297439","0.318935718539879","0.423341778055"
"Yes","1994","higher vocational","Rural Area","46","0.285907145647666","0.220796488989315","0.351017802306018"
"Yes","1994","higher education","Urban Area","338","0.427703965558222","0.393312828616723","0.462095102499721"
"Yes","1994","higher education","Rural Area","228","0.507503388923723","0.460895648033958","0.554111129813488"
"No","1994","in school","Urban Area","3","","",""
"No","1994","in school","Rural Area","5","","",""
"No","1994","inadequately","Urban Area","186","0.852862981036193","0.805621682803737","0.900104279268649"
"No","1994","inadequately","Rural Area","43","0.870961934724932","0.775119536842324","0.96680433260754"
"No","1994","general elemantary","Urban Area","667","0.809217332243242","0.78193880136773","0.836495863118754"
"No","1994","general elemantary","Rural Area","239","0.782265626903069","0.735407968672017","0.82912328513412"
"No","1994","middle vocational","Urban Area","1946","0.771192402589672","0.754722859356415","0.78766194582293"
"No","1994","middle vocational","Rural Area","1024","0.736799270328279","0.713615470739845","0.759983069916714"
"No","1994","vocational + Abi","Urban Area","150","0.756074813270906","0.694523404661158","0.817626221880655"
"No","1994","vocational + Abi","Rural Area","52","0.812664067896061","0.717809667222178","0.907518468569945"
"No","1994","higher vocational","Urban Area","207","0.628861251702561","0.576658221945","0.681064281460121"
"No","1994","higher vocational","Rural Area","139","0.714092854352334","0.648982197693982","0.779203511010685"
"No","1994","higher education","Urban Area","457","0.572296034441778","0.537904897500279","0.606687171383278"
"No","1994","higher education","Rural Area","214","0.492496611076277","0.445888870186512","0.539104351966042"
"Yes","1995","in school","Urban Area","","","",""
"Yes","1995","in school","Rural Area","3","","",""
"Yes","1995","inadequately","Urban Area","33","0.179584931195723","0.125984690671441","0.233185171720006"
"Yes","1995","inadequately","Rural Area","6","","",""
"Yes","1995","general elemantary","Urban Area","118","0.172736584801515","0.147034896471665","0.198438273131366"
"Yes","1995","general elemantary","Rural Area","53","0.15981487032791","0.11966638266979","0.19996335798603"
"Yes","1995","middle vocational","Urban Area","568","0.231170697455285","0.214947200916956","0.247394193993614"
"Yes","1995","middle vocational","Rural Area","378","0.263803533765062","0.241583074675965","0.28602399285416"
"Yes","1995","vocational + Abi","Urban Area","52","0.260145878510584","0.203814334630306","0.316477422390862"
"Yes","1995","vocational + Abi","Rural Area","15","","",""
"Yes","1995","higher vocational","Urban Area","126","0.374414435465326","0.322971198946332","0.42585767198432"
"Yes","1995","higher vocational","Rural Area","59","0.323221962740817","0.259197680212518","0.387246245269116"
"Yes","1995","higher education","Urban Area","334","0.392529057398737","0.360118350099566","0.424939764697908"
"Yes","1995","higher education","Rural Area","236","0.490640662710539","0.445588937583645","0.535692387837433"
"No","1995","in school","Urban Area","7","","",""
"No","1995","in school","Rural Area","3","","",""
"No","1995","inadequately","Urban Area","164","0.820415068804277","0.766814828279994","0.874015309328559"
"No","1995","inadequately","Rural Area","34","0.80802630927716","0.685972397388882","0.930080221165439"
"No","1995","general elemantary","Urban Area","713","0.827263415198485","0.801561726868634","0.852965103528335"
"No","1995","general elemantary","Rural Area","267","0.84018512967209","0.80003664201397","0.88033361733021"
"No","1995","middle vocational","Urban Area","2026","0.768829302544715","0.752605806006386","0.785052799083044"
"No","1995","middle vocational","Rural Area","1133","0.736196466234938","0.71397600714584","0.758416925324035"
"No","1995","vocational + Abi","Urban Area","181","0.739854121489416","0.683522577609138","0.796185665369694"
"No","1995","vocational + Abi","Rural Area","63","0.804529309239077","0.716523255236872","0.892535363241281"
"No","1995","higher vocational","Urban Area","214","0.625585564534674","0.57414232801568","0.677028801053668"
"No","1995","higher vocational","Rural Area","146","0.676778037259183","0.612753754730884","0.740802319787482"
"No","1995","higher education","Urban Area","538","0.607470942601263","0.575060235302092","0.639881649900434"
"No","1995","higher education","Rural Area","237","0.509359337289461","0.464307612162567","0.554411062416355"
"Yes","1996","in school","Urban Area","","","",""
"Yes","1996","in school","Rural Area","2","","",""
"Yes","1996","inadequately","Urban Area","36","0.254287495322207","0.19049497062138","0.318080020023035"
"Yes","1996","inadequately","Rural Area","3","","",""
"Yes","1996","general elemantary","Urban Area","103","0.154797772047327","0.128876282057157","0.180719262037498"
"Yes","1996","general elemantary","Rural Area","42","0.14885650381066","0.108443115972086","0.189269891649234"
"Yes","1996","middle vocational","Urban Area","556","0.238193943405805","0.221415164993401","0.254972721818208"
"Yes","1996","middle vocational","Rural Area","341","0.252948223310121","0.230354413899768","0.275542032720473"
"Yes","1996","vocational + Abi","Urban Area","50","0.250545683090697","0.194175271312032","0.306916094869362"
"Yes","1996","vocational + Abi","Rural Area","16","","",""
"Yes","1996","higher vocational","Urban Area","130","0.386559010416418","0.33561550456766","0.437502516265176"
"Yes","1996","higher vocational","Rural Area","61","0.340649593707525","0.273959810939763","0.407339376475288"
"Yes","1996","higher education","Urban Area","332","0.412426162596769","0.379410236457057","0.44544208873648"
"Yes","1996","higher education","Rural Area","219","0.442466091015894","0.396778758267699","0.48815342376409"
"No","1996","in school","Urban Area","6","","",""
"No","1996","in school","Rural Area","2","","",""
"No","1996","inadequately","Urban Area","143","0.745712504677793","0.681919979976965","0.80950502937862"
"No","1996","inadequately","Rural Area","30","0.922452216397155","0.831199089438955","1.01370534335535"
"No","1996","general elemantary","Urban Area","645","0.845202227952673","0.819280737962502","0.871123717942843"
"No","1996","general elemantary","Rural Area","256","0.85114349618934","0.810730108350766","0.891556884027914"
"No","1996","middle vocational","Urban Area","1920","0.761806056594195","0.745027278181792","0.778584835006599"
"No","1996","middle vocational","Rural Area","1081","0.747051776689879","0.724457967279527","0.769645586100232"
"No","1996","vocational + Abi","Urban Area","177","0.749454316909303","0.693083905130638","0.805824728687968"
"No","1996","vocational + Abi","Rural Area","67","0.852609778581057","0.776345962071705","0.928873595090409"
"No","1996","higher vocational","Urban Area","221","0.613440989583582","0.562497483734824","0.66438449543234"
"No","1996","higher vocational","Rural Area","133","0.659350406292475","0.592660623524712","0.726040189060237"
"No","1996","higher education","Urban Area","522","0.587573837403231","0.55455791126352","0.620589763542943"
"No","1996","higher education","Rural Area","235","0.557533908984106","0.51184657623591","0.603221241732301"
"Yes","1997","in school","Urban Area","","","",""
"Yes","1997","in school","Rural Area","2","","",""
"Yes","1997","inadequately","Urban Area","29","","",""
"Yes","1997","inadequately","Rural Area","4","","",""
"Yes","1997","general elemantary","Urban Area","108","0.187288266143131","0.159044692082773","0.215531840203489"
"Yes","1997","general elemantary","Rural Area","36","0.131385655612311","0.0925715957504556","0.170199715474166"
"Yes","1997","middle vocational","Urban Area","530","0.227965498065774","0.211240630721029","0.24469036541052"
"Yes","1997","middle vocational","Rural Area","335","0.251725025551127","0.228933870273846","0.274516180828408"
"Yes","1997","vocational + Abi","Urban Area","49","0.238994766339093","0.183879464510948","0.294110068167238"
"Yes","1997","vocational + Abi","Rural Area","17","","",""
"Yes","1997","higher vocational","Urban Area","126","0.381595569182842","0.330335817092457","0.432855321273227"
"Yes","1997","higher vocational","Rural Area","61","0.326359620806392","0.260380049141348","0.392339192471436"
