"pgoeffd","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Yes","2007","35-65 y.","no degree/no degree yet","10","","",""
"Yes","2007","66 and older","lower secondary degree","4","","",""
"Yes","2007","66 and older","secondary school degree","1","","",""
"Yes","2007","66 and older","college entrance qualification","10","","",""
"Yes","2007","66 and older","Other degree","","","",""
"Yes","2007","66 and older","no degree/no degree yet","","","",""
"No","2007","16-34 y.","lower secondary degree","486","0.890954083054142","0.86520710521607","0.916701060892214"
"No","2007","16-34 y.","secondary school degree","863","0.832733674328789","0.809930373027096","0.855536975630481"
"No","2007","16-34 y.","college entrance qualification","746","0.710273326657398","0.682729693579632","0.737816959735163"
"No","2007","16-34 y.","Other degree","72","0.89402640337335","0.826994802556031","0.961058004190669"
"No","2007","16-34 y.","no degree/no degree yet","46","0.854629173119008","0.755938175706486","0.95332017053153"
"No","2007","35-65 y.","lower secondary degree","1793","0.823018248322486","0.80696040555866","0.839076091086312"
"No","2007","35-65 y.","secondary school degree","2185","0.737615000747782","0.721916983304654","0.753313018190911"
"No","2007","35-65 y.","college entrance qualification","1662","0.650611171913589","0.63240691120663","0.668815432620548"
"No","2007","35-65 y.","Other degree","345","0.830802871877018","0.795447801523363","0.866157942230674"
"No","2007","35-65 y.","no degree/no degree yet","33","0.806789482828861","0.688782051049967","0.924796914607755"
"No","2007","66 and older","lower secondary degree","69","0.943821393509139","0.890999124729174","0.996643662289104"
"No","2007","66 and older","secondary school degree","29","","",""
"No","2007","66 and older","college entrance qualification","60","0.767550358247181","0.66860009567571","0.866500620818652"
"No","2007","66 and older","Other degree","6","","",""
"No","2007","66 and older","no degree/no degree yet","1","","",""
"Yes","2008","16-34 y.","lower secondary degree","50","0.104237497447264","0.0753893530439163","0.133085641850612"
"Yes","2008","16-34 y.","secondary school degree","158","0.182320482301587","0.157220383009611","0.207420581593562"
"Yes","2008","16-34 y.","college entrance qualification","242","0.222007838290546","0.195079515239134","0.248936161341959"
"Yes","2008","16-34 y.","Other degree","8","","",""
"Yes","2008","16-34 y.","no degree/no degree yet","3","","",""
"Yes","2008","35-65 y.","lower secondary degree","351","0.173868425184155","0.157212618546496","0.190524231821814"
"Yes","2008","35-65 y.","secondary school degree","777","0.264633621275085","0.248285183725769","0.280982058824401"
"Yes","2008","35-65 y.","college entrance qualification","905","0.361657818885051","0.342659235742744","0.380656402027358"
"Yes","2008","35-65 y.","Other degree","73","0.15224007609795","0.116307908541214","0.188172243654685"
"Yes","2008","35-65 y.","no degree/no degree yet","9","","",""
"Yes","2008","66 and older","lower secondary degree","3","","",""
"Yes","2008","66 and older","secondary school degree","1","","",""
"Yes","2008","66 and older","college entrance qualification","5","","",""
"Yes","2008","66 and older","Other degree","1","","",""
"Yes","2008","66 and older","no degree/no degree yet","","","",""
"No","2008","16-34 y.","lower secondary degree","381","0.895762502552736","0.866914358149388","0.924610646956084"
"No","2008","16-34 y.","secondary school degree","751","0.817679517698413","0.792579418406438","0.842779616990389"
"No","2008","16-34 y.","college entrance qualification","673","0.777992161709454","0.751063838658041","0.804920484760866"
"No","2008","16-34 y.","Other degree","59","0.935326396695965","0.87643446300071","0.99421833039122"
"No","2008","16-34 y.","no degree/no degree yet","40","0.798593828521225","0.678723077834085","0.918464579208366"
"No","2008","35-65 y.","lower secondary degree","1638","0.826131574815845","0.809475768178186","0.842787381453504"
"No","2008","35-65 y.","secondary school degree","2020","0.735366378724915","0.719017941175598","0.751714816274231"
"No","2008","35-65 y.","college entrance qualification","1552","0.638342181114949","0.619343597972642","0.657340764257256"
"No","2008","35-65 y.","Other degree","311","0.84775992390205","0.811827756345315","0.883692091458786"
"No","2008","35-65 y.","no degree/no degree yet","33","0.852166918283229","0.744824445352209","0.959509391214249"
"No","2008","66 and older","lower secondary degree","59","0.976384764470432","0.938587629280083","1.01418189966078"
"No","2008","66 and older","secondary school degree","26","","",""
"No","2008","66 and older","college entrance qualification","56","0.824892135295676","0.729517128678049","0.920267141913302"
"No","2008","66 and older","Other degree","7","","",""
"No","2008","66 and older","no degree/no degree yet","1","","",""
"Yes","2009","16-34 y.","lower secondary degree","50","0.121895397760523","0.0894669251760285","0.154323870345018"
"Yes","2009","16-34 y.","secondary school degree","154","0.182611435116923","0.15707078679808","0.208152083435767"
"Yes","2009","16-34 y.","college entrance qualification","263","0.228614409706673","0.20178316373497","0.255445655678376"
"Yes","2009","16-34 y.","Other degree","10","","",""
"Yes","2009","16-34 y.","no degree/no degree yet","2","","",""
"Yes","2009","35-65 y.","lower secondary degree","339","0.176402941529391","0.15918690260889","0.193618980449892"
"Yes","2009","35-65 y.","secondary school degree","732","0.255105350473358","0.238833500961474","0.271377199985242"
"Yes","2009","35-65 y.","college entrance qualification","852","0.342252287010025","0.323126152413992","0.361378421606058"
"Yes","2009","35-65 y.","Other degree","70","0.164130890981705","0.125103066528538","0.203158715434873"
"Yes","2009","35-65 y.","no degree/no degree yet","9","","",""
"Yes","2009","66 and older","lower secondary degree","3","","",""
"Yes","2009","66 and older","secondary school degree","2","","",""
"Yes","2009","66 and older","college entrance qualification","14","","",""
"Yes","2009","66 and older","Other degree","","","",""
"Yes","2009","66 and older","no degree/no degree yet","","","",""
"No","2009","16-34 y.","lower secondary degree","341","0.878104602239477","0.845676129654983","0.910533074823972"
"No","2009","16-34 y.","secondary school degree","725","0.817388564883077","0.791847916564233","0.84292921320192"
"No","2009","16-34 y.","college entrance qualification","678","0.771385590293327","0.744554344321624","0.79821683626503"
"No","2009","16-34 y.","Other degree","55","0.906914529000941","0.836280245731247","0.977548812270635"
"No","2009","16-34 y.","no degree/no degree yet","52","0.925402475718651","0.85532495203214","0.995479999405161"
"No","2009","35-65 y.","lower secondary degree","1544","0.823597058470609","0.806381019550108","0.84081309739111"
"No","2009","35-65 y.","secondary school degree","2025","0.744894649526642","0.728622800014758","0.761166499038526"
"No","2009","35-65 y.","college entrance qualification","1512","0.657747712989975","0.638621578393942","0.676873847586008"
"No","2009","35-65 y.","Other degree","276","0.835869109018295","0.796841284565127","0.874896933471462"
"No","2009","35-65 y.","no degree/no degree yet","29","","",""
"No","2009","66 and older","lower secondary degree","88","0.9620830707","0.922841149570177","1.00132499182982"
"No","2009","66 and older","secondary school degree","46","0.90969244741579","0.82860814155424","0.99077675327734"
"No","2009","66 and older","college entrance qualification","63","0.826974299097416","0.742484545539201","0.911464052655631"
"No","2009","66 and older","Other degree","8","","",""
"No","2009","66 and older","no degree/no degree yet","1","","",""
"Yes","2010","16-34 y.","lower secondary degree","57","0.12391307639253","0.0972591490729823","0.150567003712078"
"Yes","2010","16-34 y.","secondary school degree","181","0.137360405463088","0.118353636549211","0.156367174376966"
"Yes","2010","16-34 y.","college entrance qualification","350","0.285546613480851","0.25984080881886","0.311252418142841"
"Yes","2010","16-34 y.","Other degree","23","","",""
"Yes","2010","16-34 y.","no degree/no degree yet","7","","",""
"Yes","2010","35-65 y.","lower secondary degree","378","0.179736270589697","0.163796294193253","0.19567624698614"
"Yes","2010","35-65 y.","secondary school degree","873","0.258799476598551","0.244375886621563","0.273223066575539"
"Yes","2010","35-65 y.","college entrance qualification","1144","0.34499275510883","0.328798456858093","0.361187053359566"
"Yes","2010","35-65 y.","Other degree","105","0.19378485997103","0.162078504672784","0.225491215269276"
"Yes","2010","35-65 y.","no degree/no degree yet","8","","",""
"Yes","2010","66 and older","lower secondary degree","2","","",""
"Yes","2010","66 and older","secondary school degree","3","","",""
"Yes","2010","66 and older","college entrance qualification","12","","",""
"Yes","2010","66 and older","Other degree","1","","",""
"Yes","2010","66 and older","no degree/no degree yet","","","",""
"No","2010","16-34 y.","lower secondary degree","530","0.87608692360747","0.849432996287922","0.902740850927018"
"No","2010","16-34 y.","secondary school degree","1079","0.862639594536912","0.843632825623034","0.881646363450789"
"No","2010","16-34 y.","college entrance qualification","836","0.714453386519149","0.688747581857159","0.74015919118114"
"No","2010","16-34 y.","Other degree","160","0.908725610791006","0.866998972431168","0.950452249150844"
"No","2010","16-34 y.","no degree/no degree yet","74","0.920999366193158","0.862257121904782","0.979741610481533"
"No","2010","35-65 y.","lower secondary degree","1851","0.820263729410303","0.80432375301386","0.836203705806747"
"No","2010","35-65 y.","secondary school degree","2669","0.741200523401449","0.726776933424461","0.755624113378437"
"No","2010","35-65 y.","college entrance qualification","2166","0.65500724489117","0.638812946640434","0.671201543141907"
"No","2010","35-65 y.","Other degree","492","0.80621514002897","0.774508784730724","0.837921495327216"
"No","2010","35-65 y.","no degree/no degree yet","62","0.941898817897196","0.887097162030351","0.996700473764041"
"No","2010","66 and older","lower secondary degree","70","0.973481017026691","0.936368191612696","1.01059384244069"
"No","2010","66 and older","secondary school degree","40","0.900377380288875","0.810860460476465","0.989894300101285"
"No","2010","66 and older","college entrance qualification","52","0.75451381488365","0.649073855370085","0.859953774397216"
"No","2010","66 and older","Other degree","6","","",""
"No","2010","66 and older","no degree/no degree yet","1","","",""
"Yes","2011","16-34 y.","lower secondary degree","66","0.117008478480151","0.0924488339312128","0.141568123029089"
"Yes","2011","16-34 y.","secondary school degree","219","0.16950868675823","0.149457020130148","0.189560353386312"
"Yes","2011","16-34 y.","college entrance qualification","389","0.262093332039708","0.238642993327299","0.285543670752117"
"Yes","2011","16-34 y.","Other degree","16","","",""
"Yes","2011","16-34 y.","no degree/no degree yet","8","","",""
"Yes","2011","35-65 y.","lower secondary degree","454","0.18440674605744","0.169671721346941","0.199141770767938"
"Yes","2011","35-65 y.","secondary school degree","1121","0.259250709201116","0.24624748402522","0.272253934377013"
"Yes","2011","35-65 y.","college entrance qualification","1421","0.354262760676574","0.339455493856354","0.369070027496794"
"Yes","2011","35-65 y.","Other degree","126","0.175185914330641","0.14828431899303","0.202087509668252"
"Yes","2011","35-65 y.","no degree/no degree yet","14","","",""
"Yes","2011","66 and older","lower secondary degree","7","","",""
"Yes","2011","66 and older","secondary school degree","3","","",""
"Yes","2011","66 and older","college entrance qualification","12","","",""
"Yes","2011","66 and older","Other degree","2","","",""
"Yes","2011","66 and older","no degree/no degree yet","","","",""
"No","2011","16-34 y.","lower secondary degree","592","0.882991521519849","0.858431876970911","0.907551166068787"
"No","2011","16-34 y.","secondary school degree","1126","0.83049131324177","0.810439646613688","0.850542979869852"
"No","2011","16-34 y.","college entrance qualification","962","0.737906667960292","0.714456329247883","0.761357006672701"
"No","2011","16-34 y.","Other degree","143","0.879352690783938","0.828724792668341","0.929980588899536"
"No","2011","16-34 y.","no degree/no degree yet","92","0.93420432585876","0.885611998704124","0.982796653013396"
"No","2011","35-65 y.","lower secondary degree","2207","0.815593253942561","0.800858229232062","0.830328278653059"
"No","2011","35-65 y.","secondary school degree","3242","0.740749290798884","0.727746065622987","0.75375251597478"
"No","2011","35-65 y.","college entrance qualification","2587","0.645737239323426","0.630929972503206","0.660544506143645"
"No","2011","35-65 y.","Other degree","641","0.824814085669359","0.797912490331748","0.85171568100697"
"No","2011","35-65 y.","no degree/no degree yet","97","0.841406116843203","0.773449359054308","0.909362874632098"
"No","2011","66 and older","lower secondary degree","70","0.948140402335433","0.898612078956611","0.997668725714255"
"No","2011","66 and older","secondary school degree","37","0.873795021288649","0.770884181493846","0.976705861083452"
"No","2011","66 and older","college entrance qualification","58","0.779651441258982","0.682554752159322","0.876748130358642"
"No","2011","66 and older","Other degree","8","","",""
"No","2011","66 and older","no degree/no degree yet","1","","",""
"Yes","2012","16-34 y.","lower secondary degree","57","0.112925491077165","0.0884238530294479","0.137427129124882"
"Yes","2012","16-34 y.","secondary school degree","193","0.162649245650447","0.141863971641945","0.18343451965895"
"Yes","2012","16-34 y.","college entrance qualification","372","0.295146820892339","0.270091366950438","0.320202274834241"
"Yes","2012","16-34 y.","Other degree","21","","",""
"Yes","2012","16-34 y.","no degree/no degree yet","5","","",""
"Yes","2012","35-65 y.","lower secondary degree","455","0.185333932953614","0.170213816294003","0.200454049613225"
"Yes","2012","35-65 y.","secondary school degree","1083","0.254246041551093","0.241273372208852","0.267218710893334"
"Yes","2012","35-65 y.","college entrance qualification","1430","0.356575603518354","0.341755948770133","0.371395258266576"
"Yes","2012","35-65 y.","Other degree","131","0.173796943872287","0.147923815018872","0.199670072725703"
"Yes","2012","35-65 y.","no degree/no degree yet","13","","",""
"Yes","2012","66 and older","lower secondary degree","6","","",""
"Yes","2012","66 and older","secondary school degree","4","","",""
"Yes","2012","66 and older","college entrance qualification","12","","",""
"Yes","2012","66 and older","Other degree","2","","",""
"Yes","2012","66 and older","no degree/no degree yet","","","",""
"No","2012","16-34 y.","lower secondary degree","584","0.887074508922835","0.862572870875118","0.911576146970552"
"No","2012","16-34 y.","secondary school degree","1018","0.837350754349553","0.81656548034105","0.858136028358055"
"No","2012","16-34 y.","college entrance qualification","901","0.704853179107661","0.679797725165759","0.729908633049562"
"No","2012","16-34 y.","Other degree","141","0.880022618666981","0.82998608793138","0.930059149402583"
"No","2012","16-34 y.","no degree/no degree yet","109","0.948954849701044","0.908553517707792","0.989356181694297"
"No","2012","35-65 y.","lower secondary degree","2082","0.814666067046386","0.799545950386775","0.829786183705997"
"No","2012","35-65 y.","secondary school degree","3245","0.745753958448907","0.732781289106666","0.758726627791148"
"No","2012","35-65 y.","college entrance qualification","2583","0.643424396481646","0.628604741733424","0.658244051229867"
"No","2012","35-65 y.","Other degree","693","0.826203056127713","0.800329927274297","0.852076184981128"
"No","2012","35-65 y.","no degree/no degree yet","100","0.900685905004884","0.845541558146216","0.955830251863553"
"No","2012","66 and older","lower secondary degree","69","0.953533822995971","0.905895772344067","1.00117187364788"
"No","2012","66 and older","secondary school degree","36","0.812778601861971","0.691890942694735","0.933666261029207"
"No","2012","66 and older","college entrance qualification","52","0.734274753180322","0.626055679654861","0.842493826705784"
"No","2012","66 and older","Other degree","6","","",""
"No","2012","66 and older","no degree/no degree yet","3","","",""
"Yes","2013","16-34 y.","lower secondary degree","78","0.122216446094762","0.0998119563364605","0.144620935853064"
"Yes","2013","16-34 y.","secondary school degree","231","0.163903333028125","0.144901676319199","0.18290498973705"
"Yes","2013","16-34 y.","college entrance qualification","421","0.300068793549729","0.276553059514302","0.323584527585157"
"Yes","2013","16-34 y.","Other degree","67","0.126240029829623","0.0962142857604209","0.156265773898826"
"Yes","2013","16-34 y.","no degree/no degree yet","15","","",""
"Yes","2013","35-65 y.","lower secondary degree","411","0.175593420356863","0.160352511643539","0.190834329070188"
"Yes","2013","35-65 y.","secondary school degree","1045","0.261929487192038","0.248366359825418","0.275492614558658"
"Yes","2013","35-65 y.","college entrance qualification","1396","0.388966940247297","0.373325887778339","0.404607992716256"
"Yes","2013","35-65 y.","Other degree","292","0.167097775977296","0.150723283060225","0.183472268894368"
"Yes","2013","35-65 y.","no degree/no degree yet","15","","",""
"Yes","2013","66 and older","lower secondary degree","14","","",""
"Yes","2013","66 and older","secondary school degree","4","","",""
"Yes","2013","66 and older","college entrance qualification","9","","",""
"Yes","2013","66 and older","Other degree","","","",""
"Yes","2013","66 and older","no degree/no degree yet","","","",""
"No","2013","16-34 y.","lower secondary degree","743","0.877783553905237","0.855379064146935","0.900188043663539"
"No","2013","16-34 y.","secondary school degree","1227","0.836096666971875","0.81709501026295","0.855098323680801"
"No","2013","16-34 y.","college entrance qualification","1038","0.699931206450271","0.676415472414843","0.723446940485698"
"No","2013","16-34 y.","Other degree","403","0.873759970170377","0.843734226101174","0.903785714239579"
"No","2013","16-34 y.","no degree/no degree yet","162","0.906351829294856","0.863431848905411","0.9492718096843"
"No","2013","35-65 y.","lower secondary degree","1983","0.824406579643137","0.809165670929812","0.839647488356461"
"No","2013","35-65 y.","secondary school degree","2992","0.738070512807962","0.724507385441342","0.751633640174582"
"No","2013","35-65 y.","college entrance qualification","2336","0.611033059752703","0.595392007283744","0.626674112221661"
"No","2013","35-65 y.","Other degree","1702","0.832902224022704","0.816527731105632","0.849276716939775"
"No","2013","35-65 y.","no degree/no degree yet","176","0.893861915226847","0.850179942076914","0.937543888376779"
"No","2013","66 and older","lower secondary degree","62","0.825996798100375","0.740763538663358","0.911230057537393"
"No","2013","66 and older","secondary school degree","25","","",""
"No","2013","66 and older","college entrance qualification","28","","",""
"No","2013","66 and older","Other degree","10","","",""
"No","2013","66 and older","no degree/no degree yet","2","","",""
"Yes","2014","16-34 y.","lower secondary degree","55","0.0857464376534739","0.0647329916952501","0.106759883611698"
"Yes","2014","16-34 y.","secondary school degree","200","0.169911240668179","0.148591432862111","0.191231048474247"
"Yes","2014","16-34 y.","college entrance qualification","384","0.315105528222471","0.290082265243457","0.340128791201485"
"Yes","2014","16-34 y.","Other degree","49","0.212925729655155","0.169283023639543","0.256568435670767"
"Yes","2014","16-34 y.","no degree/no degree yet","9","","",""
"Yes","2014","35-65 y.","lower secondary degree","398","0.193128255264082","0.176348268141657","0.209908242386506"
"Yes","2014","35-65 y.","secondary school degree","933","0.247896908159533","0.233909975992359","0.261883840326707"
"Yes","2014","35-65 y.","college entrance qualification","1317","0.393318136042102","0.377102391573993","0.409533880510211"
"Yes","2014","35-65 y.","Other degree","244","0.17619962724989","0.157595307051263","0.194803947448518"
"Yes","2014","35-65 y.","no degree/no degree yet","15","","",""
"Yes","2014","66 and older","lower secondary degree","16","","",""
"Yes","2014","66 and older","secondary school degree","5","","",""
"Yes","2014","66 and older","college entrance qualification","11","","",""
"Yes","2014","66 and older","Other degree","1","","",""
"Yes","2014","66 and older","no degree/no degree yet","","","",""
"No","2014","16-34 y.","lower secondary degree","627","0.914253562346526","0.893240116388302","0.93526700830475"
"No","2014","16-34 y.","secondary school degree","992","0.830088759331821","0.808768951525753","0.851408567137889"
"No","2014","16-34 y.","college entrance qualification","940","0.684894471777529","0.659871208798515","0.709917734756543"
"No","2014","16-34 y.","Other degree","289","0.787074270344845","0.743431564329233","0.830716976360457"
"No","2014","16-34 y.","no degree/no degree yet","111","0.924752183285379","0.877554888975719","0.971949477595039"
"No","2014","35-65 y.","lower secondary degree","1728","0.806871744735918","0.790091757613494","0.823651731858343"
"No","2014","35-65 y.","secondary school degree","2728","0.752103091840467","0.738116159673293","0.766090024007641"
"No","2014","35-65 y.","college entrance qualification","2169","0.606681863957898","0.590466119489789","0.622897608426007"
"No","2014","35-65 y.","Other degree","1367","0.82380037275011","0.805196052551482","0.842404692948737"
"No","2014","35-65 y.","no degree/no degree yet","123","0.902099208121957","0.852516664694488","0.951681751549425"
"No","2014","66 and older","lower secondary degree","87","0.856940858412204","0.789322797679278","0.924558919145131"
"No","2014","66 and older","secondary school degree","29","","",""
"No","2014","66 and older","college entrance qualification","31","0.674718953991659","0.533037084104466","0.816400823878852"
"No","2014","66 and older","Other degree","15","","",""
"No","2014","66 and older","no degree/no degree yet","2","","",""
"Yes","2015","16-34 y.","lower secondary degree","58","0.122461199379214","0.0956433119704864","0.149279086787941"
"Yes","2015","16-34 y.","secondary school degree","158","0.135202267715797","0.11471398957886","0.155690545852734"
"Yes","2015","16-34 y.","college entrance qualification","357","0.314353893399174","0.288324028321891","0.340383758476457"
"Yes","2015","16-34 y.","Other degree","89","0.140072031961457","0.114507478362495","0.165636585560418"
"Yes","2015","16-34 y.","no degree/no degree yet","13","","",""
"Yes","2015","35-65 y.","lower secondary degree","365","0.187421816840878","0.170210773758499","0.204632859923256"
"Yes","2015","35-65 y.","secondary school degree","898","0.251985513197227","0.237651330601007","0.266319695793447"
"Yes","2015","35-65 y.","college entrance qualification","1298","0.388580732883396","0.37216051384551","0.405000951921283"
"Yes","2015","35-65 y.","Other degree","249","0.170532515034963","0.153031043537957","0.18803398653197"
"Yes","2015","35-65 y.","no degree/no degree yet","20","","",""
"Yes","2015","66 and older","lower secondary degree","21","","",""
"Yes","2015","66 and older","secondary school degree","5","","",""
"Yes","2015","66 and older","college entrance qualification","12","","",""
"Yes","2015","66 and older","Other degree","","","",""
"Yes","2015","66 and older","no degree/no degree yet","","","",""
"No","2015","16-34 y.","lower secondary degree","516","0.877538800620786","0.850720913212059","0.904356688029514"
"No","2015","16-34 y.","secondary school degree","912","0.864797732284203","0.844309454147266","0.88528601042114"
"No","2015","16-34 y.","college entrance qualification","865","0.685646106600826","0.659616241523542","0.711675971678109"
"No","2015","16-34 y.","Other degree","619","0.859927968038543","0.834363414439582","0.885492521637505"
"No","2015","16-34 y.","no degree/no degree yet","104","0.840177262855534","0.773778512726881","0.906576012984187"
"No","2015","35-65 y.","lower secondary degree","1610","0.812578183159122","0.795367140076744","0.829789226241501"
"No","2015","35-65 y.","secondary school degree","2626","0.748014486802773","0.733680304206553","0.762348669398993"
"No","2015","35-65 y.","college entrance qualification","2087","0.611419267116604","0.594999048078717","0.62783948615449"
"No","2015","35-65 y.","Other degree","1525","0.829467484965037","0.81196601346803","0.846968956462043"
"No","2015","35-65 y.","no degree/no degree yet","145","0.792791095394514","0.730948215139171","0.854633975649856"
"No","2015","66 and older","lower secondary degree","80","0.813639794470591","0.737698134625457","0.889581454315725"
"No","2015","66 and older","secondary school degree","38","0.813240980294396","0.696757514579765","0.929724446009026"
"No","2015","66 and older","college entrance qualification","27","","",""
"No","2015","66 and older","Other degree","21","","",""
"No","2015","66 and older","no degree/no degree yet","2","","",""
"Yes","2016","16-34 y.","lower secondary degree","51","0.129898201153553","0.100946784942811","0.158849617364295"
"Yes","2016","16-34 y.","secondary school degree","150","0.159658561999068","0.135886072276718","0.183431051721418"
"Yes","2016","16-34 y.","college entrance qualification","354","0.316035282290036","0.289152593071093","0.342917971508979"
"Yes","2016","16-34 y.","Other degree","84","0.169052049940866","0.139309355830571","0.198794744051162"
"Yes","2016","16-34 y.","no degree/no degree yet","14","","",""
"Yes","2016","35-65 y.","lower secondary degree","339","0.179531551526082","0.162136383738414","0.196926719313749"
"Yes","2016","35-65 y.","secondary school degree","837","0.254535182893681","0.239621072397139","0.269449293390224"
"Yes","2016","35-65 y.","college entrance qualification","1251","0.381899784080866","0.365208999628009","0.398590568533724"
"Yes","2016","35-65 y.","Other degree","255","0.158920346099239","0.141401381489733","0.176439310708744"
"Yes","2016","35-65 y.","no degree/no degree yet","18","","",""
"Yes","2016","66 and older","lower secondary degree","14","","",""
"Yes","2016","66 and older","secondary school degree","9","","",""
"Yes","2016","66 and older","college entrance qualification","15","","",""
"Yes","2016","66 and older","Other degree","1","","",""
"Yes","2016","66 and older","no degree/no degree yet","","","",""
"No","2016","16-34 y.","lower secondary degree","467","0.870101798846447","0.841150382635705","0.899053215057189"
"No","2016","16-34 y.","secondary school degree","762","0.840341438000932","0.816568948278582","0.864113927723282"
"No","2016","16-34 y.","college entrance qualification","795","0.683964717709964","0.657082028491021","0.710847406928907"
"No","2016","16-34 y.","Other degree","526","0.830947950059134","0.801205255948839","0.860690644169429"
"No","2016","16-34 y.","no degree/no degree yet","179","0.946872731820087","0.915229999023051","0.978515464617124"
"No","2016","35-65 y.","lower secondary degree","1531","0.820468448473918","0.803073280686251","0.837863616261586"
"No","2016","35-65 y.","secondary school degree","2440","0.745464817106319","0.730550706609776","0.760378927602861"
"No","2016","35-65 y.","college entrance qualification","2004","0.618100215919134","0.601409431466276","0.634791000371992"
"No","2016","35-65 y.","Other degree","1418","0.841079653900761","0.823560689291256","0.858598618510267"
"No","2016","35-65 y.","no degree/no degree yet","172","0.841465360196576","0.789531393285555","0.893399327107597"
"No","2016","66 and older","lower secondary degree","78","0.866259831694724","0.796707899668843","0.935811763720604"
"No","2016","66 and older","secondary school degree","48","0.739743585947399","0.625836173063517","0.853650998831281"
"No","2016","66 and older","college entrance qualification","27","","",""
"No","2016","66 and older","Other degree","18","","",""
"No","2016","66 and older","no degree/no degree yet","2","","",""
"Yes","2017","16-34 y.","lower secondary degree","56","0.120335328417793","0.0937190522629223","0.146951604572664"
"Yes","2017","16-34 y.","secondary school degree","176","0.158080067628811","0.135982284732156","0.180177850525466"
"Yes","2017","16-34 y.","college entrance qualification","473","0.321853447248998","0.297987149867842","0.345719744630154"
"Yes","2017","16-34 y.","Other degree","69","0.138781719426071","0.112910983379702","0.164652455472439"
"Yes","2017","16-34 y.","no degree/no degree yet","13","","",""
"Yes","2017","35-65 y.","lower secondary degree","370","0.173935110674464","0.157510465845912","0.190359755503016"
"Yes","2017","35-65 y.","secondary school degree","1002","0.256446864086731","0.242648052044426","0.270245676129036"
"Yes","2017","35-65 y.","college entrance qualification","1422","0.383249851627296","0.367676725534978","0.398822977719613"
"Yes","2017","35-65 y.","Other degree","242","0.171393714332263","0.153563317607073","0.189224111057453"
"Yes","2017","35-65 y.","no degree/no degree yet","34","0.154269683892699","0.107790302133166","0.200749065652233"
"Yes","2017","66 and older","lower secondary degree","14","","",""
"Yes","2017","66 and older","secondary school degree","8","","",""
"Yes","2017","66 and older","college entrance qualification","23","","",""
"Yes","2017","66 and older","Other degree","3","","",""
"Yes","2017","66 and older","no degree/no degree yet","","","",""
"No","2017","16-34 y.","lower secondary degree","518","0.879664671582207","0.853048395427336","0.906280947737078"
"No","2017","16-34 y.","secondary school degree","871","0.841919932371189","0.819822149474534","0.864017715267844"
"No","2017","16-34 y.","college entrance qualification","999","0.678146552751002","0.654280255369846","0.702012850132158"
"No","2017","16-34 y.","Other degree","617","0.861218280573929","0.835347544527561","0.887089016620297"
"No","2017","16-34 y.","no degree/no degree yet","260","0.933070060174172","0.903426243971081","0.962713876377263"
"No","2017","35-65 y.","lower secondary degree","1676","0.826064889325536","0.809640244496984","0.842489534154088"
"No","2017","35-65 y.","secondary school degree","2845","0.743553135913269","0.729754323870964","0.757351947955574"
"No","2017","35-65 y.","college entrance qualification","2322","0.616750148372704","0.601177022280386","0.632323274465022"
"No","2017","35-65 y.","Other degree","1474","0.828606285667737","0.810775888942547","0.846436682392927"
"No","2017","35-65 y.","no degree/no degree yet","198","0.845730316107301","0.799250934347767","0.892209697866834"
"No","2017","66 and older","lower secondary degree","95","0.898990863892668","0.842420000178283","0.955561727607054"
"No","2017","66 and older","secondary school degree","54","0.811244157754309","0.71383983330588","0.908648482202738"
"No","2017","66 and older","college entrance qualification","32","0.631192202271308","0.503681215641736","0.758703188900881"
"No","2017","66 and older","Other degree","26","","",""
"No","2017","66 and older","no degree/no degree yet","1","","",""
"Yes","2018","16-34 y.","lower secondary degree","45","0.093631530043373","0.0689233408986878","0.118339719188058"
"Yes","2018","16-34 y.","secondary school degree","154","0.15981566906066","0.136514202488973","0.183117135632347"
"Yes","2018","16-34 y.","college entrance qualification","460","0.321934350074723","0.297952158934446","0.345916541214999"
"Yes","2018","16-34 y.","Other degree","82","0.143144057299749","0.116782333102248","0.16950578149725"
"Yes","2018","16-34 y.","no degree/no degree yet","12","","",""
"Yes","2018","35-65 y.","lower secondary degree","340","0.207128606868743","0.188376145126202","0.225881068611284"
"Yes","2018","35-65 y.","secondary school degree","924","0.250609673654499","0.23641586692644","0.264803480382557"
"Yes","2018","35-65 y.","college entrance qualification","1335","0.384225781265523","0.367961850549329","0.400489711981717"
"Yes","2018","35-65 y.","Other degree","276","0.206329813223601","0.18722774084739","0.225431885599811"
"Yes","2018","35-65 y.","no degree/no degree yet","27","","",""
"Yes","2018","66 and older","lower secondary degree","20","","",""
"Yes","2018","66 and older","secondary school degree","11","","",""
"Yes","2018","66 and older","college entrance qualification","14","","",""
"Yes","2018","66 and older","Other degree","4","","",""
"Yes","2018","66 and older","no degree/no degree yet","","","",""
"No","2018","16-34 y.","lower secondary degree","489","0.906368469956627","0.881660280811942","0.931076659101312"
"No","2018","16-34 y.","secondary school degree","796","0.84018433093934","0.816882864367653","0.863485797511027"
"No","2018","16-34 y.","college entrance qualification","998","0.678065649925277","0.654083458785001","0.702047841065554"
"No","2018","16-34 y.","Other degree","596","0.856855942700251","0.83049421850275","0.883217666897752"
"No","2018","16-34 y.","no degree/no degree yet","281","0.975392308073816","0.957652889366721","0.993131726780912"
