"pgoeffd","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence","value"
"Yes","1993","Lower Saxony","Not Employed","6","","","","1"
"Yes","1993","Lower Saxony","Employed","139","0.263362359652086","0.22710798928044","0.299616730023732","1"
"Yes","1993","Bremen","Not Employed","","","","","1"
"Yes","1993","Saxony-Anhalt","Not Employed","3","","","","1"
"Yes","1993","Saxony-Anhalt","Employed","147","0.340646367923759","0.29553601285289","0.385756722994628","1"
"Yes","1993","Bremen","Employed","10","","","","1"
"Yes","1993","North Rhine-Westphalia","Not Employed","6","","","","1"
"Yes","1993","North Rhine-Westphalia","Employed","344","0.263298563814361","0.240550897532829","0.286046230095892","1"
"Yes","1993","Thuringia","Not Employed","5","","","","1"
"Yes","1993","Thuringia","Employed","112","0.308034766099297","0.261244631428499","0.354824900770095","1"
"No","1994","Schleswig-Holstein","Not Employed","2","","","","2"
"No","1994","Schleswig-Holstein","Employed","114","0.681968630350103","0.610908942109688","0.753028318590517","2"
"No","1994","Hamburg","Not Employed","3","","","","2"
"No","1994","Hamburg","Employed","64","0.796532527958548","0.705422388406087","0.887642667511008","2"
"No","1994","Lower Saxony","Not Employed","10","","","","2"
"No","1994","Lower Saxony","Employed","407","0.715529169206572","0.677686277786008","0.753372060627137","2"
"No","1994","Bremen","Not Employed","1","","","","2"
"No","1994","Bremen","Employed","26","","","","2"
"No","1994","Bavaria","Not Employed","9","","","","2"
"No","1994","North Rhine-Westphalia","Not Employed","21","","","","2"
"No","1994","Bavaria","Employed","715","0.731205703022516","0.702804288094496","0.759607117950536","2"
"No","1994","North Rhine-Westphalia","Employed","1041","0.742706013200793","0.719541225166135","0.76587080123545","2"
"No","1994","Hesse","Not Employed","7","","","","2"
"No","1994","Hesse","Employed","389","0.71362252047653","0.674989476923741","0.75225556402932","2"
"No","1994","Rhineland-Palatinate,Saarland","Not Employed","7","","","","2"
"No","1994","Rhineland-Palatinate,Saarland","Employed","250","0.721774731697891","0.673054927698322","0.770494535697461","2"
"No","1994","Berlin","Not Employed","2","","","","2"
"No","1994","Berlin","Employed","216","0.653041572530999","0.6014494554241","0.704633689637898","2"
"No","1994","Brandenburg","Not Employed","3","","","","2"
"No","1994","Baden-Württemberg","Not Employed","18","","","","2"
"No","1994","Baden-Württemberg","Employed","823","0.783590644404244","0.758143928709561","0.809037360098927","2"
"No","1994","Brandenburg","Employed","224","0.642818235625759","0.592182444109383","0.693454027142135","2"
"No","1994","Mecklenburg-Western Pomerania","Not Employed","4","","","","2"
"No","1994","Mecklenburg-Western Pomerania","Employed","136","0.66776285030355","0.606080728427656","0.729444972179444","2"
"No","1994","Saxony","Not Employed","9","","","","2"
"No","1994","Saxony","Employed","397","0.668306877950837","0.631035619895351","0.705578136006323","2"
"No","1994","Saxony-Anhalt","Not Employed","4","","","","2"
"No","1994","Saxony-Anhalt","Employed","268","0.667329651909882","0.621385031681192","0.713274272138572","2"
"No","1994","Thuringia","Not Employed","6","","","","2"
"No","1994","Thuringia","Employed","263","0.697586949854961","0.650659860322749","0.744514039387174","2"
"Yes","1994","Schleswig-Holstein","Not Employed","3","","","","1"
"Yes","1994","Schleswig-Holstein","Employed","51","0.318031369649897","0.246971681409483","0.389091057890312","1"
"Yes","1994","Hamburg","Not Employed","","","","","1"
"Yes","1994","Hamburg","Employed","11","","","","1"
"Yes","1994","Hesse","Not Employed","1","","","","1"
"Yes","1994","Hesse","Employed","137","0.28637747952347","0.24774443597068","0.325010523076259","1"
"Yes","1994","Rhineland-Palatinate,Saarland","Not Employed","2","","","","1"
"Yes","1994","Rhineland-Palatinate,Saarland","Employed","75","0.278225268302109","0.229505464302539","0.326945072301678","1"
"Yes","1994","Baden-Württemberg","Not Employed","1","","","","1"
"Yes","1994","Baden-Württemberg","Employed","183","0.216409355595756","0.190962639901073","0.241856071290439","1"
"Yes","1994","Bavaria","Not Employed","1","","","","1"
"Yes","1994","Bavaria","Employed","221","0.268794296977484","0.240392882049464","0.297195711905504","1"
"Yes","1994","Berlin","Not Employed","1","","","","1"
"Yes","1994","Berlin","Employed","111","0.346958427469001","0.295366310362102","0.3985505445759","1"
"Yes","1994","Brandenburg","Not Employed","","","","","1"
"Yes","1994","Brandenburg","Employed","120","0.357181764374241","0.306545972857865","0.407817555890617","1"
"Yes","1994","Mecklenburg-Western Pomerania","Not Employed","2","","","","1"
"Yes","1994","Mecklenburg-Western Pomerania","Employed","88","0.33223714969645","0.270555027820556","0.393919271572344","1"
"Yes","1994","Lower Saxony","Not Employed","2","","","","1"
"Yes","1994","Lower Saxony","Employed","139","0.284470830793428","0.246627939372863","0.322313722213992","1"
"Yes","1994","Saxony","Not Employed","2","","","","1"
"Yes","1994","Saxony","Employed","216","0.331693122049163","0.294421863993677","0.368964380104649","1"
"Yes","1994","Saxony-Anhalt","Not Employed","1","","","","1"
"Yes","1994","Bremen","Not Employed","1","","","","1"
"Yes","1994","Bremen","Employed","9","","","","1"
"Yes","1994","Saxony-Anhalt","Employed","136","0.332670348090118","0.286725727861428","0.378614968318808","1"
"Yes","1994","Thuringia","Not Employed","1","","","","1"
"Yes","1994","North Rhine-Westphalia","Not Employed","8","","","","1"
"Yes","1994","North Rhine-Westphalia","Employed","327","0.257293986799207","0.23412919876455","0.280458774833865","1"
"Yes","1994","Thuringia","Employed","105","0.302413050145039","0.255485960612826","0.349340139677251","1"
"No","1995","Schleswig-Holstein","Not Employed","2","","","","2"
"No","1995","Schleswig-Holstein","Employed","113","0.68596184278284","0.614045219280841","0.757878466284838","2"
"No","1995","Hamburg","Not Employed","1","","","","2"
"No","1995","Hamburg","Employed","56","0.704078694313055","0.600774922693671","0.80738246593244","2"
"No","1995","Lower Saxony","Not Employed","9","","","","2"
"No","1995","Lower Saxony","Employed","444","0.722607682352293","0.686512199783217","0.75870316492137","2"
"No","1995","Bremen","Employed","28","","","","2"
"No","1995","Bremen","Not Employed","1","","","","2"
"No","1995","North Rhine-Westphalia","Not Employed","27","","","","2"
"No","1995","Hesse","Not Employed","13","","","","2"
"No","1995","North Rhine-Westphalia","Employed","1124","0.743075559534747","0.720859967851799","0.765291151217695","2"
"No","1995","Berlin","Employed","216","0.635460277519417","0.583293879811081","0.687626675227754","2"
"No","1995","Berlin","Not Employed","5","","","","2"
"No","1995","Hesse","Employed","412","0.717139631404152","0.679396116558663","0.754883146249641","2"
"No","1995","Brandenburg","Not Employed","16","","","","2"
"No","1995","Brandenburg","Employed","230","0.682015798076012","0.632369173089259","0.731662423062764","2"
"No","1995","Rhineland-Palatinate,Saarland","Not Employed","6","","","","2"
"No","1995","Rhineland-Palatinate,Saarland","Employed","298","0.756805794898466","0.71367125914037","0.799940330656562","2"
"No","1995","Baden-Württemberg","Not Employed","21","","","","2"
"No","1995","Baden-Württemberg","Employed","868","0.777149775813222","0.752144239264165","0.802155312362278","2"
"No","1995","Bavaria","Not Employed","23","","","","2"
"No","1995","Bavaria","Employed","780","0.729170486740892","0.701831802711014","0.75650917077077","2"
"No","1995","Mecklenburg-Western Pomerania","Not Employed","1","","","","2"
"No","1995","Mecklenburg-Western Pomerania","Employed","153","0.6561632948059","0.597047390802761","0.715279198809038","2"
"No","1995","Saxony","Not Employed","14","","","","2"
"No","1995","Saxony","Employed","415","0.672525591032667","0.635733779383995","0.70931740268134","2"
"No","1995","Thuringia","Not Employed","9","","","","2"
"No","1995","Thuringia","Employed","282","0.736671817339167","0.69221246676329","0.781131167915045","2"
"No","1995","Saxony-Anhalt","Not Employed","6","","","","2"
"No","1995","Saxony-Anhalt","Employed","273","0.695747493758599","0.650489453428039","0.741005534089158","2"
"Yes","1995","Schleswig-Holstein","Not Employed","1","","","","1"
"Yes","1995","Schleswig-Holstein","Employed","47","0.31403815721716","0.242121533715162","0.385954780719159","1"
"Yes","1995","Hamburg","Not Employed","1","","","","1"
"Yes","1995","Hamburg","Employed","19","","","","1"
"Yes","1995","Hesse","Not Employed","2","","","","1"
"Yes","1995","Hesse","Employed","135","0.282860368595848","0.245116853750359","0.320603883441337","1"
"Yes","1995","Rhineland-Palatinate,Saarland","Not Employed","2","","","","1"
"Yes","1995","Rhineland-Palatinate,Saarland","Employed","82","0.243194205101534","0.200059669343438","0.28632874085963","1"
"Yes","1995","Baden-Württemberg","Not Employed","4","","","","1"
"Yes","1995","Baden-Württemberg","Employed","196","0.222850224186778","0.197844687637722","0.247855760735835","1"
"Yes","1995","Bavaria","Not Employed","2","","","","1"
"Yes","1995","Bavaria","Employed","235","0.270829513259108","0.24349082922923","0.298168197288985","1"
"Yes","1995","Berlin","Not Employed","1","","","","1"
"Yes","1995","Berlin","Employed","111","0.364539722480583","0.312373324772247","0.416706120188919","1"
"Yes","1995","Brandenburg","Not Employed","2","","","","1"
"Yes","1995","Brandenburg","Employed","108","0.317984201923988","0.268337576937236","0.367630826910741","1"
"Yes","1995","Mecklenburg-Western Pomerania","Not Employed","2","","","","1"
"Yes","1995","Mecklenburg-Western Pomerania","Employed","95","0.3438367051941","0.284720801190961","0.402952609197239","1"
"Yes","1995","Saxony","Not Employed","3","","","","1"
"Yes","1995","Saxony","Employed","210","0.327474408967332","0.29068259731866","0.364266220616005","1"
"Yes","1995","Lower Saxony","Not Employed","","","","","1"
"Yes","1995","Lower Saxony","Employed","147","0.277392317647706","0.24129683507863","0.313487800216783","1"
"Yes","1995","Bremen","Not Employed","","","","","1"
"Yes","1995","Saxony-Anhalt","Not Employed","3","","","","1"
"Yes","1995","Saxony-Anhalt","Employed","124","0.304252506241401","0.258994465910842","0.34951054657196","1"
"Yes","1995","Bremen","Employed","12","","","","1"
"Yes","1995","North Rhine-Westphalia","Not Employed","7","","","","1"
"Yes","1995","Thuringia","Not Employed","3","","","","1"
"Yes","1995","Thuringia","Employed","95","0.263328182660833","0.218868832084956","0.30778753323671","1"
"Yes","1995","North Rhine-Westphalia","Employed","362","0.256924440465253","0.234708848782305","0.279140032148201","1"
"No","1996","Schleswig-Holstein","Employed","114","0.673914616735908","0.601727667545117","0.746101565926699","2"
"No","1996","Hamburg","Employed","57","0.759543855400684","0.66083043283795","0.858257277963418","2"
"No","1996","Schleswig-Holstein","Not Employed","4","","","","2"
"No","1996","Hamburg","Not Employed","2","","","","2"
"No","1996","Lower Saxony","Not Employed","4","","","","2"
"No","1996","Lower Saxony","Employed","453","0.737546407119725","0.702105226986393","0.772987587253056","2"
"No","1996","Bremen","Not Employed","","","","","2"
"No","1996","Bremen","Employed","29","","","","2"
"No","1996","North Rhine-Westphalia","Not Employed","18","","","","2"
"No","1996","North Rhine-Westphalia","Employed","1083","0.725893572638386","0.70291834118517","0.748868804091603","2"
"No","1996","Berlin","Not Employed","6","","","","2"
"No","1996","Hesse","Not Employed","5","","","","2"
"No","1996","Berlin","Employed","193","0.602723734880036","0.547351389341303","0.658096080418769","2"
"No","1996","Hesse","Employed","376","0.692831361756375","0.652911262375816","0.732751461136933","2"
"No","1996","Brandenburg","Not Employed","3","","","","2"
"No","1996","Brandenburg","Employed","236","0.709264863357582","0.66056498896006","0.757964737755104","2"
"No","1996","Rhineland-Palatinate,Saarland","Not Employed","6","","","","2"
"No","1996","Rhineland-Palatinate,Saarland","Employed","289","0.758470057417153","0.715034201438901","0.801905913395406","2"
"No","1996","Baden-Württemberg","Not Employed","21","","","","2"
"No","1996","Baden-Württemberg","Employed","787","0.774344537227291","0.748025121274943","0.800663953179639","2"
"No","1996","Bavaria","Not Employed","13","","","","2"
"No","1996","Bavaria","Employed","757","0.762775592422362","0.73604739009326","0.789503794751464","2"
"No","1996","Mecklenburg-Western Pomerania","Not Employed","3","","","","2"
"No","1996","Mecklenburg-Western Pomerania","Employed","139","0.685373129190188","0.623445756149498","0.747300502230877","2"
"No","1996","Saxony","Not Employed","8","","","","2"
"No","1996","Saxony","Employed","407","0.669185563700033","0.631908826811655","0.706462300588411","2"
"No","1996","Thuringia","Not Employed","4","","","","2"
"No","1996","Thuringia","Employed","284","0.751778958865285","0.707703251847523","0.795854665883046","2"
"No","1996","Saxony-Anhalt","Not Employed","3","","","","2"
"No","1996","Saxony-Anhalt","Employed","247","0.688097387821797","0.640700533446082","0.735494242197512","2"
"Yes","1996","Schleswig-Holstein","Not Employed","1","","","","1"
"Yes","1996","Schleswig-Holstein","Employed","48","0.326085383264093","0.253898434073302","0.398272332454883","1"
"Yes","1996","Hamburg","Not Employed","1","","","","1"
"Yes","1996","Hamburg","Employed","15","","","","1"
"Yes","1996","Hesse","Not Employed","","","","","1"
"Yes","1996","Hesse","Employed","137","0.307168638243625","0.267248538863067","0.347088737624184","1"
"Yes","1996","Rhineland-Palatinate,Saarland","Not Employed","2","","","","1"
"Yes","1996","Rhineland-Palatinate,Saarland","Employed","84","0.241529942582847","0.198094086604594","0.284965798561099","1"
"Yes","1996","Baden-Württemberg","Not Employed","3","","","","1"
"Yes","1996","Baden-Württemberg","Employed","182","0.225655462772709","0.199336046820361","0.251974878725057","1"
"Yes","1996","Bavaria","Not Employed","4","","","","1"
"Yes","1996","Bavaria","Employed","216","0.237224407577638","0.210496205248536","0.26395260990674","1"
"Yes","1996","Berlin","Not Employed","","","","","1"
"Yes","1996","Berlin","Employed","107","0.397276265119964","0.341903919581231","0.452648610658697","1"
"Yes","1996","Brandenburg","Not Employed","","","","","1"
"Yes","1996","Brandenburg","Employed","98","0.290735136642418","0.242035262244896","0.33943501103994","1"
"Yes","1996","Mecklenburg-Western Pomerania","Not Employed","4","","","","1"
"Yes","1996","Mecklenburg-Western Pomerania","Employed","77","0.314626870809812","0.252699497769123","0.376554243850502","1"
"Yes","1996","Lower Saxony","Not Employed","1","","","","1"
"Yes","1996","Lower Saxony","Employed","139","0.262453592880275","0.227012412746944","0.297894773013607","1"
"Yes","1996","Saxony","Not Employed","4","","","","1"
"Yes","1996","Saxony","Employed","205","0.330814436299967","0.293537699411589","0.368091173188345","1"
"Yes","1996","Saxony-Anhalt","Not Employed","3","","","","1"
"Yes","1996","Bremen","Not Employed","","","","","1"
"Yes","1996","Bremen","Employed","12","","","","1"
"Yes","1996","Saxony-Anhalt","Employed","120","0.311902612178203","0.264505757802488","0.359299466553918","1"
"Yes","1996","Thuringia","Not Employed","1","","","","1"
"Yes","1996","North Rhine-Westphalia","Not Employed","1","","","","1"
"Yes","1996","North Rhine-Westphalia","Employed","365","0.274106427361613","0.251131195908397","0.29708165881483","1"
"Yes","1996","Thuringia","Employed","85","0.248221041134715","0.204145334116954","0.292296748152477","1"
"No","1997","Schleswig-Holstein","Not Employed","1","","","","2"
"No","1997","Schleswig-Holstein","Employed","110","0.685517614065593","0.612656926731978","0.758378301399207","2"
"No","1997","Hamburg","Not Employed","","","","","2"
"No","1997","Hamburg","Employed","57","0.844464866897505","0.759565565512385","0.929364168282625","2"
"No","1997","Lower Saxony","Not Employed","12","","","","2"
"No","1997","Lower Saxony","Employed","437","0.729852526708499","0.693839495253392","0.765865558163605","2"
"No","1997","Bremen","Not Employed","","","","","2"
"No","1997","Bremen","Employed","28","","","","2"
"No","1997","North Rhine-Westphalia","Not Employed","17","","","","2"
"No","1997","North Rhine-Westphalia","Employed","1075","0.724750049167688","0.701713244165758","0.747786854169619","2"
"No","1997","Hesse","Not Employed","4","","","","2"
"No","1997","Hesse","Employed","368","0.708533443062105","0.668255414662043","0.748811471462166","2"
"No","1997","Berlin","Not Employed","3","","","","2"
"No","1997","Berlin","Employed","198","0.640143082867673","0.585280293832269","0.695005871903077","2"
"No","1997","Brandenburg","Not Employed","6","","","","2"
"No","1997","Rhineland-Palatinate,Saarland","Not Employed","6","","","","2"
"No","1997","Rhineland-Palatinate,Saarland","Employed","292","0.759165483081771","0.71606027126356","0.802270694899981","2"
"No","1997","Brandenburg","Employed","227","0.695523969979963","0.646171662542034","0.744876277417892","2"
"No","1997","Baden-Württemberg","Not Employed","18","","","","2"
"No","1997","Baden-Württemberg","Employed","786","0.786673466644995","0.760880227093314","0.812466706196675","2"
"No","1997","Bavaria","Not Employed","8","","","","2"
"No","1997","Bavaria","Employed","751","0.754650059675802","0.72748720827371","0.781812911077895","2"
"No","1997","Mecklenburg-Western Pomerania","Not Employed","4","","","","2"
"No","1997","Mecklenburg-Western Pomerania","Employed","134","0.666957737897242","0.603515427245494","0.73040004854899","2"
"No","1997","Saxony","Not Employed","6","","","","2"
"No","1997","Saxony","Employed","411","0.675076505631473","0.638001185626589","0.712151825636357","2"
"No","1997","Thuringia","Not Employed","7","","","","2"
"No","1997","Thuringia","Employed","274","0.744824343978839","0.699664427602592","0.789984260355086","2"
"No","1997","Saxony-Anhalt","Not Employed","4","","","","2"
"No","1997","Saxony-Anhalt","Employed","249","0.706478169952074","0.659372797354042","0.753583542550106","2"
"Yes","1997","Schleswig-Holstein","Not Employed","2","","","","1"
"Yes","1997","Schleswig-Holstein","Employed","46","0.314482385934407","0.241621698600793","0.387343073268022","1"
"Yes","1997","Hamburg","Not Employed","","","","","1"
"Yes","1997","Hamburg","Employed","13","","","","1"
"Yes","1997","Lower Saxony","Not Employed","3","","","","1"
"Yes","1997","Lower Saxony","Employed","147","0.270147473291501","0.234134441836395","0.306160504746608","1"
"Yes","1997","Bremen","Not Employed","","","","","1"
"Yes","1997","Bremen","Employed","13","","","","1"
"Yes","1997","Hesse","Not Employed","","","","","1"
"Yes","1997","Hesse","Employed","121","0.291466556937895","0.251188528537834","0.331744585337957","1"
"Yes","1997","Rhineland-Palatinate,Saarland","Not Employed","","","","","1"
"Yes","1997","Rhineland-Palatinate,Saarland","Employed","86","0.240834516918229","0.197729305100019","0.28393972873644","1"
"Yes","1997","Baden-Württemberg","Not Employed","2","","","","1"
"Yes","1997","Baden-Württemberg","Employed","183","0.213326533355005","0.187533293803325","0.239119772906686","1"
"Yes","1997","Bavaria","Not Employed","2","","","","1"
"Yes","1997","Bavaria","Employed","213","0.245349940324198","0.218187088922105","0.27251279172629","1"
"Yes","1997","Berlin","Not Employed","","","","","1"
"Yes","1997","Berlin","Employed","96","0.359856917132327","0.304994128096923","0.414719706167731","1"
"Yes","1997","Brandenburg","Not Employed","2","","","","1"
"Yes","1997","Brandenburg","Employed","107","0.304476030020037","0.255123722582108","0.353828337457966","1"
"Yes","1997","Mecklenburg-Western Pomerania","Not Employed","4","","","","1"
"Yes","1997","Mecklenburg-Western Pomerania","Employed","78","0.333042262102758","0.26959995145101","0.396484572754506","1"
"Yes","1997","Saxony","Not Employed","5","","","","1"
"Yes","1997","Saxony","Employed","202","0.324923494368527","0.287848174363642","0.361998814373411","1"
"Yes","1997","Saxony-Anhalt","Not Employed","","","","","1"
"Yes","1997","Saxony-Anhalt","Employed","110","0.293521830047926","0.246416457449894","0.340627202645958","1"
"Yes","1997","North Rhine-Westphalia","Not Employed","3","","","","1"
"Yes","1997","Thuringia","Not Employed","","","","","1"
"Yes","1997","Thuringia","Employed","84","0.255175656021161","0.210015739644914","0.300335572397408","1"
"Yes","1997","North Rhine-Westphalia","Employed","369","0.275249950832312","0.252213145830381","0.298286755834242","1"
"No","1998","Schleswig-Holstein","Not Employed","4","","","","2"
"No","1998","Schleswig-Holstein","Employed","148","0.724956433893445","0.663224943589808","0.786687924197083","2"
"No","1998","Hamburg","Employed","71","0.818572866294886","0.736647494643049","0.900498237946723","2"
"No","1998","Hamburg","Not Employed","","","","","2"
"No","1998","Lower Saxony","Employed","503","0.708400563115073","0.674439078951028","0.742362047279119","2"
"No","1998","Lower Saxony","Not Employed","14","","","","2"
"No","1998","Bremen","Not Employed","2","","","","2"
"No","1998","Bremen","Employed","36","0.754266062324138","0.631184212227292","0.877347912420984","2"
"No","1998","North Rhine-Westphalia","Employed","1193","0.742579392884407","0.721068782737311","0.764090003031504","2"
"No","1998","North Rhine-Westphalia","Not Employed","16","","","","2"
"No","1998","Hesse","Not Employed","6","","","","2"
"No","1998","Hesse","Employed","422","0.76256278575924","0.72664033930113","0.798485232217351","2"
"No","1998","Berlin","Not Employed","3","","","","2"
"No","1998","Rhineland-Palatinate,Saarland","Not Employed","4","","","","2"
"No","1998","Berlin","Employed","204","0.643660631937","0.589913097364351","0.69740816650965","2"
"No","1998","Brandenburg","Not Employed","3","","","","2"
"No","1998","Brandenburg","Employed","231","0.671997173311522","0.621647416883984","0.722346929739061","2"
"No","1998","Rhineland-Palatinate,Saarland","Employed","319","0.72491635799412","0.682461249140714","0.767371466847526","2"
"No","1998","Baden-Württemberg","Not Employed","16","","","","2"
"No","1998","Baden-Württemberg","Employed","838","0.777233091482608","0.751907494399268","0.802558688565947","2"
"No","1998","Bavaria","Not Employed","12","","","","2"
"No","1998","Bavaria","Employed","824","0.754509302400461","0.72881785750044","0.780200747300482","2"
"No","1998","Mecklenburg-Western Pomerania","Not Employed","1","","","","2"
"No","1998","Mecklenburg-Western Pomerania","Employed","144","0.661449319470523","0.599616796926492","0.723281842014554","2"
"No","1998","Saxony","Not Employed","5","","","","2"
"No","1998","Saxony","Employed","451","0.678492105411606","0.643179344450301","0.71380486637291","2"
"No","1998","Thuringia","Not Employed","6","","","","2"
"No","1998","Thuringia","Employed","310","0.777636879998688","0.736472188823877","0.818801571173499","2"
"No","1998","Saxony-Anhalt","Not Employed","3","","","","2"
"No","1998","Saxony-Anhalt","Employed","255","0.695224241679889","0.648130009273239","0.74231847408654","2"
"Yes","1998","Schleswig-Holstein","Not Employed","1","","","","1"
"Yes","1998","Schleswig-Holstein","Employed","53","0.275043566106555","0.213312075802917","0.336775056410192","1"
"Yes","1998","Hamburg","Not Employed","","","","","1"
"Yes","1998","Hamburg","Employed","14","","","","1"
"Yes","1998","Lower Saxony","Not Employed","6","","","","1"
"Yes","1998","Lower Saxony","Employed","185","0.291599436884927","0.257637952720881","0.325560921048972","1"
"Yes","1998","Bremen","Not Employed","","","","","1"
"Yes","1998","Bremen","Employed","11","","","","1"
"Yes","1998","Hesse","Not Employed","3","","","","1"
"Yes","1998","Hesse","Employed","117","0.23743721424076","0.201514767782649","0.27335966069887","1"
"Yes","1998","Rhineland-Palatinate,Saarland","Not Employed","3","","","","1"
"Yes","1998","Rhineland-Palatinate,Saarland","Employed","106","0.27508364200588","0.232628533152474","0.317538750859286","1"
"Yes","1998","Baden-Württemberg","Not Employed","7","","","","1"
"Yes","1998","Baden-Württemberg","Employed","199","0.222766908517392","0.197441311434053","0.248092505600732","1"
"Yes","1998","Bavaria","Not Employed","1","","","","1"
"Yes","1998","Bavaria","Employed","254","0.245490697599539","0.219799252699518","0.27118214249956","1"
"Yes","1998","Berlin","Not Employed","","","","","1"
"Yes","1998","Berlin","Employed","101","0.356339368063","0.30259183349035","0.410086902635649","1"
"Yes","1998","Brandenburg","Not Employed","1","","","","1"
"Yes","1998","Brandenburg","Employed","103","0.328002826688478","0.277653070260939","0.378352583116016","1"
"Yes","1998","Mecklenburg-Western Pomerania","Not Employed","1","","","","1"
"Yes","1998","Mecklenburg-Western Pomerania","Employed","81","0.338550680529477","0.276718157985446","0.400383203073508","1"
"Yes","1998","Saxony","Not Employed","7","","","","1"
"Yes","1998","Saxony","Employed","221","0.321507894588394","0.28619513362709","0.356820655549699","1"
"Yes","1998","Saxony-Anhalt","Not Employed","1","","","","1"
"Yes","1998","Saxony-Anhalt","Employed","112","0.304775758320111","0.25768152591346","0.351869990726761","1"
"Yes","1998","Thuringia","Not Employed","1","","","","1"
"Yes","1998","North Rhine-Westphalia","Not Employed","6","","","","1"
"Yes","1998","North Rhine-Westphalia","Employed","394","0.257420607115593","0.235909996968497","0.278931217262689","1"
"Yes","1998","Thuringia","Employed","82","0.222363120001312","0.181198428826501","0.263527811176123","1"
"No","1999","Schleswig-Holstein","Not Employed","","","","","2"
"No","1999","Schleswig-Holstein","Employed","133","0.721473378366489","0.656877361703126","0.786069395029851","2"
"No","1999","Hamburg","Not Employed","1","","","","2"
"No","1999","Lower Saxony","Not Employed","13","","","","2"
"No","1999","Lower Saxony","Employed","477","0.705452212639799","0.670246200073349","0.74065822520625","2"
"No","1999","Hamburg","Employed","66","0.827771801871751","0.743436350931955","0.912107252811548","2"
"No","1999","Bremen","Employed","27","","","","2"
"No","1999","Bremen","Not Employed","","","","","2"
"No","1999","North Rhine-Westphalia","Not Employed","10","","","","2"
"No","1999","North Rhine-Westphalia","Employed","1108","0.747348899803735","0.725120542973415","0.769577256634054","2"
"No","1999","Hesse","Not Employed","5","","","","2"
"No","1999","Hesse","Employed","378","0.762886642302775","0.72483832209135","0.800934962514199","2"
"No","1999","Rhineland-Palatinate,Saarland","Not Employed","4","","","","2"
"No","1999","Rhineland-Palatinate,Saarland","Employed","290","0.722161809417014","0.677932189237393","0.766391429596635","2"
"No","1999","Berlin","Not Employed","3","","","","2"
"No","1999","Berlin","Employed","183","0.655796915534521","0.599541430522161","0.712052400546881","2"
"No","1999","Baden-Württemberg","Not Employed","17","","","","2"
"No","1999","Baden-Württemberg","Employed","783","0.784632383816855","0.758395300193505","0.810869467440204","2"
"No","1999","Brandenburg","Not Employed","2","","","","2"
"No","1999","Brandenburg","Employed","214","0.674636662205371","0.622733334975301","0.726539989435442","2"
"No","1999","Bavaria","Not Employed","14","","","","2"
"No","1999","Bavaria","Employed","760","0.766334900328737","0.739881740263742","0.792788060393732","2"
"No","1999","Mecklenburg-Western Pomerania","Not Employed","1","","","","2"
"No","1999","Mecklenburg-Western Pomerania","Employed","158","0.70884037025644","0.650128762383565","0.767551978129315","2"
"No","1999","Saxony","Not Employed","4","","","","2"
"No","1999","Saxony","Employed","404","0.673471740304576","0.636135390721725","0.710808089887428","2"
"No","1999","Thuringia","Not Employed","4","","","","2"
"No","1999","Thuringia","Employed","300","0.748893144893568","0.705909927096795","0.791876362690341","2"
"No","1999","Saxony-Anhalt","Not Employed","4","","","","2"
"No","1999","Saxony-Anhalt","Employed","244","0.692376010215455","0.644435329294564","0.740316691136345","2"
"Yes","1999","Schleswig-Holstein","Not Employed","","","","","1"
"Yes","1999","Schleswig-Holstein","Employed","52","0.278526621633511","0.213930604970149","0.343122638296874","1"
"Yes","1999","Hamburg","Not Employed","","","","","1"
"Yes","1999","Hamburg","Employed","11","","","","1"
"Yes","1999","Lower Saxony","Not Employed","2","","","","1"
"Yes","1999","Lower Saxony","Employed","167","0.294547787360201","0.25934177479375","0.329753799926651","1"
"Yes","1999","Bremen","Not Employed","","","","","1"
"Yes","1999","Bremen","Employed","10","","","","1"
"Yes","1999","Hesse","Not Employed","4","","","","1"
"Yes","1999","Hesse","Employed","102","0.237113357697225","0.1990650374858","0.27516167790865","1"
"Yes","1999","Rhineland-Palatinate,Saarland","Not Employed","","","","","1"
"Yes","1999","Rhineland-Palatinate,Saarland","Employed","104","0.277838190582986","0.233608570403365","0.322067810762607","1"
"Yes","1999","Baden-Württemberg","Not Employed","3","","","","1"
"Yes","1999","Baden-Württemberg","Employed","160","0.215367616183145","0.189130532559796","0.241604699806495","1"
"Yes","1999","Bavaria","Not Employed","5","","","","1"
"Yes","1999","Bavaria","Employed","223","0.233665099671263","0.207211939606268","0.260118259736258","1"
"Yes","1999","Berlin","Not Employed","","","","","1"
"Yes","1999","Berlin","Employed","91","0.344203084465479","0.287947599453119","0.400458569477839","1"
"Yes","1999","Brandenburg","Not Employed","1","","","","1"
"Yes","1999","Brandenburg","Employed","99","0.325363337794629","0.273460010564558","0.377266665024699","1"
"Yes","1999","Mecklenburg-Western Pomerania","Not Employed","","","","","1"
"Yes","1999","Mecklenburg-Western Pomerania","Employed","72","0.29115962974356","0.232448021870685","0.349871237616435","1"
"Yes","1999","Saxony","Not Employed","","","","","1"
"Yes","1999","Saxony","Employed","202","0.326528259695424","0.289191910112572","0.363864609278275","1"
"Yes","1999","Saxony-Anhalt","Not Employed","","","","","1"
"Yes","1999","Saxony-Anhalt","Employed","112","0.307623989784545","0.259683308863655","0.355564670705436","1"
