"pgoeffd","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"No","2001","(Married) couple without C. ","direct migration background","243","0.795505174877534","0.750091207617799","0.840919142137268"
"No","2001","(Married) couple without C. ","indirect migration background","61","0.893147077869632","0.820255351164235","0.966038804575029"
"No","2001","Single parent ","no migration background","389","0.762481181695477","0.725619369062426","0.799342994328528"
"No","2001","Single parent ","direct migration background","68","0.862801271455734","0.786932163653519","0.93867037925795"
"No","2001","Single parent ","indirect migration background","25","","",""
"No","2001","Couple + C. LE 16 ","no migration background","2061","0.753955273417501","0.737769127126183","0.770141419708819"
"No","2001","Couple + C. LE 16 ","direct migration background","444","0.88332260207908","0.855322769078068","0.911322435080092"
"No","2001","Couple + C. LE 16 ","indirect migration background","81","0.826803708683022","0.751882365414595","0.901725051951449"
"No","2001","Couple + C. GT 16 ","no migration background","1311","0.729413196815296","0.70895209671815","0.749874296912442"
"No","2001","Couple + C. GT 16 ","direct migration background","233","0.843530107748246","0.800591552268774","0.886468663227718"
"No","2001","Couple + C. GT 16 ","indirect migration background","85","0.873937082088589","0.808221431093899","0.939652733083279"
"No","2001","Couple + C. LE and GT 16","no migration background","651","0.749830673278023","0.721182333163941","0.778479013392105"
"No","2001","Couple + C. LE and GT 16","direct migration background","156","0.846264578125005","0.794705016057347","0.897824140192664"
"No","2001","Couple + C. LE and GT 16","indirect migration background","49","0.876894999988682","0.788440119642651","0.965349880334712"
"Yes","2002","1-pers.-HH","no migration background","317","0.23870379128446","0.214986303137752","0.262421279431167"
"Yes","2002","1-pers.-HH","direct migration background","24","","",""
"Yes","2002","1-pers.-HH","indirect migration background","17","","",""
"Yes","2002","(Married) couple without C. ","no migration background","913","0.268949232312154","0.253297217439605","0.284601247184703"
"Yes","2002","(Married) couple without C. ","direct migration background","64","0.189086325912607","0.146316495453447","0.231856156371767"
"Yes","2002","(Married) couple without C. ","indirect migration background","9","","",""
"Yes","2002","Single parent ","no migration background","145","0.238192048455855","0.203584329196222","0.272799767715488"
"Yes","2002","Single parent ","direct migration background","19","","",""
"Yes","2002","Single parent ","indirect migration background","10","","",""
"Yes","2002","Couple + C. LE 16 ","no migration background","763","0.247821277887723","0.232259749594185","0.26338280618126"
"Yes","2002","Couple + C. LE 16 ","direct migration background","61","0.112361838841665","0.0846525602111084","0.140071117472222"
"Yes","2002","Couple + C. LE 16 ","indirect migration background","10","","",""
"Yes","2002","Couple + C. GT 16 ","no migration background","586","0.244062101451625","0.226014816389538","0.262109386513711"
"Yes","2002","Couple + C. GT 16 ","direct migration background","42","0.127076364245008","0.0861171374627631","0.168035591027253"
"Yes","2002","Couple + C. GT 16 ","indirect migration background","16","","",""
"Yes","2002","Couple + C. LE and GT 16","no migration background","292","0.243173088803834","0.217075195393737","0.269270982213932"
"Yes","2002","Couple + C. LE and GT 16","direct migration background","25","","",""
"Yes","2002","Couple + C. LE and GT 16","indirect migration background","11","","",""
"No","2002","1-pers.-HH","no migration background","924","0.76129620871554","0.737578720568833","0.785013696862248"
"No","2002","1-pers.-HH","direct migration background","87","0.790701823519758","0.715022769623318","0.866380877416197"
"No","2002","1-pers.-HH","indirect migration background","46","0.69575053123599","0.582139761077553","0.809361301394427"
"No","2002","(Married) couple without C. ","no migration background","2170","0.731050767687846","0.715398752815297","0.746702782560396"
"No","2002","(Married) couple without C. ","direct migration background","258","0.810913674087393","0.768143843628233","0.853683504546553"
"No","2002","(Married) couple without C. ","indirect migration background","61","0.823217815492111","0.733851119991776","0.912584510992446"
"No","2002","Single parent ","no migration background","437","0.761807951544145","0.727200232284512","0.796415670803778"
"No","2002","Single parent ","direct migration background","67","0.796211185232365","0.711077158731849","0.881345211732881"
"No","2002","Single parent ","indirect migration background","23","","",""
"No","2002","Couple + C. LE 16 ","no migration background","2194","0.752178722112277","0.73661719381874","0.767740250405815"
"No","2002","Couple + C. LE 16 ","direct migration background","438","0.887638161158335","0.859928882527778","0.915347439788892"
"No","2002","Couple + C. LE 16 ","indirect migration background","102","0.91342005466761","0.861338612142127","0.965501497193093"
"No","2002","Couple + C. GT 16 ","no migration background","1590","0.755937898548375","0.737890613486289","0.773985183610462"
"No","2002","Couple + C. GT 16 ","direct migration background","212","0.872923635754992","0.831964408972747","0.913882862537237"
"No","2002","Couple + C. GT 16 ","indirect migration background","100","0.85150865449939","0.786799727142894","0.916217581855886"
"No","2002","Couple + C. LE and GT 16","no migration background","746","0.756826911196166","0.730729017786068","0.782924804606263"
"No","2002","Couple + C. LE and GT 16","direct migration background","168","0.890681429931901","0.846658635526606","0.934704224337195"
"No","2002","Couple + C. LE and GT 16","indirect migration background","50","0.779647522865856","0.675633643657235","0.883661402074477"
"Yes","2003","1-pers.-HH","no migration background","311","0.255806676850267","0.230676668443032","0.280936685257503"
"Yes","2003","1-pers.-HH","direct migration background","23","","",""
"Yes","2003","1-pers.-HH","indirect migration background","20","","",""
"Yes","2003","(Married) couple without C. ","no migration background","839","0.289277344191661","0.272321240959023","0.306233447424298"
"Yes","2003","(Married) couple without C. ","direct migration background","49","0.189521019874589","0.14277272451709","0.236269315232088"
"Yes","2003","(Married) couple without C. ","indirect migration background","13","","",""
"Yes","2003","Single parent ","no migration background","123","0.236355442377583","0.199004778057757","0.273706106697409"
"Yes","2003","Single parent ","direct migration background","19","","",""
"Yes","2003","Single parent ","indirect migration background","8","","",""
"Yes","2003","Couple + C. LE 16 ","no migration background","687","0.260981695148526","0.243992696635576","0.277970693661476"
"Yes","2003","Couple + C. LE 16 ","direct migration background","54","0.145173690729694","0.111157758150901","0.179189623308486"
"Yes","2003","Couple + C. LE 16 ","indirect migration background","8","","",""
"Yes","2003","Couple + C. GT 16 ","no migration background","547","0.24499299830718","0.226172333821369","0.263813662792992"
"Yes","2003","Couple + C. GT 16 ","direct migration background","34","0.121344834035621","0.0783920337012535","0.164297634369988"
"Yes","2003","Couple + C. GT 16 ","indirect migration background","14","","",""
"Yes","2003","Couple + C. LE and GT 16","no migration background","251","0.24840305810793","0.220079337425572","0.276726778790287"
"Yes","2003","Couple + C. LE and GT 16","direct migration background","24","","",""
"Yes","2003","Couple + C. LE and GT 16","indirect migration background","7","","",""
"No","2003","1-pers.-HH","no migration background","847","0.744193323149733","0.719063314742497","0.769323331556968"
"No","2003","1-pers.-HH","direct migration background","71","0.789765680796051","0.707392639772095","0.872138721820008"
"No","2003","1-pers.-HH","indirect migration background","37","0.568831060994514","0.440265085832083","0.697397036156945"
"No","2003","(Married) couple without C. ","no migration background","1908","0.710722655808339","0.693766552575702","0.727678759040977"
"No","2003","(Married) couple without C. ","direct migration background","221","0.810478980125411","0.763730684767912","0.85722727548291"
"No","2003","(Married) couple without C. ","indirect migration background","67","0.757481053630574","0.663560245403684","0.851401861857464"
"No","2003","Single parent ","no migration background","374","0.763644557622417","0.726293893302591","0.800995221942243"
"No","2003","Single parent ","direct migration background","59","0.788432896709319","0.697795540762959","0.87907025265568"
"No","2003","Single parent ","indirect migration background","21","","",""
"No","2003","Couple + C. LE 16 ","no migration background","1880","0.739018304851474","0.722029306338524","0.756007303364424"
"No","2003","Couple + C. LE 16 ","direct migration background","358","0.854826309270306","0.820810376691514","0.888842241849099"
"No","2003","Couple + C. LE 16 ","indirect migration background","95","0.900623393358899","0.84284796529474","0.958398821423057"
"No","2003","Couple + C. GT 16 ","no migration background","1459","0.75500700169282","0.736186337207008","0.773827666178631"
"No","2003","Couple + C. GT 16 ","direct migration background","188","0.878655165964379","0.835702365630012","0.921607966298747"
"No","2003","Couple + C. GT 16 ","indirect migration background","82","0.825323681787781","0.749371257115857","0.901276106459706"
"No","2003","Couple + C. LE and GT 16","no migration background","643","0.75159694189207","0.723273221209713","0.779920662574428"
"No","2003","Couple + C. LE and GT 16","direct migration background","156","0.891310271963158","0.845840733566283","0.936779810360034"
"No","2003","Couple + C. LE and GT 16","indirect migration background","44","0.849637043517207","0.751541302844715","0.947732784189698"
"Yes","2004","1-pers.-HH","no migration background","322","0.267436727158231","0.242214187484025","0.292659266832437"
"Yes","2004","1-pers.-HH","direct migration background","25","","",""
"Yes","2004","1-pers.-HH","indirect migration background","18","","",""
"Yes","2004","(Married) couple without C. ","no migration background","851","0.274113752098406","0.257986959729298","0.290240544467514"
"Yes","2004","(Married) couple without C. ","direct migration background","50","0.17779541640631","0.13356129865258","0.22202953416004"
"Yes","2004","(Married) couple without C. ","indirect migration background","14","","",""
"Yes","2004","Single parent ","no migration background","124","0.222985306206669","0.187547820999789","0.25842279141355"
"Yes","2004","Single parent ","direct migration background","15","","",""
"Yes","2004","Single parent ","indirect migration background","5","","",""
"Yes","2004","Couple + C. LE 16 ","no migration background","651","0.245078296359504","0.22830436737883","0.261852225340177"
"Yes","2004","Couple + C. LE 16 ","direct migration background","48","0.126037821331552","0.0934722721689421","0.158603370494163"
"Yes","2004","Couple + C. LE 16 ","indirect migration background","13","","",""
"Yes","2004","Couple + C. GT 16 ","no migration background","595","0.245452971943316","0.227155296174257","0.263750647712374"
"Yes","2004","Couple + C. GT 16 ","direct migration background","36","0.15146200168106","0.105430237028204","0.197493766333915"
"Yes","2004","Couple + C. GT 16 ","indirect migration background","14","","",""
"Yes","2004","Couple + C. LE and GT 16","no migration background","232","0.205860658071153","0.179176787058288","0.232544529084019"
"Yes","2004","Couple + C. LE and GT 16","direct migration background","30","0.16809396454173","0.111714890816095","0.224473038267365"
"Yes","2004","Couple + C. LE and GT 16","indirect migration background","7","","",""
"No","2004","1-pers.-HH","no migration background","861","0.732563272841769","0.707340733167563","0.757785812515975"
"No","2004","1-pers.-HH","direct migration background","64","0.686219297461693","0.589814717518678","0.782623877404709"
"No","2004","1-pers.-HH","indirect migration background","40","0.630950021806476","0.506763585076947","0.755136458536005"
"No","2004","(Married) couple without C. ","no migration background","2088","0.725886247901594","0.709759455532486","0.742013040270702"
"No","2004","(Married) couple without C. ","direct migration background","237","0.82220458359369","0.77797046583996","0.86643870134742"
"No","2004","(Married) couple without C. ","indirect migration background","72","0.76091470100718","0.67076935932127","0.85106004269309"
"No","2004","Single parent ","no migration background","406","0.777014693793331","0.74157720858645","0.812452179000211"
"No","2004","Single parent ","direct migration background","55","0.792624930281176","0.697649513613097","0.887600346949254"
"No","2004","Single parent ","indirect migration background","29","","",""
"No","2004","Couple + C. LE 16 ","no migration background","1875","0.754921703640496","0.738147774659823","0.77169563262117"
"No","2004","Couple + C. LE 16 ","direct migration background","351","0.873962178668448","0.841396629505837","0.906527727831058"
"No","2004","Couple + C. LE 16 ","indirect migration background","106","0.84667386515417","0.781938622330807","0.911409107977533"
"No","2004","Couple + C. GT 16 ","no migration background","1530","0.754547028056684","0.736249352287626","0.772844703825743"
"No","2004","Couple + C. GT 16 ","direct migration background","197","0.84853799831894","0.802506233666085","0.894569762971796"
"No","2004","Couple + C. GT 16 ","indirect migration background","80","0.792499330559852","0.710522076426987","0.874476584692718"
"No","2004","Couple + C. LE and GT 16","no migration background","650","0.794139341928847","0.767455470915981","0.820823212941712"
"No","2004","Couple + C. LE and GT 16","direct migration background","139","0.83190603545827","0.775526961732635","0.888285109183905"
"No","2004","Couple + C. LE and GT 16","indirect migration background","53","0.893569051861218","0.81553745566972","0.971600648052717"
"Yes","2005","1-pers.-HH","no migration background","317","0.26767399936155","0.242195466447124","0.293152532275977"
"Yes","2005","1-pers.-HH","direct migration background","17","","",""
"Yes","2005","1-pers.-HH","indirect migration background","15","","",""
"Yes","2005","(Married) couple without C. ","no migration background","790","0.27207724367108","0.255266020205176","0.288888467136985"
"Yes","2005","(Married) couple without C. ","direct migration background","47","0.161529998128897","0.115634512127434","0.207425484130361"
"Yes","2005","(Married) couple without C. ","indirect migration background","13","","",""
"Yes","2005","Single parent ","no migration background","132","0.255171591636954","0.215758233499749","0.294584949774158"
"Yes","2005","Single parent ","direct migration background","17","","",""
"Yes","2005","Single parent ","indirect migration background","3","","",""
"Yes","2005","Couple + C. LE 16 ","no migration background","565","0.250433986807728","0.232250723186398","0.268617250429059"
"Yes","2005","Couple + C. LE 16 ","direct migration background","43","0.120559152472278","0.0857946074114703","0.155323697533085"
"Yes","2005","Couple + C. LE 16 ","indirect migration background","12","","",""
"Yes","2005","Couple + C. GT 16 ","no migration background","513","0.251100360239041","0.231297005968615","0.270903714509467"
"Yes","2005","Couple + C. GT 16 ","direct migration background","35","0.184153053114255","0.132699703536671","0.235606402691839"
"Yes","2005","Couple + C. GT 16 ","indirect migration background","15","","",""
"Yes","2005","Couple + C. LE and GT 16","no migration background","209","0.226118578415685","0.196892801937462","0.255344354893908"
"Yes","2005","Couple + C. LE and GT 16","direct migration background","24","","",""
"Yes","2005","Couple + C. LE and GT 16","indirect migration background","4","","",""
"No","2005","1-pers.-HH","no migration background","843","0.73232600063845","0.706847467724023","0.757804533552876"
"No","2005","1-pers.-HH","direct migration background","55","0.744666461884052","0.643946240488939","0.845386683279165"
"No","2005","1-pers.-HH","indirect migration background","47","0.717115245875783","0.605003402050007","0.829227089701559"
"No","2005","(Married) couple without C. ","no migration background","1902","0.72792275632892","0.711111532863015","0.744733979794824"
"No","2005","(Married) couple without C. ","direct migration background","200","0.838470001871103","0.792574515869639","0.884365487872566"
"No","2005","(Married) couple without C. ","indirect migration background","65","0.877689623284113","0.804978153506653","0.950401093061573"
"No","2005","Single parent ","no migration background","338","0.744828408363046","0.705415050225842","0.784241766500251"
"No","2005","Single parent ","direct migration background","47","0.688770190057595","0.575338117032127","0.802202263083062"
"No","2005","Single parent ","indirect migration background","29","","",""
"No","2005","Couple + C. LE 16 ","no migration background","1616","0.749566013192272","0.731382749570941","0.767749276813602"
"No","2005","Couple + C. LE 16 ","direct migration background","294","0.879440847527722","0.844676302466915","0.91420539258853"
"No","2005","Couple + C. LE 16 ","indirect migration background","100","0.918613418894599","0.867974797382358","0.969252040406841"
"No","2005","Couple + C. GT 16 ","no migration background","1329","0.748899639760959","0.729096285490533","0.768702994031385"
"No","2005","Couple + C. GT 16 ","direct migration background","183","0.815846946885745","0.764393597308161","0.867300296463329"
"No","2005","Couple + C. GT 16 ","indirect migration background","69","0.748758954697992","0.65600663958752","0.841511269808465"
"No","2005","Couple + C. LE and GT 16","no migration background","578","0.773881421584315","0.744655645106092","0.803107198062538"
"No","2005","Couple + C. LE and GT 16","direct migration background","125","0.850571497956876","0.793327877822176","0.907815118091576"
"No","2005","Couple + C. LE and GT 16","indirect migration background","35","0.887387683318396","0.788175402867727","0.986599963769064"
"Yes","2006","1-pers.-HH","no migration background","357","0.271637594428892","0.246979371012298","0.296295817845486"
"Yes","2006","1-pers.-HH","direct migration background","14","","",""
"Yes","2006","1-pers.-HH","indirect migration background","13","","",""
"Yes","2006","(Married) couple without C. ","no migration background","834","0.265850943325717","0.249611509398989","0.282090377252445"
"Yes","2006","(Married) couple without C. ","direct migration background","46","0.133351391355561","0.0926507744680908","0.174052008243031"
"Yes","2006","(Married) couple without C. ","indirect migration background","16","","",""
"Yes","2006","Single parent ","no migration background","139","0.278752690791403","0.238847548949676","0.318657832633131"
"Yes","2006","Single parent ","direct migration background","15","","",""
"Yes","2006","Single parent ","indirect migration background","5","","",""
"Yes","2006","Couple + C. LE 16 ","no migration background","579","0.254995504516791","0.236929675310397","0.273061333723185"
"Yes","2006","Couple + C. LE 16 ","direct migration background","43","0.138383975296093","0.100785055254397","0.175982895337789"
"Yes","2006","Couple + C. LE 16 ","indirect migration background","14","","",""
"Yes","2006","Couple + C. GT 16 ","no migration background","534","0.245887784683324","0.226535631205803","0.265239938160845"
"Yes","2006","Couple + C. GT 16 ","direct migration background","37","0.170478165632432","0.118230144600603","0.222726186664261"
"Yes","2006","Couple + C. GT 16 ","indirect migration background","13","","",""
"Yes","2006","Couple + C. LE and GT 16","no migration background","197","0.233080058449401","0.202472853043014","0.263687263855788"
"Yes","2006","Couple + C. LE and GT 16","direct migration background","24","","",""
"Yes","2006","Couple + C. LE and GT 16","indirect migration background","4","","",""
"No","2006","1-pers.-HH","no migration background","893","0.728362405571108","0.703704182154514","0.753020628987702"
"No","2006","1-pers.-HH","direct migration background","66","0.811758024915752","0.726098703758055","0.897417346073448"
"No","2006","1-pers.-HH","indirect migration background","52","0.752228099951853","0.647275738515281","0.857180461388426"
"No","2006","(Married) couple without C. ","no migration background","2009","0.734149056674283","0.717909622747554","0.750388490601011"
"No","2006","(Married) couple without C. ","direct migration background","222","0.866648608644439","0.825947991756969","0.907349225531909"
"No","2006","(Married) couple without C. ","indirect migration background","67","0.779967101938296","0.690843855721841","0.869090348154751"
"No","2006","Single parent ","no migration background","346","0.721247309208597","0.681342167366869","0.761152451050324"
"No","2006","Single parent ","direct migration background","59","0.76344506678569","0.666620149994644","0.860269983576737"
"No","2006","Single parent ","indirect migration background","34","0.926819780080136","0.845084361776129","1.00855519838414"
"No","2006","Couple + C. LE 16 ","no migration background","1657","0.745004495483209","0.726938666276815","0.763070324689604"
"No","2006","Couple + C. LE 16 ","direct migration background","281","0.861616024703907","0.824017104662211","0.899214944745604"
"No","2006","Couple + C. LE 16 ","indirect migration background","92","0.886842790402305","0.82653691959518","0.947148661209431"
"No","2006","Couple + C. GT 16 ","no migration background","1368","0.754112215316676","0.734760061839155","0.773464368794197"
"No","2006","Couple + C. GT 16 ","direct migration background","162","0.829521834367568","0.77727381333574","0.881769855399397"
"No","2006","Couple + C. GT 16 ","indirect migration background","63","0.85752292561527","0.778938468176643","0.936107383053897"
"No","2006","Couple + C. LE and GT 16","no migration background","536","0.766919941550599","0.736312736144212","0.797527146956986"
"No","2006","Couple + C. LE and GT 16","direct migration background","116","0.836215311752125","0.774912586729991","0.89751803677426"
"No","2006","Couple + C. LE and GT 16","indirect migration background","30","0.870277412769399","0.757338061347036","0.983216764191761"
"Yes","2007","1-pers.-HH","no migration background","343","0.258568058885556","0.234496822425632","0.282639295345479"
"Yes","2007","1-pers.-HH","direct migration background","14","","",""
"Yes","2007","1-pers.-HH","indirect migration background","16","","",""
"Yes","2007","(Married) couple without C. ","no migration background","778","0.258700782313637","0.242670916515489","0.274730648111786"
"Yes","2007","(Married) couple without C. ","direct migration background","51","0.1452776918472","0.101684043613596","0.188871340080804"
"Yes","2007","(Married) couple without C. ","indirect migration background","22","","",""
"Yes","2007","Single parent ","no migration background","147","0.265165401825716","0.227513722033792","0.30281708161764"
"Yes","2007","Single parent ","direct migration background","15","","",""
"Yes","2007","Single parent ","indirect migration background","11","","",""
"Yes","2007","Couple + C. LE 16 ","no migration background","561","0.241478753593886","0.224101006666568","0.258856500521205"
"Yes","2007","Couple + C. LE 16 ","direct migration background","46","0.135879727581115","0.0985684588858755","0.173190996276354"
"Yes","2007","Couple + C. LE 16 ","indirect migration background","19","","",""
"Yes","2007","Couple + C. GT 16 ","no migration background","546","0.238351835796144","0.219766672471545","0.256936999120743"
"Yes","2007","Couple + C. GT 16 ","direct migration background","34","0.145628850769031","0.0966206734052789","0.194637028132783"
"Yes","2007","Couple + C. GT 16 ","indirect migration background","14","","",""
"Yes","2007","Couple + C. LE and GT 16","no migration background","192","0.224345595921932","0.194530783847814","0.254160407996051"
"Yes","2007","Couple + C. LE and GT 16","direct migration background","20","","",""
"Yes","2007","Couple + C. LE and GT 16","indirect migration background","6","","",""
"No","2007","1-pers.-HH","no migration background","928","0.741431941114444","0.717360704654521","0.765503177574368"
"No","2007","1-pers.-HH","direct migration background","59","0.832198328052715","0.746475158123839","0.91792149798159"
"No","2007","1-pers.-HH","indirect migration background","70","0.824082365574001","0.743611464565453","0.904553266582549"
"No","2007","(Married) couple without C. ","no migration background","2089","0.741299217686363","0.725269351888214","0.757329083484511"
"No","2007","(Married) couple without C. ","direct migration background","200","0.8547223081528","0.811128659919196","0.898315956386404"
"No","2007","(Married) couple without C. ","indirect migration background","86","0.778855282920884","0.700583922409382","0.857126643432386"
"No","2007","Single parent ","no migration background","381","0.734834598174284","0.69718291838236","0.772486277966208"
"No","2007","Single parent ","direct migration background","51","0.796881420337325","0.699819741394673","0.893943099279977"
"No","2007","Single parent ","indirect migration background","24","","",""
"No","2007","Couple + C. LE 16 ","no migration background","1769","0.758521246406114","0.741143499478795","0.775898993333432"
"No","2007","Couple + C. LE 16 ","direct migration background","278","0.864120272418885","0.826809003723646","0.901431541114124"
"No","2007","Couple + C. LE 16 ","indirect migration background","104","0.874952915161134","0.816497511699216","0.933408318623052"
"No","2007","Couple + C. GT 16 ","no migration background","1473","0.761648164203856","0.743063000879257","0.780233327528455"
"No","2007","Couple + C. GT 16 ","direct migration background","165","0.854371149230969","0.805362971867217","0.903379326594721"
"No","2007","Couple + C. GT 16 ","indirect migration background","77","0.91387268125034","0.85623046027262","0.97151490222806"
"No","2007","Couple + C. LE and GT 16","no migration background","560","0.775654404078068","0.745839592003949","0.805469216152186"
"No","2007","Couple + C. LE and GT 16","direct migration background","114","0.87267876756523","0.816240546858218","0.929116988272242"
"No","2007","Couple + C. LE and GT 16","indirect migration background","37","0.807458845955735","0.689607147231264","0.925310544680206"
"Yes","2008","1-pers.-HH","no migration background","326","0.256751530006184","0.231942159649009","0.281560900363359"
"Yes","2008","1-pers.-HH","direct migration background","16","","",""
"Yes","2008","1-pers.-HH","indirect migration background","9","","",""
"Yes","2008","(Married) couple without C. ","no migration background","730","0.262976985211102","0.246290426320289","0.279663544101916"
"Yes","2008","(Married) couple without C. ","direct migration background","42","0.152489396082108","0.103516553734302","0.201462238429913"
"Yes","2008","(Married) couple without C. ","indirect migration background","23","","",""
"Yes","2008","Single parent ","no migration background","134","0.260716110239476","0.22227297643253","0.299159244046421"
"Yes","2008","Single parent ","direct migration background","14","","",""
"Yes","2008","Single parent ","indirect migration background","11","","",""
"Yes","2008","Couple + C. LE 16 ","no migration background","479","0.235840461462693","0.217276985505667","0.254403937419719"
"Yes","2008","Couple + C. LE 16 ","direct migration background","41","0.129629050569744","0.0909698867958822","0.168288214343607"
"Yes","2008","Couple + C. LE 16 ","indirect migration background","15","","",""
"Yes","2008","Couple + C. GT 16 ","no migration background","498","0.232923400401318","0.213599211887733","0.252247588914904"
"Yes","2008","Couple + C. GT 16 ","direct migration background","29","","",""
"Yes","2008","Couple + C. GT 16 ","indirect migration background","12","","",""
"Yes","2008","Couple + C. LE and GT 16","no migration background","175","0.224471596008875","0.192664288118552","0.256278903899198"
"Yes","2008","Couple + C. LE and GT 16","direct migration background","18","","",""
"Yes","2008","Couple + C. LE and GT 16","indirect migration background","4","","",""
"No","2008","1-pers.-HH","no migration background","865","0.743248469993816","0.718439099636641","0.768057840350991"
"No","2008","1-pers.-HH","direct migration background","55","0.843215195198593","0.758640563823634","0.927789826573552"
"No","2008","1-pers.-HH","indirect migration background","62","0.890343260115758","0.817663193042989","0.963023327188526"
"No","2008","(Married) couple without C. ","no migration background","1944","0.737023014788898","0.720336455898084","0.753709573679711"
"No","2008","(Married) couple without C. ","direct migration background","165","0.847510603917892","0.798537761570087","0.896483446265698"
"No","2008","(Married) couple without C. ","indirect migration background","75","0.737313381523895","0.650180899342897","0.824445863704893"
"No","2008","Single parent ","no migration background","367","0.739283889760524","0.700840755953579","0.77772702356747"
"No","2008","Single parent ","direct migration background","44","0.789492112978428","0.684576003374414","0.894408222582442"
"No","2008","Single parent ","indirect migration background","32","0.803693545766648","0.684972860995971","0.922414230537325"
"No","2008","Couple + C. LE 16 ","no migration background","1530","0.764159538537307","0.745596062580281","0.782723014494333"
"No","2008","Couple + C. LE 16 ","direct migration background","249","0.870370949430256","0.831711785656393","0.909030113204118"
"No","2008","Couple + C. LE 16 ","indirect migration background","98","0.90432952492144","0.850096829530398","0.958562220312483"
"No","2008","Couple + C. GT 16 ","no migration background","1340","0.767076599598682","0.747752411085097","0.786400788112267"
"No","2008","Couple + C. GT 16 ","direct migration background","174","0.884420052145987","0.840438494170994","0.928401610120979"
"No","2008","Couple + C. GT 16 ","indirect migration background","73","0.885847289888337","0.818245036602142","0.953449543174533"
"No","2008","Couple + C. LE and GT 16","no migration background","486","0.775528403991125","0.743721096100802","0.807335711881448"
"No","2008","Couple + C. LE and GT 16","direct migration background","95","0.889479668194333","0.831670333400691","0.947289002987975"
"No","2008","Couple + C. LE and GT 16","indirect migration background","33","0.928328070482622","0.845214389196089","1.01144175176915"
"Yes","2009","1-pers.-HH","no migration background","326","0.256334263030964","0.23148588972849","0.281182636333438"
"Yes","2009","1-pers.-HH","direct migration background","11","","",""
"Yes","2009","1-pers.-HH","indirect migration background","18","","",""
"Yes","2009","(Married) couple without C. ","no migration background","724","0.250306765379769","0.233970082124128","0.26664344863541"
"Yes","2009","(Married) couple without C. ","direct migration background","36","0.16432729803719","0.111355815065857","0.217298781008524"
"Yes","2009","(Married) couple without C. ","indirect migration background","20","","",""
"Yes","2009","Single parent ","no migration background","127","0.249167080964137","0.211810986810507","0.286523175117767"
"Yes","2009","Single parent ","direct migration background","13","","",""
"Yes","2009","Single parent ","indirect migration background","4","","",""
"Yes","2009","Couple + C. LE 16 ","no migration background","452","0.227777202247998","0.208758271738735","0.24679613275726"
"Yes","2009","Couple + C. LE 16 ","direct migration background","47","0.197282643076116","0.1476548023102","0.246910483842033"
"Yes","2009","Couple + C. LE 16 ","indirect migration background","18","","",""
"Yes","2009","Couple + C. GT 16 ","no migration background","485","0.232652866978615","0.213294323067789","0.25201141088944"
"Yes","2009","Couple + C. GT 16 ","direct migration background","35","0.1460837263384","0.096383794810232","0.195783657866567"
"Yes","2009","Couple + C. GT 16 ","indirect migration background","13","","",""
"Yes","2009","Couple + C. LE and GT 16","no migration background","151","0.179562990544326","0.150258348552558","0.208867632536094"
"Yes","2009","Couple + C. LE and GT 16","direct migration background","21","","",""
"Yes","2009","Couple + C. LE and GT 16","indirect migration background","5","","",""
"No","2009","1-pers.-HH","no migration background","860","0.743665736969036","0.718817363666562","0.76851411027151"
"No","2009","1-pers.-HH","direct migration background","53","0.877336304000928","0.796965339978362","0.957707268023493"
"No","2009","1-pers.-HH","indirect migration background","40","0.815069963073723","0.715153910730556","0.914986015416889"
"No","2009","(Married) couple without C. ","no migration background","1977","0.749693234620231","0.73335655136459","0.766029917875871"
"No","2009","(Married) couple without C. ","direct migration background","152","0.83567270196281","0.782701218991476","0.888644184934143"
"No","2009","(Married) couple without C. ","indirect migration background","71","0.774689872159207","0.688851456925107","0.860528287393307"
"No","2009","Single parent ","no migration background","388","0.750832919035863","0.713476824882233","0.788189013189493"
"No","2009","Single parent ","direct migration background","32","0.673955361589832","0.536994672653546","0.810916050526118"
"No","2009","Single parent ","indirect migration background","41","0.93314358340408","0.860166312398435","1.00612085440973"
"No","2009","Couple + C. LE 16 ","no migration background","1416","0.772222797752002","0.75320386724274","0.791241728261265"
"No","2009","Couple + C. LE 16 ","direct migration background","200","0.802717356923884","0.753089516157967","0.8523451976898"
"No","2009","Couple + C. LE 16 ","indirect migration background","101","0.887437738517231","0.830651910615924","0.944223566418537"
"No","2009","Couple + C. GT 16 ","no migration background","1345","0.767347133021385","0.74798858911056","0.78670567693221"
"No","2009","Couple + C. GT 16 ","direct migration background","159","0.8539162736616","0.804216342133433","0.903616205189768"
"No","2009","Couple + C. GT 16 ","indirect migration background","72","0.870680763621929","0.799346255882418","0.942015271361439"
"No","2009","Couple + C. LE and GT 16","no migration background","508","0.820437009455674","0.791132367463906","0.849741651447442"
"No","2009","Couple + C. LE and GT 16","direct migration background","99","0.878069198965203","0.819525716481286","0.93661268144912"
"No","2009","Couple + C. LE and GT 16","indirect migration background","44","0.876493337812212","0.784370023710297","0.968616651914127"
"Yes","2010","1-pers.-HH","no migration background","307","0.281143505165196","0.25404185560018","0.308245154730213"
"Yes","2010","1-pers.-HH","direct migration background","11","","",""
"Yes","2010","1-pers.-HH","indirect migration background","16","","",""
"Yes","2010","(Married) couple without C. ","no migration background","674","0.252415320239812","0.235366751767033","0.269463888712591"
