"pgoeffd","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Yes","1992","(1a) inadequately completed","Male","18","","",""
"Yes","1992","(1a) inadequately completed","Female","31","0.311438408320005","0.236322980408772","0.386553836231239"
"Yes","1992","(1b) general elementary school","Male","57","0.111306731229623","0.0852809772441016","0.137332485215144"
"Yes","1992","(1b) general elementary school","Female","104","0.23004679615934","0.193046077744625","0.267047514574054"
"Yes","1992","(1c) basic vocational qualification","Male","292","0.191858106646465","0.172938795589945","0.210777417702985"
"Yes","1992","(1c) basic vocational qualification","Female","223","0.255820085534101","0.227008548419232","0.284631622648971"
"Yes","1992","(2b) intermediate general qualification","Male","23","","",""
"Yes","1992","(2b) intermediate general qualification","Female","65","0.320786387322348","0.253523828819228","0.388048945825468"
"Yes","1992","(2a) intermediate vocational","Male","255","0.283787981935609","0.255633484614512","0.311942479256706"
"Yes","1992","(2a) intermediate vocational","Female","324","0.353236028177764","0.321178903830036","0.385293152525492"
"Yes","1992","(2c_gen) general maturity certificate","Male","23","","",""
"Yes","1992","(2c_gen) general maturity certificate","Female","25","","",""
"Yes","1992","(2c_voc) vocational maturity certificate","Male","45","0.263200370949102","0.201549672218247","0.324851069679957"
"Yes","1992","(2c_voc) vocational maturity certificate","Female","58","0.458471993516442","0.37764833039012","0.539295656642765"
"Yes","1992","(3a) lower tertiary education","Male","78","0.239743019498828","0.191908593003092","0.287577445994564"
"Yes","1992","(3a) lower tertiary education","Female","186","0.577893805718434","0.524031900388696","0.631755711048171"
"Yes","1992","(3b) higher tertiary education","Male","179","0.44951187909877","0.401420000457208","0.497603757740332"
"Yes","1992","(3b) higher tertiary education","Female","140","0.675968592589745","0.611902538953367","0.740034646226123"
"No","1992","(0) in school","Male","2","","",""
"No","1992","(0) in school","Female","5","","",""
"No","1992","(1a) inadequately completed","Male","186","0.906069737945274","0.866036880777094","0.946102595113454"
"No","1992","(1a) inadequately completed","Female","115","0.688561591679995","0.613446163768761","0.763677019591228"
"No","1992","(1b) general elementary school","Male","504","0.888693268770377","0.862667514784856","0.914719022755898"
"No","1992","(1b) general elementary school","Female","393","0.76995320384066","0.732952485425945","0.806953922255375"
"No","1992","(1c) basic vocational qualification","Male","1372","0.808141893353535","0.789222582297015","0.827061204410055"
"No","1992","(1c) basic vocational qualification","Female","658","0.744179914465899","0.715368377351029","0.772991451580768"
"No","1992","(2b) intermediate general qualification","Male","108","0.815472918979801","0.749045516472684","0.881900321486918"
"No","1992","(2b) intermediate general qualification","Female","120","0.679213612677652","0.611951054174532","0.746476171180772"
"No","1992","(2a) intermediate vocational","Male","730","0.716212018064391","0.688057520743294","0.744366515385488"
"No","1992","(2a) intermediate vocational","Female","530","0.646763971822236","0.614706847474508","0.678821096169964"
"No","1992","(2c_gen) general maturity certificate","Male","81","0.752900931446221","0.670004489034566","0.835797373857877"
"No","1992","(2c_gen) general maturity certificate","Female","39","0.559642860997255","0.438019749782457","0.681265972212053"
"No","1992","(2c_voc) vocational maturity certificate","Male","151","0.736799629050898","0.675148930320043","0.798450327781753"
"No","1992","(2c_voc) vocational maturity certificate","Female","88","0.541528006483558","0.460704343357235","0.62235166960988"
"No","1992","(3a) lower tertiary education","Male","228","0.760256980501172","0.712422554005436","0.808091406996908"
"No","1992","(3a) lower tertiary education","Female","137","0.422106194281566","0.368244288951829","0.475968099611304"
"No","1992","(3b) higher tertiary education","Male","232","0.55048812090123","0.502396242259667","0.598579999542792"
"No","1992","(3b) higher tertiary education","Female","65","0.324031407410255","0.259965353773877","0.388097461046633"
"Yes","1993","(0) in school","Male","1","","",""
"Yes","1993","(0) in school","Female","1","","",""
"Yes","1993","(1a) inadequately completed","Male","14","","",""
"Yes","1993","(1a) inadequately completed","Female","35","0.28434804747034","0.211175576908638","0.357520518032041"
"Yes","1993","(1b) general elementary school","Male","47","0.0989977292679392","0.0736429376339325","0.124352520901946"
"Yes","1993","(1b) general elementary school","Female","95","0.224172288381095","0.187209283635446","0.261135293126744"
"Yes","1993","(1c) basic vocational qualification","Male","273","0.185693961809603","0.166538159244985","0.204849764374221"
"Yes","1993","(1c) basic vocational qualification","Female","189","0.232636950756675","0.203805871063903","0.261468030449447"
"Yes","1993","(2b) intermediate general qualification","Male","26","","",""
"Yes","1993","(2b) intermediate general qualification","Female","71","0.375598813826689","0.304654835089914","0.446542792563463"
"Yes","1993","(2a) intermediate vocational","Male","233","0.250554037576932","0.223382033312513","0.277726041841352"
"Yes","1993","(2a) intermediate vocational","Female","311","0.33161207296565","0.300471234757102","0.362752911174198"
"Yes","1993","(2c_gen) general maturity certificate","Male","26","","",""
"Yes","1993","(2c_gen) general maturity certificate","Female","29","","",""
"Yes","1993","(2c_voc) vocational maturity certificate","Male","52","0.260581324054422","0.199129198898633","0.322033449210211"
"Yes","1993","(2c_voc) vocational maturity certificate","Female","55","0.408749362879104","0.330853080590278","0.486645645167931"
"Yes","1993","(3a) lower tertiary education","Male","74","0.235999675107585","0.187789086577584","0.284210263637587"
"Yes","1993","(3a) lower tertiary education","Female","189","0.576509696923907","0.523036492210322","0.629982901637492"
"Yes","1993","(3b) higher tertiary education","Male","181","0.459772341882963","0.411353910543029","0.508190773222898"
"Yes","1993","(3b) higher tertiary education","Female","128","0.615001678987468","0.547564303266954","0.682439054707981"
"No","1993","(0) in school","Male","1","","",""
"No","1993","(0) in school","Female","","","",""
"No","1993","(1a) inadequately completed","Male","185","0.860756710983837","0.812656287715092","0.908857134252582"
"No","1993","(1a) inadequately completed","Female","111","0.71565195252966","0.642479481967959","0.788824423091362"
"No","1993","(1b) general elementary school","Male","486","0.901002270732061","0.875647479098054","0.926357062366067"
"No","1993","(1b) general elementary school","Female","394","0.775827711618905","0.738864706873256","0.812790716364554"
"No","1993","(1c) basic vocational qualification","Male","1310","0.814306038190397","0.795150235625779","0.833461840755015"
"No","1993","(1c) basic vocational qualification","Female","636","0.767363049243325","0.738531969550553","0.796194128936097"
"No","1993","(2b) intermediate general qualification","Male","101","0.791410849094087","0.720747683628821","0.862074014559354"
"No","1993","(2b) intermediate general qualification","Female","108","0.624401186173311","0.553457207436537","0.695345164910085"
"No","1993","(2a) intermediate vocational","Male","744","0.749445962423067","0.722273958158648","0.776617966687487"
"No","1993","(2a) intermediate vocational","Female","567","0.66838792703435","0.637247088825802","0.699528765242898"
"No","1993","(2c_gen) general maturity certificate","Male","77","0.71799317807458","0.631093244444858","0.804893111704302"
"No","1993","(2c_gen) general maturity certificate","Female","54","0.624145227830573","0.519946622434601","0.728343833226544"
"No","1993","(2c_voc) vocational maturity certificate","Male","144","0.739418675945578","0.677966550789789","0.800870801101367"
"No","1993","(2c_voc) vocational maturity certificate","Female","98","0.591250637120896","0.513354354832069","0.669146919409722"
"No","1993","(3a) lower tertiary education","Male","224","0.764000324892415","0.715789736362413","0.812210913422416"
"No","1993","(3a) lower tertiary education","Female","139","0.423490303076093","0.370017098362509","0.476963507789678"
"No","1993","(3b) higher tertiary education","Male","226","0.540227658117037","0.491809226777102","0.588646089456971"
"No","1993","(3b) higher tertiary education","Female","72","0.384998321012532","0.317560945292019","0.452435696733046"
"Yes","1994","(0) in school","Male","","","",""
"Yes","1994","(0) in school","Female","1","","",""
"Yes","1994","(1a) inadequately completed","Male","11","","",""
"Yes","1994","(1a) inadequately completed","Female","32","0.252440771311776","0.179161058331593","0.325720484291959"
"Yes","1994","(1b) general elementary school","Male","41","0.112124849736603","0.0829078261181234","0.141341873355082"
"Yes","1994","(1b) general elementary school","Female","70","0.197482103045084","0.158469104610886","0.236495101479281"
"Yes","1994","(1c) basic vocational qualification","Male","250","0.184090090318972","0.164230868015661","0.203949312622283"
"Yes","1994","(1c) basic vocational qualification","Female","182","0.243058205728537","0.212340160986786","0.273776250470287"
"Yes","1994","(2b) intermediate general qualification","Male","24","","",""
"Yes","1994","(2b) intermediate general qualification","Female","55","0.360903934372057","0.283789826778231","0.438018041965882"
"Yes","1994","(2a) intermediate vocational","Male","222","0.247651925588472","0.220375289069506","0.274928562107439"
"Yes","1994","(2a) intermediate vocational","Female","307","0.349151728339558","0.317123693885485","0.381179762793632"
"Yes","1994","(2c_gen) general maturity certificate","Male","23","","",""
"Yes","1994","(2c_gen) general maturity certificate","Female","29","","",""
"Yes","1994","(2c_voc) vocational maturity certificate","Male","50","0.304640789160748","0.238496820274624","0.370784758046871"
"Yes","1994","(2c_voc) vocational maturity certificate","Female","54","0.394014411645125","0.316839714823037","0.471189108467213"
"Yes","1994","(3a) lower tertiary education","Male","73","0.228498215739057","0.180907485268346","0.276088946209768"
"Yes","1994","(3a) lower tertiary education","Female","181","0.578392223458725","0.524031655082996","0.632752791834455"
"Yes","1994","(3b) higher tertiary education","Male","179","0.459413632937767","0.410818598714423","0.508008667161111"
"Yes","1994","(3b) higher tertiary education","Female","133","0.595744126127721","0.530449674611751","0.66103857764369"
"No","1994","(0) in school","Male","1","","",""
"No","1994","(0) in school","Female","1","","",""
"No","1994","(1a) inadequately completed","Male","159","0.882990967189116","0.834672688375527","0.931309246002705"
"No","1994","(1a) inadequately completed","Female","103","0.747559228688224","0.674279515708041","0.820838941668407"
"No","1994","(1b) general elementary school","Male","407","0.887875150263397","0.858658126644918","0.917092173881877"
"No","1994","(1b) general elementary school","Female","330","0.802517896954916","0.763504898520719","0.841530895389114"
"No","1994","(1c) basic vocational qualification","Male","1213","0.815909909681028","0.796050687377716","0.835769131984339"
"No","1994","(1c) basic vocational qualification","Female","567","0.756941794271463","0.726223749529713","0.787659839013214"
"No","1994","(2b) intermediate general qualification","Male","84","0.732969626089234","0.649532462071199","0.816406790107268"
"No","1994","(2b) intermediate general qualification","Female","94","0.639096065627943","0.561981958034118","0.716210173221769"
"No","1994","(2a) intermediate vocational","Male","740","0.752348074411528","0.725071437892561","0.779624710930494"
"No","1994","(2a) intermediate vocational","Female","544","0.650848271660441","0.618820237206368","0.682876306114515"
"No","1994","(2c_gen) general maturity certificate","Male","79","0.751974990794748","0.668164681983785","0.835785299605711"
"No","1994","(2c_gen) general maturity certificate","Female","58","0.664890540412139","0.565703053794139","0.764078027030138"
"No","1994","(2c_voc) vocational maturity certificate","Male","136","0.695359210839252","0.629215241953129","0.761503179725376"
"No","1994","(2c_voc) vocational maturity certificate","Female","100","0.605985588354875","0.528810891532787","0.683160285176963"
"No","1994","(3a) lower tertiary education","Male","226","0.771501784260943","0.723911053790231","0.819092514731654"
"No","1994","(3a) lower tertiary education","Female","136","0.421607776541275","0.367247208165546","0.475968344917004"
"No","1994","(3b) higher tertiary education","Male","225","0.540586367062233","0.491991332838889","0.589181401285577"
"No","1994","(3b) higher tertiary education","Female","84","0.40425587387228","0.33896142235631","0.469550325388249"
"Yes","1995","(0) in school","Male","","","",""
"Yes","1995","(0) in school","Female","","","",""
"Yes","1995","(1a) inadequately completed","Male","10","","",""
"Yes","1995","(1a) inadequately completed","Female","35","0.30543065117172","0.224687220019087","0.386174082324353"
"Yes","1995","(1b) general elementary school","Male","44","0.090893524483954","0.0649055154156779","0.11688153355223"
"Yes","1995","(1b) general elementary school","Female","69","0.213807917239144","0.173629361655436","0.253986472822851"
"Yes","1995","(1c) basic vocational qualification","Male","243","0.185733431860246","0.166059729867387","0.205407133853105"
"Yes","1995","(1c) basic vocational qualification","Female","194","0.248996394363969","0.218765265941265","0.279227522786672"
"Yes","1995","(2b) intermediate general qualification","Male","15","","",""
"Yes","1995","(2b) intermediate general qualification","Female","46","0.257161563550704","0.190872777191054","0.323450349910355"
"Yes","1995","(2a) intermediate vocational","Male","218","0.242658225055458","0.216180734572045","0.26913571553887"
"Yes","1995","(2a) intermediate vocational","Female","345","0.365888921135139","0.334931561173619","0.396846281096659"
"Yes","1995","(2c_gen) general maturity certificate","Male","22","","",""
"Yes","1995","(2c_gen) general maturity certificate","Female","30","0.322276715283469","0.230678131543138","0.413875299023801"
"Yes","1995","(2c_voc) vocational maturity certificate","Male","59","0.297941450063529","0.238181673931701","0.357701226195357"
"Yes","1995","(2c_voc) vocational maturity certificate","Female","66","0.407921400783387","0.335724921916319","0.480117879650455"
"Yes","1995","(3a) lower tertiary education","Male","67","0.206644501650219","0.161931002361063","0.251358000939376"
"Yes","1995","(3a) lower tertiary education","Female","181","0.539487398448011","0.486032652556031","0.59294214433999"
"Yes","1995","(3b) higher tertiary education","Male","174","0.417881902198062","0.372005543663062","0.463758260733063"
"Yes","1995","(3b) higher tertiary education","Female","148","0.568805817257699","0.507660066477688","0.62995156803771"
"No","1995","(0) in school","Male","4","","",""
"No","1995","(0) in school","Female","2","","",""
"No","1995","(1a) inadequately completed","Male","143","0.907591917028752","0.861703543402807","0.953480290654696"
"No","1995","(1a) inadequately completed","Female","90","0.69456934882828","0.613825917675647","0.775312779980913"
"No","1995","(1b) general elementary school","Male","426","0.909106475516046","0.88311846644777","0.935094484584322"
"No","1995","(1b) general elementary school","Female","331","0.786192082760856","0.746013527177148","0.826370638344564"
"No","1995","(1c) basic vocational qualification","Male","1258","0.814266568139754","0.794592866146895","0.833940270132613"
"No","1995","(1c) basic vocational qualification","Female","592","0.751003605636031","0.720772477213328","0.781234734058735"
"No","1995","(2b) intermediate general qualification","Male","113","0.864199545732251","0.804852277320331","0.923546814144172"
"No","1995","(2b) intermediate general qualification","Female","121","0.742838436449296","0.676549650089646","0.809127222808946"
"No","1995","(2a) intermediate vocational","Male","789","0.757341774944542","0.730864284461129","0.783819265427955"
"No","1995","(2a) intermediate vocational","Female","585","0.634111078864861","0.603153718903341","0.665068438826381"
"No","1995","(2c_gen) general maturity certificate","Male","103","0.796513051237765","0.725936925768327","0.867089176707202"
"No","1995","(2c_gen) general maturity certificate","Female","70","0.677723284716531","0.586124700976199","0.769321868456862"
"No","1995","(2c_voc) vocational maturity certificate","Male","166","0.702058549936471","0.642298773804643","0.761818326068299"
"No","1995","(2c_voc) vocational maturity certificate","Female","112","0.592078599216613","0.519882120349545","0.664275078083681"
"No","1995","(3a) lower tertiary education","Male","248","0.793355498349781","0.748641999060624","0.838068997638937"
"No","1995","(3a) lower tertiary education","Female","153","0.460512601551989","0.40705785566001","0.513967347443969"
"No","1995","(3b) higher tertiary education","Male","270","0.582118097801938","0.536241739266938","0.627994456336938"
"No","1995","(3b) higher tertiary education","Female","104","0.431194182742301","0.37004843196229","0.492339933522312"
"Yes","1996","(0) in school","Male","","","",""
"Yes","1996","(0) in school","Female","","","",""
"Yes","1996","(1a) inadequately completed","Male","12","","",""
"Yes","1996","(1a) inadequately completed","Female","33","0.367054926111475","0.276980751952505","0.457129100270444"
"Yes","1996","(1b) general elementary school","Male","33","0.0730584599642439","0.0481112846331359","0.0980056352953519"
"Yes","1996","(1b) general elementary school","Female","66","0.214079766873779","0.171883714287984","0.256275819459573"
"Yes","1996","(1c) basic vocational qualification","Male","226","0.179314627905644","0.159347933014509","0.199281322796778"
"Yes","1996","(1c) basic vocational qualification","Female","190","0.26014838654231","0.228771416468763","0.291525356615858"
"Yes","1996","(2b) intermediate general qualification","Male","10","","",""
"Yes","1996","(2b) intermediate general qualification","Female","38","0.209562992757363","0.146101471851431","0.273024513663296"
"Yes","1996","(2a) intermediate vocational","Male","215","0.25403232358903","0.226623480946893","0.281441166231167"
"Yes","1996","(2a) intermediate vocational","Female","326","0.370646072905141","0.338933139631957","0.402359006178325"
"Yes","1996","(2c_gen) general maturity certificate","Male","20","","",""
"Yes","1996","(2c_gen) general maturity certificate","Female","32","0.336555889485652","0.238931663121652","0.434180115849653"
"Yes","1996","(2c_voc) vocational maturity certificate","Male","59","0.298361046375867","0.2376248275518","0.359097265199933"
"Yes","1996","(2c_voc) vocational maturity certificate","Female","65","0.346135878448384","0.278131601202264","0.414140155694504"
"Yes","1996","(3a) lower tertiary education","Male","69","0.217763171253844","0.172039902753553","0.263486439754135"
"Yes","1996","(3a) lower tertiary education","Female","182","0.565319919231397","0.511591232136571","0.619048606326222"
"Yes","1996","(3b) higher tertiary education","Male","162","0.4058736632898","0.359513570790914","0.452233755788686"
"Yes","1996","(3b) higher tertiary education","Female","138","0.582615139981104","0.519833429055417","0.645396850906791"
"No","1996","(0) in school","Male","2","","",""
"No","1996","(0) in school","Female","3","","",""
"No","1996","(1a) inadequately completed","Male","128","0.878553250287678","0.824445302010728","0.932661198564627"
"No","1996","(1a) inadequately completed","Female","77","0.632945073888525","0.542870899729556","0.723019248047495"
"No","1996","(1b) general elementary school","Male","385","0.926941540035756","0.901994364704648","0.951888715366864"
"No","1996","(1b) general elementary school","Female","297","0.785920233126221","0.743724180540427","0.828116285712016"
"No","1996","(1c) basic vocational qualification","Male","1192","0.820685372094356","0.800718677203222","0.840652066985491"
"No","1996","(1c) basic vocational qualification","Female","561","0.73985161345769","0.708474643384142","0.771228583531237"
"No","1996","(2b) intermediate general qualification","Male","109","0.88334090390074","0.825664511946615","0.941017295854866"
"No","1996","(2b) intermediate general qualification","Female","120","0.790437007242637","0.726975486336704","0.853898528148569"
"No","1996","(2a) intermediate vocational","Male","754","0.74596767641097","0.718558833768833","0.773376519053107"
"No","1996","(2a) intermediate vocational","Female","565","0.629353927094859","0.597640993821675","0.661066860368043"
"No","1996","(2c_gen) general maturity certificate","Male","97","0.779682978455995","0.704583276653296","0.854782680258695"
"No","1996","(2c_gen) general maturity certificate","Female","58","0.663444110514348","0.565819884150347","0.761068336878348"
"No","1996","(2c_voc) vocational maturity certificate","Male","159","0.701638953624133","0.640902734800067","0.7623751724482"
"No","1996","(2c_voc) vocational maturity certificate","Female","123","0.653864121551616","0.585859844305496","0.721868398797736"
"No","1996","(3a) lower tertiary education","Male","244","0.782236828746156","0.736513560245865","0.827960097246447"
"No","1996","(3a) lower tertiary education","Female","145","0.434680080768603","0.380951393673777","0.488408767863429"
"No","1996","(3b) higher tertiary education","Male","269","0.5941263367102","0.547766244211314","0.640486429209086"
"No","1996","(3b) higher tertiary education","Female","99","0.417384860018896","0.354603149093209","0.480166570944583"
"Yes","1997","(0) in school","Male","","","",""
"Yes","1997","(0) in school","Female","","","",""
"Yes","1997","(1a) inadequately completed","Male","14","","",""
"Yes","1997","(1a) inadequately completed","Female","30","0.261514690855207","0.177054823137465","0.345974558572949"
"Yes","1997","(1b) general elementary school","Male","28","","",""
"Yes","1997","(1b) general elementary school","Female","64","0.228722577170779","0.183746091827575","0.273699062513983"
"Yes","1997","(1c) basic vocational qualification","Male","205","0.170720725653771","0.150664312146363","0.190777139161179"
"Yes","1997","(1c) basic vocational qualification","Female","168","0.231967196521975","0.201242877958296","0.262691515085654"
"Yes","1997","(2b) intermediate general qualification","Male","14","","",""
"Yes","1997","(2b) intermediate general qualification","Female","39","0.249994131533622","0.183520175333967","0.316468087733277"
"Yes","1997","(2a) intermediate vocational","Male","216","0.250339329362838","0.22286397445763","0.277814684268046"
"Yes","1997","(2a) intermediate vocational","Female","310","0.346245206060353","0.31504038551261","0.377450026608096"
"Yes","1997","(2c_gen) general maturity certificate","Male","22","","",""
"Yes","1997","(2c_gen) general maturity certificate","Female","40","0.419099750557914","0.320908745236297","0.517290755879532"
"Yes","1997","(2c_voc) vocational maturity certificate","Male","59","0.298524444198999","0.238731071331976","0.358317817066023"
"Yes","1997","(2c_voc) vocational maturity certificate","Female","73","0.360193547471244","0.292814780760157","0.42757231418233"
"Yes","1997","(3a) lower tertiary education","Male","72","0.217442758221531","0.171961226615864","0.262924289827198"
"Yes","1997","(3a) lower tertiary education","Female","182","0.52066242294608","0.467086000133686","0.574238845758473"
"Yes","1997","(3b) higher tertiary education","Male","176","0.405470755249921","0.360157402261781","0.45078410823806"
"Yes","1997","(3b) higher tertiary education","Female","141","0.577406319201804","0.51529836561438","0.639514272789227"
"No","1997","(0) in school","Male","3","","",""
"No","1997","(0) in school","Female","5","","",""
"No","1997","(1a) inadequately completed","Male","109","0.837362366405314","0.772145071987456","0.902579660823173"
"No","1997","(1a) inadequately completed","Female","74","0.738485309144793","0.654025441427051","0.822945176862535"
"No","1997","(1b) general elementary school","Male","381","0.918177538302456","0.891613992863886","0.944741083741025"
"No","1997","(1b) general elementary school","Female","271","0.771277422829221","0.726300937486017","0.816253908172425"
"No","1997","(1c) basic vocational qualification","Male","1147","0.829279274346229","0.809222860838821","0.849335687853637"
"No","1997","(1c) basic vocational qualification","Female","557","0.768032803478025","0.737308484914346","0.798757122041704"
"No","1997","(2b) intermediate general qualification","Male","116","0.851817515551252","0.790744673034231","0.912890358068272"
"No","1997","(2b) intermediate general qualification","Female","124","0.750005868466378","0.683531912266723","0.816479824666033"
"No","1997","(2a) intermediate vocational","Male","739","0.749660670637162","0.722185315731954","0.77713602554237"
"No","1997","(2a) intermediate vocational","Female","583","0.653754793939647","0.622549973391904","0.68495961448739"
"No","1997","(2c_gen) general maturity certificate","Male","90","0.787111421505395","0.711300222055036","0.862922620955754"
"No","1997","(2c_gen) general maturity certificate","Female","57","0.580900249442086","0.482709244120468","0.679091254763703"
"No","1997","(2c_voc) vocational maturity certificate","Male","166","0.701475555801001","0.641682182933977","0.761268928668024"
"No","1997","(2c_voc) vocational maturity certificate","Female","122","0.639806452528756","0.57242768581767","0.707185219239843"
"No","1997","(3a) lower tertiary education","Male","244","0.782557241778469","0.737075710172802","0.828038773384136"
"No","1997","(3a) lower tertiary education","Female","152","0.47933757705392","0.425761154241527","0.532913999866314"
"No","1997","(3b) higher tertiary education","Male","275","0.59452924475008","0.54921589176194","0.639842597738219"
"No","1997","(3b) higher tertiary education","Female","102","0.422593680798196","0.360485727210773","0.48470163438562"
"Yes","1998","(0) in school","Male","","","",""
"Yes","1998","(0) in school","Female","","","",""
"Yes","1998","(1a) inadequately completed","Male","5","","",""
"Yes","1998","(1a) inadequately completed","Female","27","","",""
"Yes","1998","(1b) general elementary school","Male","30","0.0935524443008251","0.0660603157118595","0.121044572889791"
"Yes","1998","(1b) general elementary school","Female","71","0.24431527939822","0.198575519899482","0.290055038896959"
"Yes","1998","(1c) basic vocational qualification","Male","208","0.169609170955463","0.149964714266598","0.189253627644328"
"Yes","1998","(1c) basic vocational qualification","Female","185","0.247321470516749","0.217177781632602","0.277465159400895"
"Yes","1998","(2b) intermediate general qualification","Male","19","","",""
"Yes","1998","(2b) intermediate general qualification","Female","46","0.253622117364792","0.185994751513211","0.321249483216373"
"Yes","1998","(2a) intermediate vocational","Male","225","0.224425193136864","0.199438947446399","0.249411438827328"
"Yes","1998","(2a) intermediate vocational","Female","342","0.358753832855775","0.328770355567416","0.388737310144133"
"Yes","1998","(2c_gen) general maturity certificate","Male","29","","",""
"Yes","1998","(2c_gen) general maturity certificate","Female","31","0.275460505570124","0.190812466047451","0.360108545092796"
"Yes","1998","(2c_voc) vocational maturity certificate","Male","57","0.26908866997027","0.214004289345248","0.324173050595293"
"Yes","1998","(2c_voc) vocational maturity certificate","Female","88","0.378679066302489","0.315439699420259","0.44191843318472"
"Yes","1998","(3a) lower tertiary education","Male","83","0.222534573058648","0.178895585457318","0.266173560659977"
"Yes","1998","(3a) lower tertiary education","Female","196","0.556134528530901","0.504378365635268","0.607890691426535"
"Yes","1998","(3b) higher tertiary education","Male","182","0.408956540139965","0.365065804611092","0.452847275668838"
"Yes","1998","(3b) higher tertiary education","Female","161","0.585401273735841","0.527901736407159","0.642900811064523"
"No","1998","(0) in school","Male","8","","",""
"No","1998","(0) in school","Female","4","","",""
"No","1998","(1a) inadequately completed","Male","109","0.906756813256408","0.853380369771563","0.960133256741252"
"No","1998","(1a) inadequately completed","Female","69","0.73497298051438","0.64668669652577","0.823259264502989"
"No","1998","(1b) general elementary school","Male","401","0.906447555699175","0.878955427110209","0.933939684288141"
"No","1998","(1b) general elementary school","Female","268","0.75568472060178","0.709944961103041","0.801424480100518"
"No","1998","(1c) basic vocational qualification","Male","1194","0.830390829044537","0.810746372355672","0.850035285733402"
"No","1998","(1c) basic vocational qualification","Female","602","0.752678529483251","0.722534840599105","0.782822218367398"
"No","1998","(2b) intermediate general qualification","Male","132","0.820129117899742","0.758868529292568","0.881389706506916"
"No","1998","(2b) intermediate general qualification","Female","113","0.746377882635208","0.678750516783627","0.814005248486789"
"No","1998","(2a) intermediate vocational","Male","846","0.775574806863136","0.750588561172672","0.800561052553601"
"No","1998","(2a) intermediate vocational","Female","641","0.641246167144225","0.611262689855867","0.671229644432584"
"No","1998","(2c_gen) general maturity certificate","Male","95","0.794778384380892","0.723694390122433","0.865862378639352"
"No","1998","(2c_gen) general maturity certificate","Female","76","0.724539494429876","0.639891454907204","0.809187533952549"
"No","1998","(2c_voc) vocational maturity certificate","Male","192","0.73091133002973","0.675826949404708","0.785995710654752"
"No","1998","(2c_voc) vocational maturity certificate","Female","138","0.621320933697511","0.558081566815281","0.684560300579741"
"No","1998","(3a) lower tertiary education","Male","266","0.777465426941352","0.733826439340023","0.821104414542682"
"No","1998","(3a) lower tertiary education","Female","158","0.443865471469098","0.392109308573465","0.495621634364732"
"No","1998","(3b) higher tertiary education","Male","300","0.591043459860035","0.547152724331162","0.634934195388908"
"No","1998","(3b) higher tertiary education","Female","121","0.414598726264159","0.357099188935477","0.472098263592841"
"Yes","1999","(0) in school","Male","","","",""
"Yes","1999","(0) in school","Female","1","","",""
"Yes","1999","(1a) inadequately completed","Male","4","","",""
"Yes","1999","(1a) inadequately completed","Female","23","","",""
"Yes","1999","(1b) general elementary school","Male","27","","",""
"Yes","1999","(1b) general elementary school","Female","59","0.222081694920478","0.175511210557519","0.268652179283437"
"Yes","1999","(1c) basic vocational qualification","Male","194","0.162908078572933","0.142933684489153","0.182882472656712"
"Yes","1999","(1c) basic vocational qualification","Female","168","0.248370929317643","0.216854888241498","0.279886970393787"
"Yes","1999","(2b) intermediate general qualification","Male","18","","",""
"Yes","1999","(2b) intermediate general qualification","Female","33","0.195491776307549","0.131814504657731","0.259169047957367"
"Yes","1999","(2a) intermediate vocational","Male","215","0.235177858635659","0.208983257029436","0.261372460241882"
"Yes","1999","(2a) intermediate vocational","Female","307","0.337521163027546","0.307340501578274","0.367701824476819"
"Yes","1999","(2c_gen) general maturity certificate","Male","23","","",""
"Yes","1999","(2c_gen) general maturity certificate","Female","35","0.309161358157544","0.22240211473006","0.395920601585029"
"Yes","1999","(2c_voc) vocational maturity certificate","Male","48","0.255033794865542","0.198079827189868","0.311987762541216"
"Yes","1999","(2c_voc) vocational maturity certificate","Female","82","0.387704823801444","0.323175508817646","0.452234138785242"
"Yes","1999","(3a) lower tertiary education","Male","81","0.227183756199253","0.18244747295505","0.271920039443457"
"Yes","1999","(3a) lower tertiary education","Female","183","0.533841471450885","0.480342204766765","0.587340738135005"
"Yes","1999","(3b) higher tertiary education","Male","172","0.388250442376702","0.344560954466611","0.431939930286793"
"Yes","1999","(3b) higher tertiary education","Female","166","0.584877058711697","0.527468646673287","0.642285470750107"
"No","1999","(0) in school","Male","12","","",""
"No","1999","(0) in school","Female","7","","",""
"No","1999","(1a) inadequately completed","Male","99","0.916110253038232","0.86257278936023","0.969647716716235"
"No","1999","(1a) inadequately completed","Female","71","0.736206973698947","0.647119676569089","0.825294270828804"
"No","1999","(1b) general elementary school","Male","347","0.919419256633076","0.891833511308383","0.947005001957768"
"No","1999","(1b) general elementary school","Female","247","0.777918305079522","0.731347820716563","0.824488789442481"
"No","1999","(1c) basic vocational qualification","Male","1119","0.837091921427067","0.817117527343288","0.857066315510847"
"No","1999","(1c) basic vocational qualification","Female","554","0.751629070682357","0.720113029606213","0.783145111758502"
"No","1999","(2b) intermediate general qualification","Male","123","0.80503254220952","0.739640286693907","0.870424797725133"
"No","1999","(2b) intermediate general qualification","Female","116","0.804508223692451","0.740830952042633","0.868185495342269"
"No","1999","(2a) intermediate vocational","Male","792","0.764822141364341","0.738627539758118","0.791016742970564"
"No","1999","(2a) intermediate vocational","Female","636","0.662478836972454","0.632298175523181","0.692659498421726"
