"pgoeffd","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Yes","2002","no degree/no degree yet","Single parent ","1","","",""
"Yes","2002","no degree/no degree yet","Couple + C. LE 16 ","1","","",""
"Yes","2002","no degree/no degree yet","Couple + C. GT 16 ","7","","",""
"Yes","2002","no degree/no degree yet","Couple + C. LE and GT 16","6","","",""
"No","2002","lower secondary degree","1-pers.-HH","302","0.866688864297288","0.831179607581554","0.902198121013022"
"No","2002","lower secondary degree","(Married) couple without C. ","790","0.801942427035427","0.777241377152515","0.82664347691834"
"No","2002","lower secondary degree","Single parent ","181","0.833152170983155","0.782963857064469","0.88334048490184"
"No","2002","lower secondary degree","Couple + C. LE 16 ","777","0.831541771436443","0.807330650316419","0.855752892556466"
"No","2002","lower secondary degree","Couple + C. GT 16 ","594","0.821217258630871","0.792953001813822","0.84948151544792"
"No","2002","lower secondary degree","Couple + C. LE and GT 16","300","0.829246802825227","0.790267604518347","0.868226001132108"
"No","2002","secondary school degree","1-pers.-HH","345","0.721525565252225","0.681425415014725","0.761625715489725"
"No","2002","secondary school degree","(Married) couple without C. ","814","0.711202856503618","0.684660940375733","0.737744772631504"
"No","2002","secondary school degree","Single parent ","204","0.757566570939218","0.706636967761513","0.808496174116923"
"No","2002","secondary school degree","Couple + C. LE 16 ","974","0.762572522953131","0.73939754807819","0.785747497828073"
"No","2002","secondary school degree","Couple + C. GT 16 ","697","0.769751248083127","0.742752197275451","0.796750298890802"
"No","2002","secondary school degree","Couple + C. LE and GT 16","322","0.734345640548046","0.693627530882556","0.775063750213535"
"No","2002","college entrance qualification","1-pers.-HH","370","0.709668236815875","0.671168973257084","0.748167500374667"
"No","2002","college entrance qualification","(Married) couple without C. ","721","0.672720758643863","0.645613407991286","0.699828109296441"
"No","2002","college entrance qualification","Single parent ","84","0.651907216310074","0.573830691153014","0.729983741467133"
"No","2002","college entrance qualification","Couple + C. LE 16 ","758","0.688884252722613","0.661563386781632","0.716205118663595"
"No","2002","college entrance qualification","Couple + C. GT 16 ","424","0.655021951834525","0.619475735454596","0.690568168214454"
"No","2002","college entrance qualification","Couple + C. LE and GT 16","198","0.690546016990561","0.639252185021539","0.741839848959584"
"No","2002","Other degree","1-pers.-HH","28","","",""
"No","2002","Other degree","(Married) couple without C. ","130","0.80209974329622","0.740747852576301","0.863451634016138"
"No","2002","Other degree","Single parent ","29","","",""
"No","2002","Other degree","Couple + C. LE 16 ","191","0.893440850276589","0.852197196063626","0.934684504489553"
"No","2002","Other degree","Couple + C. GT 16 ","124","0.847173561131029","0.789203644356467","0.90514347790559"
"No","2002","Other degree","Couple + C. LE and GT 16","79","0.886253830440814","0.821724959008946","0.950782701872681"
"No","2002","no degree/no degree yet","1-pers.-HH","8","","",""
"No","2002","no degree/no degree yet","(Married) couple without C. ","22","","",""
"No","2002","no degree/no degree yet","Single parent ","15","","",""
"No","2002","no degree/no degree yet","Couple + C. LE 16 ","26","","",""
"No","2002","no degree/no degree yet","Couple + C. GT 16 ","36","0.854936511051179","0.749677361988433","0.960195660113925"
"No","2002","no degree/no degree yet","Couple + C. LE and GT 16","37","0.934196794980614","0.860090248759531","1.0083033412017"
"Yes","2003","lower secondary degree","1-pers.-HH","50","0.139480897766209","0.101222177512419","0.17773961802"
"Yes","2003","lower secondary degree","(Married) couple without C. ","177","0.216085958030066","0.188466123631034","0.243705792429098"
"Yes","2003","lower secondary degree","Single parent ","22","","",""
"Yes","2003","lower secondary degree","Couple + C. LE 16 ","121","0.171395100105937","0.145116181185791","0.197674019026083"
"Yes","2003","lower secondary degree","Couple + C. GT 16 ","104","0.194405806405906","0.163077953321464","0.225733659490349"
"Yes","2003","lower secondary degree","Couple + C. LE and GT 16","57","0.191645334984734","0.147760047077115","0.235530622892352"
"Yes","2003","secondary school degree","1-pers.-HH","127","0.30334176664242","0.260868288465507","0.345815244819334"
"Yes","2003","secondary school degree","(Married) couple without C. ","296","0.302769716908477","0.27468333014859","0.330856103668364"
"Yes","2003","secondary school degree","Single parent ","61","0.229106943073932","0.176483259920012","0.281730626227851"
"Yes","2003","secondary school degree","Couple + C. LE 16 ","293","0.268089516389491","0.241707817310422","0.29447121546856"
"Yes","2003","secondary school degree","Couple + C. GT 16 ","233","0.231224015365888","0.203555743313208","0.258892287418568"
"Yes","2003","secondary school degree","Couple + C. LE and GT 16","115","0.251578990813525","0.209679412375209","0.293478569251842"
"Yes","2003","college entrance qualification","1-pers.-HH","166","0.308843232250423","0.268101269860635","0.349585194640211"
"Yes","2003","college entrance qualification","(Married) couple without C. ","399","0.350219935392071","0.321420670074315","0.379019200709828"
"Yes","2003","college entrance qualification","Single parent ","54","0.390258917984976","0.302980550441409","0.477537285528543"
"Yes","2003","college entrance qualification","Couple + C. LE 16 ","311","0.30882329871824","0.280231123381713","0.337415474054768"
"Yes","2003","college entrance qualification","Couple + C. GT 16 ","231","0.323750310513938","0.287213010400234","0.360287610627642"
"Yes","2003","college entrance qualification","Couple + C. LE and GT 16","91","0.312827137868803","0.255808551836506","0.3698457239011"
"Yes","2003","Other degree","1-pers.-HH","7","","",""
"Yes","2003","Other degree","(Married) couple without C. ","23","","",""
"Yes","2003","Other degree","Single parent ","12","","",""
"Yes","2003","Other degree","Couple + C. LE 16 ","21","","",""
"Yes","2003","Other degree","Couple + C. GT 16 ","21","","",""
"Yes","2003","Other degree","Couple + C. LE and GT 16","12","","",""
"Yes","2003","no degree/no degree yet","1-pers.-HH","2","","",""
"Yes","2003","no degree/no degree yet","(Married) couple without C. ","3","","",""
"Yes","2003","no degree/no degree yet","Single parent ","","","",""
"Yes","2003","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","2003","no degree/no degree yet","Couple + C. GT 16 ","5","","",""
"Yes","2003","no degree/no degree yet","Couple + C. LE and GT 16","3","","",""
"No","2003","lower secondary degree","1-pers.-HH","265","0.860519102233791","0.82226038198","0.898777822487581"
"No","2003","lower secondary degree","(Married) couple without C. ","676","0.783914041969934","0.756294207570902","0.811533876368966"
"No","2003","lower secondary degree","Single parent ","152","0.847868989386996","0.794505193088188","0.901232785685803"
"No","2003","lower secondary degree","Couple + C. LE 16 ","669","0.828604899894063","0.802325980973917","0.854883818814209"
"No","2003","lower secondary degree","Couple + C. GT 16 ","509","0.805594193594094","0.774266340509651","0.836922046678536"
"No","2003","lower secondary degree","Couple + C. LE and GT 16","252","0.808354665015266","0.764469377107648","0.852239952922885"
"No","2003","secondary school degree","1-pers.-HH","323","0.69665823335758","0.654184755180667","0.739131711534493"
"No","2003","secondary school degree","(Married) couple without C. ","732","0.697230283091523","0.669143896331636","0.72531666985141"
"No","2003","secondary school degree","Single parent ","184","0.770893056926068","0.718269373772149","0.823516740079988"
"No","2003","secondary school degree","Couple + C. LE 16 ","790","0.731910483610509","0.70552878453144","0.758292182689578"
"No","2003","secondary school degree","Couple + C. GT 16 ","659","0.768775984634112","0.741107712581432","0.796444256686792"
"No","2003","secondary school degree","Couple + C. LE and GT 16","297","0.748421009186475","0.706521430748158","0.790320587624791"
"No","2003","college entrance qualification","1-pers.-HH","328","0.691156767749577","0.650414805359789","0.731898730139365"
"No","2003","college entrance qualification","(Married) couple without C. ","655","0.649780064607928","0.620980799290172","0.678579329925685"
"No","2003","college entrance qualification","Single parent ","66","0.609741082015024","0.522462714471457","0.697019449558591"
"No","2003","college entrance qualification","Couple + C. LE 16 ","692","0.69117670128176","0.662584525945232","0.719768876618287"
"No","2003","college entrance qualification","Couple + C. GT 16 ","399","0.676249689486062","0.639712389372358","0.712786989599766"
"No","2003","college entrance qualification","Couple + C. LE and GT 16","163","0.687172862131197","0.6301542760989","0.744191448163494"
"No","2003","Other degree","1-pers.-HH","24","","",""
"No","2003","Other degree","(Married) couple without C. ","106","0.80118957103976","0.732317925314984","0.870061216764536"
"No","2003","Other degree","Single parent ","29","","",""
"No","2003","Other degree","Couple + C. LE 16 ","155","0.867419758295319","0.817318825067521","0.917520691523117"
"No","2003","Other degree","Couple + C. GT 16 ","107","0.856831462929662","0.796155789869616","0.917507135989708"
"No","2003","Other degree","Couple + C. LE and GT 16","76","0.903269951433995","0.841511522516809","0.965028380351181"
"No","2003","no degree/no degree yet","1-pers.-HH","7","","",""
"No","2003","no degree/no degree yet","(Married) couple without C. ","19","","",""
"No","2003","no degree/no degree yet","Single parent ","12","","",""
"No","2003","no degree/no degree yet","Couple + C. LE 16 ","20","","",""
"No","2003","no degree/no degree yet","Couple + C. GT 16 ","22","","",""
"No","2003","no degree/no degree yet","Couple + C. LE and GT 16","26","","",""
"Yes","2004","lower secondary degree","1-pers.-HH","57","0.174763147381957","0.133601907300511","0.215924387463403"
"Yes","2004","lower secondary degree","(Married) couple without C. ","176","0.209432976160629","0.18267005665696","0.236195895664297"
"Yes","2004","lower secondary degree","Single parent ","22","","",""
"Yes","2004","lower secondary degree","Couple + C. LE 16 ","105","0.14953371031215","0.124129935289182","0.174937485335119"
"Yes","2004","lower secondary degree","Couple + C. GT 16 ","99","0.165506030786714","0.136623313708075","0.194388747865353"
"Yes","2004","lower secondary degree","Couple + C. LE and GT 16","54","0.16172744480803","0.12013165934553","0.203323230270531"
"Yes","2004","secondary school degree","1-pers.-HH","122","0.300644078983084","0.257354345550132","0.343933812416036"
"Yes","2004","secondary school degree","(Married) couple without C. ","302","0.284565057004683","0.258104598612188","0.311025515397179"
"Yes","2004","secondary school degree","Single parent ","58","0.217660965282383","0.166610582170528","0.268711348394238"
"Yes","2004","secondary school degree","Couple + C. LE 16 ","271","0.241687946455529","0.216249820182569","0.267126072728488"
"Yes","2004","secondary school degree","Couple + C. GT 16 ","235","0.223306671411757","0.196248214173511","0.250365128650002"
"Yes","2004","secondary school degree","Couple + C. LE and GT 16","105","0.227782802005469","0.186370422965549","0.26919518104539"
"Yes","2004","college entrance qualification","1-pers.-HH","172","0.321994835014928","0.28168006430795","0.362309605721906"
"Yes","2004","college entrance qualification","(Married) couple without C. ","399","0.327039256592161","0.299478234596862","0.35460027858746"
"Yes","2004","college entrance qualification","Single parent ","52","0.38333808647638","0.29741495753627","0.469261215416489"
"Yes","2004","college entrance qualification","Couple + C. LE 16 ","314","0.307632427330685","0.279155906751342","0.336108947910028"
"Yes","2004","college entrance qualification","Couple + C. GT 16 ","277","0.361902098572922","0.326303059113447","0.397501138032396"
"Yes","2004","college entrance qualification","Couple + C. LE and GT 16","88","0.265776872164845","0.211978289742267","0.319575454587424"
"Yes","2004","Other degree","1-pers.-HH","10","","",""
"Yes","2004","Other degree","(Married) couple without C. ","23","","",""
"Yes","2004","Other degree","Single parent ","10","","",""
"Yes","2004","Other degree","Couple + C. LE 16 ","19","","",""
"Yes","2004","Other degree","Couple + C. GT 16 ","21","","",""
"Yes","2004","Other degree","Couple + C. LE and GT 16","16","","",""
"Yes","2004","no degree/no degree yet","1-pers.-HH","1","","",""
"Yes","2004","no degree/no degree yet","(Married) couple without C. ","5","","",""
"Yes","2004","no degree/no degree yet","Single parent ","1","","",""
"Yes","2004","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","2004","no degree/no degree yet","Couple + C. GT 16 ","3","","",""
"Yes","2004","no degree/no degree yet","Couple + C. LE and GT 16","4","","",""
"No","2004","lower secondary degree","1-pers.-HH","270","0.825236852618043","0.784075612536597","0.866398092699489"
"No","2004","lower secondary degree","(Married) couple without C. ","712","0.790567023839371","0.763804104335702","0.81732994334304"
"No","2004","lower secondary degree","Single parent ","164","0.847967642089313","0.79636769282959","0.899567591349037"
"No","2004","lower secondary degree","Couple + C. LE 16 ","652","0.85046628968785","0.825062514664881","0.875870064710818"
"No","2004","lower secondary degree","Couple + C. GT 16 ","537","0.834493969213286","0.805611252134647","0.863376686291925"
"No","2004","lower secondary degree","Couple + C. LE and GT 16","247","0.83827255519197","0.79667676972947","0.87986834065447"
"No","2004","secondary school degree","1-pers.-HH","309","0.699355921016916","0.656066187583963","0.742645654449868"
"No","2004","secondary school degree","(Married) couple without C. ","815","0.715434942995317","0.688974484602821","0.741895401387812"
"No","2004","secondary school degree","Single parent ","193","0.782339034717617","0.731288651605762","0.833389417829472"
"No","2004","secondary school degree","Couple + C. LE 16 ","817","0.758312053544471","0.732873927271512","0.783750179817431"
"No","2004","secondary school degree","Couple + C. GT 16 ","675","0.776693328588244","0.749634871349998","0.803751785826489"
"No","2004","secondary school degree","Couple + C. LE and GT 16","289","0.772217197994531","0.73080481895461","0.813629577034451"
"No","2004","college entrance qualification","1-pers.-HH","344","0.678005164985072","0.637690394278094","0.71831993569205"
"No","2004","college entrance qualification","(Married) couple without C. ","714","0.672960743407839","0.64539972141254","0.700521765403138"
"No","2004","college entrance qualification","Single parent ","71","0.616661913523621","0.530738784583511","0.70258504246373"
"No","2004","college entrance qualification","Couple + C. LE 16 ","695","0.692367572669315","0.663891052089972","0.720844093248658"
"No","2004","college entrance qualification","Couple + C. GT 16 ","423","0.638097901427078","0.602498861967604","0.673696940886553"
"No","2004","college entrance qualification","Couple + C. LE and GT 16","171","0.734223127835155","0.680424545412576","0.788021710257733"
"No","2004","Other degree","1-pers.-HH","21","","",""
"No","2004","Other degree","(Married) couple without C. ","118","0.802914922977395","0.737255030033053","0.868574815921736"
"No","2004","Other degree","Single parent ","28","","",""
"No","2004","Other degree","Couple + C. LE 16 ","141","0.897260766360173","0.850215535967039","0.944305996753308"
"No","2004","Other degree","Couple + C. GT 16 ","99","0.777052868703414","0.702582467027616","0.851523270379211"
"No","2004","Other degree","Couple + C. LE and GT 16","73","0.816010900697429","0.735510671932098","0.896511129462761"
"No","2004","no degree/no degree yet","1-pers.-HH","6","","",""
"No","2004","no degree/no degree yet","(Married) couple without C. ","16","","",""
"No","2004","no degree/no degree yet","Single parent ","15","","",""
"No","2004","no degree/no degree yet","Couple + C. LE 16 ","17","","",""
"No","2004","no degree/no degree yet","Couple + C. GT 16 ","33","0.855937719094781","0.741229888445603","0.970645549743958"
"No","2004","no degree/no degree yet","Couple + C. LE and GT 16","24","","",""
"Yes","2005","lower secondary degree","1-pers.-HH","53","0.169717599508946","0.127589241957773","0.211845957060118"
"Yes","2005","lower secondary degree","(Married) couple without C. ","153","0.213842225402147","0.184806325154416","0.242878125649878"
"Yes","2005","lower secondary degree","Single parent ","23","","",""
"Yes","2005","lower secondary degree","Couple + C. LE 16 ","89","0.146298120325515","0.118939665315856","0.173656575335174"
"Yes","2005","lower secondary degree","Couple + C. GT 16 ","86","0.18318587851595","0.150438743477407","0.215933013554492"
"Yes","2005","lower secondary degree","Couple + C. LE and GT 16","49","0.182456887509573","0.1351457302319","0.229768044787246"
"Yes","2005","secondary school degree","1-pers.-HH","128","0.311364880575561","0.26775011529766","0.354979645853462"
"Yes","2005","secondary school degree","(Married) couple without C. ","283","0.266624169156945","0.239606152952409","0.293642185361481"
"Yes","2005","secondary school degree","Single parent ","64","0.263000862599214","0.205216844787089","0.320784880411339"
"Yes","2005","secondary school degree","Couple + C. LE 16 ","233","0.232422365682315","0.205535261073414","0.259309470291216"
"Yes","2005","secondary school degree","Couple + C. GT 16 ","212","0.245394172084414","0.215868811425625","0.274919532743203"
"Yes","2005","secondary school degree","Couple + C. LE and GT 16","90","0.232752457970123","0.188916664322332","0.276588251617914"
"Yes","2005","college entrance qualification","1-pers.-HH","157","0.314789704829631","0.273999525036014","0.355579884623248"
"Yes","2005","college entrance qualification","(Married) couple without C. ","379","0.312154548923588","0.284127090931881","0.340182006915294"
"Yes","2005","college entrance qualification","Single parent ","54","0.386783019076566","0.301407399119969","0.472158639033162"
"Yes","2005","college entrance qualification","Couple + C. LE 16 ","276","0.319562553211583","0.2888058498826","0.350319256540566"
"Yes","2005","college entrance qualification","Couple + C. GT 16 ","230","0.341507463583431","0.30333973875044","0.379675188416423"
"Yes","2005","college entrance qualification","Couple + C. LE and GT 16","82","0.290000459336959","0.23235196229444","0.347648956379478"
"Yes","2005","Other degree","1-pers.-HH","5","","",""
"Yes","2005","Other degree","(Married) couple without C. ","20","","",""
"Yes","2005","Other degree","Single parent ","11","","",""
"Yes","2005","Other degree","Couple + C. LE 16 ","18","","",""
"Yes","2005","Other degree","Couple + C. GT 16 ","23","","",""
"Yes","2005","Other degree","Couple + C. LE and GT 16","11","","",""
"Yes","2005","no degree/no degree yet","1-pers.-HH","1","","",""
"Yes","2005","no degree/no degree yet","(Married) couple without C. ","5","","",""
"Yes","2005","no degree/no degree yet","Single parent ","","","",""
"Yes","2005","no degree/no degree yet","Couple + C. LE 16 ","1","","",""
"Yes","2005","no degree/no degree yet","Couple + C. GT 16 ","4","","",""
"Yes","2005","no degree/no degree yet","Couple + C. LE and GT 16","2","","",""
"No","2005","lower secondary degree","1-pers.-HH","252","0.830282400491055","0.788154042939882","0.872410758042227"
"No","2005","lower secondary degree","(Married) couple without C. ","613","0.786157774597853","0.757121874350122","0.815193674845584"
"No","2005","lower secondary degree","Single parent ","137","0.825871893360068","0.767112286465583","0.884631500254553"
"No","2005","lower secondary degree","Couple + C. LE 16 ","552","0.853701879674485","0.826343424664826","0.881060334684144"
"No","2005","lower secondary degree","Couple + C. GT 16 ","450","0.81681412148405","0.784066986445508","0.849561256522593"
"No","2005","lower secondary degree","Couple + C. LE and GT 16","207","0.817543112490427","0.770231955212754","0.8648542697681"
"No","2005","secondary school degree","1-pers.-HH","305","0.688635119424439","0.645020354146538","0.732249884702339"
"No","2005","secondary school degree","(Married) couple without C. ","746","0.733375830843055","0.706357814638519","0.760393847047591"
"No","2005","secondary school degree","Single parent ","159","0.736999137400786","0.679215119588661","0.794783155212911"
"No","2005","secondary school degree","Couple + C. LE 16 ","715","0.767577634317685","0.740690529708784","0.794464738926586"
"No","2005","secondary school degree","Couple + C. GT 16 ","604","0.754605827915586","0.725080467256797","0.784131188574375"
"No","2005","secondary school degree","Couple + C. LE and GT 16","267","0.767247542029877","0.723411748382086","0.811083335677668"
"No","2005","college entrance qualification","1-pers.-HH","341","0.685210295170369","0.644420115376752","0.726000474963986"
"No","2005","college entrance qualification","(Married) couple without C. ","671","0.687845451076412","0.659817993084706","0.715872909068119"
"No","2005","college entrance qualification","Single parent ","71","0.613216980923434","0.527841360966838","0.698592600880031"
"No","2005","college entrance qualification","Couple + C. LE 16 ","607","0.680437446788417","0.649680743459434","0.711194150117401"
"No","2005","college entrance qualification","Couple + C. GT 16 ","363","0.658492536416568","0.620324811583577","0.69666026124956"
"No","2005","college entrance qualification","Couple + C. LE and GT 16","156","0.709999540663041","0.652351043620522","0.76764803770556"
"No","2005","Other degree","1-pers.-HH","25","","",""
"No","2005","Other degree","(Married) couple without C. ","102","0.82745013080059","0.760400497444742","0.894499764156438"
"No","2005","Other degree","Single parent ","25","","",""
"No","2005","Other degree","Couple + C. LE 16 ","117","0.916564368170418","0.869915783548559","0.963212952792278"
"No","2005","Other degree","Couple + C. GT 16 ","99","0.77560546900578","0.701577686379509","0.84963325163205"
"No","2005","Other degree","Couple + C. LE and GT 16","63","0.904188956282422","0.837128019494429","0.971249893070414"
"No","2005","no degree/no degree yet","1-pers.-HH","6","","",""
"No","2005","no degree/no degree yet","(Married) couple without C. ","12","","",""
"No","2005","no degree/no degree yet","Single parent ","11","","",""
"No","2005","no degree/no degree yet","Couple + C. LE 16 ","11","","",""
"No","2005","no degree/no degree yet","Couple + C. GT 16 ","18","","",""
"No","2005","no degree/no degree yet","Couple + C. LE and GT 16","18","","",""
"Yes","2006","lower secondary degree","1-pers.-HH","61","0.200241762061521","0.15533054114137","0.245152982981672"
"Yes","2006","lower secondary degree","(Married) couple without C. ","161","0.203429851183277","0.175724923665631","0.231134778700924"
"Yes","2006","lower secondary degree","Single parent ","22","","",""
"Yes","2006","lower secondary degree","Couple + C. LE 16 ","97","0.16787011706251","0.139115472842272","0.196624761282747"
"Yes","2006","lower secondary degree","Couple + C. GT 16 ","90","0.163789689774044","0.132747467176909","0.194831912371178"
"Yes","2006","lower secondary degree","Couple + C. LE and GT 16","48","0.208280224288019","0.15743211445019","0.259128334125848"
"Yes","2006","secondary school degree","1-pers.-HH","139","0.282834299714674","0.242543743260248","0.3231248561691"
"Yes","2006","secondary school degree","(Married) couple without C. ","308","0.253168661706305","0.227402147490947","0.278935175921663"
"Yes","2006","secondary school degree","Single parent ","69","0.265126743510323","0.21041115473782","0.319842332282825"
"Yes","2006","secondary school degree","Couple + C. LE 16 ","213","0.221304635394421","0.194567083054584","0.248042187734259"
"Yes","2006","secondary school degree","Couple + C. GT 16 ","233","0.254242150998077","0.224865684154244","0.28361861784191"
"Yes","2006","secondary school degree","Couple + C. LE and GT 16","77","0.178968658518049","0.13742138069972","0.220515936336377"
"Yes","2006","college entrance qualification","1-pers.-HH","175","0.305934166467471","0.26738843934977","0.344479893585173"
"Yes","2006","college entrance qualification","(Married) couple without C. ","391","0.323737216196317","0.296036125330718","0.351438307061915"
"Yes","2006","college entrance qualification","Single parent ","57","0.44240951091245","0.356028926765518","0.528790095059382"
"Yes","2006","college entrance qualification","Couple + C. LE 16 ","300","0.325202744486863","0.295143987040092","0.355261501933633"
"Yes","2006","college entrance qualification","Couple + C. GT 16 ","226","0.317527556775535","0.280123140718015","0.354931972833055"
"Yes","2006","college entrance qualification","Couple + C. LE and GT 16","82","0.346104937502939","0.2839444003855","0.408265474620378"
"Yes","2006","Other degree","1-pers.-HH","5","","",""
"Yes","2006","Other degree","(Married) couple without C. ","23","","",""
"Yes","2006","Other degree","Single parent ","10","","",""
"Yes","2006","Other degree","Couple + C. LE 16 ","23","","",""
"Yes","2006","Other degree","Couple + C. GT 16 ","20","","",""
"Yes","2006","Other degree","Couple + C. LE and GT 16","12","","",""
"Yes","2006","no degree/no degree yet","1-pers.-HH","1","","",""
"Yes","2006","no degree/no degree yet","(Married) couple without C. ","5","","",""
"Yes","2006","no degree/no degree yet","Single parent ","","","",""
"Yes","2006","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","2006","no degree/no degree yet","Couple + C. GT 16 ","3","","",""
"Yes","2006","no degree/no degree yet","Couple + C. LE and GT 16","2","","",""
"No","2006","lower secondary degree","1-pers.-HH","244","0.799758237938479","0.754847017018327","0.84466945885863"
"No","2006","lower secondary degree","(Married) couple without C. ","650","0.796570148816723","0.768865221299076","0.824275076334369"
"No","2006","lower secondary degree","Single parent ","133","0.842864017915439","0.785571379708207","0.90015665612267"
"No","2006","lower secondary degree","Couple + C. LE 16 ","552","0.83212988293749","0.803375238717253","0.860884527157728"
"No","2006","lower secondary degree","Couple + C. GT 16 ","456","0.836210310225956","0.805168087628822","0.867252532823091"
"No","2006","lower secondary degree","Couple + C. LE and GT 16","197","0.791719775711981","0.740871665874151","0.84256788554981"
"No","2006","secondary school degree","1-pers.-HH","341","0.717165700285326","0.676875143830901","0.757456256739752"
"No","2006","secondary school degree","(Married) couple without C. ","786","0.746831338293695","0.721064824078337","0.772597852509053"
"No","2006","secondary school degree","Single parent ","181","0.734873256489677","0.680157667717175","0.78958884526218"
"No","2006","secondary school degree","Couple + C. LE 16 ","713","0.778695364605579","0.751957812265741","0.805432916945417"
"No","2006","secondary school degree","Couple + C. GT 16 ","611","0.745757849001923","0.71638138215809","0.775134315845756"
"No","2006","secondary school degree","Couple + C. LE and GT 16","250","0.821031341481951","0.779484063663623","0.86257861930028"
"No","2006","college entrance qualification","1-pers.-HH","374","0.694065833532528","0.655520106414827","0.73261156065023"
"No","2006","college entrance qualification","(Married) couple without C. ","705","0.676262783803683","0.648561692938085","0.703963874669282"
"No","2006","college entrance qualification","Single parent ","70","0.55759048908755","0.471209904940618","0.643971073234482"
"No","2006","college entrance qualification","Couple + C. LE 16 ","633","0.674797255513137","0.644738498066367","0.704856012959907"
"No","2006","college entrance qualification","Couple + C. GT 16 ","369","0.682472443224465","0.645068027166945","0.719876859281985"
"No","2006","college entrance qualification","Couple + C. LE and GT 16","143","0.653895062497061","0.591734525379622","0.7160555996145"
"No","2006","Other degree","1-pers.-HH","22","","",""
"No","2006","Other degree","(Married) couple without C. ","124","0.882565467122902","0.830522649531275","0.934608284714528"
"No","2006","Other degree","Single parent ","27","","",""
"No","2006","Other degree","Couple + C. LE 16 ","115","0.856900082398033","0.798475807381792","0.915324357414274"
"No","2006","Other degree","Couple + C. GT 16 ","91","0.785672720008061","0.709333773064925","0.862011666951197"
"No","2006","Other degree","Couple + C. LE and GT 16","53","0.836454042986789","0.746538998959406","0.926369087014171"
"No","2006","no degree/no degree yet","1-pers.-HH","7","","",""
"No","2006","no degree/no degree yet","(Married) couple without C. ","16","","",""
"No","2006","no degree/no degree yet","Single parent ","12","","",""
"No","2006","no degree/no degree yet","Couple + C. LE 16 ","10","","",""
"No","2006","no degree/no degree yet","Couple + C. GT 16 ","15","","",""
"No","2006","no degree/no degree yet","Couple + C. LE and GT 16","19","","",""
"Yes","2007","lower secondary degree","1-pers.-HH","54","0.145824786219545","0.107688420935079","0.18396115150401"
"Yes","2007","lower secondary degree","(Married) couple without C. ","133","0.175869364867762","0.149488062944049","0.202250666791475"
"Yes","2007","lower secondary degree","Single parent ","27","","",""
"Yes","2007","lower secondary degree","Couple + C. LE 16 ","91","0.131388286232073","0.105276669084831","0.157499903379314"
"Yes","2007","lower secondary degree","Couple + C. GT 16 ","107","0.181118570993617","0.14953057753317","0.212706564454063"
"Yes","2007","lower secondary degree","Couple + C. LE and GT 16","36","0.166044496451819","0.118668582603769","0.21342041029987"
"Yes","2007","secondary school degree","1-pers.-HH","128","0.259886966505258","0.220570414965666","0.299203518044851"
"Yes","2007","secondary school degree","(Married) couple without C. ","285","0.253917415662862","0.228207886250461","0.279626945075264"
"Yes","2007","secondary school degree","Single parent ","68","0.265645024711905","0.21045197377685","0.32083807564696"
"Yes","2007","secondary school degree","Couple + C. LE 16 ","190","0.190305268923424","0.165665771449324","0.214944766397525"
"Yes","2007","secondary school degree","Couple + C. GT 16 ","220","0.227892043725452","0.199889463280063","0.25589462417084"
"Yes","2007","secondary school degree","Couple + C. LE and GT 16","90","0.204732543174382","0.162338141023929","0.247126945324835"
"Yes","2007","college entrance qualification","1-pers.-HH","176","0.31593878150977","0.277435031251664","0.354442531767877"
"Yes","2007","college entrance qualification","(Married) couple without C. ","394","0.331981127364392","0.304376731105508","0.359585523623276"
"Yes","2007","college entrance qualification","Single parent ","65","0.487695406978109","0.407436467951935","0.567954346004283"
"Yes","2007","college entrance qualification","Couple + C. LE 16 ","316","0.33016922877644","0.300934050683965","0.359404406868916"
"Yes","2007","college entrance qualification","Couple + C. GT 16 ","230","0.303760325482566","0.268131376400303","0.339389274564829"
"Yes","2007","college entrance qualification","Couple + C. LE and GT 16","73","0.292322186846509","0.232759708332187","0.35188466536083"
"Yes","2007","Other degree","1-pers.-HH","7","","",""
"Yes","2007","Other degree","(Married) couple without C. ","29","","",""
"Yes","2007","Other degree","Single parent ","8","","",""
"Yes","2007","Other degree","Couple + C. LE 16 ","22","","",""
"Yes","2007","Other degree","Couple + C. GT 16 ","19","","",""
"Yes","2007","Other degree","Couple + C. LE and GT 16","11","","",""
"Yes","2007","no degree/no degree yet","1-pers.-HH","1","","",""
"Yes","2007","no degree/no degree yet","(Married) couple without C. ","4","","",""
"Yes","2007","no degree/no degree yet","Single parent ","1","","",""
"Yes","2007","no degree/no degree yet","Couple + C. LE 16 ","2","","",""
"Yes","2007","no degree/no degree yet","Couple + C. GT 16 ","3","","",""
"Yes","2007","no degree/no degree yet","Couple + C. LE and GT 16","2","","",""
"No","2007","lower secondary degree","1-pers.-HH","275","0.854175213780455","0.81603884849599","0.892311579064921"
"No","2007","lower secondary degree","(Married) couple without C. ","667","0.824130635132238","0.797749333208525","0.850511937055951"
"No","2007","lower secondary degree","Single parent ","140","0.84433517907991","0.789350393493699","0.899319964666122"
