"pgoeffd","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes","2010","Not Employed","(3b) higher tertiary education","15","","",""
"Yes","2010","Employed","(0) in school","3","","",""
"Yes","2010","Employed","(1a) inadequately completed","10","","",""
"Yes","2010","Employed","(1b) general elementary school","74","0.156209646421926","0.126864881773371","0.18555441107048"
"Yes","2010","Employed","(1c) basic vocational qualification","393","0.161366565848338","0.147124707807293","0.175608423889384"
"Yes","2010","Employed","(2b) intermediate general qualification","41","0.0929889649421055","0.060180430152356","0.125797499731855"
"Yes","2010","Employed","(2a) intermediate vocational","852","0.232929182665819","0.219880358661005","0.245978006670633"
"Yes","2010","Employed","(2c_gen) general maturity certificate","83","0.226330677795042","0.185322781026594","0.267338574563489"
"Yes","2010","Employed","(2c_voc) vocational maturity certificate","318","0.245479265358409","0.222747973516769","0.268210557200049"
"Yes","2010","Employed","(3a) lower tertiary education","414","0.297059694462034","0.271828145862623","0.322291243061445"
"Yes","2010","Employed","(3b) higher tertiary education","906","0.384335094105076","0.364463960113586","0.404206228096566"
"No","2010","Not Employed","(0) in school","7","","",""
"No","2010","Not Employed","(1a) inadequately completed","6","","",""
"No","2010","Not Employed","(1b) general elementary school","20","","",""
"No","2010","Not Employed","(1c) basic vocational qualification","43","0.928710849650102","0.854353970412366","1.00306772888784"
"No","2010","Not Employed","(2b) intermediate general qualification","14","","",""
"No","2010","Not Employed","(2a) intermediate vocational","69","0.770154115291746","0.684181257401626","0.856126973181866"
"No","2010","Not Employed","(2c_gen) general maturity certificate","20","","",""
"No","2010","Not Employed","(2c_voc) vocational maturity certificate","28","","",""
"No","2010","Not Employed","(3a) lower tertiary education","15","","",""
"No","2010","Not Employed","(3b) higher tertiary education","21","","",""
"No","2010","Employed","(0) in school","26","","",""
"No","2010","Employed","(1a) inadequately completed","97","0.939264662557604","0.894009209371155","0.984520115744053"
"No","2010","Employed","(1b) general elementary school","514","0.843790353578074","0.81444558892952","0.873135118226629"
"No","2010","Employed","(1c) basic vocational qualification","2170","0.838633434151662","0.824391576110616","0.852875292192707"
"No","2010","Employed","(2b) intermediate general qualification","260","0.907011035057894","0.874202500268145","0.939819569847644"
"No","2010","Employed","(2a) intermediate vocational","3179","0.767070817334181","0.754021993329367","0.780119641338994"
"No","2010","Employed","(2c_gen) general maturity certificate","317","0.773669322204958","0.732661425436511","0.814677218973406"
"No","2010","Employed","(2c_voc) vocational maturity certificate","1059","0.754520734641591","0.731789442799951","0.777252026483231"
"No","2010","Employed","(3a) lower tertiary education","846","0.702940305537966","0.677708756938555","0.728171854137377"
"No","2010","Employed","(3b) higher tertiary education","1396","0.615664905894924","0.595793771903434","0.635536039886414"
"Yes","2011","Not Employed","(0) in school","","","",""
"Yes","2011","Not Employed","(1a) inadequately completed","2","","",""
"Yes","2011","Not Employed","(1b) general elementary school","3","","",""
"Yes","2011","Not Employed","(1c) basic vocational qualification","7","","",""
"Yes","2011","Not Employed","(2b) intermediate general qualification","","","",""
"Yes","2011","Not Employed","(2a) intermediate vocational","11","","",""
"Yes","2011","Not Employed","(2c_gen) general maturity certificate","4","","",""
"Yes","2011","Not Employed","(2c_voc) vocational maturity certificate","9","","",""
"Yes","2011","Not Employed","(3a) lower tertiary education","7","","",""
"Yes","2011","Not Employed","(3b) higher tertiary education","16","","",""
"Yes","2011","Employed","(0) in school","5","","",""
"Yes","2011","Employed","(1a) inadequately completed","14","","",""
"Yes","2011","Employed","(1b) general elementary school","82","0.162834912521509","0.135561399715686","0.190108425327333"
"Yes","2011","Employed","(1c) basic vocational qualification","474","0.15865785767929","0.145620861136963","0.171694854221618"
"Yes","2011","Employed","(2b) intermediate general qualification","60","0.130612391026891","0.0976305558002884","0.163594226253495"
"Yes","2011","Employed","(2a) intermediate vocational","1104","0.238737585977298","0.226642040282441","0.250833131672155"
"Yes","2011","Employed","(2c_gen) general maturity certificate","107","0.219271466600054","0.182599453752848","0.255943479447259"
"Yes","2011","Employed","(2c_voc) vocational maturity certificate","403","0.235333146481327","0.215144237490261","0.255522055472393"
"Yes","2011","Employed","(3a) lower tertiary education","518","0.327566433577771","0.303752120009787","0.351380747145754"
"Yes","2011","Employed","(3b) higher tertiary education","1053","0.379986483866493","0.361533982091244","0.398438985641742"
"No","2011","Not Employed","(0) in school","8","","",""
"No","2011","Not Employed","(1a) inadequately completed","10","","",""
"No","2011","Not Employed","(1b) general elementary school","33","0.873276776681763","0.764608969956058","0.981944583407469"
"No","2011","Not Employed","(1c) basic vocational qualification","45","0.731280027751899","0.61079356669901","0.851766488804787"
"No","2011","Not Employed","(2b) intermediate general qualification","20","","",""
"No","2011","Not Employed","(2a) intermediate vocational","73","0.771630450373051","0.681860243811692","0.86140065693441"
"No","2011","Not Employed","(2c_gen) general maturity certificate","15","","",""
"No","2011","Not Employed","(2c_voc) vocational maturity certificate","27","","",""
"No","2011","Not Employed","(3a) lower tertiary education","17","","",""
"No","2011","Not Employed","(3b) higher tertiary education","44","0.687624566580009","0.570354656054412","0.804894477105607"
"No","2011","Employed","(0) in school","36","0.941031634521696","0.868926229732992","1.0131370393104"
"No","2011","Employed","(1a) inadequately completed","136","0.875668347159855","0.82286479478499","0.92847189953472"
"No","2011","Employed","(1b) general elementary school","622","0.83716508747849","0.809891574672667","0.864438600284314"
"No","2011","Employed","(1c) basic vocational qualification","2543","0.84134214232071","0.828305145778382","0.854379138863038"
"No","2011","Employed","(2b) intermediate general qualification","341","0.869387608973109","0.836405773746505","0.902369444199712"
"No","2011","Employed","(2a) intermediate vocational","3668","0.761262414022702","0.749166868327845","0.773357959717559"
"No","2011","Employed","(2c_gen) general maturity certificate","382","0.780728533399946","0.744056520552741","0.817400546247152"
"No","2011","Employed","(2c_voc) vocational maturity certificate","1293","0.764666853518673","0.744477944527607","0.784855762509739"
"No","2011","Employed","(3a) lower tertiary education","974","0.672433566422229","0.648619252854245","0.696247879990213"
"No","2011","Employed","(3b) higher tertiary education","1605","0.620013516133507","0.601561014358258","0.638466017908756"
"Yes","2012","Not Employed","(0) in school","","","",""
"Yes","2012","Not Employed","(1a) inadequately completed","1","","",""
"Yes","2012","Not Employed","(1b) general elementary school","8","","",""
"Yes","2012","Not Employed","(1c) basic vocational qualification","12","","",""
"Yes","2012","Not Employed","(2b) intermediate general qualification","2","","",""
"Yes","2012","Not Employed","(2a) intermediate vocational","14","","",""
"Yes","2012","Not Employed","(2c_gen) general maturity certificate","6","","",""
"Yes","2012","Not Employed","(2c_voc) vocational maturity certificate","7","","",""
"Yes","2012","Not Employed","(3a) lower tertiary education","6","","",""
"Yes","2012","Not Employed","(3b) higher tertiary education","20","","",""
"Yes","2012","Employed","(0) in school","1","","",""
"Yes","2012","Employed","(1a) inadequately completed","15","","",""
"Yes","2012","Employed","(1b) general elementary school","93","0.161395610638445","0.134798843755945","0.187992377520945"
"Yes","2012","Employed","(1c) basic vocational qualification","451","0.158678989626052","0.145267097151232","0.172090882100871"
"Yes","2012","Employed","(2b) intermediate general qualification","55","0.13160552364781","0.0969240738798563","0.166286973415764"
"Yes","2012","Employed","(2a) intermediate vocational","1055","0.235129644645315","0.222940612487911","0.24731867680272"
"Yes","2012","Employed","(2c_gen) general maturity certificate","106","0.238199233662296","0.200170185589566","0.276228281735025"
"Yes","2012","Employed","(2c_voc) vocational maturity certificate","417","0.248351451999922","0.227915084370462","0.268787819629382"
"Yes","2012","Employed","(3a) lower tertiary education","503","0.346934851231922","0.322194804747904","0.371674897715939"
"Yes","2012","Employed","(3b) higher tertiary education","1032","0.376128625355691","0.357555110002641","0.394702140708741"
"No","2012","Not Employed","(0) in school","9","","",""
"No","2012","Not Employed","(1a) inadequately completed","13","","",""
"No","2012","Not Employed","(1b) general elementary school","29","","",""
"No","2012","Not Employed","(1c) basic vocational qualification","60","0.885906200762122","0.812470586055409","0.959341815468835"
"No","2012","Not Employed","(2b) intermediate general qualification","15","","",""
"No","2012","Not Employed","(2a) intermediate vocational","104","0.887919909461619","0.831000783704109","0.944839035219129"
"No","2012","Not Employed","(2c_gen) general maturity certificate","25","","",""
"No","2012","Not Employed","(2c_voc) vocational maturity certificate","38","0.841368328754311","0.73462767362083","0.948108983887792"
"No","2012","Not Employed","(3a) lower tertiary education","22","","",""
"No","2012","Not Employed","(3b) higher tertiary education","24","","",""
"No","2012","Employed","(0) in school","51","0.982898055711111","0.94765906989374","1.01813704152848"
"No","2012","Employed","(1a) inadequately completed","139","0.905875415730927","0.859757093127862","0.951993738333992"
"No","2012","Employed","(1b) general elementary school","642","0.838604389361555","0.812007622479055","0.865201156244055"
"No","2012","Employed","(1c) basic vocational qualification","2400","0.841321010373949","0.82790911789913","0.854732902848768"
"No","2012","Employed","(2b) intermediate general qualification","310","0.86839447635219","0.833713026584236","0.903075926120144"
"No","2012","Employed","(2a) intermediate vocational","3595","0.764870355354685","0.75268132319728","0.777059387512089"
"No","2012","Employed","(2c_gen) general maturity certificate","376","0.761800766337704","0.723771718264975","0.799829814410434"
"No","2012","Employed","(2c_voc) vocational maturity certificate","1300","0.751648548000078","0.731212180370618","0.772084915629539"
"No","2012","Employed","(3a) lower tertiary education","919","0.653065148768078","0.628325102284061","0.677805195252096"
"No","2012","Employed","(3b) higher tertiary education","1581","0.623871374644309","0.605297859291259","0.642444889997359"
"Yes","2013","Not Employed","(0) in school","4","","",""
"Yes","2013","Not Employed","(1a) inadequately completed","11","","",""
"Yes","2013","Not Employed","(1b) general elementary school","50","0.109869077372004","0.0833448864394391","0.136393268304568"
"Yes","2013","Not Employed","(1c) basic vocational qualification","64","0.0876519150155402","0.064657571676721","0.110646258354359"
"Yes","2013","Not Employed","(2b) intermediate general qualification","21","","",""
"Yes","2013","Not Employed","(2a) intermediate vocational","50","0.120706547294404","0.0859236724556728","0.155489422133135"
"Yes","2013","Not Employed","(2c_gen) general maturity certificate","44","0.196126488478386","0.153733393304428","0.238519583652345"
"Yes","2013","Not Employed","(2c_voc) vocational maturity certificate","73","0.145841243223785","0.113622610507387","0.178059875940183"
"Yes","2013","Not Employed","(3a) lower tertiary education","20","","",""
"Yes","2013","Not Employed","(3b) higher tertiary education","153","0.264455776767215","0.23028624499898","0.298625308535451"
"Yes","2013","Employed","(0) in school","3","","",""
"Yes","2013","Employed","(1a) inadequately completed","11","","",""
"Yes","2013","Employed","(1b) general elementary school","82","0.163801612456415","0.135566477204217","0.192036747708614"
"Yes","2013","Employed","(1c) basic vocational qualification","407","0.165409800908035","0.150977480864821","0.179842120951248"
"Yes","2013","Employed","(2b) intermediate general qualification","71","0.184927877824925","0.146641105496393","0.223214650153457"
"Yes","2013","Employed","(2a) intermediate vocational","988","0.236779990366563","0.223996389273106","0.249563591460021"
"Yes","2013","Employed","(2c_gen) general maturity certificate","107","0.230173941249121","0.192516409285656","0.267831473212587"
"Yes","2013","Employed","(2c_voc) vocational maturity certificate","401","0.282776762886448","0.260393060157115","0.30516046561578"
"Yes","2013","Employed","(3a) lower tertiary education","470","0.369081266817998","0.342697048021007","0.395465485614988"
"Yes","2013","Employed","(3b) higher tertiary education","994","0.430605616298389","0.410276319193812","0.450934913402965"
"No","2013","Not Employed","(0) in school","31","0.887669216158783","0.783055400418637","0.99228303189893"
"No","2013","Not Employed","(1a) inadequately completed","120","0.908740113985331","0.859425884273728","0.958054343696934"
"No","2013","Not Employed","(1b) general elementary school","484","0.890130922627996","0.863606731695432","0.916655113560561"
"No","2013","Not Employed","(1c) basic vocational qualification","517","0.91234808498446","0.88935374164564","0.935342428323279"
"No","2013","Not Employed","(2b) intermediate general qualification","138","0.849395942234693","0.793802577960165","0.904989306509222"
"No","2013","Not Employed","(2a) intermediate vocational","287","0.879293452705596","0.844510577866865","0.914076327544327"
"No","2013","Not Employed","(2c_gen) general maturity certificate","293","0.803873511521614","0.761480416347655","0.846266606695572"
"No","2013","Not Employed","(2c_voc) vocational maturity certificate","388","0.854158756776215","0.821940124059817","0.886377389492613"
"No","2013","Not Employed","(3a) lower tertiary education","72","0.881620945391538","0.815607475587541","0.947634415195536"
"No","2013","Not Employed","(3b) higher tertiary education","487","0.735544223232785","0.701374691464549","0.76971375500102"
"No","2013","Employed","(0) in school","58","0.898991061061856","0.823370348602299","0.974611773521413"
"No","2013","Employed","(1a) inadequately completed","126","0.901693638247622","0.851838706966056","0.951548569529188"
"No","2013","Employed","(1b) general elementary school","578","0.836198387543585","0.807963252291387","0.864433522795783"
"No","2013","Employed","(1c) basic vocational qualification","2139","0.834590199091965","0.820157879048752","0.849022519135179"
"No","2013","Employed","(2b) intermediate general qualification","324","0.815072122175075","0.776785349846543","0.853358894503607"
"No","2013","Employed","(2a) intermediate vocational","3260","0.763220009633437","0.750436408539979","0.776003610726894"
"No","2013","Employed","(2c_gen) general maturity certificate","373","0.769826058750879","0.732168526787413","0.807483590714344"
"No","2013","Employed","(2c_voc) vocational maturity certificate","1154","0.717223237113552","0.69483953438422","0.739606939842885"
"No","2013","Employed","(3a) lower tertiary education","815","0.630918733182002","0.604534514385012","0.657302951978993"
"No","2013","Employed","(3b) higher tertiary education","1285","0.569394383701611","0.549065086597035","0.589723680806188"
"Yes","2014","Not Employed","(0) in school","","","",""
"Yes","2014","Not Employed","(1a) inadequately completed","","","",""
"Yes","2014","Not Employed","(1b) general elementary school","10","","",""
"Yes","2014","Not Employed","(1c) basic vocational qualification","9","","",""
"Yes","2014","Not Employed","(2b) intermediate general qualification","1","","",""
"Yes","2014","Not Employed","(2a) intermediate vocational","25","","",""
"Yes","2014","Not Employed","(2c_gen) general maturity certificate","14","","",""
"Yes","2014","Not Employed","(2c_voc) vocational maturity certificate","10","","",""
"Yes","2014","Not Employed","(3a) lower tertiary education","4","","",""
"Yes","2014","Not Employed","(3b) higher tertiary education","29","","",""
"Yes","2014","Employed","(0) in school","6","","",""
"Yes","2014","Employed","(1a) inadequately completed","18","","",""
"Yes","2014","Employed","(1b) general elementary school","102","0.143221464438632","0.120424197137335","0.166018731739929"
"Yes","2014","Employed","(1c) basic vocational qualification","431","0.171836325371443","0.157492404163428","0.186180246579458"
"Yes","2014","Employed","(2b) intermediate general qualification","67","0.11650246895045","0.0864910820597929","0.146513855841107"
"Yes","2014","Employed","(2a) intermediate vocational","909","0.23334145302269","0.220148061250384","0.246534844794995"
"Yes","2014","Employed","(2c_gen) general maturity certificate","139","0.235156892319156","0.203784721592017","0.266529063046294"
"Yes","2014","Employed","(2c_voc) vocational maturity certificate","425","0.254901889043851","0.234383556329733","0.275420221757969"
"Yes","2014","Employed","(3a) lower tertiary education","454","0.38763366827506","0.360656960125186","0.414610376424935"
"Yes","2014","Employed","(3b) higher tertiary education","1011","0.417112579434957","0.397933148121864","0.43629201074805"
"No","2014","Not Employed","(0) in school","16","","",""
"No","2014","Not Employed","(1a) inadequately completed","12","","",""
"No","2014","Not Employed","(1b) general elementary school","65","0.842492506104611","0.760050017414715","0.924934994794507"
"No","2014","Not Employed","(1c) basic vocational qualification","75","0.934950588670252","0.882212490652689","0.987688686687814"
"No","2014","Not Employed","(2b) intermediate general qualification","28","","",""
"No","2014","Not Employed","(2a) intermediate vocational","88","0.828358682212417","0.758835602254097","0.897881762170738"
"No","2014","Not Employed","(2c_gen) general maturity certificate","44","0.59249832808395","0.46604147900991","0.718955177157991"
"No","2014","Not Employed","(2c_voc) vocational maturity certificate","58","0.86168179985289","0.779626476879583","0.943737122826196"
"No","2014","Not Employed","(3a) lower tertiary education","15","","",""
"No","2014","Not Employed","(3b) higher tertiary education","39","0.502322170581291","0.383483179765106","0.621161161397476"
"No","2014","Employed","(0) in school","43","0.895134530973946","0.809349708218436","0.980919353729455"
"No","2014","Employed","(1a) inadequately completed","162","0.908258836529548","0.86608930501763","0.950428368041466"
"No","2014","Employed","(1b) general elementary school","805","0.856778535561368","0.833981268260071","0.879575802862665"
"No","2014","Employed","(1c) basic vocational qualification","2226","0.828163674628557","0.813819753420542","0.842507595836572"
"No","2014","Employed","(2b) intermediate general qualification","372","0.88349753104955","0.853486144158893","0.913508917940207"
"No","2014","Employed","(2a) intermediate vocational","3039","0.76665854697731","0.753465155205005","0.779851938749616"
"No","2014","Employed","(2c_gen) general maturity certificate","563","0.764843107680844","0.733470936953706","0.796215278407982"
"No","2014","Employed","(2c_voc) vocational maturity certificate","1308","0.745098110956149","0.724579778242031","0.765616443670267"
"No","2014","Employed","(3a) lower tertiary education","799","0.61236633172494","0.585389623575065","0.639343039874814"
"No","2014","Employed","(3b) higher tertiary education","1528","0.582887420565043","0.56370798925195","0.602066851878135"
"Yes","2015","Not Employed","(0) in school","4","","",""
"Yes","2015","Not Employed","(1a) inadequately completed","4","","",""
"Yes","2015","Not Employed","(1b) general elementary school","6","","",""
"Yes","2015","Not Employed","(1c) basic vocational qualification","20","","",""
"Yes","2015","Not Employed","(2b) intermediate general qualification","3","","",""
"Yes","2015","Not Employed","(2a) intermediate vocational","16","","",""
"Yes","2015","Not Employed","(2c_gen) general maturity certificate","19","","",""
"Yes","2015","Not Employed","(2c_voc) vocational maturity certificate","22","","",""
"Yes","2015","Not Employed","(3a) lower tertiary education","9","","",""
"Yes","2015","Not Employed","(3b) higher tertiary education","84","0.223121946250196","0.183304718693559","0.262939173806833"
"Yes","2015","Employed","(0) in school","5","","",""
"Yes","2015","Employed","(1a) inadequately completed","20","","",""
"Yes","2015","Employed","(1b) general elementary school","82","0.13145936115365","0.107388535798111","0.15553018650919"
"Yes","2015","Employed","(1c) basic vocational qualification","402","0.174395098064814","0.159305154977391","0.189485041152237"
"Yes","2015","Employed","(2b) intermediate general qualification","65","0.132924463235942","0.0995712654140004","0.166277661057883"
"Yes","2015","Employed","(2a) intermediate vocational","852","0.221907302813292","0.208664229119219","0.235150376507364"
"Yes","2015","Employed","(2c_gen) general maturity certificate","121","0.231581172506983","0.197994854031147","0.265167490982819"
"Yes","2015","Employed","(2c_voc) vocational maturity certificate","433","0.262207776604742","0.241156842086189","0.283258711123295"
"Yes","2015","Employed","(3a) lower tertiary education","406","0.358194161964554","0.330637962679999","0.385750361249109"
"Yes","2015","Employed","(3b) higher tertiary education","997","0.424140230691632","0.40439267337108","0.443887788012185"
"No","2015","Not Employed","(0) in school","19","","",""
"No","2015","Not Employed","(1a) inadequately completed","66","0.769798311032121","0.671183578576735","0.868413043487507"
"No","2015","Not Employed","(1b) general elementary school","172","0.858268370763178","0.807031448585408","0.909505292940948"
"No","2015","Not Employed","(1c) basic vocational qualification","147","0.796871074441902","0.735851415983619","0.857890732900186"
"No","2015","Not Employed","(2b) intermediate general qualification","43","0.974735352482542","0.929386202013906","1.02008450295118"
"No","2015","Not Employed","(2a) intermediate vocational","59","0.758715336872658","0.661882701949079","0.855547971796237"
"No","2015","Not Employed","(2c_gen) general maturity certificate","190","0.916312877667612","0.878770120856576","0.953855634478647"
"No","2015","Not Employed","(2c_voc) vocational maturity certificate","148","0.806255514766496","0.746843448851296","0.865667580681696"
"No","2015","Not Employed","(3a) lower tertiary education","18","","",""
"No","2015","Not Employed","(3b) higher tertiary education","336","0.776878053749804","0.737060826193167","0.816695281306441"
"No","2015","Employed","(0) in school","28","","",""
"No","2015","Employed","(1a) inadequately completed","134","0.836521902469489","0.778116075656026","0.894927729282951"
"No","2015","Employed","(1b) general elementary school","675","0.86854063884635","0.84446981349081","0.892611464201889"
"No","2015","Employed","(1c) basic vocational qualification","2027","0.825604901935186","0.810514958847763","0.840694845022609"
"No","2015","Employed","(2b) intermediate general qualification","333","0.867075536764058","0.833722338942117","0.900428734586"
"No","2015","Employed","(2a) intermediate vocational","2930","0.778092697186708","0.764849623492636","0.791335770880781"
"No","2015","Employed","(2c_gen) general maturity certificate","485","0.768418827493017","0.734832509017181","0.802005145968853"
"No","2015","Employed","(2c_voc) vocational maturity certificate","1244","0.737792223395258","0.716741288876706","0.758843157913811"
"No","2015","Employed","(3a) lower tertiary education","757","0.641805838035446","0.614249638750891","0.669362037320001"
"No","2015","Employed","(3b) higher tertiary education","1409","0.575859769308368","0.556112211987815","0.59560732662892"
"Yes","2016","Not Employed","(0) in school","2","","",""
"Yes","2016","Not Employed","(1a) inadequately completed","11","","",""
"Yes","2016","Not Employed","(1b) general elementary school","9","","",""
"Yes","2016","Not Employed","(1c) basic vocational qualification","10","","",""
"Yes","2016","Not Employed","(2b) intermediate general qualification","2","","",""
"Yes","2016","Not Employed","(2a) intermediate vocational","12","","",""
"Yes","2016","Not Employed","(2c_gen) general maturity certificate","23","","",""
"Yes","2016","Not Employed","(2c_voc) vocational maturity certificate","7","","",""
"Yes","2016","Not Employed","(3a) lower tertiary education","13","","",""
"Yes","2016","Not Employed","(3b) higher tertiary education","28","","",""
"Yes","2016","Employed","(0) in school","5","","",""
"Yes","2016","Employed","(1a) inadequately completed","14","","",""
"Yes","2016","Employed","(1b) general elementary school","88","0.137611593645959","0.113087528842064","0.162135658449854"
"Yes","2016","Employed","(1c) basic vocational qualification","368","0.171967063856495","0.156602100879213","0.187332026833777"
"Yes","2016","Employed","(2b) intermediate general qualification","71","0.147698082030761","0.111448054360078","0.183948109701445"
"Yes","2016","Employed","(2a) intermediate vocational","802","0.237737727921165","0.223596167097224","0.251879288745106"
"Yes","2016","Employed","(2c_gen) general maturity certificate","122","0.205583382431831","0.174026362804799","0.237140402058864"
"Yes","2016","Employed","(2c_voc) vocational maturity certificate","442","0.259383110843239","0.238741584877208","0.28002463680927"
"Yes","2016","Employed","(3a) lower tertiary education","378","0.350349868660532","0.322001740459247","0.378697996861817"
"Yes","2016","Employed","(3b) higher tertiary education","1013","0.41189916335959","0.392671441251922","0.431126885467258"
"No","2016","Not Employed","(0) in school","12","","",""
"No","2016","Not Employed","(1a) inadequately completed","128","0.645835711341514","0.566328942757759","0.725342479925268"
"No","2016","Not Employed","(1b) general elementary school","127","0.970713016332551","0.9423755259388","0.999050506726303"
"No","2016","Not Employed","(1c) basic vocational qualification","65","0.762903581300686","0.666650468545888","0.859156694055483"
"No","2016","Not Employed","(2b) intermediate general qualification","22","","",""
"No","2016","Not Employed","(2a) intermediate vocational","52","0.863621516821812","0.779541505984732","0.947701527658893"
"No","2016","Not Employed","(2c_gen) general maturity certificate","111","0.905097160285249","0.855474173940513","0.954720146629985"
"No","2016","Not Employed","(2c_voc) vocational maturity certificate","48","0.863529859003418","0.772805429494154","0.954254288512681"
"No","2016","Not Employed","(3a) lower tertiary education","10","","",""
"No","2016","Not Employed","(3b) higher tertiary education","114","0.647397102089951","0.568813445532502","0.7259807586474"
"No","2016","Employed","(0) in school","36","0.96524476262097","0.909180641406467","1.02130888383547"
"No","2016","Employed","(1a) inadequately completed","172","0.903854233894185","0.861489361811581","0.946219105976789"
"No","2016","Employed","(1b) general elementary school","670","0.862388406354041","0.837864341550146","0.886912471157936"
"No","2016","Employed","(1c) basic vocational qualification","1949","0.828032936143505","0.812667973166223","0.843397899120787"
"No","2016","Employed","(2b) intermediate general qualification","297","0.852301917969239","0.816051890298555","0.888551945639922"
"No","2016","Employed","(2a) intermediate vocational","2679","0.762262272078835","0.748120711254894","0.776403832902776"
"No","2016","Employed","(2c_gen) general maturity certificate","508","0.794416617568169","0.762859597941136","0.825973637195201"
"No","2016","Employed","(2c_voc) vocational maturity certificate","1290","0.740616889156761","0.71997536319073","0.761258415122792"
"No","2016","Employed","(3a) lower tertiary education","710","0.649650131339468","0.621302003138184","0.677998259540753"
"No","2016","Employed","(3b) higher tertiary education","1504","0.58810083664041","0.568873114532742","0.607328558748078"
"Yes","2017","Not Employed","(0) in school","3","","",""
"Yes","2017","Not Employed","(1a) inadequately completed","18","","",""
"Yes","2017","Not Employed","(1b) general elementary school","13","","",""
"Yes","2017","Not Employed","(1c) basic vocational qualification","12","","",""
"Yes","2017","Not Employed","(2b) intermediate general qualification","6","","",""
"Yes","2017","Not Employed","(2a) intermediate vocational","19","","",""
"Yes","2017","Not Employed","(2c_gen) general maturity certificate","24","","",""
"Yes","2017","Not Employed","(2c_voc) vocational maturity certificate","6","","",""
"Yes","2017","Not Employed","(3a) lower tertiary education","6","","",""
"Yes","2017","Not Employed","(3b) higher tertiary education","43","0.380687770591992","0.312711185066796","0.448664356117188"
"Yes","2017","Employed","(0) in school","2","","",""
"Yes","2017","Employed","(1a) inadequately completed","23","","",""
"Yes","2017","Employed","(1b) general elementary school","105","0.143208833856676","0.119999297830327","0.166418369883025"
"Yes","2017","Employed","(1c) basic vocational qualification","380","0.152551013310533","0.138299105972105","0.166802920648961"
"Yes","2017","Employed","(2b) intermediate general qualification","81","0.192418942107878","0.154027223598936","0.230810660616821"
"Yes","2017","Employed","(2a) intermediate vocational","952","0.227159168011821","0.214340155266324","0.239978180757319"
"Yes","2017","Employed","(2c_gen) general maturity certificate","175","0.218137921114624","0.189321486254168","0.246954355975079"
"Yes","2017","Employed","(2c_voc) vocational maturity certificate","497","0.272765474230488","0.252859181221173","0.292671767239803"
"Yes","2017","Employed","(3a) lower tertiary education","454","0.355646009904019","0.329182241720924","0.382109778087113"
"Yes","2017","Employed","(3b) higher tertiary education","1126","0.413443250150947","0.395388979434625","0.431497520867269"
"No","2017","Not Employed","(0) in school","21","","",""
"No","2017","Not Employed","(1a) inadequately completed","191","0.927786171629462","0.892694094090951","0.962878249167974"
"No","2017","Not Employed","(1b) general elementary school","187","0.906707807306592","0.866399977036276","0.947015637576909"
"No","2017","Not Employed","(1c) basic vocational qualification","59","0.852809618942403","0.770398715239067","0.93522052264574"
"No","2017","Not Employed","(2b) intermediate general qualification","36","0.762632448365849","0.633958164242478","0.891306732489219"
"No","2017","Not Employed","(2a) intermediate vocational","51","0.72577381441338","0.621264697048856","0.830282931777905"
"No","2017","Not Employed","(2c_gen) general maturity certificate","155","0.871750183602722","0.822767116491542","0.920733250713902"
"No","2017","Not Employed","(2c_voc) vocational maturity certificate","45","0.881833548759696","0.793239732826905","0.970427364692488"
"No","2017","Not Employed","(3a) lower tertiary education","9","","",""
"No","2017","Not Employed","(3b) higher tertiary education","153","0.619312229408008","0.551335643882812","0.687288814933204"
"No","2017","Employed","(0) in school","45","0.976241338885165","0.932701307227875","1.01978137054246"
"No","2017","Employed","(1a) inadequately completed","201","0.890071829355633","0.849108890220115","0.931034768491152"
"No","2017","Employed","(1b) general elementary school","770","0.856791166143324","0.833581630116975","0.880000702169673"
"No","2017","Employed","(1c) basic vocational qualification","2065","0.847448986689467","0.833197079351039","0.861700894027895"
"No","2017","Employed","(2b) intermediate general qualification","324","0.807581057892122","0.769189339383179","0.845972776401064"
"No","2017","Employed","(2a) intermediate vocational","3152","0.772840831988179","0.760021819242681","0.785659844733676"
"No","2017","Employed","(2c_gen) general maturity certificate","614","0.781862078885376","0.753045644024921","0.810678513745832"
"No","2017","Employed","(2c_voc) vocational maturity certificate","1426","0.727234525769512","0.707328232760196","0.747140818778827"
"No","2017","Employed","(3a) lower tertiary education","803","0.644353990095981","0.617890221912887","0.670817758279076"
"No","2017","Employed","(3b) higher tertiary education","1732","0.586556749849053","0.568502479132731","0.604611020565375"
"Yes","2018","Not Employed","(0) in school","","","",""
"Yes","2018","Not Employed","(1a) inadequately completed","15","","",""
"Yes","2018","Not Employed","(1b) general elementary school","15","","",""
"Yes","2018","Not Employed","(1c) basic vocational qualification","6","","",""
"Yes","2018","Not Employed","(2b) intermediate general qualification","2","","",""
"Yes","2018","Not Employed","(2a) intermediate vocational","12","","",""
"Yes","2018","Not Employed","(2c_gen) general maturity certificate","26","","",""
"Yes","2018","Not Employed","(2c_voc) vocational maturity certificate","14","","",""
"Yes","2018","Not Employed","(3a) lower tertiary education","1","","",""
"Yes","2018","Not Employed","(3b) higher tertiary education","45","0.240106868746799","0.180307223603988","0.299906513889611"
"Yes","2018","Employed","(0) in school","","","",""
"Yes","2018","Employed","(1a) inadequately completed","27","","",""
