"pgoeffd","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"No","2012","Schleswig-Holstein","Male","213","0.798872652869421","0.750428144074984","0.847317161663858","2"
"No","2012","Schleswig-Holstein","Female","210","0.711961275027418","0.659107359917167","0.764815190137669","2"
"No","2012","Hamburg","Male","103","0.847833884705717","0.783835388778573","0.911832380632861","2"
"No","2012","Hamburg","Female","97","0.797672393969696","0.726385773189371","0.868959014750022","2"
"No","2012","Brandenburg","Male","199","0.783639738276862","0.733297965641562","0.833981510912162","2"
"No","2012","Brandenburg","Female","217","0.653478623238784","0.599720320147417","0.70723692633015","2"
"No","2012","Mecklenburg-Western Pomerania","Male","141","0.869534209066172","0.818450606489188","0.920617811643155","2"
"No","2012","Mecklenburg-Western Pomerania","Female","128","0.66249600311718","0.593417498133802","0.731574508100559","2"
"No","2012","Saxony","Male","427","0.806036890512564","0.77246919594456","0.839604585080569","2"
"No","2012","Saxony","Female","361","0.72289637271896","0.683468384355124","0.762324361082797","2"
"No","2012","Lower Saxony","Male","572","0.768738072967704","0.7381097183461","0.799366427589308","2"
"No","2012","Lower Saxony","Female","499","0.691747876134291","0.658296074986488","0.725199677282095","2"
"No","2012","Bremen","Male","37","0.830679443081847","0.721103956012825","0.940254930150868","2"
"No","2012","Bremen","Female","41","0.53534355986196","0.4111970490745","0.659490070649421","2"
"No","2012","North Rhine-Westphalia","Male","1252","0.784030752136848","0.763772780238449","0.804288724035246","2"
"No","2012","North Rhine-Westphalia","Female","1064","0.680924041283616","0.657860128098953","0.703987954468278","2"
"No","2012","Hesse","Male","439","0.826892300035347","0.795186618374671","0.858597981696023","2"
"No","2012","Hesse","Female","407","0.751616183092104","0.715988828472607","0.787243537711601","2"
"No","2012","Rhineland-Palatinate,Saarland","Male","336","0.785870076135078","0.74779903803274","0.823941114237416","2"
"No","2012","Rhineland-Palatinate,Saarland","Female","297","0.720898800981093","0.678452734725824","0.763344867236361","2"
"No","2012","Baden-Württemberg","Male","858","0.835524806218047","0.812983961105778","0.858065651330317","2"
"No","2012","Baden-Württemberg","Female","695","0.71026617400661","0.681820844041536","0.738711503971683","2"
"No","2012","Bavaria","Male","1023","0.817140394336683","0.795779717984401","0.838501070688966","2"
"No","2012","Bavaria","Female","1004","0.752841837316024","0.72984014612542","0.775843528506629","2"
"No","2012","Berlin","Male","188","0.676564713763495","0.619813362254174","0.733316065272815","2"
"No","2012","Berlin","Female","216","0.701702585125464","0.650188254635681","0.753216915615247","2"
"No","2012","Saxony-Anhalt","Male","215","0.85670440045242","0.813784368744496","0.899624432160344","2"
"No","2012","Saxony-Anhalt","Female","209","0.71276740149952","0.661480876360566","0.764053926638474","2"
"No","2012","Thuringia","Male","229","0.72170173730448","0.670032352271116","0.773371122337844","2"
"No","2012","Thuringia","Female","232","0.739805007573244","0.690726990919748","0.78888302422674","2"
"Yes","2012","Schleswig-Holstein","Male","50","0.20112734713058","0.152682838336143","0.249571855925016","1"
"Yes","2012","Schleswig-Holstein","Female","72","0.288038724972582","0.235184809862332","0.340892640082833","1"
"Yes","2012","Hamburg","Male","18","","","","1"
"Yes","2012","Hamburg","Female","25","","","","1"
"Yes","2012","Lower Saxony","Male","156","0.231261927032296","0.200633572410692","0.2618902816539","1"
"Yes","2012","Lower Saxony","Female","233","0.308252123865709","0.274800322717905","0.341703925013512","1"
"Yes","2012","Bremen","Male","8","","","","1"
"Yes","2012","Bremen","Female","21","","","","1"
"Yes","2012","Baden-Württemberg","Male","181","0.164475193781953","0.141934348669683","0.187016038894222","1"
"Yes","2012","Baden-Württemberg","Female","282","0.28973382599339","0.261288496028317","0.318179155958464","1"
"Yes","2012","North Rhine-Westphalia","Male","333","0.215969247863152","0.195711275964754","0.236227219761551","1"
"Yes","2012","North Rhine-Westphalia","Female","505","0.319075958716384","0.296012045531722","0.342139871901047","1"
"Yes","2012","Hesse","Female","158","0.248383816907896","0.212756462288399","0.284011171527393","1"
"Yes","2012","Hesse","Male","108","0.173107699964653","0.141402018303977","0.204813381625329","1"
"Yes","2012","Bavaria","Male","235","0.182859605663317","0.161498929311035","0.204220282015599","1"
"Yes","2012","Bavaria","Female","347","0.247158162683975","0.224156471493371","0.27015985387458","1"
"Yes","2012","Berlin","Male","73","0.323435286236505","0.266683934727185","0.380186637745826","1"
"Yes","2012","Brandenburg","Male","58","0.216360261723138","0.166018489087838","0.266702034358438","1"
"Yes","2012","Berlin","Female","87","0.298297414874536","0.246783084384753","0.349811745364319","1"
"Yes","2012","Brandenburg","Female","84","0.346521376761216","0.29276307366985","0.400279679852583","1"
"Yes","2012","Mecklenburg-Western Pomerania","Female","52","0.33750399688282","0.268425491899441","0.406582501866198","1"
"Yes","2012","Mecklenburg-Western Pomerania","Male","26","","","","1"
"Yes","2012","Rhineland-Palatinate,Saarland","Female","132","0.279101199018907","0.236655132763639","0.321547265274176","1"
"Yes","2012","Rhineland-Palatinate,Saarland","Male","110","0.214129923864922","0.176058885762584","0.25220096196726","1"
"Yes","2012","Saxony","Male","106","0.193963109487436","0.160395414919431","0.22753080405544","1"
"Yes","2012","Saxony","Female","134","0.27710362728104","0.237675638917203","0.316531615644876","1"
"Yes","2012","Saxony-Anhalt","Male","41","0.14329559954758","0.100375567839656","0.186215631255504","1"
"Yes","2012","Saxony-Anhalt","Female","90","0.28723259850048","0.235946073361526","0.338519123639434","1"
"Yes","2012","Thuringia","Male","60","0.27829826269552","0.226628877662156","0.329967647728884","1"
"Yes","2012","Thuringia","Female","75","0.260194992426756","0.21111697577326","0.309273009080252","1"
"No","2013","Schleswig-Holstein","Male","225","0.775783390893713","0.727362832905522","0.824203948881904","2"
"No","2013","Schleswig-Holstein","Female","232","0.740359631690815","0.691631992567884","0.789087270813746","2"
"No","2013","Hamburg","Male","129","0.799092191201163","0.735809552090596","0.86237483031173","2"
"No","2013","Hamburg","Female","133","0.705375514732542","0.635605184993609","0.775145844471476","2"
"No","2013","Lower Saxony","Male","647","0.783449110009843","0.754995620656754","0.811902599362932","2"
"No","2013","Lower Saxony","Female","593","0.678908257877222","0.647446497185401","0.710370018569042","2"
"No","2013","Brandenburg","Male","200","0.797681118348737","0.748850268705213","0.846511967992261","2"
"No","2013","Brandenburg","Female","202","0.612115533718268","0.556605674014142","0.667625393422395","2"
"No","2013","Mecklenburg-Western Pomerania","Male","123","0.847002110883197","0.788609670104184","0.905394551662211","2"
"No","2013","Mecklenburg-Western Pomerania","Female","114","0.666752654363608","0.59630774841111","0.737197560316106","2"
"No","2013","Saxony","Male","386","0.793481721718252","0.757602635576013","0.829360807860492","2"
"No","2013","Saxony","Female","350","0.706266169454331","0.666182410748174","0.746349928160487","2"
"No","2013","Saxony-Anhalt","Male","232","0.825839992359723","0.780770173593081","0.870909811126365","2"
"No","2013","Saxony-Anhalt","Female","208","0.696556008688945","0.64400370986513","0.74910830751276","2"
"No","2013","Bremen","Male","46","0.763694918147185","0.650390278951797","0.876999557342574","2"
"No","2013","Bremen","Female","51","0.547588999249697","0.430148610175862","0.665029388323532","2"
"No","2013","North Rhine-Westphalia","Male","1429","0.775226049469627","0.75578471918116","0.794667379758094","2"
"No","2013","Thuringia","Male","216","0.727153046544533","0.674023185824496","0.78028290726457","2"
"No","2013","Thuringia","Female","216","0.717246764485797","0.666287218020193","0.768206310951401","2"
"No","2013","North Rhine-Westphalia","Female","1292","0.683124108299354","0.661725547032351","0.704522669566358","2"
"No","2013","Hesse","Male","519","0.80229435240291","0.771317475237802","0.833271229568017","2"
"No","2013","Hesse","Female","455","0.738629821471864","0.704694919924821","0.772564723018906","2"
"No","2013","Rhineland-Palatinate,Saarland","Male","410","0.830466120238122","0.797869061870128","0.863063178606116","2"
"No","2013","Rhineland-Palatinate,Saarland","Female","355","0.725246475793874","0.686313567088535","0.764179384499214","2"
"No","2013","Baden-Württemberg","Male","990","0.846633655078256","0.825870458798891","0.867396851357621","2"
"No","2013","Baden-Württemberg","Female","818","0.701693590047227","0.675193314172881","0.728193865921574","2"
"No","2013","Bavaria","Male","1151","0.827035779960723","0.807116965323601","0.846954594597844","2"
"No","2013","Bavaria","Female","1125","0.705952652734899","0.683212031520427","0.728693273949371","2"
"No","2013","Berlin","Male","197","0.690858311137429","0.63542564832824","0.746290973946617","2"
"No","2013","Berlin","Female","220","0.710768625333894","0.660538675132761","0.760998575535026","2"
"Yes","2013","Schleswig-Holstein","Male","60","0.224216609106287","0.175796051118096","0.272637167094478","1"
"Yes","2013","Schleswig-Holstein","Female","79","0.259640368309185","0.210912729186254","0.308368007432117","1"
"Yes","2013","Hamburg","Male","25","","","","1"
"Yes","2013","Hamburg","Female","31","0.294624485267458","0.224854155528524","0.364394815006391","1"
"Yes","2013","Lower Saxony","Male","158","0.216550889990157","0.188097400637068","0.245004379343246","1"
"Yes","2013","Lower Saxony","Female","253","0.321091742122778","0.289629981430958","0.352553502814599","1"
"Yes","2013","Bremen","Male","8","","","","1"
"Yes","2013","Bremen","Female","18","","","","1"
"Yes","2013","Baden-Württemberg","Male","167","0.153366344921744","0.132603148642379","0.174129541201109","1"
"Yes","2013","Baden-Württemberg","Female","327","0.298306409952773","0.271806134078426","0.324806685827119","1"
"Yes","2013","North Rhine-Westphalia","Male","342","0.224773950530373","0.205332620241906","0.244215280818841","1"
"Yes","2013","Hesse","Female","189","0.261370178528136","0.227435276981094","0.295305080075179","1"
"Yes","2013","North Rhine-Westphalia","Female","524","0.316875891700646","0.295477330433642","0.33827445296765","1"
"Yes","2013","Hesse","Male","116","0.19770564759709","0.166728770431983","0.228682524762198","1"
"Yes","2013","Bavaria","Male","234","0.172964220039277","0.153045405402156","0.192883034676399","1"
"Yes","2013","Bavaria","Female","417","0.294047347265101","0.271306726050629","0.316787968479573","1"
"Yes","2013","Berlin","Female","93","0.289231374666106","0.239001424464973","0.339461324867239","1"
"Yes","2013","Berlin","Male","70","0.309141688862571","0.253709026053383","0.36457435167176","1"
"Yes","2013","Brandenburg","Female","94","0.387884466281732","0.332374606577605","0.443394325985858","1"
"Yes","2013","Brandenburg","Male","60","0.202318881651263","0.153488032007739","0.251149731294787","1"
"Yes","2013","Mecklenburg-Western Pomerania","Male","23","","","","1"
"Yes","2013","Rhineland-Palatinate,Saarland","Male","99","0.169533879761878","0.136936821393884","0.202130938129872","1"
"Yes","2013","Mecklenburg-Western Pomerania","Female","58","0.333247345636392","0.262802439683895","0.40369225158889","1"
"Yes","2013","Saxony","Male","103","0.206518278281748","0.170639192139508","0.242397364423987","1"
"Yes","2013","Rhineland-Palatinate,Saarland","Female","150","0.274753524206126","0.235820615500786","0.313686432911465","1"
"Yes","2013","Saxony","Female","146","0.293733830545669","0.253650071839513","0.333817589251826","1"
"Yes","2013","Saxony-Anhalt","Female","86","0.303443991311055","0.25089169248724","0.35599629013487","1"
"Yes","2013","Saxony-Anhalt","Male","40","0.174160007640277","0.129090188873635","0.219229826406919","1"
"Yes","2013","Thuringia","Male","54","0.272846953455467","0.21971709273543","0.325976814175504","1"
"Yes","2013","Thuringia","Female","84","0.282753235514203","0.231793689048599","0.333712781979807","1"
"No","2014","Schleswig-Holstein","Male","185","0.790421147065791","0.739141690627565","0.841700603504017","2"
"No","2014","Schleswig-Holstein","Female","195","0.671326930337907","0.616502688824392","0.726151171851422","2"
"No","2014","Hamburg","Male","101","0.86479501197707","0.804118428254485","0.925471595699655","2"
"No","2014","Hamburg","Female","96","0.75518873598821","0.679201790835297","0.831175681141123","2"
"No","2014","Lower Saxony","Male","584","0.772970862508413","0.742706498969552","0.803235226047274","2"
"No","2014","Lower Saxony","Female","512","0.656662694067659","0.622241885172164","0.691083502963153","2"
"No","2014","Bremen","Male","35","0.687408016202747","0.550440377938486","0.824375654467009","2"
"No","2014","Bremen","Female","45","0.455257281040733","0.332286485250491","0.578228076830976","2"
"No","2014","Brandenburg","Male","189","0.811794434815342","0.762239329204897","0.861349540425786","2"
"No","2014","Brandenburg","Female","182","0.642398271230031","0.5844724494991","0.700324092960962","2"
"No","2014","Mecklenburg-Western Pomerania","Male","110","0.894389501281914","0.840937604191821","0.947841398372007","2"
"No","2014","Mecklenburg-Western Pomerania","Female","109","0.69203993295657","0.620056537579961","0.764023328333179","2"
"No","2014","Saxony","Male","356","0.803726505223532","0.76661515754199","0.840837852905074","2"
"No","2014","Saxony","Female","318","0.695125413078846","0.65244913611524","0.737801690042453","2"
"No","2014","Saxony-Anhalt","Male","204","0.862432484536068","0.818579978390911","0.906284990681224","2"
"No","2014","Saxony-Anhalt","Female","183","0.681436017712669","0.624911259204048","0.73796077622129","2"
"No","2014","Thuringia","Male","205","0.726805820157324","0.672113931568742","0.781497708745906","2"
"No","2014","North Rhine-Westphalia","Male","1209","0.765933615400878","0.744752004311292","0.787115226490464","2"
"No","2014","North Rhine-Westphalia","Female","1169","0.681357930719273","0.658895803701112","0.703820057737435","2"
"No","2014","Thuringia","Female","210","0.740845743359138","0.689974924405184","0.791716562313092","2"
"No","2014","Hesse","Male","452","0.795865605250252","0.762362222710877","0.829368987789627","2"
"No","2014","Hesse","Female","399","0.711964056550675","0.674722630680192","0.749205482421158","2"
"No","2014","Rhineland-Palatinate,Saarland","Male","375","0.822594577207116","0.787416236034003","0.857772918380229","2"
"No","2014","Rhineland-Palatinate,Saarland","Female","330","0.733501510501755","0.693010069355434","0.773992951648076","2"
"No","2014","Baden-Württemberg","Male","814","0.798010923224711","0.772848815129005","0.823173031320418","2"
"No","2014","Baden-Württemberg","Female","690","0.70664850634592","0.678128302866003","0.735168709825836","2"
"No","2014","Bavaria","Male","1041","0.810195594154622","0.788628366937878","0.831762821371366","2"
"No","2014","Bavaria","Female","998","0.702327764109677","0.678419446739388","0.726236081479966","2"
"No","2014","Berlin","Male","168","0.692094502080396","0.632305435775015","0.751883568385776","2"
"No","2014","Berlin","Female","191","0.716775967718739","0.663032835063863","0.770519100373614","2"
"Yes","2014","Schleswig-Holstein","Male","57","0.209578852934209","0.158299396495983","0.260858309372435","1"
"Yes","2014","Schleswig-Holstein","Female","87","0.328673069662093","0.273848828148578","0.383497311175608","1"
"Yes","2014","Hamburg","Male","21","","","","1"
"Yes","2014","Hamburg","Female","27","","","","1"
"Yes","2014","Lower Saxony","Male","152","0.227029137491587","0.196764773952726","0.257293501030448","1"
"Yes","2014","Lower Saxony","Female","219","0.343337305932342","0.308916497036847","0.377758114827836","1"
"Yes","2014","Bremen","Male","9","","","","1"
"Yes","2014","Bremen","Female","18","","","","1"
"Yes","2014","Baden-Württemberg","Male","164","0.201989076775289","0.176826968679582","0.227151184870995","1"
"Yes","2014","Baden-Württemberg","Female","289","0.29335149365408","0.264831290174164","0.321871697133997","1"
"Yes","2014","North Rhine-Westphalia","Male","326","0.234066384599122","0.212884773509536","0.255247995688708","1"
"Yes","2014","North Rhine-Westphalia","Female","484","0.318642069280727","0.296179942262565","0.341104196298888","1"
"Yes","2014","Hesse","Male","104","0.204134394749748","0.170631012210373","0.237637777289123","1"
"Yes","2014","Hesse","Female","169","0.288035943449325","0.250794517578842","0.325277369319808","1"
"Yes","2014","Bavaria","Male","229","0.189804405845378","0.168237178628634","0.211371633062122","1"
"Yes","2014","Bavaria","Female","407","0.297672235890323","0.273763918520034","0.321580553260612","1"
"Yes","2014","Berlin","Male","61","0.307905497919604","0.248116431614224","0.367694564224985","1"
"Yes","2014","Brandenburg","Male","50","0.188205565184658","0.138650459574214","0.237760670795103","1"
"Yes","2014","Berlin","Female","79","0.283224032281261","0.229480899626386","0.336967164936137","1"
"Yes","2014","Brandenburg","Female","81","0.357601728769969","0.299675907039038","0.4155275505009","1"
"Yes","2014","Mecklenburg-Western Pomerania","Female","49","0.30796006704343","0.235976671666821","0.379943462420039","1"
"Yes","2014","Mecklenburg-Western Pomerania","Male","17","","","","1"
"Yes","2014","Rhineland-Palatinate,Saarland","Male","78","0.177405422792884","0.142227081619771","0.212583763965997","1"
"Yes","2014","Rhineland-Palatinate,Saarland","Female","128","0.266498489498245","0.226007048351924","0.306989930644566","1"
"Yes","2014","Saxony","Male","84","0.196273494776468","0.159162147094926","0.23338484245801","1"
"Yes","2014","Saxony","Female","129","0.304874586921154","0.262198309957548","0.34755086388476","1"
"Yes","2014","Saxony-Anhalt","Male","33","0.137567515463932","0.0937150093187757","0.181420021609089","1"
"Yes","2014","Saxony-Anhalt","Female","78","0.318563982287331","0.26203922377871","0.375088740795952","1"
"Yes","2014","Thuringia","Male","50","0.273194179842676","0.218502291254094","0.327886068431258","1"
"Yes","2014","Thuringia","Female","75","0.259154256640862","0.208283437686909","0.310025075594816","1"
"No","2015","Schleswig-Holstein","Male","180","0.765958668038161","0.712392396521404","0.819524939554917","2"
"No","2015","Schleswig-Holstein","Female","186","0.673572814662192","0.617745224567378","0.729400404757006","2"
"No","2015","Hamburg","Male","106","0.860299378730348","0.799280921650625","0.921317835810071","2"
"No","2015","Hamburg","Female","94","0.716535216870337","0.63876352236415","0.794306911376523","2"
"No","2015","Lower Saxony","Male","571","0.780869270016015","0.750548803514893","0.811189736517138","2"
"No","2015","Lower Saxony","Female","546","0.662889471836993","0.629281058201779","0.696497885472207","2"
"No","2015","Bremen","Male","34","0.761511847604301","0.632628982330205","0.890394712878397","2"
"No","2015","Bremen","Female","42","0.585285473939112","0.456248974123026","0.714321973755198","2"
"No","2015","North Rhine-Westphalia","Male","1182","0.765686286088621","0.744179315310745","0.787193256866497","2"
"No","2015","Brandenburg","Male","175","0.795388513493171","0.743138667756912","0.84763835922943","2"
"No","2015","Brandenburg","Female","180","0.651237366439068","0.594496224032408","0.707978508845729","2"
"No","2015","Mecklenburg-Western Pomerania","Male","110","0.933151451431179","0.88936748082594","0.976935422036418","2"
"No","2015","Mecklenburg-Western Pomerania","Female","102","0.651381612585142","0.575374801868578","0.727388423301705","2"
"No","2015","Saxony","Male","335","0.81928890227713","0.782134486986607","0.856443317567653","2"
"No","2015","Saxony","Female","306","0.731798816296214","0.689827518043001","0.773770114549427","2"
"No","2015","Saxony-Anhalt","Male","185","0.865182584337507","0.81984621606232","0.910518952612695","2"
"No","2015","Saxony-Anhalt","Female","170","0.741618198343153","0.686121098200846","0.797115298485461","2"
"No","2015","Thuringia","Male","199","0.707431814121328","0.651150131472006","0.76371349677065","2"
"No","2015","Thuringia","Female","210","0.716761770775238","0.664080252448322","0.769443289102153","2"
"No","2015","North Rhine-Westphalia","Female","1101","0.656961472699288","0.633620038222102","0.680302907176474","2"
"No","2015","Hesse","Male","470","0.842973769284418","0.812974063150601","0.872973475418236","2"
"No","2015","Hesse","Female","399","0.704015164060244","0.666474697932502","0.741555630187987","2"
"No","2015","Rhineland-Palatinate,Saarland","Male","377","0.79996744605366","0.763764145422328","0.836170746684992","2"
"No","2015","Rhineland-Palatinate,Saarland","Female","317","0.674215474870154","0.630374478599878","0.718056471140429","2"
"No","2015","Baden-Württemberg","Male","856","0.830284916420898","0.807180079430205","0.853389753411591","2"
"No","2015","Baden-Württemberg","Female","709","0.710989133795843","0.682737828865759","0.739240438725927","2"
"No","2015","Bavaria","Male","1095","0.826485484821241","0.806002122417638","0.846968847224844","2"
"No","2015","Bavaria","Female","1022","0.726656128735235","0.703368772695412","0.749943484775058","2"
"No","2015","Berlin","Male","181","0.736969458331455","0.681267520418837","0.792671396244073","2"
"No","2015","Berlin","Female","199","0.771420402015675","0.720957576336849","0.8218832276945","2"
"Yes","2015","Schleswig-Holstein","Male","60","0.234041331961839","0.180475060445083","0.287607603478596","1"
"Yes","2015","Schleswig-Holstein","Female","85","0.326427185337808","0.270599595242994","0.382254775432622","1"
"Yes","2015","Hamburg","Male","18","","","","1"
"Yes","2015","Hamburg","Female","35","0.283464783129663","0.205693088623477","0.36123647763585","1"
"Yes","2015","Bremen","Male","8","","","","1"
"Yes","2015","Bremen","Female","14","","","","1"
"Yes","2015","Lower Saxony","Male","144","0.219130729983985","0.188810263482862","0.249451196485107","1"
"Yes","2015","Lower Saxony","Female","214","0.337110528163007","0.303502114527793","0.370718941798221","1"
"Yes","2015","North Rhine-Westphalia","Male","308","0.234313713911379","0.212806743133503","0.255820684689255","1"
"Yes","2015","North Rhine-Westphalia","Female","488","0.343038527300712","0.319697092823526","0.366379961777898","1"
"Yes","2015","Hesse","Male","95","0.157026230715582","0.127026524581764","0.187025936849399","1"
"Yes","2015","Hesse","Female","169","0.295984835939756","0.258444369812013","0.333525302067498","1"
"Yes","2015","Bavaria","Male","218","0.173514515178759","0.153031152775156","0.193997877582362","1"
"Yes","2015","Bavaria","Female","385","0.273343871264765","0.250056515224942","0.296631227304588","1"
"Yes","2015","Berlin","Male","59","0.263030541668545","0.207328603755927","0.318732479581163","1"
"Yes","2015","Berlin","Female","67","0.228579597984325","0.1781167723055","0.279042423663151","1"
"Yes","2015","Rhineland-Palatinate,Saarland","Male","92","0.20003255394634","0.163829253315008","0.236235854577672","1"
"Yes","2015","Rhineland-Palatinate,Saarland","Female","122","0.325784525129846","0.281943528859571","0.369625521400122","1"
"Yes","2015","Baden-Württemberg","Male","158","0.169715083579102","0.14661024658841","0.192819920569795","1"
"Yes","2015","Baden-Württemberg","Female","280","0.289010866204157","0.260759561274073","0.317262171134241","1"
"Yes","2015","Brandenburg","Male","54","0.204611486506829","0.15236164077057","0.256861332243088","1"
"Yes","2015","Brandenburg","Female","91","0.348762633560932","0.292021491154271","0.405503775967592","1"
"Yes","2015","Mecklenburg-Western Pomerania","Male","15","","","","1"
"Yes","2015","Mecklenburg-Western Pomerania","Female","49","0.348618387414858","0.272611576698295","0.424625198131422","1"
"Yes","2015","Saxony","Male","77","0.18071109772287","0.143556682432347","0.217865513013393","1"
"Yes","2015","Saxony","Female","122","0.268201183703786","0.226229885450573","0.310172481956999","1"
"Yes","2015","Saxony-Anhalt","Male","33","0.134817415662493","0.0894810473873052","0.18015378393768","1"
"Yes","2015","Saxony-Anhalt","Female","69","0.258381801656847","0.202884701514539","0.313878901799154","1"
"Yes","2015","Thuringia","Female","71","0.283238229224762","0.230556710897847","0.335919747551678","1"
"Yes","2015","Thuringia","Male","52","0.292568185878672","0.23628650322935","0.348849868527994","1"
"No","2016","Schleswig-Holstein","Male","178","0.7632323381832","0.709111627328083","0.817353049038317","2"
"No","2016","Schleswig-Holstein","Female","172","0.687169704886267","0.628874697897394","0.74546471187514","2"
"No","2016","Hamburg","Male","95","0.849379667629336","0.783431672008892","0.915327663249781","2"
"No","2016","Hamburg","Female","99","0.731048313925524","0.654232032145947","0.8078645957051","2"
"No","2016","Lower Saxony","Male","550","0.765144023233746","0.733560000228407","0.796728046239084","2"
"No","2016","Lower Saxony","Female","518","0.693631910970764","0.660076281974383","0.727187539967145","2"
"No","2016","Bremen","Male","37","0.856421729537903","0.755087219287776","0.957756239788031","2"
"No","2016","Bremen","Female","39","0.627125518806253","0.496938187683358","0.757312849929148","2"
"No","2016","North Rhine-Westphalia","Male","1152","0.773690023682056","0.752159740955084","0.795220306409029","2"
"No","2016","North Rhine-Westphalia","Female","1061","0.678174618032932","0.654688717920129","0.701660518145736","2"
"No","2016","Brandenburg","Male","180","0.696846717873998","0.637703647719531","0.755989788028464","2"
"No","2016","Brandenburg","Female","175","0.728662221110377","0.67429967502855","0.783024767192204","2"
"No","2016","Mecklenburg-Western Pomerania","Male","107","0.806683338122153","0.738271809720912","0.875094866523395","2"
"No","2016","Mecklenburg-Western Pomerania","Female","98","0.650405959853107","0.573582917965287","0.727229001740927","2"
"No","2016","Saxony","Male","324","0.811358137918859","0.772825758001329","0.849890517836388","2"
"No","2016","Saxony","Female","297","0.728383923059137","0.685434494013808","0.771333352104467","2"
"No","2016","Saxony-Anhalt","Male","182","0.86519755863413","0.819117461610224","0.911277655658035","2"
"No","2016","Saxony-Anhalt","Female","163","0.671581310979085","0.610887081055853","0.732275540902318","2"
"No","2016","Thuringia","Male","184","0.730135752004111","0.673139720995219","0.787131783013003","2"
"No","2016","Thuringia","Female","203","0.730955202567222","0.678253903688427","0.783656501446017","2"
"No","2016","Hesse","Male","390","0.804230398605927","0.7691690666784","0.839291730533454","2"
"No","2016","Hesse","Female","346","0.686245151540553","0.645613535534963","0.726876767546144","2"
"No","2016","Rhineland-Palatinate,Saarland","Male","373","0.822636034123369","0.787422028138854","0.857850040107884","2"
"No","2016","Rhineland-Palatinate,Saarland","Female","307","0.708324216450576","0.665412519661951","0.751235913239201","2"
"No","2016","Baden-Württemberg","Male","772","0.812250494506641","0.787165867735149","0.837335121278132","2"
"No","2016","Baden-Württemberg","Female","652","0.687790409521712","0.658040112052382","0.717540706991042","2"
"No","2016","Bavaria","Male","997","0.830400719632654","0.809176464951832","0.851624974313477","2"
"No","2016","Bavaria","Female","908","0.724520282827252","0.699822922365146","0.749217643289359","2"
"No","2016","Berlin","Male","158","0.665487053108666","0.603699591607041","0.727274514610292","2"
"No","2016","Berlin","Female","187","0.778934699912703","0.728102497947781","0.829766901877625","2"
"Yes","2016","Schleswig-Holstein","Male","59","0.2367676618168","0.182646950961683","0.290888372671917","1"
"Yes","2016","Schleswig-Holstein","Female","71","0.312830295113733","0.25453528812486","0.371125302102606","1"
"Yes","2016","Hamburg","Male","18","","","","1"
"Yes","2016","Hamburg","Female","29","","","","1"
"Yes","2016","Bremen","Male","9","","","","1"
"Yes","2016","Bremen","Female","14","","","","1"
"Yes","2016","Lower Saxony","Male","142","0.234855976766254","0.203271953760916","0.266439999771593","1"
"Yes","2016","Lower Saxony","Female","207","0.306368089029236","0.272812460032855","0.339923718025617","1"
"Yes","2016","North Rhine-Westphalia","Male","299","0.226309976317944","0.204779693590971","0.247840259044917","1"
"Yes","2016","North Rhine-Westphalia","Female","459","0.321825381967068","0.298339481854264","0.345311282079872","1"
"Yes","2016","Hesse","Male","102","0.195769601394073","0.160708269466546","0.2308309333216","1"
"Yes","2016","Hesse","Female","155","0.313754848459447","0.273123232453857","0.354386464465037","1"
"Yes","2016","Bavaria","Male","204","0.169599280367346","0.148375025686524","0.190823535048168","1"
"Yes","2016","Bavaria","Female","349","0.275479717172748","0.250782356710641","0.300177077634854","1"
"Yes","2016","Berlin","Female","69","0.221065300087297","0.170233098122375","0.271897502052219","1"
"Yes","2016","Berlin","Male","66","0.334512946891334","0.272725485389708","0.396300408392959","1"
"Yes","2016","Rhineland-Palatinate,Saarland","Male","79","0.177363965876631","0.142149959892116","0.212577971861146","1"
"Yes","2016","Rhineland-Palatinate,Saarland","Female","124","0.291675783549424","0.248764086760799","0.334587480338049","1"
"Yes","2016","Baden-Württemberg","Female","280","0.312209590478288","0.282459293008959","0.341959887947618","1"
"Yes","2016","Baden-Württemberg","Male","159","0.187749505493359","0.162664878721868","0.212834132264851","1"
"Yes","2016","Brandenburg","Male","52","0.303153282126002","0.244010211971536","0.362296352280469","1"
"Yes","2016","Brandenburg","Female","82","0.271337778889623","0.216975232807796","0.32570032497145","1"
"Yes","2016","Mecklenburg-Western Pomerania","Male","21","","","","1"
"Yes","2016","Mecklenburg-Western Pomerania","Female","50","0.349594040146893","0.272770998259073","0.426417082034712","1"
"Yes","2016","Saxony","Female","115","0.271616076940863","0.228666647895533","0.314565505986192","1"
"Yes","2016","Saxony","Male","72","0.188641862081141","0.150109482163612","0.22717424199867","1"
"Yes","2016","Saxony-Anhalt","Male","29","","","","1"
"Yes","2016","Thuringia","Male","49","0.269864247995889","0.212868216986997","0.326860279004781","1"
"Yes","2016","Thuringia","Female","69","0.269044797432778","0.216343498553983","0.321746096311573","1"
"Yes","2016","Saxony-Anhalt","Female","67","0.328418689020915","0.267724459097682","0.389112918944147","1"
"No","2017","Schleswig-Holstein","Male","231","0.777467193524841","0.730555330749653","0.824379056300029","2"
"No","2017","Schleswig-Holstein","Female","216","0.710422331827762","0.659182737941648","0.761661925713876","2"
"No","2017","Hamburg","Male","122","0.786905294919902","0.720253530136405","0.853557059703399","2"
