"ple0004","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"Not at all","2008","Part Time","general elemantary","253","0.584087907212507","0.536321088471614","0.6318547259534"
"Not at all","2008","Part Time","middle vocational","1530","0.628518858831721","0.608754183199672","0.648283534463771"
"Not at all","2008","Part Time","vocational + Abi","249","0.707291396439771","0.658125147743114","0.756457645136428"
"Not at all","2008","Part Time","higher vocational","190","0.569841450910317","0.513248059047144","0.62643484277349"
"Not at all","2008","Part Time","higher education","630","0.664435929518977","0.633518144888497","0.695353714149456"
"Not at all","2008","Not Working","in school","262","0.936624657777103","0.908535279816211","0.964714035737996"
"Not at all","2008","Not Working","inadequately","39","0.276240616954938","0.195219909440688","0.357261324469188"
"Not at all","2008","Not Working","general elemantary","397","0.319261629733486","0.292917809401572","0.3456054500654"
"Not at all","2008","Not Working","middle vocational","1493","0.36553051583174","0.350324488191069","0.380736543472411"
"Not at all","2008","Not Working","vocational + Abi","123","0.448397349744483","0.387594180032492","0.509200519456474"
"Not at all","2008","Not Working","higher vocational","163","0.330966465472232","0.28787102822689","0.374061902717574"
"Not at all","2008","Not Working","higher education","504","0.414935241026719","0.386581443945266","0.443289038108173"
"Strong","2009","Full Time","in school","","","",""
"Strong","2009","Full Time","inadequately","","","",""
"Strong","2009","Full Time","general elemantary","","","",""
"Strong","2009","Full Time","middle vocational","","","",""
"Strong","2009","Full Time","vocational + Abi","","","",""
"Strong","2009","Full Time","higher vocational","","","",""
"Strong","2009","Full Time","higher education","","","",""
"Strong","2009","Part Time","in school","","","",""
"Strong","2009","Part Time","inadequately","","","",""
"Strong","2009","Part Time","general elemantary","","","",""
"Strong","2009","Part Time","middle vocational","","","",""
"Strong","2009","Part Time","vocational + Abi","","","",""
"Strong","2009","Part Time","higher vocational","","","",""
"Strong","2009","Part Time","higher education","","","",""
"Strong","2009","Not Working","in school","","","",""
"Strong","2009","Not Working","inadequately","","","",""
"Strong","2009","Not Working","general elemantary","","","",""
"Strong","2009","Not Working","middle vocational","","","",""
"Strong","2009","Not Working","vocational + Abi","","","",""
"Strong","2009","Not Working","higher vocational","","","",""
"Strong","2009","Not Working","higher education","","","",""
"A little","2009","Full Time","in school","","","",""
"A little","2009","Full Time","inadequately","","","",""
"A little","2009","Full Time","general elemantary","","","",""
"A little","2009","Full Time","middle vocational","","","",""
"A little","2009","Full Time","vocational + Abi","","","",""
"A little","2009","Full Time","higher vocational","","","",""
"A little","2009","Full Time","higher education","","","",""
"A little","2009","Part Time","in school","","","",""
"A little","2009","Part Time","inadequately","","","",""
"A little","2009","Part Time","general elemantary","","","",""
"A little","2009","Part Time","middle vocational","","","",""
"A little","2009","Part Time","vocational + Abi","","","",""
"A little","2009","Part Time","higher vocational","","","",""
"A little","2009","Part Time","higher education","","","",""
"A little","2009","Not Working","in school","","","",""
"A little","2009","Not Working","inadequately","","","",""
"A little","2009","Not Working","general elemantary","","","",""
"A little","2009","Not Working","middle vocational","","","",""
"A little","2009","Not Working","vocational + Abi","","","",""
"A little","2009","Not Working","higher vocational","","","",""
"A little","2009","Not Working","higher education","","","",""
"Not at all","2009","Full Time","in school","","","",""
"Not at all","2009","Full Time","inadequately","","","",""
"Not at all","2009","Full Time","general elemantary","","","",""
"Not at all","2009","Full Time","middle vocational","","","",""
"Not at all","2009","Full Time","vocational + Abi","","","",""
"Not at all","2009","Full Time","higher vocational","","","",""
"Not at all","2009","Full Time","higher education","","","",""
"Not at all","2009","Part Time","in school","","","",""
"Not at all","2009","Part Time","inadequately","","","",""
"Not at all","2009","Part Time","general elemantary","","","",""
"Not at all","2009","Part Time","middle vocational","","","",""
"Not at all","2009","Part Time","vocational + Abi","","","",""
"Not at all","2009","Part Time","higher vocational","","","",""
"Not at all","2009","Part Time","higher education","","","",""
"Not at all","2009","Not Working","in school","","","",""
"Not at all","2009","Not Working","inadequately","","","",""
"Not at all","2009","Not Working","general elemantary","","","",""
"Not at all","2009","Not Working","middle vocational","","","",""
"Not at all","2009","Not Working","vocational + Abi","","","",""
"Not at all","2009","Not Working","higher vocational","","","",""
"Not at all","2009","Not Working","higher education","","","",""
"Strong","2010","Full Time","in school","","","",""
"Strong","2010","Full Time","inadequately","1","","",""
"Strong","2010","Full Time","general elemantary","14","","",""
"Strong","2010","Full Time","middle vocational","126","0.0481169916271025","0.0404727618361136","0.0557612214180914"
"Strong","2010","Full Time","vocational + Abi","11","","",""
"Strong","2010","Full Time","higher vocational","25","","",""
"Strong","2010","Full Time","higher education","43","0.0246607751897875","0.0177612924805683","0.0315602578990067"
"Strong","2010","Part Time","in school","","","",""
"Strong","2010","Part Time","inadequately","3","","",""
"Strong","2010","Part Time","general elemantary","21","","",""
"Strong","2010","Part Time","middle vocational","104","0.0617263152217121","0.0512805701578887","0.0721720602855355"
"Strong","2010","Part Time","vocational + Abi","9","","",""
"Strong","2010","Part Time","higher vocational","20","","",""
"Strong","2010","Part Time","higher education","35","0.0583558407587858","0.0422522968308673","0.0744593846867044"
"Strong","2010","Not Working","in school","2","","",""
"Strong","2010","Not Working","inadequately","29","","",""
"Strong","2010","Not Working","general elemantary","303","0.341869669803167","0.311706809161778","0.372032530444555"
"Strong","2010","Not Working","middle vocational","785","0.261450510946415","0.246398542406124","0.276502479486706"
"Strong","2010","Not Working","vocational + Abi","42","0.242305436530517","0.185941636093498","0.298669236967536"
"Strong","2010","Not Working","higher vocational","94","0.247672999800975","0.205371014329556","0.289974985272394"
"Strong","2010","Not Working","higher education","171","0.203241882373012","0.179297531126581","0.227186233619444"
"A little","2010","Full Time","in school","","","",""
"A little","2010","Full Time","inadequately","8","","",""
"A little","2010","Full Time","general elemantary","86","0.261563150359551","0.215120838555428","0.308005462163674"
"A little","2010","Full Time","middle vocational","897","0.318354270034469","0.301715262737674","0.334993277331264"
"A little","2010","Full Time","vocational + Abi","85","0.171328525582844","0.136553628493648","0.206103422672041"
"A little","2010","Full Time","higher vocational","194","0.362356625998972","0.323471270874864","0.401241981123079"
"A little","2010","Full Time","higher education","457","0.261667546948686","0.242113518897079","0.281221575000293"
"A little","2010","Part Time","in school","7","","",""
"A little","2010","Part Time","inadequately","7","","",""
"A little","2010","Part Time","general elemantary","114","0.382277528994259","0.330472034206191","0.434083023782326"
"A little","2010","Part Time","middle vocational","651","0.33602899989941","0.315526707950701","0.356531291848119"
"A little","2010","Part Time","vocational + Abi","60","0.225867993478591","0.175990908028185","0.275745078928996"
"A little","2010","Part Time","higher vocational","82","0.356356125482608","0.299230476972158","0.413481773993057"
"A little","2010","Part Time","higher education","200","0.26247365933144","0.232248575124424","0.292698743538456"
"A little","2010","Not Working","in school","15","","",""
"A little","2010","Not Working","inadequately","38","0.364441235074829","0.265558833434348","0.463323636715309"
"A little","2010","Not Working","general elemantary","376","0.409936946796797","0.378662183563694","0.441211710029901"
"A little","2010","Not Working","middle vocational","1292","0.407696969866565","0.390864436945923","0.424529502787207"
"A little","2010","Not Working","vocational + Abi","67","0.316482420372298","0.255300762114906","0.37766407862969"
"A little","2010","Not Working","higher vocational","176","0.435532067309375","0.386941966386925","0.484122168231826"
"A little","2010","Not Working","higher education","463","0.449965861339589","0.420364081292555","0.479567641386622"
"Not at all","2010","Full Time","in school","1","","",""
"Not at all","2010","Full Time","inadequately","13","","",""
"Not at all","2010","Full Time","general elemantary","244","0.677193995501763","0.627786115301596","0.726601875701929"
"Not at all","2010","Full Time","middle vocational","1988","0.633528738338428","0.616318145312995","0.650739331363862"
"Not at all","2010","Full Time","vocational + Abi","355","0.786593965449123","0.748781197178691","0.824406733719555"
"Not at all","2010","Full Time","higher vocational","368","0.611314766298292","0.571881704034063","0.65074782856252"
"Not at all","2010","Full Time","higher education","1441","0.713671677861527","0.693561463100709","0.733781892622344"
"Not at all","2010","Part Time","in school","48","0.913846804557565","0.839692026374523","0.988001582740607"
"Not at all","2010","Part Time","inadequately","16","","",""
"Not at all","2010","Part Time","general elemantary","203","0.546463088936693","0.493389742003337","0.599536435870049"
"Not at all","2010","Part Time","middle vocational","1284","0.602244684878878","0.581000798894085","0.623488570863671"
"Not at all","2010","Part Time","vocational + Abi","201","0.74244493534395","0.690285440021232","0.794604430666667"
"Not at all","2010","Part Time","higher vocational","168","0.601025945729592","0.54261622279695","0.659435668662234"
"Not at all","2010","Part Time","higher education","579","0.679170499909774","0.647103196364085","0.711237803455463"
"Not at all","2010","Not Working","in school","199","0.923808843283446","0.88842829517975","0.959189391387143"
"Not at all","2010","Not Working","inadequately","24","","",""
"Not at all","2010","Not Working","general elemantary","271","0.248193383400036","0.220724914026359","0.275661852773713"
"Not at all","2010","Not Working","middle vocational","1197","0.33085251918702","0.314735419206023","0.346969619168017"
"Not at all","2010","Not Working","vocational + Abi","113","0.441212143097185","0.37589625865119","0.506528027543181"
"Not at all","2010","Not Working","higher vocational","130","0.31679493288965","0.271203551846366","0.362386313932934"
"Not at all","2010","Not Working","higher education","451","0.346792256287399","0.31847223471135","0.375112277863448"
"Strong","2011","Full Time","in school","","","",""
"Strong","2011","Full Time","inadequately","","","",""
"Strong","2011","Full Time","general elemantary","","","",""
"Strong","2011","Full Time","middle vocational","","","",""
"Strong","2011","Full Time","vocational + Abi","","","",""
"Strong","2011","Full Time","higher vocational","","","",""
"Strong","2011","Full Time","higher education","","","",""
"Strong","2011","Part Time","in school","","","",""
"Strong","2011","Part Time","inadequately","","","",""
"Strong","2011","Part Time","general elemantary","","","",""
"Strong","2011","Part Time","middle vocational","","","",""
"Strong","2011","Part Time","vocational + Abi","","","",""
"Strong","2011","Part Time","higher vocational","","","",""
"Strong","2011","Part Time","higher education","","","",""
"Strong","2011","Not Working","in school","","","",""
"Strong","2011","Not Working","inadequately","","","",""
"Strong","2011","Not Working","general elemantary","","","",""
"Strong","2011","Not Working","middle vocational","","","",""
"Strong","2011","Not Working","vocational + Abi","","","",""
"Strong","2011","Not Working","higher vocational","","","",""
"Strong","2011","Not Working","higher education","","","",""
"A little","2011","Full Time","in school","","","",""
"A little","2011","Full Time","inadequately","","","",""
"A little","2011","Full Time","general elemantary","","","",""
"A little","2011","Full Time","middle vocational","","","",""
"A little","2011","Full Time","vocational + Abi","","","",""
"A little","2011","Full Time","higher vocational","","","",""
"A little","2011","Full Time","higher education","","","",""
"A little","2011","Part Time","in school","","","",""
"A little","2011","Part Time","inadequately","","","",""
"A little","2011","Part Time","general elemantary","","","",""
"A little","2011","Part Time","middle vocational","","","",""
"A little","2011","Part Time","vocational + Abi","","","",""
"A little","2011","Part Time","higher vocational","","","",""
"A little","2011","Part Time","higher education","","","",""
"A little","2011","Not Working","in school","","","",""
"A little","2011","Not Working","inadequately","","","",""
"A little","2011","Not Working","general elemantary","","","",""
"A little","2011","Not Working","middle vocational","","","",""
"A little","2011","Not Working","vocational + Abi","","","",""
"A little","2011","Not Working","higher vocational","","","",""
"A little","2011","Not Working","higher education","","","",""
"Not at all","2011","Full Time","in school","","","",""
"Not at all","2011","Full Time","inadequately","","","",""
"Not at all","2011","Full Time","general elemantary","","","",""
"Not at all","2011","Full Time","middle vocational","","","",""
"Not at all","2011","Full Time","vocational + Abi","","","",""
"Not at all","2011","Full Time","higher vocational","","","",""
"Not at all","2011","Full Time","higher education","","","",""
"Not at all","2011","Part Time","in school","","","",""
"Not at all","2011","Part Time","inadequately","","","",""
"Not at all","2011","Part Time","general elemantary","","","",""
"Not at all","2011","Part Time","middle vocational","","","",""
"Not at all","2011","Part Time","vocational + Abi","","","",""
"Not at all","2011","Part Time","higher vocational","","","",""
"Not at all","2011","Part Time","higher education","","","",""
"Not at all","2011","Not Working","in school","","","",""
"Not at all","2011","Not Working","inadequately","","","",""
"Not at all","2011","Not Working","general elemantary","","","",""
"Not at all","2011","Not Working","middle vocational","","","",""
"Not at all","2011","Not Working","vocational + Abi","","","",""
"Not at all","2011","Not Working","higher vocational","","","",""
"Not at all","2011","Not Working","higher education","","","",""
"Strong","2012","Full Time","in school","","","",""
"Strong","2012","Full Time","inadequately","3","","",""
"Strong","2012","Full Time","general elemantary","18","","",""
"Strong","2012","Full Time","middle vocational","147","0.0427539537069855","0.0361019816035912","0.0494059258103797"
"Strong","2012","Full Time","vocational + Abi","17","","",""
"Strong","2012","Full Time","higher vocational","22","","",""
"Strong","2012","Full Time","higher education","60","0.0225364985297748","0.0163722310130526","0.028700766046497"
"Strong","2012","Part Time","in school","","","",""
"Strong","2012","Part Time","inadequately","13","","",""
"Strong","2012","Part Time","general elemantary","33","0.0677525559521638","0.0449830500302898","0.0905220618740378"
"Strong","2012","Part Time","middle vocational","161","0.0725928964400887","0.0624382081567149","0.0827475847234625"
"Strong","2012","Part Time","vocational + Abi","7","","",""
"Strong","2012","Part Time","higher vocational","16","","",""
"Strong","2012","Part Time","higher education","34","0.0328823235398989","0.0220702035813413","0.0436944434984565"
"Strong","2012","Not Working","in school","3","","",""
"Strong","2012","Not Working","inadequately","51","0.408003474131044","0.323843817911525","0.492163130350563"
"Strong","2012","Not Working","general elemantary","356","0.310598345299726","0.28442782741561","0.336768863183842"
"Strong","2012","Not Working","middle vocational","1014","0.253449436881069","0.240381032625728","0.26651784113641"
"Strong","2012","Not Working","vocational + Abi","56","0.242507476713265","0.190806604570891","0.29420834885564"
"Strong","2012","Not Working","higher vocational","116","0.270863127218922","0.231106736777591","0.310619517660253"
"Strong","2012","Not Working","higher education","229","0.19980364236451","0.17874534810972","0.2208619366193"
"A little","2012","Full Time","in school","","","",""
"A little","2012","Full Time","inadequately","14","","",""
"A little","2012","Full Time","general elemantary","118","0.294987138648382","0.252758299352353","0.337215977944412"
"A little","2012","Full Time","middle vocational","1033","0.300851425778525","0.285771081290827","0.315931770266223"
"A little","2012","Full Time","vocational + Abi","142","0.255137066607311","0.2191274204308","0.291146712783821"
"A little","2012","Full Time","higher vocational","214","0.320739438132065","0.286112446519447","0.355366429744682"
"A little","2012","Full Time","higher education","501","0.22394223783562","0.206628014589009","0.241256461082231"
"A little","2012","Part Time","in school","7","","",""
"A little","2012","Part Time","inadequately","17","","",""
"A little","2012","Part Time","general elemantary","165","0.368241365415975","0.324542813677526","0.411939917154423"
"A little","2012","Part Time","middle vocational","803","0.349668407907518","0.331005472673169","0.368331343141866"
"A little","2012","Part Time","vocational + Abi","112","0.335543920251133","0.288131357548363","0.382956482953903"
"A little","2012","Part Time","higher vocational","84","0.322911955151469","0.266614367083968","0.37920954321897"
"A little","2012","Part Time","higher education","285","0.294880805693713","0.267234031431089","0.322527579956337"
"A little","2012","Not Working","in school","22","","",""
"A little","2012","Not Working","inadequately","49","0.383515612626366","0.300250129047164","0.466781096205568"
"A little","2012","Not Working","general elemantary","481","0.413470326826975","0.385619136879665","0.441321516774286"
"A little","2012","Not Working","middle vocational","1709","0.406949096415793","0.392189879635908","0.421708313195679"
"A little","2012","Not Working","vocational + Abi","89","0.366743755646518","0.308611492327359","0.424876018965676"
"A little","2012","Not Working","higher vocational","202","0.403977032035406","0.36007978272899","0.447874281341822"
"A little","2012","Not Working","higher education","560","0.420920891498009","0.39491975126074","0.446922031735277"
"Not at all","2012","Full Time","in school","","","",""
"Not at all","2012","Full Time","inadequately","29","","",""
"Not at all","2012","Full Time","general elemantary","312","0.678868717679211","0.635632938589455","0.722104496768968"
"Not at all","2012","Full Time","middle vocational","2373","0.656394620514489","0.640778866071883","0.672010374957096"
"Not at all","2012","Full Time","vocational + Abi","404","0.698319500447474","0.660405937642402","0.736233063252546"
"Not at all","2012","Full Time","higher vocational","462","0.654998123071654","0.619732534510194","0.690263711633114"
"Not at all","2012","Full Time","higher education","1666","0.753521263634605","0.735622399642029","0.771420127627181"
"Not at all","2012","Part Time","in school","63","0.855108660602345","0.772651013713937","0.937566307490753"
"Not at all","2012","Part Time","inadequately","24","","",""
"Not at all","2012","Part Time","general elemantary","270","0.564006078631862","0.519079093688915","0.608933063574808"
"Not at all","2012","Part Time","middle vocational","1544","0.577738695652393","0.558408302115557","0.59706908918923"
"Not at all","2012","Part Time","vocational + Abi","262","0.647080362896195","0.59909568041716","0.69506504537523"
"Not at all","2012","Part Time","higher vocational","165","0.623619796640817","0.565288922202949","0.681950671078685"
"Not at all","2012","Part Time","higher education","726","0.672236870766388","0.643777115647202","0.700696625885574"
"Not at all","2012","Not Working","in school","188","0.860881398467262","0.814406060898013","0.90735673603651"
"Not at all","2012","Not Working","inadequately","31","0.20848091324259","0.138918235790231","0.278043590694948"
"Not at all","2012","Not Working","general elemantary","364","0.275931327873298","0.250651915668973","0.301210740077623"
"Not at all","2012","Not Working","middle vocational","1533","0.339601466703137","0.325373753245501","0.353829180160774"
"Not at all","2012","Not Working","vocational + Abi","119","0.390748767640217","0.331892442224828","0.449605093055605"
"Not at all","2012","Not Working","higher vocational","162","0.325159840745672","0.283253823918856","0.367065857572489"
"Not at all","2012","Not Working","higher education","596","0.379275466137481","0.35372198717654","0.404828945098422"
"Strong","2013","Full Time","in school","","","",""
"Strong","2013","Full Time","inadequately","","","",""
"Strong","2013","Full Time","general elemantary","","","",""
"Strong","2013","Full Time","middle vocational","","","",""
"Strong","2013","Full Time","vocational + Abi","","","",""
"Strong","2013","Full Time","higher vocational","","","",""
"Strong","2013","Full Time","higher education","","","",""
"Strong","2013","Part Time","in school","","","",""
"Strong","2013","Part Time","inadequately","","","",""
"Strong","2013","Part Time","general elemantary","","","",""
"Strong","2013","Part Time","middle vocational","","","",""
"Strong","2013","Part Time","vocational + Abi","","","",""
"Strong","2013","Part Time","higher vocational","","","",""
"Strong","2013","Part Time","higher education","","","",""
"Strong","2013","Not Working","in school","","","",""
"Strong","2013","Not Working","inadequately","","","",""
"Strong","2013","Not Working","general elemantary","","","",""
"Strong","2013","Not Working","middle vocational","","","",""
"Strong","2013","Not Working","vocational + Abi","","","",""
"Strong","2013","Not Working","higher vocational","","","",""
"Strong","2013","Not Working","higher education","","","",""
"A little","2013","Full Time","in school","","","",""
"A little","2013","Full Time","inadequately","","","",""
"A little","2013","Full Time","general elemantary","","","",""
"A little","2013","Full Time","middle vocational","","","",""
"A little","2013","Full Time","vocational + Abi","","","",""
"A little","2013","Full Time","higher vocational","","","",""
"A little","2013","Full Time","higher education","","","",""
"A little","2013","Part Time","in school","","","",""
"A little","2013","Part Time","inadequately","","","",""
"A little","2013","Part Time","general elemantary","","","",""
"A little","2013","Part Time","middle vocational","","","",""
"A little","2013","Part Time","vocational + Abi","","","",""
"A little","2013","Part Time","higher vocational","","","",""
"A little","2013","Part Time","higher education","","","",""
"A little","2013","Not Working","in school","","","",""
"A little","2013","Not Working","inadequately","","","",""
"A little","2013","Not Working","general elemantary","","","",""
"A little","2013","Not Working","middle vocational","","","",""
"A little","2013","Not Working","vocational + Abi","","","",""
"A little","2013","Not Working","higher vocational","","","",""
"A little","2013","Not Working","higher education","","","",""
"Not at all","2013","Full Time","in school","","","",""
"Not at all","2013","Full Time","inadequately","","","",""
"Not at all","2013","Full Time","general elemantary","","","",""
"Not at all","2013","Full Time","middle vocational","","","",""
"Not at all","2013","Full Time","vocational + Abi","","","",""
"Not at all","2013","Full Time","higher vocational","","","",""
"Not at all","2013","Full Time","higher education","","","",""
"Not at all","2013","Part Time","in school","","","",""
"Not at all","2013","Part Time","inadequately","","","",""
"Not at all","2013","Part Time","general elemantary","","","",""
"Not at all","2013","Part Time","middle vocational","","","",""
"Not at all","2013","Part Time","vocational + Abi","","","",""
"Not at all","2013","Part Time","higher vocational","","","",""
"Not at all","2013","Part Time","higher education","","","",""
"Not at all","2013","Not Working","in school","","","",""
"Not at all","2013","Not Working","inadequately","","","",""
"Not at all","2013","Not Working","general elemantary","","","",""
"Not at all","2013","Not Working","middle vocational","","","",""
"Not at all","2013","Not Working","vocational + Abi","","","",""
"Not at all","2013","Not Working","higher vocational","","","",""
"Not at all","2013","Not Working","higher education","","","",""
"Strong","2014","Full Time","in school","","","",""
"Strong","2014","Full Time","inadequately","6","","",""
"Strong","2014","Full Time","general elemantary","31","0.0438126679159784","0.0294579746503295","0.0581673611816274"
"Strong","2014","Full Time","middle vocational","193","0.0502985802152348","0.0439290675728322","0.0566680928576374"
"Strong","2014","Full Time","vocational + Abi","28","","",""
"Strong","2014","Full Time","higher vocational","23","","",""
"Strong","2014","Full Time","higher education","77","0.0223509191979911","0.0170310407413824","0.0276707976545998"
"Strong","2014","Part Time","in school","3","","",""
"Strong","2014","Part Time","inadequately","21","","",""
"Strong","2014","Part Time","general elemantary","89","0.148051676916088","0.123817157694314","0.172286196137862"
"Strong","2014","Part Time","middle vocational","230","0.0712356446026707","0.0627612387599124","0.079710050445429"
"Strong","2014","Part Time","vocational + Abi","20","","",""
"Strong","2014","Part Time","higher vocational","15","","",""
"Strong","2014","Part Time","higher education","68","0.0483723953685911","0.0381433041517941","0.0586014865853882"
"Strong","2014","Not Working","in school","5","","",""
"Strong","2014","Not Working","inadequately","72","0.304307523316948","0.250510291503008","0.358104755130889"
"Strong","2014","Not Working","general elemantary","375","0.296413508975647","0.273371984283577","0.319455033667717"
"Strong","2014","Not Working","middle vocational","1015","0.250810287820854","0.238157781901283","0.263462793740425"
"Strong","2014","Not Working","vocational + Abi","68","0.221572875736309","0.181075704736604","0.262070046736014"
"Strong","2014","Not Working","higher vocational","114","0.275464570641634","0.234460369254021","0.316468772029246"
"Strong","2014","Not Working","higher education","241","0.197444078980922","0.177784802938076","0.217103355023768"
"A little","2014","Full Time","in school","2","","",""
"A little","2014","Full Time","inadequately","24","","",""
"A little","2014","Full Time","general elemantary","182","0.261626221096424","0.230801344893837","0.292451097299011"
"A little","2014","Full Time","middle vocational","1235","0.295476251309516","0.282179550215984","0.308772952403048"
"A little","2014","Full Time","vocational + Abi","193","0.229435260666035","0.202071291332884","0.256799229999186"
"A little","2014","Full Time","higher vocational","223","0.311118124924073","0.278670736328341","0.343565513519804"
"A little","2014","Full Time","higher education","574","0.19220725544215","0.17802656487782","0.206387946006479"
"A little","2014","Part Time","in school","4","","",""
"A little","2014","Part Time","inadequately","38","0.269362184900784","0.194249190108144","0.344475179693425"
"A little","2014","Part Time","general elemantary","237","0.295459672135952","0.264326515898292","0.326592828373612"
"A little","2014","Part Time","middle vocational","1064","0.319991577702845","0.304622980460076","0.335360174945614"
"A little","2014","Part Time","vocational + Abi","181","0.215960501274761","0.186292929179422","0.2456280733701"
"A little","2014","Part Time","higher vocational","114","0.310672200672199","0.26260075472723","0.358743646617169"
"A little","2014","Part Time","higher education","362","0.237336467204298","0.217052473555309","0.257620460853287"
"A little","2014","Not Working","in school","34","0.0643645013673699","0.039223411623109","0.0895055911116308"
"A little","2014","Not Working","inadequately","96","0.369887346233748","0.31344061872337","0.426334073744127"
"A little","2014","Not Working","general elemantary","511","0.365290877740987","0.340996249676615","0.389585505805359"
"A little","2014","Not Working","middle vocational","1656","0.39631423659426","0.382037357646536","0.410591115541985"
"A little","2014","Not Working","vocational + Abi","124","0.372519674563728","0.32537506184523","0.419664287282226"
"A little","2014","Not Working","higher vocational","173","0.410948733059589","0.365790593664181","0.456106872454997"
"A little","2014","Not Working","higher education","576","0.393009603731229","0.368888326319723","0.417130881142734"
"Not at all","2014","Full Time","in school","3","","",""
"Not at all","2014","Full Time","inadequately","60","0.682534478085548","0.586364965134194","0.778703991036902"
"Not at all","2014","Full Time","general elemantary","568","0.694561110987597","0.662258325652677","0.726863896322518"
"Not at all","2014","Full Time","middle vocational","3095","0.654225168475249","0.640364151027601","0.668086185922897"
"Not at all","2014","Full Time","vocational + Abi","686","0.743160942668651","0.714728352860625","0.771593532476677"
"Not at all","2014","Full Time","higher vocational","536","0.657455573923948","0.624194491930993","0.690716655916904"
"Not at all","2014","Full Time","higher education","2315","0.785441825359859","0.770668030561086","0.800215620158633"
"Not at all","2014","Part Time","in school","70","0.89165836796205","0.822235962143463","0.961080773780637"
"Not at all","2014","Part Time","inadequately","75","0.568810686581739","0.484958660683472","0.652662712480005"
"Not at all","2014","Part Time","general elemantary","499","0.55648865094796","0.522588499268494","0.590388802627426"
"Not at all","2014","Part Time","middle vocational","2245","0.608772777694484","0.592694113878162","0.624851441510807"
"Not at all","2014","Part Time","vocational + Abi","538","0.759348195821093","0.728527608139792","0.790168783502394"
"Not at all","2014","Part Time","higher vocational","227","0.667908025154268","0.618985303082467","0.716830747226068"
"Not at all","2014","Part Time","higher education","1260","0.714291137427111","0.692753194309011","0.735829080545212"
"Not at all","2014","Not Working","in school","327","0.91021538330199","0.880927998029152","0.939502768574828"
"Not at all","2014","Not Working","inadequately","113","0.325805130449303","0.271006890191472","0.380603370707135"
"Not at all","2014","Not Working","general elemantary","623","0.338295613283367","0.314423896068354","0.362167330498379"
"Not at all","2014","Not Working","middle vocational","1838","0.352875475584886","0.338927453029222","0.36682349814055"
"Not at all","2014","Not Working","vocational + Abi","212","0.405907449699963","0.358022617182416","0.45379228221751"
"Not at all","2014","Not Working","higher vocational","169","0.313586696298777","0.271003590780838","0.356169801816716"
"Not at all","2014","Not Working","higher education","758","0.409546317287849","0.385260526897739","0.433832107677959"
"Strong","2015","Full Time","in school","","","",""
"Strong","2015","Full Time","inadequately","","","",""
"Strong","2015","Full Time","general elemantary","","","",""
"Strong","2015","Full Time","middle vocational","","","",""
"Strong","2015","Full Time","vocational + Abi","","","",""
"Strong","2015","Full Time","higher vocational","","","",""
"Strong","2015","Full Time","higher education","","","",""
"Strong","2015","Part Time","in school","","","",""
"Strong","2015","Part Time","inadequately","","","",""
"Strong","2015","Part Time","general elemantary","","","",""
"Strong","2015","Part Time","middle vocational","","","",""
"Strong","2015","Part Time","vocational + Abi","","","",""
"Strong","2015","Part Time","higher vocational","","","",""
"Strong","2015","Part Time","higher education","","","",""
"Strong","2015","Not Working","in school","","","",""
"Strong","2015","Not Working","inadequately","","","",""
"Strong","2015","Not Working","general elemantary","","","",""
"Strong","2015","Not Working","middle vocational","","","",""
"Strong","2015","Not Working","vocational + Abi","","","",""
"Strong","2015","Not Working","higher vocational","","","",""
"Strong","2015","Not Working","higher education","","","",""
"A little","2015","Full Time","in school","","","",""
"A little","2015","Full Time","inadequately","","","",""
"A little","2015","Full Time","general elemantary","","","",""
"A little","2015","Full Time","middle vocational","","","",""
"A little","2015","Full Time","vocational + Abi","","","",""
"A little","2015","Full Time","higher vocational","","","",""
"A little","2015","Full Time","higher education","","","",""
"A little","2015","Part Time","in school","","","",""
"A little","2015","Part Time","inadequately","","","",""
"A little","2015","Part Time","general elemantary","","","",""
"A little","2015","Part Time","middle vocational","","","",""
"A little","2015","Part Time","vocational + Abi","","","",""
"A little","2015","Part Time","higher vocational","","","",""
"A little","2015","Part Time","higher education","","","",""
"A little","2015","Not Working","in school","","","",""
"A little","2015","Not Working","inadequately","","","",""
"A little","2015","Not Working","general elemantary","","","",""
"A little","2015","Not Working","middle vocational","","","",""
"A little","2015","Not Working","vocational + Abi","","","",""
"A little","2015","Not Working","higher vocational","","","",""
"A little","2015","Not Working","higher education","","","",""
"Not at all","2015","Full Time","in school","","","",""
"Not at all","2015","Full Time","inadequately","","","",""
"Not at all","2015","Full Time","general elemantary","","","",""
"Not at all","2015","Full Time","middle vocational","","","",""
"Not at all","2015","Full Time","vocational + Abi","","","",""
"Not at all","2015","Full Time","higher vocational","","","",""
"Not at all","2015","Full Time","higher education","","","",""
"Not at all","2015","Part Time","in school","","","",""
"Not at all","2015","Part Time","inadequately","","","",""
"Not at all","2015","Part Time","general elemantary","","","",""
"Not at all","2015","Part Time","middle vocational","","","",""
"Not at all","2015","Part Time","vocational + Abi","","","",""
"Not at all","2015","Part Time","higher vocational","","","",""
"Not at all","2015","Part Time","higher education","","","",""
"Not at all","2015","Not Working","in school","","","",""
"Not at all","2015","Not Working","inadequately","","","",""
"Not at all","2015","Not Working","general elemantary","","","",""
"Not at all","2015","Not Working","middle vocational","","","",""
