"ple0004","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"A little","2008","66 and older","Couple + C. LE and GT 16","1","","","","2"
"A little","2008","35-65 y.","Couple + C. GT 16 ","699","0.380897858614813","0.359747341214982","0.402048376014643","2"
"A little","2008","35-65 y.","Couple + C. LE and GT 16","213","0.278717344479067","0.2482326166899","0.309202072268234","2"
"A little","2008","66 and older","1-pers.-HH","523","0.428029092993406","0.400195942894012","0.4558622430928","2"
"A little","2008","66 and older","(Married) couple without C. ","1274","0.47176995451588","0.453253106012245","0.490286803019514","2"
"A little","2008","66 and older","Single parent ","30","0.470028922797942","0.349618384187028","0.590439461408856","2"
"Not at all","2008","16-34 y.","Couple + C. GT 16 ","994","0.867412936718514","0.847846636640248","0.886979236796779","3"
"Not at all","2008","16-34 y.","Couple + C. LE 16 ","691","0.783620083854803","0.756242226524329","0.810997941185277","3"
"Not at all","2008","66 and older","Couple + C. GT 16 ","54","0.35406309446955","0.284963649468372","0.423162539470728","3"
"Not at all","2008","16-34 y.","Single parent ","379","0.878501800849087","0.848009861674694","0.90899374002348","3"
"Not at all","2008","66 and older","Couple + C. LE 16 ","3","","","","3"
"Not at all","2008","66 and older","Couple + C. LE and GT 16","1","","","","3"
"Not at all","2008","16-34 y.","1-pers.-HH","499","0.846187311242119","0.817439833919611","0.874934788564627","3"
"Not at all","2008","16-34 y.","(Married) couple without C. ","642","0.749137654233496","0.719301955255098","0.778973353211893","3"
"Not at all","2008","16-34 y.","Couple + C. LE and GT 16","341","0.901743329479199","0.871815254463045","0.931671404495353","3"
"Not at all","2008","35-65 y.","1-pers.-HH","740","0.585683761739803","0.558143395036047","0.61322412844356","3"
"Not at all","2008","35-65 y.","(Married) couple without C. ","1917","0.527172659525039","0.510551491432412","0.543793827617665","3"
"Not at all","2008","35-65 y.","Single parent ","362","0.566944469757362","0.526549598530727","0.607339340983997","3"
"Not at all","2008","35-65 y.","Couple + C. LE 16 ","1799","0.746534752321372","0.728909944581644","0.7641595600611","3"
"Not at all","2008","35-65 y.","Couple + C. GT 16 ","1181","0.542693649305534","0.52099580626569","0.564391492345378","3"
"Not at all","2008","35-65 y.","Couple + C. LE and GT 16","590","0.694861262322016","0.663553984857999","0.726168539786034","3"
"Not at all","2008","66 and older","1-pers.-HH","292","0.225804559986256","0.20228493427463","0.249324185697882","3"
"Not at all","2008","66 and older","(Married) couple without C. ","821","0.264614385608006","0.248251696669376","0.280977074546635","3"
"Not at all","2008","66 and older","Single parent ","11","","","","3"
"Strong","2008","16-34 y.","1-pers.-HH","6","","","","1"
"Strong","2008","16-34 y.","(Married) couple without C. ","11","","","","1"
"Strong","2008","16-34 y.","Single parent ","9","","","","1"
"Strong","2008","16-34 y.","Couple + C. LE 16 ","16","","","","1"
"Strong","2008","16-34 y.","Couple + C. GT 16 ","12","","","","1"
"Strong","2008","16-34 y.","Couple + C. LE and GT 16","4","","","","1"
"Strong","2008","35-65 y.","1-pers.-HH","129","0.122787395771061","0.104438857360066","0.141135934182057","1"
"Strong","2008","35-65 y.","(Married) couple without C. ","351","0.109356883684722","0.0989670467252326","0.119746720644211","1"
"Strong","2008","35-65 y.","Single parent ","38","0.0733804069236566","0.0521222812990036","0.0946385325483095","1"
"Strong","2008","35-65 y.","Couple + C. LE 16 ","68","0.0296056579599223","0.0227381108254341","0.0364732050944105","1"
"Strong","2008","35-65 y.","Couple + C. GT 16 ","145","0.0764084920796538","0.0648381457873109","0.0879788383719967","1"
"Strong","2008","35-65 y.","Couple + C. LE and GT 16","28","","","","1"
"Strong","2008","66 and older","1-pers.-HH","399","0.346166347020338","0.319404578786099","0.372928115254577","1"
"Strong","2008","66 and older","(Married) couple without C. ","697","0.263615659876115","0.24727279240222","0.27995852735001","1"
"Strong","2008","66 and older","Single parent ","25","","","","1"
"Strong","2008","66 and older","Couple + C. LE 16 ","1","","","","1"
"Strong","2008","66 and older","Couple + C. GT 16 ","49","0.22816410334308","0.167528832008574","0.288799374677586","1"
"Strong","2008","66 and older","Couple + C. LE and GT 16","1","","","","1"
"A little","2009","16-34 y.","Couple + C. LE and GT 16","","","","","2"
"A little","2009","35-65 y.","(Married) couple without C. ","","","","","2"
"A little","2009","35-65 y.","1-pers.-HH","","","","","2"
"A little","2009","16-34 y.","Couple + C. GT 16 ","","","","","2"
"A little","2009","16-34 y.","Couple + C. LE 16 ","","","","","2"
"A little","2009","16-34 y.","Single parent ","","","","","2"
"A little","2009","35-65 y.","Single parent ","","","","","2"
"A little","2009","35-65 y.","Couple + C. LE 16 ","","","","","2"
"A little","2009","66 and older","Couple + C. LE 16 ","","","","","2"
"A little","2009","66 and older","Couple + C. GT 16 ","","","","","2"
"A little","2009","66 and older","Couple + C. LE and GT 16","","","","","2"
"A little","2009","16-34 y.","1-pers.-HH","","","","","2"
"A little","2009","16-34 y.","(Married) couple without C. ","","","","","2"
"A little","2009","35-65 y.","Couple + C. GT 16 ","","","","","2"
"A little","2009","35-65 y.","Couple + C. LE and GT 16","","","","","2"
"A little","2009","66 and older","1-pers.-HH","","","","","2"
"A little","2009","66 and older","(Married) couple without C. ","","","","","2"
"A little","2009","66 and older","Single parent ","","","","","2"
"Not at all","2009","16-34 y.","Single parent ","","","","","3"
"Not at all","2009","16-34 y.","Couple + C. LE 16 ","","","","","3"
"Not at all","2009","16-34 y.","Couple + C. GT 16 ","","","","","3"
"Not at all","2009","66 and older","Couple + C. LE and GT 16","","","","","3"
"Not at all","2009","66 and older","Couple + C. LE 16 ","","","","","3"
"Not at all","2009","66 and older","Couple + C. GT 16 ","","","","","3"
"Not at all","2009","16-34 y.","1-pers.-HH","","","","","3"
"Not at all","2009","16-34 y.","(Married) couple without C. ","","","","","3"
"Not at all","2009","16-34 y.","Couple + C. LE and GT 16","","","","","3"
"Not at all","2009","35-65 y.","1-pers.-HH","","","","","3"
"Not at all","2009","35-65 y.","(Married) couple without C. ","","","","","3"
"Not at all","2009","35-65 y.","Single parent ","","","","","3"
"Not at all","2009","35-65 y.","Couple + C. LE 16 ","","","","","3"
"Not at all","2009","35-65 y.","Couple + C. GT 16 ","","","","","3"
"Not at all","2009","35-65 y.","Couple + C. LE and GT 16","","","","","3"
"Not at all","2009","66 and older","1-pers.-HH","","","","","3"
"Not at all","2009","66 and older","(Married) couple without C. ","","","","","3"
"Not at all","2009","66 and older","Single parent ","","","","","3"
"Strong","2009","16-34 y.","Couple + C. LE 16 ","","","","","1"
"Strong","2009","16-34 y.","Couple + C. GT 16 ","","","","","1"
"Strong","2009","16-34 y.","Couple + C. LE and GT 16","","","","","1"
"Strong","2009","35-65 y.","1-pers.-HH","","","","","1"
"Strong","2009","35-65 y.","(Married) couple without C. ","","","","","1"
"Strong","2009","35-65 y.","Single parent ","","","","","1"
"Strong","2009","35-65 y.","Couple + C. LE 16 ","","","","","1"
"Strong","2009","35-65 y.","Couple + C. GT 16 ","","","","","1"
"Strong","2009","35-65 y.","Couple + C. LE and GT 16","","","","","1"
"Strong","2009","66 and older","1-pers.-HH","","","","","1"
"Strong","2009","16-34 y.","1-pers.-HH","","","","","1"
"Strong","2009","16-34 y.","(Married) couple without C. ","","","","","1"
"Strong","2009","16-34 y.","Single parent ","","","","","1"
"Strong","2009","66 and older","(Married) couple without C. ","","","","","1"
"Strong","2009","66 and older","Single parent ","","","","","1"
"Strong","2009","66 and older","Couple + C. LE 16 ","","","","","1"
"Strong","2009","66 and older","Couple + C. GT 16 ","","","","","1"
"Strong","2009","66 and older","Couple + C. LE and GT 16","","","","","1"
"A little","2010","16-34 y.","Couple + C. LE 16 ","136","0.207079494947249","0.175832000106047","0.238326989788452","2"
"A little","2010","35-65 y.","(Married) couple without C. ","1142","0.396798577508701","0.379338400016803","0.414258755000598","2"
"A little","2010","16-34 y.","Couple + C. GT 16 ","126","0.137237899520534","0.115527541013479","0.158948258027589","2"
"A little","2010","16-34 y.","Couple + C. LE and GT 16","29","","","","2"
"A little","2010","35-65 y.","1-pers.-HH","358","0.33709030608932","0.309281207083197","0.364899405095443","2"
"A little","2010","16-34 y.","Single parent ","61","0.171655244380579","0.132374422889467","0.210936065871692","2"
"A little","2010","35-65 y.","Single parent ","153","0.369963852982386","0.326454772906713","0.413472933058059","2"
"A little","2010","35-65 y.","Couple + C. LE 16 ","398","0.221284000328486","0.202618662855811","0.239949337801161","2"
"A little","2010","66 and older","Couple + C. LE 16 ","2","","","","2"
"A little","2010","66 and older","Couple + C. GT 16 ","77","0.513277371856129","0.436546326165489","0.590008417546769","2"
"A little","2010","66 and older","Couple + C. LE and GT 16","1","","","","2"
"A little","2010","16-34 y.","1-pers.-HH","77","0.167432674509948","0.135123995830774","0.199741353189122","2"
"A little","2010","16-34 y.","(Married) couple without C. ","141","0.213030937090739","0.182413425473843","0.243648448707635","2"
"A little","2010","35-65 y.","Couple + C. GT 16 ","626","0.40612141298073","0.382810317839264","0.429432508122196","2"
"A little","2010","35-65 y.","Couple + C. LE and GT 16","196","0.300461073689621","0.266809655118444","0.334112492260798","2"
"A little","2010","66 and older","Single parent ","34","0.48423578120165","0.360831035984113","0.607640526419188","2"
"A little","2010","66 and older","1-pers.-HH","476","0.421584756785492","0.392780051593026","0.450389461977957","2"
"A little","2010","66 and older","(Married) couple without C. ","1197","0.466689096871896","0.447575153793247","0.485803039950546","2"
"Not at all","2010","16-34 y.","Couple + C. GT 16 ","830","0.856693213808959","0.834586179970844","0.878800247647074","3"
"Not at all","2010","16-34 y.","Single parent ","289","0.814230077616311","0.773715834449457","0.854744320783165","3"
"Not at all","2010","16-34 y.","Couple + C. LE 16 ","500","0.782659808791072","0.750855323565362","0.814464294016782","3"
"Not at all","2010","66 and older","Couple + C. LE 16 ","2","","","","3"
"Not at all","2010","66 and older","Couple + C. GT 16 ","54","0.319411469718906","0.247834739450994","0.390988199986818","3"
"Not at all","2010","66 and older","Couple + C. LE and GT 16","1","","","","3"
"Not at all","2010","16-34 y.","1-pers.-HH","431","0.820815568230113","0.787629000547413","0.854002135912813","3"
"Not at all","2010","16-34 y.","(Married) couple without C. ","535","0.757935437722429","0.725905843530893","0.789965031913965","3"
"Not at all","2010","16-34 y.","Couple + C. LE and GT 16","302","0.865901033271253","0.829465486009007","0.902336580533499","3"
"Not at all","2010","35-65 y.","1-pers.-HH","624","0.545730977552893","0.516440094418087","0.5750218606877","3"
"Not at all","2010","35-65 y.","(Married) couple without C. ","1565","0.49112524713988","0.47328363866203","0.508966855617729","3"
"Not at all","2010","35-65 y.","Single parent ","291","0.547374648335632","0.502517744091499","0.592231552579764","3"
"Not at all","2010","35-65 y.","Couple + C. LE 16 ","1439","0.747399856644789","0.727862554541965","0.766937158747613","3"
"Not at all","2010","35-65 y.","Couple + C. GT 16 ","956","0.512710148740424","0.488984639674555","0.536435657806294","3"
"Not at all","2010","35-65 y.","Couple + C. LE and GT 16","482","0.628212955165345","0.592739466918473","0.663686443412218","3"
"Not at all","2010","66 and older","1-pers.-HH","272","0.231318311860308","0.206721467404004","0.255915156316612","3"
"Not at all","2010","66 and older","(Married) couple without C. ","787","0.27537409107613","0.258259572106815","0.292488610045446","3"
"Not at all","2010","66 and older","Single parent ","10","","","","3"
"Strong","2010","16-34 y.","Couple + C. LE 16 ","10","","","","1"
"Strong","2010","16-34 y.","Couple + C. GT 16 ","9","","","","1"
"Strong","2010","16-34 y.","Couple + C. LE and GT 16","5","","","","1"
"Strong","2010","35-65 y.","1-pers.-HH","128","0.117178716357786","0.0982575733937777","0.136099859321795","1"
"Strong","2010","35-65 y.","(Married) couple without C. ","309","0.112076175351419","0.100817768784496","0.123334581918343","1"
"Strong","2010","35-65 y.","Single parent ","29","","","","1"
"Strong","2010","35-65 y.","Couple + C. LE 16 ","63","0.0313161430267251","0.0234846159165371","0.0391476701369131","1"
"Strong","2010","35-65 y.","Couple + C. GT 16 ","123","0.0811684382788454","0.0682056792818871","0.0941311972758037","1"
"Strong","2010","35-65 y.","Couple + C. LE and GT 16","35","0.0713259711450337","0.0524348025890324","0.0902171397010349","1"
"Strong","2010","66 and older","1-pers.-HH","381","0.3470969313542","0.319328531011287","0.374865331697113","1"
"Strong","2010","16-34 y.","1-pers.-HH","5","","","","1"
"Strong","2010","16-34 y.","(Married) couple without C. ","11","","","","1"
"Strong","2010","16-34 y.","Single parent ","4","","","","1"
"Strong","2010","66 and older","(Married) couple without C. ","633","0.257936812051974","0.241174908494433","0.274698715609514","1"
"Strong","2010","66 and older","Single parent ","19","","","","1"
"Strong","2010","66 and older","Couple + C. LE 16 ","","","","","1"
"Strong","2010","66 and older","Couple + C. GT 16 ","32","0.167311158424965","0.110010697640665","0.224611619209264","1"
"Strong","2010","66 and older","Couple + C. LE and GT 16","","","","","1"
"A little","2011","16-34 y.","Couple + C. GT 16 ","","","","","2"
"A little","2011","16-34 y.","Couple + C. LE and GT 16","","","","","2"
"A little","2011","16-34 y.","Couple + C. LE 16 ","","","","","2"
"A little","2011","35-65 y.","1-pers.-HH","","","","","2"
"A little","2011","35-65 y.","(Married) couple without C. ","","","","","2"
"A little","2011","66 and older","Couple + C. GT 16 ","","","","","2"
"A little","2011","66 and older","Couple + C. LE and GT 16","","","","","2"
"A little","2011","16-34 y.","1-pers.-HH","","","","","2"
"A little","2011","16-34 y.","(Married) couple without C. ","","","","","2"
"A little","2011","16-34 y.","Single parent ","","","","","2"
"A little","2011","35-65 y.","Single parent ","","","","","2"
"A little","2011","35-65 y.","Couple + C. LE 16 ","","","","","2"
"A little","2011","66 and older","Couple + C. LE 16 ","","","","","2"
"A little","2011","35-65 y.","Couple + C. LE and GT 16","","","","","2"
"A little","2011","66 and older","1-pers.-HH","","","","","2"
"A little","2011","66 and older","(Married) couple without C. ","","","","","2"
"A little","2011","35-65 y.","Couple + C. GT 16 ","","","","","2"
"A little","2011","66 and older","Single parent ","","","","","2"
"Not at all","2011","16-34 y.","1-pers.-HH","","","","","3"
"Not at all","2011","16-34 y.","(Married) couple without C. ","","","","","3"
"Not at all","2011","16-34 y.","Single parent ","","","","","3"
"Not at all","2011","16-34 y.","Couple + C. LE 16 ","","","","","3"
"Not at all","2011","16-34 y.","Couple + C. GT 16 ","","","","","3"
"Not at all","2011","66 and older","Couple + C. LE 16 ","","","","","3"
"Not at all","2011","66 and older","Couple + C. GT 16 ","","","","","3"
"Not at all","2011","66 and older","Couple + C. LE and GT 16","","","","","3"
"Not at all","2011","16-34 y.","Couple + C. LE and GT 16","","","","","3"
"Not at all","2011","35-65 y.","1-pers.-HH","","","","","3"
"Not at all","2011","35-65 y.","(Married) couple without C. ","","","","","3"
"Not at all","2011","35-65 y.","Single parent ","","","","","3"
"Not at all","2011","35-65 y.","Couple + C. LE 16 ","","","","","3"
"Not at all","2011","35-65 y.","Couple + C. GT 16 ","","","","","3"
"Not at all","2011","35-65 y.","Couple + C. LE and GT 16","","","","","3"
"Not at all","2011","66 and older","1-pers.-HH","","","","","3"
"Not at all","2011","66 and older","(Married) couple without C. ","","","","","3"
"Not at all","2011","66 and older","Single parent ","","","","","3"
"Strong","2011","16-34 y.","Couple + C. LE 16 ","","","","","1"
"Strong","2011","16-34 y.","Couple + C. GT 16 ","","","","","1"
"Strong","2011","16-34 y.","Couple + C. LE and GT 16","","","","","1"
"Strong","2011","35-65 y.","1-pers.-HH","","","","","1"
"Strong","2011","35-65 y.","(Married) couple without C. ","","","","","1"
"Strong","2011","35-65 y.","Single parent ","","","","","1"
"Strong","2011","35-65 y.","Couple + C. LE 16 ","","","","","1"
"Strong","2011","35-65 y.","Couple + C. GT 16 ","","","","","1"
"Strong","2011","35-65 y.","Couple + C. LE and GT 16","","","","","1"
"Strong","2011","66 and older","1-pers.-HH","","","","","1"
"Strong","2011","66 and older","Couple + C. GT 16 ","","","","","1"
"Strong","2011","66 and older","Couple + C. LE and GT 16","","","","","1"
"Strong","2011","16-34 y.","1-pers.-HH","","","","","1"
"Strong","2011","16-34 y.","(Married) couple without C. ","","","","","1"
"Strong","2011","16-34 y.","Single parent ","","","","","1"
"Strong","2011","66 and older","Single parent ","","","","","1"
"Strong","2011","66 and older","Couple + C. LE 16 ","","","","","1"
"Strong","2011","66 and older","(Married) couple without C. ","","","","","1"
"A little","2012","16-34 y.","Couple + C. LE 16 ","157","0.211366259909176","0.183039157445632","0.239693362372721","2"
"A little","2012","16-34 y.","Couple + C. GT 16 ","126","0.153416363729365","0.130795115757672","0.176037611701057","2"
"A little","2012","16-34 y.","Couple + C. LE and GT 16","49","0.159388639589231","0.120707863501161","0.1980694156773","2"
"A little","2012","35-65 y.","1-pers.-HH","542","0.350480949631278","0.32687264641781","0.374089252844746","2"
"A little","2012","35-65 y.","(Married) couple without C. ","1481","0.391390294540668","0.376080560387277","0.406700028694058","2"
"A little","2012","66 and older","Couple + C. GT 16 ","76","0.444057550768789","0.369368287093278","0.518746814444301","2"
"A little","2012","66 and older","Couple + C. LE and GT 16","1","","","","2"
"A little","2012","16-34 y.","1-pers.-HH","101","0.151154507046036","0.124132283728163","0.17817673036391","2"
"A little","2012","16-34 y.","(Married) couple without C. ","152","0.196534010254153","0.168893856992889","0.224174163515416","2"
"A little","2012","16-34 y.","Single parent ","96","0.226818504785605","0.187909685430772","0.265727324140438","2"
"A little","2012","35-65 y.","Single parent ","214","0.341817580516692","0.306193400898117","0.377441760135267","2"
"A little","2012","35-65 y.","Couple + C. LE 16 ","507","0.241306822647771","0.223658476545249","0.258955168750292","2"
"A little","2012","66 and older","Couple + C. LE 16 ","3","","","","2"
"A little","2012","66 and older","Single parent ","27","","","","2"
"A little","2012","66 and older","(Married) couple without C. ","1551","0.459061146289468","0.442408692915578","0.475713599663359","2"
"A little","2012","35-65 y.","Couple + C. LE and GT 16","201","0.320244220853359","0.286785841956878","0.35370259974984","2"
"A little","2012","35-65 y.","Couple + C. GT 16 ","654","0.369760158914363","0.347636639150408","0.391883678678319","2"
"A little","2012","66 and older","1-pers.-HH","593","0.412259697024057","0.386800245275079","0.437719148773036","2"
"Not at all","2012","16-34 y.","1-pers.-HH","569","0.834197126920912","0.806141073784093","0.862253180057731","3"
"Not at all","2012","16-34 y.","(Married) couple without C. ","631","0.783834271414112","0.755202818674252","0.812465724153972","3"
"Not at all","2012","16-34 y.","Single parent ","341","0.759437876072135","0.719725320376767","0.799150431767502","3"
"Not at all","2012","16-34 y.","Couple + C. LE 16 ","626","0.776719661564135","0.747825903256747","0.805613419871522","3"
"Not at all","2012","16-34 y.","Couple + C. GT 16 ","836","0.835145854336327","0.811855457708512","0.858436250964143","3"
"Not at all","2012","66 and older","Couple + C. LE 16 ","6","","","","3"
"Not at all","2012","66 and older","Couple + C. GT 16 ","67","0.385180010702472","0.312027457225148","0.458332564179797","3"
"Not at all","2012","66 and older","Couple + C. LE and GT 16","","","","","3"
"Not at all","2012","16-34 y.","Couple + C. LE and GT 16","293","0.814900103473083","0.773858516621581","0.855941690324585","3"
"Not at all","2012","35-65 y.","1-pers.-HH","834","0.528928706069313","0.50422975509265","0.553627657045976","3"
"Not at all","2012","35-65 y.","(Married) couple without C. ","2025","0.510728079948378","0.495047461028172","0.526408698868585","3"
"Not at all","2012","35-65 y.","Single parent ","407","0.559643541690901","0.522358685846531","0.596928397535272","3"
"Not at all","2012","35-65 y.","Couple + C. LE 16 ","1669","0.723172562565432","0.704717664160454","0.74162746097041","3"
"Not at all","2012","35-65 y.","Couple + C. GT 16 ","1043","0.559308275248912","0.536555503582983","0.582061046914841","3"
"Not at all","2012","35-65 y.","Couple + C. LE and GT 16","500","0.60202837703234","0.566927147889671","0.637129606175009","3"
"Not at all","2012","66 and older","1-pers.-HH","362","0.251078587173162","0.228650417491249","0.273506756855074","3"
"Not at all","2012","66 and older","(Married) couple without C. ","1086","0.283820237085039","0.268754111907016","0.298886362263063","3"
"Not at all","2012","66 and older","Single parent ","23","","","","3"
"Strong","2012","16-34 y.","Couple + C. LE 16 ","15","","","","1"
"Strong","2012","16-34 y.","Couple + C. GT 16 ","13","","","","1"
"Strong","2012","16-34 y.","Couple + C. LE and GT 16","2","","","","1"
"Strong","2012","35-65 y.","1-pers.-HH","193","0.120590344299409","0.104476895565791","0.136703793033026","1"
"Strong","2012","35-65 y.","(Married) couple without C. ","398","0.0978816255109541","0.0885603458644898","0.107202905157418","1"
"Strong","2012","35-65 y.","Single parent ","60","0.0985388777924063","0.0761541487512288","0.120923606833584","1"
"Strong","2012","35-65 y.","Couple + C. LE 16 ","82","0.0355206147867975","0.0278862512964833","0.0431549782771117","1"
"Strong","2012","35-65 y.","Couple + C. GT 16 ","132","0.0709315658367249","0.0591667572862271","0.0826963743872226","1"
"Strong","2012","35-65 y.","Couple + C. LE and GT 16","46","0.0777274021143014","0.0585272566505851","0.0969275475780177","1"
"Strong","2012","66 and older","1-pers.-HH","481","0.336661715802781","0.312219798585284","0.361103633020279","1"
"Strong","2012","66 and older","Couple + C. GT 16 ","27","","","","1"
"Strong","2012","66 and older","Couple + C. LE and GT 16","","","","","1"
"Strong","2012","16-34 y.","(Married) couple without C. ","11","","","","1"
"Strong","2012","16-34 y.","Single parent ","8","","","","1"
"Strong","2012","16-34 y.","1-pers.-HH","5","","","","1"
"Strong","2012","66 and older","(Married) couple without C. ","803","0.257118616625493","0.242513824878271","0.271723408372714","1"
"Strong","2012","66 and older","Single parent ","28","","","","1"
"Strong","2012","66 and older","Couple + C. LE 16 ","1","","","","1"
"A little","2013","16-34 y.","Couple + C. LE 16 ","","","","","2"
"A little","2013","16-34 y.","Couple + C. GT 16 ","","","","","2"
"A little","2013","16-34 y.","Couple + C. LE and GT 16","","","","","2"
"A little","2013","35-65 y.","1-pers.-HH","","","","","2"
"A little","2013","35-65 y.","(Married) couple without C. ","","","","","2"
"A little","2013","16-34 y.","1-pers.-HH","","","","","2"
"A little","2013","16-34 y.","(Married) couple without C. ","","","","","2"
"A little","2013","16-34 y.","Single parent ","","","","","2"
"A little","2013","35-65 y.","Single parent ","","","","","2"
"A little","2013","35-65 y.","Couple + C. LE 16 ","","","","","2"
"A little","2013","66 and older","Couple + C. GT 16 ","","","","","2"
"A little","2013","66 and older","Couple + C. LE and GT 16","","","","","2"
"A little","2013","66 and older","Couple + C. LE 16 ","","","","","2"
"A little","2013","66 and older","1-pers.-HH","","","","","2"
"A little","2013","35-65 y.","Couple + C. GT 16 ","","","","","2"
"A little","2013","35-65 y.","Couple + C. LE and GT 16","","","","","2"
"A little","2013","66 and older","(Married) couple without C. ","","","","","2"
"A little","2013","66 and older","Single parent ","","","","","2"
"Not at all","2013","16-34 y.","1-pers.-HH","","","","","3"
"Not at all","2013","16-34 y.","(Married) couple without C. ","","","","","3"
"Not at all","2013","16-34 y.","Single parent ","","","","","3"
"Not at all","2013","16-34 y.","Couple + C. LE 16 ","","","","","3"
"Not at all","2013","16-34 y.","Couple + C. GT 16 ","","","","","3"
"Not at all","2013","16-34 y.","Couple + C. LE and GT 16","","","","","3"
"Not at all","2013","35-65 y.","1-pers.-HH","","","","","3"
"Not at all","2013","35-65 y.","(Married) couple without C. ","","","","","3"
"Not at all","2013","35-65 y.","Single parent ","","","","","3"
"Not at all","2013","35-65 y.","Couple + C. LE 16 ","","","","","3"
"Not at all","2013","35-65 y.","Couple + C. GT 16 ","","","","","3"
"Not at all","2013","35-65 y.","Couple + C. LE and GT 16","","","","","3"
"Not at all","2013","66 and older","1-pers.-HH","","","","","3"
"Not at all","2013","66 and older","(Married) couple without C. ","","","","","3"
"Not at all","2013","66 and older","Single parent ","","","","","3"
"Not at all","2013","66 and older","Couple + C. LE 16 ","","","","","3"
"Not at all","2013","66 and older","Couple + C. GT 16 ","","","","","3"
"Not at all","2013","66 and older","Couple + C. LE and GT 16","","","","","3"
"Strong","2013","16-34 y.","Couple + C. LE 16 ","","","","","1"
"Strong","2013","16-34 y.","Couple + C. GT 16 ","","","","","1"
"Strong","2013","16-34 y.","Couple + C. LE and GT 16","","","","","1"
"Strong","2013","35-65 y.","1-pers.-HH","","","","","1"
"Strong","2013","35-65 y.","(Married) couple without C. ","","","","","1"
"Strong","2013","35-65 y.","Single parent ","","","","","1"
"Strong","2013","35-65 y.","Couple + C. LE 16 ","","","","","1"
"Strong","2013","35-65 y.","Couple + C. GT 16 ","","","","","1"
"Strong","2013","35-65 y.","Couple + C. LE and GT 16","","","","","1"
"Strong","2013","66 and older","1-pers.-HH","","","","","1"
"Strong","2013","66 and older","Couple + C. GT 16 ","","","","","1"
"Strong","2013","66 and older","Couple + C. LE and GT 16","","","","","1"
"Strong","2013","16-34 y.","1-pers.-HH","","","","","1"
"Strong","2013","16-34 y.","Single parent ","","","","","1"
"Strong","2013","66 and older","Couple + C. LE 16 ","","","","","1"
"Strong","2013","16-34 y.","(Married) couple without C. ","","","","","1"
"Strong","2013","66 and older","Single parent ","","","","","1"
"Strong","2013","66 and older","(Married) couple without C. ","","","","","1"
"A little","2014","16-34 y.","Couple + C. LE 16 ","365","0.213089627177255","0.194524957330807","0.231654297023703","2"
"A little","2014","16-34 y.","Couple + C. GT 16 ","107","0.116169958692005","0.0966674711187986","0.135672446265211","2"
"A little","2014","16-34 y.","Couple + C. LE and GT 16","106","0.123155945869414","0.099052015846177","0.14725987589265","2"
"A little","2014","35-65 y.","1-pers.-HH","508","0.330082741056775","0.306558485271716","0.353606996841833","2"
"A little","2014","35-65 y.","(Married) couple without C. ","1338","0.355123081424784","0.339820829056139","0.370425333793429","2"
"A little","2014","66 and older","Couple + C. LE and GT 16","2","","","","2"
"A little","2014","16-34 y.","1-pers.-HH","103","0.121693137554317","0.097779697756589","0.145606577352045","2"
"A little","2014","16-34 y.","(Married) couple without C. ","162","0.152437898353996","0.129990696255826","0.174885100452167","2"
"A little","2014","16-34 y.","Single parent ","158","0.184938246509936","0.158807080445086","0.211069412574786","2"
"A little","2014","35-65 y.","Single parent ","498","0.331309692711564","0.307763348632303","0.354856036790825","2"
"A little","2014","35-65 y.","Couple + C. LE 16 ","1065","0.212603503178198","0.201242199280465","0.22396480707593","2"
"A little","2014","66 and older","Couple + C. GT 16 ","63","0.399071644741961","0.32545764517301","0.472685644310913","2"
"A little","2014","66 and older","Couple + C. LE 16 ","4","","","","2"
"A little","2014","66 and older","Single parent ","37","0.487421298804142","0.37115564286887","0.603686954739414","2"
"A little","2014","66 and older","(Married) couple without C. ","1422","0.462145206608864","0.444988678094494","0.479301735123235","2"
"A little","2014","66 and older","1-pers.-HH","558","0.417899090242816","0.392026480738808","0.443771699746824","2"
"A little","2014","35-65 y.","Couple + C. GT 16 ","609","0.355082613535744","0.333375969788463","0.376789257283026","2"
"A little","2014","35-65 y.","Couple + C. LE and GT 16","419","0.306224000577508","0.283075258920552","0.329372742234464","2"
"Not at all","2014","16-34 y.","1-pers.-HH","607","0.863819610278351","0.83873226628632","0.888906954270381","3"
"Not at all","2014","16-34 y.","(Married) couple without C. ","807","0.830701753434831","0.807282191385697","0.854121315483964","3"
"Not at all","2014","16-34 y.","Single parent ","668","0.781653027984925","0.753847524783265","0.809458531186584","3"
"Not at all","2014","16-34 y.","Couple + C. LE 16 ","1453","0.762324006857018","0.743026291452181","0.781621722261855","3"
"Not at all","2014","16-34 y.","Couple + C. GT 16 ","913","0.863398067665186","0.842495835347131","0.884300299983241","3"
"Not at all","2014","16-34 y.","Couple + C. LE and GT 16","596","0.862082306633548","0.836790296709864","0.887374316557232","3"
"Not at all","2014","35-65 y.","1-pers.-HH","834","0.54847334586302","0.52357827534593","0.573368416380109","3"
"Not at all","2014","35-65 y.","(Married) couple without C. ","1991","0.527767754021211","0.511804304657985","0.543731203384438","3"
"Not at all","2014","35-65 y.","Single parent ","897","0.567394114459771","0.542609479531769","0.592178749387773","3"
"Not at all","2014","35-65 y.","Couple + C. LE 16 ","3732","0.751969637688097","0.739977439258889","0.763961836117305","3"
