"ple0004","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence"
"Strong","2006","Brandenburg","Rural Area","105","0.130952400287764","0.108523048808466","0.153381751767063"
"Strong","2006","Mecklenburg-Western Pomerania","Urban Area","8","","",""
"Strong","2006","Mecklenburg-Western Pomerania","Rural Area","58","0.143205246865828","0.111998875352678","0.174411618378979"
"Strong","2006","Saxony","Urban Area","82","0.126947648221052","0.104105576817839","0.149789719624264"
"Strong","2006","Saxony","Rural Area","82","0.125963010457995","0.10246559324117","0.14946042767482"
"Strong","2006","Saxony-Anhalt","Urban Area","29","","",""
"Strong","2006","Saxony-Anhalt","Rural Area","81","0.141959118397985","0.115727247172191","0.16819098962378"
"Strong","2006","Thuringia","Urban Area","30","0.130881368518282","0.0913060487056451","0.17045668833092"
"Strong","2006","Thuringia","Rural Area","73","0.128970467550824","0.103667018667898","0.154273916433749"
"A little","2006","Schleswig-Holstein","Urban Area","70","0.243736420648171","0.194237471721684","0.293235369574658"
"A little","2006","Schleswig-Holstein","Rural Area","126","0.349215671163205","0.301719564197143","0.396711778129267"
"A little","2006","Hamburg","Urban Area","71","0.275439723073482","0.225548600065444","0.325330846081521"
"A little","2006","Hamburg","Rural Area","","","",""
"A little","2006","Lower Saxony","Urban Area","271","0.308447329632494","0.279560792280087","0.3373338669849"
"A little","2006","Lower Saxony","Rural Area","307","0.330897198367676","0.30151238444011","0.360282012295241"
"A little","2006","Bremen","Urban Area","45","0.36411245556148","0.285792574945661","0.4424323361773"
"A little","2006","Bremen","Rural Area","","","",""
"A little","2006","North Rhine-Westphalia","Urban Area","1275","0.306500832539867","0.292933604536931","0.320068060542802"
"A little","2006","North Rhine-Westphalia","Rural Area","32","0.260978084931718","0.182072945990753","0.339883223872682"
"A little","2006","Hesse","Urban Area","351","0.307804900454373","0.281796872041825","0.333812928866921"
"A little","2006","Hesse","Rural Area","85","0.273430236848852","0.22036313439978","0.326497339297924"
"A little","2006","Rhineland-Palatinate,Saarland","Urban Area","232","0.266919729309024","0.239153820894147","0.294685637723901"
"A little","2006","Rhineland-Palatinate,Saarland","Rural Area","83","0.306128899529739","0.255232814292842","0.357024984766636"
"A little","2006","Baden-Württemberg","Urban Area","641","0.272433881132965","0.254967915848529","0.2898998464174"
"A little","2006","Baden-Württemberg","Rural Area","74","0.307116650453403","0.247757750714553","0.366475550192253"
"A little","2006","Bavaria","Urban Area","416","0.299260053383314","0.276253922975902","0.322266183790727"
"A little","2006","Bavaria","Rural Area","468","0.291865119298419","0.269781513708227","0.313948724888611"
"A little","2006","Berlin","Urban Area","289","0.393026274254357","0.358902546919273","0.427150001589442"
"A little","2006","Berlin","Rural Area","","","",""
"A little","2006","Brandenburg","Urban Area","29","","",""
"A little","2006","Brandenburg","Rural Area","336","0.397668008677048","0.365128087604857","0.430207929749238"
"A little","2006","Mecklenburg-Western Pomerania","Urban Area","22","","",""
"A little","2006","Mecklenburg-Western Pomerania","Rural Area","180","0.390861575628273","0.347391049432965","0.43433210182358"
"A little","2006","Saxony","Urban Area","271","0.351654434443716","0.318892892554803","0.38441597633263"
"A little","2006","Saxony","Rural Area","268","0.359375187593927","0.32539626310339","0.393354112084463"
"A little","2006","Saxony-Anhalt","Urban Area","104","0.450283470876952","0.386673300286159","0.513893641467746"
"A little","2006","Saxony-Anhalt","Rural Area","222","0.296788524603922","0.262451697500084","0.33112535170776"
"A little","2006","Thuringia","Urban Area","96","0.300484853397658","0.246688127703194","0.354281579092123"
"A little","2006","Thuringia","Rural Area","239","0.379239694036341","0.342609686689436","0.415869701383245"
"Not at all","2006","Schleswig-Holstein","Urban Area","192","0.638027063239375","0.58262106669376","0.69343305978499"
"Not at all","2006","Schleswig-Holstein","Rural Area","209","0.50702901340006","0.457218651836088","0.556839374964033"
"Not at all","2006","Hamburg","Urban Area","210","0.59322032674084","0.538359750347542","0.648080903134137"
"Not at all","2006","Hamburg","Rural Area","","","",""
"Not at all","2006","Lower Saxony","Urban Area","622","0.588365396151298","0.557585167156529","0.619145625146067"
"Not at all","2006","Lower Saxony","Rural Area","578","0.565125088046382","0.534166264666783","0.59608391142598"
"Not at all","2006","Bremen","Urban Area","87","0.518530767022862","0.437203603591215","0.599857930454509"
"Not at all","2006","Bremen","Rural Area","","","",""
"Not at all","2006","North Rhine-Westphalia","Urban Area","2708","0.575478866776947","0.560933768178869","0.590023965375025"
"Not at all","2006","North Rhine-Westphalia","Rural Area","76","0.653041853390106","0.567518708416256","0.738564998363957"
"Not at all","2006","Hesse","Urban Area","725","0.567897768394188","0.539986232090973","0.595809304697404"
"Not at all","2006","Hesse","Rural Area","151","0.566273659885099","0.507269242718375","0.625278077051823"
"Not at all","2006","Rhineland-Palatinate,Saarland","Urban Area","640","0.624139795039272","0.59373795334259","0.654541636735954"
"Not at all","2006","Rhineland-Palatinate,Saarland","Rural Area","199","0.570462030329802","0.515797330741496","0.625126729918108"
"Not at all","2006","Baden-Württemberg","Urban Area","1617","0.608939355202808","0.589795258558661","0.628083451846955"
"Not at all","2006","Baden-Württemberg","Rural Area","131","0.578322561225656","0.514777859015011","0.641867263436301"
"Not at all","2006","Bavaria","Urban Area","976","0.589838943189973","0.565128263120672","0.614549623259275"
"Not at all","2006","Bavaria","Rural Area","985","0.581015461729265","0.557048458526228","0.604982464932302"
"Not at all","2006","Berlin","Urban Area","417","0.487747280796089","0.452825185790464","0.522669375801714"
"Not at all","2006","Berlin","Rural Area","","","",""
"Not at all","2006","Brandenburg","Urban Area","41","0.54035069701122","0.427561210293388","0.653140183729052"
"Not at all","2006","Brandenburg","Rural Area","428","0.471379591035188","0.438190485078124","0.504568696992251"
"Not at all","2006","Mecklenburg-Western Pomerania","Urban Area","37","0.502622899852301","0.382900691694163","0.62234510801044"
"Not at all","2006","Mecklenburg-Western Pomerania","Rural Area","246","0.465933177505899","0.421492054176492","0.510374300835306"
"Not at all","2006","Saxony","Urban Area","463","0.521397917335232","0.487123115718705","0.55567271895176"
"Not at all","2006","Saxony","Rural Area","416","0.514661801948078","0.479268839850677","0.550054764045479"
"Not at all","2006","Saxony-Anhalt","Urban Area","102","0.398209668353359","0.335621439328575","0.460797897378143"
"Not at all","2006","Saxony-Anhalt","Rural Area","377","0.561252356998092","0.523954822717068","0.598549891279117"
"Not at all","2006","Thuringia","Urban Area","153","0.568633778084059","0.510519160567986","0.626748395600133"
"Not at all","2006","Thuringia","Rural Area","362","0.491789838412836","0.454047431687244","0.529532245138427"
"Strong","2007","Schleswig-Holstein","Urban Area","","","",""
"Strong","2007","Schleswig-Holstein","Rural Area","","","",""
"Strong","2007","Hamburg","Urban Area","","","",""
"Strong","2007","Hamburg","Rural Area","","","",""
"Strong","2007","Lower Saxony","Urban Area","","","",""
"Strong","2007","Lower Saxony","Rural Area","","","",""
"Strong","2007","Bremen","Urban Area","","","",""
"Strong","2007","Bremen","Rural Area","","","",""
"Strong","2007","North Rhine-Westphalia","Urban Area","","","",""
"Strong","2007","North Rhine-Westphalia","Rural Area","","","",""
"Strong","2007","Hesse","Urban Area","","","",""
"Strong","2007","Hesse","Rural Area","","","",""
"Strong","2007","Rhineland-Palatinate,Saarland","Urban Area","","","",""
"Strong","2007","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"Strong","2007","Baden-Württemberg","Urban Area","","","",""
"Strong","2007","Baden-Württemberg","Rural Area","","","",""
"Strong","2007","Bavaria","Urban Area","","","",""
"Strong","2007","Bavaria","Rural Area","","","",""
"Strong","2007","Berlin","Urban Area","","","",""
"Strong","2007","Berlin","Rural Area","","","",""
"Strong","2007","Brandenburg","Urban Area","","","",""
"Strong","2007","Brandenburg","Rural Area","","","",""
"Strong","2007","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Strong","2007","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Strong","2007","Saxony","Urban Area","","","",""
"Strong","2007","Saxony","Rural Area","","","",""
"Strong","2007","Saxony-Anhalt","Urban Area","","","",""
"Strong","2007","Saxony-Anhalt","Rural Area","","","",""
"Strong","2007","Thuringia","Urban Area","","","",""
"Strong","2007","Thuringia","Rural Area","","","",""
"A little","2007","Schleswig-Holstein","Urban Area","","","",""
"A little","2007","Schleswig-Holstein","Rural Area","","","",""
"A little","2007","Hamburg","Urban Area","","","",""
"A little","2007","Hamburg","Rural Area","","","",""
"A little","2007","Lower Saxony","Urban Area","","","",""
"A little","2007","Lower Saxony","Rural Area","","","",""
"A little","2007","Bremen","Urban Area","","","",""
"A little","2007","Bremen","Rural Area","","","",""
"A little","2007","North Rhine-Westphalia","Urban Area","","","",""
"A little","2007","North Rhine-Westphalia","Rural Area","","","",""
"A little","2007","Hesse","Urban Area","","","",""
"A little","2007","Hesse","Rural Area","","","",""
"A little","2007","Rhineland-Palatinate,Saarland","Urban Area","","","",""
"A little","2007","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"A little","2007","Baden-Württemberg","Urban Area","","","",""
"A little","2007","Baden-Württemberg","Rural Area","","","",""
"A little","2007","Bavaria","Urban Area","","","",""
"A little","2007","Bavaria","Rural Area","","","",""
"A little","2007","Berlin","Urban Area","","","",""
"A little","2007","Berlin","Rural Area","","","",""
"A little","2007","Brandenburg","Urban Area","","","",""
"A little","2007","Brandenburg","Rural Area","","","",""
"A little","2007","Mecklenburg-Western Pomerania","Urban Area","","","",""
"A little","2007","Mecklenburg-Western Pomerania","Rural Area","","","",""
"A little","2007","Saxony","Urban Area","","","",""
"A little","2007","Saxony","Rural Area","","","",""
"A little","2007","Saxony-Anhalt","Urban Area","","","",""
"A little","2007","Saxony-Anhalt","Rural Area","","","",""
"A little","2007","Thuringia","Urban Area","","","",""
"A little","2007","Thuringia","Rural Area","","","",""
"Not at all","2007","Schleswig-Holstein","Urban Area","","","",""
"Not at all","2007","Schleswig-Holstein","Rural Area","","","",""
"Not at all","2007","Hamburg","Urban Area","","","",""
"Not at all","2007","Hamburg","Rural Area","","","",""
"Not at all","2007","Lower Saxony","Urban Area","","","",""
"Not at all","2007","Lower Saxony","Rural Area","","","",""
"Not at all","2007","Bremen","Urban Area","","","",""
"Not at all","2007","Bremen","Rural Area","","","",""
"Not at all","2007","North Rhine-Westphalia","Urban Area","","","",""
"Not at all","2007","North Rhine-Westphalia","Rural Area","","","",""
"Not at all","2007","Hesse","Urban Area","","","",""
"Not at all","2007","Hesse","Rural Area","","","",""
"Not at all","2007","Rhineland-Palatinate,Saarland","Urban Area","","","",""
"Not at all","2007","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"Not at all","2007","Baden-Württemberg","Urban Area","","","",""
"Not at all","2007","Baden-Württemberg","Rural Area","","","",""
"Not at all","2007","Bavaria","Urban Area","","","",""
"Not at all","2007","Bavaria","Rural Area","","","",""
"Not at all","2007","Berlin","Urban Area","","","",""
"Not at all","2007","Berlin","Rural Area","","","",""
"Not at all","2007","Brandenburg","Urban Area","","","",""
"Not at all","2007","Brandenburg","Rural Area","","","",""
"Not at all","2007","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Not at all","2007","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Not at all","2007","Saxony","Urban Area","","","",""
"Not at all","2007","Saxony","Rural Area","","","",""
"Not at all","2007","Saxony-Anhalt","Urban Area","","","",""
"Not at all","2007","Saxony-Anhalt","Rural Area","","","",""
"Not at all","2007","Thuringia","Urban Area","","","",""
"Not at all","2007","Thuringia","Rural Area","","","",""
"Strong","2008","Schleswig-Holstein","Urban Area","22","","",""
"Strong","2008","Schleswig-Holstein","Rural Area","53","0.162169140126938","0.122338945791948","0.201999334461927"
"Strong","2008","Hamburg","Urban Area","32","0.170038268079612","0.126270213453009","0.213806322706215"
"Strong","2008","Hamburg","Rural Area","","","",""
"Strong","2008","Lower Saxony","Urban Area","82","0.104363136383378","0.0843221601503673","0.12440411261639"
"Strong","2008","Lower Saxony","Rural Area","82","0.084362326045977","0.0657654264372457","0.102959225654708"
"Strong","2008","Bremen","Urban Area","10","","",""
"Strong","2008","Bremen","Rural Area","","","",""
"Strong","2008","North Rhine-Westphalia","Urban Area","406","0.122801680465083","0.112415404869718","0.133187956060449"
"Strong","2008","North Rhine-Westphalia","Rural Area","12","","",""
"Strong","2008","Hesse","Urban Area","119","0.122698316763218","0.103247770906164","0.142148862620271"
"Strong","2008","Hesse","Rural Area","32","0.142788801872786","0.0967671082989771","0.188810495446595"
"Strong","2008","Rhineland-Palatinate,Saarland","Urban Area","92","0.126374565206317","0.103715053894829","0.149034076517804"
"Strong","2008","Rhineland-Palatinate,Saarland","Rural Area","32","0.153037121710111","0.110251857178865","0.195822386241356"
"Strong","2008","Baden-Württemberg","Urban Area","208","0.102692297263222","0.0898670250964218","0.115517569430022"
"Strong","2008","Baden-Württemberg","Rural Area","26","","",""
"Strong","2008","Bavaria","Urban Area","125","0.118452209782136","0.100973464956676","0.135930954607596"
"Strong","2008","Bavaria","Rural Area","147","0.115100181867246","0.0986508219810958","0.131549541753396"
"Strong","2008","Berlin","Urban Area","71","0.115984689457558","0.0925794078291274","0.139389971085988"
"Strong","2008","Berlin","Rural Area","","","",""
"Strong","2008","Brandenburg","Urban Area","7","","",""
"Strong","2008","Brandenburg","Rural Area","101","0.143000145312178","0.11809518714384","0.167905103480515"
"Strong","2008","Mecklenburg-Western Pomerania","Urban Area","5","","",""
"Strong","2008","Mecklenburg-Western Pomerania","Rural Area","54","0.137506791625743","0.104994365947949","0.170019217303537"
"Strong","2008","Saxony","Urban Area","67","0.106435545363845","0.0840334475829391","0.128837643144751"
"Strong","2008","Saxony","Rural Area","81","0.114655084643856","0.0911866366190952","0.138123532668617"
"Strong","2008","Saxony-Anhalt","Urban Area","29","","",""
"Strong","2008","Saxony-Anhalt","Rural Area","61","0.0993810178817056","0.0754026418026023","0.123359393960809"
"Strong","2008","Thuringia","Urban Area","28","","",""
"Strong","2008","Thuringia","Rural Area","74","0.138755297916345","0.111456356675494","0.166054239157196"
"A little","2008","Schleswig-Holstein","Urban Area","68","0.268325959423586","0.210812321851001","0.325839596996171"
"A little","2008","Schleswig-Holstein","Rural Area","102","0.301113668942338","0.251543699564467","0.35068363832021"
"A little","2008","Hamburg","Urban Area","61","0.23771298044275","0.188117673303065","0.287308287582436"
"A little","2008","Hamburg","Rural Area","","","",""
"A little","2008","Lower Saxony","Urban Area","253","0.318586476620063","0.288044413226324","0.349128540013803"
"A little","2008","Lower Saxony","Rural Area","302","0.391858020587063","0.359193874522563","0.424522166651562"
"A little","2008","Bremen","Urban Area","35","0.328560671887077","0.250196107359864","0.406925236414291"
"A little","2008","Bremen","Rural Area","","","",""
"A little","2008","North Rhine-Westphalia","Urban Area","1096","0.308993245991816","0.294370651676361","0.323615840307272"
"A little","2008","North Rhine-Westphalia","Rural Area","26","","",""
"A little","2008","Hesse","Urban Area","300","0.278437483006452","0.251864589805168","0.305010376207736"
"A little","2008","Hesse","Rural Area","67","0.296933043887666","0.236829620093493","0.357036467681839"
"A little","2008","Rhineland-Palatinate,Saarland","Urban Area","186","0.271717440698564","0.241380849456297","0.30205403194083"
"A little","2008","Rhineland-Palatinate,Saarland","Rural Area","83","0.335541094743791","0.279427180935894","0.391655008551687"
"A little","2008","Baden-Württemberg","Urban Area","577","0.284154740797482","0.26509951992344","0.303209961671525"
"A little","2008","Baden-Württemberg","Rural Area","70","0.306953495971709","0.245867239084164","0.368039752859254"
"A little","2008","Bavaria","Urban Area","374","0.283127140261483","0.25875871032044","0.307495570202527"
"A little","2008","Bavaria","Rural Area","401","0.275449656293894","0.25242361149171","0.298475701096077"
"A little","2008","Berlin","Urban Area","233","0.358358678495864","0.323308618045196","0.393408738946532"
"A little","2008","Berlin","Rural Area","","","",""
"A little","2008","Brandenburg","Urban Area","20","","",""
"A little","2008","Brandenburg","Rural Area","289","0.363836068389805","0.329609402194252","0.398062734585358"
"A little","2008","Mecklenburg-Western Pomerania","Urban Area","18","","",""
"A little","2008","Mecklenburg-Western Pomerania","Rural Area","166","0.424185821674716","0.377527543587039","0.470844099762394"
"A little","2008","Saxony","Urban Area","249","0.359310944167528","0.324457855042736","0.39416403329232"
"A little","2008","Saxony","Rural Area","248","0.391908032857179","0.355948985474233","0.427867080240126"
"A little","2008","Saxony-Anhalt","Urban Area","87","0.386142643310704","0.321808078774519","0.450477207846889"
"A little","2008","Saxony-Anhalt","Rural Area","185","0.332078244287558","0.294331412482648","0.369825076092468"
"A little","2008","Thuringia","Urban Area","85","0.251531736982401","0.198992890276651","0.304070583688151"
"A little","2008","Thuringia","Rural Area","209","0.334687687270488","0.29742360902251","0.371951765518465"
"Not at all","2008","Schleswig-Holstein","Urban Area","138","0.598645143227365","0.535019869962756","0.662270416491974"
"Not at all","2008","Schleswig-Holstein","Rural Area","174","0.536717190930724","0.482834908050471","0.590599473810977"
"Not at all","2008","Hamburg","Urban Area","190","0.592248751477637","0.534994914122593","0.649502588832681"
"Not at all","2008","Hamburg","Rural Area","","","",""
"Not at all","2008","Lower Saxony","Urban Area","559","0.577050386996558","0.544666385127305","0.609434388865811"
"Not at all","2008","Lower Saxony","Rural Area","474","0.52377965336696","0.490361478097419","0.557197828636501"
"Not at all","2008","Bremen","Urban Area","93","0.558458298982305","0.4756088192364","0.641307778728209"
"Not at all","2008","Bremen","Rural Area","","","",""
"Not at all","2008","North Rhine-Westphalia","Urban Area","2334","0.5682050735431","0.552530341948325","0.583879805137876"
"Not at all","2008","North Rhine-Westphalia","Rural Area","65","0.658805229243387","0.567244513124934","0.75036594536184"
"Not at all","2008","Hesse","Urban Area","674","0.59886420023033","0.569807392650528","0.627921007810132"
"Not at all","2008","Hesse","Rural Area","123","0.560278154239548","0.494985778746887","0.625570529732209"
"Not at all","2008","Rhineland-Palatinate,Saarland","Urban Area","548","0.60190799409512","0.568525802045787","0.635290186144452"
"Not at all","2008","Rhineland-Palatinate,Saarland","Rural Area","157","0.511421783546099","0.45201715287628","0.570826414215917"
"Not at all","2008","Baden-Württemberg","Urban Area","1367","0.613152961939296","0.592576011536768","0.633729912341824"
"Not at all","2008","Baden-Württemberg","Rural Area","123","0.573419883635636","0.507916654224203","0.638923113047069"
"Not at all","2008","Bavaria","Urban Area","814","0.598420649956381","0.571904852071965","0.624936447840797"
"Not at all","2008","Bavaria","Rural Area","898","0.609450161838861","0.584304025032465","0.634596298645256"
"Not at all","2008","Berlin","Urban Area","415","0.525656632046579","0.489157617716199","0.562155646376958"
"Not at all","2008","Berlin","Rural Area","","","",""
"Not at all","2008","Brandenburg","Urban Area","41","0.597447535423138","0.480886132324037","0.71400893852224"
"Not at all","2008","Brandenburg","Rural Area","369","0.493163786298017","0.457596018415144","0.528731554180891"
"Not at all","2008","Mecklenburg-Western Pomerania","Urban Area","40","0.643006318636156","0.524697885871695","0.761314751400618"
"Not at all","2008","Mecklenburg-Western Pomerania","Rural Area","211","0.438307386699541","0.391464008540068","0.485150764859013"
"Not at all","2008","Saxony","Urban Area","412","0.534253510468627","0.498018291616055","0.570488729321199"
"Not at all","2008","Saxony","Rural Area","379","0.493436882498965","0.456610076902104","0.530263688095825"
"Not at all","2008","Saxony-Anhalt","Urban Area","104","0.469574794263122","0.403626857046786","0.535522731479458"
"Not at all","2008","Saxony-Anhalt","Rural Area","352","0.568540737830736","0.528844605778461","0.608236869883011"
"Not at all","2008","Thuringia","Urban Area","149","0.64143454366432","0.583363739304583","0.699505348024057"
"Not at all","2008","Thuringia","Rural Area","333","0.526557014813168","0.487128149468754","0.565985880157581"
"Strong","2009","Schleswig-Holstein","Urban Area","","","",""
"Strong","2009","Schleswig-Holstein","Rural Area","","","",""
"Strong","2009","Hamburg","Urban Area","","","",""
"Strong","2009","Hamburg","Rural Area","","","",""
"Strong","2009","Lower Saxony","Urban Area","","","",""
"Strong","2009","Lower Saxony","Rural Area","","","",""
"Strong","2009","Bremen","Urban Area","","","",""
"Strong","2009","Bremen","Rural Area","","","",""
"Strong","2009","North Rhine-Westphalia","Urban Area","","","",""
"Strong","2009","North Rhine-Westphalia","Rural Area","","","",""
"Strong","2009","Hesse","Urban Area","","","",""
"Strong","2009","Hesse","Rural Area","","","",""
"Strong","2009","Rhineland-Palatinate,Saarland","Urban Area","","","",""
"Strong","2009","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"Strong","2009","Baden-Württemberg","Urban Area","","","",""
"Strong","2009","Baden-Württemberg","Rural Area","","","",""
"Strong","2009","Bavaria","Urban Area","","","",""
"Strong","2009","Bavaria","Rural Area","","","",""
"Strong","2009","Berlin","Urban Area","","","",""
"Strong","2009","Berlin","Rural Area","","","",""
"Strong","2009","Brandenburg","Urban Area","","","",""
"Strong","2009","Brandenburg","Rural Area","","","",""
"Strong","2009","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Strong","2009","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Strong","2009","Saxony","Urban Area","","","",""
"Strong","2009","Saxony","Rural Area","","","",""
"Strong","2009","Saxony-Anhalt","Urban Area","","","",""
"Strong","2009","Saxony-Anhalt","Rural Area","","","",""
"Strong","2009","Thuringia","Urban Area","","","",""
"Strong","2009","Thuringia","Rural Area","","","",""
"A little","2009","Schleswig-Holstein","Urban Area","","","",""
"A little","2009","Schleswig-Holstein","Rural Area","","","",""
"A little","2009","Hamburg","Urban Area","","","",""
"A little","2009","Hamburg","Rural Area","","","",""
"A little","2009","Lower Saxony","Urban Area","","","",""
"A little","2009","Lower Saxony","Rural Area","","","",""
"A little","2009","Bremen","Urban Area","","","",""
"A little","2009","Bremen","Rural Area","","","",""
"A little","2009","North Rhine-Westphalia","Urban Area","","","",""
"A little","2009","North Rhine-Westphalia","Rural Area","","","",""
"A little","2009","Hesse","Urban Area","","","",""
"A little","2009","Hesse","Rural Area","","","",""
"A little","2009","Rhineland-Palatinate,Saarland","Urban Area","","","",""
"A little","2009","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"A little","2009","Baden-Württemberg","Urban Area","","","",""
"A little","2009","Baden-Württemberg","Rural Area","","","",""
"A little","2009","Bavaria","Urban Area","","","",""
"A little","2009","Bavaria","Rural Area","","","",""
"A little","2009","Berlin","Urban Area","","","",""
"A little","2009","Berlin","Rural Area","","","",""
"A little","2009","Brandenburg","Urban Area","","","",""
"A little","2009","Brandenburg","Rural Area","","","",""
"A little","2009","Mecklenburg-Western Pomerania","Urban Area","","","",""
"A little","2009","Mecklenburg-Western Pomerania","Rural Area","","","",""
"A little","2009","Saxony","Urban Area","","","",""
"A little","2009","Saxony","Rural Area","","","",""
"A little","2009","Saxony-Anhalt","Urban Area","","","",""
"A little","2009","Saxony-Anhalt","Rural Area","","","",""
"A little","2009","Thuringia","Urban Area","","","",""
"A little","2009","Thuringia","Rural Area","","","",""
"Not at all","2009","Schleswig-Holstein","Urban Area","","","",""
"Not at all","2009","Schleswig-Holstein","Rural Area","","","",""
"Not at all","2009","Hamburg","Urban Area","","","",""
"Not at all","2009","Hamburg","Rural Area","","","",""
"Not at all","2009","Lower Saxony","Urban Area","","","",""
"Not at all","2009","Lower Saxony","Rural Area","","","",""
"Not at all","2009","Bremen","Urban Area","","","",""
"Not at all","2009","Bremen","Rural Area","","","",""
"Not at all","2009","North Rhine-Westphalia","Urban Area","","","",""
"Not at all","2009","North Rhine-Westphalia","Rural Area","","","",""
"Not at all","2009","Hesse","Urban Area","","","",""
"Not at all","2009","Hesse","Rural Area","","","",""
"Not at all","2009","Rhineland-Palatinate,Saarland","Urban Area","","","",""
"Not at all","2009","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"Not at all","2009","Baden-Württemberg","Urban Area","","","",""
"Not at all","2009","Baden-Württemberg","Rural Area","","","",""
"Not at all","2009","Bavaria","Urban Area","","","",""
"Not at all","2009","Bavaria","Rural Area","","","",""
"Not at all","2009","Berlin","Urban Area","","","",""
"Not at all","2009","Berlin","Rural Area","","","",""
"Not at all","2009","Brandenburg","Urban Area","","","",""
"Not at all","2009","Brandenburg","Rural Area","","","",""
"Not at all","2009","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Not at all","2009","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Not at all","2009","Saxony","Urban Area","","","",""
"Not at all","2009","Saxony","Rural Area","","","",""
"Not at all","2009","Saxony-Anhalt","Urban Area","","","",""
"Not at all","2009","Saxony-Anhalt","Rural Area","","","",""
"Not at all","2009","Thuringia","Urban Area","","","",""
"Not at all","2009","Thuringia","Rural Area","","","",""
"Strong","2010","Schleswig-Holstein","Urban Area","24","","",""
"Strong","2010","Schleswig-Holstein","Rural Area","34","0.1325968009239","0.0918414810974357","0.173352120750364"
"Strong","2010","Hamburg","Urban Area","30","0.138590996385283","0.0973775985971741","0.179804394173393"
"Strong","2010","Hamburg","Rural Area","","","",""
"Strong","2010","Lower Saxony","Urban Area","82","0.125157170863248","0.101815479203932","0.148498862522563"
"Strong","2010","Lower Saxony","Rural Area","80","0.117400544006826","0.0942548308563506","0.140546257157302"
"Strong","2010","Bremen","Urban Area","7","","",""
"Strong","2010","Bremen","Rural Area","","","",""
"Strong","2010","North Rhine-Westphalia","Urban Area","366","0.134913380985469","0.123253876988975","0.146572884981962"
"Strong","2010","North Rhine-Westphalia","Rural Area","13","","",""
"Strong","2010","Hesse","Urban Area","113","0.15167567898716","0.12853446312461","0.174816894849709"
"Strong","2010","Hesse","Rural Area","27","","",""
"Strong","2010","Rhineland-Palatinate,Saarland","Urban Area","70","0.100943675536938","0.0789998766065121","0.122887474467363"
"Strong","2010","Rhineland-Palatinate,Saarland","Rural Area","20","","",""
"Strong","2010","Baden-Württemberg","Urban Area","156","0.101357515049811","0.0873724538439445","0.115342576255677"
"Strong","2010","Baden-Württemberg","Rural Area","14","","",""
"Strong","2010","Bavaria","Urban Area","125","0.124400688974522","0.105367077617422","0.143434300331622"
"Strong","2010","Bavaria","Rural Area","130","0.129174340720563","0.110757416018636","0.147591265422489"
"Strong","2010","Berlin","Urban Area","71","0.159492919526118","0.131345874697264","0.187639964354973"
"Strong","2010","Berlin","Rural Area","","","",""
"Strong","2010","Brandenburg","Urban Area","2","","",""
"Strong","2010","Brandenburg","Rural Area","87","0.136296958871546","0.110041387211086","0.162552530532006"
"Strong","2010","Mecklenburg-Western Pomerania","Urban Area","6","","",""
"Strong","2010","Mecklenburg-Western Pomerania","Rural Area","56","0.200394135859329","0.159933317914645","0.240854953804012"
"Strong","2010","Saxony","Urban Area","79","0.143232943561013","0.115856589663608","0.170609297458417"
"Strong","2010","Saxony","Rural Area","62","0.122358963572244","0.0963324616834594","0.148385465461029"
"Strong","2010","Saxony-Anhalt","Urban Area","29","","",""
"Strong","2010","Saxony-Anhalt","Rural Area","64","0.135899429412493","0.106360565902242","0.165438292922743"
"Strong","2010","Thuringia","Urban Area","28","","",""
"Strong","2010","Thuringia","Rural Area","73","0.190711659131801","0.157106287432536","0.224317030831065"
"A little","2010","Schleswig-Holstein","Urban Area","69","0.382016003871593","0.310637493098662","0.453394514644524"
"A little","2010","Schleswig-Holstein","Rural Area","95","0.371432575707895","0.313366402854607","0.429498748561182"
"A little","2010","Hamburg","Urban Area","56","0.264344099187817","0.21174377987879","0.316944418496844"
"A little","2010","Hamburg","Rural Area","","","",""
"A little","2010","Lower Saxony","Urban Area","226","0.294632730285799","0.262474837134652","0.326790623436947"
"A little","2010","Lower Saxony","Rural Area","266","0.360866979694142","0.326334888088455","0.395399071299828"
"A little","2010","Bremen","Urban Area","28","","",""
"A little","2010","Bremen","Rural Area","","","",""
"A little","2010","North Rhine-Westphalia","Urban Area","968","0.312357953305888","0.296540729425863","0.328175177185912"
"A little","2010","North Rhine-Westphalia","Rural Area","34","0.432403640723263","0.333815041649683","0.530992239796844"
"A little","2010","Hesse","Urban Area","250","0.260886289238992","0.232557468412434","0.289215110065551"
