"ple0004","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"A little","2008","Single parent ","East Germany","65","0.229633685498187","0.180544030821365","0.27872334017501"
"A little","2008","Couple + C. LE 16 ","West Germany","503","0.214175446889557","0.198400200335074","0.22995069344404"
"A little","2008","Couple + C. LE 16 ","East Germany","132","0.222216150659468","0.18935915853574","0.255073142783196"
"A little","2008","Couple + C. GT 16 ","West Germany","663","0.287770907992236","0.269792851236741","0.305748964747731"
"A little","2008","Couple + C. GT 16 ","East Germany","265","0.264073463541477","0.235695068083899","0.292451858999055"
"A little","2008","Couple + C. LE and GT 16","West Germany","193","0.217421054442053","0.191516060733386","0.24332604815072"
"A little","2008","Couple + C. LE and GT 16","East Germany","56","0.189256446700537","0.139698926902178","0.238813966498897"
"Not at all","2008","1-pers.-HH","West Germany","1177","0.499522860303767","0.479012894235747","0.520032826371788"
"Not at all","2008","1-pers.-HH","East Germany","354","0.478182545260337","0.442784968339818","0.513580122180855"
"Not at all","2008","(Married) couple without C. ","West Germany","2664","0.482221465767773","0.468646679064592","0.495796252470954"
"Not at all","2008","(Married) couple without C. ","East Germany","716","0.340709313968229","0.319193607523996","0.362225020412462"
"Not at all","2008","Single parent ","West Germany","549","0.679205619493129","0.646920356418589","0.71149088256767"
"Not at all","2008","Single parent ","East Germany","203","0.720004253965972","0.667599970806642","0.772408537125301"
"Not at all","2008","Couple + C. LE 16 ","West Germany","2020","0.756413432814529","0.739907700349793","0.772919165279266"
"Not at all","2008","Couple + C. LE 16 ","East Germany","473","0.759470137274166","0.725690857479355","0.793249417068977"
"Not at all","2008","Couple + C. GT 16 ","West Germany","1624","0.649446866162044","0.630499092479564","0.668394639844525"
"Not at all","2008","Couple + C. GT 16 ","East Germany","605","0.683228352703158","0.653280594657872","0.713176110748445"
"Not at all","2008","Couple + C. LE and GT 16","West Germany","754","0.756964673404054","0.730028176109652","0.783901170698457"
"Not at all","2008","Couple + C. LE and GT 16","East Germany","178","0.797839495208832","0.747029589090739","0.848649401326924"
"Strong","2009","1-pers.-HH","West Germany","","","",""
"Strong","2009","1-pers.-HH","East Germany","","","",""
"Strong","2009","(Married) couple without C. ","West Germany","","","",""
"Strong","2009","(Married) couple without C. ","East Germany","","","",""
"Strong","2009","Single parent ","West Germany","","","",""
"Strong","2009","Single parent ","East Germany","","","",""
"Strong","2009","Couple + C. LE 16 ","West Germany","","","",""
"Strong","2009","Couple + C. LE 16 ","East Germany","","","",""
"Strong","2009","Couple + C. GT 16 ","West Germany","","","",""
"Strong","2009","Couple + C. GT 16 ","East Germany","","","",""
"Strong","2009","Couple + C. LE and GT 16","West Germany","","","",""
"Strong","2009","Couple + C. LE and GT 16","East Germany","","","",""
"A little","2009","1-pers.-HH","West Germany","","","",""
"A little","2009","1-pers.-HH","East Germany","","","",""
"A little","2009","(Married) couple without C. ","West Germany","","","",""
"A little","2009","(Married) couple without C. ","East Germany","","","",""
"A little","2009","Single parent ","West Germany","","","",""
"A little","2009","Single parent ","East Germany","","","",""
"A little","2009","Couple + C. LE 16 ","West Germany","","","",""
"A little","2009","Couple + C. LE 16 ","East Germany","","","",""
"A little","2009","Couple + C. GT 16 ","West Germany","","","",""
"A little","2009","Couple + C. GT 16 ","East Germany","","","",""
"A little","2009","Couple + C. LE and GT 16","West Germany","","","",""
"A little","2009","Couple + C. LE and GT 16","East Germany","","","",""
"Not at all","2009","1-pers.-HH","West Germany","","","",""
"Not at all","2009","1-pers.-HH","East Germany","","","",""
"Not at all","2009","(Married) couple without C. ","West Germany","","","",""
"Not at all","2009","(Married) couple without C. ","East Germany","","","",""
"Not at all","2009","Single parent ","West Germany","","","",""
"Not at all","2009","Single parent ","East Germany","","","",""
"Not at all","2009","Couple + C. LE 16 ","West Germany","","","",""
"Not at all","2009","Couple + C. LE 16 ","East Germany","","","",""
"Not at all","2009","Couple + C. GT 16 ","West Germany","","","",""
"Not at all","2009","Couple + C. GT 16 ","East Germany","","","",""
"Not at all","2009","Couple + C. LE and GT 16","West Germany","","","",""
"Not at all","2009","Couple + C. LE and GT 16","East Germany","","","",""
"Strong","2010","1-pers.-HH","West Germany","371","0.182025378488232","0.16535034052676","0.198700416449704"
"Strong","2010","1-pers.-HH","East Germany","143","0.191691078638981","0.16242629447741","0.220955862800552"
"Strong","2010","(Married) couple without C. ","West Germany","658","0.153408204054866","0.143000679485189","0.163815728624544"
"Strong","2010","(Married) couple without C. ","East Germany","295","0.186351532033993","0.167917192958367","0.204785871109619"
"Strong","2010","Single parent ","West Germany","41","0.0631793637917253","0.0445480581852947","0.081810669398156"
"Strong","2010","Single parent ","East Germany","11","","",""
"Strong","2010","Couple + C. LE 16 ","West Germany","60","0.0290893688689726","0.0217148546278066","0.0364638831101385"
"Strong","2010","Couple + C. LE 16 ","East Germany","13","","",""
"Strong","2010","Couple + C. GT 16 ","West Germany","118","0.054962694462579","0.0453066404074565","0.0646187485177015"
"Strong","2010","Couple + C. GT 16 ","East Germany","46","0.0581656208468799","0.0407394516153549","0.075591790078405"
"Strong","2010","Couple + C. LE and GT 16","West Germany","37","0.0611896562116317","0.0452449629810005","0.0771343494422629"
"Strong","2010","Couple + C. LE and GT 16","East Germany","3","","",""
"A little","2010","1-pers.-HH","West Germany","668","0.332531168377667","0.312171878798663","0.352890457956672"
"A little","2010","1-pers.-HH","East Germany","243","0.348772236308879","0.313340446128766","0.384204026488992"
"A little","2010","(Married) couple without C. ","West Germany","1698","0.384091617290663","0.370045328405347","0.398137906175979"
"A little","2010","(Married) couple without C. ","East Germany","782","0.478613793491167","0.454964669605364","0.50226291737697"
"A little","2010","Single parent ","West Germany","190","0.295222992965137","0.260290595423074","0.330155390507201"
"A little","2010","Single parent ","East Germany","58","0.219925592032084","0.166968996208725","0.272882187855443"
"A little","2010","Couple + C. LE 16 ","West Germany","402","0.209122222341834","0.191276611416762","0.226967833266906"
"A little","2010","Couple + C. LE 16 ","East Germany","134","0.276463180385754","0.239253960263998","0.31367240050751"
"A little","2010","Couple + C. GT 16 ","West Germany","591","0.303994664338333","0.284506072080963","0.323483256595702"
"A little","2010","Couple + C. GT 16 ","East Germany","238","0.308897740913378","0.274497617860578","0.343297863966178"
"A little","2010","Couple + C. LE and GT 16","West Germany","182","0.229080934958042","0.20112415843143","0.257037711484655"
"A little","2010","Couple + C. LE and GT 16","East Germany","44","0.226944962862023","0.166259030705736","0.287630895018309"
"Not at all","2010","1-pers.-HH","West Germany","1018","0.485443453134101","0.463845289683824","0.507041616584378"
"Not at all","2010","1-pers.-HH","East Germany","309","0.45953668505214","0.422485773898642","0.496587596205638"
"Not at all","2010","(Married) couple without C. ","West Germany","2250","0.462500178654471","0.448101214891678","0.476899142417263"
"Not at all","2010","(Married) couple without C. ","East Germany","637","0.33503467447484","0.312689329673836","0.357380019275844"
"Not at all","2010","Single parent ","West Germany","424","0.641597643243137","0.604874127709791","0.678321158776484"
"Not at all","2010","Single parent ","East Germany","166","0.695846890824178","0.637027958685973","0.754665822962382"
"Not at all","2010","Couple + C. LE 16 ","West Germany","1533","0.761788408789194","0.743095569756938","0.780481247821449"
"Not at all","2010","Couple + C. LE 16 ","East Germany","408","0.702625672200654","0.664596633886482","0.740654710514827"
"Not at all","2010","Couple + C. GT 16 ","West Germany","1431","0.641042641199088","0.620718785889612","0.661366496508565"
"Not at all","2010","Couple + C. GT 16 ","East Germany","409","0.632936638239742","0.597050055043107","0.668823221436377"
"Not at all","2010","Couple + C. LE and GT 16","West Germany","649","0.709729408830326","0.679534331387532","0.73992448627312"
"Not at all","2010","Couple + C. LE and GT 16","East Germany","136","0.752588913089375","0.690070055601875","0.815107770576876"
"Strong","2011","1-pers.-HH","West Germany","","","",""
"Strong","2011","1-pers.-HH","East Germany","","","",""
"Strong","2011","(Married) couple without C. ","West Germany","","","",""
"Strong","2011","(Married) couple without C. ","East Germany","","","",""
"Strong","2011","Single parent ","West Germany","","","",""
"Strong","2011","Single parent ","East Germany","","","",""
"Strong","2011","Couple + C. LE 16 ","West Germany","","","",""
"Strong","2011","Couple + C. LE 16 ","East Germany","","","",""
"Strong","2011","Couple + C. GT 16 ","West Germany","","","",""
"Strong","2011","Couple + C. GT 16 ","East Germany","","","",""
"Strong","2011","Couple + C. LE and GT 16","West Germany","","","",""
"Strong","2011","Couple + C. LE and GT 16","East Germany","","","",""
"A little","2011","1-pers.-HH","West Germany","","","",""
"A little","2011","1-pers.-HH","East Germany","","","",""
"A little","2011","(Married) couple without C. ","West Germany","","","",""
"A little","2011","(Married) couple without C. ","East Germany","","","",""
"A little","2011","Single parent ","West Germany","","","",""
"A little","2011","Single parent ","East Germany","","","",""
"A little","2011","Couple + C. LE 16 ","West Germany","","","",""
"A little","2011","Couple + C. LE 16 ","East Germany","","","",""
"A little","2011","Couple + C. GT 16 ","West Germany","","","",""
"A little","2011","Couple + C. GT 16 ","East Germany","","","",""
"A little","2011","Couple + C. LE and GT 16","West Germany","","","",""
"A little","2011","Couple + C. LE and GT 16","East Germany","","","",""
"Not at all","2011","1-pers.-HH","West Germany","","","",""
"Not at all","2011","1-pers.-HH","East Germany","","","",""
"Not at all","2011","(Married) couple without C. ","West Germany","","","",""
