"ple0004","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"Not at all","2008","Couple + C. LE and GT 16","Female","450","0.74595137120949","0.711060550517471","0.780842191901509","3"
"Not at all","2008","Couple + C. GT 16 ","Female","1014","0.611627037346029","0.587648236574162","0.635605838117896","3"
"Strong","2008","1-pers.-HH","Male","139","0.113456256384612","0.0961494256874046","0.13076308708182","1"
"Strong","2008","1-pers.-HH","Female","395","0.247324401969098","0.227155787812512","0.267493016125685","1"
"Strong","2008","(Married) couple without C. ","Male","504","0.148795631502885","0.137035499790352","0.160555763215417","1"
"Strong","2008","(Married) couple without C. ","Female","555","0.168073227257552","0.15577437527143","0.180372079243674","1"
"Strong","2008","Single parent ","Male","19","","","","1"
"Strong","2008","Single parent ","Female","53","0.0691442629974065","0.0512481502726077","0.0870403757222053","1"
"Strong","2008","Couple + C. LE 16 ","Male","43","0.0272694444372909","0.0191977606316247","0.0353411282429571","1"
"Strong","2008","Couple + C. LE 16 ","Female","42","0.0285105094225726","0.0204778508951815","0.0365431679499636","1"
"Strong","2008","Couple + C. GT 16 ","Male","106","0.057160979201737","0.0463641752798963","0.0679577831235777","1"
"Strong","2008","Couple + C. GT 16 ","Female","100","0.0654077272124134","0.0532434796579182","0.0775719747669086","1"
"Strong","2008","Couple + C. LE and GT 16","Male","18","","","","1"
"Strong","2008","Couple + C. LE and GT 16","Female","15","","","","1"
"A little","2009","Couple + C. LE and GT 16","Male","","","","","2"
"A little","2009","1-pers.-HH","Male","","","","","2"
"A little","2009","(Married) couple without C. ","Male","","","","","2"
"A little","2009","(Married) couple without C. ","Female","","","","","2"
"A little","2009","Single parent ","Male","","","","","2"
"A little","2009","Single parent ","Female","","","","","2"
"A little","2009","Couple + C. LE 16 ","Male","","","","","2"
"A little","2009","Couple + C. LE 16 ","Female","","","","","2"
"A little","2009","Couple + C. GT 16 ","Male","","","","","2"
"A little","2009","Couple + C. GT 16 ","Female","","","","","2"
"A little","2009","Couple + C. LE and GT 16","Female","","","","","2"
"A little","2009","1-pers.-HH","Female","","","","","2"
"Not at all","2009","Couple + C. LE and GT 16","Female","","","","","3"
"Not at all","2009","Couple + C. LE and GT 16","Male","","","","","3"
"Not at all","2009","1-pers.-HH","Male","","","","","3"
"Not at all","2009","1-pers.-HH","Female","","","","","3"
"Not at all","2009","(Married) couple without C. ","Male","","","","","3"
"Not at all","2009","(Married) couple without C. ","Female","","","","","3"
"Not at all","2009","Single parent ","Male","","","","","3"
"Not at all","2009","Single parent ","Female","","","","","3"
"Not at all","2009","Couple + C. LE 16 ","Male","","","","","3"
"Not at all","2009","Couple + C. LE 16 ","Female","","","","","3"
"Not at all","2009","Couple + C. GT 16 ","Male","","","","","3"
"Not at all","2009","Couple + C. GT 16 ","Female","","","","","3"
"Strong","2009","(Married) couple without C. ","Male","","","","","1"
"Strong","2009","(Married) couple without C. ","Female","","","","","1"
"Strong","2009","Single parent ","Male","","","","","1"
"Strong","2009","Single parent ","Female","","","","","1"
"Strong","2009","Couple + C. LE 16 ","Male","","","","","1"
"Strong","2009","Couple + C. LE 16 ","Female","","","","","1"
"Strong","2009","Couple + C. GT 16 ","Male","","","","","1"
"Strong","2009","Couple + C. GT 16 ","Female","","","","","1"
"Strong","2009","Couple + C. LE and GT 16","Male","","","","","1"
"Strong","2009","Couple + C. LE and GT 16","Female","","","","","1"
"Strong","2009","1-pers.-HH","Male","","","","","1"
"Strong","2009","1-pers.-HH","Female","","","","","1"
"A little","2010","Couple + C. LE and GT 16","Male","114","0.227865629309902","0.192255763253105","0.263475495366699","2"
"A little","2010","1-pers.-HH","Male","325","0.301594489456838","0.274941142130883","0.328247836782792","2"
"A little","2010","(Married) couple without C. ","Male","1195","0.404077995327331","0.386864900819514","0.421291089835147","2"
"A little","2010","(Married) couple without C. ","Female","1285","0.402031827240098","0.385038512011681","0.419025142468515","2"
"A little","2010","Single parent ","Male","53","0.181751384049321","0.134785801667924","0.228716966430718","2"
"A little","2010","Single parent ","Female","195","0.338516719257225","0.301594915566629","0.37543852294782","2"
"A little","2010","Couple + C. LE 16 ","Male","249","0.208747318462077","0.186090083642018","0.231404553282135","2"
"A little","2010","Couple + C. LE 16 ","Female","287","0.22995064220041","0.207198253251779","0.252703031149041","2"
"A little","2010","Couple + C. GT 16 ","Male","404","0.265178490890079","0.243059645493668","0.287297336286489","2"
"A little","2010","Couple + C. GT 16 ","Female","425","0.356454198563242","0.33044856246754","0.382459834658944","2"
"A little","2010","Couple + C. LE and GT 16","Female","112","0.229990990668534","0.19375112940535","0.266230851931719","2"
"A little","2010","1-pers.-HH","Female","586","0.363572752296737","0.340098003488441","0.387047501105033","2"
"Not at all","2010","Couple + C. LE and GT 16","Male","397","0.708326123191856","0.669738335263593","0.746913911120118","3"
"Not at all","2010","Couple + C. LE and GT 16","Female","388","0.721626836221449","0.683029864508891","0.760223807934007","3"
"Not at all","2010","1-pers.-HH","Male","669","0.574682735008655","0.545971173665142","0.603394296352168","3"
"Not at all","2010","1-pers.-HH","Female","658","0.403445277173415","0.379503941851458","0.427386612495371","3"
"Not at all","2010","(Married) couple without C. ","Male","1475","0.447758361338637","0.430315486342488","0.465201236334787","3"
"Not at all","2010","(Married) couple without C. ","Female","1412","0.425898830984174","0.408760982420595","0.443036679547754","3"
"Not at all","2010","Single parent ","Male","192","0.766828014916239","0.715330605850305","0.818325423982172","3"
"Not at all","2010","Single parent ","Female","398","0.584506640511548","0.54605541556571","0.622957865457386","3"
"Not at all","2010","Couple + C. LE 16 ","Male","951","0.766063768922566","0.74246333101373","0.789664206831401","3"
"Not at all","2010","Couple + C. LE 16 ","Female","990","0.739610965511152","0.715882840337227","0.763339090685077","3"
"Not at all","2010","Couple + C. GT 16 ","Male","1040","0.681134293032942","0.65778236970323","0.704486216362655","3"
"Not at all","2010","Couple + C. GT 16 ","Female","800","0.585707087914475","0.558960408356115","0.612453767472835","3"
"Strong","2010","(Married) couple without C. ","Male","452","0.148163643334032","0.13570184978883","0.160625436879235","1"
"Strong","2010","(Married) couple without C. ","Female","501","0.172069341775727","0.158987840364367","0.185150843187088","1"
"Strong","2010","Single parent ","Male","14","","","","1"
"Strong","2010","Single parent ","Female","38","0.0769766402312273","0.0561787523157715","0.0977745281466831","1"
"Strong","2010","Couple + C. LE 16 ","Male","36","0.0251889126153579","0.016453090227484","0.0339247350032318","1"
"Strong","2010","Couple + C. LE 16 ","Female","37","0.0304383922884375","0.0211498199339775","0.0397269646428975","1"
"Strong","2010","Couple + C. GT 16 ","Male","86","0.0536872160769791","0.0423930239481305","0.0649814082058277","1"
"Strong","2010","Couple + C. GT 16 ","Female","78","0.0578387135222832","0.045163717754578","0.0705137092899883","1"
"Strong","2010","Couple + C. LE and GT 16","Male","22","","","","1"
"Strong","2010","Couple + C. LE and GT 16","Female","18","","","","1"
"Strong","2010","1-pers.-HH","Male","145","0.123722775534508","0.104600841394139","0.142844709674876","1"
"Strong","2010","1-pers.-HH","Female","369","0.232981970529848","0.212352178460336","0.25361176259936","1"
"A little","2011","Couple + C. LE and GT 16","Male","","","","","2"
"A little","2011","1-pers.-HH","Male","","","","","2"
"A little","2011","(Married) couple without C. ","Male","","","","","2"
"A little","2011","(Married) couple without C. ","Female","","","","","2"
"A little","2011","Single parent ","Male","","","","","2"
"A little","2011","Single parent ","Female","","","","","2"
"A little","2011","Couple + C. LE 16 ","Male","","","","","2"
"A little","2011","Couple + C. LE 16 ","Female","","","","","2"
"A little","2011","Couple + C. GT 16 ","Male","","","","","2"
"A little","2011","Couple + C. GT 16 ","Female","","","","","2"
"A little","2011","Couple + C. LE and GT 16","Female","","","","","2"
"A little","2011","1-pers.-HH","Female","","","","","2"
"Not at all","2011","Couple + C. LE and GT 16","Male","","","","","3"
"Not at all","2011","Couple + C. LE and GT 16","Female","","","","","3"
"Not at all","2011","1-pers.-HH","Male","","","","","3"
"Not at all","2011","1-pers.-HH","Female","","","","","3"
"Not at all","2011","(Married) couple without C. ","Male","","","","","3"
"Not at all","2011","(Married) couple without C. ","Female","","","","","3"
"Not at all","2011","Single parent ","Male","","","","","3"
"Not at all","2011","Single parent ","Female","","","","","3"
"Not at all","2011","Couple + C. LE 16 ","Male","","","","","3"
"Not at all","2011","Couple + C. LE 16 ","Female","","","","","3"
"Not at all","2011","Couple + C. GT 16 ","Male","","","","","3"
"Not at all","2011","Couple + C. GT 16 ","Female","","","","","3"
