"ple0004","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"A little","2014","Employed","secondary school degree","1589","0.311984874813298","0.299736160884059","0.324233588742537"
"A little","2014","Employed","college entrance qualification","1094","0.189515903203722","0.17935671341849","0.199675092988954"
"A little","2014","Employed","Other degree","548","0.260958179388376","0.242731161333112","0.279185197443641"
"A little","2014","Employed","no degree/no degree yet","90","0.29009987860899","0.242556891195306","0.337642866022674"
"Not at all","2014","Not Employed","lower secondary degree","1119","0.273095556469043","0.258418382608756","0.28777273032933"
"Not at all","2014","Not Employed","secondary school degree","928","0.388410934485499","0.36728689285453","0.409534976116468"
"Not at all","2014","Not Employed","college entrance qualification","1023","0.523361814192012","0.499771868014718","0.546951760369306"
"Not at all","2014","Not Employed","Other degree","504","0.395263715198702","0.366051234173891","0.424476196223512"
"Not at all","2014","Not Employed","no degree/no degree yet","436","0.607123125073051","0.569806551035839","0.644439699110263"
"Not at all","2014","Employed","lower secondary degree","2050","0.574403387295869","0.557715095470406","0.591091679121332"
"Not at all","2014","Employed","secondary school degree","3675","0.641863086980131","0.629187430173101","0.654538743787162"
"Not at all","2014","Employed","college entrance qualification","4479","0.784969999768651","0.774320234094545","0.795619765442757"
"Not at all","2014","Employed","Other degree","1550","0.651809769740517","0.63203714231966","0.671582397161373"
"Not at all","2014","Employed","no degree/no degree yet","225","0.627994088835029","0.577357228831943","0.678630948838115"
"Strong","2015","Not Employed","lower secondary degree","","","",""
"Strong","2015","Not Employed","secondary school degree","","","",""
"Strong","2015","Not Employed","college entrance qualification","","","",""
"Strong","2015","Not Employed","Other degree","","","",""
"Strong","2015","Not Employed","no degree/no degree yet","","","",""
"Strong","2015","Employed","lower secondary degree","","","",""
"Strong","2015","Employed","secondary school degree","","","",""
"Strong","2015","Employed","college entrance qualification","","","",""
"Strong","2015","Employed","Other degree","","","",""
"Strong","2015","Employed","no degree/no degree yet","","","",""
"A little","2015","Not Employed","lower secondary degree","","","",""
"A little","2015","Not Employed","secondary school degree","","","",""
"A little","2015","Not Employed","college entrance qualification","","","",""
"A little","2015","Not Employed","Other degree","","","",""
"A little","2015","Not Employed","no degree/no degree yet","","","",""
"A little","2015","Employed","lower secondary degree","","","",""
"A little","2015","Employed","secondary school degree","","","",""
"A little","2015","Employed","college entrance qualification","","","",""
"A little","2015","Employed","Other degree","","","",""
"A little","2015","Employed","no degree/no degree yet","","","",""
"Not at all","2015","Not Employed","lower secondary degree","","","",""
"Not at all","2015","Not Employed","secondary school degree","","","",""
"Not at all","2015","Not Employed","college entrance qualification","","","",""
"Not at all","2015","Not Employed","Other degree","","","",""
"Not at all","2015","Not Employed","no degree/no degree yet","","","",""
"Not at all","2015","Employed","lower secondary degree","","","",""
"Not at all","2015","Employed","secondary school degree","","","",""
"Not at all","2015","Employed","college entrance qualification","","","",""
"Not at all","2015","Employed","Other degree","","","",""
"Not at all","2015","Employed","no degree/no degree yet","","","",""
"Strong","2016","Not Employed","lower secondary degree","870","0.328479302934824","0.311726007733063","0.345232598136584"
"Strong","2016","Not Employed","secondary school degree","376","0.222404551807617","0.203366804891635","0.241442298723598"
"Strong","2016","Not Employed","college entrance qualification","204","0.159458005780389","0.141319822236073","0.177596189324704"
"Strong","2016","Not Employed","Other degree","343","0.22112176989285","0.206899845923579","0.235343693862122"
"Strong","2016","Not Employed","no degree/no degree yet","220","0.150721912154998","0.135605799682677","0.165838024627319"
"Strong","2016","Employed","lower secondary degree","224","0.0739630458919293","0.0643631485808139","0.0835629432030447"
"Strong","2016","Employed","secondary school degree","229","0.04709469736868","0.0411042746647121","0.053085120072648"
"Strong","2016","Employed","college entrance qualification","136","0.0291239603096562","0.0245740832093874","0.0336738374099251"
"Strong","2016","Employed","Other degree","118","0.0740100677184385","0.0633483459039597","0.0846717895329174"
"Strong","2016","Employed","no degree/no degree yet","24","","",""
"A little","2016","Not Employed","lower secondary degree","1220","0.404196485792111","0.386691396460172","0.421701575124049"
"A little","2016","Not Employed","secondary school degree","728","0.418173856444786","0.395592921820643","0.44075479106893"
"A little","2016","Not Employed","college entrance qualification","488","0.313394237145968","0.290412114112423","0.336376360179512"
"A little","2016","Not Employed","Other degree","815","0.392556119558348","0.37582165675448","0.409290582362216"
"A little","2016","Not Employed","no degree/no degree yet","515","0.246348576263249","0.228143720271819","0.264553432254679"
"A little","2016","Employed","lower secondary degree","953","0.362358709235718","0.344726667594317","0.379990750877119"
"A little","2016","Employed","secondary school degree","1440","0.312851069261183","0.299739917299825","0.325962221222542"
"A little","2016","Employed","college entrance qualification","1123","0.216864158430581","0.205713384787626","0.228014932073537"
"A little","2016","Employed","Other degree","490","0.221832587949311","0.204911510776858","0.238753665121765"
"A little","2016","Employed","no degree/no degree yet","83","0.262242177903511","0.213435530438968","0.311048825368055"
"Not at all","2016","Not Employed","lower secondary degree","929","0.267324211273066","0.251537502337056","0.283110920209076"
"Not at all","2016","Not Employed","secondary school degree","729","0.359421591747597","0.337455383926767","0.381387799568427"
"Not at all","2016","Not Employed","college entrance qualification","873","0.527147757073644","0.502412306355631","0.551883207791657"
"Not at all","2016","Not Employed","Other degree","2113","0.386322110548801","0.369636087485222","0.40300813361238"
"Not at all","2016","Not Employed","no degree/no degree yet","1417","0.602929511581753","0.582256962417699","0.623602060745807"
"Not at all","2016","Employed","lower secondary degree","1678","0.563678244872353","0.545486929405119","0.581869560339586"
"Not at all","2016","Employed","secondary school degree","3135","0.640054233370137","0.62648130635127","0.653627160389003"
"Not at all","2016","Employed","college entrance qualification","3988","0.754011881259762","0.742358855161128","0.765664907358397"
"Not at all","2016","Employed","Other degree","1708","0.70415734433225","0.685568856293272","0.722745832371228"
"Not at all","2016","Employed","no degree/no degree yet","205","0.662848227493744","0.610392783508455","0.715303671479032"
"Strong","2017","Not Employed","lower secondary degree","1","","",""
"Strong","2017","Not Employed","secondary school degree","","","",""
"Strong","2017","Not Employed","college entrance qualification","1","","",""
"Strong","2017","Not Employed","Other degree","84","0.0432694019424463","0.0328185262594898","0.0537202776254027"
"Strong","2017","Not Employed","no degree/no degree yet","136","0.0801796319354992","0.0652496646546519","0.0951095992163464"
"Strong","2017","Employed","lower secondary degree","","","",""
"Strong","2017","Employed","secondary school degree","","","",""
"Strong","2017","Employed","college entrance qualification","","","",""
"Strong","2017","Employed","Other degree","","","",""
"Strong","2017","Employed","no degree/no degree yet","","","",""
"A little","2017","Not Employed","lower secondary degree","3","","",""
"A little","2017","Not Employed","secondary school degree","","","",""
"A little","2017","Not Employed","college entrance qualification","","","",""
"A little","2017","Not Employed","Other degree","298","0.185091651990586","0.165142924268228","0.205040379712945"
"A little","2017","Not Employed","no degree/no degree yet","288","0.198560489320877","0.176629556349635","0.22049142229212"
"A little","2017","Employed","lower secondary degree","","","",""
"A little","2017","Employed","secondary school degree","","","",""
"A little","2017","Employed","college entrance qualification","","","",""
"A little","2017","Employed","Other degree","","","",""
"A little","2017","Employed","no degree/no degree yet","","","",""
"Not at all","2017","Not Employed","lower secondary degree","13","","",""
"Not at all","2017","Not Employed","secondary school degree","6","","",""
"Not at all","2017","Not Employed","college entrance qualification","9","","",""
"Not at all","2017","Not Employed","Other degree","1074","0.771638946066967","0.750077122279725","0.79320076985421"
"Not at all","2017","Not Employed","no degree/no degree yet","847","0.721259878743624","0.696609650475616","0.745910107011632"
"Not at all","2017","Employed","lower secondary degree","","","",""
"Not at all","2017","Employed","secondary school degree","","","",""
"Not at all","2017","Employed","college entrance qualification","","","",""
"Not at all","2017","Employed","Other degree","","","",""
"Not at all","2017","Employed","no degree/no degree yet","","","",""
"Strong","2018","Not Employed","lower secondary degree","831","0.312575192916367","0.295672178017336","0.329478207815398"
"Strong","2018","Not Employed","secondary school degree","402","0.237866298503793","0.218958731189361","0.256773865818225"
"Strong","2018","Not Employed","college entrance qualification","202","0.157764598683658","0.140462155816664","0.175067041550653"
"Strong","2018","Not Employed","Other degree","358","0.270281945493806","0.253695543494956","0.286868347492657"
"Strong","2018","Not Employed","no degree/no degree yet","281","0.207163904357973","0.189468547858163","0.224859260857784"
"Strong","2018","Employed","lower secondary degree","265","0.0959438824387399","0.0851951611495892","0.106692603727891"
"Strong","2018","Employed","secondary school degree","259","0.0466046658680425","0.0409393368755346","0.0522699948605503"
"Strong","2018","Employed","college entrance qualification","140","0.0263614927558308","0.0223002962284574","0.0304226892832042"
"Strong","2018","Employed","Other degree","118","0.0549685670027338","0.0458099224441591","0.0641272115613085"
"Strong","2018","Employed","no degree/no degree yet","25","","",""
"A little","2018","Not Employed","lower secondary degree","1174","0.419558517677203","0.401563602140075","0.43755343321433"
"A little","2018","Not Employed","secondary school degree","732","0.39166940055017","0.369993194655752","0.413345606444588"
"A little","2018","Not Employed","college entrance qualification","546","0.338769980898855","0.316304555840978","0.361235405956732"
"A little","2018","Not Employed","Other degree","785","0.339545002846201","0.321858726361705","0.357231279330697"
"A little","2018","Not Employed","no degree/no degree yet","552","0.243394939275817","0.224657900363253","0.262131978188381"
"A little","2018","Employed","lower secondary degree","994","0.376749535833118","0.359064410935983","0.394434660730254"
"A little","2018","Employed","secondary school degree","1622","0.317575457133955","0.305063515516856","0.330087398751055"
"A little","2018","Employed","college entrance qualification","1286","0.218680262690747","0.208201998919667","0.229158526461828"
"A little","2018","Employed","Other degree","584","0.274231025994838","0.256303995240312","0.292158056749364"
"A little","2018","Employed","no degree/no degree yet","119","0.244167284895578","0.205615412006973","0.282719157784182"
"Not at all","2018","Not Employed","lower secondary degree","884","0.26786628940643","0.251717924561347","0.284014654251514"
"Not at all","2018","Not Employed","secondary school degree","814","0.370464300946037","0.349018761340596","0.391909840551478"
"Not at all","2018","Not Employed","college entrance qualification","957","0.503465420417487","0.479732812060002","0.527198028774972"
"Not at all","2018","Not Employed","Other degree","1611","0.390173051659993","0.371955162130597","0.408390941189389"
"Not at all","2018","Not Employed","no degree/no degree yet","1182","0.549441156366209","0.527716799977773","0.571165512754646"
"Not at all","2018","Employed","lower secondary degree","1625","0.527306581728142","0.509085597311182","0.545527566145101"
"Not at all","2018","Employed","secondary school degree","3437","0.635819876998002","0.622886882464628","0.648752871531377"
"Not at all","2018","Employed","college entrance qualification","4552","0.754958244553422","0.744055103029954","0.76586138607689"
"Not at all","2018","Employed","Other degree","1677","0.670800407002428","0.651917138279083","0.689683675725774"
"Not at all","2018","Employed","no degree/no degree yet","333","0.696473831748371","0.655212867505035","0.737734795991706"
"Strong","2019","Not Employed","lower secondary degree","1","","",""
"Strong","2019","Not Employed","secondary school degree","1","","",""
"Strong","2019","Not Employed","college entrance qualification","","","",""
"Strong","2019","Not Employed","Other degree","7","","",""
"Strong","2019","Not Employed","no degree/no degree yet","25","","",""
"Strong","2019","Employed","lower secondary degree","","","",""
"Strong","2019","Employed","secondary school degree","","","",""
"Strong","2019","Employed","college entrance qualification","","","",""
"Strong","2019","Employed","Other degree","","","",""
"Strong","2019","Employed","no degree/no degree yet","","","",""
"A little","2019","Not Employed","lower secondary degree","","","",""
"A little","2019","Not Employed","secondary school degree","","","",""
"A little","2019","Not Employed","college entrance qualification","1","","",""
"A little","2019","Not Employed","Other degree","20","","",""
"A little","2019","Not Employed","no degree/no degree yet","29","","",""
"A little","2019","Employed","lower secondary degree","","","",""
"A little","2019","Employed","secondary school degree","","","",""
"A little","2019","Employed","college entrance qualification","","","",""
"A little","2019","Employed","Other degree","","","",""
"A little","2019","Employed","no degree/no degree yet","","","",""
"Not at all","2019","Not Employed","lower secondary degree","6","","",""
"Not at all","2019","Not Employed","secondary school degree","4","","",""
"Not at all","2019","Not Employed","college entrance qualification","","","",""
"Not at all","2019","Not Employed","Other degree","62","0.721998447195904","0.628920921388999","0.81507597300281"
"Not at all","2019","Not Employed","no degree/no degree yet","86","0.587015863818084","0.505456153053627","0.668575574582541"
"Not at all","2019","Employed","lower secondary degree","","","",""
"Not at all","2019","Employed","secondary school degree","","","",""
"Not at all","2019","Employed","college entrance qualification","","","",""
"Not at all","2019","Employed","Other degree","","","",""
"Not at all","2019","Employed","no degree/no degree yet","","","",""
