"ple0004","year","bula_h","n","percent","lower_confidence","upper_confidence"
"A little","2007","North Rhine-Westphalia","","","",""
"A little","2007","Hesse","","","",""
"A little","2007","Rhineland-Palatinate,Saarland","","","",""
"A little","2007","Baden-Württemberg","","","",""
"A little","2007","Bavaria","","","",""
"A little","2007","Berlin","","","",""
"A little","2007","Brandenburg","","","",""
"A little","2007","Mecklenburg-Western Pomerania","","","",""
"A little","2007","Saxony","","","",""
"A little","2007","Saxony-Anhalt","","","",""
"A little","2007","Thuringia","","","",""
"Not at all","2007","Schleswig-Holstein","","","",""
"Not at all","2007","Hamburg","","","",""
"Not at all","2007","Lower Saxony","","","",""
"Not at all","2007","Bremen","","","",""
"Not at all","2007","North Rhine-Westphalia","","","",""
"Not at all","2007","Hesse","","","",""
"Not at all","2007","Rhineland-Palatinate,Saarland","","","",""
"Not at all","2007","Baden-Württemberg","","","",""
"Not at all","2007","Bavaria","","","",""
"Not at all","2007","Berlin","","","",""
"Not at all","2007","Brandenburg","","","",""
"Not at all","2007","Mecklenburg-Western Pomerania","","","",""
"Not at all","2007","Saxony","","","",""
"Not at all","2007","Saxony-Anhalt","","","",""
"Not at all","2007","Thuringia","","","",""
"Strong","2008","Schleswig-Holstein","75","0.15165359487366","0.121866135700167","0.181441054047152"
"Strong","2008","Hamburg","32","0.170038268079612","0.126270213453009","0.213806322706215"
"Strong","2008","Lower Saxony","164","0.094883392158808","0.0811610448081029","0.108605739509513"
"Strong","2008","Bremen","10","","",""
"Strong","2008","North Rhine-Westphalia","418","0.122399678738808","0.112164542536145","0.132634814941471"
"Strong","2008","Hesse","151","0.126605149114165","0.108632329613681","0.144577968614648"
"Strong","2008","Rhineland-Palatinate,Saarland","124","0.133170425149931","0.113074052549162","0.153266797750699"
"Strong","2008","Baden-Württemberg","234","0.104539459026494","0.0922241400528512","0.116854778000137"
"Strong","2008","Bavaria","272","0.116723167932495","0.104741998952117","0.128704336912873"
"Strong","2008","Berlin","71","0.115984689457558","0.0925794078291274","0.139389971085988"
"Strong","2008","Brandenburg","108","0.143147142890307","0.119277836292031","0.167016449488582"
"Strong","2008","Mecklenburg-Western Pomerania","59","0.133321133736947","0.103345855782828","0.163296411691067"
"Strong","2008","Saxony","148","0.110709178960403","0.0944804468672293","0.126937911053577"
"Strong","2008","Saxony-Anhalt","90","0.112163594720427","0.0905382084525717","0.133788980988283"
"Strong","2008","Thuringia","102","0.12934448753133","0.10714729891817","0.151541676144489"
"A little","2008","Schleswig-Holstein","170","0.289281899185863","0.251626278408973","0.326937519962753"
"A little","2008","Hamburg","61","0.23771298044275","0.188117673303065","0.287308287582436"
"A little","2008","Lower Saxony","555","0.353314844322627","0.330932352816298","0.375697335828957"
"A little","2008","Bremen","35","0.328560671887077","0.250196107359864","0.406925236414291"
"A little","2008","North Rhine-Westphalia","1122","0.306782807891434","0.292381389355185","0.321184226427684"
"A little","2008","Hesse","367","0.282034163485075","0.25771279746477","0.306355529505379"
"A little","2008","Rhineland-Palatinate,Saarland","269","0.287985071070743","0.2612010080477","0.314769134093785"
"A little","2008","Baden-Württemberg","647","0.286641582963311","0.268440140558824","0.304843025367798"
"A little","2008","Bavaria","775","0.279166943205563","0.262428248678332","0.295905637732794"
"A little","2008","Berlin","233","0.358358678495864","0.323308618045196","0.393408738946532"
"A little","2008","Brandenburg","309","0.355745815404565","0.323117559457371","0.38837407135176"
"A little","2008","Mecklenburg-Western Pomerania","184","0.408230077329851","0.364887617022328","0.451572537637374"
"A little","2008","Saxony","497","0.376259340984959","0.351203063861905","0.401315618108013"
"A little","2008","Saxony-Anhalt","272","0.347469303587718","0.314838322284957","0.380100284890478"
"A little","2008","Thuringia","294","0.310017890999438","0.279425520753074","0.340610261245802"
"Not at all","2008","Schleswig-Holstein","312","0.559064505940478","0.517832070890183","0.600296940990772"
"Not at all","2008","Hamburg","190","0.592248751477637","0.534994914122593","0.649502588832681"
"Not at all","2008","Lower Saxony","1033","0.551801763518565","0.528515079303447","0.575088447733682"
"Not at all","2008","Bremen","93","0.558458298982305","0.4756088192364","0.641307778728209"
"Not at all","2008","North Rhine-Westphalia","2399","0.570817513369757","0.555360529948251","0.586274496791264"
"Not at all","2008","Hesse","797","0.591360687400761","0.56479130177685","0.617930073024671"
"Not at all","2008","Rhineland-Palatinate,Saarland","705","0.578844503779327","0.549640048223442","0.608048959335211"
"Not at all","2008","Baden-Württemberg","1490","0.608818958010195","0.589175619657096","0.628462296363294"
"Not at all","2008","Bavaria","1712","0.604109888861942","0.58586179357334","0.622357984150545"
"Not at all","2008","Berlin","415","0.525656632046579","0.489157617716199","0.562155646376958"
"Not at all","2008","Brandenburg","410","0.501107041705128","0.467029812443052","0.535184270967205"
"Not at all","2008","Mecklenburg-Western Pomerania","251","0.458448788933202","0.414509826520312","0.502387751346091"
"Not at all","2008","Saxony","791","0.513031480054638","0.487179529181026","0.53888343092825"
"Not at all","2008","Saxony-Anhalt","456","0.540367101691855","0.506214684857044","0.574519518526666"
"Not at all","2008","Thuringia","482","0.560637621469232","0.527808944147233","0.593466298791232"
"Strong","2009","Schleswig-Holstein","","","",""
"Strong","2009","Hamburg","","","",""
"Strong","2009","Lower Saxony","","","",""
"Strong","2009","Bremen","","","",""
"Strong","2009","North Rhine-Westphalia","","","",""
"Strong","2009","Hesse","","","",""
"Strong","2009","Rhineland-Palatinate,Saarland","","","",""
"Strong","2009","Baden-Württemberg","","","",""
"Strong","2009","Bavaria","","","",""
"Strong","2009","Berlin","","","",""
"Strong","2009","Brandenburg","","","",""
"Strong","2009","Mecklenburg-Western Pomerania","","","",""
"Strong","2009","Saxony","","","",""
"Strong","2009","Saxony-Anhalt","","","",""
"Strong","2009","Thuringia","","","",""
"A little","2009","Schleswig-Holstein","","","",""
"A little","2009","Hamburg","","","",""
"A little","2009","Lower Saxony","","","",""
"A little","2009","Bremen","","","",""
"A little","2009","North Rhine-Westphalia","","","",""
"A little","2009","Hesse","","","",""
"A little","2009","Rhineland-Palatinate,Saarland","","","",""
"A little","2009","Baden-Württemberg","","","",""
"A little","2009","Bavaria","","","",""
"A little","2009","Berlin","","","",""
"A little","2009","Brandenburg","","","",""
"A little","2009","Mecklenburg-Western Pomerania","","","",""
"A little","2009","Saxony","","","",""
"A little","2009","Saxony-Anhalt","","","",""
"A little","2009","Thuringia","","","",""
"Not at all","2009","Schleswig-Holstein","","","",""
"Not at all","2009","Hamburg","","","",""
"Not at all","2009","Lower Saxony","","","",""
"Not at all","2009","Bremen","","","",""
"Not at all","2009","North Rhine-Westphalia","","","",""
"Not at all","2009","Hesse","","","",""
"Not at all","2009","Rhineland-Palatinate,Saarland","","","",""
"Not at all","2009","Baden-Württemberg","","","",""
"Not at all","2009","Bavaria","","","",""
"Not at all","2009","Berlin","","","",""
"Not at all","2009","Brandenburg","","","",""
"Not at all","2009","Mecklenburg-Western Pomerania","","","",""
"Not at all","2009","Saxony","","","",""
"Not at all","2009","Saxony-Anhalt","","","",""
"Not at all","2009","Thuringia","","","",""
"Strong","2010","Schleswig-Holstein","58","0.163268455815454","0.128888855809426","0.197648055821481"
"Strong","2010","Hamburg","30","0.138590996385283","0.0973775985971741","0.179804394173393"
"Strong","2010","Lower Saxony","162","0.121535963976601","0.10508254439863","0.137989383554572"
"Strong","2010","Bremen","7","","",""
"Strong","2010","North Rhine-Westphalia","379","0.135311144351584","0.12380512987662","0.146817158826548"
"Strong","2010","Hesse","140","0.148409710219747","0.127635795773156","0.169183624666337"
"Strong","2010","Rhineland-Palatinate,Saarland","90","0.0968813201967392","0.0781406741238691","0.115621966269609"
"Strong","2010","Baden-Württemberg","170","0.0956810264260731","0.0826485660719611","0.108713486780185"
"Strong","2010","Bavaria","255","0.126897992894306","0.113660851634821","0.14013513415379"
"Strong","2010","Berlin","71","0.159492919526118","0.131345874697264","0.187639964354973"
"Strong","2010","Brandenburg","89","0.126122128997447","0.101753878877929","0.150490379116965"
"Strong","2010","Mecklenburg-Western Pomerania","62","0.195740566932541","0.158151226173288","0.233329907691793"
"Strong","2010","Saxony","141","0.132082734308708","0.11322237517857","0.150943093438846"
"Strong","2010","Saxony-Anhalt","93","0.149766548116869","0.123647038604652","0.175886057629087"
"Strong","2010","Thuringia","101","0.154141072267863","0.12843583334633","0.179846311189396"
"A little","2010","Schleswig-Holstein","164","0.375541171417817","0.330497136206747","0.420585206628888"
"A little","2010","Hamburg","56","0.264344099187817","0.21174377987879","0.316944418496844"
"A little","2010","Lower Saxony","492","0.325554408552532","0.301959025883262","0.349149791221802"
"A little","2010","Bremen","28","","",""
"A little","2010","North Rhine-Westphalia","1002","0.315723315918892","0.300088333382455","0.331358298455328"
"A little","2010","Hesse","314","0.267121457573677","0.24126659576229","0.292976319385064"
"A little","2010","Rhineland-Palatinate,Saarland","255","0.291510380095364","0.262717448870828","0.3203033113199"
"A little","2010","Baden-Württemberg","595","0.354301754381903","0.333110623548749","0.375492885215057"
"A little","2010","Bavaria","760","0.357135538638","0.338080467383784","0.376190609892216"
"A little","2010","Berlin","223","0.340339805086769","0.303914103532479","0.37676550664106"
"A little","2010","Brandenburg","306","0.428820760689378","0.392493936305034","0.465147585073722"
"A little","2010","Mecklenburg-Western Pomerania","156","0.389911240335606","0.343704471944397","0.436118008726816"
"A little","2010","Saxony","445","0.387633498277237","0.360493855205814","0.41477314134866"
"A little","2010","Saxony-Anhalt","260","0.398822463499392","0.362981498748123","0.434663428250661"
"A little","2010","Thuringia","263","0.348480805690121","0.3145599712853","0.382401640094942"
"Not at all","2010","Schleswig-Holstein","222","0.461190372766729","0.414822796403111","0.507557949130346"
"Not at all","2010","Hamburg","184","0.5970649044269","0.538559696258085","0.655570112595714"
"Not at all","2010","Lower Saxony","861","0.552909627470867","0.527873537149064","0.577945717792671"
"Not at all","2010","Bremen","73","0.577023134183063","0.483849908020519","0.670196360345606"
"Not at all","2010","North Rhine-Westphalia","2014","0.548965539729524","0.532227461027214","0.565703618431835"
"Not at all","2010","Hesse","671","0.584468832206576","0.55567136380808","0.613266300605073"
"Not at all","2010","Rhineland-Palatinate,Saarland","612","0.611608299707897","0.580729260592432","0.642487338823362"
"Not at all","2010","Baden-Württemberg","1192","0.550017219192024","0.527975839861071","0.572058598522977"
"Not at all","2010","Bavaria","1414","0.515966468467694","0.496092582333663","0.535840354601725"
"Not at all","2010","Berlin","356","0.500167275387112","0.461729221372384","0.538605329401841"
"Not at all","2010","Brandenburg","318","0.445057110313175","0.408578747069269","0.481535473557081"
"Not at all","2010","Mecklenburg-Western Pomerania","210","0.414348192731853","0.367679173417087","0.461017212046619"
"Not at all","2010","Saxony","652","0.480283767414055","0.452453340794266","0.508114194033844"
"Not at all","2010","Saxony-Anhalt","364","0.451410988383739","0.414986108470606","0.487835868296871"
"Not at all","2010","Thuringia","394","0.497378122042016","0.4617840625845","0.532972181499531"
"Strong","2011","Schleswig-Holstein","","","",""
"Strong","2011","Hamburg","","","",""
"Strong","2011","Lower Saxony","","","",""
"Strong","2011","Bremen","","","",""
"Strong","2011","North Rhine-Westphalia","","","",""
"Strong","2011","Hesse","","","",""
"Strong","2011","Rhineland-Palatinate,Saarland","","","",""
"Strong","2011","Baden-Württemberg","","","",""
"Strong","2011","Bavaria","","","",""
"Strong","2011","Berlin","","","",""
"Strong","2011","Brandenburg","","","",""
"Strong","2011","Mecklenburg-Western Pomerania","","","",""
"Strong","2011","Saxony","","","",""
"Strong","2011","Saxony-Anhalt","","","",""
