"ple0004","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"A little","2008","Part Time","Couple + C. GT 16 ","251","0.313033863393743","0.282838009348201","0.343229717439285","2"
"A little","2008","Part Time","Couple + C. LE and GT 16","80","0.221019271171875","0.179409546922747","0.262628995421004","2"
"A little","2008","Not Working","1-pers.-HH","617","0.386978137231298","0.362668017335394","0.411288257127203","2"
"A little","2008","Not Working","(Married) couple without C. ","1600","0.450172491694947","0.434034671090907","0.466310312298987","2"
"A little","2008","Not Working","Single parent ","85","0.234201136388927","0.191508394386114","0.276893878391741","2"
"Not at all","2008","Full Time","Couple + C. GT 16 ","1045","0.694427580539706","0.671315375519819","0.717539785559593","3"
"Not at all","2008","Full Time","Couple + C. LE 16 ","1263","0.796938643759889","0.777065260343348","0.816812027176431","3"
"Not at all","2008","Not Working","Couple + C. GT 16 ","563","0.59943834692471","0.567962299075929","0.630914394773491","3"
"Not at all","2008","Full Time","Single parent ","258","0.743042902164066","0.69680072372062","0.789285080607512","3"
"Not at all","2008","Not Working","Couple + C. LE 16 ","364","0.720689522072849","0.681244916777796","0.760134127367903","3"
"Not at all","2008","Not Working","Couple + C. LE and GT 16","237","0.799199081121693","0.754092790616895","0.844305371626491","3"
"Not at all","2008","Full Time","1-pers.-HH","780","0.732171085442803","0.705399027850794","0.758943143034812","3"
"Not at all","2008","Full Time","(Married) couple without C. ","1607","0.663475040593557","0.64432569596222","0.682624385224894","3"
"Not at all","2008","Full Time","Couple + C. LE and GT 16","403","0.74368940711625","0.706484576607462","0.780894237625037","3"
"Not at all","2008","Part Time","1-pers.-HH","299","0.627033911396383","0.582599177851904","0.671468644940862","3"
"Not at all","2008","Part Time","(Married) couple without C. ","609","0.521829719727372","0.492024449510181","0.551634989944563","3"
"Not at all","2008","Part Time","Single parent ","252","0.666724621326162","0.618299327875601","0.715149914776723","3"
"Not at all","2008","Part Time","Couple + C. LE 16 ","866","0.714324740768197","0.688124866916438","0.740524614619956","3"
"Not at all","2008","Part Time","Couple + C. GT 16 ","621","0.648700214602717","0.61761563807668","0.679784791128754","3"
"Not at all","2008","Part Time","Couple + C. LE and GT 16","292","0.762056862541149","0.719355012541766","0.804758712540531","3"
"Not at all","2008","Not Working","1-pers.-HH","452","0.286655977755721","0.264085751190475","0.309226204320967","3"
"Not at all","2008","Not Working","(Married) couple without C. ","1164","0.295914846828709","0.281108833175079","0.31072086048234","3"
"Not at all","2008","Not Working","Single parent ","242","0.657847676673501","0.610020514760928","0.705674838586073","3"
"Strong","2008","Full Time","1-pers.-HH","35","0.0445309617815279","0.0320603982343331","0.0570015253287227","1"
"Strong","2008","Full Time","(Married) couple without C. ","98","0.0534394439427624","0.0443248327608776","0.0625540551246471","1"
"Strong","2008","Full Time","Single parent ","11","","","","1"
"Strong","2008","Full Time","Couple + C. LE 16 ","31","0.0160832009173567","0.00986862985427178","0.0222977719804416","1"
"Strong","2008","Full Time","Couple + C. GT 16 ","58","0.0354233028803271","0.0261489475022307","0.0446976582584235","1"
"Strong","2008","Full Time","Couple + C. LE and GT 16","11","","","","1"
"Strong","2008","Part Time","1-pers.-HH","26","","","","1"
"Strong","2008","Part Time","(Married) couple without C. ","74","0.0704757086287998","0.0552040057412582","0.0857474115163414","1"
"Strong","2008","Part Time","Single parent ","10","","","","1"
"Strong","2008","Part Time","Couple + C. LE 16 ","27","","","","1"
"Strong","2008","Part Time","Couple + C. GT 16 ","34","0.03826592200354","0.0257743359051289","0.050757508101951","1"
"Strong","2008","Part Time","Couple + C. LE and GT 16","10","","","","1"
"Strong","2008","Not Working","1-pers.-HH","473","0.326365885012981","0.302962950434941","0.34976881959102","1"
"Strong","2008","Not Working","(Married) couple without C. ","887","0.253912661476344","0.239794466077439","0.268030856875249","1"
"Strong","2008","Not Working","Single parent ","51","0.107951186937572","0.0766680560422594","0.139234317832885","1"
"Strong","2008","Not Working","Couple + C. LE 16 ","27","","","","1"
"Strong","2008","Not Working","Couple + C. GT 16 ","114","0.124993038492135","0.10374974166429","0.146236335319979","1"
"Strong","2008","Not Working","Couple + C. LE and GT 16","12","","","","1"
"A little","2009","Full Time","Couple + C. LE and GT 16","","","","","2"
"A little","2009","Part Time","(Married) couple without C. ","","","","","2"
"A little","2009","Part Time","1-pers.-HH","","","","","2"
"A little","2009","Full Time","Couple + C. GT 16 ","","","","","2"
"A little","2009","Full Time","Couple + C. LE 16 ","","","","","2"
"A little","2009","Full Time","Single parent ","","","","","2"
"A little","2009","Part Time","Single parent ","","","","","2"
"A little","2009","Part Time","Couple + C. LE 16 ","","","","","2"
"A little","2009","Not Working","Couple + C. LE 16 ","","","","","2"
"A little","2009","Not Working","Couple + C. GT 16 ","","","","","2"
"A little","2009","Not Working","Couple + C. LE and GT 16","","","","","2"
"A little","2009","Full Time","1-pers.-HH","","","","","2"
"A little","2009","Full Time","(Married) couple without C. ","","","","","2"
"A little","2009","Part Time","Couple + C. GT 16 ","","","","","2"
"A little","2009","Part Time","Couple + C. LE and GT 16","","","","","2"
"A little","2009","Not Working","1-pers.-HH","","","","","2"
"A little","2009","Not Working","(Married) couple without C. ","","","","","2"
"A little","2009","Not Working","Single parent ","","","","","2"
"Not at all","2009","Full Time","Single parent ","","","","","3"
"Not at all","2009","Full Time","Couple + C. LE 16 ","","","","","3"
"Not at all","2009","Full Time","Couple + C. GT 16 ","","","","","3"
"Not at all","2009","Not Working","Couple + C. LE and GT 16","","","","","3"
"Not at all","2009","Not Working","Couple + C. LE 16 ","","","","","3"
"Not at all","2009","Not Working","Couple + C. GT 16 ","","","","","3"
"Not at all","2009","Full Time","1-pers.-HH","","","","","3"
"Not at all","2009","Full Time","(Married) couple without C. ","","","","","3"
"Not at all","2009","Full Time","Couple + C. LE and GT 16","","","","","3"
"Not at all","2009","Part Time","1-pers.-HH","","","","","3"
"Not at all","2009","Part Time","(Married) couple without C. ","","","","","3"
"Not at all","2009","Part Time","Single parent ","","","","","3"
"Not at all","2009","Part Time","Couple + C. LE 16 ","","","","","3"
"Not at all","2009","Part Time","Couple + C. GT 16 ","","","","","3"
"Not at all","2009","Part Time","Couple + C. LE and GT 16","","","","","3"
"Not at all","2009","Not Working","1-pers.-HH","","","","","3"
"Not at all","2009","Not Working","(Married) couple without C. ","","","","","3"
"Not at all","2009","Not Working","Single parent ","","","","","3"
"Strong","2009","Full Time","Couple + C. LE 16 ","","","","","1"
"Strong","2009","Full Time","Couple + C. GT 16 ","","","","","1"
"Strong","2009","Full Time","Couple + C. LE and GT 16","","","","","1"
"Strong","2009","Part Time","1-pers.-HH","","","","","1"
"Strong","2009","Part Time","(Married) couple without C. ","","","","","1"
"Strong","2009","Part Time","Single parent ","","","","","1"
"Strong","2009","Part Time","Couple + C. LE 16 ","","","","","1"
"Strong","2009","Part Time","Couple + C. GT 16 ","","","","","1"
"Strong","2009","Part Time","Couple + C. LE and GT 16","","","","","1"
"Strong","2009","Not Working","1-pers.-HH","","","","","1"
"Strong","2009","Full Time","1-pers.-HH","","","","","1"
"Strong","2009","Full Time","(Married) couple without C. ","","","","","1"
"Strong","2009","Full Time","Single parent ","","","","","1"
"Strong","2009","Not Working","(Married) couple without C. ","","","","","1"
"Strong","2009","Not Working","Single parent ","","","","","1"
"Strong","2009","Not Working","Couple + C. LE 16 ","","","","","1"
"Strong","2009","Not Working","Couple + C. GT 16 ","","","","","1"
"Strong","2009","Not Working","Couple + C. LE and GT 16","","","","","1"
"A little","2010","Full Time","Couple + C. LE 16 ","249","0.194000165204245","0.172260950990256","0.215739379418234","2"
"A little","2010","Part Time","(Married) couple without C. ","402","0.392832162565241","0.363417897006608","0.422246428123874","2"
"A little","2010","Full Time","Couple + C. GT 16 ","386","0.311854111696183","0.286844532598666","0.3368636907937","2"
"A little","2010","Full Time","Couple + C. LE and GT 16","112","0.294795675824303","0.252241044332805","0.337350307315801","2"
"A little","2010","Part Time","1-pers.-HH","117","0.302126702039796","0.258522721483164","0.345730682596428","2"
"A little","2010","Full Time","Single parent ","78","0.301845541331543","0.249985485051113","0.353705597611973","2"
"A little","2010","Part Time","Single parent ","94","0.275038654425052","0.226491843807858","0.323585465042246","2"
"A little","2010","Part Time","Couple + C. LE 16 ","199","0.240764050075103","0.212877909141017","0.26865019100919","2"
"A little","2010","Not Working","Couple + C. LE 16 ","88","0.281786542991905","0.236314856479876","0.327258229503935","2"
"A little","2010","Not Working","Couple + C. GT 16 ","205","0.28182187521138","0.249208718370682","0.314435032052077","2"
"A little","2010","Not Working","Couple + C. LE and GT 16","43","0.107206134146691","0.0705743369405723","0.143837931352809","2"
"A little","2010","Full Time","1-pers.-HH","225","0.262280706007244","0.234055572026239","0.290505839988249","2"
"A little","2010","Full Time","(Married) couple without C. ","666","0.339155460534367","0.318839376584187","0.359471544484547","2"
"A little","2010","Part Time","Couple + C. GT 16 ","238","0.314535303148223","0.282032762914196","0.34703784338225","2"
"A little","2010","Part Time","Couple + C. LE and GT 16","71","0.215257827122167","0.171311617323731","0.259204036920602","2"
"A little","2010","Not Working","Single parent ","76","0.261755474351736","0.208728831588498","0.314782117114974","2"
"A little","2010","Not Working","1-pers.-HH","569","0.402829264519597","0.377073034323464","0.42858549471573","2"
"A little","2010","Not Working","(Married) couple without C. ","1412","0.452465036020172","0.435151942806295","0.469778129234048","2"
"Not at all","2010","Full Time","Couple + C. GT 16 ","888","0.655086001605477","0.629423738353233","0.680748264857722","3"
"Not at all","2010","Full Time","Single parent ","211","0.663689772252366","0.610317284860779","0.717062259643952","3"
"Not at all","2010","Full Time","Couple + C. LE 16 ","1004","0.786527982715017","0.764001007460172","0.809054957969861","3"
"Not at all","2010","Not Working","Couple + C. LE 16 ","267","0.668525766336217","0.620944266068825","0.716107266603609","3"
"Not at all","2010","Not Working","Couple + C. GT 16 ","430","0.589149763113563","0.553484615397759","0.624814910829367","3"
"Not at all","2010","Not Working","Couple + C. LE and GT 16","212","0.781237759168088","0.732287994965528","0.830187523370647","3"
"Not at all","2010","Full Time","1-pers.-HH","672","0.69919610827061","0.669768938438025","0.728623278103195","3"
"Not at all","2010","Full Time","(Married) couple without C. ","1323","0.60627689455182","0.585310589581784","0.627243199521855","3"
"Not at all","2010","Full Time","Couple + C. LE and GT 16","316","0.680703752608139","0.637192180408684","0.724215324807594","3"
"Not at all","2010","Part Time","1-pers.-HH","274","0.611265008663824","0.564975254252134","0.657554763075515","3"
"Not at all","2010","Part Time","(Married) couple without C. ","581","0.533712542481266","0.503666956235452","0.56375812872708","3"
"Not at all","2010","Part Time","Single parent ","221","0.679230865131092","0.628483744777148","0.729977985485036","3"
"Not at all","2010","Part Time","Couple + C. LE 16 ","670","0.724723713320711","0.695591408032556","0.753856018608866","3"
"Not at all","2010","Part Time","Couple + C. GT 16 ","522","0.661354487391145","0.628227657729062","0.694481317053228","3"
"Not at all","2010","Part Time","Couple + C. LE and GT 16","257","0.718505199517795","0.670418098201604","0.766592300833986","3"
"Not at all","2010","Not Working","1-pers.-HH","381","0.270413626205951","0.247088436964555","0.293738815447347","3"
"Not at all","2010","Not Working","(Married) couple without C. ","983","0.280919565149118","0.265286074574693","0.296553055723544","3"
"Not at all","2010","Not Working","Single parent ","158","0.611232827034789","0.552430534800469","0.67003511926911","3"
"Strong","2010","Full Time","Couple + C. LE 16 ","18","","","","1"
"Strong","2010","Full Time","Couple + C. GT 16 ","44","0.0330598866983396","0.0234073634808089","0.0427124099158702","1"
"Strong","2010","Full Time","Couple + C. LE and GT 16","13","","","","1"
"Strong","2010","Part Time","1-pers.-HH","35","0.0866082892963799","0.0598996628093214","0.113316915783438","1"
"Strong","2010","Part Time","(Married) couple without C. ","76","0.0734552949534934","0.0577428107635223","0.0891677791434645","1"
"Strong","2010","Part Time","Single parent ","10","","","","1"
"Strong","2010","Part Time","Couple + C. LE 16 ","34","0.0345122366041857","0.0226062838348029","0.0464181893735685","1"
"Strong","2010","Part Time","Couple + C. GT 16 ","24","","","","1"
"Strong","2010","Part Time","Couple + C. LE and GT 16","8","","","","1"
"Strong","2010","Not Working","1-pers.-HH","443","0.326757109274452","0.30212673884341","0.351387479705493","1"
"Strong","2010","Full Time","1-pers.-HH","36","0.0385231857221462","0.0261740155779402","0.0508723558663522","1"
"Strong","2010","Full Time","(Married) couple without C. ","97","0.0545676449138136","0.0448205818798182","0.064314707947809","1"
"Strong","2010","Full Time","Single parent ","12","","","","1"
"Strong","2010","Not Working","(Married) couple without C. ","780","0.26661539883071","0.251234393090031","0.281996404571389","1"
"Strong","2010","Not Working","Single parent ","30","0.127011698613475","0.0868444391514094","0.16717895807554","1"
"Strong","2010","Not Working","Couple + C. LE 16 ","21","","","","1"
"Strong","2010","Not Working","Couple + C. GT 16 ","96","0.129028361675057","0.104726810222391","0.153329913127724","1"
"Strong","2010","Not Working","Couple + C. LE and GT 16","19","","","","1"
"A little","2011","Full Time","Couple + C. GT 16 ","","","","","2"
"A little","2011","Full Time","Couple + C. LE and GT 16","","","","","2"
"A little","2011","Full Time","Couple + C. LE 16 ","","","","","2"
"A little","2011","Part Time","1-pers.-HH","","","","","2"
"A little","2011","Part Time","(Married) couple without C. ","","","","","2"
"A little","2011","Not Working","Couple + C. GT 16 ","","","","","2"
"A little","2011","Not Working","Couple + C. LE and GT 16","","","","","2"
"A little","2011","Full Time","1-pers.-HH","","","","","2"
"A little","2011","Full Time","(Married) couple without C. ","","","","","2"
"A little","2011","Full Time","Single parent ","","","","","2"
"A little","2011","Part Time","Single parent ","","","","","2"
"A little","2011","Part Time","Couple + C. LE 16 ","","","","","2"
"A little","2011","Not Working","Couple + C. LE 16 ","","","","","2"
"A little","2011","Part Time","Couple + C. LE and GT 16","","","","","2"
"A little","2011","Not Working","1-pers.-HH","","","","","2"
"A little","2011","Not Working","(Married) couple without C. ","","","","","2"
"A little","2011","Part Time","Couple + C. GT 16 ","","","","","2"
"A little","2011","Not Working","Single parent ","","","","","2"
"Not at all","2011","Full Time","1-pers.-HH","","","","","3"
"Not at all","2011","Full Time","(Married) couple without C. ","","","","","3"
"Not at all","2011","Full Time","Single parent ","","","","","3"
"Not at all","2011","Full Time","Couple + C. LE 16 ","","","","","3"
"Not at all","2011","Full Time","Couple + C. GT 16 ","","","","","3"
"Not at all","2011","Not Working","Couple + C. LE 16 ","","","","","3"
"Not at all","2011","Not Working","Couple + C. GT 16 ","","","","","3"
"Not at all","2011","Not Working","Couple + C. LE and GT 16","","","","","3"
"Not at all","2011","Full Time","Couple + C. LE and GT 16","","","","","3"
"Not at all","2011","Part Time","1-pers.-HH","","","","","3"
"Not at all","2011","Part Time","(Married) couple without C. ","","","","","3"
"Not at all","2011","Part Time","Single parent ","","","","","3"
"Not at all","2011","Part Time","Couple + C. LE 16 ","","","","","3"
"Not at all","2011","Part Time","Couple + C. GT 16 ","","","","","3"
"Not at all","2011","Part Time","Couple + C. LE and GT 16","","","","","3"
"Not at all","2011","Not Working","1-pers.-HH","","","","","3"
"Not at all","2011","Not Working","(Married) couple without C. ","","","","","3"
"Not at all","2011","Not Working","Single parent ","","","","","3"
"Strong","2011","Full Time","Couple + C. LE 16 ","","","","","1"
"Strong","2011","Full Time","Couple + C. GT 16 ","","","","","1"
"Strong","2011","Full Time","Couple + C. LE and GT 16","","","","","1"
"Strong","2011","Part Time","1-pers.-HH","","","","","1"
"Strong","2011","Part Time","(Married) couple without C. ","","","","","1"
"Strong","2011","Part Time","Single parent ","","","","","1"
"Strong","2011","Part Time","Couple + C. LE 16 ","","","","","1"
"Strong","2011","Part Time","Couple + C. GT 16 ","","","","","1"
"Strong","2011","Part Time","Couple + C. LE and GT 16","","","","","1"
"Strong","2011","Not Working","1-pers.-HH","","","","","1"
"Strong","2011","Not Working","Couple + C. GT 16 ","","","","","1"
"Strong","2011","Not Working","Couple + C. LE and GT 16","","","","","1"
"Strong","2011","Full Time","1-pers.-HH","","","","","1"
"Strong","2011","Full Time","(Married) couple without C. ","","","","","1"
"Strong","2011","Full Time","Single parent ","","","","","1"
"Strong","2011","Not Working","Single parent ","","","","","1"
"Strong","2011","Not Working","Couple + C. LE 16 ","","","","","1"
"Strong","2011","Not Working","(Married) couple without C. ","","","","","1"
"A little","2012","Full Time","Couple + C. LE 16 ","314","0.225399923391804","0.204400898234519","0.246398948549089","2"
"A little","2012","Full Time","Couple + C. GT 16 ","391","0.283169781962711","0.259286421170796","0.307053142754626","2"
"A little","2012","Full Time","Couple + C. LE and GT 16","91","0.252200571854922","0.212428249578146","0.291972894131699","2"
"A little","2012","Part Time","1-pers.-HH","206","0.327833766055543","0.291031609391453","0.364635922719633","2"
"A little","2012","Part Time","(Married) couple without C. ","528","0.392998333522249","0.36735898415207","0.418637682892427","2"
"A little","2012","Not Working","Couple + C. GT 16 ","228","0.286425073216045","0.254262372442914","0.318587773989175","2"
"A little","2012","Not Working","Couple + C. LE and GT 16","66","0.298431392460545","0.242812960132102","0.354049824788988","2"
"A little","2012","Full Time","1-pers.-HH","297","0.25130094169661","0.226738565232819","0.275863318160401","2"
"A little","2012","Full Time","(Married) couple without C. ","820","0.323227224780669","0.305056192315508","0.34139825724583","2"
"A little","2012","Full Time","Single parent ","94","0.223456500860463","0.182936964691853","0.263976037029074","2"
"A little","2012","Part Time","Single parent ","134","0.349644800854518","0.30446804384113","0.394821557867907","2"
"A little","2012","Part Time","Couple + C. LE 16 ","253","0.250290349876022","0.224830003917088","0.275750695834955","2"
"A little","2012","Not Working","Couple + C. LE 16 ","100","0.224568790172563","0.185263547603935","0.263874032741192","2"
"A little","2012","Not Working","Single parent ","109","0.309272549284933","0.262177931770747","0.356367166799119","2"
"A little","2012","Not Working","(Married) couple without C. ","1836","0.445897054862922","0.430862600023426","0.460931509702418","2"
"A little","2012","Part Time","Couple + C. LE and GT 16","94","0.264467475767331","0.219768315372118","0.309166636162543","2"
"A little","2012","Part Time","Couple + C. GT 16 ","237","0.306572895687293","0.275540346714235","0.337605444660352","2"
"A little","2012","Not Working","1-pers.-HH","733","0.394945657633657","0.372712149081689","0.417179166185626","2"
"Not at all","2012","Full Time","1-pers.-HH","855","0.71232101836271","0.686687298847922","0.737954737877499","3"
"Not at all","2012","Full Time","(Married) couple without C. ","1613","0.632541061698107","0.613810406587528","0.651271716808686","3"
"Not at all","2012","Full Time","Single parent ","298","0.748779437414332","0.70659137101065","0.790967503818014","3"
"Not at all","2012","Full Time","Couple + C. LE 16 ","1179","0.757910268588712","0.736383414661345","0.779437122516079","3"
"Not at all","2012","Full Time","Couple + C. GT 16 ","928","0.686216568752888","0.661618022724692","0.710815114781084","3"
"Not at all","2012","Not Working","Couple + C. LE 16 ","294","0.67653664894466","0.632474837510855","0.720598460378464","3"
"Not at all","2012","Not Working","Couple + C. GT 16 ","445","0.599560670385398","0.564701894341787","0.634419446429009","3"
"Not at all","2012","Not Working","Couple + C. LE and GT 16","178","0.60098195261445","0.541458460587329","0.66050544464157","3"
"Not at all","2012","Full Time","Couple + C. LE and GT 16","352","0.71315247863353","0.671730379780369","0.754574577486692","3"
"Not at all","2012","Part Time","1-pers.-HH","377","0.588384050224831","0.549802060097582","0.62696604035208","3"
"Not at all","2012","Part Time","(Married) couple without C. ","757","0.531908938730444","0.505715017184153","0.558102860276734","3"
"Not at all","2012","Part Time","Single parent ","273","0.603948391108348","0.557614154532232","0.650282627684463","3"
"Not at all","2012","Part Time","Couple + C. LE 16 ","828","0.724830640352083","0.698581565225458","0.751079715478707","3"
"Not at all","2012","Part Time","Couple + C. GT 16 ","573","0.656724890261528","0.624768106754055","0.688681673769001","3"
"Not at all","2012","Part Time","Couple + C. LE and GT 16","263","0.666670555975002","0.618895108198108","0.714446003751897","3"
"Not at all","2012","Not Working","1-pers.-HH","533","0.286755884252801","0.26618668396352","0.307325084542082","3"
"Not at all","2012","Not Working","(Married) couple without C. ","1372","0.296742094249761","0.282924830619517","0.310559357880004","3"
"Not at all","2012","Not Working","Single parent ","200","0.514475286800105","0.463549803633779","0.565400769966431","3"
"Strong","2012","Full Time","Couple + C. LE 16 ","28","","","","1"
"Strong","2012","Full Time","Couple + C. GT 16 ","48","0.0306136492844014","0.0214815665967553","0.0397457319720475","1"
"Strong","2012","Full Time","Couple + C. LE and GT 16","15","","","","1"
"Strong","2012","Part Time","1-pers.-HH","42","0.0837821837196261","0.0620610101234997","0.105503357315752","1"
"Strong","2012","Part Time","(Married) couple without C. ","109","0.0750927277473078","0.0612581871725101","0.0889272683221054","1"
"Strong","2012","Part Time","Single parent ","21","","","","1"
"Strong","2012","Part Time","Couple + C. LE 16 ","31","0.0248790097718959","0.0157243650368209","0.0340336545069708","1"
"Strong","2012","Part Time","Couple + C. GT 16 ","38","0.0367022140511789","0.0240467936143369","0.0493576344880209","1"
"Strong","2012","Part Time","Couple + C. LE and GT 16","17","","","","1"
"Strong","2012","Not Working","1-pers.-HH","591","0.318298458113542","0.297112088496025","0.339484827731058","1"
"Strong","2012","Not Working","Couple + C. GT 16 ","86","0.114014256398557","0.0914032366403899","0.136625276156725","1"
"Strong","2012","Not Working","Couple + C. LE and GT 16","16","","","","1"
"Strong","2012","Full Time","(Married) couple without C. ","112","0.0442317135212244","0.0362435418836914","0.0522198851587573","1"
"Strong","2012","Full Time","Single parent ","14","","","","1"
"Strong","2012","Full Time","1-pers.-HH","46","0.0363780399406797","0.0257759209526786","0.0469801589286807","1"
"Strong","2012","Not Working","(Married) couple without C. ","991","0.257360850887317","0.244137688981832","0.270584012792801","1"
"Strong","2012","Not Working","Single parent ","61","0.176252163914962","0.137427151684606","0.215077176145318","1"
"Strong","2012","Not Working","Couple + C. LE 16 ","39","0.0988945608827767","0.0707769671476076","0.127012154617946","1"
"A little","2013","Full Time","Couple + C. LE 16 ","","","","","2"
"A little","2013","Full Time","Couple + C. GT 16 ","","","","","2"
"A little","2013","Full Time","Couple + C. LE and GT 16","","","","","2"
"A little","2013","Part Time","1-pers.-HH","","","","","2"
"A little","2013","Part Time","(Married) couple without C. ","","","","","2"
"A little","2013","Full Time","1-pers.-HH","","","","","2"
"A little","2013","Full Time","(Married) couple without C. ","","","","","2"
"A little","2013","Full Time","Single parent ","","","","","2"
"A little","2013","Part Time","Single parent ","","","","","2"
"A little","2013","Part Time","Couple + C. LE 16 ","","","","","2"
"A little","2013","Not Working","Couple + C. GT 16 ","","","","","2"
"A little","2013","Not Working","Couple + C. LE and GT 16","","","","","2"
"A little","2013","Not Working","Couple + C. LE 16 ","","","","","2"
"A little","2013","Not Working","1-pers.-HH","","","","","2"
"A little","2013","Part Time","Couple + C. GT 16 ","","","","","2"
"A little","2013","Part Time","Couple + C. LE and GT 16","","","","","2"
"A little","2013","Not Working","(Married) couple without C. ","","","","","2"
"A little","2013","Not Working","Single parent ","","","","","2"
"Not at all","2013","Full Time","1-pers.-HH","","","","","3"
"Not at all","2013","Full Time","(Married) couple without C. ","","","","","3"
"Not at all","2013","Full Time","Single parent ","","","","","3"
"Not at all","2013","Full Time","Couple + C. LE 16 ","","","","","3"
"Not at all","2013","Full Time","Couple + C. GT 16 ","","","","","3"
"Not at all","2013","Full Time","Couple + C. LE and GT 16","","","","","3"
"Not at all","2013","Part Time","1-pers.-HH","","","","","3"
"Not at all","2013","Part Time","(Married) couple without C. ","","","","","3"
"Not at all","2013","Part Time","Single parent ","","","","","3"
"Not at all","2013","Part Time","Couple + C. LE 16 ","","","","","3"
"Not at all","2013","Part Time","Couple + C. GT 16 ","","","","","3"
"Not at all","2013","Part Time","Couple + C. LE and GT 16","","","","","3"
"Not at all","2013","Not Working","1-pers.-HH","","","","","3"
"Not at all","2013","Not Working","(Married) couple without C. ","","","","","3"
"Not at all","2013","Not Working","Single parent ","","","","","3"
"Not at all","2013","Not Working","Couple + C. LE 16 ","","","","","3"
"Not at all","2013","Not Working","Couple + C. GT 16 ","","","","","3"
"Not at all","2013","Not Working","Couple + C. LE and GT 16","","","","","3"
"Strong","2013","Full Time","Couple + C. LE 16 ","","","","","1"
"Strong","2013","Full Time","Couple + C. GT 16 ","","","","","1"
"Strong","2013","Full Time","Couple + C. LE and GT 16","","","","","1"
"Strong","2013","Part Time","1-pers.-HH","","","","","1"
"Strong","2013","Part Time","(Married) couple without C. ","","","","","1"
"Strong","2013","Part Time","Single parent ","","","","","1"
"Strong","2013","Part Time","Couple + C. LE 16 ","","","","","1"
"Strong","2013","Part Time","Couple + C. GT 16 ","","","","","1"
"Strong","2013","Part Time","Couple + C. LE and GT 16","","","","","1"
"Strong","2013","Not Working","1-pers.-HH","","","","","1"
"Strong","2013","Not Working","Couple + C. GT 16 ","","","","","1"
"Strong","2013","Not Working","Couple + C. LE and GT 16","","","","","1"
"Strong","2013","Full Time","1-pers.-HH","","","","","1"
"Strong","2013","Full Time","Single parent ","","","","","1"
"Strong","2013","Not Working","Couple + C. LE 16 ","","","","","1"
"Strong","2013","Full Time","(Married) couple without C. ","","","","","1"
"Strong","2013","Not Working","Single parent ","","","","","1"
"Strong","2013","Not Working","(Married) couple without C. ","","","","","1"
"A little","2014","Full Time","Couple + C. LE 16 ","623","0.204160701209969","0.190159660244923","0.218161742175016","2"
"A little","2014","Full Time","Couple + C. GT 16 ","331","0.27046419934849","0.246671922734833","0.294256475962146","2"
"A little","2014","Full Time","Couple + C. LE and GT 16","218","0.269160989406752","0.240423126906891","0.297898851906612","2"
"A little","2014","Part Time","1-pers.-HH","222","0.309027651772921","0.275321552383235","0.342733751162608","2"
"A little","2014","Part Time","(Married) couple without C. ","541","0.342918645075067","0.31901594862974","0.366821341520395","2"
"A little","2014","Not Working","Couple + C. LE and GT 16","123","0.196531595591466","0.164385396354691","0.228677794828242","2"
"A little","2014","Full Time","1-pers.-HH","296","0.254413555792144","0.229574089065237","0.279253022519052","2"
"A little","2014","Full Time","(Married) couple without C. ","740","0.283523699007286","0.265975183501843","0.301072214512729","2"
"A little","2014","Full Time","Single parent ","200","0.251992535752716","0.22167933564208","0.282305735863353","2"
"A little","2014","Part Time","Single parent ","275","0.264746838725202","0.236587264342251","0.292906413108152","2"
"A little","2014","Part Time","Couple + C. LE 16 ","521","0.219250406632081","0.202930651687262","0.235570161576899","2"
"A little","2014","Not Working","Couple + C. GT 16 ","214","0.266292816861616","0.23598335859889","0.296602275124341","2"
"A little","2014","Not Working","Couple + C. LE 16 ","290","0.22435217190204","0.20086697473605","0.247837369068031","2"
"A little","2014","Not Working","Single parent ","218","0.329248663316621","0.294993840456221","0.363503486177021","2"
"A little","2014","Not Working","(Married) couple without C. ","1641","0.4390157792602","0.423514027730517","0.454517530789884","2"
"A little","2014","Not Working","1-pers.-HH","651","0.381157710209515","0.358376944466838","0.403938475952193","2"
"A little","2014","Part Time","Couple + C. GT 16 ","234","0.261380770599729","0.232957511603859","0.289804029595599","2"
"A little","2014","Part Time","Couple + C. LE and GT 16","186","0.266982231463231","0.235087106926807","0.298877355999655","2"
"Not at all","2014","Full Time","1-pers.-HH","838","0.710554063918781","0.684689483700763","0.736418644136799","3"
"Not at all","2014","Full Time","(Married) couple without C. ","1684","0.673981161156359","0.655730020477318","0.6922323018354","3"
"Not at all","2014","Full Time","Single parent ","558","0.711406523348103","0.679770115994467","0.743042930701739","3"
"Not at all","2014","Full Time","Couple + C. LE 16 ","2494","0.776763850179255","0.762299853076256","0.791227847282254","3"
"Not at all","2014","Full Time","Couple + C. GT 16 ","947","0.672295216207391","0.647154409813454","0.697436022601328","3"
"Not at all","2014","Full Time","Couple + C. LE and GT 16","665","0.697120204097627","0.667346934441336","0.726893473753918","3"
"Not at all","2014","Part Time","1-pers.-HH","439","0.616997442251469","0.58153880741244","0.652456077090498","3"
"Not at all","2014","Part Time","(Married) couple without C. ","829","0.560101873985539","0.535106977447901","0.585096770523176","3"
"Not at all","2014","Part Time","Single parent ","607","0.674312608642678","0.644402130358836","0.704223086926519","3"
