"ple0004","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence"
"A little","2011","1-pers.-HH","Urban Area","","","",""
"A little","2011","1-pers.-HH","Rural Area","","","",""
"A little","2011","(Married) couple without C. ","Urban Area","","","",""
"A little","2011","(Married) couple without C. ","Rural Area","","","",""
"A little","2011","Single parent ","Urban Area","","","",""
"A little","2011","Single parent ","Rural Area","","","",""
"A little","2011","Couple + C. LE 16 ","Urban Area","","","",""
"A little","2011","Couple + C. LE 16 ","Rural Area","","","",""
"A little","2011","Couple + C. GT 16 ","Urban Area","","","",""
"A little","2011","Couple + C. GT 16 ","Rural Area","","","",""
"A little","2011","Couple + C. LE and GT 16","Urban Area","","","",""
"A little","2011","Couple + C. LE and GT 16","Rural Area","","","",""
"Not at all","2011","1-pers.-HH","Urban Area","","","",""
"Not at all","2011","1-pers.-HH","Rural Area","","","",""
"Not at all","2011","(Married) couple without C. ","Urban Area","","","",""
"Not at all","2011","(Married) couple without C. ","Rural Area","","","",""
"Not at all","2011","Single parent ","Urban Area","","","",""
"Not at all","2011","Single parent ","Rural Area","","","",""
"Not at all","2011","Couple + C. LE 16 ","Urban Area","","","",""
"Not at all","2011","Couple + C. LE 16 ","Rural Area","","","",""
"Not at all","2011","Couple + C. GT 16 ","Urban Area","","","",""
"Not at all","2011","Couple + C. GT 16 ","Rural Area","","","",""
"Not at all","2011","Couple + C. LE and GT 16","Urban Area","","","",""
"Not at all","2011","Couple + C. LE and GT 16","Rural Area","","","",""
"Strong","2012","1-pers.-HH","Urban Area","428","0.17530270239611","0.16040705931614","0.190198345476079"
"Strong","2012","1-pers.-HH","Rural Area","251","0.187836844705006","0.165523129106967","0.210150560303044"
"Strong","2012","(Married) couple without C. ","Urban Area","733","0.146329147917163","0.136665041815152","0.155993254019174"
"Strong","2012","(Married) couple without C. ","Rural Area","479","0.160882972639791","0.147735151976174","0.174030793303408"
"Strong","2012","Single parent ","Urban Area","66","0.0904130786077378","0.0703393618472831","0.110486795368192"
"Strong","2012","Single parent ","Rural Area","30","0.0623865788696945","0.0392562962771357","0.0855168614622532"
"Strong","2012","Couple + C. LE 16 ","Urban Area","60","0.0261461962464975","0.0191650691374856","0.0331273233555095"
"Strong","2012","Couple + C. LE 16 ","Rural Area","38","0.0373524409998872","0.0259317268376967","0.0487731551620777"
"Strong","2012","Couple + C. GT 16 ","Urban Area","94","0.0403572341025343","0.0315176849935536","0.0491967832115151"
"Strong","2012","Couple + C. GT 16 ","Rural Area","78","0.0800287793920467","0.0637708055872261","0.0962867531968673"
"Strong","2012","Couple + C. LE and GT 16","Urban Area","37","0.0650808805304175","0.0469368968138641","0.0832248642469708"
"Strong","2012","Couple + C. LE and GT 16","Rural Area","11","","",""
"A little","2012","1-pers.-HH","Urban Area","810","0.31874675855502","0.300491211761542","0.337002305348499"
"A little","2012","1-pers.-HH","Rural Area","426","0.368189733258814","0.340635455234714","0.395744011282913"
"A little","2012","(Married) couple without C. ","Urban Area","1934","0.380718457040396","0.367441545088685","0.393995368992107"
"A little","2012","(Married) couple without C. ","Rural Area","1250","0.419552798040934","0.401893959506047","0.437211636575821"
"A little","2012","Single parent ","Urban Area","215","0.282560503894443","0.25104397146832","0.314077036320566"
"A little","2012","Single parent ","Rural Area","122","0.303149863472505","0.259193492594997","0.347106234350013"
"A little","2012","Couple + C. LE 16 ","Urban Area","419","0.222817510752509","0.204611677223682","0.241023344281336"
"A little","2012","Couple + C. LE 16 ","Rural Area","248","0.259636150476364","0.233229987821065","0.286042313131662"
"A little","2012","Couple + C. GT 16 ","Urban Area","508","0.271104285229781","0.251137161521311","0.291071408938251"
"A little","2012","Couple + C. GT 16 ","Rural Area","348","0.332752357824182","0.304519145329269","0.360985570319095"
"A little","2012","Couple + C. LE and GT 16","Urban Area","158","0.257204637696401","0.225053754622135","0.289355520770667"
"A little","2012","Couple + C. LE and GT 16","Rural Area","93","0.282728969031807","0.237570084091636","0.327887853971977"
"Not at all","2012","1-pers.-HH","Urban Area","1265","0.50595053904887","0.486364035635174","0.525537042462567"
"Not at all","2012","1-pers.-HH","Rural Area","500","0.443973422036181","0.415588603547241","0.47235824052512"
"Not at all","2012","(Married) couple without C. ","Urban Area","2471","0.472952395042441","0.45930075974348","0.486604030341401"
"Not at all","2012","(Married) couple without C. ","Rural Area","1271","0.419564229319275","0.401905324105729","0.437223134532822"
"Not at all","2012","Single parent ","Urban Area","503","0.627026417497819","0.593175377571403","0.660877457424235"
"Not at all","2012","Single parent ","Rural Area","268","0.634463557657801","0.588406930829322","0.680520184486279"
"Not at all","2012","Couple + C. LE 16 ","Urban Area","1528","0.751036293000993","0.732118394638182","0.769954191363804"
"Not at all","2012","Couple + C. LE 16 ","Rural Area","773","0.703011408523749","0.67549123419097","0.730531582856528"
"Not at all","2012","Couple + C. GT 16 ","Urban Area","1302","0.688538480667684","0.66773763813355","0.709339323201819"
"Not at all","2012","Couple + C. GT 16 ","Rural Area","644","0.587218862783771","0.55771926309636","0.616718462471182"
"Not at all","2012","Couple + C. LE and GT 16","Urban Area","515","0.677714481773181","0.643337899630676","0.712091063915686"
"Not at all","2012","Couple + C. LE and GT 16","Rural Area","278","0.666631452639398","0.619357532075201","0.713905373203596"
"Strong","2013","1-pers.-HH","Urban Area","","","",""
"Strong","2013","1-pers.-HH","Rural Area","","","",""
"Strong","2013","(Married) couple without C. ","Urban Area","","","",""
"Strong","2013","(Married) couple without C. ","Rural Area","","","",""
"Strong","2013","Single parent ","Urban Area","","","",""
"Strong","2013","Single parent ","Rural Area","","","",""
"Strong","2013","Couple + C. LE 16 ","Urban Area","","","",""
"Strong","2013","Couple + C. LE 16 ","Rural Area","","","",""
"Strong","2013","Couple + C. GT 16 ","Urban Area","","","",""
"Strong","2013","Couple + C. GT 16 ","Rural Area","","","",""
"Strong","2013","Couple + C. LE and GT 16","Urban Area","","","",""
"Strong","2013","Couple + C. LE and GT 16","Rural Area","","","",""
"A little","2013","1-pers.-HH","Urban Area","","","",""
"A little","2013","1-pers.-HH","Rural Area","","","",""
"A little","2013","(Married) couple without C. ","Urban Area","","","",""
"A little","2013","(Married) couple without C. ","Rural Area","","","",""
"A little","2013","Single parent ","Urban Area","","","",""
"A little","2013","Single parent ","Rural Area","","","",""
"A little","2013","Couple + C. LE 16 ","Urban Area","","","",""
"A little","2013","Couple + C. LE 16 ","Rural Area","","","",""
"A little","2013","Couple + C. GT 16 ","Urban Area","","","",""
"A little","2013","Couple + C. GT 16 ","Rural Area","","","",""
"A little","2013","Couple + C. LE and GT 16","Urban Area","","","",""
"A little","2013","Couple + C. LE and GT 16","Rural Area","","","",""
"Not at all","2013","1-pers.-HH","Urban Area","","","",""
"Not at all","2013","1-pers.-HH","Rural Area","","","",""
"Not at all","2013","(Married) couple without C. ","Urban Area","","","",""
"Not at all","2013","(Married) couple without C. ","Rural Area","","","",""
"Not at all","2013","Single parent ","Urban Area","","","",""
"Not at all","2013","Single parent ","Rural Area","","","",""
"Not at all","2013","Couple + C. LE 16 ","Urban Area","","","",""
"Not at all","2013","Couple + C. LE 16 ","Rural Area","","","",""
"Not at all","2013","Couple + C. GT 16 ","Urban Area","","","",""
"Not at all","2013","Couple + C. GT 16 ","Rural Area","","","",""
"Not at all","2013","Couple + C. LE and GT 16","Urban Area","","","",""
"Not at all","2013","Couple + C. LE and GT 16","Rural Area","","","",""
"Strong","2014","1-pers.-HH","Urban Area","431","0.177808407244487","0.162835474025735","0.192781340463239"
"Strong","2014","1-pers.-HH","Rural Area","233","0.185431411448448","0.162910261602447","0.20795256129445"
"Strong","2014","(Married) couple without C. ","Urban Area","745","0.149373335416399","0.139564404058495","0.159182266774303"
"Strong","2014","(Married) couple without C. ","Rural Area","452","0.158764949510876","0.145493638000334","0.172036261021418"
"Strong","2014","Single parent ","Urban Area","125","0.0836852336185382","0.0701546407007148","0.0972158265363615"
"Strong","2014","Single parent ","Rural Area","54","0.0751243097407489","0.0573516811125234","0.0928969383689745"
"Strong","2014","Couple + C. LE 16 ","Urban Area","163","0.0326949450161428","0.0275535601441681","0.0378363298881175"
"Strong","2014","Couple + C. LE 16 ","Rural Area","77","0.0328927880790382","0.0255540988418628","0.0402314773162136"
"Strong","2014","Couple + C. GT 16 ","Urban Area","149","0.0744704755434274","0.0631306305031849","0.0858103205836698"
"Strong","2014","Couple + C. GT 16 ","Rural Area","81","0.0834349110435989","0.0664223134640945","0.100447508623103"
"Strong","2014","Couple + C. LE and GT 16","Urban Area","75","0.0656957442057551","0.0528233769219206","0.0785681114895896"
"Strong","2014","Couple + C. LE and GT 16","Rural Area","42","0.043177535726415","0.0292486605380686","0.0571064109147613"
"A little","2014","1-pers.-HH","Urban Area","766","0.312754737026103","0.294599494634172","0.330909979418035"
"A little","2014","1-pers.-HH","Rural Area","403","0.353661123141973","0.325956076903555","0.38136616938039"
"A little","2014","(Married) couple without C. ","Urban Area","1783","0.351438407258569","0.338300811815552","0.364576002701585"
"A little","2014","(Married) couple without C. ","Rural Area","1139","0.399026925474371","0.381243866980565","0.416809983968177"
"A little","2014","Single parent ","Urban Area","461","0.278707707883689","0.256799835400339","0.300615580367038"
"A little","2014","Single parent ","Rural Area","232","0.284034380867435","0.253628941979654","0.314439819755216"
"A little","2014","Couple + C. LE 16 ","Urban Area","928","0.204134096294798","0.192481148365117","0.215787044224479"
"A little","2014","Couple + C. LE 16 ","Rural Area","506","0.234173832402339","0.216749139781693","0.251598525022985"
"A little","2014","Couple + C. GT 16 ","Urban Area","493","0.252382922711266","0.233620474480476","0.271145370942056"
"A little","2014","Couple + C. GT 16 ","Rural Area","286","0.29672048035535","0.268617471722478","0.324823488988223"
"A little","2014","Couple + C. LE and GT 16","Urban Area","327","0.243888516433638","0.221576735666919","0.266200297200357"
"A little","2014","Couple + C. LE and GT 16","Rural Area","200","0.260604718101908","0.230523119372107","0.290686316831709"
"Not at all","2014","1-pers.-HH","Urban Area","1308","0.509436855729409","0.489860273860593","0.529013437598226"
"Not at all","2014","1-pers.-HH","Rural Area","508","0.460907465409579","0.432022383133762","0.489792547685396"
"Not at all","2014","(Married) couple without C. ","Urban Area","2545","0.499188257325032","0.485429313679332","0.512947200970733"
"Not at all","2014","(Married) couple without C. ","Rural Area","1322","0.442208125014753","0.424172661858803","0.460243588170703"
"Not at all","2014","Single parent ","Urban Area","1023","0.637607058497773","0.614119574775473","0.661094542220072"
"Not at all","2014","Single parent ","Rural Area","559","0.640841309391816","0.608493998998331","0.6731886197853"
"Not at all","2014","Couple + C. LE 16 ","Urban Area","3505","0.763170958689059","0.750879979671113","0.775461937707005"
"Not at all","2014","Couple + C. LE 16 ","Rural Area","1686","0.732933379518623","0.714729124996616","0.75113763404063"
"Not at all","2014","Couple + C. GT 16 ","Urban Area","1417","0.673146601745306","0.65288605089755","0.693407152593063"
"Not at all","2014","Couple + C. GT 16 ","Rural Area","648","0.619844608601051","0.589981359220536","0.649707857981565"
"Not at all","2014","Couple + C. LE and GT 16","Urban Area","1021","0.690415739360607","0.666394776091966","0.714436702629247"
"Not at all","2014","Couple + C. LE and GT 16","Rural Area","576","0.696217746171677","0.66470217491448","0.727733317428875"
"Strong","2015","1-pers.-HH","Urban Area","","","",""
"Strong","2015","1-pers.-HH","Rural Area","","","",""
"Strong","2015","(Married) couple without C. ","Urban Area","","","",""
"Strong","2015","(Married) couple without C. ","Rural Area","","","",""
"Strong","2015","Single parent ","Urban Area","","","",""
"Strong","2015","Single parent ","Rural Area","","","",""
"Strong","2015","Couple + C. LE 16 ","Urban Area","","","",""
"Strong","2015","Couple + C. LE 16 ","Rural Area","","","",""
"Strong","2015","Couple + C. GT 16 ","Urban Area","","","",""
"Strong","2015","Couple + C. GT 16 ","Rural Area","","","",""
"Strong","2015","Couple + C. LE and GT 16","Urban Area","","","",""
"Strong","2015","Couple + C. LE and GT 16","Rural Area","","","",""
"A little","2015","1-pers.-HH","Urban Area","","","",""
"A little","2015","1-pers.-HH","Rural Area","","","",""
"A little","2015","(Married) couple without C. ","Urban Area","","","",""
"A little","2015","(Married) couple without C. ","Rural Area","","","",""
"A little","2015","Single parent ","Urban Area","","","",""
"A little","2015","Single parent ","Rural Area","","","",""
"A little","2015","Couple + C. LE 16 ","Urban Area","","","",""
"A little","2015","Couple + C. LE 16 ","Rural Area","","","",""
"A little","2015","Couple + C. GT 16 ","Urban Area","","","",""
"A little","2015","Couple + C. GT 16 ","Rural Area","","","",""
"A little","2015","Couple + C. LE and GT 16","Urban Area","","","",""
"A little","2015","Couple + C. LE and GT 16","Rural Area","","","",""
"Not at all","2015","1-pers.-HH","Urban Area","","","",""
"Not at all","2015","1-pers.-HH","Rural Area","","","",""
"Not at all","2015","(Married) couple without C. ","Urban Area","","","",""
"Not at all","2015","(Married) couple without C. ","Rural Area","","","",""
"Not at all","2015","Single parent ","Urban Area","","","",""
"Not at all","2015","Single parent ","Rural Area","","","",""
"Not at all","2015","Couple + C. LE 16 ","Urban Area","","","",""
"Not at all","2015","Couple + C. LE 16 ","Rural Area","","","",""
"Not at all","2015","Couple + C. GT 16 ","Urban Area","","","",""
"Not at all","2015","Couple + C. GT 16 ","Rural Area","","","",""
"Not at all","2015","Couple + C. LE and GT 16","Urban Area","","","",""
"Not at all","2015","Couple + C. LE and GT 16","Rural Area","","","",""
"Strong","2016","1-pers.-HH","Urban Area","479","0.192981087490777","0.178959527132411","0.207002647849144"
"Strong","2016","1-pers.-HH","Rural Area","232","0.179595553164396","0.159811023194105","0.199380083134687"
"Strong","2016","(Married) couple without C. ","Urban Area","634","0.131826856304052","0.122195003034197","0.141458709573906"
"Strong","2016","(Married) couple without C. ","Rural Area","425","0.151324915734584","0.137955282410617","0.164694549058552"
"Strong","2016","Single parent ","Urban Area","180","0.107386195628799","0.0925638439986436","0.122208547258954"
"Strong","2016","Single parent ","Rural Area","66","0.0790531707836447","0.0606524433261521","0.0974538982411372"
"Strong","2016","Couple + C. LE 16 ","Urban Area","214","0.0286297182205583","0.024058719100215","0.0332007173409017"
"Strong","2016","Couple + C. LE 16 ","Rural Area","104","0.0339017425787765","0.0268857466782014","0.0409177384793516"
"Strong","2016","Couple + C. GT 16 ","Urban Area","136","0.0752000760299875","0.0632089969058684","0.0871911551541067"
"Strong","2016","Couple + C. GT 16 ","Rural Area","82","0.0761331017412541","0.059347757486823","0.0929184459956852"
"Strong","2016","Couple + C. LE and GT 16","Urban Area","109","0.051132278147256","0.0405073754280744","0.0617571808664377"
"Strong","2016","Couple + C. LE and GT 16","Rural Area","64","0.0681264622850297","0.0511379188536782","0.0851150057163813"
"A little","2016","1-pers.-HH","Urban Area","816","0.303115162479763","0.286785340390257","0.319444984569269"
"A little","2016","1-pers.-HH","Rural Area","457","0.360345874373959","0.335600369198698","0.38509137954922"
"A little","2016","(Married) couple without C. ","Urban Area","1709","0.364431577736471","0.350729264446051","0.378133891026891"
"A little","2016","(Married) couple without C. ","Rural Area","1091","0.395779307647005","0.377535398984109","0.414023216309902"
"A little","2016","Single parent ","Urban Area","464","0.27946661140177","0.257983207005891","0.300950015797649"
"A little","2016","Single parent ","Rural Area","234","0.288354585335591","0.25746206608448","0.319247104586703"
"A little","2016","Couple + C. LE 16 ","Urban Area","1123","0.206223884900923","0.195133957834141","0.217313811967706"
"A little","2016","Couple + C. LE 16 ","Rural Area","590","0.24737532221578","0.230647666557686","0.264102977873874"
"A little","2016","Couple + C. GT 16 ","Urban Area","504","0.263546106042749","0.243514013424287","0.283578198661211"
"A little","2016","Couple + C. GT 16 ","Rural Area","265","0.267486002514649","0.239470573229356","0.295501431799943"
"A little","2016","Couple + C. LE and GT 16","Urban Area","396","0.221120208240539","0.201102055908018","0.24113836057306"
"A little","2016","Couple + C. LE and GT 16","Rural Area","184","0.231218944664794","0.202791830070729","0.25964605925886"
"Not at all","2016","1-pers.-HH","Urban Area","1748","0.50390375002946","0.486139213469947","0.521668286588973"
"Not at all","2016","1-pers.-HH","Rural Area","757","0.460058572461646","0.434369771518461","0.485747373404831"
"Not at all","2016","(Married) couple without C. ","Urban Area","2396","0.503741565959477","0.489506398481842","0.517976733437112"
"Not at all","2016","(Married) couple without C. ","Rural Area","1244","0.45289577661841","0.434325100359322","0.471466452877499"
"Not at all","2016","Single parent ","Urban Area","1032","0.613147192969431","0.589830533379506","0.636463852559356"
"Not at all","2016","Single parent ","Rural Area","526","0.632592243880764","0.599715094202245","0.665469393559284"
"Not at all","2016","Couple + C. LE 16 ","Urban Area","3776","0.765146396878518","0.753527067122186","0.776765726634851"
"Not at all","2016","Couple + C. LE 16 ","Rural Area","1862","0.718722935205444","0.701292205078632","0.736153665332255"
"Not at all","2016","Couple + C. GT 16 ","Urban Area","1218","0.661253817927264","0.639733606339731","0.682774029514797"
"Not at all","2016","Couple + C. GT 16 ","Rural Area","612","0.656380895744096","0.626323219364637","0.686438572123556"
"Not at all","2016","Couple + C. LE and GT 16","Urban Area","1146","0.727747513612205","0.706276584063848","0.749218443160562"
"Not at all","2016","Couple + C. LE and GT 16","Rural Area","597","0.700654593050176","0.669775963121259","0.731533222979093"
"Strong","2017","1-pers.-HH","Urban Area","13","","",""
"Strong","2017","1-pers.-HH","Rural Area","4","","",""
"Strong","2017","(Married) couple without C. ","Urban Area","16","","",""
"Strong","2017","(Married) couple without C. ","Rural Area","4","","",""
"Strong","2017","Single parent ","Urban Area","19","","",""
"Strong","2017","Single parent ","Rural Area","7","","",""
"Strong","2017","Couple + C. LE 16 ","Urban Area","53","0.0630883013927579","0.0458937349711715","0.0802828678143442"
"Strong","2017","Couple + C. LE 16 ","Rural Area","16","","",""
"Strong","2017","Couple + C. GT 16 ","Urban Area","11","","",""
"Strong","2017","Couple + C. GT 16 ","Rural Area","","","",""
"Strong","2017","Couple + C. LE and GT 16","Urban Area","22","","",""
"Strong","2017","Couple + C. LE and GT 16","Rural Area","18","","",""
"A little","2017","1-pers.-HH","Urban Area","55","0.143400494506669","0.110836901381841","0.175964087631497"
"A little","2017","1-pers.-HH","Rural Area","15","","",""
"A little","2017","(Married) couple without C. ","Urban Area","26","","",""
"A little","2017","(Married) couple without C. ","Rural Area","5","","",""
"A little","2017","Single parent ","Urban Area","28","","",""
"A little","2017","Single parent ","Rural Area","13","","",""
"A little","2017","Couple + C. LE 16 ","Urban Area","191","0.265692600348074","0.234453669411422","0.296931531284725"
"A little","2017","Couple + C. LE 16 ","Rural Area","65","0.196959047633006","0.15310987894647","0.240808216319542"
"A little","2017","Couple + C. GT 16 ","Urban Area","14","","",""
"A little","2017","Couple + C. GT 16 ","Rural Area","7","","",""
"A little","2017","Couple + C. LE and GT 16","Urban Area","60","0.420523411068827","0.350515931204843","0.49053089093281"
"A little","2017","Couple + C. LE and GT 16","Rural Area","29","","",""
"Not at all","2017","1-pers.-HH","Urban Area","377","0.830729218317302","0.79588836138123","0.865570075253374"
"Not at all","2017","1-pers.-HH","Rural Area","123","0.915792309397598","0.870117337020769","0.961467281774428"
"Not at all","2017","(Married) couple without C. ","Urban Area","58","0.661069724304028","0.56829559068116","0.753843857926897"
"Not at all","2017","(Married) couple without C. ","Rural Area","16","","",""
"Not at all","2017","Single parent ","Urban Area","86","0.56294285990635","0.478643643464172","0.647242076348529"
"Not at all","2017","Single parent ","Rural Area","28","","",""
"Not at all","2017","Couple + C. LE 16 ","Urban Area","524","0.671219098259169","0.63799502125766","0.704443175260677"
"Not at all","2017","Couple + C. LE 16 ","Rural Area","235","0.746842404086889","0.698900584280386","0.794784223893392"
"Not at all","2017","Couple + C. GT 16 ","Urban Area","20","","",""
"Not at all","2017","Couple + C. GT 16 ","Rural Area","6","","",""
"Not at all","2017","Couple + C. LE and GT 16","Urban Area","109","0.488243315130371","0.417353911550542","0.559132718710199"
"Not at all","2017","Couple + C. LE and GT 16","Rural Area","69","0.632174420405274","0.54442211803786","0.719926722772688"
"Strong","2018","1-pers.-HH","Urban Area","497","0.185847368843068","0.172772427285694","0.198922310400442"
"Strong","2018","1-pers.-HH","Rural Area","250","0.178869009327502","0.159583590584202","0.198154428070801"
"Strong","2018","(Married) couple without C. ","Urban Area","658","0.134042922167727","0.124680518787553","0.1434053255479"
"Strong","2018","(Married) couple without C. ","Rural Area","445","0.154124502552957","0.141323013697723","0.16692599140819"
"Strong","2018","Single parent ","Urban Area","183","0.102477587123261","0.0882481581481181","0.116707016098403"
"Strong","2018","Single parent ","Rural Area","65","0.0729660188637958","0.0551430687436549","0.0907889689839366"
"Strong","2018","Couple + C. LE 16 ","Urban Area","221","0.0315502324311821","0.0265938495367034","0.0365066153256607"
"Strong","2018","Couple + C. LE 16 ","Rural Area","91","0.0272953541800781","0.0208720465823764","0.0337186617777798"
"Strong","2018","Couple + C. GT 16 ","Urban Area","162","0.0764824545178129","0.0648638613128027","0.088101047722823"
"Strong","2018","Couple + C. GT 16 ","Rural Area","75","0.0545286079268881","0.0411771877644927","0.0678800280892835"
"Strong","2018","Couple + C. LE and GT 16","Urban Area","140","0.0476819421973461","0.0381354218509681","0.0572284625437241"
"Strong","2018","Couple + C. LE and GT 16","Rural Area","55","0.0307433356424085","0.0194718649355981","0.042014806349219"
"A little","2018","1-pers.-HH","Urban Area","977","0.318361823795732","0.302703470873112","0.334020176718352"
"A little","2018","1-pers.-HH","Rural Area","504","0.371388265239525","0.347074029043149","0.395702501435901"
"A little","2018","(Married) couple without C. ","Urban Area","1779","0.356053562327817","0.34289526297749","0.369211861678144"
"A little","2018","(Married) couple without C. ","Rural Area","1234","0.400612115453764","0.383238610763785","0.417985620143744"
"A little","2018","Single parent ","Urban Area","471","0.257424860623334","0.236911074595981","0.277938646650687"
"A little","2018","Single parent ","Rural Area","230","0.302336183922147","0.27086307807588","0.333809289768414"
"A little","2018","Couple + C. LE 16 ","Urban Area","1067","0.208215387668844","0.196702481691266","0.219728293646421"
"A little","2018","Couple + C. LE 16 ","Rural Area","592","0.237312239772537","0.220541303242917","0.254083176302158"
"A little","2018","Couple + C. GT 16 ","Urban Area","567","0.268455726188636","0.249082287802376","0.287829164574897"
"A little","2018","Couple + C. GT 16 ","Rural Area","306","0.293906668741251","0.267119498572049","0.320693838910453"
"A little","2018","Couple + C. LE and GT 16","Urban Area","503","0.262639691663421","0.242924673465904","0.282354709860939"
"A little","2018","Couple + C. LE and GT 16","Rural Area","216","0.213678483984443","0.186913550273155","0.24044341769573"
"Not at all","2018","1-pers.-HH","Urban Area","1926","0.4957908073612","0.478984850391363","0.512596764331038"
"Not at all","2018","1-pers.-HH","Rural Area","763","0.449742725432973","0.42470930054093","0.474776150325016"
"Not at all","2018","(Married) couple without C. ","Urban Area","2650","0.509903515504456","0.496166195376708","0.523640835632205"
"Not at all","2018","(Married) couple without C. ","Rural Area","1377","0.445263381993279","0.427642675240378","0.46288408874618"
"Not at all","2018","Single parent ","Urban Area","1091","0.640097552253406","0.61757768330952","0.662617421197292"
"Not at all","2018","Single parent ","Rural Area","523","0.624697797214057","0.591516223226723","0.657879371201392"
"Not at all","2018","Couple + C. LE 16 ","Urban Area","3490","0.760234379899974","0.748128615259799","0.772340144540149"
"Not at all","2018","Couple + C. LE 16 ","Rural Area","1789","0.735392406047384","0.718003006740583","0.752781805354185"
"Not at all","2018","Couple + C. GT 16 ","Urban Area","1281","0.655061819293551","0.634281039512719","0.675842599074383"
"Not at all","2018","Couple + C. GT 16 ","Rural Area","730","0.651564723331861","0.623547125185197","0.679582321478524"
"Not at all","2018","Couple + C. LE and GT 16","Urban Area","1271","0.689678366139233","0.668952797616605","0.710403934661861"
"Not at all","2018","Couple + C. LE and GT 16","Rural Area","630","0.755578180373149","0.727517681625132","0.783638679121166"
"Strong","2019","1-pers.-HH","Urban Area","","","",""
"Strong","2019","1-pers.-HH","Rural Area","","","",""
"Strong","2019","(Married) couple without C. ","Urban Area","5","","",""
"Strong","2019","(Married) couple without C. ","Rural Area","1","","",""
"Strong","2019","Single parent ","Urban Area","1","","",""
"Strong","2019","Single parent ","Rural Area","3","","",""
"Strong","2019","Couple + C. LE 16 ","Urban Area","10","","",""
"Strong","2019","Couple + C. LE 16 ","Rural Area","4","","",""
"Strong","2019","Couple + C. GT 16 ","Urban Area","2","","",""
"Strong","2019","Couple + C. GT 16 ","Rural Area","1","","",""
"Strong","2019","Couple + C. LE and GT 16","Urban Area","6","","",""
"Strong","2019","Couple + C. LE and GT 16","Rural Area","2","","",""
"A little","2019","1-pers.-HH","Urban Area","1","","",""
"A little","2019","1-pers.-HH","Rural Area","","","",""
"A little","2019","(Married) couple without C. ","Urban Area","1","","",""
"A little","2019","(Married) couple without C. ","Rural Area","","","",""
"A little","2019","Single parent ","Urban Area","4","","",""
"A little","2019","Single parent ","Rural Area","","","",""
"A little","2019","Couple + C. LE 16 ","Urban Area","14","","",""
"A little","2019","Couple + C. LE 16 ","Rural Area","9","","",""
"A little","2019","Couple + C. GT 16 ","Urban Area","2","","",""
"A little","2019","Couple + C. GT 16 ","Rural Area","1","","",""
"A little","2019","Couple + C. LE and GT 16","Urban Area","11","","",""
"A little","2019","Couple + C. LE and GT 16","Rural Area","4","","",""
"Not at all","2019","1-pers.-HH","Urban Area","1","","",""
"Not at all","2019","1-pers.-HH","Rural Area","2","","",""
"Not at all","2019","(Married) couple without C. ","Urban Area","7","","",""
"Not at all","2019","(Married) couple without C. ","Rural Area","3","","",""
"Not at all","2019","Single parent ","Urban Area","8","","",""
"Not at all","2019","Single parent ","Rural Area","3","","",""
"Not at all","2019","Couple + C. LE 16 ","Urban Area","38","0.6626902367441","0.545004999193438","0.780375474294761"
"Not at all","2019","Couple + C. LE 16 ","Rural Area","31","0.714298096486453","0.580817522312319","0.847778670660587"
"Not at all","2019","Couple + C. GT 16 ","Urban Area","8","","",""
"Not at all","2019","Couple + C. GT 16 ","Rural Area","5","","",""
"Not at all","2019","Couple + C. LE and GT 16","Urban Area","29","","",""
"Not at all","2019","Couple + C. LE and GT 16","Rural Area","13","","",""
