"ple0004","year","regtyp","sex","n","percent","lower_confidence","upper_confidence"
"A little","2010","Urban Area","Male","1473","0.297596690124542","0.285185553638996","0.310007826610088"
"A little","2010","Urban Area","Female","1834","0.339110735528926","0.326953488422276","0.351267982635575"
"A little","2010","Rural Area","Male","904","0.363184029664399","0.345170379934769","0.381197679394029"
"A little","2010","Rural Area","Female","1108","0.396766227392273","0.379045859753301","0.414486595031244"
"Not at all","2010","Urban Area","Male","3263","0.599697691922047","0.586397299208793","0.612998084635302"
"Not at all","2010","Urban Area","Female","3280","0.506850341581845","0.494011395758897","0.519689287404793"
"Not at all","2010","Rural Area","Male","1534","0.52175565807573","0.503044965072236","0.540466351079223"
"Not at all","2010","Rural Area","Female","1460","0.456639209106713","0.438596850828072","0.474681567385354"
"Strong","2011","Urban Area","Male","","","",""
"Strong","2011","Urban Area","Female","","","",""
"Strong","2011","Rural Area","Male","","","",""
"Strong","2011","Rural Area","Female","","","",""
"A little","2011","Urban Area","Male","","","",""
"A little","2011","Urban Area","Female","","","",""
"A little","2011","Rural Area","Male","","","",""
"A little","2011","Rural Area","Female","","","",""
"Not at all","2011","Urban Area","Male","","","",""
"Not at all","2011","Urban Area","Female","","","",""
"Not at all","2011","Rural Area","Male","","","",""
"Not at all","2011","Rural Area","Female","","","",""
"Strong","2012","Urban Area","Male","599","0.0946831671974512","0.0874001904558352","0.101966143939067"
"Strong","2012","Urban Area","Female","857","0.146067562041435","0.137827572162572","0.154307551920299"
"Strong","2012","Rural Area","Male","381","0.112070409736239","0.101568493349115","0.122572326123363"
"Strong","2012","Rural Area","Female","538","0.155096572289478","0.143608097314425","0.166585047264531"
"A little","2012","Urban Area","Male","1786","0.292822395000029","0.281502598210504","0.304142191789553"
"A little","2012","Urban Area","Female","2328","0.349931876424715","0.33880407875726","0.36105967409217"
"A little","2012","Rural Area","Male","1150","0.342790629137513","0.326989062171621","0.358592196103405"
"A little","2012","Rural Area","Female","1397","0.388145145296302","0.372679108784923","0.403611181807681"
"Not at all","2012","Urban Area","Male","3823","0.61249443780252","0.600375563476932","0.624613312128108"
"Not at all","2012","Urban Area","Female","3872","0.50400056153385","0.49233530927226","0.51566581379544"
"Not at all","2012","Rural Area","Male","1935","0.545138961126248","0.528561165075793","0.561716757176702"
"Not at all","2012","Rural Area","Female","1879","0.45675828241422","0.440949532868513","0.472567031959927"
"Strong","2013","Urban Area","Male","","","",""
"Strong","2013","Urban Area","Female","","","",""
"Strong","2013","Rural Area","Male","","","",""
"Strong","2013","Rural Area","Female","","","",""
"A little","2013","Urban Area","Male","","","",""
"A little","2013","Urban Area","Female","","","",""
"A little","2013","Rural Area","Male","","","",""
"A little","2013","Rural Area","Female","","","",""
"Not at all","2013","Urban Area","Male","","","",""
"Not at all","2013","Urban Area","Female","","","",""
"Not at all","2013","Rural Area","Male","","","",""
"Not at all","2013","Rural Area","Female","","","",""
"Strong","2014","Urban Area","Male","671","0.0961454287527705","0.0897469558200446","0.102543901685496"
"Strong","2014","Urban Area","Female","1083","0.14526262634559","0.138248960341894","0.152276292349286"
"Strong","2014","Rural Area","Male","414","0.111358777128303","0.10196509850233","0.120752455754276"
"Strong","2014","Rural Area","Female","564","0.142974689039971","0.133253570820532","0.15269580725941"
"A little","2014","Urban Area","Male","2064","0.270587637006681","0.260944834491526","0.280230439521836"
"A little","2014","Urban Area","Female","2830","0.31871611795326","0.309441033808026","0.327991202098493"
"A little","2014","Rural Area","Male","1243","0.320590959180241","0.306654529108823","0.334527389251658"
"A little","2014","Rural Area","Female","1598","0.353094463128776","0.339821872239605","0.366367054017947"
"Not at all","2014","Urban Area","Male","5419","0.633266934240549","0.62280694643951","0.643726922041587"
"Not at all","2014","Urban Area","Female","5783","0.53602125570115","0.526094854231207","0.545947657171093"
"Not at all","2014","Rural Area","Male","2651","0.568050263691457","0.553258490696699","0.582842036686214"
"Not at all","2014","Rural Area","Female","2819","0.503930847831253","0.490045831240316","0.51781586442219"
"Strong","2015","Urban Area","Male","","","",""
"Strong","2015","Urban Area","Female","","","",""
"Strong","2015","Rural Area","Male","","","",""
"Strong","2015","Rural Area","Female","","","",""
"A little","2015","Urban Area","Male","","","",""
"A little","2015","Urban Area","Female","","","",""
"A little","2015","Rural Area","Male","","","",""
"A little","2015","Rural Area","Female","","","",""
"Not at all","2015","Urban Area","Male","","","",""
"Not at all","2015","Urban Area","Female","","","",""
"Not at all","2015","Rural Area","Male","","","",""
"Not at all","2015","Rural Area","Female","","","",""
"Strong","2016","Urban Area","Male","702","0.098441434133893","0.0923070646574523","0.104575803610334"
"Strong","2016","Urban Area","Female","1121","0.141482845531901","0.13459948602421","0.148366205039591"
"Strong","2016","Rural Area","Male","415","0.105164050774527","0.09647491897429","0.113853182574765"
"Strong","2016","Rural Area","Female","598","0.141339810518587","0.131660357381716","0.151019263655457"
"A little","2016","Urban Area","Male","2257","0.27347728238339","0.264298835068927","0.282655729697854"
"A little","2016","Urban Area","Female","2943","0.323274305118987","0.314036559521462","0.332512050716512"
"A little","2016","Rural Area","Male","1282","0.297438334468338","0.28449006541422","0.310386603522455"
"A little","2016","Rural Area","Female","1630","0.368888279959414","0.355481994686891","0.382294565231936"
"Not at all","2016","Urban Area","Male","6101","0.628081283482716","0.618129155890049","0.638033411075384"
"Not at all","2016","Urban Area","Female","5784","0.535242849349112","0.525392252431539","0.545093446266685"
"Not at all","2016","Rural Area","Male","3091","0.597397614757135","0.583506377336924","0.611288852177346"
"Not at all","2016","Rural Area","Female","2748","0.489771909522","0.475882396346478","0.503661422697522"
"Strong","2017","Urban Area","Male","70","0.041245692014235","0.0300687173878942","0.0524226666405757"
"Strong","2017","Urban Area","Female","114","0.126868010181855","0.105183989356586","0.148552031007123"
"Strong","2017","Rural Area","Male","24","","",""
"Strong","2017","Rural Area","Female","32","0.108008982504727","0.0747211869456408","0.141296778063814"
"A little","2017","Urban Area","Male","198","0.161729488710502","0.141034366053706","0.182424611367299"
"A little","2017","Urban Area","Female","274","0.315559473531281","0.285281118908415","0.345837828154146"
"A little","2017","Rural Area","Male","66","0.0913257229288208","0.0648272503552637","0.117824195502378"
"A little","2017","Rural Area","Female","87","0.253518043298907","0.206864036090217","0.300172050507597"
"Not at all","2017","Urban Area","Male","948","0.797024819275263","0.774418039966099","0.819631598584426"
"Not at all","2017","Urban Area","Female","517","0.557572516286864","0.525213483691853","0.589931548881876"
"Not at all","2017","Rural Area","Male","364","0.876408561697837","0.846134711084209","0.906682412311464"
"Not at all","2017","Rural Area","Female","215","0.638472974196366","0.58694815206852","0.689997796324212"
"Strong","2018","Urban Area","Male","779","0.0942364970055947","0.0883677337248689","0.100105260286321"
"Strong","2018","Urban Area","Female","1186","0.144255561321808","0.137459054044133","0.151052068599482"
"Strong","2018","Rural Area","Male","426","0.0995786696243252","0.0911962869249802","0.10796105232367"
"Strong","2018","Rural Area","Female","596","0.138353623132932","0.129058183010355","0.147649063255509"
"A little","2018","Urban Area","Male","2410","0.266978533260823","0.258092127597414","0.275864938924231"
"A little","2018","Urban Area","Female","3160","0.333029441987395","0.323912648704678","0.342146235270113"
"A little","2018","Rural Area","Male","1350","0.308737778688057","0.295805420152936","0.321670137223177"
"A little","2018","Rural Area","Female","1827","0.376894993294272","0.363848284744563","0.389941701843981"
"Not at all","2018","Urban Area","Male","6331","0.638784969733582","0.629135801734913","0.648434137732252"
"Not at all","2018","Urban Area","Female","5920","0.522714996690797","0.513052956592956","0.532377036788637"
"Not at all","2018","Rural Area","Male","3126","0.591683551687618","0.577923989249616","0.60544311412562"
"Not at all","2018","Rural Area","Female","2877","0.484751383572796","0.471296557069741","0.498206210075851"
"Strong","2019","Urban Area","Male","14","","",""
"Strong","2019","Urban Area","Female","12","","",""
"Strong","2019","Rural Area","Male","5","","",""
"Strong","2019","Rural Area","Female","8","","",""
"A little","2019","Urban Area","Male","17","","",""
"A little","2019","Urban Area","Female","23","","",""
"A little","2019","Rural Area","Male","7","","",""
"A little","2019","Rural Area","Female","11","","",""
"Not at all","2019","Urban Area","Male","57","0.546193944184121","0.442174306004152","0.65021358236409"
"Not at all","2019","Urban Area","Female","51","0.636818133548827","0.535177197897281","0.738459069200373"
"Not at all","2019","Rural Area","Male","33","0.717194524611652","0.58561017943421","0.848778869789094"
"Not at all","2019","Rural Area","Female","37","0.646265149831502","0.52103803624457","0.771492263418433"
