"plh0176","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence","value"
"3 on Scale 1 to 10","2005","in school","East Germany","10","","","","3"
"3 on Scale 1 to 10","2005","inadequately","West Germany","35","0.184687013708385","0.131696901364065","0.237677126052705","3"
"3 on Scale 1 to 10","2005","inadequately","East Germany","3","","","","3"
"3 on Scale 1 to 10","2005","general elemantary","West Germany","230","0.116801299909386","0.10262908931866","0.130973510500113","3"
"3 on Scale 1 to 10","2005","general elemantary","East Germany","34","0.104893292790347","0.0719330566631394","0.137853528917555","3"
"3 on Scale 1 to 10","2005","middle vocational","West Germany","539","0.0756888897233306","0.0696518827381043","0.0817258967085569","3"
"3 on Scale 1 to 10","2005","middle vocational","East Germany","271","0.106067931717387","0.0942681620494463","0.117867701385327","3"
"3 on Scale 1 to 10","2005","vocational + Abi","West Germany","65","0.0797520407160847","0.0624703818625295","0.09703369956964","3"
"3 on Scale 1 to 10","2005","vocational + Abi","East Germany","21","","","","3"
"3 on Scale 1 to 10","2005","higher vocational","West Germany","65","0.056402908885029","0.0429040918609246","0.0699017259091334","3"
"3 on Scale 1 to 10","2005","higher vocational","East Germany","48","0.113976249762964","0.0835846676456951","0.144367831880233","3"
"3 on Scale 1 to 10","2005","higher education","West Germany","121","0.0583889174385296","0.0497939941338424","0.0669838407432167","3"
"3 on Scale 1 to 10","2005","higher education","East Germany","74","0.0586978017675906","0.0456722871309614","0.0717233164042197","3"
"4 on Scale 1 to 10","2005","in school","West Germany","25","","","","4"
"4 on Scale 1 to 10","2005","in school","East Germany","2","","","","4"
"4 on Scale 1 to 10","2005","inadequately","West Germany","17","","","","4"
"4 on Scale 1 to 10","2005","inadequately","East Germany","","","","","4"
"4 on Scale 1 to 10","2005","general elemantary","West Germany","193","0.0938108313301079","0.0809455148483369","0.106676147811879","4"
"4 on Scale 1 to 10","2005","general elemantary","East Germany","40","0.127351365085886","0.0914921682384689","0.163210561933303","4"
"4 on Scale 1 to 10","2005","middle vocational","West Germany","571","0.0777459986393987","0.0716343156190366","0.0838576816597608","4"
"4 on Scale 1 to 10","2005","middle vocational","East Germany","268","0.100577848368628","0.0890522845115651","0.11210341222569","4"
"4 on Scale 1 to 10","2005","vocational + Abi","West Germany","82","0.102637562991679","0.0832778371497335","0.121997288833625","4"
"4 on Scale 1 to 10","2005","vocational + Abi","East Germany","19","","","","4"
"4 on Scale 1 to 10","2005","higher vocational","West Germany","82","0.0861102869661315","0.0696958467980351","0.102524727134228","4"
"4 on Scale 1 to 10","2005","higher vocational","East Germany","45","0.110091460330834","0.0801568954845216","0.140026025177146","4"
"4 on Scale 1 to 10","2005","higher education","West Germany","118","0.0530178163447045","0.0448044189577027","0.0612312137317063","4"
"4 on Scale 1 to 10","2005","higher education","East Germany","87","0.055696748450284","0.0429883711624897","0.0684051257380782","4"
"5 on Scale 1 to 10","2005","general elemantary","West Germany","311","0.159057039014165","0.1429192413878","0.175194836640531","5"
"5 on Scale 1 to 10","2005","inadequately","West Germany","27","","","","5"
"5 on Scale 1 to 10","2005","inadequately","East Germany","3","","","","5"
"5 on Scale 1 to 10","2005","general elemantary","East Germany","50","0.149224919535143","0.110897718362836","0.18755212070745","5"
"5 on Scale 1 to 10","2005","in school","West Germany","49","0.105320761136623","0.0753879102103967","0.135253612062849","5"
"5 on Scale 1 to 10","2005","in school","East Germany","9","","","","5"
"5 on Scale 1 to 10","2005","middle vocational","West Germany","1136","0.162774656420864","0.154348857293985","0.171200455547743","5"
"5 on Scale 1 to 10","2005","middle vocational","East Germany","442","0.167474864356575","0.153166080749394","0.181783647963756","5"
"5 on Scale 1 to 10","2005","vocational + Abi","West Germany","127","0.136363808830176","0.114472230607161","0.158255387053192","5"
"5 on Scale 1 to 10","2005","vocational + Abi","East Germany","25","","","","5"
"5 on Scale 1 to 10","2005","higher vocational","West Germany","134","0.13112656066601","0.111376189649908","0.150876931682113","5"
"5 on Scale 1 to 10","2005","higher vocational","East Germany","69","0.169464196683726","0.133585091444372","0.20534330192308","5"
"5 on Scale 1 to 10","2005","higher education","West Germany","243","0.104965699352911","0.0937304024173423","0.116200996288479","5"
"5 on Scale 1 to 10","2005","higher education","East Germany","188","0.161667839031528","0.141267409271291","0.182068268791764","5"
"6 on Scale 1 to 10","2005","in school","West Germany","40","0.125822110245743","0.0934824241767648","0.158161796314721","6"
"6 on Scale 1 to 10","2005","in school","East Germany","8","","","","6"
"6 on Scale 1 to 10","2005","inadequately","West Germany","27","","","","6"
"6 on Scale 1 to 10","2005","inadequately","East Germany","","","","","6"
"6 on Scale 1 to 10","2005","general elemantary","West Germany","213","0.100916077221476","0.0876248572869355","0.114207297156016","6"
"6 on Scale 1 to 10","2005","general elemantary","East Germany","32","0.0785695378603383","0.0496269452656253","0.107512130455051","6"
"6 on Scale 1 to 10","2005","middle vocational","West Germany","870","0.114471390395","0.107204538620209","0.121738242169791","6"
"6 on Scale 1 to 10","2005","middle vocational","East Germany","328","0.120043711463061","0.107589120239162","0.132498302686959","6"
"6 on Scale 1 to 10","2005","vocational + Abi","West Germany","118","0.127557529318852","0.106276945286731","0.148838113350973","6"
"6 on Scale 1 to 10","2005","vocational + Abi","East Germany","23","","","","6"
"6 on Scale 1 to 10","2005","higher vocational","West Germany","125","0.10499955925088","0.0870622611737468","0.122936857328014","6"
"6 on Scale 1 to 10","2005","higher vocational","East Germany","43","0.083745588126615","0.0572537279812476","0.110237448271983","6"
"6 on Scale 1 to 10","2005","higher education","West Germany","254","0.0883769730714367","0.0779725448587804","0.098781401284093","6"
"6 on Scale 1 to 10","2005","higher education","East Germany","164","0.123377909156695","0.105153882391706","0.141601935921683","6"
"7 on Scale 1 to 10","2005","in school","West Germany","34","0.0675411351972012","0.043069869782453","0.0920124006119495","7"
"7 on Scale 1 to 10","2005","in school","East Germany","16","","","","7"
"7 on Scale 1 to 10","2005","inadequately","West Germany","15","","","","7"
"7 on Scale 1 to 10","2005","inadequately","East Germany","1","","","","7"
"7 on Scale 1 to 10","2005","general elemantary","West Germany","225","0.102607093354471","0.0892175872637955","0.115996599445147","7"
"7 on Scale 1 to 10","2005","general elemantary","East Germany","35","0.0971093804483417","0.0652580768739284","0.128960684022755","7"
"7 on Scale 1 to 10","2005","middle vocational","West Germany","1211","0.164686810645805","0.156221349840114","0.173152271451496","7"
"7 on Scale 1 to 10","2005","middle vocational","East Germany","334","0.12197233070032","0.109431855793308","0.134512805607332","7"
"7 on Scale 1 to 10","2005","vocational + Abi","West Germany","170","0.174238935627577","0.150041914741566","0.198435956513588","7"
"7 on Scale 1 to 10","2005","vocational + Abi","East Germany","18","","","","7"
"7 on Scale 1 to 10","2005","higher vocational","West Germany","211","0.184459886111216","0.161765141787813","0.207154630434619","7"
"7 on Scale 1 to 10","2005","higher vocational","East Germany","71","0.176857166659552","0.14036729145603","0.213347041863073","7"
"7 on Scale 1 to 10","2005","higher education","West Germany","454","0.146238681063129","0.133286575322671","0.159190786803587","7"
"7 on Scale 1 to 10","2005","higher education","East Germany","234","0.194838716522478","0.172890536790779","0.216786896254178","7"
"8 on Scale 1 to 10","2005","in school","West Germany","38","0.112770889005045","0.0819266682993066","0.143615109710783","8"
"8 on Scale 1 to 10","2005","in school","East Germany","8","","","","8"
"8 on Scale 1 to 10","2005","inadequately","West Germany","14","","","","8"
