"plh0176","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"7 on Scale 1 to 10","2004","vocational + Abi","Female","80","0.135957240668283","0.109424148556499","0.162490332780066","7"
"7 on Scale 1 to 10","2004","higher vocational","Male","163","0.183618242023484","0.158761472050898","0.208475011996071","7"
"7 on Scale 1 to 10","2004","higher vocational","Female","106","0.15129054022827","0.124436758880418","0.178144321576122","7"
"7 on Scale 1 to 10","2004","higher education","Male","432","0.199100521049064","0.183161021209636","0.215040020888493","7"
"7 on Scale 1 to 10","2004","in school","Male","28","","","","7"
"7 on Scale 1 to 10","2004","in school","Female","25","","","","7"
"7 on Scale 1 to 10","2004","inadequately","Male","12","","","","7"
"7 on Scale 1 to 10","2004","inadequately","Female","5","","","","7"
"7 on Scale 1 to 10","2004","general elemantary","Male","122","0.143261666861319","0.119413229637499","0.167110104085138","7"
"8 on Scale 1 to 10","2004","higher vocational","Female","133","0.174041522749309","0.145627967070096","0.202455078428521","8"
"8 on Scale 1 to 10","2004","higher education","Female","366","0.172548424045399","0.155222132831009","0.189874715259789","8"
"8 on Scale 1 to 10","2004","higher vocational","Male","204","0.194325126776487","0.168922155075942","0.219728098477032","8"
"8 on Scale 1 to 10","2004","higher education","Male","635","0.239764015292766","0.222722206094236","0.256805824491296","8"
"8 on Scale 1 to 10","2004","in school","Male","22","","","","8"
"8 on Scale 1 to 10","2004","in school","Female","38","0.131294956836429","0.0890061684291006","0.173583745243757","8"
"8 on Scale 1 to 10","2004","inadequately","Male","10","","","","8"
"8 on Scale 1 to 10","2004","inadequately","Female","12","","","","8"
"8 on Scale 1 to 10","2004","general elemantary","Male","100","0.120946074520059","0.0987500869362472","0.143142062103871","8"
"8 on Scale 1 to 10","2004","general elemantary","Female","167","0.107677845758913","0.0926803821271996","0.122675309390627","8"
"8 on Scale 1 to 10","2004","middle vocational","Male","930","0.170766646110676","0.160476223433285","0.181057068788067","8"
"8 on Scale 1 to 10","2004","middle vocational","Female","731","0.13960386340265","0.130329989803778","0.148877737001522","8"
"8 on Scale 1 to 10","2004","vocational + Abi","Male","89","0.190781646260851","0.155776929463042","0.22578636305866","8"
"8 on Scale 1 to 10","2004","vocational + Abi","Female","112","0.138129910154408","0.111419297737125","0.16484052257169","8"
"9 on Scale 1 to 10","2004","in school","Male","9","","","","9"
"9 on Scale 1 to 10","2004","in school","Female","19","","","","9"
"9 on Scale 1 to 10","2004","inadequately","Male","5","","","","9"
"9 on Scale 1 to 10","2004","inadequately","Female","5","","","","9"
"9 on Scale 1 to 10","2004","general elemantary","Male","34","0.0348130374890635","0.0223349648894545","0.0472911100886726","9"
"9 on Scale 1 to 10","2004","general elemantary","Female","65","0.0337467580526566","0.0250098993635669","0.0424836167417463","9"
"9 on Scale 1 to 10","2004","middle vocational","Male","263","0.0507273131317694","0.0447265051430204","0.0567281211205184","9"
"9 on Scale 1 to 10","2004","middle vocational","Female","282","0.0478889204431713","0.0421751266781059","0.0536027142082367","9"
"9 on Scale 1 to 10","2004","vocational + Abi","Male","28","","","","9"
"9 on Scale 1 to 10","2004","vocational + Abi","Female","32","0.0598582032403476","0.0414937672423174","0.0782226392383779","9"
"9 on Scale 1 to 10","2004","higher vocational","Male","64","0.0603931092573755","0.0450996078986932","0.0756866106160578","9"
"9 on Scale 1 to 10","2004","higher vocational","Female","37","0.0534952079654326","0.036632050756295","0.0703583651745703","9"
"9 on Scale 1 to 10","2004","higher education","Male","341","0.112280693373829","0.0996786821693079","0.124882704578351","9"
"9 on Scale 1 to 10","2004","higher education","Female","192","0.0922777233806021","0.079006720303889","0.105548726457315","9"
"0 Completely dissatisfied","2005","in school","Male","46","0.179915949180041","0.131420209835702","0.22841168852438","0"
"0 Completely dissatisfied","2005","in school","Female","52","0.205848133578238","0.156512184711466","0.255184082445011","0"
"0 Completely dissatisfied","2005","inadequately","Male","13","","","","0"
"0 Completely dissatisfied","2005","inadequately","Female","23","","","","0"
"0 Completely dissatisfied","2005","general elemantary","Male","57","0.0869502571684378","0.0670228802373641","0.106877634099511","0"
"0 Completely dissatisfied","2005","general elemantary","Female","141","0.0914019179817432","0.0769948793845694","0.105808956578917","0"
"0 Completely dissatisfied","2005","middle vocational","Male","203","0.0458539092278193","0.0399786934044155","0.0517291250512231","0"
"0 Completely dissatisfied","2005","middle vocational","Female","345","0.0622468231877796","0.0556296337015724","0.0688640126739868","0"
"0 Completely dissatisfied","2005","vocational + Abi","Male","12","","","","0"
"0 Completely dissatisfied","2005","vocational + Abi","Female","54","0.0801131070620405","0.0590976867968163","0.101128527327265","0"
"0 Completely dissatisfied","2005","higher vocational","Male","23","","","","0"
"0 Completely dissatisfied","2005","higher vocational","Female","33","0.0612055450020522","0.0427636143231556","0.0796474756809487","0"
"0 Completely dissatisfied","2005","higher education","Male","41","0.0246640860532581","0.0183378448542725","0.0309903272522437","0"
"0 Completely dissatisfied","2005","higher education","Female","79","0.0535185424596534","0.0431241423914796","0.0639129425278272","0"
"1 on Scale 1 to 10","2005","inadequately","Female","11","","","","1"
"1 on Scale 1 to 10","2005","inadequately","Male","4","","","","1"
"1 on Scale 1 to 10","2005","general elemantary","Male","42","0.070656166358235","0.0525331398037064","0.0887791929127636","1"
"1 on Scale 1 to 10","2005","in school","Male","11","","","","1"
"1 on Scale 1 to 10","2005","in school","Female","14","","","","1"
"1 on Scale 1 to 10","2005","general elemantary","Female","69","0.0449917881954496","0.0346288874751073","0.0553546889157918","1"
"1 on Scale 1 to 10","2005","middle vocational","Male","154","0.0382896854809628","0.0328996547634332","0.0436797161984924","1"
"1 on Scale 1 to 10","2005","middle vocational","Female","200","0.0362045865306487","0.031088417002208","0.0413207560590893","1"
"1 on Scale 1 to 10","2005","vocational + Abi","Male","10","","","","1"
"1 on Scale 1 to 10","2005","vocational + Abi","Female","21","","","","1"
"1 on Scale 1 to 10","2005","higher vocational","Male","13","","","","1"
"1 on Scale 1 to 10","2005","higher vocational","Female","17","","","","1"
"1 on Scale 1 to 10","2005","higher education","Male","24","","","","1"
"1 on Scale 1 to 10","2005","higher education","Female","43","0.0376952016191542","0.0288990927583903","0.046491310479918","1"
"10 Completely satisfied","2005","middle vocational","Male","188","0.0368321368989682","0.0315416864193257","0.0421225873786107","10"
"10 Completely satisfied","2005","higher education","Female","132","0.0680996785003794","0.056465157812191","0.0797341991885677","10"
"10 Completely satisfied","2005","general elemantary","Male","30","0.0469249516253688","0.0319683492600417","0.0618815539906959","10"
"10 Completely satisfied","2005","general elemantary","Female","66","0.0478129879511192","0.0371459159559438","0.0584800599462945","10"
"10 Completely satisfied","2005","higher education","Male","181","0.0730624270290992","0.0624477101447653","0.083677143913433","10"
"10 Completely satisfied","2005","in school","Male","14","","","","10"
"10 Completely satisfied","2005","in school","Female","21","","","","10"
"10 Completely satisfied","2005","inadequately","Male","5","","","","10"
"10 Completely satisfied","2005","inadequately","Female","3","","","","10"
"10 Completely satisfied","2005","middle vocational","Female","217","0.0471697789002449","0.0413633329859905","0.0529762248144994","10"
"10 Completely satisfied","2005","vocational + Abi","Male","21","","","","10"
"10 Completely satisfied","2005","vocational + Abi","Female","35","0.0714619650155272","0.0515205302422014","0.0914033997888531","10"
"10 Completely satisfied","2005","higher vocational","Male","54","0.0766537476508748","0.0592047150800816","0.0941027802216681","10"
"10 Completely satisfied","2005","higher vocational","Female","27","","","","10"
"2 on Scale 1 to 10","2005","in school","Male","21","","","","2"
"2 on Scale 1 to 10","2005","in school","Female","20","","","","2"
"2 on Scale 1 to 10","2005","inadequately","Male","8","","","","2"
"2 on Scale 1 to 10","2005","inadequately","Female","10","","","","2"
"2 on Scale 1 to 10","2005","general elemantary","Male","54","0.0842323878406526","0.064589755986558","0.103875019694747","2"
"2 on Scale 1 to 10","2005","vocational + Abi","Female","31","0.0451930164879541","0.0291120356405447","0.0612739973353636","2"
"2 on Scale 1 to 10","2005","higher vocational","Male","33","0.0447633248416051","0.0312008475479929","0.0583258021352174","2"
"2 on Scale 1 to 10","2005","higher vocational","Female","33","0.0404376912265085","0.0252827062960411","0.0555926761569759","2"
"2 on Scale 1 to 10","2005","higher education","Male","59","0.0250163268605828","0.0186462222049354","0.0313864315162302","2"
"2 on Scale 1 to 10","2005","higher education","Female","81","0.0515323654004937","0.0413219706902201","0.0617427601107674","2"
"2 on Scale 1 to 10","2005","vocational + Abi","Male","19","","","","2"
"2 on Scale 1 to 10","2005","middle vocational","Male","236","0.0487394632850246","0.0426913723106292","0.05478755425942","2"
"2 on Scale 1 to 10","2005","general elemantary","Female","124","0.0828515253448932","0.0690705093892304","0.096632541300556","2"
"2 on Scale 1 to 10","2005","middle vocational","Female","283","0.0575693208491702","0.0511897573608311","0.0639488843375094","2"
"3 on Scale 1 to 10","2005","in school","Male","23","","","","3"
"3 on Scale 1 to 10","2005","in school","Female","21","","","","3"
"3 on Scale 1 to 10","2005","inadequately","Male","15","","","","3"
"3 on Scale 1 to 10","2005","inadequately","Female","23","","","","3"
"3 on Scale 1 to 10","2005","general elemantary","Male","86","0.10780039614578","0.0858668591037181","0.129733933187841","3"
"3 on Scale 1 to 10","2005","general elemantary","Female","178","0.119293305595139","0.103088835170286","0.135497776019993","3"
"3 on Scale 1 to 10","2005","middle vocational","Male","355","0.070937845505554","0.0637269436352074","0.0781487473759006","3"
"3 on Scale 1 to 10","2005","middle vocational","Female","455","0.0927615863355787","0.0848161911686023","0.100706981502555","3"
"3 on Scale 1 to 10","2005","vocational + Abi","Male","38","0.085777647648161","0.0603249043020066","0.111230390994315","3"
"3 on Scale 1 to 10","2005","vocational + Abi","Female","48","0.0826856598586943","0.0613653620907607","0.104005957626628","3"
"3 on Scale 1 to 10","2005","higher vocational","Male","59","0.0581488548446597","0.0427997136956241","0.0734979959936953","3"
"3 on Scale 1 to 10","2005","higher vocational","Female","54","0.0850566173983554","0.0635942855054987","0.106518949291212","3"
"3 on Scale 1 to 10","2005","higher education","Male","92","0.0560128096656696","0.046633673217254","0.0653919461140853","3"
"3 on Scale 1 to 10","2005","higher education","Female","103","0.0617892144660887","0.0506693938263424","0.072909035105835","3"
"4 on Scale 1 to 10","2005","in school","Male","12","","","","4"
"4 on Scale 1 to 10","2005","in school","Female","15","","","","4"
"4 on Scale 1 to 10","2005","inadequately","Male","9","","","","4"
"4 on Scale 1 to 10","2005","inadequately","Female","8","","","","4"
"4 on Scale 1 to 10","2005","general elemantary","Male","78","0.102543375466549","0.0810884001400471","0.123998350793052","4"
"4 on Scale 1 to 10","2005","general elemantary","Female","155","0.094978648829368","0.0803213627871575","0.109635934871579","4"
"4 on Scale 1 to 10","2005","middle vocational","Male","380","0.0765003930943732","0.0690345579724422","0.0839662282163042","4"
"4 on Scale 1 to 10","2005","middle vocational","Female","459","0.0882482398122948","0.0804792950393169","0.0960171845852728","4"
"4 on Scale 1 to 10","2005","vocational + Abi","Male","52","0.141878959660688","0.110164677371543","0.173593241949833","4"
"4 on Scale 1 to 10","2005","vocational + Abi","Female","49","0.0735481762581723","0.0533404965060732","0.0937558560102714","4"
"4 on Scale 1 to 10","2005","higher vocational","Male","62","0.070139360746317","0.0533894616344796","0.0868892598581544","4"
"4 on Scale 1 to 10","2005","higher vocational","Female","65","0.123648942387024","0.0983233272262756","0.148974557547773","4"
"4 on Scale 1 to 10","2005","higher education","Male","92","0.04376331938951","0.0354193259943849","0.0521073127846351","4"
"4 on Scale 1 to 10","2005","higher education","Female","113","0.0671187142115848","0.055562216459569","0.0786752119636007","4"
"5 on Scale 1 to 10","2005","general elemantary","Male","118","0.13993035696769","0.115395119734015","0.164465594201365","5"
"5 on Scale 1 to 10","2005","inadequately","Male","15","","","","5"
"5 on Scale 1 to 10","2005","inadequately","Female","15","","","","5"
"5 on Scale 1 to 10","2005","general elemantary","Female","243","0.166875526438342","0.148234817391789","0.185516235484895","5"
"5 on Scale 1 to 10","2005","in school","Male","29","","","","5"
"5 on Scale 1 to 10","2005","in school","Female","29","","","","5"
"5 on Scale 1 to 10","2005","middle vocational","Male","726","0.153234172941375","0.14311633591968","0.163352009963069","5"
"5 on Scale 1 to 10","2005","middle vocational","Female","852","0.174236289815063","0.16384742949989","0.184625150130235","5"
"5 on Scale 1 to 10","2005","vocational + Abi","Male","63","0.122983828981917","0.0931334794860683","0.152834178477766","5"
"5 on Scale 1 to 10","2005","vocational + Abi","Female","89","0.149753544185463","0.122129958844549","0.177377129526378","5"
"5 on Scale 1 to 10","2005","higher vocational","Male","108","0.132472597164114","0.110238116604743","0.154707077723485","5"
"5 on Scale 1 to 10","2005","higher vocational","Female","95","0.149925593527062","0.12245980312877","0.177391383925354","5"
"5 on Scale 1 to 10","2005","higher education","Male","214","0.11235092601731","0.0994700587535512","0.125231793281068","5"
"5 on Scale 1 to 10","2005","higher education","Female","217","0.127894421931509","0.112470260271616","0.143318583591403","5"
"6 on Scale 1 to 10","2005","in school","Male","28","","","","6"
"6 on Scale 1 to 10","2005","in school","Female","20","","","","6"
"6 on Scale 1 to 10","2005","inadequately","Male","15","","","","6"
"6 on Scale 1 to 10","2005","inadequately","Female","12","","","","6"
"6 on Scale 1 to 10","2005","general elemantary","Male","85","0.0995233191850336","0.0783511116626915","0.120695526707376","6"
"6 on Scale 1 to 10","2005","general elemantary","Female","160","0.0979580872837444","0.0830972026016368","0.112818971965852","6"
"6 on Scale 1 to 10","2005","middle vocational","Male","628","0.124147621862616","0.114885449409883","0.133409794315348","6"
"6 on Scale 1 to 10","2005","middle vocational","Female","570","0.107037597031902","0.09857009196105","0.115505102102755","6"
"6 on Scale 1 to 10","2005","vocational + Abi","Male","68","0.142198763396149","0.110454675105355","0.173942851686943","6"
"6 on Scale 1 to 10","2005","vocational + Abi","Female","73","0.117157772620032","0.0922608208301584","0.142054724409906","6"
"6 on Scale 1 to 10","2005","higher vocational","Male","89","0.0999432673164996","0.0802719213918698","0.119614613241129","6"
"6 on Scale 1 to 10","2005","higher vocational","Female","79","0.101186237731223","0.0779844567095709","0.124388018752876","6"
"6 on Scale 1 to 10","2005","higher education","Male","233","0.0944126411137266","0.0824860488077326","0.106339233419721","6"
"6 on Scale 1 to 10","2005","higher education","Female","185","0.100528334806621","0.0866406701069606","0.114415999506281","6"
"7 on Scale 1 to 10","2005","in school","Male","22","","","","7"
"7 on Scale 1 to 10","2005","in school","Female","28","","","","7"
"7 on Scale 1 to 10","2005","inadequately","Male","7","","","","7"
"7 on Scale 1 to 10","2005","inadequately","Female","9","","","","7"
"7 on Scale 1 to 10","2005","general elemantary","Male","101","0.113655476178114","0.0912081846524555","0.136102767703773","7"
"7 on Scale 1 to 10","2005","general elemantary","Female","159","0.0962681368799911","0.0815222045024947","0.111014069257488","7"
"7 on Scale 1 to 10","2005","middle vocational","Male","828","0.174762503209253","0.164095515157937","0.185429491260569","7"
"7 on Scale 1 to 10","2005","middle vocational","Female","717","0.137280556113511","0.127854934285877","0.146706177941144","7"
"7 on Scale 1 to 10","2005","vocational + Abi","Male","74","0.16013624730294","0.126803519406109","0.193468975199771","7"
"7 on Scale 1 to 10","2005","vocational + Abi","Female","114","0.173068531064326","0.143782340113248","0.202354722015404","7"
"7 on Scale 1 to 10","2005","higher vocational","Male","182","0.199507387240714","0.173296572769849","0.225718201711578","7"
"7 on Scale 1 to 10","2005","higher vocational","Female","100","0.1572501022158","0.129242845957018","0.185257358474581","7"
"7 on Scale 1 to 10","2005","higher education","Male","387","0.161178346933979","0.146180659800873","0.176176034067084","7"
"7 on Scale 1 to 10","2005","higher education","Female","301","0.154220524713075","0.137540722607391","0.170900326818758","7"
"8 on Scale 1 to 10","2005","in school","Male","26","","","","8"
"8 on Scale 1 to 10","2005","in school","Female","20","","","","8"
"8 on Scale 1 to 10","2005","inadequately","Male","10","","","","8"
"8 on Scale 1 to 10","2005","inadequately","Female","6","","","","8"
"8 on Scale 1 to 10","2005","general elemantary","Male","84","0.106910000409675","0.0850563364964299","0.12876366432292","8"
"8 on Scale 1 to 10","2005","general elemantary","Female","182","0.1146473003756","0.0987196676929588","0.130574933058242","8"
"8 on Scale 1 to 10","2005","middle vocational","Male","873","0.16978702277018","0.159241327710625","0.180332717829735","8"
"8 on Scale 1 to 10","2005","middle vocational","Female","756","0.144961850849367","0.135319336100865","0.154604365597869","8"
"8 on Scale 1 to 10","2005","vocational + Abi","Male","67","0.141450469087655","0.109776208292999","0.173124729882311","8"
"8 on Scale 1 to 10","2005","vocational + Abi","Female","93","0.144381886841152","0.117172709094812","0.171591064587492","8"
