"year","sampreg","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1995","East Germany","Male","23821.85","22228.81","1754","11262","16044","29456","37167","62628","23260.6","24383.1","205","141277","23846","24867"
"1995","West Germany","Female","26415.01","23680.72","4979","9416","14523","34129","46960","77261","25971.15","26858.87","0","213353","25524","26465"
"1995","West Germany","Male","29589.56","26835.49","4686","12765","18842","37248","48994","85276","29130.76","30048.36","0","213353","27390","28420"
"1996","East Germany","Female","22110.47","20257.23","1938","9027","13314","27737","36410","62578","21573.78","22647.16","628","127679","22970","24146"
"1996","East Germany","Male","24182.68","22361.78","1758","12069","16835","29752","38333","62578","23635.14","24730.22","915","97504","24268","25407"
"1996","West Germany","Female","26571.73","23673.54","4872","9147","14600","34206","46981","80049","26115.82","27027.64","0","261326","25930","26832"
"1996","West Germany","Male","30420.94","27514","4557","12958","19285","38029","50051","84051","29937.66","30904.22","0","261326","28075","28979"
"1997","East Germany","Female","22876.51","20668.62","1900","9244","13696","28848","37862","67128","22258.59","23494.43","1922","192239","23412","24815"
"1997","East Germany","Male","25005.12","23123.14","1751","12183","17113","30669","39515","64683","24401.43","25608.81","427","192239","25304","26616"
"1997","West Germany","Female","26993.97","24352","4778","9643","15004","35095","47552","80484","26553.25","27434.69","0","173716","26628","27478"
"1997","West Germany","Male","30523.62","27763.38","4486","13319","19389","38401","50090","83491","30070.75","30976.49","143","173716","28784","29767"
"1998","East Germany","Female","23010.57","21082.3","2008","9411","14029","28571","37786","65240","22432.82","23588.32","511","134546","23794","24933"
"1998","East Germany","Male","24740.4","23105","1877","11654","16757","30272","39234","61116","24180.82","25299.98","511","127124","25135","26194"
"1998","West Germany","Female","27287.37","24633.03","5403","10216","15642","34716","47670","76311","26859.83","27714.91","0","276704","26602","27435"
"1998","West Germany","Male","30826.75","28217.3","5039","13857","20044","38608","50606","85051","30386.44","31267.06","0","276704","28608","29514"
"1999","East Germany","Female","23820.37","21918","1978","10245","14386","29462","39203","69063","23233.46","24407.28","596","183193","23971","25326"
"1999","East Germany","Male","25682.72","23896","1825","12146","17262","31458","40986","65144","25080.47","26284.97","2779","183193","25509","26531"
"1999","West Germany","Female","28346.15","25459.18","5145","10545","16373","36318","49573","81815","27894.77","28797.53","102","242816","27314","28239"
"1999","West Germany","Male","31503.26","28441.28","4820","13848","20310","39231","52484","86005","31033.38","31973.14","108","242816","28959","29857"
"2000","East Germany","Female","24380.79","21816.2","3067","9902","14330","30507","41516","70946","23815.76","24945.82","0","314389","23879","24895"
"2000","East Germany","Male","26460.44","23928.64","2811","11718","17519","32670","42512","71472","25910.39","27010.49","1611","237450","25705","26684"
"2000","West Germany","Female","29458.35","26502.94","9543","10615","16854","37616","51490","92033","29091.79","29824.91","0","291390","28353","29046"
"2000","West Germany","Male","32151.87","29063.93","8845","13767","20183","39968","53568","93305","31768.87","32534.87","0","291390","30056","30778"
"2001","East Germany","Female","24665.02","22186.29","2830","10338","14513","31114","41835","73130","24145.61","25184.43","1338","140330","24773","25798"
"2001","East Germany","Male","26655.07","24384.68","2635","11806","17403","33311","43431","74099","26119.45","27190.69","0","140330","26294","27396"
"2001","West Germany","Female","30180.6","27107.05","8651","10874","17088","38693","51997","93099","29780.43","30580.77","0","293555","29313","30174"
"2001","West Germany","Male","33099.79","30017.37","7947","14202","20712","41319","54356","94121","32672.97","33526.61","0","293555","31463","32358"
"2002","East Germany","Female","24965.9","22408.82","2813","10261","14443","31658","41356","79088","24310.26","25621.54","0","158570","25658","26858"
"2002","East Germany","Male","26839.25","24419.75","2645","12000","17307","33130","43088","77643","26134.38","27544.12","0","255660","27254","28748"
"2002","West Germany","Female","30747.11","26678.92","9166","10958","17154","38559","52475","106388","30153.9","31340.32","100","581740","32629","33514"
"2002","West Germany","Male","33807.95","29935.8","8533","14260","20908","40908","55748","108852","33183.06","34432.84","0","581740","35045","36147"
"2003","East Germany","Female","25901.73","23453.19","2776","10434","15310","32662","43350","77195","25221.41","26582.05","696","205653","26239","27439"
"2003","East Germany","Male","27675.64","25198.52","2596","12166","17702","34592","45032","77418","26971.89","28379.39","1683","205653","27874","29418"
"2003","West Germany","Female","31652.65","27942.85","8790","11103","17361","39969","53871","105845","31065.42","32239.88","0","630041","33199","34361"
"2003","West Germany","Male","34615.63","30866.23","8135","14175","20943","42490","57272","109451","33990.66","35240.6","0","630041","35845","36982"
"2004","East Germany","Female","25523.51","23053.6","2743","10637","15239","32628","43581","79141","24855.58","26191.44","1","233011","25782","27102"
"2004","East Germany","Male","27323.37","24808.14","2512","12029","17650","34632","45219","78584","26635.53","28011.21","70","233011","27444","28963"
"2004","West Germany","Female","31331.29","27649.35","8561","11074","17112","39684","52780","103809","30606.91","32055.67","0","2046737","33023","34028"
"2004","West Germany","Male","34578.58","30748.42","7917","14071","21076","42382","56560","111948","33750.57","35406.59","0","2046737","35835","36720"
"2005","East Germany","Female","25731.51","22725.5","2633","10418","15460","33014","43527","79990","25012.88","26450.14","2093","278416","25368","26732"
"2005","East Germany","Male","27534.26","24614.02","2431","11447","17434","35054","45768","80534","26781.36","28287.16","0","278416","27307","28796"
"2005","West Germany","Female","32266.66","28187.34","8232","11844","18066","40197","54606","106271","31422.41","33110.91","0","2489562","33324","34346"
"2005","West Germany","Male","35125.79","31069.95","7516","14335","21042","43193","58247","107498","34207.21","36044.37","0","2489562","36241","37184"
"2006","East Germany","Female","25339.16","22299.56","2803","10212","14788","32161","43868","80065","24629.4","26048.92","0","267264","24907","26266"
"2006","East Germany","Male","26863.55","23783.66","2590","10519","16521","34883","45748","78673","26136.49","27590.61","0","267264","26716","28105"
"2006","West Germany","Female","32397.19","27876.6","8902","11405","17496","40901","55823","112261","31729.05","33065.33","0","890439","32736","33761"
"2006","West Germany","Male","36242.6","31245.42","8086","14143","21183","44283","60052","127861","35501.35","36983.85","0","890439","35747","36946"
"2007","East Germany","Female","26300.64","23299.96","2653","10362","15245","32781","46647","78180","25552.02","27049.26","0","284753","25203","26700"
"2007","East Germany","Male","27269.25","24420.17","2461","10471","16798","34511","46521","80056","26502.58","28035.92","1723","284753","27059","28573"
"2007","West Germany","Female","33034.68","28065.77","8315","11568","17820","41666","57679","115006","32347.13","33722.23","4","624538","33175","34306"
"2007","West Germany","Male","36814.47","31999.3","7536","14358","21475","45660","62246","125076","36075.08","37553.86","0","624538","36196","37446"
"2008","East Germany","Female","26965.87","23657.11","2497","10659","16091","34018","47471","77147","26151.44","27780.3","1000","527897","25685","27238"
"2008","East Germany","Male","27775.47","25149.69","2336","11107","17284","35436","47327","78413","26942.15","28608.79","170","527897","27616","28981"
"2008","West Germany","Female","33730.86","28820.13","7804","11619","17999","42366","59002","116586","32972.99","34488.73","0","1329526","33848","35108"
"2008","West Germany","Male","37961.71","32990.67","7049","14778","22217","45866","63728","125138","37102.99","38820.43","611","1329526","36967","38090"
"2009","East Germany","Female","27450.92","23501.81","2383","10837","15985","34423","47482","80418","26627.65","28274.19","156","377929","25647","27194"
"2009","East Germany","Male","29204.45","26168.97","2209","11297","17640","37743","49545","81206","28343.42","30065.48","1907","377929","28090","29884"
"2009","West Germany","Female","33895.48","29179.62","7205","11716","18282","42901","60187","113850","33179.19","34611.77","0","678817","34107","35392"
"2009","West Germany","Male","38587.71","33485.04","6566","15136","22219","47130","64951","136239","37772.01","39403.41","0","678817","37755","38980"
"2010","East Germany","Female","28040.54","23755.2","2996","11103","15819","35059","50038","85505","27325.12","28755.96","0","420571","25580","26972"
"2010","East Germany","Male","28929.8","25454.55","2541","10673","17410","37342","49578","84492","28145.6","29714","2800","420571","28152","29588"
"2010","West Germany","Female","34476.9","29541.77","10304","11942","18465","44160","61435","122300","33944.54","35009.26","0","525369","32633","33685"
"2010","West Germany","Male","38749.55","33998.56","8591","15019","22720","47927","66640","127106","38130.79","39368.31","203","664511","36940","38035"
"2011","East Germany","Female","27869.6","23978.64","3477","11164","15821","35474","49980","82803","27229.27","28509.93","83","205220","25628","26853"
"2011","East Germany","Male","29812.28","26610.25","2936","10886","17700","38452","51663","86178","29106.63","30517.93","59","205220","28461","29923"
"2011","West Germany","Female","35984.41","30798.26","12358","12105","18871","46095","63877","124682","35456.05","36512.77","0","725750","33651","34590"
"2011","West Germany","Male","39774.89","34962","10244","15224","22934","49795","67748","135140","39185.55","40364.23","0","725750","38114","39008"
"2012","East Germany","Female","27780.1","23618.54","3404","11117","15999","34912","48304","86315","27127.39","28432.81","0","310263","25976","27152"
"2012","East Germany","Male","29834.69","26394","2876","10867","17365","38369","51647","90988","29107.68","30561.7","181","310263","28405","29814"
"2012","West Germany","Female","36661.68","31193","12012","12874","19825","46551","64687","123658","36034.53","37288.83","0","1498562","33737","34847"
"2012","West Germany","Male","40473.92","35061","9984","15126","23001","50188","68986","134800","39769.78","41178.06","0","1498562","37987","38983"
"2013","East Germany","Female","28479.94","24428","3393","11254","16569","36113","49762","88009","27839.76","29120.12","2042","231294","26288","27531"
"2013","East Germany","Male","30893.22","27290.69","2847","10935","18114","39948","53797","91429","30165.37","31621.07","600","231294","29005","30401"
"2013","West Germany","Female","37190.54","31359.76","13614","12948","19900","47687","65869","125988","36650.52","37730.56","0","1141458","33919","34689"
"2013","West Germany","Male","40696.25","35090","11462","15419","23395","51017","70240","133132","40103.62","41288.88","0","1105893","37178","38132"
"2014","East Germany","Female","28813.39","24921.23","3098","10829","16409","36603","51393","86150","28124.16","29502.62","800","313830","27074","28082"
"2014","East Germany","Male","31364.86","27209.86","2606","11101","18309","39823","55216","91449","30583.44","32146.28","899","313830","29448","30943"
"2014","West Germany","Female","37937.71","31943.82","11906","13129","20079","48400","67315","128297","37354.45","38520.97","0","1295921","35430","36351"
"2014","West Germany","Male","41793.94","36157.51","10176","15376","23934","51812","71374","144737","41151.45","42436.43","0","832555","38514","39675"
"2015","East Germany","Female","29757.82","25431.69","3007","12087","17134","38198","52217","89980","29088.08","30427.56","0","209988","27440","28984"
"2015","East Germany","Male","31013.01","27244.3","2534","11035","17809","40503","54666","92356","30267.52","31758.5","2","181533","29731","31149"
"2015","West Germany","Female","38182.19","32555.72","11837","13075","20595","49566","69134","118208","37659.63","38704.75","0","1034092","35311","36336"
"2015","West Germany","Male","42030.77","36694.84","10134","15446","23670","53511","73743","124078","41446.65","42614.89","0","702467","38241","39354"
"2016","East Germany","Female","30685.72","26082.9","2818","11807","17650","38883","53307","103120","29829.13","31542.31","21","571359","28531","29951"
"2016","East Germany","Male","32661.12","28209.51","2350","11681","18643","41842","55382","104674","31514.36","33807.88","1500","571359","30950","32470"
"2016","West Germany","Female","39326.81","33937","10689","13655","21160","50524","69946","134224","38692.69","39960.93","0","1592880","37066","38000"
"2016","West Germany","Male","43287.68","37611.18","9100","15712","24923","53719","74121","148254","42596.89","43978.47","0","777658","40040","41140"
"2017","East Germany","Female","31605.51","27332.46","3231","12253","18470","40494","54352","98753","30887.22","32323.8","0","302037","29293","30839"
"2017","East Germany","Male","32691.58","29014.33","2865","11205","18180","42306","57241","98753","31878.88","33504.28","0","302037","30665","32349"
"2017","West Germany","Female","40396.51","34953.97","12224","14071","21768","52017","71611","131998","39793.35","40999.67","0","947279","37509","38400"
"2017","West Germany","Male","44000.85","38388.05","11132","15363","24842","55142","75498","141483","43307.61","44694.09","0","947279","38750","39997"
"2018","East Germany","Female","32222.96","28178.36","3239","12387","18321","41477","55006","92791","31458.12","32987.8","0","501040","29881","31654"
"2018","East Germany","Male","33559.19","29703.29","2914","11779","18469","43675","55969","112835","32698.64","34419.74","0","501040","30279","32028"
"2018","West Germany","Female","41351.03","35399.64","12267","14405","22291","52700","72206","137111","40745.45","41956.61","0","985295","36568","37704"
"2018","West Germany","Male","45095.31","39468.54","11470","15718","25657","56606","77244","148972","44429.19","45761.43","0","769624","37396","38555"
"2019","East Germany","Female","34091.8","30700.08","3157","13124","19794","43769","57105","103229","32852.22","35331.38","0","621904","32175","33854"
"2019","East Germany","Male","36395.23","32871.86","2977","12479","19917","46998","60138","121537","34503.29","38287.17","0","872251","34213","36532"
"2019","West Germany","Female","42824.12","37149.05","11826","15016","23405","54980","74749","138423","41986.26","43661.98","0","1261549","39326","40624"
"2019","West Germany","Male","47691.87","40952","11623","16180","26596","59270","82259","170578","45851.41","49532.33","0","8068819","41326","42671"
