"year","e11102","e11103","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Not Employed","Not Working","26042.52","21804.33","7929","10200","15036","31685","44283","85666","25220.61","26864.43","0","2489562","24284","25087"
"2005","Not Employed","Part Time","","","","","","","","","","","","","",""
"2006","Employed","Full Time","39640.52","35094.14","8449","17593","25056","47336","63420","127861","38924.07","40356.97","1198","890439","39026","40027"
"2006","Employed","Not Working","","","","","","","","","","","","","",""
"2006","Employed","Part Time","34039.86","29969.75","5033","11840","19150","42680","57554","116055","33224.89","34854.83","624","686604","34164","35423"
"2006","Not Employed","Full Time","","","","","","","","","","","","","",""
"2006","Not Employed","Not Working","25911.24","21658.28","8899","9768","14568","31825","45223","92834","25369.18","26453.3","0","880714","24277","24943"
"2006","Not Employed","Part Time","","","","","","","","","","","","","",""
"2007","Employed","Full Time","39986.37","35279.96","7883","18025","25488","48153","64127","127512","39311.14","40661.6","644","624538","39424","40535"
"2007","Employed","Not Working","","","","","","","","","","","","","",""
"2007","Employed","Part Time","34887.93","31048.13","4729","11933","19727","44265","58392","119570","34016.38","35759.48","843","426223","34275","35570"
"2007","Not Employed","Full Time","","","","","","","","","","","","","",""
"2007","Not Employed","Not Working","26582.76","22169","8353","9911","14796","32581","46928","91832","25993.25","27172.27","0","624538","24724","25480"
"2007","Not Employed","Part Time","","","","","","","","","","","","","",""
"2008","Employed","Full Time","41299.56","36354.61","7504","18502","25995","49630","67641","125138","40528.47","42070.65","2415","1329526","40222","41192"
"2008","Employed","Not Working","","","","","","","","","","","","","",""
"2008","Employed","Part Time","35389.54","31750.1","4425","12000","20315","44266","59587","119599","34495.68","36283.4","590","594117","35364","36619"
"2008","Not Employed","Full Time","","","","","","","","","","","","","",""
"2008","Not Employed","Not Working","26946.54","22272","7757","9867","14975","33106","46730","92571","26253.02","27640.06","0","1329526","24762","25508"
"2008","Not Employed","Part Time","","","","","","","","","","","","","",""
"2009","Employed","Full Time","42281.5","37088.71","7014","18993","26433","50886","67621","138037","41479.64","43083.36","3130","678817","41060","42202"
"2009","Employed","Not Working","","","","","","","","","","","","","",""
"2009","Employed","Part Time","35775.96","32246.76","4232","13026","20844","45182","60412","118340","34934.37","36617.55","360","454829","35483","37067"
"2009","Not Employed","Full Time","","","","","","","","","","","","","",""
"2009","Not Employed","Not Working","26735.47","21926.52","7117","9657","14876","33446","47315","101131","26166.44","27304.5","0","377929","24712","25438"
"2009","Not Employed","Part Time","","","","","","","","","","","","","",""
"2010","Employed","Full Time","42401.08","37480.75","9255","18790","26538","51242","70234","127106","41812.69","42989.47","1661","664511","39662","40667"
"2010","Employed","Not Working","","","","","","","","","","","","","",""
"2010","Employed","Part Time","36529.4","32758.3","6359","12402","20581","45800","62692","128119","35901.54","37157.26","540","287969","33126","34264"
"2010","Not Employed","Full Time","","","","","","","","","","","","","",""
"2010","Not Employed","Not Working","27009.25","22438.28","8818","9655","15048","33472","47973","98202","26510.37","27508.13","0","525369","25129","25804"
"2010","Not Employed","Part Time","","","","","","","","","","","","","",""
"2011","Employed","Full Time","43549.45","38853.32","10644","18681","27191","53489","71576","135140","42988.53","44110.37","892","725750","40803","41702"
"2011","Employed","Not Working","","","","","","","","","","","","","",""
"2011","Employed","Part Time","37590.94","33194.57","7677","12706","21584","47095","64366","127671","36966.97","38214.91","480","725750","34243","35430"
"2011","Not Employed","Full Time","","","","","","","","","","","","","",""
"2011","Not Employed","Not Working","27961.33","22940","10694","10118","15298","34581","50782","99025","27470.12","28452.54","0","550303","25834","26484"
"2011","Not Employed","Part Time","","","","","","","","","","","","","",""
"2012","Employed","Full Time","44188.84","39218.65","10443","19175","27409","53627","72184","134494","43534.08","44843.6","240","1498562","40878","41812"
"2012","Employed","Not Working","","","","","","","","","","","","","",""
"2012","Employed","Part Time","38451.89","33292","7474","12301","21394","48375","65409","135063","37635.93","39267.85","938","1498562","34597","35557"
"2012","Not Employed","Full Time","","","","","","","","","","","","","",""
"2012","Not Employed","Not Working","28295.55","23369","10359","10440","15914","34539","50713","98995","27773.38","28817.72","0","725909","25664","26397"
"2012","Not Employed","Part Time","","","","","","","","","","","","","",""
"2013","Employed","Full Time","45406.69","40196","9730","19525","27695","55945","75231","131055","44759.73","46053.65","2353","1105893","41979","42963"
"2013","Employed","Not Working","","","","","","","","","","","","","",""
"2013","Employed","Part Time","40104.94","35089.86","7182","13289","22510","50141","69140","143965","39317.09","40892.79","493","1141458","35797","36944"
"2013","Not Employed","Full Time","","","","","","","","","","","","","",""
"2013","Not Employed","Not Working","29364.18","24958","14404","10782","16512","36411","51538","96282","28958.97","29769.39","0","677047","27762","28334"
"2013","Not Employed","Part Time","","","","","","","","","","","","","",""
"2014","Employed","Full Time","46607.75","41221.45","10244","20455","28852","56074","75499","138709","45984.94","47230.56","3840","832555","42308","43294"
"2014","Employed","Not Working","","","","","","","","","","","","","",""
"2014","Employed","Part Time","38776.94","33336.39","7573","12364","20154","49375","67789","144557","38040.59","39513.29","507","1295921","35717","36899"
"2014","Not Employed","Full Time","","","","","","","","","","","","","",""
"2014","Not Employed","Not Working","29286.08","24578.51","9969","10770","16315","36022","51297","104916","28784.15","29788.01","0","725974","26969","27559"
"2014","Not Employed","Part Time","","","","","","","","","","","","","",""
"2015","Employed","Full Time","46945.45","41998.47","9524","20115","29154","57753","77520","135511","46345.65","47545.25","2442","702467","43460","44453"
"2015","Employed","Not Working","","","","","","","","","","","","","",""
"2015","Employed","Part Time","39728.34","35060.38","7139","12725","21600","50897","70374","119278","39043.74","40412.94","285","1034092","37021","38147"
"2015","Not Employed","Full Time","","","","","","","","","","","","","",""
"2015","Not Employed","Not Working","29332.39","24486","10849","10752","16439","36315","52720","98508","28915.97","29748.81","0","443371","26993","27648"
"2015","Not Employed","Part Time","","","","","","","","","","","","","",""
"2016","Employed","Full Time","48124.09","42459","9190","21060","29551","58040","77735","152471","47442.8","48805.38","1918","777658","44120","45081"
"2016","Employed","Not Working","","","","","","","","","","","","","",""
"2016","Employed","Part Time","40215.73","35814.47","6976","12195","22206","51510","70726","142135","39380.02","41051.44","839","1592880","37621","38793"
"2016","Not Employed","Full Time","","","","","","","","","","","","","",""
"2016","Not Employed","Not Working","30303.56","25306.14","8791","10886","16882","37724","53949","111309","29763.92","30843.2","0","571359","27687","28642"
"2016","Not Employed","Part Time","","","","","","","","","","","","","",""
"2017","Employed","Full Time","49314.24","43702.29","10463","21052","30113","59845","80985","147888","48596.75","50031.73","1600","947279","45531","46568"
"2017","Employed","Not Working","","","","","","","","","","","","","",""
"2017","Employed","Part Time","41108.59","36506.02","7817","12805","22341","52688","71539","136090","40361.68","41855.5","180","947279","38520","39720"
"2017","Not Employed","Full Time","","","","","","","","","","","","","",""
"2017","Not Employed","Not Working","30707","26084.2","11172","10807","17093","38428","55058","102793","30237.78","31176.22","0","696057","26428","27007"
"2017","Not Employed","Part Time","","","","","","","","","","","","","",""
"2018","Employed","Full Time","50229.55","45091.76","10075","21544","31092","61010","81776","153521","49539.07","50920.03","298","769624","45677","46730"
"2018","Employed","Not Working","","","","","","","","","","","","","",""
"2018","Employed","Part Time","42856.99","37960.43","7894","13267","22890","54000","73986","151563","42073.38","43640.6","650","985295","38358","39600"
"2018","Not Employed","Full Time","","","","","","","","","","","","","",""
"2018","Not Employed","Not Working","30910.14","26480.53","11921","11008","17266","39072","55099","99420","30440.19","31380.09","0","666144","25847","26578"
"2018","Not Employed","Part Time","","","","","","","","","","","","","",""
"2019","Employed","Full Time","52318.75","45906.48","10853","22400","32132","62800","85303","168867","50449","54188.5","912","8068819","50532","51738"
"2019","Employed","Not Working","","","","","","","","","","","","","",""
"2019","Employed","Part Time","44685.62","39953.61","7731","13697","24803","56486","76334","151908","43244.63","46126.61","928","2734678","41423","42831"
"2019","Not Employed","Full Time","","","","","","","","","","","","","",""
"2019","Not Employed","Not Working","33212.52","27865","11083","11788","18000","41185","59247","110472","32570.24","33854.8","0","772630","27626","28382"
"2019","Not Employed","Part Time","","","","","","","","","","","","","",""
