"year","age_gr","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1995","66 and older","1-pers.-HH","12367.33","11327.14","540","6594","8595","14017","19960","34260","11848.61","12886.05","0","57429","10613","11480"
"1995","66 and older","Couple + C. GT 16 ","33419.9","33208.34","99","20013","24290","39512","48787","62635","30918.38","35921.42","13642","78782","28420","33542"
"1995","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1995","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1995","66 and older","Single parent","24585.44","22772.24","40","12277","19464","26515","34791","72301","20190.88","28980","9271","72301","21136","26500"
"1996","16-34 y.","(Married) couple without C.","28474.76","27922","879","15590","20724","34638","40902","64886","27794.27","29155.25","2389","72448","25382","27200"
"1996","16-34 y.","1-pers.-HH","13827.06","12949.38","436","5833","8734","17368","20100","33892","12779.54","14874.58","0","193088","12673","14014"
"1996","16-34 y.","Couple + C. GT 16 ","40294.47","37242","901","21932","28947","47390","57797","98732","39199.1","41389.84","2742","236125","35092","37366"
"1996","16-34 y.","Couple + C. LE 16","27006.04","25796","1465","16932","20813","30864","39062","63334","26479.12","27532.96","4441","97504","24352","25496"
"1996","16-34 y.","Couple + C. LE and GT 16","37070.83","34401.56","471","21769","26876","43187","55616","80429","35808.9","38332.76","2769","107573","31896","34087"
"1996","16-34 y.","Single parent","20470.56","17704.74","322","7516","11381","26178","39100","61685","19205.22","21735.9","2608","62089","17086","20259"
"1996","35-65 y.","(Married) couple without C.","28853.34","24784","1894","14329","18990","35212","48638","76638","28128.03","29578.65","2389","261326","23565","24617"
"1996","35-65 y.","1-pers.-HH","17102.47","14470.7","523","6997","9446","19956","30180","56878","16194.36","18010.58","0","113924","13578","14908"
"1996","35-65 y.","Couple + C. GT 16 ","38969.46","36205.13","1370","21606","28185","46545","57786","96484","38086.71","39852.21","2742","236125","33493","35287"
"1996","35-65 y.","Couple + C. LE 16","33687.24","30399","1543","19751","23899","38946","50732","90631","33008.74","34365.74","6355","156023","28505","29679"
"1996","35-65 y.","Couple + C. LE and GT 16","36262.37","33623.33","783","22122","27157","42635","54152","80429","35349","37175.74","2769","107573","31573","33152"
"1996","35-65 y.","Single parent","21955.24","19798.09","290","9817","14116","27270","34565","66133","20603.11","23307.37","1227","76702","18884","20949"
"1996","66 and older","(Married) couple without C.","22193.3","20256","798","12631","16343","26755","31830","58819","21527.42","22859.18","0","96031","19280","20415"
"1996","66 and older","1-pers.-HH","12713.58","11413.53","531","6377","8663","14496","21159","37072","12163.16","13264","0","50729","10766","11485"
"1996","66 and older","Couple + C. GT 16 ","33782.07","33638.95","106","19792","25052","39865","51912","65454","31279.48","36284.66","12001","99097","29497","34752"
"1996","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1996","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1996","66 and older","Single parent","25696.41","24059.6","42","12228","19296","29536","38356","76702","21548.43","29844.39","10668","76702","20787","27743"
"1997","16-34 y.","(Married) couple without C.","29108.37","28276","855","16559","21777","34758","42361","58404","28400.33","29816.41","1922","103072","26761","28406"
"1997","16-34 y.","1-pers.-HH","13988.1","13166.01","432","5752","8401","18014","22139","36402","13241.35","14734.85","0","110923","12576","14045"
"1997","16-34 y.","Couple + C. GT 16 ","40136.59","38048.24","913","22253","29687","48447","59471","85920","39145.18","41128","8432","192239","35622","38025"
"1997","16-34 y.","Couple + C. LE 16","27622.82","26373.96","1400","17198","21859","31603","38554","65414","27044.09","28201.55","1227","119522","25374","26374"
"1997","16-34 y.","Couple + C. LE and GT 16","37510.13","35093","445","22858","28015","42907","54065","106188","36213.3","38806.96","11643","118038","32894","36133"
"1997","16-34 y.","Single parent","19063.26","17787.01","290","7830","11673","24849","30772","49702","17897.13","20229.39","2147","61003","18038","20404"
"1997","35-65 y.","(Married) couple without C.","29134.09","26088.69","1922","14099","19478","35651","48112","76614","28511.17","29757.01","388","146597","24581","25679"
"1997","35-65 y.","1-pers.-HH","17086.28","14408.41","501","7127","9910","20062","29083","70538","16167.62","18004.94","211","93462","13381","14764"
"1997","35-65 y.","Couple + C. GT 16 ","38488.42","35785.34","1363","21455","27788","46210","57348","88775","37658.47","39318.37","7976","192239","34334","35868"
"1997","35-65 y.","Couple + C. LE 16","35223.32","31155","1447","20364","24722","40815","53358","88952","34468.06","35978.58","3069","173716","29391","30519"
"1997","35-65 y.","Couple + C. LE and GT 16","37125.81","34514","768","22928","28414","42277","54065","106188","36165.73","38085.89","11643","118038","32714","34344"
"1997","35-65 y.","Single parent","21757.2","19689.12","309","8540","14502","26628","35189","63249","20500.21","23014.19","934","85491","19249","21454"
"1997","66 and older","(Married) couple without C.","23233.72","20037.63","840","13891","16693","26260","36117","79783","22554.42","23913.02","2741","100919","19366","20215"
"1997","66 and older","1-pers.-HH","12957.42","11668.82","530","6755","9013","15224","22087","38119","12420.37","13494.47","223","42379","11239","11922"
"1997","66 and older","Couple + C. GT 16 ","34496.78","32385.75","104","17946","23097","44102","55563","63993","31684.99","37308.57","11116","76692","27460","35301"
"1997","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1997","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1997","66 and older","Single parent","25284.6","22577.94","39","16445","18290","27186","38373","85491","20780.22","29788.98","10284","85491","19028","27186"
"1998","16-34 y.","(Married) couple without C.","28614.73","27988.14","917","15671","22203","34088","40827","56500","27912.09","29317.37","1125","101618","27093","28458"
"1998","16-34 y.","1-pers.-HH","13241.06","12526.26","504","5462","7893","17283","21435","32185","12526.14","13955.98","0","126770","12323","13600"
"1998","16-34 y.","Couple + C. GT 16 ","39921.9","37310.51","974","22656","29763","48665","56626","92557","38915.04","40928.76","5681","134546","35965","38256"
"1998","16-34 y.","Couple + C. LE 16","27796.76","26125","1465","17342","21252","31503","40131","68163","27258.59","28334.93","5653","129950","25323","26267"
"1998","16-34 y.","Couple + C. LE and GT 16","37629.04","34316.27","467","22812","28517","42340","55820","97724","36316.48","38941.6","2965","117645","32632","34829"
"1998","16-34 y.","Single parent","20457.25","18298.84","305","8952","13830","25218","35585","53631","19232.97","21681.53","2812","56246","17683","20362"
"1998","35-65 y.","(Married) couple without C.","30065.65","26852.8","2277","15370","20057","36867","50055","74969","29504.65","30626.65","511","135552","24772","26219"
"1998","35-65 y.","1-pers.-HH","16703.39","14754.14","640","6749","10187","20682","27721","47590","15908.81","17497.97","0","108113","13903","15049"
"1998","35-65 y.","Couple + C. GT 16 ","38311.75","35125.04","1482","22623","28911","46880","55148","90817","37541.92","39081.58","6272","134546","34550","36341"
"1998","35-65 y.","Couple + C. LE 16","35935.82","31213.06","1648","21215","25685","41222","53918","106208","35122.54","36749.1","3580","276704","29613","30714"
"1998","35-65 y.","Couple + C. LE and GT 16","36916.01","34067","789","22566","28355","41579","53692","97724","35914.59","37917.43","2965","117645","32159","33892"
"1998","35-65 y.","Single parent","21112.76","19019.29","359","8993","14767","25218","35585","55144","19927.56","22297.96","3383","88659","18696","20333"
"1998","66 and older","(Married) couple without C.","23254.75","20984","994","13724","16961","26482","36551","61093","22657.14","23852.36","3492","67721","19932","21052"
"1998","66 and older","1-pers.-HH","13253.2","11987","621","6908","9110","15788","21261","38046","12768.51","13737.89","0","44451","11453","12120"
"1998","66 and older","Couple + C. GT 16 ","33941.24","31000.01","114","20651","25819","40083","56458","62057","31422.94","36459.54","7565","73894","27812","32418"
"1998","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1998","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1998","66 and older","Single parent","26234.36","25374.78","50","16300","19661","29867","36344","56246","22221.27","30247.45","8239","88659","20880","27742"
"1999","16-34 y.","(Married) couple without C.","29277.05","28861.11","931","15862","22082","35413","42589","60230","28537.88","30016.22","3269","116702","27361","28886"
"1999","16-34 y.","1-pers.-HH","12921.95","12460.18","474","5477","8154","17018","21143","30410","12325.09","13518.81","108","42285","11952","13109"
"1999","16-34 y.","Couple + C. GT 16 ","40573.12","38478.58","945","22227","28293","49573","60439","84016","39494.85","41651.39","4908","242816","36870","39244"
"1999","16-34 y.","Couple + C. LE 16","29092.21","26350.65","1356","18094","22271","32677","41317","77237","28520.29","29664.13","6585","106116","25545","26513"
"1999","16-34 y.","Couple + C. LE and GT 16","39660.04","35801.27","436","23994","29499","44352","58602","111629","38175.12","41144.96","11917","122723","33750","35873"
"1999","16-34 y.","Single parent","21073.46","18670.49","313","8689","13585","26307","34939","51339","19825.86","22321.06","3022","59005","17935","19916"
"1999","35-65 y.","(Married) couple without C.","31204.3","27568.54","2238","16069","20436","37389","49960","94209","30569.19","31839.41","4604","183193","26242","27046"
"1999","35-65 y.","1-pers.-HH","17546.23","15392.09","626","7363","10922","21377","28891","56266","16707.71","18384.75","102","106502","14211","15596"
"1999","35-65 y.","Couple + C. GT 16 ","39272.52","36577.36","1453","21901","27742","48060","59380","81815","38408.26","40136.78","4908","242816","35271","37258"
"1999","35-65 y.","Couple + C. LE 16","37080.76","32379.84","1678","22205","26202","43978","56917","107978","36368.01","37793.51","5976","175477","30276","31444"
"1999","35-65 y.","Couple + C. LE and GT 16","39954.65","35184","727","23994","29516","44352","58602","111629","38832.52","41076.78","11917","128987","33528","35001"
"1999","35-65 y.","Single parent","21113.46","19584.33","356","9485","14214","26305","32696","51339","20037.25","22189.67","2663","67315","19143","20867"
"1999","66 and older","(Married) couple without C.","24192.17","21667","978","14631","17298","28558","37002","62863","23562.37","24821.97","5837","87652","20545","21785"
"1999","66 and older","1-pers.-HH","13873.57","12199.96","599","7535","9427","16561","22429","34390","13366.14","14381","2394","49202","11724","12611"
"1999","66 and older","Couple + C. GT 16 ","32178.37","29923.01","111","19428","25226","36451","49404","61622","29800.58","34556.16","8959","78284","26966","32584"
"1999","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1999","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1999","66 and older","Single parent","26565.98","24354.88","50","17053","21007","30293","41233","53402","23259.36","29872.6","8487","67315","21007","26539"
"2000","16-34 y.","(Married) couple without C.","30180.52","29675","1254","16281","22427","37405","43877","67297","29506.06","30854.98","3068","96764","28421","29668"
"2000","16-34 y.","1-pers.-HH","13812.49","13497.05","878","4864","8920","17527","21857","39000","13317.7","14307.28","0","65707","12439","13711"
"2000","16-34 y.","Couple + C. GT 16 ","42994.26","39436.35","1472","25313","31146","50759","63999","97406","41989.83","43998.69","5829","314389","39040","40265"
"2000","16-34 y.","Couple + C. LE 16","30496.52","27440.03","2026","18810","22843","34647","43226","91069","29920.13","31072.91","5607","216630","27173","28063"
"2000","16-34 y.","Couple + C. LE and GT 16","41394.23","37837.22","734","24963","30815","47847","62926","105571","40200.72","42587.74","7932","118204","36968","39089"
"2000","16-34 y.","Single parent","22865.35","20125.09","506","8911","13791","28444","39699","63507","21469.49","24261.21","3100","237450","18990","20965"
"2000","35-65 y.","(Married) couple without C.","32368.45","28063","4264","15772","20869","38608","52228","98819","31834.72","32902.18","810","272109","27151","27968"
"2000","35-65 y.","1-pers.-HH","18066.18","16149.39","1353","7760","11385","21688","29519","57754","17486.19","18646.17","0","116577","15430","16335"
"2000","35-65 y.","Couple + C. GT 16 ","41335.77","37955.21","2338","23717","30018","48446","61431","96542","40561.11","42110.43","5829","314389","37204","39061"
"2000","35-65 y.","Couple + C. LE 16","37000.19","33236","3228","21995","27173","42769","56316","97117","36455.7","37544.68","5607","216630","32304","33274"
"2000","35-65 y.","Couple + C. LE and GT 16","40611","37340.49","1212","24404","30196","47743","61211","105571","39742.26","41479.74","7932","118732","36263","37885"
"2000","35-65 y.","Single parent","22698.87","20768.73","627","10578","14275","27432","37208","61321","21552.63","23845.11","1562","237450","20266","21801"
"2000","66 and older","(Married) couple without C.","24361.36","21123.33","2074","13487","17073","27396","38773","70235","23787.6","24935.12","214","220319","20609","21236"
"2000","66 and older","1-pers.-HH","13913.7","11994.94","1140","7249","9155","16422","21959","40684","13377.55","14449.85","0","222456","11569","12289"
"2000","66 and older","Couple + C. GT 16 ","32394.86","30552.96","158","20234","24537","37338","45970","71236","30190.8","34598.92","7573","89547","27277","32109"
"2000","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2000","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2000","66 and older","Single parent","28019.15","26378.56","73","14275","20255","31272","40204","114016","24532.88","31505.42","8887","114016","21612","28119"
"2001","16-34 y.","(Married) couple without C.","30661.45","29342.94","1084","15441","22183","37439","46094","68896","29903.89","31419.01","3206","124643","28364","30081"
"2001","16-34 y.","1-pers.-HH","13905.66","13809.08","733","5505","8552","17901","21499","34796","13346.17","14465.15","0","92980","13002","14127"
"2001","16-34 y.","Couple + C. GT 16 ","45432.53","41314","1356","26556","32878","51858","69269","114000","44352.36","46512.7","11351","293555","40694","42819"
"2001","16-34 y.","Couple + C. LE 16","30042.33","28230.26","1744","18100","23093","34743","43598","76755","29502.5","30582.16","13","133764","27923","28736"
"2001","16-34 y.","Couple + C. LE and GT 16","41145.18","39498.32","658","26544","31429","47242","58951","83341","40030.54","42259.82","11555","175349","37244","40302"
"2001","16-34 y.","Single parent","21920.94","20494","480","9390","14560","26431","35826","66527","20894.65","22947.23","2904","74159","19985","21333"
"2001","35-65 y.","(Married) couple without C.","32939.36","29494.5","3839","16033","21791","39486","53006","99279","32385.28","33493.44","1278","275190","27969","29209"
"2001","35-65 y.","1-pers.-HH","18766.32","16770.83","1247","7854","11351","22699","29728","66198","18113.84","19418.8","0","212321","16016","16922"
"2001","35-65 y.","Couple + C. GT 16 ","42895.62","39275","2134","24942","31346","49300","64746","105904","42058.46","43732.78","9551","293555","38925","40448"
"2001","35-65 y.","Couple + C. LE 16","39020.42","35205.76","3023","22781","28140","44607","58071","109618","38381.39","39659.45","5154","261392","34357","35314"
"2001","35-65 y.","Couple + C. LE and GT 16","40746.05","38124","1092","25972","31018","46563","58758","86227","39831.55","41660.55","11555","175349","36703","38872"
"2001","35-65 y.","Single parent","22477.29","20821.67","576","10705","15532","27115","34130","62346","21586.16","23368.42","3454","74159","20255","21916"
"2001","66 and older","(Married) couple without C.","25382.62","22353.15","1995","14274","17612","29465","39080","74460","24788.39","25976.85","1244","261624","21592","22632"
"2001","66 and older","1-pers.-HH","14299.13","12802.46","1041","7649","9907","16802","22305","41775","13878.5","14719.76","665","104619","12291","13030"
"2001","66 and older","Couple + C. GT 16 ","35630.61","31643","159","21893","24981","43472","61167","81677","32962.77","38298.45","9551","102350","30498","34631"
"2001","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2001","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2001","66 and older","Single parent","28507.12","27166.65","74","15981","21186","32730","47946","62346","25894.62","31119.62","8730","63925","23230","29180"
"2002","16-34 y.","(Married) couple without C.","30936.07","29660","1030","16094","22850","37997","45715","74074","30014.8","31857.34","1870","168959","29998","31942"
"2002","16-34 y.","1-pers.-HH","14593.94","14343.86","722","5090","8267","19149","23668","41825","13727.62","15460.26","0","234613","13226","15109"
"2002","16-34 y.","Couple + C. GT 16 ","46464.99","39789","1494","26046","32043","52182","71911","166041","44829.7","48100.28","7610","577811","45344","48023"
"2002","16-34 y.","Couple + C. LE 16","30377.76","28612.27","1504","19697","23571","34741","43112","69690","29673.98","31081.54","1656","153838","28616","29725"
"2002","16-34 y.","Couple + C. LE and GT 16","43499.94","38769.44","727","25078","31557","49267","67740","116805","41707.27","45292.61","9076","207620","41808","44883"
"2002","16-34 y.","Single parent","22370.28","21334.22","480","9973","13963","27625","37653","60329","21130.1","23610.46","400","103337","20505","23320"
"2002","35-65 y.","(Married) couple without C.","34510.38","29989","4285","15855","21770","40592","57153","115078","33612.87","35407.89","518","581740","32251","33670"
"2002","35-65 y.","1-pers.-HH","19043.85","17106.15","1257","7690","11603","23482","31228","63797","18034.18","20053.52","0","289608","16296","17565"
"2002","35-65 y.","Couple + C. GT 16 ","43655.55","38630.89","2352","25018","30431","48849","66456","138725","42525.77","44785.33","7610","577811","42982","44903"
"2002","35-65 y.","Couple + C. LE 16","39828.68","35266","3255","22409","28098","45115","60270","122052","38824.6","40832.76","5723","496476","38473","39774"
"2002","35-65 y.","Couple + C. LE and GT 16","43250.93","37742","1224","24947","30990","48385","68998","116805","41881.93","44619.93","9076","207620","41078","43638"
"2002","35-65 y.","Single parent","23189.65","21568.99","578","11363","14841","27986","37896","62470","21950.99","24428.31","2640","195004","21050","23163"
"2002","66 and older","(Married) couple without C.","25113.52","22087","2172","14255","17561","28475","37545","75488","24182.43","26044.61","708","462443","22291","23291"
"2002","66 and older","1-pers.-HH","14560.14","12879.4","1046","7528","9713","17738","23750","38813","14057.46","15062.82","100","92825","12418","13305"
"2002","66 and older","Couple + C. GT 16 ","35728.55","31712.03","167","13140","23838","37899","49014","88812","28756.78","42700.32","4645","577811","30810","36021"
"2002","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2002","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2002","66 and older","Single parent","25436.89","24673.02","79","13723","19094","30284","36413","53794","22448.7","28425.08","6614","79427","23685","27767"
"2003","16-34 y.","(Married) couple without C.","30306.01","29942.39","1026","14423","21650","37683","45927","65843","29438.69","31173.33","3904","147959","29317","31691"
"2003","16-34 y.","1-pers.-HH","14944.89","14814.22","675","5760","8961","19513","24161","38132","14309.18","15580.6","0","72026","13469","15345"
"2003","16-34 y.","Couple + C. GT 16 ","47638.9","42265.83","1469","25362","32391","54318","70204","127153","45952.72","49325.08","10597","630041","46496","50169"
"2003","16-34 y.","Couple + C. LE 16","31798.9","30028.65","1392","17724","24019","37114","44709","69334","31042.65","32555.15","9063","162756","29608","30855"
"2003","16-34 y.","Couple + C. LE and GT 16","44682.25","39880.1","680","25696","31479","52759","67589","130091","42847.35","46517.15","11034","196794","42648","46666"
"2003","16-34 y.","Single parent","23382.85","21755.01","472","9046","14381","30458","40373","60895","22159.86","24605.84","1540","107057","20408","23226"
"2003","35-65 y.","(Married) couple without C.","35382.58","31030.52","4070","16165","22179","41985","57456","114209","34494.14","36271.02","75","605876","32979","34636"
"2003","35-65 y.","1-pers.-HH","19479.22","17375.34","1248","7500","11196","24447","32031","66247","18543.38","20415.06","0","286685","16887","18193"
"2003","35-65 y.","Couple + C. GT 16 ","44576.27","39927","2311","24335","31228","51128","68097","115375","43435.69","45716.85","10597","630041","44224","46051"
"2003","35-65 y.","Couple + C. LE 16","41404.99","36539","2996","24356","29749","47309","62699","118332","40462.09","42347.89","5573","277657","39688","41387"
"2003","35-65 y.","Couple + C. LE and GT 16","43795.93","39752","1165","24841","31164","50796","66510","117569","42433.33","45158.53","11034","196794","41292","44201"
"2003","35-65 y.","Single parent","23220.04","21492.34","576","10847","15152","28984","37228","60895","22168.96","24271.12","3454","107057","21156","23521"
"2003","66 and older","(Married) couple without C.","26495.84","23503","2237","14374","17967","30792","40712","80497","25675.95","27315.73","3000","411167","23439","24325"
"2003","66 and older","1-pers.-HH","15281.16","13351.28","1073","7824","10074","17727","24994","51568","14748.23","15814.09","1145","105845","13055","13800"
"2003","66 and older","Couple + C. GT 16 ","41197.52","33514","179","17097","27099","44222","61318","107072","34002.25","48392.79","7833","630041","33108","39411"
"2003","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2003","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2003","66 and older","Single parent","28235.01","28030.75","74","16924","20786","33670","43316","50756","25461.35","31008.67","11057","69780","24072","31393"
"2004","16-34 y.","(Married) couple without C.","30060.23","28916.83","1031","14417","21811","36741","45294","60502","29039.12","31081.34","3240","339785","29058","30899"
"2004","16-34 y.","1-pers.-HH","14344.78","13376.7","652","5520","8561","19235","24493","36416","13700.89","14988.67","0","82418","12029","14343"
"2004","16-34 y.","Couple + C. GT 16 ","46013.8","41954.89","1452","24552","32018","53255","72896","139539","44739.59","47288.01","9084","229632","46485","49353"
"2004","16-34 y.","Couple + C. LE 16","31128.31","30024.26","1224","16511","23308","36712","45101","73023","30416.98","31839.64","7195","120237","29551","30988"
"2004","16-34 y.","Couple + C. LE and GT 16","44336.61","39911.89","668","26262","32540","51550","64716","119241","42586.03","46087.19","11155","163822","42375","45754"
"2004","16-34 y.","Single parent","23275.79","21262.35","463","10545","15337","29558","39565","62967","22089.98","24461.6","1307","96940","20227","23296"
"2004","35-65 y.","(Married) couple without C.","36339.15","31526.41","3915","16885","22889","42645","55792","111751","34653.48","38024.82","1860","2046737","33623","35042"
"2004","35-65 y.","1-pers.-HH","19723.92","17626.63","1205","7414","11234","23777","30749","65185","17771.6","21676.24","0","880481","17231","18555"
"2004","35-65 y.","Couple + C. GT 16 ","43446.89","40076.61","2307","22836","30103","50979","65949","119289.54","42293.8","44599.98","9042","770068","44283","46080"
"2004","35-65 y.","Couple + C. LE 16","40193.83","36662.44","2841","22955","29057","45638","59693","110290","39274.02","41113.64","7195","386852","39172","40906"
"2004","35-65 y.","Couple + C. LE and GT 16","42963.64","38929","1125","25819","32064","49106","62060","119241","41653.56","44273.72","11155","163822","41795","44174"
"2004","35-65 y.","Single parent","22614.31","21067.47","565","11784","15486","27209","35255","62967","21513.97","23714.65","1848","156522","20915","22943"
"2004","66 and older","(Married) couple without C.","26691.95","23647","2348","14712","18457","30994","39981","84614","25889.81","27494.09","1860","278762","24044","24805"
"2004","66 and older","1-pers.-HH","15105.38","13447.08","1082","7878","10248","17664","24555","43760","14630.83","15579.93","0","67143","13376","14092"
"2004","66 and older","Couple + C. GT 16 ","40622.85","33595.94","167","21583","27682","45344","66905","155458","36539.65","44706.05","9701","202994","33159","38253"
"2004","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2004","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2004","66 and older","Single parent","26888.07","27063.35","70","15747","20400","31038","35842","53684","24347.5","29428.64","11592","62222","23514","29785"
"2005","16-34 y.","(Married) couple without C.","30090.83","28118.33","949","15231","21462","37383","48676","63318","29183.29","30998.37","1230","143952","28523","31275"
"2005","16-34 y.","1-pers.-HH","14922.04","12931.43","696","5929","8640","19521","25862","42842","14303.74","15540.34","0","68949","11734","13462"
"2005","16-34 y.","Couple + C. GT 16 ","47146.73","44048.83","1347","23359","32590","55465","71861","133302","45716.6","48576.86","9108","290603","48628","51337"
"2005","16-34 y.","Couple + C. LE 16","31453.7","29676","1101","18048","24025","36576","47300","74768","30704.82","32202.58","3696","110593","29700","31158"
"2005","16-34 y.","Couple + C. LE and GT 16","44047.25","38798","636","23472","30801","49548","71505","118462","41978.96","46115.54","11440","182548","42549","45752"
"2005","16-34 y.","Single parent","23024.16","22449.76","469","10949","15036","28635","36753","53892","21948.27","24100.05","616","102476","21279","23637"
"2005","35-65 y.","(Married) couple without C.","37534.68","32153","3741","17050","23253","43193","57772","108217","35450.76","39618.6","0","2489562","34668","36421"
"2005","35-65 y.","1-pers.-HH","20000.72","18188.99","1195","7970","11551","24531","33634","65640","19110.79","20890.65","0","233627","17665","19076"
"2005","35-65 y.","Couple + C. GT 16 ","43711.52","39561.46","2148","21988","30888","52000","68066","115410","42599.55","44823.49","9108","294619","45202","47526"
"2005","35-65 y.","Couple + C. LE 16","41976.06","37604","2622","24383","29947","48409","63844","117292","41084.31","42867.81","2772","318900","40004","41530"
"2005","35-65 y.","Couple + C. LE and GT 16","44253.24","39381","1069","24315","30812","49188","68098","118462","42566.3","45940.18","11440","269056","42555","44543"
"2005","35-65 y.","Single parent","22270.41","20745.02","580","11105","14452","26972","35689","54579","21217.03","23323.79","2261","125088","20730","23292"
"2005","66 and older","(Married) couple without C.","27284.39","23896.59","2374","14945","18588","32007","42934","79097","26285.54","28283.24","3637","699243","24300","25153"
"2005","66 and older","1-pers.-HH","16255.43","14335.78","1086","8303","11025","18953","26101","43563","15056.08","17454.78","23","626611","14169","14781"
"2005","66 and older","Couple + C. GT 16 ","40664.39","33242.8","167","17649","25755","45143","79211","122830","36219.33","45109.45","11347","294619","32210","38575"
"2005","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2005","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2005","66 and older","Single parent","28614.1","27425.75","62","18257","20498","35374","38132","54986","25654.91","31573.29","10792","68184","25848","31768"
"2006","16-34 y.","(Married) couple without C.","30232.86","27990.61","952","13410","20667","37458","48969","79022","29276.21","31189.51","0","114206","28705","30608"
"2006","16-34 y.","1-pers.-HH","14563.59","13431.77","718","5558","8057","19207","25411","46175","13953.79","15173.39","0","55289","11917","13751"
"2006","16-34 y.","Couple + C. GT 16 ","48899.95","43760.78","1399","24153","33080","56152","73909","172417","47296.73","50503.17","9246","350598","47454","49990"
"2006","16-34 y.","Couple + C. LE 16","30801","28921","1114","15623","23142","36988","46700","72886","30016.82","31585.18","3512","124034","29312","30686"
"2006","16-34 y.","Couple + C. LE and GT 16","44018.53","39959.46","614","24215","30562","49417","66343","132221","41843.05","46194.01","14105","209189","42290","45645"
"2006","16-34 y.","Single parent","24988.21","21017.33","490","10810","15085","29067","40032","77944","23121.09","26855.33","4294","270443","19778","23326"
"2006","35-65 y.","(Married) couple without C.","38210.53","32312.36","4101","16373","22818","45057","62510","137767","36942.85","39478.21","0","890439","35523","37045"
"2006","35-65 y.","1-pers.-HH","20770.05","17938.72","1350","7771","11870","25975","33654","71892","19691.01","21849.09","0","420336","17869","18975"
"2006","35-65 y.","Couple + C. GT 16 ","46193.31","41398","2236","23779","31708","52646","71207","172417","44919.87","47466.75","9246","568883","44318","46707"
"2006","35-65 y.","Couple + C. LE 16","42976.5","38122","2813","23446","29823","48234","65309","131866","41901.04","44051.96","3696","456089","39715","41022"
"2006","35-65 y.","Couple + C. LE and GT 16","44221.12","40962.89","1005","24215","31258","50661","66976","117516","42653.86","45788.38","14105","209189","42049","44994"
"2006","35-65 y.","Single parent","23663.86","21118.69","656","11733","14640","27884","35912","64333","22308.55","25019.17","1800","270443","20735","23297"
"2006","66 and older","(Married) couple without C.","27409.9","23509","2839","14970","18403","31523","42621","91041","26456.89","28362.91","2976","686604","24016","24843"
"2006","66 and older","1-pers.-HH","16398.03","14282.29","1289","7884","10769","19037","26810","46102","15745.36","17050.7","1377","207775","14069","14757"
"2006","66 and older","Couple + C. GT 16 ","38140.02","32302.19","163","17872","26168","44082","70024","100441","35030.66","41249.38","13239","118545","33016","38943"
"2006","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","66 and older","Single parent","29861.97","27630.71","69","17481","21378","33638","39613","127897","25760.2","33963.74","8103","127897","26289","32266"
"2007","16-34 y.","(Married) couple without C.","31308.27","28955.93","858","13836","21757","38539","50095","70618","30306.07","32310.47","3168","95433","28157","30987"
"2007","16-34 y.","1-pers.-HH","15005","13075.54","667","5925","8832","19783","25018","47093","14339.18","15670.82","0","72751","11900","13364"
"2007","16-34 y.","Couple + C. GT 16 ","50060.23","44903.06","1350","24918","33698","57709","75309","162297","47986.87","52133.59","8336","624538","47732","50751"
"2007","16-34 y.","Couple + C. LE 16","31401.94","28938","1026","17048","23314","36541","47587","82594","30528.51","32275.37","5507","121036","28915","30667"
"2007","16-34 y.","Couple + C. LE and GT 16","45794.31","42681.33","548","24754","33512","53830","65600","121716","43254.3","48334.32","11800","282881","43231","47765"
"2007","16-34 y.","Single parent","24489.42","21636.22","485","11348","15390","28917","41563","64127","23175.54","25803.3","3900","127789","20980","23825"
