"ple0017","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No","2011","Hesse","in school","33","0.981294446915578","0.935754388846465","1.02683450498469","2"
"No","2011","Hesse","inadequately","17","","","","2"
"No","2011","Hesse","general elemantary","136","0.911715413589751","0.866760779447348","0.956670047732154","2"
"No","2011","Hesse","middle vocational","588","0.948223900146053","0.930796909170146","0.965650891121959","2"
"No","2011","Hesse","vocational + Abi","103","0.958658286741588","0.92128502584503","0.996031547638145","2"
"No","2011","Rhineland-Palatinate,Saarland","higher vocational","86","0.907633175167574","0.847814054533653","0.967452295801494","2"
"No","2011","Rhineland-Palatinate,Saarland","higher education","170","0.936321843799733","0.901040347360532","0.971603340238934","2"
"No","2011","Baden-Württemberg","in school","40","1","1","1","2"
"No","2011","Baden-Württemberg","inadequately","27","","","","2"
"No","2011","Baden-Württemberg","general elemantary","314","0.935410864003303","0.909245355201882","0.961576372804725","2"
"No","2011","Baden-Württemberg","middle vocational","1121","0.946336356393319","0.933532598565409","0.959140114221229","2"
"No","2011","Baden-Württemberg","vocational + Abi","150","0.954131632966552","0.921917134786375","0.986346131146728","2"
"No","2011","Baden-Württemberg","higher vocational","171","0.957301182547686","0.927683314297457","0.986919050797914","2"
"No","2011","Baden-Württemberg","higher education","500","0.950498967776049","0.932014659311394","0.968983276240703","2"
"No","2011","Berlin","in school","12","","","","2"
"No","2011","Berlin","inadequately","6","","","","2"
"No","2011","Berlin","general elemantary","46","0.956395944261441","0.899792169415575","1.01299971910731","2"
"No","2011","Berlin","middle vocational","297","0.955365011456305","0.932488052023583","0.978241970889026","2"
"No","2011","Berlin","vocational + Abi","31","0.863514414907971","0.751370676536127","0.975658153279815","2"
"No","2011","Berlin","higher vocational","56","0.941347207433793","0.882381102623202","1.00031331224438","2"
"No","2011","Berlin","higher education","279","0.935182380639358","0.907181959566426","0.963182801712291","2"
"No","2011","Brandenburg","in school","12","","","","2"
"No","2011","Brandenburg","inadequately","4","","","","2"
"No","2011","Brandenburg","general elemantary","73","0.972124918348196","0.935115657900422","1.00913417879597","2"
"No","2011","Brandenburg","middle vocational","417","0.929511130407831","0.905648158684096","0.953374102131567","2"
"No","2011","Brandenburg","vocational + Abi","33","0.985479548408614","0.946935165367779","1.02402393144945","2"
"No","2011","Brandenburg","higher vocational","60","0.931505219266106","0.869621060706505","0.993389377825707","2"
"No","2011","Brandenburg","higher education","237","0.972103603688113","0.951566937541986","0.99264026983424","2"
"No","2011","Mecklenburg-Western Pomerania","in school","6","","","","2"
"No","2011","Mecklenburg-Western Pomerania","inadequately","7","","","","2"
"No","2011","Mecklenburg-Western Pomerania","general elemantary","25","","","","2"
"No","2011","Mecklenburg-Western Pomerania","middle vocational","247","0.933599213460503","0.903508182520406","0.963690244400599","2"
"No","2011","Mecklenburg-Western Pomerania","vocational + Abi","13","","","","2"
"No","2011","Mecklenburg-Western Pomerania","higher vocational","42","0.846561179619502","0.745648241456994","0.947474117782009","2"
"No","2011","Mecklenburg-Western Pomerania","higher education","138","0.97168735887445","0.944596653479891","0.998778064269009","2"
"No","2011","Saxony","in school","6","","","","2"
"No","2011","Saxony","inadequately","2","","","","2"
"No","2011","Saxony","general elemantary","72","0.979786976810908","0.947504404732271","1.01206954888955","2"
"No","2011","Saxony","middle vocational","759","0.963445303555647","0.950325662870815","0.976564944240478","2"
"No","2011","Saxony","vocational + Abi","57","0.914721869353256","0.843455365777741","0.985988372928771","2"
"No","2011","Saxony","higher vocational","118","0.979784043804869","0.954707497011508","1.00486059059823","2"
"No","2011","Saxony","higher education","337","0.969414689187706","0.951451973932932","0.98737740444248","2"
"No","2011","Saxony-Anhalt","in school","2","","","","2"
"No","2011","Saxony-Anhalt","inadequately","7","","","","2"
"No","2011","Saxony-Anhalt","general elemantary","58","0.972114297484672","0.930454042271148","1.0137745526982","2"
"No","2011","Saxony-Anhalt","middle vocational","443","0.949174563467224","0.929211130819776","0.969137996114673","2"
"No","2011","Saxony-Anhalt","vocational + Abi","28","","","","2"
"No","2011","Saxony-Anhalt","higher vocational","70","0.972801914644915","0.935230009490541","1.01037381979929","2"
"No","2011","Saxony-Anhalt","higher education","208","0.929865916745431","0.896197190912704","0.963534642578158","2"
"No","2011","Thuringia","in school","3","","","","2"
"No","2011","Thuringia","inadequately","5","","","","2"
"No","2011","Thuringia","general elemantary","39","0.97306449475363","0.92289364328782","1.02323534621944","2"
"No","2011","Thuringia","middle vocational","507","0.94342804293103","0.92403237088932","0.962823714972741","2"
"No","2011","Thuringia","vocational + Abi","25","","","","2"
"No","2011","Thuringia","higher vocational","65","0.962658959209154","0.917923388362167","1.00739453005614","2"
"No","2011","Thuringia","higher education","177","0.918448046896347","0.879326713641883","0.95756938015081","2"
"No","2011","Schleswig-Holstein","in school","14","","","","2"
"No","2011","Schleswig-Holstein","inadequately","8","","","","2"
"No","2011","Schleswig-Holstein","general elemantary","66","0.944970298701162","0.891549948841585","0.998390648560739","2"
"No","2011","Schleswig-Holstein","middle vocational","340","0.932472435838723","0.906515142188017","0.958429729489428","2"
"No","2011","Schleswig-Holstein","vocational + Abi","42","0.949661838241654","0.885780353231142","1.01354332325217","2"
"No","2011","Schleswig-Holstein","higher vocational","44","0.973130809231475","0.926402283454836","1.01985933500811","2"
"No","2011","Schleswig-Holstein","higher education","94","0.929685969436257","0.880068211021279","0.979303727851235","2"
"No","2011","Lower Saxony","in school","30","0.935255548278534","0.848632458728804","1.02187863782826","2"
"No","2011","Lower Saxony","inadequately","20","","","","2"
"No","2011","Lower Saxony","general elemantary","222","0.975589760142931","0.955817341265746","0.995362179020116","2"
"No","2011","Lower Saxony","middle vocational","988","0.957955707486032","0.945723240262613","0.970188174709452","2"
"No","2011","Lower Saxony","vocational + Abi","98","0.913865642488316","0.861195532370341","0.966535752606291","2"
"No","2011","Lower Saxony","higher vocational","108","0.947091538490401","0.905448237641411","0.988734839339391","2"
"No","2011","Lower Saxony","higher education","328","0.951129441506655","0.928445066548229","0.973813816465081","2"
"No","2011","Bremen","in school","3","","","","2"
"No","2011","Bremen","inadequately","1","","","","2"
"No","2011","Bremen","general elemantary","11","","","","2"
"No","2011","Bremen","middle vocational","60","0.956192933708447","0.905248458103012","1.00713740931388","2"
"No","2011","Bremen","vocational + Abi","9","","","","2"
"No","2011","Bremen","higher vocational","3","","","","2"
"No","2011","Bremen","higher education","32","0.976553908050675","0.924927196338382","1.02818061976297","2"
"No","2011","North Rhine-Westphalia","in school","84","0.998081119708158","0.988777638398088","1.00738460101823","2"
"No","2011","North Rhine-Westphalia","inadequately","74","0.930801480351132","0.874479524966755","0.98712343573551","2"
"No","2011","North Rhine-Westphalia","general elemantary","448","0.941984598046876","0.921157969850999","0.962811226242752","2"
"No","2011","North Rhine-Westphalia","middle vocational","1902","0.939127442239378","0.928672270681816","0.94958261379694","2"
"No","2011","North Rhine-Westphalia","vocational + Abi","302","0.939877642468709","0.913953733352833","0.965801551584586","2"
"No","2011","Hesse","higher vocational","79","0.935335790976349","0.882743243295549","0.987928338657149","2"
"No","2011","Hesse","higher education","356","0.920895167629347","0.89365034278342","0.948139992475274","2"
"No","2011","Rhineland-Palatinate,Saarland","in school","16","","","","2"
"No","2011","Rhineland-Palatinate,Saarland","inadequately","13","","","","2"
"No","2011","Rhineland-Palatinate,Saarland","general elemantary","187","0.924416544059485","0.887782883196364","0.961050204922606","2"
"No","2011","Rhineland-Palatinate,Saarland","middle vocational","586","0.936510378090029","0.917362893207488","0.95565786297257","2"
"No","2011","Rhineland-Palatinate,Saarland","vocational + Abi","55","0.982226259601881","0.948222316492859","1.0162302027109","2"
"No","2011","Hamburg","in school","4","","","","2"
"No","2011","Hamburg","inadequately","1","","","","2"
"No","2011","Hamburg","general elemantary","20","","","","2"
"No","2011","Hamburg","middle vocational","128","0.945808145499752","0.908035528123537","0.983580762875967","2"
"No","2011","Hamburg","vocational + Abi","25","","","","2"
"No","2011","Hamburg","higher vocational","21","","","","2"
"No","2011","Hamburg","higher education","90","0.981299914399315","0.95361922800241","1.00898060079622","2"
"Yes","2011","Baden-Württemberg","in school","","","","","1"
"Yes","2011","Baden-Württemberg","inadequately","1","","","","1"
"Yes","2011","Baden-Württemberg","general elemantary","25","","","","1"
"Yes","2011","Baden-Württemberg","middle vocational","69","0.0536636436066809","0.0408598857787709","0.0664674014345908","1"
"Yes","2011","Baden-Württemberg","vocational + Abi","12","","","","1"
"Yes","2011","Baden-Württemberg","higher vocational","8","","","","1"
"Yes","2011","Baden-Württemberg","higher education","29","","","","1"
"Yes","2011","Bavaria","in school","2","","","","1"
"Yes","2011","Bavaria","inadequately","3","","","","1"
"Yes","2011","Bavaria","general elemantary","17","","","","1"
"Yes","2011","Bavaria","middle vocational","97","0.0563899560074404","0.0454181933723736","0.0673617186425072","1"
"Yes","2011","Bavaria","vocational + Abi","16","","","","1"
"Yes","2011","Bavaria","higher vocational","17","","","","1"
"Yes","2011","Bavaria","higher education","33","0.0420475370717816","0.0266186829466633","0.0574763911968999","1"
"Yes","2011","Berlin","in school","1","","","","1"
"Yes","2011","Berlin","inadequately","1","","","","1"
"Yes","2011","Berlin","general elemantary","4","","","","1"
"Yes","2011","Berlin","middle vocational","16","","","","1"
"Yes","2011","Berlin","vocational + Abi","5","","","","1"
"Yes","2011","Berlin","higher vocational","5","","","","1"
"Yes","2011","Berlin","higher education","18","","","","1"
"Yes","2011","Brandenburg","in school","1","","","","1"
"Yes","2011","Brandenburg","inadequately","","","","","1"
"Yes","2011","Brandenburg","general elemantary","3","","","","1"
"Yes","2011","Brandenburg","middle vocational","25","","","","1"
"Yes","2011","Brandenburg","vocational + Abi","4","","","","1"
"Yes","2011","Brandenburg","higher vocational","4","","","","1"
"Yes","2011","Brandenburg","higher education","10","","","","1"
"Yes","2011","Mecklenburg-Western Pomerania","in school","","","","","1"
"Yes","2011","Mecklenburg-Western Pomerania","inadequately","","","","","1"
"Yes","2011","Mecklenburg-Western Pomerania","general elemantary","3","","","","1"
"Yes","2011","Mecklenburg-Western Pomerania","middle vocational","16","","","","1"
"Yes","2011","Mecklenburg-Western Pomerania","vocational + Abi","","","","","1"
"Yes","2011","Mecklenburg-Western Pomerania","higher vocational","7","","","","1"
"Yes","2011","Mecklenburg-Western Pomerania","higher education","6","","","","1"
"Yes","2011","Saxony","in school","2","","","","1"
"Yes","2011","Saxony","inadequately","","","","","1"
"Yes","2011","Saxony","general elemantary","1","","","","1"
"Yes","2011","Saxony","middle vocational","27","","","","1"
"Yes","2011","Saxony","vocational + Abi","2","","","","1"
"Yes","2011","Saxony","higher vocational","3","","","","1"
"Yes","2011","Saxony","higher education","16","","","","1"
"Yes","2011","Saxony-Anhalt","in school","1","","","","1"
"Yes","2011","Saxony-Anhalt","inadequately","1","","","","1"
"Yes","2011","Saxony-Anhalt","general elemantary","2","","","","1"
"Yes","2011","Saxony-Anhalt","middle vocational","22","","","","1"
"Yes","2011","Saxony-Anhalt","vocational + Abi","2","","","","1"
"Yes","2011","Saxony-Anhalt","higher vocational","2","","","","1"
"Yes","2011","Saxony-Anhalt","higher education","13","","","","1"
"Yes","2011","Thuringia","in school","","","","","1"
"Yes","2011","Thuringia","inadequately","","","","","1"
"Yes","2011","Thuringia","general elemantary","1","","","","1"
"Yes","2011","Thuringia","middle vocational","38","0.0565719570689694","0.037176285027259","0.0759676291106798","1"
"Yes","2011","Thuringia","vocational + Abi","1","","","","1"
"Yes","2011","Thuringia","higher vocational","4","","","","1"
"Yes","2011","Thuringia","higher education","11","","","","1"
"Yes","2011","Schleswig-Holstein","in school","1","","","","1"
"Yes","2011","Schleswig-Holstein","inadequately","","","","","1"
"Yes","2011","Schleswig-Holstein","general elemantary","4","","","","1"
"Yes","2011","Schleswig-Holstein","middle vocational","19","","","","1"
"Yes","2011","Schleswig-Holstein","vocational + Abi","3","","","","1"
"Yes","2011","Schleswig-Holstein","higher vocational","2","","","","1"
"Yes","2011","Schleswig-Holstein","higher education","8","","","","1"
"Yes","2011","Hamburg","in school","","","","","1"
"Yes","2011","Hamburg","inadequately","1","","","","1"
"Yes","2011","Hamburg","general elemantary","","","","","1"
"Yes","2011","Hamburg","middle vocational","10","","","","1"
"Yes","2011","Hamburg","vocational + Abi","2","","","","1"
"Yes","2011","Hamburg","higher vocational","3","","","","1"
"Yes","2011","Hamburg","higher education","2","","","","1"
"Yes","2011","Lower Saxony","in school","1","","","","1"
"Yes","2011","Lower Saxony","inadequately","1","","","","1"
"Yes","2011","Lower Saxony","general elemantary","12","","","","1"
"Yes","2011","Lower Saxony","middle vocational","46","0.0420442925139675","0.0298118252905476","0.0542767597373874","1"
"Yes","2011","Lower Saxony","vocational + Abi","11","","","","1"
"Yes","2011","Lower Saxony","higher vocational","3","","","","1"
"Yes","2011","Lower Saxony","higher education","19","","","","1"
"Yes","2011","Bremen","in school","","","","","1"
"Yes","2011","Bremen","inadequately","","","","","1"
"Yes","2011","Bremen","general elemantary","","","","","1"
"Yes","2011","Bremen","middle vocational","2","","","","1"
"Yes","2011","Bremen","vocational + Abi","1","","","","1"
"Yes","2011","Bremen","higher vocational","1","","","","1"
"Yes","2011","Bremen","higher education","1","","","","1"
"Yes","2011","North Rhine-Westphalia","in school","1","","","","1"
"Yes","2011","North Rhine-Westphalia","inadequately","4","","","","1"
"Yes","2011","North Rhine-Westphalia","general elemantary","36","0.0580154019531244","0.0371887737572479","0.0788420301490009","1"
"Yes","2011","North Rhine-Westphalia","middle vocational","107","0.0608725577606217","0.0504173862030599","0.0713277293181836","1"
"Yes","2011","North Rhine-Westphalia","vocational + Abi","21","","","","1"
"Yes","2011","North Rhine-Westphalia","higher vocational","17","","","","1"
"Yes","2011","North Rhine-Westphalia","higher education","46","0.053703229031461","0.0384219807801893","0.0689844772827326","1"
"Yes","2011","Hesse","in school","1","","","","1"
"Yes","2011","Hesse","inadequately","2","","","","1"
"Yes","2011","Hesse","general elemantary","17","","","","1"
"Yes","2011","Hesse","middle vocational","33","0.0517760998539473","0.0343491088780405","0.0692030908298541","1"
"Yes","2011","Hesse","vocational + Abi","6","","","","1"
"Yes","2011","Hesse","higher vocational","5","","","","1"
"Yes","2011","Hesse","higher education","21","","","","1"
"Yes","2011","Rhineland-Palatinate,Saarland","in school","","","","","1"
"Yes","2011","Rhineland-Palatinate,Saarland","inadequately","","","","","1"
"Yes","2011","Rhineland-Palatinate,Saarland","general elemantary","13","","","","1"
"Yes","2011","Rhineland-Palatinate,Saarland","middle vocational","37","0.0634896219099707","0.0443421370274299","0.0826371067925116","1"
"Yes","2011","Rhineland-Palatinate,Saarland","vocational + Abi","3","","","","1"
"Yes","2011","Rhineland-Palatinate,Saarland","higher vocational","4","","","","1"
"Yes","2011","Rhineland-Palatinate,Saarland","higher education","14","","","","1"
"No","2012","Bavaria","in school","","","","","2"
"No","2012","Bavaria","inadequately","","","","","2"
"No","2012","Bavaria","general elemantary","","","","","2"
"No","2012","Bavaria","middle vocational","","","","","2"
"No","2012","Bavaria","vocational + Abi","","","","","2"
"No","2012","Bavaria","higher vocational","","","","","2"
"No","2012","Bavaria","higher education","","","","","2"
"No","2012","Schleswig-Holstein","in school","","","","","2"
"No","2012","Schleswig-Holstein","inadequately","","","","","2"
"No","2012","Schleswig-Holstein","general elemantary","","","","","2"
"No","2012","Schleswig-Holstein","middle vocational","","","","","2"
"No","2012","Schleswig-Holstein","vocational + Abi","","","","","2"
"No","2012","Schleswig-Holstein","higher vocational","","","","","2"
"No","2012","Schleswig-Holstein","higher education","","","","","2"
"No","2012","Lower Saxony","in school","","","","","2"
"No","2012","Lower Saxony","inadequately","","","","","2"
"No","2012","Lower Saxony","general elemantary","","","","","2"
"No","2012","Lower Saxony","middle vocational","","","","","2"
"No","2012","Lower Saxony","vocational + Abi","","","","","2"
"No","2012","Lower Saxony","higher vocational","","","","","2"
"No","2012","Lower Saxony","higher education","","","","","2"
"No","2012","Bremen","in school","","","","","2"
"No","2012","Bremen","inadequately","","","","","2"
"No","2012","Bremen","general elemantary","","","","","2"
"No","2012","Bremen","middle vocational","","","","","2"
"No","2012","Bremen","vocational + Abi","","","","","2"
"No","2012","Bremen","higher vocational","","","","","2"
"No","2012","Bremen","higher education","","","","","2"
"No","2012","North Rhine-Westphalia","in school","","","","","2"
"No","2012","North Rhine-Westphalia","inadequately","","","","","2"
"No","2012","North Rhine-Westphalia","general elemantary","","","","","2"
"No","2012","North Rhine-Westphalia","middle vocational","","","","","2"
"No","2012","North Rhine-Westphalia","vocational + Abi","","","","","2"
"No","2012","North Rhine-Westphalia","higher vocational","","","","","2"
"No","2012","North Rhine-Westphalia","higher education","","","","","2"
"No","2012","Hesse","in school","","","","","2"
"No","2012","Hesse","inadequately","","","","","2"
"No","2012","Hesse","general elemantary","","","","","2"
"No","2012","Hesse","middle vocational","","","","","2"
"No","2012","Hesse","vocational + Abi","","","","","2"
"No","2012","Hesse","higher vocational","","","","","2"
"No","2012","Hesse","higher education","","","","","2"
"No","2012","Rhineland-Palatinate,Saarland","in school","","","","","2"
"No","2012","Rhineland-Palatinate,Saarland","inadequately","","","","","2"
"No","2012","Rhineland-Palatinate,Saarland","general elemantary","","","","","2"
"No","2012","Rhineland-Palatinate,Saarland","middle vocational","","","","","2"
"No","2012","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","2"
"No","2012","Rhineland-Palatinate,Saarland","higher vocational","","","","","2"
"No","2012","Rhineland-Palatinate,Saarland","higher education","","","","","2"
"No","2012","Baden-Württemberg","in school","","","","","2"
"No","2012","Baden-Württemberg","inadequately","","","","","2"
"No","2012","Baden-Württemberg","general elemantary","","","","","2"
"No","2012","Baden-Württemberg","middle vocational","","","","","2"
"No","2012","Baden-Württemberg","vocational + Abi","","","","","2"
"No","2012","Baden-Württemberg","higher vocational","","","","","2"
"No","2012","Baden-Württemberg","higher education","","","","","2"
"No","2012","Berlin","in school","","","","","2"
"No","2012","Berlin","inadequately","","","","","2"
"No","2012","Berlin","general elemantary","","","","","2"
"No","2012","Berlin","middle vocational","","","","","2"
"No","2012","Berlin","vocational + Abi","","","","","2"
"No","2012","Berlin","higher vocational","","","","","2"
"No","2012","Berlin","higher education","","","","","2"
"No","2012","Brandenburg","in school","","","","","2"
"No","2012","Brandenburg","inadequately","","","","","2"
"No","2012","Brandenburg","general elemantary","","","","","2"
"No","2012","Brandenburg","middle vocational","","","","","2"
"No","2012","Brandenburg","vocational + Abi","","","","","2"
"No","2012","Brandenburg","higher vocational","","","","","2"
"No","2012","Brandenburg","higher education","","","","","2"
"No","2012","Mecklenburg-Western Pomerania","in school","","","","","2"
"No","2012","Mecklenburg-Western Pomerania","inadequately","","","","","2"
"No","2012","Mecklenburg-Western Pomerania","general elemantary","","","","","2"
"No","2012","Mecklenburg-Western Pomerania","middle vocational","","","","","2"
"No","2012","Mecklenburg-Western Pomerania","vocational + Abi","","","","","2"
"No","2012","Mecklenburg-Western Pomerania","higher vocational","","","","","2"
"No","2012","Mecklenburg-Western Pomerania","higher education","","","","","2"
"No","2012","Saxony","in school","","","","","2"
"No","2012","Saxony","inadequately","","","","","2"
"No","2012","Saxony","general elemantary","","","","","2"
"No","2012","Saxony","middle vocational","","","","","2"
"No","2012","Saxony","vocational + Abi","","","","","2"
"No","2012","Saxony","higher vocational","","","","","2"
"No","2012","Saxony","higher education","","","","","2"
"No","2012","Saxony-Anhalt","in school","","","","","2"
"No","2012","Saxony-Anhalt","inadequately","","","","","2"
"No","2012","Saxony-Anhalt","general elemantary","","","","","2"
"No","2012","Saxony-Anhalt","middle vocational","","","","","2"
"No","2012","Saxony-Anhalt","vocational + Abi","","","","","2"
"No","2012","Saxony-Anhalt","higher vocational","","","","","2"
"No","2012","Saxony-Anhalt","higher education","","","","","2"
"No","2012","Thuringia","in school","","","","","2"
"No","2012","Thuringia","inadequately","","","","","2"
"No","2012","Thuringia","general elemantary","","","","","2"
"No","2012","Thuringia","middle vocational","","","","","2"
"No","2012","Thuringia","vocational + Abi","","","","","2"
"No","2012","Thuringia","higher vocational","","","","","2"
"No","2012","Thuringia","higher education","","","","","2"
"No","2012","Hamburg","in school","","","","","2"
"No","2012","Hamburg","inadequately","","","","","2"
"No","2012","Hamburg","general elemantary","","","","","2"
"No","2012","Hamburg","middle vocational","","","","","2"
"No","2012","Hamburg","vocational + Abi","","","","","2"
"No","2012","Hamburg","higher vocational","","","","","2"
"No","2012","Hamburg","higher education","","","","","2"
"Yes","2012","Baden-Württemberg","in school","","","","","1"
"Yes","2012","Baden-Württemberg","inadequately","","","","","1"
"Yes","2012","Baden-Württemberg","general elemantary","","","","","1"
"Yes","2012","Baden-Württemberg","middle vocational","","","","","1"
"Yes","2012","Baden-Württemberg","vocational + Abi","","","","","1"
"Yes","2012","Baden-Württemberg","higher vocational","","","","","1"
"Yes","2012","Baden-Württemberg","higher education","","","","","1"
"Yes","2012","Bavaria","in school","","","","","1"
"Yes","2012","Bavaria","inadequately","","","","","1"
"Yes","2012","Bavaria","general elemantary","","","","","1"
"Yes","2012","Bavaria","middle vocational","","","","","1"
"Yes","2012","Bavaria","vocational + Abi","","","","","1"
"Yes","2012","Bavaria","higher vocational","","","","","1"
"Yes","2012","Bavaria","higher education","","","","","1"
"Yes","2012","Berlin","in school","","","","","1"
"Yes","2012","Berlin","inadequately","","","","","1"
"Yes","2012","Berlin","general elemantary","","","","","1"
"Yes","2012","Berlin","middle vocational","","","","","1"
"Yes","2012","Berlin","vocational + Abi","","","","","1"
"Yes","2012","Berlin","higher vocational","","","","","1"
"Yes","2012","Berlin","higher education","","","","","1"
"Yes","2012","Brandenburg","in school","","","","","1"
"Yes","2012","Brandenburg","inadequately","","","","","1"
"Yes","2012","Brandenburg","general elemantary","","","","","1"
"Yes","2012","Brandenburg","middle vocational","","","","","1"
"Yes","2012","Brandenburg","vocational + Abi","","","","","1"
"Yes","2012","Brandenburg","higher vocational","","","","","1"
"Yes","2012","Brandenburg","higher education","","","","","1"
"Yes","2012","Mecklenburg-Western Pomerania","in school","","","","","1"
"Yes","2012","Mecklenburg-Western Pomerania","inadequately","","","","","1"
"Yes","2012","Mecklenburg-Western Pomerania","general elemantary","","","","","1"
"Yes","2012","Mecklenburg-Western Pomerania","middle vocational","","","","","1"
"Yes","2012","Mecklenburg-Western Pomerania","vocational + Abi","","","","","1"
"Yes","2012","Mecklenburg-Western Pomerania","higher vocational","","","","","1"
"Yes","2012","Mecklenburg-Western Pomerania","higher education","","","","","1"
"Yes","2012","Saxony","in school","","","","","1"
"Yes","2012","Saxony","inadequately","","","","","1"
"Yes","2012","Saxony","general elemantary","","","","","1"
"Yes","2012","Saxony","middle vocational","","","","","1"
"Yes","2012","Saxony","vocational + Abi","","","","","1"
"Yes","2012","Saxony","higher vocational","","","","","1"
"Yes","2012","Saxony","higher education","","","","","1"
"Yes","2012","Saxony-Anhalt","in school","","","","","1"
"Yes","2012","Saxony-Anhalt","inadequately","","","","","1"
"Yes","2012","Saxony-Anhalt","general elemantary","","","","","1"
"Yes","2012","Saxony-Anhalt","middle vocational","","","","","1"
"Yes","2012","Saxony-Anhalt","vocational + Abi","","","","","1"
"Yes","2012","Saxony-Anhalt","higher vocational","","","","","1"
"Yes","2012","Saxony-Anhalt","higher education","","","","","1"
"Yes","2012","Thuringia","in school","","","","","1"
"Yes","2012","Thuringia","inadequately","","","","","1"
"Yes","2012","Thuringia","general elemantary","","","","","1"
"Yes","2012","Thuringia","middle vocational","","","","","1"
"Yes","2012","Thuringia","vocational + Abi","","","","","1"
"Yes","2012","Thuringia","higher vocational","","","","","1"
"Yes","2012","Thuringia","higher education","","","","","1"
"Yes","2012","Schleswig-Holstein","in school","","","","","1"
"Yes","2012","Schleswig-Holstein","inadequately","","","","","1"
"Yes","2012","Schleswig-Holstein","general elemantary","","","","","1"
"Yes","2012","Schleswig-Holstein","middle vocational","","","","","1"
"Yes","2012","Schleswig-Holstein","vocational + Abi","","","","","1"
"Yes","2012","Schleswig-Holstein","higher vocational","","","","","1"
"Yes","2012","Schleswig-Holstein","higher education","","","","","1"
"Yes","2012","Hamburg","in school","","","","","1"
"Yes","2012","Hamburg","inadequately","","","","","1"
"Yes","2012","Hamburg","general elemantary","","","","","1"
"Yes","2012","Hamburg","middle vocational","","","","","1"
"Yes","2012","Hamburg","vocational + Abi","","","","","1"
"Yes","2012","Hamburg","higher vocational","","","","","1"
"Yes","2012","Hamburg","higher education","","","","","1"
"Yes","2012","Lower Saxony","in school","","","","","1"
"Yes","2012","Lower Saxony","inadequately","","","","","1"
"Yes","2012","Lower Saxony","general elemantary","","","","","1"
"Yes","2012","Lower Saxony","middle vocational","","","","","1"
"Yes","2012","Lower Saxony","vocational + Abi","","","","","1"
"Yes","2012","Lower Saxony","higher vocational","","","","","1"
"Yes","2012","Lower Saxony","higher education","","","","","1"
"Yes","2012","Bremen","in school","","","","","1"
"Yes","2012","Bremen","inadequately","","","","","1"
"Yes","2012","Bremen","general elemantary","","","","","1"
"Yes","2012","Bremen","middle vocational","","","","","1"
"Yes","2012","Bremen","vocational + Abi","","","","","1"
"Yes","2012","Bremen","higher vocational","","","","","1"
"Yes","2012","Bremen","higher education","","","","","1"
"Yes","2012","North Rhine-Westphalia","in school","","","","","1"
"Yes","2012","North Rhine-Westphalia","inadequately","","","","","1"
"Yes","2012","North Rhine-Westphalia","general elemantary","","","","","1"
"Yes","2012","North Rhine-Westphalia","middle vocational","","","","","1"
"Yes","2012","North Rhine-Westphalia","vocational + Abi","","","","","1"
"Yes","2012","North Rhine-Westphalia","higher vocational","","","","","1"
"Yes","2012","North Rhine-Westphalia","higher education","","","","","1"
"Yes","2012","Hesse","in school","","","","","1"
"Yes","2012","Hesse","inadequately","","","","","1"
"Yes","2012","Hesse","general elemantary","","","","","1"
"Yes","2012","Hesse","middle vocational","","","","","1"
"Yes","2012","Hesse","vocational + Abi","","","","","1"
"Yes","2012","Hesse","higher vocational","","","","","1"
"Yes","2012","Hesse","higher education","","","","","1"
"Yes","2012","Rhineland-Palatinate,Saarland","in school","","","","","1"
"Yes","2012","Rhineland-Palatinate,Saarland","inadequately","","","","","1"
"Yes","2012","Rhineland-Palatinate,Saarland","general elemantary","","","","","1"
"Yes","2012","Rhineland-Palatinate,Saarland","middle vocational","","","","","1"
"Yes","2012","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","1"
"Yes","2012","Rhineland-Palatinate,Saarland","higher vocational","","","","","1"
"Yes","2012","Rhineland-Palatinate,Saarland","higher education","","","","","1"
"No","2013","Schleswig-Holstein","in school","10","","","","2"
"No","2013","Schleswig-Holstein","inadequately","3","","","","2"
"No","2013","Schleswig-Holstein","general elemantary","55","0.905177592477557","0.831047447073269","0.979307737881845","2"
"No","2013","Schleswig-Holstein","middle vocational","308","0.906430791152841","0.87519815360357","0.937663428702112","2"
"No","2013","Schleswig-Holstein","vocational + Abi","38","0.94466957500767","0.874688899582109","1.01465025043323","2"
"No","2013","Schleswig-Holstein","higher vocational","35","0.966546878258419","0.908607075058144","1.02448668145869","2"
"No","2013","Schleswig-Holstein","higher education","89","0.903687766047799","0.84467276703996","0.962702765055638","2"
"No","2013","Bavaria","in school","31","0.971185722516343","0.91411069457901","1.02826075045368","2"
"No","2013","Bavaria","inadequately","21","","","","2"
"No","2013","Bavaria","general elemantary","278","0.929481580321149","0.900266387132482","0.958696773509817","2"
"No","2013","Bavaria","middle vocational","1461","0.940995666269178","0.929317746594594","0.952673585943763","2"
"No","2013","Bavaria","vocational + Abi","147","0.899588389058124","0.852872629242064","0.946304148874185","2"
"No","2013","Bavaria","higher vocational","205","0.948946237154833","0.919727965232172","0.978164509077495","2"
"No","2013","Bavaria","higher education","599","0.966163154939451","0.951987985806324","0.980338324072577","2"
"No","2013","Hamburg","in school","7","","","","2"
