"pli0093_h","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2002","16-34 y.","1-pers.-HH","","","",""
"Min 1x per week","2002","16-34 y.","(Married) couple without C. ","","","",""
"Min 1x per week","2002","16-34 y.","Single parent ","","","",""
"Min 1x per week","2002","16-34 y.","Couple + C. LE 16 ","","","",""
"Min 1x per week","2002","16-34 y.","Couple + C. GT 16 ","","","",""
"Min 1x per week","2002","16-34 y.","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2002","35-65 y.","1-pers.-HH","","","",""
"Min 1x per week","2002","35-65 y.","(Married) couple without C. ","","","",""
"Min 1x per week","2002","35-65 y.","Single parent ","","","",""
"Min 1x per week","2002","35-65 y.","Couple + C. LE 16 ","","","",""
"Min 1x per week","2002","35-65 y.","Couple + C. GT 16 ","","","",""
"Min 1x per week","2002","35-65 y.","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2002","66 and older","1-pers.-HH","","","",""
"Min 1x per week","2002","66 and older","(Married) couple without C. ","","","",""
"Min 1x per week","2002","66 and older","Single parent ","","","",""
"Min 1x per week","2002","66 and older","Couple + C. LE 16 ","","","",""
"Min 1x per week","2002","66 and older","Couple + C. GT 16 ","","","",""
"Min 1x per week","2002","66 and older","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2002","16-34 y.","1-pers.-HH","","","",""
"Min 1x per month","2002","16-34 y.","(Married) couple without C. ","","","",""
"Min 1x per month","2002","16-34 y.","Single parent ","","","",""
"Min 1x per month","2002","16-34 y.","Couple + C. LE 16 ","","","",""
"Min 1x per month","2002","16-34 y.","Couple + C. GT 16 ","","","",""
"Min 1x per month","2002","16-34 y.","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2002","35-65 y.","1-pers.-HH","","","",""
"Min 1x per month","2002","35-65 y.","(Married) couple without C. ","","","",""
"Min 1x per month","2002","35-65 y.","Single parent ","","","",""
"Min 1x per month","2002","35-65 y.","Couple + C. LE 16 ","","","",""
"Min 1x per month","2002","35-65 y.","Couple + C. GT 16 ","","","",""
"Min 1x per month","2002","35-65 y.","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2002","66 and older","1-pers.-HH","","","",""
"Min 1x per month","2002","66 and older","(Married) couple without C. ","","","",""
"Min 1x per month","2002","66 and older","Single parent ","","","",""
"Min 1x per month","2002","66 and older","Couple + C. LE 16 ","","","",""
"Min 1x per month","2002","66 and older","Couple + C. GT 16 ","","","",""
"Min 1x per month","2002","66 and older","Couple + C. LE and GT 16","","","",""
"Rarely","2002","16-34 y.","1-pers.-HH","","","",""
"Rarely","2002","16-34 y.","(Married) couple without C. ","","","",""
"Rarely","2002","16-34 y.","Single parent ","","","",""
"Rarely","2002","16-34 y.","Couple + C. LE 16 ","","","",""
"Rarely","2002","16-34 y.","Couple + C. GT 16 ","","","",""
"Rarely","2002","16-34 y.","Couple + C. LE and GT 16","","","",""
"Rarely","2002","35-65 y.","1-pers.-HH","","","",""
"Rarely","2002","35-65 y.","(Married) couple without C. ","","","",""
"Rarely","2002","35-65 y.","Single parent ","","","",""
"Rarely","2002","35-65 y.","Couple + C. LE 16 ","","","",""
"Rarely","2002","35-65 y.","Couple + C. GT 16 ","","","",""
"Rarely","2002","35-65 y.","Couple + C. LE and GT 16","","","",""
"Rarely","2002","66 and older","1-pers.-HH","","","",""
"Rarely","2002","66 and older","(Married) couple without C. ","","","",""
"Rarely","2002","66 and older","Single parent ","","","",""
"Rarely","2002","66 and older","Couple + C. LE 16 ","","","",""
"Rarely","2002","66 and older","Couple + C. GT 16 ","","","",""
"Rarely","2002","66 and older","Couple + C. LE and GT 16","","","",""
"Never","2002","16-34 y.","1-pers.-HH","","","",""
"Never","2002","16-34 y.","(Married) couple without C. ","","","",""
"Never","2002","16-34 y.","Single parent ","","","",""
"Never","2002","16-34 y.","Couple + C. LE 16 ","","","",""
"Never","2002","16-34 y.","Couple + C. GT 16 ","","","",""
"Never","2002","16-34 y.","Couple + C. LE and GT 16","","","",""
"Never","2002","35-65 y.","1-pers.-HH","","","",""
"Never","2002","35-65 y.","(Married) couple without C. ","","","",""
"Never","2002","35-65 y.","Single parent ","","","",""
"Never","2002","35-65 y.","Couple + C. LE 16 ","","","",""
"Never","2002","35-65 y.","Couple + C. GT 16 ","","","",""
"Never","2002","35-65 y.","Couple + C. LE and GT 16","","","",""
"Never","2002","66 and older","1-pers.-HH","","","",""
"Never","2002","66 and older","(Married) couple without C. ","","","",""
"Never","2002","66 and older","Single parent ","","","",""
"Never","2002","66 and older","Couple + C. LE 16 ","","","",""
"Never","2002","66 and older","Couple + C. GT 16 ","","","",""
"Never","2002","66 and older","Couple + C. LE and GT 16","","","",""
"Daily","2003","16-34 y.","1-pers.-HH","31","0.0473153182740768","0.0312748872928817","0.0633557492552718"
"Daily","2003","16-34 y.","(Married) couple without C. ","31","0.0242522962100897","0.0148256876126268","0.0336789048075526"
"Daily","2003","16-34 y.","Single parent ","16","","",""
"Daily","2003","16-34 y.","Couple + C. LE 16 ","24","","",""
"Daily","2003","16-34 y.","Couple + C. GT 16 ","88","0.0534044985471518","0.041883315761813","0.0649256813324906"
"Daily","2003","16-34 y.","Couple + C. LE and GT 16","58","0.0811750243326011","0.0606027945621354","0.101747254103067"
"Daily","2003","35-65 y.","1-pers.-HH","39","0.034379546391057","0.0242219218713837","0.0445371709107302"
"Daily","2003","35-65 y.","(Married) couple without C. ","84","0.0178466786404227","0.0137641827612075","0.021929174519638"
"Daily","2003","35-65 y.","Single parent ","8","","",""
"Daily","2003","35-65 y.","Couple + C. LE 16 ","67","0.0190942773293541","0.014178140965478","0.0240104136932302"
"Daily","2003","35-65 y.","Couple + C. GT 16 ","43","0.0175476019811408","0.0121816248300715","0.0229135791322101"
"Daily","2003","35-65 y.","Couple + C. LE and GT 16","15","","",""
"Daily","2003","66 and older","1-pers.-HH","23","","",""
"Daily","2003","66 and older","(Married) couple without C. ","45","0.0180863428944991","0.0125340877592393","0.0236385980297589"
"Daily","2003","66 and older","Single parent ","","","",""
"Daily","2003","66 and older","Couple + C. LE 16 ","","","",""
"Daily","2003","66 and older","Couple + C. GT 16 ","5","","",""
"Daily","2003","66 and older","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2003","16-34 y.","1-pers.-HH","96","0.140945689204262","0.11465652564189","0.167234852766635"
"Min 1x per week","2003","16-34 y.","(Married) couple without C. ","126","0.120365413244224","0.100426004398995","0.140304822089452"
"Min 1x per week","2003","16-34 y.","Single parent ","58","0.112693074141757","0.0841353768232045","0.141250771460309"
"Min 1x per week","2003","16-34 y.","Couple + C. LE 16 ","107","0.0783752616534674","0.0642106861205813","0.0925398371863534"
"Min 1x per week","2003","16-34 y.","Couple + C. GT 16 ","246","0.158524111289646","0.13980891313545","0.177239309443842"
"Min 1x per week","2003","16-34 y.","Couple + C. LE and GT 16","109","0.119235739659055","0.0948246692421265","0.143646810075983"
"Min 1x per week","2003","35-65 y.","1-pers.-HH","121","0.0968851476870968","0.080394453014168","0.113375842360026"
"Min 1x per week","2003","35-65 y.","(Married) couple without C. ","342","0.0749196384174538","0.0668017145220067","0.083037562312901"
"Min 1x per week","2003","35-65 y.","Single parent ","53","0.103863872151932","0.0788403012188654","0.128887443084999"
"Min 1x per week","2003","35-65 y.","Couple + C. LE 16 ","328","0.0997119469649562","0.0889492028411117","0.110474691088801"
"Min 1x per week","2003","35-65 y.","Couple + C. GT 16 ","214","0.0833659465162685","0.0720685984478421","0.0946632945846949"
"Min 1x per week","2003","35-65 y.","Couple + C. LE and GT 16","101","0.0612179110819006","0.0474341836140516","0.0750016385497497"
"Min 1x per week","2003","66 and older","1-pers.-HH","50","0.0500014177555762","0.0368686006811642","0.0631342348299883"
"Min 1x per week","2003","66 and older","(Married) couple without C. ","151","0.0681776345575238","0.0576762898685825","0.0786789792464652"
"Min 1x per week","2003","66 and older","Single parent ","4","","",""
"Min 1x per week","2003","66 and older","Couple + C. LE 16 ","1","","",""
"Min 1x per week","2003","66 and older","Couple + C. GT 16 ","11","","",""
"Min 1x per week","2003","66 and older","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2003","16-34 y.","1-pers.-HH","84","0.130192241426925","0.104768190517058","0.155616292336792"
"Min 1x per month","2003","16-34 y.","(Married) couple without C. ","120","0.118565653464371","0.0987556428368945","0.138375664091847"
"Min 1x per month","2003","16-34 y.","Single parent ","43","0.0750188382681946","0.051229122752698","0.0988085537836912"
"Min 1x per month","2003","16-34 y.","Couple + C. LE 16 ","104","0.0735853607090436","0.0598248226097237","0.0873458988083636"
"Min 1x per month","2003","16-34 y.","Couple + C. GT 16 ","174","0.118399206708611","0.101843935094952","0.13495447832227"
"Min 1x per month","2003","16-34 y.","Couple + C. LE and GT 16","68","0.111798640818586","0.0880615366737034","0.135535744963468"
"Min 1x per month","2003","35-65 y.","1-pers.-HH","128","0.0993964527845848","0.0827166417917883","0.116076263777381"
"Min 1x per month","2003","35-65 y.","(Married) couple without C. ","393","0.0962695243406145","0.087174135188097","0.105364913493132"
"Min 1x per month","2003","35-65 y.","Single parent ","48","0.0796207314479614","0.0574169710483597","0.101824491847563"
"Min 1x per month","2003","35-65 y.","Couple + C. LE 16 ","271","0.0842809617865546","0.0743015593437719","0.0942603642293373"
"Min 1x per month","2003","35-65 y.","Couple + C. GT 16 ","203","0.0860598095394222","0.0745982622337725","0.0975213568450719"
"Min 1x per month","2003","35-65 y.","Couple + C. LE and GT 16","105","0.0636583352234127","0.0496208329428133","0.0776958375040122"
"Min 1x per month","2003","66 and older","1-pers.-HH","59","0.0543743925595624","0.0407108888672901","0.0680378962518346"
"Min 1x per month","2003","66 and older","(Married) couple without C. ","122","0.0533728937810908","0.0440079057390754","0.0627378818231063"
"Min 1x per month","2003","66 and older","Single parent ","1","","",""
"Min 1x per month","2003","66 and older","Couple + C. LE 16 ","1","","",""
"Min 1x per month","2003","66 and older","Couple + C. GT 16 ","9","","",""
"Min 1x per month","2003","66 and older","Couple + C. LE and GT 16","","","",""
"Rarely","2003","16-34 y.","1-pers.-HH","193","0.304870016544842","0.270089908495063","0.339650124594622"
"Rarely","2003","16-34 y.","(Married) couple without C. ","317","0.320871103073518","0.292265462146587","0.34947674400045"
"Rarely","2003","16-34 y.","Single parent ","111","0.265747770747322","0.225854918417613","0.305640623077031"
"Rarely","2003","16-34 y.","Couple + C. LE 16 ","353","0.256964425844537","0.233935254754467","0.279993596934608"
"Rarely","2003","16-34 y.","Couple + C. GT 16 ","356","0.254442288638614","0.232123983662447","0.276760593614781"
"Rarely","2003","16-34 y.","Couple + C. LE and GT 16","147","0.212778419894436","0.181948951088626","0.243607888700245"
"Rarely","2003","35-65 y.","1-pers.-HH","281","0.238013392686406","0.214271615645227","0.261755169727586"
"Rarely","2003","35-65 y.","(Married) couple without C. ","1140","0.279286486427522","0.265451978953866","0.293120993901178"
"Rarely","2003","35-65 y.","Single parent ","152","0.256685118680724","0.220857594625743","0.292512642735706"
"Rarely","2003","35-65 y.","Couple + C. LE 16 ","907","0.297302472964759","0.280883645199086","0.313721300730432"
"Rarely","2003","35-65 y.","Couple + C. GT 16 ","688","0.273037726622106","0.254830179641648","0.291245273602564"
"Rarely","2003","35-65 y.","Couple + C. LE and GT 16","287","0.240034613253367","0.215477412012531","0.264591814494202"
"Rarely","2003","66 and older","1-pers.-HH","131","0.130579345842556","0.110276473774574","0.150882217910538"
"Rarely","2003","66 and older","(Married) couple without C. ","397","0.185143376683154","0.168960636029645","0.201326117336664"
"Rarely","2003","66 and older","Single parent ","9","","",""
"Rarely","2003","66 and older","Couple + C. LE 16 ","2","","",""
"Rarely","2003","66 and older","Couple + C. GT 16 ","38","0.17099755969417","0.115686630982132","0.226308488406209"
"Rarely","2003","66 and older","Couple + C. LE and GT 16","1","","",""
"Never","2003","16-34 y.","1-pers.-HH","269","0.376676734549894","0.340068260556347","0.413285208543441"
"Never","2003","16-34 y.","(Married) couple without C. ","429","0.415945534007797","0.385742179402508","0.446148888613087"
"Never","2003","16-34 y.","Single parent ","243","0.526035052594692","0.480941122028059","0.571128983161324"
"Never","2003","16-34 y.","Couple + C. LE 16 ","795","0.577689697718876","0.551658140393124","0.603721255044627"
"Never","2003","16-34 y.","Couple + C. GT 16 ","599","0.415229894815977","0.389979811479741","0.440479978152214"
"Never","2003","16-34 y.","Couple + C. LE and GT 16","295","0.475012175295323","0.437395470997572","0.512628879593074"
"Never","2003","35-65 y.","1-pers.-HH","667","0.531325460450855","0.503505606226534","0.559145314675176"
"Never","2003","35-65 y.","(Married) couple without C. ","2081","0.531677672173987","0.516290668708509","0.547064675639465"
"Never","2003","35-65 y.","Single parent ","310","0.547884269736525","0.507061801342692","0.588706738130357"
"Never","2003","35-65 y.","Couple + C. LE 16 ","1404","0.499610340954376","0.481649422291057","0.517571259617695"
"Never","2003","35-65 y.","Couple + C. GT 16 ","1152","0.539988915341063","0.519620335775539","0.560357494906587"
"Never","2003","35-65 y.","Couple + C. LE and GT 16","654","0.622158763525571","0.594281488780294","0.650036038270848"
"Never","2003","66 and older","1-pers.-HH","795","0.741932852294753","0.715566265149253","0.768299439440254"
"Never","2003","66 and older","(Married) couple without C. ","1498","0.675219752083732","0.65570896643668","0.694730537730784"
"Never","2003","66 and older","Single parent ","60","0.765867645149229","0.669387086586703","0.862348203711754"
"Never","2003","66 and older","Couple + C. LE 16 ","","","",""
"Never","2003","66 and older","Couple + C. GT 16 ","115","0.711828182692879","0.645292988032397","0.778363377353361"
"Never","2003","66 and older","Couple + C. LE and GT 16","1","","",""
"Daily","2004","16-34 y.","1-pers.-HH","","","",""
"Daily","2004","16-34 y.","(Married) couple without C. ","","","",""
"Daily","2004","16-34 y.","Single parent ","","","",""
"Daily","2004","16-34 y.","Couple + C. LE 16 ","","","",""
"Daily","2004","16-34 y.","Couple + C. GT 16 ","","","",""
"Daily","2004","16-34 y.","Couple + C. LE and GT 16","","","",""
"Daily","2004","35-65 y.","1-pers.-HH","","","",""
"Daily","2004","35-65 y.","(Married) couple without C. ","","","",""
"Daily","2004","35-65 y.","Single parent ","","","",""
"Daily","2004","35-65 y.","Couple + C. LE 16 ","","","",""
"Daily","2004","35-65 y.","Couple + C. GT 16 ","","","",""
"Daily","2004","35-65 y.","Couple + C. LE and GT 16","","","",""
"Daily","2004","66 and older","1-pers.-HH","","","",""
"Daily","2004","66 and older","(Married) couple without C. ","","","",""
"Daily","2004","66 and older","Single parent ","","","",""
"Daily","2004","66 and older","Couple + C. LE 16 ","","","",""
"Daily","2004","66 and older","Couple + C. GT 16 ","","","",""
"Daily","2004","66 and older","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2004","16-34 y.","1-pers.-HH","","","",""
"Min 1x per week","2004","16-34 y.","(Married) couple without C. ","","","",""
"Min 1x per week","2004","16-34 y.","Single parent ","","","",""
