"pli0093_h","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Rarely","2006","1-pers.-HH","indirect migration background","","","","","4"
"Rarely","2006","1-pers.-HH","no migration background","","","","","4"
"Rarely","2006","(Married) couple without C. ","direct migration background","","","","","4"
"Rarely","2006","(Married) couple without C. ","indirect migration background","","","","","4"
"Rarely","2006","Single parent ","no migration background","","","","","4"
"Rarely","2006","Single parent ","direct migration background","","","","","4"
"Rarely","2006","(Married) couple without C. ","no migration background","","","","","4"
"Rarely","2006","Single parent ","indirect migration background","","","","","4"
"Rarely","2006","Couple + C. LE 16 ","no migration background","","","","","4"
"Rarely","2006","Couple + C. LE 16 ","direct migration background","","","","","4"
"Rarely","2006","Couple + C. LE 16 ","indirect migration background","","","","","4"
"Rarely","2006","Couple + C. GT 16 ","no migration background","","","","","4"
"Rarely","2006","Couple + C. GT 16 ","direct migration background","","","","","4"
"Rarely","2006","Couple + C. GT 16 ","indirect migration background","","","","","4"
"Rarely","2006","Couple + C. LE and GT 16","no migration background","","","","","4"
"Rarely","2006","Couple + C. LE and GT 16","direct migration background","","","","","4"
"Rarely","2006","Couple + C. LE and GT 16","indirect migration background","","","","","4"
"Daily","2007","1-pers.-HH","no migration background","","","","","1"
"Daily","2007","1-pers.-HH","direct migration background","","","","","1"
"Daily","2007","1-pers.-HH","indirect migration background","","","","","1"
"Daily","2007","(Married) couple without C. ","no migration background","","","","","1"
"Daily","2007","(Married) couple without C. ","direct migration background","","","","","1"
"Daily","2007","(Married) couple without C. ","indirect migration background","","","","","1"
"Daily","2007","Single parent ","no migration background","","","","","1"
"Daily","2007","Single parent ","direct migration background","","","","","1"
"Daily","2007","Single parent ","indirect migration background","","","","","1"
"Daily","2007","Couple + C. LE 16 ","no migration background","","","","","1"
"Daily","2007","Couple + C. LE 16 ","direct migration background","","","","","1"
"Daily","2007","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Daily","2007","Couple + C. GT 16 ","no migration background","","","","","1"
"Daily","2007","Couple + C. GT 16 ","direct migration background","","","","","1"
"Daily","2007","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Daily","2007","Couple + C. LE and GT 16","no migration background","","","","","1"
"Daily","2007","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"Daily","2007","Couple + C. LE and GT 16","direct migration background","","","","","1"
"Min 1x per month","2007","1-pers.-HH","no migration background","211","0.0653485851311726","0.0562464266078522","0.074450743654493","3"
"Min 1x per month","2007","1-pers.-HH","direct migration background","2","","","","3"
"Min 1x per month","2007","1-pers.-HH","indirect migration background","7","","","","3"
"Min 1x per month","2007","(Married) couple without C. ","no migration background","508","0.0681466118462733","0.0620223499689202","0.0742708737236265","3"
"Min 1x per month","2007","(Married) couple without C. ","direct migration background","36","0.059761095645228","0.0416492158034683","0.0778729754869878","3"
"Min 1x per month","2007","(Married) couple without C. ","indirect migration background","14","","","","3"
"Min 1x per month","2007","Single parent ","no migration background","78","0.0679400091263889","0.0514629834047905","0.0844170348479872","3"
"Min 1x per month","2007","Single parent ","direct migration background","10","","","","3"
"Min 1x per month","2007","Single parent ","indirect migration background","5","","","","3"
"Min 1x per month","2007","Couple + C. LE 16 ","no migration background","249","0.0835290615681589","0.0734902200691872","0.0935679030671305","3"
"Min 1x per month","2007","Couple + C. LE 16 ","direct migration background","23","","","","3"
"Min 1x per month","2007","Couple + C. LE 16 ","indirect migration background","13","","","","3"
"Min 1x per month","2007","Couple + C. GT 16 ","no migration background","295","0.0927684990651916","0.0823855868097521","0.103151411320631","3"
"Min 1x per month","2007","Couple + C. GT 16 ","indirect migration background","18","","","","3"
"Min 1x per month","2007","Couple + C. LE and GT 16","no migration background","83","0.0887501485210974","0.0713574828542587","0.106142814187936","3"
"Min 1x per month","2007","Couple + C. GT 16 ","direct migration background","20","","","","3"
"Min 1x per month","2007","Couple + C. LE and GT 16","direct migration background","5","","","","3"
"Min 1x per month","2007","Couple + C. LE and GT 16","indirect migration background","5","","","","3"
"Min 1x per week","2007","1-pers.-HH","no migration background","315","0.1085141949747","0.0970590138849605","0.119969376064439","2"
"Min 1x per week","2007","1-pers.-HH","direct migration background","19","","","","2"
"Min 1x per week","2007","1-pers.-HH","indirect migration background","8","","","","2"
"Min 1x per week","2007","(Married) couple without C. ","no migration background","690","0.103081273176802","0.0956916165673807","0.110470929786224","2"
"Min 1x per week","2007","(Married) couple without C. ","direct migration background","42","0.0477599678432423","0.0314654927522394","0.0640544429342453","2"
"Min 1x per week","2007","(Married) couple without C. ","indirect migration background","14","","","","2"
"Min 1x per week","2007","Single parent ","no migration background","93","0.0932756594223037","0.0742335135672059","0.112317805277402","2"
"Min 1x per week","2007","Single parent ","direct migration background","10","","","","2"
"Min 1x per week","2007","Single parent ","indirect migration background","12","","","","2"
"Min 1x per week","2007","Couple + C. LE 16 ","no migration background","307","0.097901047302388","0.0871183799978187","0.108683714606957","2"
"Min 1x per week","2007","Couple + C. LE 16 ","direct migration background","39","0.0876405926801394","0.0624486859136542","0.112832499446625","2"
"Min 1x per week","2007","Couple + C. LE 16 ","indirect migration background","11","","","","2"
"Min 1x per week","2007","Couple + C. GT 16 ","no migration background","366","0.104418276424298","0.0934736553650888","0.115362897483506","2"
"Min 1x per week","2007","Couple + C. LE and GT 16","direct migration background","7","","","","2"
"Min 1x per week","2007","Couple + C. GT 16 ","indirect migration background","16","","","","2"
"Min 1x per week","2007","Couple + C. LE and GT 16","no migration background","153","0.106060617721399","0.0872287246069487","0.124892510835849","2"
"Min 1x per week","2007","Couple + C. LE and GT 16","indirect migration background","7","","","","2"
"Min 1x per week","2007","Couple + C. GT 16 ","direct migration background","22","","","","2"
"Never","2007","(Married) couple without C. ","direct migration background","469","0.735228424153091","0.701516622064649","0.768940226241533","5"
"Never","2007","1-pers.-HH","no migration background","1717","0.623534262292115","0.605690174298773","0.641378350285456","5"
"Never","2007","1-pers.-HH","direct migration background","155","0.749248228608423","0.690901699259324","0.807594757957522","5"
"Never","2007","1-pers.-HH","indirect migration background","66","0.669404940421673","0.578111275609947","0.760698605233399","5"
"Never","2007","(Married) couple without C. ","no migration background","3542","0.558147988767243","0.546078998838574","0.570216978695911","5"
"Never","2007","(Married) couple without C. ","indirect migration background","69","0.466699534066014","0.381592434395287","0.551806633736742","5"
"Never","2007","Single parent ","no migration background","509","0.570147002776224","0.537731893603114","0.602562111949333","5"
"Never","2007","Single parent ","direct migration background","82","0.683179578822441","0.599237231592314","0.767121926052568","5"
"Never","2007","Single parent ","indirect migration background","44","0.502357132300748","0.389199816334634","0.615514448266861","5"
"Never","2007","Couple + C. LE 16 ","no migration background","1466","0.524154434010053","0.506034020977619","0.542274847042487","5"
"Never","2007","Couple + C. LE 16 ","direct migration background","331","0.673942325453282","0.632180065758009","0.715704585148556","5"
"Never","2007","Couple + C. LE 16 ","indirect migration background","99","0.508273638730232","0.434830939770888","0.581716337689575","5"
"Never","2007","Couple + C. GT 16 ","no migration background","1461","0.509651458907698","0.49175986889315","0.527543048922245","5"
"Never","2007","Couple + C. GT 16 ","direct migration background","226","0.675769409794219","0.625941290028717","0.725597529559721","5"
"Never","2007","Couple + C. GT 16 ","indirect migration background","80","0.529887068800486","0.455297752413703","0.604476385187268","5"
"Never","2007","Couple + C. LE and GT 16","no migration background","495","0.517260277338017","0.486698827618213","0.547821727057821","5"
"Never","2007","Couple + C. LE and GT 16","direct migration background","153","0.73803887568811","0.678850257280216","0.797227494096004","5"
"Never","2007","Couple + C. LE and GT 16","indirect migration background","64","0.673419649242993","0.580571559956991","0.766267738528995","5"
"Rarely","2007","1-pers.-HH","direct migration background","36","0.156329224540746","0.107442971643833","0.205215477437659","4"
"Rarely","2007","1-pers.-HH","indirect migration background","21","","","","4"
"Rarely","2007","1-pers.-HH","no migration background","589","0.202602957602013","0.18779955102592","0.217406364178105","4"
"Rarely","2007","(Married) couple without C. ","no migration background","1764","0.270624126209682","0.259826786207208","0.281421466212156","4"
"Rarely","2007","(Married) couple without C. ","direct migration background","111","0.157250512358439","0.129435425057192","0.185065599659685","4"
"Rarely","2007","(Married) couple without C. ","indirect migration background","35","0.346914732960352","0.265714469047076","0.428114996873627","4"
"Rarely","2007","Single parent ","no migration background","216","0.268637328675084","0.239614237817984","0.297660419532184","4"
"Rarely","2007","Single parent ","direct migration background","16","","","","4"
"Rarely","2007","Single parent ","indirect migration background","14","","","","4"
"Rarely","2007","Couple + C. LE 16 ","no migration background","896","0.2944154571194","0.277878321807804","0.310952592430996","4"
"Rarely","2007","Couple + C. LE 16 ","direct migration background","91","0.178250904385939","0.144154318215988","0.21234749055589","4"
"Rarely","2007","Couple + C. LE 16 ","indirect migration background","55","0.37828733345759","0.307044063041435","0.449530603873745","4"
"Rarely","2007","Couple + C. GT 16 ","no migration background","877","0.293161765602813","0.276869797949649","0.309453733255978","4"
"Rarely","2007","Couple + C. LE and GT 16","direct migration background","47","0.223914979154936","0.167800312823369","0.280029645486503","4"
"Rarely","2007","Couple + C. GT 16 ","direct migration background","71","0.223745133626958","0.179381489893175","0.268108777360741","4"
"Rarely","2007","Couple + C. GT 16 ","indirect migration background","58","0.33199989264064","0.261621214544916","0.402378570736363","4"
"Rarely","2007","Couple + C. LE and GT 16","no migration background","296","0.287928956419487","0.26023613509764","0.315621777741333","4"
"Rarely","2007","Couple + C. LE and GT 16","indirect migration background","22","","","","4"
"Daily","2008","1-pers.-HH","no migration background","70","0.0329184353493053","0.0262425759408172","0.0395942947577933","1"
"Daily","2008","1-pers.-HH","direct migration background","6","","","","1"
"Daily","2008","1-pers.-HH","indirect migration background","2","","","","1"
"Daily","2008","(Married) couple without C. ","no migration background","158","0.0210896388460968","0.0175466946316512","0.0246325830605423","1"
"Daily","2008","(Married) couple without C. ","direct migration background","12","","","","1"
"Daily","2008","(Married) couple without C. ","indirect migration background","1","","","","1"
"Daily","2008","Single parent ","no migration background","32","0.0447570383410595","0.0311266084878386","0.0583874681942804","1"
"Daily","2008","Single parent ","direct migration background","2","","","","1"
"Daily","2008","Single parent ","indirect migration background","5","","","","1"
"Daily","2008","Couple + C. LE 16 ","no migration background","60","0.0184890769229833","0.013303037956004","0.0236751158899626","1"
"Daily","2008","Couple + C. LE 16 ","direct migration background","8","","","","1"
"Daily","2008","Couple + C. LE 16 ","indirect migration background","2","","","","1"
"Daily","2008","Couple + C. GT 16 ","no migration background","104","0.0335290447237145","0.0269339920299538","0.0401240974174752","1"
"Daily","2008","Couple + C. GT 16 ","direct migration background","9","","","","1"
"Daily","2008","Couple + C. GT 16 ","indirect migration background","13","","","","1"
"Daily","2008","Couple + C. LE and GT 16","no migration background","36","0.0337979640448998","0.0223786557266774","0.0452172723631223","1"
"Daily","2008","Couple + C. LE and GT 16","indirect migration background","4","","","","1"
"Daily","2008","Couple + C. LE and GT 16","direct migration background","5","","","","1"
"Min 1x per month","2008","1-pers.-HH","no migration background","236","0.0859128379757331","0.0754275859201728","0.0963980900312933","3"
"Min 1x per month","2008","1-pers.-HH","direct migration background","12","","","","3"
"Min 1x per month","2008","1-pers.-HH","indirect migration background","9","","","","3"
"Min 1x per month","2008","(Married) couple without C. ","no migration background","571","0.0932589795333668","0.0860885488566352","0.100429410210098","3"
"Min 1x per month","2008","(Married) couple without C. ","direct migration background","37","0.0554529018133379","0.0370944999098856","0.0738113037167903","3"
"Min 1x per month","2008","(Married) couple without C. ","indirect migration background","18","","","","3"
"Min 1x per month","2008","Single parent ","no migration background","87","0.0794073489613942","0.0615841334294785","0.0972305644933098","3"
"Min 1x per month","2008","Single parent ","direct migration background","5","","","","3"
"Min 1x per month","2008","Single parent ","indirect migration background","11","","","","3"
"Min 1x per month","2008","Couple + C. LE 16 ","no migration background","242","0.0936047706682852","0.0823913429038179","0.104818198432752","3"
"Min 1x per month","2008","Couple + C. LE 16 ","direct migration background","23","","","","3"
"Min 1x per month","2008","Couple + C. LE 16 ","indirect migration background","12","","","","3"
"Min 1x per month","2008","Couple + C. GT 16 ","no migration background","290","0.0940669410544231","0.0833719643955468","0.104761917713299","3"
"Min 1x per month","2008","Couple + C. GT 16 ","direct migration background","23","","","","3"
"Min 1x per month","2008","Couple + C. GT 16 ","indirect migration background","22","","","","3"
"Min 1x per month","2008","Couple + C. LE and GT 16","no migration background","105","0.101691961875581","0.0825927031935102","0.120791220557652","3"
"Min 1x per month","2008","Couple + C. LE and GT 16","indirect migration background","7","","","","3"
"Min 1x per month","2008","Couple + C. LE and GT 16","direct migration background","7","","","","3"
"Min 1x per week","2008","1-pers.-HH","no migration background","300","0.110525740971895","0.0987942165986986","0.122257265345091","2"
"Min 1x per week","2008","1-pers.-HH","direct migration background","15","","","","2"
"Min 1x per week","2008","1-pers.-HH","indirect migration background","8","","","","2"
"Min 1x per week","2008","(Married) couple without C. ","no migration background","640","0.100839265493952","0.0934143454073131","0.108264185580591","2"
"Min 1x per week","2008","(Married) couple without C. ","direct migration background","50","0.071639849099625","0.0509528973321024","0.0923268008671477","2"
"Min 1x per week","2008","(Married) couple without C. ","indirect migration background","12","","","","2"
"Min 1x per week","2008","Single parent ","no migration background","96","0.113095736441671","0.0922179982933095","0.133973474590033","2"
"Min 1x per week","2008","Single parent ","indirect migration background","8","","","","2"
"Min 1x per week","2008","Single parent ","direct migration background","6","","","","2"
"Min 1x per week","2008","Couple + C. LE 16 ","no migration background","304","0.103734005058443","0.0919955855857702","0.115472424531115","2"
"Min 1x per week","2008","Couple + C. LE 16 ","direct migration background","26","","","","2"
"Min 1x per week","2008","Couple + C. LE 16 ","indirect migration background","19","","","","2"
"Min 1x per week","2008","Couple + C. GT 16 ","no migration background","373","0.11590956000316","0.104181633055247","0.127637486951072","2"
"Min 1x per week","2008","Couple + C. GT 16 ","direct migration background","29","","","","2"
"Min 1x per week","2008","Couple + C. GT 16 ","indirect migration background","24","","","","2"
"Min 1x per week","2008","Couple + C. LE and GT 16","no migration background","138","0.117235302291557","0.0969064791592525","0.137564125423861","2"
"Min 1x per week","2008","Couple + C. LE and GT 16","direct migration background","6","","","","2"
"Min 1x per week","2008","Couple + C. LE and GT 16","indirect migration background","10","","","","2"
"Never","2008","1-pers.-HH","no migration background","1556","0.573966952274658","0.555464847937497","0.59246905661182","5"
"Never","2008","1-pers.-HH","direct migration background","140","0.675886484098519","0.611816205508715","0.739956762688323","5"
"Never","2008","1-pers.-HH","indirect migration background","42","0.47332319275388","0.369005554833756","0.577640830674003","5"
"Never","2008","(Married) couple without C. ","no migration background","3261","0.507692965415328","0.495365412542344","0.520020518288312","5"
"Never","2008","(Married) couple without C. ","direct migration background","386","0.662644673825712","0.624717972914942","0.700571374736482","5"
"Never","2008","(Married) couple without C. ","indirect migration background","77","0.615162521688533","0.533389084810714","0.696935958566351","5"
"Never","2008","Single parent ","no migration background","462","0.527577171140407","0.494666980817864","0.560487361462949","5"
"Never","2008","Single parent ","direct migration background","78","0.675352547645837","0.58901889013891","0.761686205152763","5"
"Never","2008","Single parent ","indirect migration background","45","0.427886798643289","0.322704161191146","0.533069436095432","5"
"Never","2008","Couple + C. LE 16 ","no migration background","1234","0.497006263215377","0.477757944022155","0.5162545824086","5"
"Never","2008","Couple + C. LE 16 ","direct migration background","270","0.597361793477283","0.551221597074766","0.6435019898798","5"
"Never","2008","Couple + C. LE 16 ","indirect migration background","91","0.429783346552877","0.358254055672906","0.501312637432847","5"
"Never","2008","Couple + C. GT 16 ","no migration background","1294","0.468755904023377","0.4504734828353","0.487038325211453","5"
"Never","2008","Couple + C. GT 16 ","direct migration background","222","0.665593598308425","0.614458855704974","0.716728340911876","5"
"Never","2008","Couple + C. GT 16 ","indirect migration background","71","0.435808483470851","0.361703914872924","0.509913052068778","5"
"Never","2008","Couple + C. LE and GT 16","no migration background","402","0.477866622575314","0.446301707008242","0.509431538142386","5"
"Never","2008","Couple + C. LE and GT 16","direct migration background","113","0.64517348148231","0.571946276776301","0.718400686188318","5"
"Never","2008","Couple + C. LE and GT 16","indirect migration background","43","0.437100967783898","0.332266281377152","0.541935654190644","5"
"Rarely","2008","1-pers.-HH","direct migration background","32","0.173999851086661","0.12210363878198","0.225896063391342","4"
"Rarely","2008","1-pers.-HH","indirect migration background","27","","","","4"
"Rarely","2008","1-pers.-HH","no migration background","582","0.196676033428409","0.181803768268899","0.211548298587918","4"
"Rarely","2008","(Married) couple without C. ","no migration background","1688","0.277119150711256","0.266082814823136","0.288155486599376","4"
"Rarely","2008","(Married) couple without C. ","direct migration background","112","0.195366756069721","0.163562499813716","0.227171012325727","4"
"Rarely","2008","(Married) couple without C. ","indirect migration background","28","","","","4"
"Rarely","2008","Single parent ","no migration background","207","0.235162705115468","0.207205695838739","0.263119714392198","4"
"Rarely","2008","Single parent ","direct migration background","22","","","","4"
"Rarely","2008","Single parent ","indirect migration background","16","","","","4"
"Rarely","2008","Couple + C. LE 16 ","no migration background","752","0.287165884134912","0.269748166228227","0.304583602041596","4"
"Rarely","2008","Couple + C. LE 16 ","direct migration background","107","0.27086278751754","0.229052560095357","0.312673014939722","4"
"Rarely","2008","Couple + C. LE 16 ","indirect migration background","60","0.384774947875926","0.314474259209683","0.455075636542169","4"
"Rarely","2008","Couple + C. GT 16 ","no migration background","801","0.287738550195326","0.271152918331629","0.304324182059023","4"
"Rarely","2008","Couple + C. GT 16 ","indirect migration background","42","0.232658365995993","0.169513566923019","0.295803165068967","4"
"Rarely","2008","Couple + C. LE and GT 16","no migration background","281","0.269408149212648","0.241372970362353","0.297443328062944","4"
"Rarely","2008","Couple + C. LE and GT 16","indirect migration background","22","","","","4"
"Rarely","2008","Couple + C. GT 16 ","direct migration background","44","0.138589450058259","0.101140090620266","0.176038809496252","4"
"Rarely","2008","Couple + C. LE and GT 16","direct migration background","33","0.22601921724898","0.162006842495614","0.290031592002346","4"
"Daily","2009","1-pers.-HH","no migration background","","","","","1"
"Daily","2009","1-pers.-HH","direct migration background","","","","","1"
"Daily","2009","1-pers.-HH","indirect migration background","","","","","1"
"Daily","2009","(Married) couple without C. ","no migration background","","","","","1"
"Daily","2009","(Married) couple without C. ","indirect migration background","","","","","1"
"Daily","2009","Single parent ","no migration background","","","","","1"
"Daily","2009","Single parent ","direct migration background","","","","","1"
"Daily","2009","(Married) couple without C. ","direct migration background","","","","","1"
"Daily","2009","Single parent ","indirect migration background","","","","","1"
"Daily","2009","Couple + C. LE 16 ","no migration background","","","","","1"
"Daily","2009","Couple + C. LE 16 ","direct migration background","","","","","1"
"Daily","2009","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Daily","2009","Couple + C. GT 16 ","no migration background","","","","","1"
"Daily","2009","Couple + C. GT 16 ","direct migration background","","","","","1"
"Daily","2009","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Daily","2009","Couple + C. LE and GT 16","no migration background","","","","","1"
"Daily","2009","Couple + C. LE and GT 16","direct migration background","","","","","1"
"Daily","2009","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"Min 1x per month","2009","1-pers.-HH","indirect migration background","7","","","","3"
"Min 1x per month","2009","1-pers.-HH","no migration background","196","0.0743715849767858","0.0643230627048937","0.084420107248678","3"
"Min 1x per month","2009","1-pers.-HH","direct migration background","10","","","","3"
"Min 1x per month","2009","(Married) couple without C. ","direct migration background","28","","","","3"
"Min 1x per month","2009","(Married) couple without C. ","indirect migration background","14","","","","3"
"Min 1x per month","2009","Single parent ","no migration background","71","0.093181453994054","0.0733698209863363","0.112993087001772","3"
"Min 1x per month","2009","(Married) couple without C. ","no migration background","465","0.0804318870410752","0.0735308787831362","0.0873328952990142","3"
"Min 1x per month","2009","Single parent ","direct migration background","6","","","","3"
"Min 1x per month","2009","Single parent ","indirect migration background","4","","","","3"
"Min 1x per month","2009","Couple + C. LE 16 ","no migration background","170","0.0847070872340739","0.0734204189445856","0.0959937555235623","3"
"Min 1x per month","2009","Couple + C. LE 16 ","direct migration background","21","","","","3"
"Min 1x per month","2009","Couple + C. LE 16 ","indirect migration background","16","","","","3"
"Min 1x per month","2009","Couple + C. GT 16 ","no migration background","190","0.071722107070953","0.0619349178650083","0.0815092962768977","3"
"Min 1x per month","2009","Couple + C. GT 16 ","direct migration background","15","","","","3"
"Min 1x per month","2009","Couple + C. GT 16 ","indirect migration background","24","","","","3"
"Min 1x per month","2009","Couple + C. LE and GT 16","no migration background","101","0.0919623569466401","0.0731353720361237","0.110789341857156","3"
"Min 1x per month","2009","Couple + C. LE and GT 16","direct migration background","3","","","","3"
"Min 1x per month","2009","Couple + C. LE and GT 16","indirect migration background","14","","","","3"
"Min 1x per week","2009","1-pers.-HH","no migration background","284","0.113558086650091","0.101407016831642","0.12570915646854","2"
"Min 1x per week","2009","1-pers.-HH","indirect migration background","7","","","","2"
"Min 1x per week","2009","(Married) couple without C. ","no migration background","622","0.0974701597503261","0.0899440059277503","0.104996313572902","2"
"Min 1x per week","2009","(Married) couple without C. ","direct migration background","37","0.0686900737725904","0.0470753680928116","0.0903047794523691","2"
"Min 1x per week","2009","(Married) couple without C. ","indirect migration background","9","","","","2"
"Min 1x per week","2009","1-pers.-HH","direct migration background","15","","","","2"
"Min 1x per week","2009","Single parent ","no migration background","119","0.15963001175371","0.134667523347066","0.184592500160353","2"
"Min 1x per week","2009","Single parent ","direct migration background","5","","","","2"
"Min 1x per week","2009","Single parent ","indirect migration background","8","","","","2"
"Min 1x per week","2009","Couple + C. LE 16 ","no migration background","263","0.09755970560538","0.0855323454094958","0.109587065801264","2"
"Min 1x per week","2009","Couple + C. LE 16 ","direct migration background","17","","","","2"
"Min 1x per week","2009","Couple + C. LE 16 ","indirect migration background","11","","","","2"
"Min 1x per week","2009","Couple + C. GT 16 ","no migration background","374","0.123417777976578","0.110941712334278","0.135893843618879","2"
"Min 1x per week","2009","Couple + C. GT 16 ","direct migration background","27","","","","2"
"Min 1x per week","2009","Couple + C. GT 16 ","indirect migration background","22","","","","2"
"Min 1x per week","2009","Couple + C. LE and GT 16","no migration background","125","0.125378412971378","0.103803687329172","0.146953138613585","2"
"Min 1x per week","2009","Couple + C. LE and GT 16","direct migration background","15","","","","2"
"Min 1x per week","2009","Couple + C. LE and GT 16","indirect migration background","15","","","","2"
"Never","2009","1-pers.-HH","indirect migration background","35","0.399283896157059","0.289893734774422","0.508674057539697","5"
"Never","2009","1-pers.-HH","direct migration background","125","0.656177271815159","0.587546787711321","0.724807755918997","5"
"Never","2009","1-pers.-HH","no migration background","1562","0.593159011439592","0.574345136249549","0.611972886629635","5"
"Never","2009","(Married) couple without C. ","no migration background","3178","0.526500029895241","0.513830349936782","0.539169709853699","5"
"Never","2009","(Married) couple without C. ","direct migration background","354","0.652736788075633","0.612049976946181","0.693423599205086","5"
"Never","2009","(Married) couple without C. ","indirect migration background","60","0.546051991915079","0.454254899723139","0.637849084107019","5"
"Never","2009","Single parent ","no migration background","439","0.512453143038921","0.47838640136198","0.546519884715861","5"
"Never","2009","Single parent ","direct migration background","63","0.747396909679733","0.655564951735635","0.839228867623831","5"
"Never","2009","Single parent ","indirect migration background","41","0.46695472956693","0.353283209509058","0.580626249624801","5"
"Never","2009","Couple + C. LE 16 ","no migration background","1175","0.535801523183806","0.515586247652348","0.556016798715265","5"
"Never","2009","Couple + C. LE 16 ","direct migration background","209","0.615406971444959","0.563465404118739","0.667348538771179","5"
"Never","2009","Couple + C. LE 16 ","indirect migration background","78","0.389579745104932","0.315839240923084","0.463320249286781","5"
"Never","2009","Couple + C. GT 16 ","no migration background","1295","0.503803359464126","0.484838488169669","0.522768230758584","5"
"Never","2009","Couple + C. GT 16 ","direct migration background","201","0.643883762701887","0.590492710970075","0.697274814433698","5"
"Never","2009","Couple + C. GT 16 ","indirect migration background","75","0.432453615816538","0.356164772423131","0.508742459209946","5"
"Never","2009","Couple + C. LE and GT 16","no migration background","407","0.480237325886464","0.447687077907075","0.512787573865853","5"
"Never","2009","Couple + C. LE and GT 16","direct migration background","101","0.523444849273723","0.447467157349574","0.599422541197872","5"
"Never","2009","Couple + C. LE and GT 16","indirect migration background","47","0.431492053634643","0.335374507248923","0.527609600020364","5"
"Rarely","2009","1-pers.-HH","direct migration background","34","0.206912009996326","0.148380097329125","0.265443922663527","4"
"Rarely","2009","1-pers.-HH","indirect migration background","28","","","","4"
"Rarely","2009","(Married) couple without C. ","indirect migration background","30","0.250730301294921","0.170814737931342","0.330645864658499","4"
"Rarely","2009","Single parent ","no migration background","198","0.234735391213316","0.205849189645341","0.26362159278129","4"
"Rarely","2009","1-pers.-HH","no migration background","577","0.218911316933531","0.203074619429216","0.234748014437846","4"
"Rarely","2009","(Married) couple without C. ","no migration background","1701","0.295597923313358","0.284019018875337","0.307176827751379","4"
"Rarely","2009","(Married) couple without C. ","direct migration background","107","0.226068840543713","0.190322899187969","0.261814781899456","4"
"Rarely","2009","Single parent ","direct migration background","12","","","","4"
"Rarely","2009","Single parent ","indirect migration background","21","","","","4"
"Rarely","2009","Couple + C. LE 16 ","no migration background","730","0.28193168397674","0.26369353904792","0.300169828905559","4"
"Rarely","2009","Couple + C. LE 16 ","direct migration background","90","0.271767531770707","0.224270448104832","0.319264615436583","4"
"Rarely","2009","Couple + C. LE 16 ","indirect migration background","63","0.400489051154656","0.326394318830514","0.474583783478797","4"
"Rarely","2009","Couple + C. GT 16 ","no migration background","811","0.301056755488342","0.283657221985383","0.318456288991301","4"
"Rarely","2009","Couple + C. GT 16 ","direct migration background","66","0.243760636525418","0.195888779077287","0.29163249397355","4"
"Rarely","2009","Couple + C. GT 16 ","indirect migration background","41","0.313617443739471","0.242172120086472","0.38506276739247","4"
"Rarely","2009","Couple + C. LE and GT 16","no migration background","272","0.302421904195518","0.272497408457146","0.33234639993389","4"
"Rarely","2009","Couple + C. LE and GT 16","direct migration background","47","0.331399779607898","0.259793120392097","0.4030064388237","4"
"Rarely","2009","Couple + C. LE and GT 16","indirect migration background","26","","","","4"
"Daily","2010","1-pers.-HH","no migration background","","","","","1"
"Daily","2010","1-pers.-HH","direct migration background","","","","","1"
"Daily","2010","1-pers.-HH","indirect migration background","","","","","1"
"Daily","2010","(Married) couple without C. ","no migration background","","","","","1"
"Daily","2010","(Married) couple without C. ","indirect migration background","","","","","1"
"Daily","2010","Single parent ","no migration background","","","","","1"
"Daily","2010","Single parent ","direct migration background","","","","","1"
"Daily","2010","(Married) couple without C. ","direct migration background","","","","","1"
"Daily","2010","Single parent ","indirect migration background","","","","","1"
"Daily","2010","Couple + C. LE 16 ","no migration background","","","","","1"
"Daily","2010","Couple + C. LE 16 ","direct migration background","","","","","1"
"Daily","2010","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Daily","2010","Couple + C. GT 16 ","no migration background","","","","","1"
"Daily","2010","Couple + C. GT 16 ","direct migration background","","","","","1"
"Daily","2010","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Daily","2010","Couple + C. LE and GT 16","no migration background","","","","","1"
"Daily","2010","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"Daily","2010","Couple + C. LE and GT 16","direct migration background","","","","","1"
"Min 1x per month","2010","1-pers.-HH","indirect migration background","","","","","3"
"Min 1x per month","2010","1-pers.-HH","no migration background","","","","","3"
"Min 1x per month","2010","1-pers.-HH","direct migration background","","","","","3"
"Min 1x per month","2010","(Married) couple without C. ","direct migration background","","","","","3"
"Min 1x per month","2010","(Married) couple without C. ","indirect migration background","","","","","3"
"Min 1x per month","2010","Single parent ","no migration background","","","","","3"
"Min 1x per month","2010","Single parent ","direct migration background","","","","","3"
"Min 1x per month","2010","(Married) couple without C. ","no migration background","","","","","3"
"Min 1x per month","2010","Single parent ","indirect migration background","","","","","3"
"Min 1x per month","2010","Couple + C. LE 16 ","no migration background","","","","","3"
"Min 1x per month","2010","Couple + C. LE 16 ","direct migration background","","","","","3"
