"pli0093_h","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2003","35-65 y.","(1a) inadequately completed","2","","",""
"Min 1x per week","2003","35-65 y.","(1b) general elementary school","30","0.0407377770175661","0.0277867590001368","0.0536887950349954"
"Min 1x per week","2003","35-65 y.","(1c) basic vocational qualification","221","0.0522135522325659","0.0451884634162035","0.0592386410489282"
"Min 1x per week","2003","35-65 y.","(2b) intermediate general qualification","8","","",""
"Min 1x per week","2003","35-65 y.","(2a) intermediate vocational","320","0.0961945794853097","0.0862246698181784","0.106164489152441"
"Min 1x per week","2003","35-65 y.","(2c_gen) general maturity certificate","15","","",""
"Min 1x per week","2003","35-65 y.","(2c_voc) vocational maturity certificate","108","0.119253725051079","0.0979737740623656","0.140533676039793"
"Min 1x per week","2003","35-65 y.","(3a) lower tertiary education","166","0.116088407306353","0.0982084946036595","0.133968320009046"
"Min 1x per week","2003","35-65 y.","(3b) higher tertiary education","309","0.165177587374999","0.148796334062008","0.18155884068799"
"Min 1x per week","2003","66 and older","(0) in school","","","",""
"Min 1x per week","2003","66 and older","(1a) inadequately completed","1","","",""
"Min 1x per week","2003","66 and older","(1b) general elementary school","23","","",""
"Min 1x per week","2003","66 and older","(1c) basic vocational qualification","69","0.0460545372926677","0.0360524984972028","0.0560565760881326"
"Min 1x per week","2003","66 and older","(2b) intermediate general qualification","2","","",""
"Min 1x per week","2003","66 and older","(2a) intermediate vocational","33","0.0899167014457124","0.0615259725225236","0.118307430368901"
"Min 1x per week","2003","66 and older","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2003","66 and older","(2c_voc) vocational maturity certificate","12","","",""
"Min 1x per week","2003","66 and older","(3a) lower tertiary education","34","0.104218388164469","0.0664190254400811","0.142017750888856"
"Min 1x per week","2003","66 and older","(3b) higher tertiary education","47","0.156477783731385","0.116671859895298","0.196283707567473"
"Min 1x per month","2003","16-34 y.","(0) in school","77","0.137743302558496","0.110461605150025","0.165024999966968"
"Min 1x per month","2003","16-34 y.","(1a) inadequately completed","1","","",""
"Min 1x per month","2003","16-34 y.","(1b) general elementary school","27","","",""
"Min 1x per month","2003","16-34 y.","(1c) basic vocational qualification","44","0.0513400353274866","0.035618914002688","0.0670611566522852"
"Min 1x per month","2003","16-34 y.","(2b) intermediate general qualification","38","0.0964792244859482","0.0706517342536712","0.122306714718225"
"Min 1x per month","2003","16-34 y.","(2a) intermediate vocational","125","0.0858978118584202","0.0711189946900289","0.100676629026812"
"Min 1x per month","2003","16-34 y.","(2c_gen) general maturity certificate","122","0.171925052338326","0.14453526045307","0.199314844223582"
"Min 1x per month","2003","16-34 y.","(2c_voc) vocational maturity certificate","63","0.109693345789281","0.0833597957963421","0.13602689578222"
"Min 1x per month","2003","16-34 y.","(3a) lower tertiary education","32","0.12394370308269","0.081358137987868","0.166529268177511"
"Min 1x per month","2003","16-34 y.","(3b) higher tertiary education","57","0.175811803636391","0.135049107884004","0.216574499388778"
"Min 1x per month","2003","35-65 y.","(0) in school","","","",""
"Min 1x per month","2003","35-65 y.","(1a) inadequately completed","2","","",""
"Min 1x per month","2003","35-65 y.","(1b) general elementary school","37","0.0330911263419686","0.0213722729467696","0.0448099797371676"
"Min 1x per month","2003","35-65 y.","(1c) basic vocational qualification","254","0.0662097067370008","0.0583575228520881","0.0740618906219134"
"Min 1x per month","2003","35-65 y.","(2b) intermediate general qualification","9","","",""
"Min 1x per month","2003","35-65 y.","(2a) intermediate vocational","309","0.103834968188523","0.0935205611426252","0.114149375234421"
"Min 1x per month","2003","35-65 y.","(2c_gen) general maturity certificate","13","","",""
"Min 1x per month","2003","35-65 y.","(2c_voc) vocational maturity certificate","109","0.115271288134877","0.09430242558377","0.136240150685984"
"Min 1x per month","2003","35-65 y.","(3a) lower tertiary education","148","0.118146694021042","0.100129982977995","0.136163405064089"
"Min 1x per month","2003","35-65 y.","(3b) higher tertiary education","287","0.140612082886743","0.125277200154352","0.155946965619134"
"Min 1x per month","2003","66 and older","(0) in school","","","",""
"Min 1x per month","2003","66 and older","(1a) inadequately completed","","","",""
"Min 1x per month","2003","66 and older","(1b) general elementary school","17","","",""
"Min 1x per month","2003","66 and older","(1c) basic vocational qualification","68","0.0419842337726353","0.0324140562526572","0.0515544112926134"
"Min 1x per month","2003","66 and older","(2b) intermediate general qualification","3","","",""
"Min 1x per month","2003","66 and older","(2a) intermediate vocational","27","","",""
"Min 1x per month","2003","66 and older","(2c_gen) general maturity certificate","2","","",""
"Min 1x per month","2003","66 and older","(2c_voc) vocational maturity certificate","12","","",""
"Min 1x per month","2003","66 and older","(3a) lower tertiary education","22","","",""
"Min 1x per month","2003","66 and older","(3b) higher tertiary education","45","0.125786011810416","0.0894532717882471","0.162118751832585"
"Rarely","2003","16-34 y.","(0) in school","112","0.187768575922661","0.15685357926588","0.218683572579442"
"Rarely","2003","16-34 y.","(1a) inadequately completed","9","","",""
"Rarely","2003","16-34 y.","(1b) general elementary school","91","0.166390544837136","0.133680656804359","0.199100432869914"
"Rarely","2003","16-34 y.","(1c) basic vocational qualification","155","0.218983381392866","0.189523169408293","0.248443593377439"
"Rarely","2003","16-34 y.","(2b) intermediate general qualification","122","0.239248963477285","0.201928885604444","0.276569041350127"
"Rarely","2003","16-34 y.","(2a) intermediate vocational","421","0.325065306178543","0.300361297098425","0.349769315258662"
"Rarely","2003","16-34 y.","(2c_gen) general maturity certificate","204","0.306322645592793","0.272860588382161","0.339784702803426"
"Rarely","2003","16-34 y.","(2c_voc) vocational maturity certificate","184","0.342006764065391","0.302032772106949","0.381980756023833"
"Rarely","2003","16-34 y.","(3a) lower tertiary education","76","0.319176980835065","0.258932527241995","0.379421434428134"
"Rarely","2003","16-34 y.","(3b) higher tertiary education","104","0.331399403918735","0.280993091287958","0.381805716549513"
"Rarely","2003","35-65 y.","(0) in school","","","",""
"Rarely","2003","35-65 y.","(1a) inadequately completed","14","","",""
"Rarely","2003","35-65 y.","(1b) general elementary school","126","0.166566098994151","0.142156229266271","0.190975968722032"
"Rarely","2003","35-65 y.","(1c) basic vocational qualification","942","0.239121981504311","0.225651838044999","0.252592124963624"
"Rarely","2003","35-65 y.","(2b) intermediate general qualification","21","","",""
"Rarely","2003","35-65 y.","(2a) intermediate vocational","1056","0.315386217775801","0.299674537722666","0.331097897828936"
"Rarely","2003","35-65 y.","(2c_gen) general maturity certificate","25","","",""
"Rarely","2003","35-65 y.","(2c_voc) vocational maturity certificate","261","0.302771939220127","0.27260338630778","0.332940492132473"
"Rarely","2003","35-65 y.","(3a) lower tertiary education","458","0.372451893412585","0.345466723452389","0.399437063372781"
"Rarely","2003","35-65 y.","(3b) higher tertiary education","637","0.291814536994903","0.271760515221591","0.311868558768214"
"Rarely","2003","66 and older","(0) in school","","","",""
"Rarely","2003","66 and older","(1a) inadequately completed","5","","",""
"Rarely","2003","66 and older","(1b) general elementary school","87","0.122056580848195","0.0986910161243884","0.145422145572001"
"Rarely","2003","66 and older","(1c) basic vocational qualification","241","0.13863326490402","0.122143353462594","0.155123176345446"
"Rarely","2003","66 and older","(2b) intermediate general qualification","5","","",""
"Rarely","2003","66 and older","(2a) intermediate vocational","82","0.234153182323631","0.192125370814196","0.276180993833066"
"Rarely","2003","66 and older","(2c_gen) general maturity certificate","4","","",""
"Rarely","2003","66 and older","(2c_voc) vocational maturity certificate","31","0.233042068774379","0.162505962395616","0.303578175153143"
"Rarely","2003","66 and older","(3a) lower tertiary education","48","0.206720708198748","0.15662318200213","0.256818234395365"
"Rarely","2003","66 and older","(3b) higher tertiary education","84","0.262222748604196","0.214031196419914","0.310414300788478"
"Never","2003","16-34 y.","(0) in school","187","0.317299334217439","0.28045526433452","0.354143404100358"
"Never","2003","16-34 y.","(1a) inadequately completed","38","0.819019821991037","0.71335614616242","0.924683497819654"
"Never","2003","16-34 y.","(1b) general elementary school","340","0.682452927423143","0.641567002497387","0.723338852348899"
"Never","2003","16-34 y.","(1c) basic vocational qualification","503","0.649330761534393","0.615338350057111","0.683323173011675"
"Never","2003","16-34 y.","(2b) intermediate general qualification","254","0.506298991372835","0.462563725521788","0.550034257223881"
"Never","2003","16-34 y.","(2a) intermediate vocational","666","0.467962221193886","0.441645736025671","0.494278706362101"
"Never","2003","16-34 y.","(2c_gen) general maturity certificate","222","0.290947443000068","0.257976542177317","0.32391834382282"
"Never","2003","16-34 y.","(2c_voc) vocational maturity certificate","203","0.402326554519761","0.361005557892687","0.443647551146835"
"Never","2003","16-34 y.","(3a) lower tertiary education","67","0.290905317097455","0.232208829059719","0.349601805135191"
"Never","2003","16-34 y.","(3b) higher tertiary education","104","0.311323586879919","0.261739844248422","0.360907329511415"
"Never","2003","35-65 y.","(0) in school","","","",""
"Never","2003","35-65 y.","(1a) inadequately completed","145","0.834513428228708","0.777463863781955","0.89156299267546"
"Never","2003","35-65 y.","(1b) general elementary school","693","0.751758820133979","0.723457105162013","0.780060535105945"
"Never","2003","35-65 y.","(1c) basic vocational qualification","2392","0.630261993250814","0.615017515214837","0.645506471286792"
"Never","2003","35-65 y.","(2b) intermediate general qualification","55","0.600530959939073","0.502040185493193","0.699021734384953"
"Never","2003","35-65 y.","(2a) intermediate vocational","1624","0.471216744177789","0.454338484797292","0.488095003558285"
"Never","2003","35-65 y.","(2c_gen) general maturity certificate","68","0.591110331811869","0.504925581424042","0.677295082199695"
"Never","2003","35-65 y.","(2c_voc) vocational maturity certificate","395","0.433587251401594","0.401047517206521","0.466126985596667"
"Never","2003","35-65 y.","(3a) lower tertiary education","428","0.364620881205951","0.337754832986933","0.391486929424969"
"Never","2003","35-65 y.","(3b) higher tertiary education","640","0.34360715577994","0.322656986541531","0.364557325018349"
"Never","2003","66 and older","(0) in school","","","",""
"Never","2003","66 and older","(1a) inadequately completed","57","0.905289597462252","0.832984249157266","0.977594945767237"
"Never","2003","66 and older","(1b) general elementary school","622","0.815594619580862","0.787913325557123","0.843275913604601"
"Never","2003","66 and older","(1c) basic vocational qualification","1289","0.760519821582377","0.740155000210637","0.780884642954117"
"Never","2003","66 and older","(2b) intermediate general qualification","24","","",""
"Never","2003","66 and older","(2a) intermediate vocational","240","0.59117177376409","0.54238039746434","0.639963150063841"
"Never","2003","66 and older","(2c_gen) general maturity certificate","7","","",""
"Never","2003","66 and older","(2c_voc) vocational maturity certificate","75","0.520781715256722","0.437432195504113","0.604131235009332"
"Never","2003","66 and older","(3a) lower tertiary education","134","0.545450494860009","0.483850667504623","0.607050322215395"
"Never","2003","66 and older","(3b) higher tertiary education","124","0.397480484098228","0.343861748793379","0.451099219403076"
"Daily","2004","16-34 y.","(0) in school","","","",""
"Daily","2004","16-34 y.","(1a) inadequately completed","","","",""
"Daily","2004","16-34 y.","(1b) general elementary school","","","",""
"Daily","2004","16-34 y.","(1c) basic vocational qualification","","","",""
"Daily","2004","16-34 y.","(2b) intermediate general qualification","","","",""
"Daily","2004","16-34 y.","(2a) intermediate vocational","","","",""
"Daily","2004","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Daily","2004","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Daily","2004","16-34 y.","(3a) lower tertiary education","","","",""
"Daily","2004","16-34 y.","(3b) higher tertiary education","","","",""
"Daily","2004","35-65 y.","(0) in school","","","",""
"Daily","2004","35-65 y.","(1a) inadequately completed","","","",""
"Daily","2004","35-65 y.","(1b) general elementary school","","","",""
"Daily","2004","35-65 y.","(1c) basic vocational qualification","","","",""
"Daily","2004","35-65 y.","(2b) intermediate general qualification","","","",""
"Daily","2004","35-65 y.","(2a) intermediate vocational","","","",""
"Daily","2004","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Daily","2004","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Daily","2004","35-65 y.","(3a) lower tertiary education","","","",""
"Daily","2004","35-65 y.","(3b) higher tertiary education","","","",""
"Daily","2004","66 and older","(0) in school","","","",""
"Daily","2004","66 and older","(1a) inadequately completed","","","",""
"Daily","2004","66 and older","(1b) general elementary school","","","",""
"Daily","2004","66 and older","(1c) basic vocational qualification","","","",""
"Daily","2004","66 and older","(2b) intermediate general qualification","","","",""
"Daily","2004","66 and older","(2a) intermediate vocational","","","",""
"Daily","2004","66 and older","(2c_gen) general maturity certificate","","","",""
"Daily","2004","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Daily","2004","66 and older","(3a) lower tertiary education","","","",""
"Daily","2004","66 and older","(3b) higher tertiary education","","","",""
"Min 1x per week","2004","16-34 y.","(0) in school","","","",""
"Min 1x per week","2004","16-34 y.","(1a) inadequately completed","","","",""
"Min 1x per week","2004","16-34 y.","(1b) general elementary school","","","",""
"Min 1x per week","2004","16-34 y.","(1c) basic vocational qualification","","","",""
"Min 1x per week","2004","16-34 y.","(2b) intermediate general qualification","","","",""
"Min 1x per week","2004","16-34 y.","(2a) intermediate vocational","","","",""
"Min 1x per week","2004","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2004","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2004","16-34 y.","(3a) lower tertiary education","","","",""
"Min 1x per week","2004","16-34 y.","(3b) higher tertiary education","","","",""
"Min 1x per week","2004","35-65 y.","(0) in school","","","",""
"Min 1x per week","2004","35-65 y.","(1a) inadequately completed","","","",""
"Min 1x per week","2004","35-65 y.","(1b) general elementary school","","","",""
"Min 1x per week","2004","35-65 y.","(1c) basic vocational qualification","","","",""
"Min 1x per week","2004","35-65 y.","(2b) intermediate general qualification","","","",""
"Min 1x per week","2004","35-65 y.","(2a) intermediate vocational","","","",""
"Min 1x per week","2004","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2004","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2004","35-65 y.","(3a) lower tertiary education","","","",""
"Min 1x per week","2004","35-65 y.","(3b) higher tertiary education","","","",""
"Min 1x per week","2004","66 and older","(0) in school","","","",""
"Min 1x per week","2004","66 and older","(1a) inadequately completed","","","",""
"Min 1x per week","2004","66 and older","(1b) general elementary school","","","",""
"Min 1x per week","2004","66 and older","(1c) basic vocational qualification","","","",""
"Min 1x per week","2004","66 and older","(2b) intermediate general qualification","","","",""
"Min 1x per week","2004","66 and older","(2a) intermediate vocational","","","",""
"Min 1x per week","2004","66 and older","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2004","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2004","66 and older","(3a) lower tertiary education","","","",""
"Min 1x per week","2004","66 and older","(3b) higher tertiary education","","","",""
"Min 1x per month","2004","16-34 y.","(0) in school","","","",""
"Min 1x per month","2004","16-34 y.","(1a) inadequately completed","","","",""
"Min 1x per month","2004","16-34 y.","(1b) general elementary school","","","",""
"Min 1x per month","2004","16-34 y.","(1c) basic vocational qualification","","","",""
"Min 1x per month","2004","16-34 y.","(2b) intermediate general qualification","","","",""
"Min 1x per month","2004","16-34 y.","(2a) intermediate vocational","","","",""
"Min 1x per month","2004","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2004","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2004","16-34 y.","(3a) lower tertiary education","","","",""
"Min 1x per month","2004","16-34 y.","(3b) higher tertiary education","","","",""
"Min 1x per month","2004","35-65 y.","(0) in school","","","",""
"Min 1x per month","2004","35-65 y.","(1a) inadequately completed","","","",""
"Min 1x per month","2004","35-65 y.","(1b) general elementary school","","","",""
"Min 1x per month","2004","35-65 y.","(1c) basic vocational qualification","","","",""
"Min 1x per month","2004","35-65 y.","(2b) intermediate general qualification","","","",""
"Min 1x per month","2004","35-65 y.","(2a) intermediate vocational","","","",""
"Min 1x per month","2004","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2004","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2004","35-65 y.","(3a) lower tertiary education","","","",""
"Min 1x per month","2004","35-65 y.","(3b) higher tertiary education","","","",""
"Min 1x per month","2004","66 and older","(0) in school","","","",""
"Min 1x per month","2004","66 and older","(1a) inadequately completed","","","",""
"Min 1x per month","2004","66 and older","(1b) general elementary school","","","",""
"Min 1x per month","2004","66 and older","(1c) basic vocational qualification","","","",""
"Min 1x per month","2004","66 and older","(2b) intermediate general qualification","","","",""
"Min 1x per month","2004","66 and older","(2a) intermediate vocational","","","",""
"Min 1x per month","2004","66 and older","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2004","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2004","66 and older","(3a) lower tertiary education","","","",""
"Min 1x per month","2004","66 and older","(3b) higher tertiary education","","","",""
"Rarely","2004","16-34 y.","(0) in school","","","",""
"Rarely","2004","16-34 y.","(1a) inadequately completed","","","",""
"Rarely","2004","16-34 y.","(1b) general elementary school","","","",""
"Rarely","2004","16-34 y.","(1c) basic vocational qualification","","","",""
"Rarely","2004","16-34 y.","(2b) intermediate general qualification","","","",""
"Rarely","2004","16-34 y.","(2a) intermediate vocational","","","",""
"Rarely","2004","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Rarely","2004","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2004","16-34 y.","(3a) lower tertiary education","","","",""
"Rarely","2004","16-34 y.","(3b) higher tertiary education","","","",""
"Rarely","2004","35-65 y.","(0) in school","","","",""
"Rarely","2004","35-65 y.","(1a) inadequately completed","","","",""
"Rarely","2004","35-65 y.","(1b) general elementary school","","","",""
"Rarely","2004","35-65 y.","(1c) basic vocational qualification","","","",""
"Rarely","2004","35-65 y.","(2b) intermediate general qualification","","","",""
"Rarely","2004","35-65 y.","(2a) intermediate vocational","","","",""
"Rarely","2004","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Rarely","2004","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2004","35-65 y.","(3a) lower tertiary education","","","",""
"Rarely","2004","35-65 y.","(3b) higher tertiary education","","","",""
"Rarely","2004","66 and older","(0) in school","","","",""
"Rarely","2004","66 and older","(1a) inadequately completed","","","",""
"Rarely","2004","66 and older","(1b) general elementary school","","","",""
"Rarely","2004","66 and older","(1c) basic vocational qualification","","","",""
"Rarely","2004","66 and older","(2b) intermediate general qualification","","","",""
"Rarely","2004","66 and older","(2a) intermediate vocational","","","",""
"Rarely","2004","66 and older","(2c_gen) general maturity certificate","","","",""
"Rarely","2004","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2004","66 and older","(3a) lower tertiary education","","","",""
"Rarely","2004","66 and older","(3b) higher tertiary education","","","",""
"Never","2004","16-34 y.","(0) in school","","","",""
"Never","2004","16-34 y.","(1a) inadequately completed","","","",""
"Never","2004","16-34 y.","(1b) general elementary school","","","",""
"Never","2004","16-34 y.","(1c) basic vocational qualification","","","",""
"Never","2004","16-34 y.","(2b) intermediate general qualification","","","",""
"Never","2004","16-34 y.","(2a) intermediate vocational","","","",""
"Never","2004","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Never","2004","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Never","2004","16-34 y.","(3a) lower tertiary education","","","",""
"Never","2004","16-34 y.","(3b) higher tertiary education","","","",""
"Never","2004","35-65 y.","(0) in school","","","",""
"Never","2004","35-65 y.","(1a) inadequately completed","","","",""
"Never","2004","35-65 y.","(1b) general elementary school","","","",""
"Never","2004","35-65 y.","(1c) basic vocational qualification","","","",""
"Never","2004","35-65 y.","(2b) intermediate general qualification","","","",""
"Never","2004","35-65 y.","(2a) intermediate vocational","","","",""
"Never","2004","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Never","2004","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Never","2004","35-65 y.","(3a) lower tertiary education","","","",""
"Never","2004","35-65 y.","(3b) higher tertiary education","","","",""
"Never","2004","66 and older","(0) in school","","","",""
"Never","2004","66 and older","(1a) inadequately completed","","","",""
"Never","2004","66 and older","(1b) general elementary school","","","",""
"Never","2004","66 and older","(1c) basic vocational qualification","","","",""
"Never","2004","66 and older","(2b) intermediate general qualification","","","",""
"Never","2004","66 and older","(2a) intermediate vocational","","","",""
"Never","2004","66 and older","(2c_gen) general maturity certificate","","","",""
"Never","2004","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Never","2004","66 and older","(3a) lower tertiary education","","","",""
"Never","2004","66 and older","(3b) higher tertiary education","","","",""
"Daily","2005","16-34 y.","(0) in school","","","",""
"Daily","2005","16-34 y.","(1a) inadequately completed","","","",""
"Daily","2005","16-34 y.","(1b) general elementary school","","","",""
"Daily","2005","16-34 y.","(1c) basic vocational qualification","","","",""
"Daily","2005","16-34 y.","(2b) intermediate general qualification","","","",""
"Daily","2005","16-34 y.","(2a) intermediate vocational","","","",""
"Daily","2005","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Daily","2005","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Daily","2005","16-34 y.","(3a) lower tertiary education","","","",""
"Daily","2005","16-34 y.","(3b) higher tertiary education","","","",""
"Daily","2005","35-65 y.","(0) in school","","","",""
"Daily","2005","35-65 y.","(1a) inadequately completed","","","",""
"Daily","2005","35-65 y.","(1b) general elementary school","","","",""
"Daily","2005","35-65 y.","(1c) basic vocational qualification","","","",""
"Daily","2005","35-65 y.","(2b) intermediate general qualification","","","",""
"Daily","2005","35-65 y.","(2a) intermediate vocational","","","",""
"Daily","2005","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Daily","2005","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Daily","2005","35-65 y.","(3a) lower tertiary education","","","",""
"Daily","2005","35-65 y.","(3b) higher tertiary education","","","",""
"Daily","2005","66 and older","(0) in school","","","",""
"Daily","2005","66 and older","(1a) inadequately completed","","","",""
"Daily","2005","66 and older","(1b) general elementary school","","","",""
"Daily","2005","66 and older","(1c) basic vocational qualification","","","",""
"Daily","2005","66 and older","(2b) intermediate general qualification","","","",""
"Daily","2005","66 and older","(2a) intermediate vocational","","","",""
"Daily","2005","66 and older","(2c_gen) general maturity certificate","","","",""
"Daily","2005","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Daily","2005","66 and older","(3a) lower tertiary education","","","",""
"Daily","2005","66 and older","(3b) higher tertiary education","","","",""
"Min 1x per week","2005","16-34 y.","(0) in school","211","0.278605469267692","0.244193816283114","0.31301712225227"
"Min 1x per week","2005","16-34 y.","(1a) inadequately completed","3","","",""
"Min 1x per week","2005","16-34 y.","(1b) general elementary school","28","","",""
"Min 1x per week","2005","16-34 y.","(1c) basic vocational qualification","33","0.0661873480776452","0.0464747052476894","0.0858999909076011"
"Min 1x per week","2005","16-34 y.","(2b) intermediate general qualification","62","0.136984110875215","0.104893846893915","0.169074374856516"
"Min 1x per week","2005","16-34 y.","(2a) intermediate vocational","92","0.0768000627873077","0.0613836101544258","0.0922165154201897"
"Min 1x per week","2005","16-34 y.","(2c_gen) general maturity certificate","117","0.178082164036379","0.148738393688014","0.207425934384743"
"Min 1x per week","2005","16-34 y.","(2c_voc) vocational maturity certificate","70","0.144350314473031","0.113545403815523","0.175155225130538"
"Min 1x per week","2005","16-34 y.","(3a) lower tertiary education","31","0.171037716273555","0.118456780827226","0.223618651719883"
"Min 1x per week","2005","16-34 y.","(3b) higher tertiary education","45","0.0963852475375663","0.0643001509970836","0.128470344078049"
"Min 1x per week","2005","35-65 y.","(0) in school","","","",""
"Min 1x per week","2005","35-65 y.","(1a) inadequately completed","1","","",""
"Min 1x per week","2005","35-65 y.","(1b) general elementary school","26","","",""
"Min 1x per week","2005","35-65 y.","(1c) basic vocational qualification","187","0.0522871085007217","0.0447512663475633","0.05982295065388"
"Min 1x per week","2005","35-65 y.","(2b) intermediate general qualification","8","","",""
"Min 1x per week","2005","35-65 y.","(2a) intermediate vocational","257","0.0728286576039713","0.0638741419322047","0.0817831732757379"
"Min 1x per week","2005","35-65 y.","(2c_gen) general maturity certificate","11","","",""
"Min 1x per week","2005","35-65 y.","(2c_voc) vocational maturity certificate","79","0.0946827320222175","0.0751379761309586","0.114227487913476"
"Min 1x per week","2005","35-65 y.","(3a) lower tertiary education","139","0.104282266563628","0.0866488688146835","0.121915664312573"
"Min 1x per week","2005","35-65 y.","(3b) higher tertiary education","279","0.17012721175796","0.152840896442433","0.187413527073486"
"Min 1x per week","2005","66 and older","(0) in school","","","",""
"Min 1x per week","2005","66 and older","(1a) inadequately completed","","","",""
"Min 1x per week","2005","66 and older","(1b) general elementary school","18","","",""
"Min 1x per week","2005","66 and older","(1c) basic vocational qualification","93","0.0557298085441705","0.0449012318725064","0.0665583852158346"
"Min 1x per week","2005","66 and older","(2b) intermediate general qualification","3","","",""
"Min 1x per week","2005","66 and older","(2a) intermediate vocational","41","0.0944532416504442","0.0656484742945637","0.123258009006325"
"Min 1x per week","2005","66 and older","(2c_gen) general maturity certificate","2","","",""
"Min 1x per week","2005","66 and older","(2c_voc) vocational maturity certificate","18","","",""
"Min 1x per week","2005","66 and older","(3a) lower tertiary education","38","0.132685673847428","0.093842513462745","0.171528834232111"
"Min 1x per week","2005","66 and older","(3b) higher tertiary education","78","0.196872256514529","0.15630090438295","0.237443608646108"
"Min 1x per month","2005","16-34 y.","(0) in school","70","0.12376038355154","0.0984833235848572","0.149037443518222"
"Min 1x per month","2005","16-34 y.","(1a) inadequately completed","5","","",""
"Min 1x per month","2005","16-34 y.","(1b) general elementary school","19","","",""
"Min 1x per month","2005","16-34 y.","(1c) basic vocational qualification","32","0.0525429133081637","0.0348514264271796","0.0702344001891478"
"Min 1x per month","2005","16-34 y.","(2b) intermediate general qualification","38","0.0684568653768279","0.0448879940425539","0.0920257367111019"
"Min 1x per month","2005","16-34 y.","(2a) intermediate vocational","92","0.0684823050134299","0.0538591689299972","0.0831054410968626"
"Min 1x per month","2005","16-34 y.","(2c_gen) general maturity certificate","103","0.139625287034139","0.113041468807762","0.166209105260517"
"Min 1x per month","2005","16-34 y.","(2c_voc) vocational maturity certificate","51","0.0965882879549622","0.0706961339670377","0.122480441942887"
"Min 1x per month","2005","16-34 y.","(3a) lower tertiary education","24","","",""
"Min 1x per month","2005","16-34 y.","(3b) higher tertiary education","47","0.140000372449342","0.102276163851834","0.177724581046849"
"Min 1x per month","2005","35-65 y.","(0) in school","","","",""
"Min 1x per month","2005","35-65 y.","(1a) inadequately completed","","","",""
"Min 1x per month","2005","35-65 y.","(1b) general elementary school","13","","",""
"Min 1x per month","2005","35-65 y.","(1c) basic vocational qualification","153","0.0431900042979155","0.0363082278355309","0.0500717807603001"
"Min 1x per month","2005","35-65 y.","(2b) intermediate general qualification","12","","",""
"Min 1x per month","2005","35-65 y.","(2a) intermediate vocational","242","0.0747949144994467","0.0657299524725832","0.0838598765263102"
"Min 1x per month","2005","35-65 y.","(2c_gen) general maturity certificate","11","","",""
"Min 1x per month","2005","35-65 y.","(2c_voc) vocational maturity certificate","79","0.106276641375222","0.0857028219796092","0.126850460770835"
"Min 1x per month","2005","35-65 y.","(3a) lower tertiary education","130","0.104921009290935","0.0872399981346622","0.122602020447208"
"Min 1x per month","2005","35-65 y.","(3b) higher tertiary education","208","0.118415964505108","0.103551585741633","0.133280343268584"
"Min 1x per month","2005","66 and older","(0) in school","","","",""
"Min 1x per month","2005","66 and older","(1a) inadequately completed","","","",""
"Min 1x per month","2005","66 and older","(1b) general elementary school","14","","",""
"Min 1x per month","2005","66 and older","(1c) basic vocational qualification","69","0.0373050709745933","0.0283595067584245","0.0462506351907622"
"Min 1x per month","2005","66 and older","(2b) intermediate general qualification","3","","",""
"Min 1x per month","2005","66 and older","(2a) intermediate vocational","29","","",""
"Min 1x per month","2005","66 and older","(2c_gen) general maturity certificate","1","","",""
