"pli0093_h","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"Never","2015","Employed","direct migration background","1962","0.639937641918222","0.622729149591069","0.657146134245376","5"
"Never","2015","Employed","indirect migration background","647","0.540875383305753","0.512562212580547","0.569188554030959","5"
"Rarely","2015","Not Employed","direct migration background","531","0.175074899093662","0.161319116298189","0.188830681889136","4"
"Rarely","2015","Not Employed","no migration background","1356","0.190660996533541","0.181324374045392","0.19999761902169","4"
"Rarely","2015","Not Employed","indirect migration background","99","0.205552668771704","0.170096489602154","0.241008847941254","4"
"Rarely","2015","Employed","no migration background","3364","0.264070609561755","0.256325478909446","0.271815740214063","4"
"Rarely","2015","Employed","direct migration background","623","0.219857870922337","0.205010723934199","0.234705017910476","4"
"Rarely","2015","Employed","indirect migration background","266","0.23102029882724","0.207072967726476","0.254967629928004","4"
"Daily","2016","Not Employed","no migration background","","","","","1"
"Daily","2016","Not Employed","direct migration background","","","","","1"
"Daily","2016","Not Employed","indirect migration background","","","","","1"
"Daily","2016","Employed","no migration background","","","","","1"
"Daily","2016","Employed","direct migration background","","","","","1"
"Daily","2016","Employed","indirect migration background","","","","","1"
"Min 1x per month","2016","Not Employed","no migration background","","","","","3"
"Min 1x per month","2016","Not Employed","direct migration background","","","","","3"
"Min 1x per month","2016","Not Employed","indirect migration background","","","","","3"
"Min 1x per month","2016","Employed","no migration background","","","","","3"
"Min 1x per month","2016","Employed","direct migration background","","","","","3"
"Min 1x per month","2016","Employed","indirect migration background","","","","","3"
"Min 1x per week","2016","Not Employed","no migration background","","","","","2"
"Min 1x per week","2016","Not Employed","direct migration background","","","","","2"
"Min 1x per week","2016","Not Employed","indirect migration background","","","","","2"
"Min 1x per week","2016","Employed","no migration background","","","","","2"
"Min 1x per week","2016","Employed","direct migration background","","","","","2"
"Min 1x per week","2016","Employed","indirect migration background","","","","","2"
"Never","2016","Not Employed","no migration background","","","","","5"
"Never","2016","Not Employed","direct migration background","","","","","5"
"Never","2016","Not Employed","indirect migration background","","","","","5"
"Never","2016","Employed","no migration background","","","","","5"
"Never","2016","Employed","direct migration background","","","","","5"
"Never","2016","Employed","indirect migration background","","","","","5"
"Rarely","2016","Not Employed","no migration background","","","","","4"
"Rarely","2016","Not Employed","direct migration background","","","","","4"
"Rarely","2016","Not Employed","indirect migration background","","","","","4"
"Rarely","2016","Employed","no migration background","","","","","4"
"Rarely","2016","Employed","direct migration background","","","","","4"
"Rarely","2016","Employed","indirect migration background","","","","","4"
"Daily","2017","Not Employed","no migration background","","","","","1"
"Daily","2017","Not Employed","direct migration background","129","0.00566772019545896","0.00387351579770035","0.00746192459321757","1"
"Daily","2017","Not Employed","indirect migration background","","","","","1"
"Daily","2017","Employed","no migration background","","","","","1"
"Daily","2017","Employed","direct migration background","8","","","","1"
"Daily","2017","Employed","indirect migration background","","","","","1"
"Min 1x per month","2017","Not Employed","no migration background","476","0.0661486512142232","0.0601987075579666","0.0720985948704798","3"
"Min 1x per month","2017","Not Employed","direct migration background","360","0.0516006564132526","0.0463134631900711","0.056887849636434","3"
"Min 1x per month","2017","Not Employed","indirect migration background","47","0.0972283081758448","0.0698550076923319","0.124601608659358","3"
"Min 1x per month","2017","Employed","no migration background","1233","0.0917971739993909","0.0869373076439083","0.0966570403548735","3"
"Min 1x per month","2017","Employed","indirect migration background","115","0.107241144993641","0.0901833709028586","0.124298919084423","3"
"Min 1x per month","2017","Employed","direct migration background","239","0.076574477341394","0.06771408405851","0.0854348706242779","3"
"Min 1x per week","2017","Not Employed","no migration background","1035","0.143230949209174","0.134844776517091","0.151617121901257","2"
"Min 1x per week","2017","Not Employed","direct migration background","435","0.0797493715631181","0.0732746865877051","0.0862240565385311","2"
"Min 1x per week","2017","Not Employed","indirect migration background","79","0.157660513058837","0.123990221129771","0.191330804987904","2"
"Min 1x per week","2017","Employed","no migration background","1941","0.13796420521122","0.132159714670648","0.143768695751792","2"
"Min 1x per week","2017","Employed","direct migration background","343","0.113987877014155","0.103398773194707","0.124576980833604","2"
"Min 1x per week","2017","Employed","indirect migration background","183","0.138748197111151","0.1196912512416","0.157805142980702","2"
"Never","2017","Not Employed","no migration background","3756","0.589890421191954","0.578115741280694","0.601665101103214","5"
"Never","2017","Not Employed","direct migration background","4703","0.681054342562623","0.669915215020104","0.692193470105141","5"
"Never","2017","Not Employed","indirect migration background","235","0.521381455864234","0.475226920314996","0.567535991413472","5"
"Never","2017","Employed","no migration background","6663","0.492815874675785","0.48440108207015","0.50123066728142","5"
"Never","2017","Employed","direct migration background","2127","0.576025350581447","0.55955887005239","0.592491831110504","5"
"Never","2017","Employed","indirect migration background","642","0.482923258085576","0.455375191954479","0.510471324216674","5"
"Rarely","2017","Not Employed","no migration background","1436","0.200729978384648","0.191141131975772","0.210318824793525","4"
"Rarely","2017","Not Employed","indirect migration background","89","0.223729722901084","0.185225341077594","0.262234104724573","4"
"Rarely","2017","Not Employed","direct migration background","1098","0.181927909265548","0.172707559429323","0.191148259101773","4"
"Rarely","2017","Employed","direct migration background","743","0.233112204845752","0.219023909073021","0.247200500618483","4"
"Rarely","2017","Employed","no migration background","3723","0.277422746113604","0.269886910390039","0.284958581837169","4"
"Rarely","2017","Employed","indirect migration background","324","0.271087399809632","0.246581709047106","0.295593090572157","4"
"Daily","2018","Not Employed","no migration background","","","","","1"
"Daily","2018","Not Employed","direct migration background","63","0.0331097113426044","0.0270481217132923","0.0391713009719164","1"
"Daily","2018","Not Employed","indirect migration background","","","","","1"
"Daily","2018","Employed","no migration background","","","","","1"
"Daily","2018","Employed","direct migration background","12","","","","1"
"Daily","2018","Employed","indirect migration background","","","","","1"
"Min 1x per month","2018","Not Employed","no migration background","","","","","3"
"Min 1x per month","2018","Not Employed","direct migration background","228","0.082259577349079","0.0729512123983956","0.0915679422997624","3"
"Min 1x per month","2018","Not Employed","indirect migration background","","","","","3"
"Min 1x per month","2018","Employed","no migration background","","","","","3"
"Min 1x per month","2018","Employed","indirect migration background","","","","","3"
"Min 1x per month","2018","Employed","direct migration background","41","0.0809726516876001","0.0572973020446146","0.104648001330586","3"
"Min 1x per week","2018","Not Employed","no migration background","","","","","2"
"Min 1x per week","2018","Not Employed","direct migration background","185","0.0684482643708349","0.0598935612085367","0.0770029675331332","2"
"Min 1x per week","2018","Not Employed","indirect migration background","","","","","2"
"Min 1x per week","2018","Employed","no migration background","","","","","2"
"Min 1x per week","2018","Employed","indirect migration background","","","","","2"
"Min 1x per week","2018","Employed","direct migration background","34","0.0877039982093352","0.063154615017691","0.112253381400979","2"
"Never","2018","Not Employed","no migration background","","","","","5"
"Never","2018","Not Employed","direct migration background","2302","0.64854011552544","0.632365776644467","0.664714454406412","5"
"Never","2018","Not Employed","indirect migration background","","","","","5"
"Never","2018","Employed","no migration background","","","","","5"
"Never","2018","Employed","direct migration background","337","0.666459159097029","0.625540227745778","0.707378090448281","5"
"Never","2018","Employed","indirect migration background","","","","","5"
"Rarely","2018","Not Employed","no migration background","","","","","4"
"Rarely","2018","Not Employed","direct migration background","569","0.167642331412042","0.154987187933514","0.18029747489057","4"
"Rarely","2018","Not Employed","indirect migration background","","","","","4"
"Rarely","2018","Employed","no migration background","","","","","4"
"Rarely","2018","Employed","direct migration background","86","0.139709761681065","0.10962137675978","0.169798146602349","4"
"Rarely","2018","Employed","indirect migration background","","","","","4"
"Daily","2019","Not Employed","no migration background","413","0.0599297032302855","0.0541894275812134","0.0656699788793576","1"
"Daily","2019","Not Employed","direct migration background","109","0.0356401973582123","0.0297565403606913","0.0415238543557333","1"
"Daily","2019","Not Employed","indirect migration background","48","0.105456029279878","0.0750512670581725","0.135860791501584","1"
"Daily","2019","Employed","no migration background","605","0.0408449164195735","0.0375281226828987","0.0441617101562483","1"
"Daily","2019","Employed","direct migration background","122","0.0343748645705297","0.0284184648641332","0.0403312642769262","1"
"Daily","2019","Employed","indirect migration background","70","0.0435372658714842","0.0325079184418806","0.0545666133010879","1"
"Min 1x per month","2019","Not Employed","no migration background","528","0.0681299876483907","0.0620363259165088","0.0742236493802726","3"
"Min 1x per month","2019","Not Employed","direct migration background","255","0.066464110266832","0.0585588376044674","0.0743693829291965","3"
"Min 1x per month","2019","Not Employed","indirect migration background","38","0.115743358786661","0.0840737817488556","0.147412935824467","3"
"Min 1x per month","2019","Employed","no migration background","1480","0.101649287190571","0.0965854449233064","0.106713129457837","3"
"Min 1x per month","2019","Employed","indirect migration background","138","0.0838120737380924","0.0688348681962145","0.0987892792799703","3"
"Min 1x per month","2019","Employed","direct migration background","310","0.0926104101154743","0.0831330833540477","0.102087736876901","3"
"Min 1x per week","2019","Not Employed","no migration background","833","0.117921168744059","0.110121411138043","0.125720926350076","2"
"Min 1x per week","2019","Not Employed","indirect migration background","67","0.141111947411962","0.106648776724317","0.175575118099608","2"
"Min 1x per week","2019","Not Employed","direct migration background","222","0.102100986811188","0.0924918038267003","0.111710169795675","2"
"Min 1x per week","2019","Employed","indirect migration background","190","0.145791197613784","0.126717588086325","0.164864807141243","2"
"Min 1x per week","2019","Employed","no migration background","1931","0.137842607453743","0.132065771161709","0.143619443745776","2"
"Min 1x per week","2019","Employed","direct migration background","327","0.10052428630878","0.0906934769402341","0.110355095677327","2"
"Never","2019","Not Employed","no migration background","3414","0.545116475877215","0.533073709074016","0.557159242680413","5"
"Never","2019","Not Employed","direct migration background","2620","0.614864138796416","0.599420333838462","0.63030794375437","5"
"Never","2019","Not Employed","indirect migration background","157","0.402357975200048","0.353814380990531","0.450901569409565","5"
"Never","2019","Employed","no migration background","6095","0.454582441158996","0.446238409788489","0.462926472529503","5"
"Never","2019","Employed","direct migration background","2142","0.557334068017693","0.541095231866378","0.573572904169007","5"
"Never","2019","Employed","indirect migration background","606","0.465842532704672","0.438881319188707","0.492803746220637","5"
"Rarely","2019","Not Employed","no migration background","1380","0.20890266450005","0.19907119424705","0.218734134753049","4"
"Rarely","2019","Not Employed","direct migration background","608","0.180930566767352","0.168713299409773","0.193147834124931","4"
"Rarely","2019","Not Employed","indirect migration background","82","0.23533068932145","0.193337276512159","0.277324102130741","4"
"Rarely","2019","Employed","no migration background","3569","0.265080747777116","0.257684457486285","0.272477038067947","4"
"Rarely","2019","Employed","indirect migration background","311","0.261016930071967","0.237279330594594","0.284754529549341","4"
"Rarely","2019","Employed","direct migration background","693","0.215156370987523","0.201721678550679","0.228591063424366","4"
