"pli0093_h","year","e11103","sex","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","2017","Not Working","Male","408","0.0532649687901038","0.0478895024064867","0.058640435173721","3"
"Min 1x per week","2017","Full Time","Male","662","0.0972917970291313","0.0902104332271536","0.104373160831109","2"
"Min 1x per week","2017","Full Time","Female","539","0.136684010734884","0.125655620023351","0.147712401446417","2"
"Min 1x per week","2017","Part Time","Male","337","0.178744320713802","0.16274519830232","0.194743443125284","2"
"Min 1x per week","2017","Part Time","Female","929","0.166205569811167","0.156478086178503","0.175933053443831","2"
"Min 1x per week","2017","Not Working","Male","613","0.114516497147648","0.106893858138684","0.122139136156612","2"
"Min 1x per week","2017","Not Working","Female","936","0.147472987443883","0.139268003827303","0.155677971060462","2"
"Never","2017","Full Time","Male","3934","0.573308764574276","0.56149043079657","0.585127098351982","5"
"Never","2017","Full Time","Female","1683","0.437586099913989","0.421659312747084","0.453512887080894","5"
"Never","2017","Part Time","Male","1200","0.507561320428623","0.486684652618328","0.528437988238918","5"
"Never","2017","Part Time","Female","2615","0.456072787232889","0.443058041117405","0.469087533348373","5"
"Never","2017","Not Working","Male","4313","0.619810280073415","0.60819015880011","0.63143040134672","5"
"Never","2017","Not Working","Female","4381","0.589077289696434","0.577692274443284","0.600462304949585","5"
"Rarely","2017","Full Time","Male","1662","0.254756708568601","0.244345121103679","0.265168296033523","4"
"Rarely","2017","Part Time","Male","488","0.239877892849045","0.222046813326848","0.257708972371241","4"
"Rarely","2017","Full Time","Female","1100","0.31353685966537","0.298642518133964","0.328431201196776","4"
"Rarely","2017","Not Working","Male","1292","0.210980526140495","0.201213864664376","0.220747187616614","4"
"Rarely","2017","Part Time","Female","1540","0.272786355134371","0.261148028059523","0.284424682209219","4"
"Rarely","2017","Not Working","Female","1331","0.188969614767099","0.179910579374829","0.198028650159369","4"
"Daily","2018","Full Time","Male","4","","","","1"
"Daily","2018","Full Time","Female","","","","","1"
"Daily","2018","Part Time","Male","8","","","","1"
"Daily","2018","Part Time","Female","","","","","1"
"Daily","2018","Not Working","Male","40","0.0382000014985122","0.0296373789515402","0.0467626240454842","1"
"Daily","2018","Not Working","Female","23","","","","1"
"Min 1x per month","2018","Full Time","Male","11","","","","3"
"Min 1x per month","2018","Full Time","Female","1","","","","3"
"Min 1x per month","2018","Part Time","Male","22","","","","3"
"Min 1x per month","2018","Part Time","Female","7","","","","3"
"Min 1x per month","2018","Not Working","Female","85","0.0641972292520657","0.051457840273389","0.0769366182307424","3"
"Min 1x per month","2018","Not Working","Male","143","0.0906636838746846","0.0778370802905045","0.103490287458865","3"
"Min 1x per week","2018","Full Time","Male","11","","","","2"
"Min 1x per week","2018","Full Time","Female","","","","","2"
"Min 1x per week","2018","Part Time","Male","21","","","","2"
"Min 1x per week","2018","Part Time","Female","2","","","","2"
"Min 1x per week","2018","Not Working","Female","80","0.0604608390995207","0.0480730780021126","0.0728486001969288","2"
"Min 1x per week","2018","Not Working","Male","105","0.0721646788970581","0.0606054060095069","0.0837239517846092","2"
"Never","2018","Full Time","Male","95","0.696177515695656","0.620798576040467","0.771556455350845","5"
"Never","2018","Full Time","Female","7","","","","5"
"Never","2018","Part Time","Male","215","0.65652781580047","0.604660651277139","0.708394980323801","5"
"Never","2018","Part Time","Female","20","","","","5"
"Never","2018","Not Working","Male","1287","0.626824605406324","0.605219208827698","0.64843000198495","5"
"Never","2018","Not Working","Female","1015","0.695211716091261","0.671286494523975","0.719136937658547","5"
"Rarely","2018","Full Time","Male","22","","","","4"
"Rarely","2018","Full Time","Female","2","","","","4"
"Rarely","2018","Part Time","Male","56","0.148656704161752","0.109800106962169","0.187513301361334","4"
"Rarely","2018","Part Time","Female","6","","","","4"
"Rarely","2018","Not Working","Male","350","0.172147030323421","0.155283088427227","0.189010972219615","4"
"Rarely","2018","Not Working","Female","219","0.157960702608116","0.139005038636581","0.176916366579651","4"
"Daily","2019","Full Time","Male","225","0.0279337917808556","0.0241059721675208","0.0317616113941904","1"
"Daily","2019","Full Time","Female","154","0.0424648348153404","0.0359866700105845","0.0489429996200964","1"
"Daily","2019","Part Time","Male","137","0.0543224803419899","0.0453912853411806","0.0632536753427992","1"
"Daily","2019","Part Time","Female","281","0.0489864627785192","0.0431590715840122","0.0548138539730262","1"
"Daily","2019","Not Working","Male","235","0.0550698083222989","0.0486826644899296","0.0614569521546681","1"
"Daily","2019","Not Working","Female","332","0.0593790826590327","0.0533327770546417","0.0654253882634237","1"
"Min 1x per month","2019","Full Time","Male","633","0.0865500172282166","0.0800184927341173","0.0930815417223159","3"
"Min 1x per month","2019","Full Time","Female","465","0.12103307415626","0.110554596166057","0.131511552146462","3"
"Min 1x per month","2019","Part Time","Male","216","0.0772192691809062","0.0667006109231645","0.0877379274386478","3"
"Min 1x per month","2019","Part Time","Female","612","0.109430718166834","0.101002296329756","0.117859140003912","3"
"Min 1x per month","2019","Not Working","Female","484","0.0779394079680639","0.0710809841636253","0.0847978317725024","3"
"Min 1x per month","2019","Not Working","Male","337","0.0586293541938086","0.0520514441175061","0.0652072642701111","3"
"Min 1x per week","2019","Full Time","Male","756","0.105369299425289","0.0982371975242718","0.112501401326306","2"
"Min 1x per week","2019","Part Time","Male","281","0.136441707982432","0.122915762072298","0.149967653892566","2"
"Min 1x per week","2019","Full Time","Female","504","0.132167824202675","0.121287529697471","0.14304811870788","2"
"Min 1x per week","2019","Not Working","Female","702","0.132964294945281","0.124277650514638","0.141650939375924","2"
"Min 1x per week","2019","Part Time","Female","906","0.170115162611241","0.159970836300863","0.180259488921619","2"
"Min 1x per week","2019","Not Working","Male","420","0.0945166744911873","0.0863255317144062","0.102707817267968","2"
"Never","2019","Full Time","Male","3846","0.540480293004375","0.52890370448617","0.552056881522581","5"
"Never","2019","Full Time","Female","1530","0.403459727942758","0.387698868852007","0.419220587033508","5"
"Never","2019","Part Time","Male","1327","0.508030922390692","0.488331104103236","0.527730740678147","5"
"Never","2019","Part Time","Female","2139","0.409486755850721","0.396210441265261","0.42276307043618","5"
"Never","2019","Not Working","Male","2961","0.58417089822441","0.570370950222484","0.597970846226336","5"
"Never","2019","Not Working","Female","3228","0.525938686076723","0.513163981877866","0.538713390275581","5"
"Rarely","2019","Full Time","Male","1659","0.239666598561264","0.229750418929793","0.249582778192734","4"
"Rarely","2019","Full Time","Female","1069","0.300874538882966","0.286140215923596","0.315608861842336","4"
"Rarely","2019","Part Time","Male","513","0.22398562010398","0.207557298480248","0.240413941727713","4"
"Rarely","2019","Part Time","Female","1332","0.261980900592685","0.250109241978318","0.273852559207052","4"
"Rarely","2019","Not Working","Female","1123","0.203778528350899","0.193473191562226","0.214083865139573","4"
"Rarely","2019","Not Working","Male","947","0.207613264768295","0.196256720495654","0.218969809040936","4"
