"plh0108","year","e11102","e11103","n","percent","lower_confidence","upper_confidence"
"Less important","2011","Not Employed","Not Working","","","",""
"Less important","2011","Employed","Full Time","","","",""
"Less important","2011","Employed","Part Time","","","",""
"Less important","2011","Employed","Not Working","","","",""
"Quite unimportant","2011","Not Employed","Full Time","","","",""
"Quite unimportant","2011","Not Employed","Part Time","","","",""
"Quite unimportant","2011","Not Employed","Not Working","","","",""
"Quite unimportant","2011","Employed","Full Time","","","",""
"Quite unimportant","2011","Employed","Part Time","","","",""
"Quite unimportant","2011","Employed","Not Working","","","",""
"Very important","2012","Not Employed","Full Time","","","",""
"Very important","2012","Not Employed","Part Time","","","",""
"Very important","2012","Not Employed","Not Working","1941","0.186312168876055","0.178562175899781","0.194062161852329"
"Very important","2012","Employed","Full Time","2280","0.193912697393186","0.186319346518765","0.201506048267607"
"Very important","2012","Employed","Part Time","1344","0.17698300270622","0.168320062373023","0.185645943039417"
"Very important","2012","Employed","Not Working","","","",""
"Important","2012","Not Employed","Full Time","","","",""
"Important","2012","Not Employed","Part Time","","","",""
"Important","2012","Not Employed","Not Working","3220","0.322033538781957","0.312733035618046","0.331334041945867"
"Important","2012","Employed","Full Time","3747","0.344514003672516","0.335387079273831","0.3536409280712"
"Important","2012","Employed","Part Time","2615","0.33456424348192","0.323854280491438","0.345274206472403"
"Important","2012","Employed","Not Working","","","",""
"Less important","2012","Not Employed","Full Time","","","",""
"Less important","2012","Not Employed","Part Time","","","",""
"Less important","2012","Not Employed","Not Working","2487","0.247494804790332","0.238904875627685","0.256084733952979"
"Less important","2012","Employed","Full Time","3194","0.320912035776875","0.311946106190851","0.329877965362899"
"Less important","2012","Employed","Part Time","2450","0.329386318887576","0.318718291442792","0.340054346332359"
"Less important","2012","Employed","Not Working","","","",""
"Quite unimportant","2012","Not Employed","Full Time","","","",""
"Quite unimportant","2012","Not Employed","Part Time","","","",""
"Quite unimportant","2012","Not Employed","Not Working","2048","0.244159487551656","0.235608748105861","0.252710226997451"
"Quite unimportant","2012","Employed","Full Time","1193","0.140661263157424","0.133983842205721","0.147338684109127"
"Quite unimportant","2012","Employed","Part Time","1047","0.159066434924284","0.150764768880395","0.167368100968173"
"Quite unimportant","2012","Employed","Not Working","","","",""
"Very important","2013","Not Employed","Full Time","","","",""
"Very important","2013","Not Employed","Part Time","","","",""
"Very important","2013","Not Employed","Not Working","","","",""
"Very important","2013","Employed","Full Time","","","",""
"Very important","2013","Employed","Part Time","","","",""
"Very important","2013","Employed","Not Working","","","",""
"Important","2013","Not Employed","Full Time","","","",""
"Important","2013","Not Employed","Part Time","","","",""
"Important","2013","Not Employed","Not Working","","","",""
"Important","2013","Employed","Full Time","","","",""
"Important","2013","Employed","Part Time","","","",""
"Important","2013","Employed","Not Working","","","",""
"Less important","2013","Not Employed","Full Time","","","",""
"Less important","2013","Not Employed","Part Time","","","",""
"Less important","2013","Not Employed","Not Working","","","",""
"Less important","2013","Employed","Full Time","","","",""
"Less important","2013","Employed","Part Time","","","",""
"Less important","2013","Employed","Not Working","","","",""
"Quite unimportant","2013","Not Employed","Full Time","","","",""
"Quite unimportant","2013","Not Employed","Part Time","","","",""
"Quite unimportant","2013","Not Employed","Not Working","","","",""
"Quite unimportant","2013","Employed","Full Time","","","",""
"Quite unimportant","2013","Employed","Part Time","","","",""
"Quite unimportant","2013","Employed","Not Working","","","",""
"Very important","2014","Not Employed","Full Time","","","",""
"Very important","2014","Not Employed","Part Time","","","",""
"Very important","2014","Not Employed","Not Working","","","",""
"Very important","2014","Employed","Full Time","","","",""
"Very important","2014","Employed","Part Time","","","",""
"Very important","2014","Employed","Not Working","","","",""
"Important","2014","Not Employed","Full Time","","","",""
"Important","2014","Not Employed","Part Time","","","",""
"Important","2014","Not Employed","Not Working","","","",""
"Important","2014","Employed","Full Time","","","",""
"Important","2014","Employed","Part Time","","","",""
"Important","2014","Employed","Not Working","","","",""
"Less important","2014","Not Employed","Full Time","","","",""
"Less important","2014","Not Employed","Part Time","","","",""
"Less important","2014","Not Employed","Not Working","","","",""
"Less important","2014","Employed","Full Time","","","",""
"Less important","2014","Employed","Part Time","","","",""
"Less important","2014","Employed","Not Working","","","",""
"Quite unimportant","2014","Not Employed","Full Time","","","",""
"Quite unimportant","2014","Not Employed","Part Time","","","",""
"Quite unimportant","2014","Not Employed","Not Working","","","",""
"Quite unimportant","2014","Employed","Full Time","","","",""
"Quite unimportant","2014","Employed","Part Time","","","",""
"Quite unimportant","2014","Employed","Not Working","","","",""
"Very important","2015","Not Employed","Full Time","","","",""
"Very important","2015","Not Employed","Part Time","","","",""
"Very important","2015","Not Employed","Not Working","","","",""
"Very important","2015","Employed","Full Time","","","",""
"Very important","2015","Employed","Part Time","","","",""
"Very important","2015","Employed","Not Working","","","",""
"Important","2015","Not Employed","Full Time","","","",""
"Important","2015","Not Employed","Part Time","","","",""
"Important","2015","Not Employed","Not Working","","","",""
"Important","2015","Employed","Full Time","","","",""
"Important","2015","Employed","Part Time","","","",""
"Important","2015","Employed","Not Working","","","",""
"Less important","2015","Not Employed","Full Time","","","",""
"Less important","2015","Not Employed","Part Time","","","",""
"Less important","2015","Not Employed","Not Working","","","",""
"Less important","2015","Employed","Full Time","","","",""
"Less important","2015","Employed","Part Time","","","",""
"Less important","2015","Employed","Not Working","","","",""
"Quite unimportant","2015","Not Employed","Full Time","","","",""
"Quite unimportant","2015","Not Employed","Part Time","","","",""
"Quite unimportant","2015","Not Employed","Not Working","","","",""
"Quite unimportant","2015","Employed","Full Time","","","",""
"Quite unimportant","2015","Employed","Part Time","","","",""
"Quite unimportant","2015","Employed","Not Working","","","",""
"Very important","2016","Not Employed","Full Time","","","",""
"Very important","2016","Not Employed","Part Time","","","",""
"Very important","2016","Not Employed","Not Working","1600","0.194637023269665","0.186046659221484","0.203227387317846"
"Very important","2016","Employed","Full Time","2151","0.202018315568045","0.193797383069827","0.210239248066263"
"Very important","2016","Employed","Part Time","1354","0.183952850498637","0.174843937044556","0.193061763952719"
"Very important","2016","Employed","Not Working","","","",""
"Important","2016","Not Employed","Full Time","","","",""
"Important","2016","Not Employed","Part Time","","","",""
"Important","2016","Not Employed","Not Working","2813","0.332097654426029","0.321879030879124","0.342316277972935"
"Important","2016","Employed","Full Time","3279","0.348342290810312","0.338586957372005","0.35809762424862"
"Important","2016","Employed","Part Time","2463","0.329618117771249","0.318566588952311","0.340669646590187"
"Important","2016","Employed","Not Working","","","",""
"Less important","2016","Not Employed","Full Time","","","",""
"Less important","2016","Not Employed","Part Time","","","",""
"Less important","2016","Not Employed","Not Working","2007","0.238811975622268","0.229561223673796","0.24806272757074"
"Less important","2016","Employed","Full Time","2703","0.316964894742746","0.307437890847434","0.326491898638058"
"Less important","2016","Employed","Part Time","2150","0.322187328999981","0.311200692430476","0.333173965569486"
"Less important","2016","Employed","Not Working","","","",""
"Quite unimportant","2016","Not Employed","Full Time","","","",""
"Quite unimportant","2016","Not Employed","Part Time","","","",""
"Quite unimportant","2016","Not Employed","Not Working","1740","0.234453346682038","0.225261197564499","0.243645495799576"
"Quite unimportant","2016","Employed","Full Time","1030","0.132674498878897","0.125728830667986","0.139620167089808"
"Quite unimportant","2016","Employed","Part Time","983","0.164241702730133","0.155531309601683","0.172952095858584"
"Quite unimportant","2016","Employed","Not Working","","","",""
