"plh0108","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence","value"
"Quite unimportant","1995","Rhineland-Palatinate,Saarland","Not Employed","33","0.178345558271445","0.132342889726492","0.224348226816398","4"
"Quite unimportant","1995","Rhineland-Palatinate,Saarland","Employed","12","","","","4"
"Quite unimportant","1995","Bavaria","Employed","73","0.0957504296216286","0.0767469645438974","0.11475389469936","4"
"Quite unimportant","1995","Baden-Württemberg","Employed","55","0.0722044084108091","0.0540637634411263","0.0903450533804919","4"
"Quite unimportant","1995","Bavaria","Not Employed","93","0.261944515996074","0.222023251064039","0.301865780928108","4"
"Quite unimportant","1995","Mecklenburg-Western Pomerania","Not Employed","26","","","","4"
"Quite unimportant","1995","Mecklenburg-Western Pomerania","Employed","20","","","","4"
"Quite unimportant","1995","Saxony","Not Employed","122","0.371365183982125","0.324539271955999","0.418191096008251","4"
"Quite unimportant","1995","Saxony","Employed","61","0.0900114207116387","0.0684528216461424","0.111570019777135","4"
"Quite unimportant","1995","Baden-Württemberg","Not Employed","57","0.143715292406096","0.109841792739075","0.177588792073117","4"
"Quite unimportant","1995","Berlin","Not Employed","69","0.425165463592354","0.350631339031245","0.499699588153462","4"
"Quite unimportant","1995","Berlin","Employed","82","0.259486545811417","0.212405091059471","0.306568000563363","4"
"Quite unimportant","1995","Brandenburg","Not Employed","45","0.249181314775429","0.19122957521089","0.307133054339968","4"
"Quite unimportant","1995","Brandenburg","Employed","31","0.106427846990893","0.075090006013425","0.13776568796836","4"
"Quite unimportant","1995","Saxony-Anhalt","Not Employed","59","0.305243240081452","0.245204262293312","0.365282217869591","4"
"Quite unimportant","1995","Saxony-Anhalt","Employed","35","0.0635659717058242","0.0411234784624486","0.0860084649491998","4"
"Quite unimportant","1995","Thuringia","Not Employed","50","0.331167771306148","0.269397673611685","0.392937869000611","4"
"Quite unimportant","1995","Thuringia","Employed","26","","","","4"
"Very important","1995","Schleswig-Holstein","Not Employed","22","","","","1"
"Very important","1995","Schleswig-Holstein","Employed","45","0.247362606457126","0.181921629304528","0.312803583609724","1"
"Very important","1995","Hamburg","Not Employed","6","","","","1"
"Very important","1995","Hamburg","Employed","5","","","","1"
"Very important","1995","Lower Saxony","Not Employed","75","0.195281868830099","0.153632221953823","0.236931515706376","1"
"Very important","1995","Lower Saxony","Employed","143","0.242214997847069","0.206857456548713","0.277572539145424","1"
"Very important","1995","Bremen","Not Employed","8","","","","1"
"Very important","1995","Bremen","Employed","14","","","","1"
"Very important","1995","North Rhine-Westphalia","Not Employed","177","0.216713046040192","0.187147789475543","0.246278302604841","1"
"Very important","1995","North Rhine-Westphalia","Employed","255","0.200608598556005","0.178721806338046","0.222495390773963","1"
"Very important","1995","Hesse","Not Employed","57","0.211889558579826","0.162025622537793","0.26175349462186","1"
"Very important","1995","Hesse","Employed","81","0.185789268241917","0.149027822190557","0.222550714293278","1"
"Very important","1995","Rhineland-Palatinate,Saarland","Not Employed","84","0.308061814393572","0.252578824512673","0.363544804274472","1"
"Very important","1995","Rhineland-Palatinate,Saarland","Employed","129","0.330713553261031","0.282114383217697","0.379312723304366","1"
"Very important","1995","Baden-Württemberg","Not Employed","133","0.320147436233239","0.275098777288557","0.365196095177921","1"
"Very important","1995","Baden-Württemberg","Employed","180","0.233057563983495","0.203425786745581","0.262689341221409","1"
"Very important","1995","Bavaria","Not Employed","122","0.233758414703661","0.195332729685908","0.272184099721414","1"
"Very important","1995","Thuringia","Employed","140","0.304185178079912","0.26044611377549","0.347924242384335","1"
"Very important","1995","Bavaria","Employed","232","0.251973057506086","0.223934610894062","0.28001150411811","1"
"Very important","1995","Berlin","Not Employed","16","","","","1"
"Very important","1995","Berlin","Employed","29","","","","1"
"Very important","1995","Brandenburg","Not Employed","53","0.281680388398898","0.221413555176164","0.341947221621633","1"
"Very important","1995","Brandenburg","Employed","101","0.255397308217133","0.21108268308516","0.299711933349107","1"
"Very important","1995","Mecklenburg-Western Pomerania","Not Employed","35","0.234585262476498","0.164394033666546","0.304776491286451","1"
"Very important","1995","Mecklenburg-Western Pomerania","Employed","65","0.261916644604121","0.209665249082561","0.314168040125681","1"
"Very important","1995","Saxony","Not Employed","72","0.181746585049844","0.144373110105017","0.219120059994671","1"
"Very important","1995","Saxony","Employed","156","0.221761514428927","0.190468082252652","0.253054946605203","1"
"Very important","1995","Saxony-Anhalt","Not Employed","60","0.278709582354893","0.220254146504172","0.337165018205615","1"
"Very important","1995","Saxony-Anhalt","Employed","131","0.295463033640397","0.25349451565821","0.337431551622584","1"
"Very important","1995","Thuringia","Not Employed","51","0.176510235307329","0.126471110033132","0.226549360581527","1"
"Important","1996","Schleswig-Holstein","Not Employed","","","","","2"
"Important","1996","Hamburg","Not Employed","","","","","2"
"Important","1996","Hamburg","Employed","","","","","2"
"Important","1996","Lower Saxony","Not Employed","","","","","2"
"Important","1996","Lower Saxony","Employed","","","","","2"
"Important","1996","Schleswig-Holstein","Employed","","","","","2"
"Important","1996","Bremen","Not Employed","","","","","2"
"Important","1996","North Rhine-Westphalia","Employed","","","","","2"
"Important","1996","Bremen","Employed","","","","","2"
"Important","1996","North Rhine-Westphalia","Not Employed","","","","","2"
"Important","1996","Hesse","Not Employed","","","","","2"
"Important","1996","Rhineland-Palatinate,Saarland","Not Employed","","","","","2"
"Important","1996","Hesse","Employed","","","","","2"
"Important","1996","Rhineland-Palatinate,Saarland","Employed","","","","","2"
"Important","1996","Baden-Württemberg","Employed","","","","","2"
"Important","1996","Bavaria","Not Employed","","","","","2"
"Important","1996","Baden-Württemberg","Not Employed","","","","","2"
"Important","1996","Berlin","Not Employed","","","","","2"
"Important","1996","Bavaria","Employed","","","","","2"
"Important","1996","Brandenburg","Not Employed","","","","","2"
"Important","1996","Brandenburg","Employed","","","","","2"
"Important","1996","Berlin","Employed","","","","","2"
"Important","1996","Mecklenburg-Western Pomerania","Not Employed","","","","","2"
"Important","1996","Mecklenburg-Western Pomerania","Employed","","","","","2"
"Important","1996","Saxony","Not Employed","","","","","2"
"Important","1996","Saxony","Employed","","","","","2"
"Important","1996","Saxony-Anhalt","Not Employed","","","","","2"
"Important","1996","Thuringia","Not Employed","","","","","2"
"Important","1996","Thuringia","Employed","","","","","2"
"Important","1996","Saxony-Anhalt","Employed","","","","","2"
"Less important","1996","Schleswig-Holstein","Not Employed","","","","","3"
"Less important","1996","Hamburg","Employed","","","","","3"
"Less important","1996","Lower Saxony","Not Employed","","","","","3"
"Less important","1996","Schleswig-Holstein","Employed","","","","","3"
"Less important","1996","Hamburg","Not Employed","","","","","3"
"Less important","1996","Lower Saxony","Employed","","","","","3"
"Less important","1996","Bremen","Not Employed","","","","","3"
"Less important","1996","Bremen","Employed","","","","","3"
"Less important","1996","Hesse","Not Employed","","","","","3"
"Less important","1996","North Rhine-Westphalia","Not Employed","","","","","3"
"Less important","1996","North Rhine-Westphalia","Employed","","","","","3"
"Less important","1996","Hesse","Employed","","","","","3"
"Less important","1996","Rhineland-Palatinate,Saarland","Not Employed","","","","","3"
"Less important","1996","Baden-Württemberg","Employed","","","","","3"
"Less important","1996","Rhineland-Palatinate,Saarland","Employed","","","","","3"
"Less important","1996","Baden-Württemberg","Not Employed","","","","","3"
"Less important","1996","Berlin","Not Employed","","","","","3"
"Less important","1996","Bavaria","Not Employed","","","","","3"
"Less important","1996","Bavaria","Employed","","","","","3"
"Less important","1996","Berlin","Employed","","","","","3"
"Less important","1996","Brandenburg","Not Employed","","","","","3"
"Less important","1996","Brandenburg","Employed","","","","","3"
"Less important","1996","Mecklenburg-Western Pomerania","Not Employed","","","","","3"
"Less important","1996","Mecklenburg-Western Pomerania","Employed","","","","","3"
"Less important","1996","Saxony","Not Employed","","","","","3"
"Less important","1996","Saxony","Employed","","","","","3"
"Less important","1996","Saxony-Anhalt","Not Employed","","","","","3"
"Less important","1996","Thuringia","Not Employed","","","","","3"
"Less important","1996","Thuringia","Employed","","","","","3"
"Less important","1996","Saxony-Anhalt","Employed","","","","","3"
"Quite unimportant","1996","Lower Saxony","Employed","","","","","4"
"Quite unimportant","1996","Hamburg","Employed","","","","","4"
"Quite unimportant","1996","Hamburg","Not Employed","","","","","4"
"Quite unimportant","1996","Lower Saxony","Not Employed","","","","","4"
"Quite unimportant","1996","Schleswig-Holstein","Not Employed","","","","","4"
"Quite unimportant","1996","Schleswig-Holstein","Employed","","","","","4"
"Quite unimportant","1996","Bremen","Not Employed","","","","","4"
"Quite unimportant","1996","Bremen","Employed","","","","","4"
"Quite unimportant","1996","North Rhine-Westphalia","Not Employed","","","","","4"
"Quite unimportant","1996","North Rhine-Westphalia","Employed","","","","","4"
"Quite unimportant","1996","Rhineland-Palatinate,Saarland","Not Employed","","","","","4"
"Quite unimportant","1996","Hesse","Not Employed","","","","","4"
"Quite unimportant","1996","Hesse","Employed","","","","","4"
"Quite unimportant","1996","Rhineland-Palatinate,Saarland","Employed","","","","","4"
"Quite unimportant","1996","Bavaria","Not Employed","","","","","4"
"Quite unimportant","1996","Bavaria","Employed","","","","","4"
"Quite unimportant","1996","Baden-Württemberg","Not Employed","","","","","4"
"Quite unimportant","1996","Baden-Württemberg","Employed","","","","","4"
"Quite unimportant","1996","Mecklenburg-Western Pomerania","Not Employed","","","","","4"
"Quite unimportant","1996","Mecklenburg-Western Pomerania","Employed","","","","","4"
"Quite unimportant","1996","Saxony","Not Employed","","","","","4"
"Quite unimportant","1996","Saxony","Employed","","","","","4"
"Quite unimportant","1996","Berlin","Not Employed","","","","","4"
"Quite unimportant","1996","Berlin","Employed","","","","","4"
"Quite unimportant","1996","Brandenburg","Not Employed","","","","","4"
"Quite unimportant","1996","Brandenburg","Employed","","","","","4"
"Quite unimportant","1996","Saxony-Anhalt","Not Employed","","","","","4"
"Quite unimportant","1996","Saxony-Anhalt","Employed","","","","","4"
"Quite unimportant","1996","Thuringia","Not Employed","","","","","4"
"Quite unimportant","1996","Thuringia","Employed","","","","","4"
"Very important","1996","Schleswig-Holstein","Not Employed","","","","","1"
"Very important","1996","Schleswig-Holstein","Employed","","","","","1"
"Very important","1996","Hamburg","Not Employed","","","","","1"
"Very important","1996","Hamburg","Employed","","","","","1"
"Very important","1996","Lower Saxony","Not Employed","","","","","1"
"Very important","1996","Lower Saxony","Employed","","","","","1"
"Very important","1996","Bremen","Not Employed","","","","","1"
"Very important","1996","Bremen","Employed","","","","","1"
"Very important","1996","North Rhine-Westphalia","Not Employed","","","","","1"
"Very important","1996","North Rhine-Westphalia","Employed","","","","","1"
"Very important","1996","Hesse","Not Employed","","","","","1"
"Very important","1996","Hesse","Employed","","","","","1"
"Very important","1996","Rhineland-Palatinate,Saarland","Not Employed","","","","","1"
"Very important","1996","Rhineland-Palatinate,Saarland","Employed","","","","","1"
"Very important","1996","Baden-Württemberg","Not Employed","","","","","1"
"Very important","1996","Bavaria","Not Employed","","","","","1"
"Very important","1996","Baden-Württemberg","Employed","","","","","1"
"Very important","1996","Bavaria","Employed","","","","","1"
"Very important","1996","Berlin","Not Employed","","","","","1"
"Very important","1996","Berlin","Employed","","","","","1"
"Very important","1996","Thuringia","Employed","","","","","1"
"Very important","1996","Brandenburg","Not Employed","","","","","1"
"Very important","1996","Brandenburg","Employed","","","","","1"
"Very important","1996","Saxony-Anhalt","Employed","","","","","1"
"Very important","1996","Thuringia","Not Employed","","","","","1"
"Very important","1996","Mecklenburg-Western Pomerania","Not Employed","","","","","1"
"Very important","1996","Mecklenburg-Western Pomerania","Employed","","","","","1"
"Very important","1996","Saxony","Not Employed","","","","","1"
"Very important","1996","Saxony","Employed","","","","","1"
"Very important","1996","Saxony-Anhalt","Not Employed","","","","","1"
"Important","1997","Hamburg","Not Employed","","","","","2"
"Important","1997","Schleswig-Holstein","Not Employed","","","","","2"
"Important","1997","Schleswig-Holstein","Employed","","","","","2"
"Important","1997","Lower Saxony","Employed","","","","","2"
"Important","1997","Hamburg","Employed","","","","","2"
"Important","1997","Lower Saxony","Not Employed","","","","","2"
"Important","1997","North Rhine-Westphalia","Not Employed","","","","","2"
"Important","1997","Bremen","Not Employed","","","","","2"
"Important","1997","Bremen","Employed","","","","","2"
"Important","1997","North Rhine-Westphalia","Employed","","","","","2"
"Important","1997","Hesse","Employed","","","","","2"
"Important","1997","Hesse","Not Employed","","","","","2"
"Important","1997","Rhineland-Palatinate,Saarland","Not Employed","","","","","2"
"Important","1997","Rhineland-Palatinate,Saarland","Employed","","","","","2"
"Important","1997","Baden-Württemberg","Not Employed","","","","","2"
"Important","1997","Baden-Württemberg","Employed","","","","","2"
"Important","1997","Bavaria","Not Employed","","","","","2"
"Important","1997","Bavaria","Employed","","","","","2"
"Important","1997","Berlin","Not Employed","","","","","2"
"Important","1997","Berlin","Employed","","","","","2"
"Important","1997","Brandenburg","Not Employed","","","","","2"
"Important","1997","Brandenburg","Employed","","","","","2"
"Important","1997","Mecklenburg-Western Pomerania","Not Employed","","","","","2"
"Important","1997","Mecklenburg-Western Pomerania","Employed","","","","","2"
"Important","1997","Saxony","Not Employed","","","","","2"
"Important","1997","Saxony","Employed","","","","","2"
"Important","1997","Saxony-Anhalt","Not Employed","","","","","2"
"Important","1997","Saxony-Anhalt","Employed","","","","","2"
"Important","1997","Thuringia","Not Employed","","","","","2"
"Important","1997","Thuringia","Employed","","","","","2"
"Less important","1997","Hamburg","Not Employed","","","","","3"
"Less important","1997","Hamburg","Employed","","","","","3"
"Less important","1997","Lower Saxony","Not Employed","","","","","3"
"Less important","1997","Schleswig-Holstein","Not Employed","","","","","3"
"Less important","1997","Schleswig-Holstein","Employed","","","","","3"
"Less important","1997","Lower Saxony","Employed","","","","","3"
"Less important","1997","Bremen","Employed","","","","","3"
"Less important","1997","Bremen","Not Employed","","","","","3"
"Less important","1997","Hesse","Not Employed","","","","","3"
"Less important","1997","North Rhine-Westphalia","Employed","","","","","3"
"Less important","1997","North Rhine-Westphalia","Not Employed","","","","","3"
"Less important","1997","Hesse","Employed","","","","","3"
"Less important","1997","Rhineland-Palatinate,Saarland","Not Employed","","","","","3"
"Less important","1997","Baden-Württemberg","Employed","","","","","3"
"Less important","1997","Baden-Württemberg","Not Employed","","","","","3"
"Less important","1997","Berlin","Not Employed","","","","","3"
"Less important","1997","Rhineland-Palatinate,Saarland","Employed","","","","","3"
"Less important","1997","Bavaria","Employed","","","","","3"
"Less important","1997","Bavaria","Not Employed","","","","","3"
"Less important","1997","Berlin","Employed","","","","","3"
"Less important","1997","Brandenburg","Not Employed","","","","","3"
"Less important","1997","Brandenburg","Employed","","","","","3"
"Less important","1997","Mecklenburg-Western Pomerania","Not Employed","","","","","3"
"Less important","1997","Mecklenburg-Western Pomerania","Employed","","","","","3"
"Less important","1997","Saxony","Not Employed","","","","","3"
"Less important","1997","Thuringia","Not Employed","","","","","3"
"Less important","1997","Saxony","Employed","","","","","3"
"Less important","1997","Saxony-Anhalt","Not Employed","","","","","3"
"Less important","1997","Saxony-Anhalt","Employed","","","","","3"
"Less important","1997","Thuringia","Employed","","","","","3"
"Quite unimportant","1997","Hamburg","Not Employed","","","","","4"
"Quite unimportant","1997","Schleswig-Holstein","Employed","","","","","4"
"Quite unimportant","1997","Hamburg","Employed","","","","","4"
"Quite unimportant","1997","Lower Saxony","Not Employed","","","","","4"
"Quite unimportant","1997","Lower Saxony","Employed","","","","","4"
"Quite unimportant","1997","Schleswig-Holstein","Not Employed","","","","","4"
"Quite unimportant","1997","Bremen","Not Employed","","","","","4"
"Quite unimportant","1997","North Rhine-Westphalia","Not Employed","","","","","4"
"Quite unimportant","1997","Bremen","Employed","","","","","4"
"Quite unimportant","1997","North Rhine-Westphalia","Employed","","","","","4"
"Quite unimportant","1997","Hesse","Employed","","","","","4"
"Quite unimportant","1997","Hesse","Not Employed","","","","","4"
"Quite unimportant","1997","Rhineland-Palatinate,Saarland","Not Employed","","","","","4"
"Quite unimportant","1997","Rhineland-Palatinate,Saarland","Employed","","","","","4"
"Quite unimportant","1997","Baden-Württemberg","Employed","","","","","4"
"Quite unimportant","1997","Bavaria","Not Employed","","","","","4"
"Quite unimportant","1997","Bavaria","Employed","","","","","4"
"Quite unimportant","1997","Baden-Württemberg","Not Employed","","","","","4"
"Quite unimportant","1997","Mecklenburg-Western Pomerania","Not Employed","","","","","4"
"Quite unimportant","1997","Mecklenburg-Western Pomerania","Employed","","","","","4"
"Quite unimportant","1997","Saxony","Not Employed","","","","","4"
"Quite unimportant","1997","Saxony","Employed","","","","","4"
"Quite unimportant","1997","Berlin","Not Employed","","","","","4"
"Quite unimportant","1997","Berlin","Employed","","","","","4"
"Quite unimportant","1997","Brandenburg","Not Employed","","","","","4"
"Quite unimportant","1997","Brandenburg","Employed","","","","","4"
"Quite unimportant","1997","Saxony-Anhalt","Not Employed","","","","","4"
"Quite unimportant","1997","Saxony-Anhalt","Employed","","","","","4"
"Quite unimportant","1997","Thuringia","Not Employed","","","","","4"
"Quite unimportant","1997","Thuringia","Employed","","","","","4"
"Very important","1997","Schleswig-Holstein","Not Employed","","","","","1"
"Very important","1997","Schleswig-Holstein","Employed","","","","","1"
"Very important","1997","Hamburg","Not Employed","","","","","1"
"Very important","1997","Hamburg","Employed","","","","","1"
"Very important","1997","Lower Saxony","Not Employed","","","","","1"
"Very important","1997","Lower Saxony","Employed","","","","","1"
"Very important","1997","Bremen","Not Employed","","","","","1"
"Very important","1997","Bremen","Employed","","","","","1"
"Very important","1997","North Rhine-Westphalia","Not Employed","","","","","1"
"Very important","1997","North Rhine-Westphalia","Employed","","","","","1"
"Very important","1997","Hesse","Not Employed","","","","","1"
"Very important","1997","Hesse","Employed","","","","","1"
"Very important","1997","Rhineland-Palatinate,Saarland","Not Employed","","","","","1"
"Very important","1997","Rhineland-Palatinate,Saarland","Employed","","","","","1"
"Very important","1997","Baden-Württemberg","Not Employed","","","","","1"
"Very important","1997","Baden-Württemberg","Employed","","","","","1"
"Very important","1997","Bavaria","Not Employed","","","","","1"
"Very important","1997","Bavaria","Employed","","","","","1"
"Very important","1997","Berlin","Not Employed","","","","","1"
"Very important","1997","Berlin","Employed","","","","","1"
"Very important","1997","Brandenburg","Not Employed","","","","","1"
"Very important","1997","Brandenburg","Employed","","","","","1"
"Very important","1997","Mecklenburg-Western Pomerania","Not Employed","","","","","1"
"Very important","1997","Thuringia","Not Employed","","","","","1"
"Very important","1997","Thuringia","Employed","","","","","1"
"Very important","1997","Mecklenburg-Western Pomerania","Employed","","","","","1"
"Very important","1997","Saxony","Employed","","","","","1"
"Very important","1997","Saxony-Anhalt","Not Employed","","","","","1"
"Very important","1997","Saxony-Anhalt","Employed","","","","","1"
"Very important","1997","Saxony","Not Employed","","","","","1"
"Important","1998","Schleswig-Holstein","Employed","","","","","2"
"Important","1998","Hamburg","Not Employed","","","","","2"
"Important","1998","Schleswig-Holstein","Not Employed","","","","","2"
"Important","1998","Lower Saxony","Not Employed","","","","","2"
"Important","1998","Lower Saxony","Employed","","","","","2"
"Important","1998","North Rhine-Westphalia","Not Employed","","","","","2"
"Important","1998","Hamburg","Employed","","","","","2"
"Important","1998","Bremen","Employed","","","","","2"
"Important","1998","Bremen","Not Employed","","","","","2"
"Important","1998","Hesse","Not Employed","","","","","2"
"Important","1998","North Rhine-Westphalia","Employed","","","","","2"
"Important","1998","Hesse","Employed","","","","","2"
"Important","1998","Rhineland-Palatinate,Saarland","Not Employed","","","","","2"
"Important","1998","Rhineland-Palatinate,Saarland","Employed","","","","","2"
"Important","1998","Baden-Württemberg","Not Employed","","","","","2"
"Important","1998","Baden-Württemberg","Employed","","","","","2"
"Important","1998","Bavaria","Not Employed","","","","","2"
"Important","1998","Bavaria","Employed","","","","","2"
"Important","1998","Berlin","Not Employed","","","","","2"
"Important","1998","Berlin","Employed","","","","","2"
"Important","1998","Brandenburg","Not Employed","","","","","2"
"Important","1998","Brandenburg","Employed","","","","","2"
"Important","1998","Mecklenburg-Western Pomerania","Not Employed","","","","","2"
"Important","1998","Saxony","Not Employed","","","","","2"
"Important","1998","Mecklenburg-Western Pomerania","Employed","","","","","2"
"Important","1998","Saxony-Anhalt","Not Employed","","","","","2"
"Important","1998","Saxony","Employed","","","","","2"
"Important","1998","Thuringia","Employed","","","","","2"
"Important","1998","Saxony-Anhalt","Employed","","","","","2"
"Important","1998","Thuringia","Not Employed","","","","","2"
"Less important","1998","Hamburg","Not Employed","","","","","3"
"Less important","1998","Lower Saxony","Not Employed","","","","","3"
"Less important","1998","Schleswig-Holstein","Employed","","","","","3"
"Less important","1998","Hamburg","Employed","","","","","3"
"Less important","1998","Schleswig-Holstein","Not Employed","","","","","3"
"Less important","1998","Bremen","Not Employed","","","","","3"
"Less important","1998","Bremen","Employed","","","","","3"
"Less important","1998","Lower Saxony","Employed","","","","","3"
"Less important","1998","North Rhine-Westphalia","Employed","","","","","3"
"Less important","1998","Hesse","Not Employed","","","","","3"
"Less important","1998","North Rhine-Westphalia","Not Employed","","","","","3"
"Less important","1998","Hesse","Employed","","","","","3"
"Less important","1998","Rhineland-Palatinate,Saarland","Not Employed","","","","","3"
"Less important","1998","Baden-Württemberg","Not Employed","","","","","3"
"Less important","1998","Baden-Württemberg","Employed","","","","","3"
"Less important","1998","Berlin","Not Employed","","","","","3"
"Less important","1998","Rhineland-Palatinate,Saarland","Employed","","","","","3"
"Less important","1998","Bavaria","Employed","","","","","3"
"Less important","1998","Bavaria","Not Employed","","","","","3"
"Less important","1998","Berlin","Employed","","","","","3"
"Less important","1998","Brandenburg","Not Employed","","","","","3"
"Less important","1998","Brandenburg","Employed","","","","","3"
"Less important","1998","Mecklenburg-Western Pomerania","Not Employed","","","","","3"
"Less important","1998","Mecklenburg-Western Pomerania","Employed","","","","","3"
"Less important","1998","Saxony","Not Employed","","","","","3"
"Less important","1998","Saxony-Anhalt","Employed","","","","","3"
"Less important","1998","Thuringia","Not Employed","","","","","3"
"Less important","1998","Saxony","Employed","","","","","3"
"Less important","1998","Saxony-Anhalt","Not Employed","","","","","3"
"Less important","1998","Thuringia","Employed","","","","","3"
"Quite unimportant","1998","Lower Saxony","Not Employed","","","","","4"
"Quite unimportant","1998","Schleswig-Holstein","Employed","","","","","4"
"Quite unimportant","1998","Schleswig-Holstein","Not Employed","","","","","4"
"Quite unimportant","1998","Hamburg","Not Employed","","","","","4"
"Quite unimportant","1998","Hamburg","Employed","","","","","4"
"Quite unimportant","1998","Lower Saxony","Employed","","","","","4"
"Quite unimportant","1998","Bremen","Not Employed","","","","","4"
"Quite unimportant","1998","Bremen","Employed","","","","","4"
"Quite unimportant","1998","North Rhine-Westphalia","Not Employed","","","","","4"
"Quite unimportant","1998","North Rhine-Westphalia","Employed","","","","","4"
"Quite unimportant","1998","Hesse","Not Employed","","","","","4"
"Quite unimportant","1998","Rhineland-Palatinate,Saarland","Employed","","","","","4"
"Quite unimportant","1998","Hesse","Employed","","","","","4"
"Quite unimportant","1998","Rhineland-Palatinate,Saarland","Not Employed","","","","","4"
"Quite unimportant","1998","Baden-Württemberg","Not Employed","","","","","4"
"Quite unimportant","1998","Baden-Württemberg","Employed","","","","","4"
"Quite unimportant","1998","Bavaria","Not Employed","","","","","4"
"Quite unimportant","1998","Bavaria","Employed","","","","","4"
"Quite unimportant","1998","Saxony","Not Employed","","","","","4"
"Quite unimportant","1998","Saxony","Employed","","","","","4"
"Quite unimportant","1998","Berlin","Not Employed","","","","","4"
"Quite unimportant","1998","Berlin","Employed","","","","","4"
"Quite unimportant","1998","Brandenburg","Not Employed","","","","","4"
"Quite unimportant","1998","Brandenburg","Employed","","","","","4"
"Quite unimportant","1998","Mecklenburg-Western Pomerania","Not Employed","","","","","4"
"Quite unimportant","1998","Mecklenburg-Western Pomerania","Employed","","","","","4"
"Quite unimportant","1998","Saxony-Anhalt","Not Employed","","","","","4"
"Quite unimportant","1998","Saxony-Anhalt","Employed","","","","","4"
"Quite unimportant","1998","Thuringia","Not Employed","","","","","4"
"Quite unimportant","1998","Thuringia","Employed","","","","","4"
"Very important","1998","Schleswig-Holstein","Not Employed","","","","","1"
"Very important","1998","Schleswig-Holstein","Employed","","","","","1"
"Very important","1998","Hamburg","Not Employed","","","","","1"
"Very important","1998","Hamburg","Employed","","","","","1"
"Very important","1998","Lower Saxony","Not Employed","","","","","1"
"Very important","1998","Lower Saxony","Employed","","","","","1"
"Very important","1998","Bremen","Not Employed","","","","","1"
"Very important","1998","Bremen","Employed","","","","","1"
"Very important","1998","North Rhine-Westphalia","Not Employed","","","","","1"
"Very important","1998","North Rhine-Westphalia","Employed","","","","","1"
"Very important","1998","Hesse","Not Employed","","","","","1"
"Very important","1998","Hesse","Employed","","","","","1"
"Very important","1998","Rhineland-Palatinate,Saarland","Not Employed","","","","","1"
"Very important","1998","Rhineland-Palatinate,Saarland","Employed","","","","","1"
"Very important","1998","Baden-Württemberg","Not Employed","","","","","1"
"Very important","1998","Bavaria","Not Employed","","","","","1"
"Very important","1998","Baden-Württemberg","Employed","","","","","1"
"Very important","1998","Bavaria","Employed","","","","","1"
"Very important","1998","Berlin","Not Employed","","","","","1"
"Very important","1998","Berlin","Employed","","","","","1"
"Very important","1998","Brandenburg","Not Employed","","","","","1"
"Very important","1998","Brandenburg","Employed","","","","","1"
"Very important","1998","Mecklenburg-Western Pomerania","Not Employed","","","","","1"
"Very important","1998","Saxony","Not Employed","","","","","1"
"Very important","1998","Thuringia","Not Employed","","","","","1"
"Very important","1998","Thuringia","Employed","","","","","1"
"Very important","1998","Mecklenburg-Western Pomerania","Employed","","","","","1"
"Very important","1998","Saxony-Anhalt","Not Employed","","","","","1"
"Very important","1998","Saxony-Anhalt","Employed","","","","","1"
"Very important","1998","Saxony","Employed","","","","","1"
"Important","1999","Schleswig-Holstein","Not Employed","","","","","2"
"Important","1999","Schleswig-Holstein","Employed","","","","","2"
"Important","1999","Hamburg","Not Employed","","","","","2"
"Important","1999","Hamburg","Employed","","","","","2"
"Important","1999","Lower Saxony","Not Employed","","","","","2"
"Important","1999","Bremen","Employed","","","","","2"
"Important","1999","Lower Saxony","Employed","","","","","2"
"Important","1999","Bremen","Not Employed","","","","","2"
"Important","1999","North Rhine-Westphalia","Not Employed","","","","","2"
"Important","1999","Hesse","Not Employed","","","","","2"
"Important","1999","North Rhine-Westphalia","Employed","","","","","2"
"Important","1999","Hesse","Employed","","","","","2"
"Important","1999","Rhineland-Palatinate,Saarland","Not Employed","","","","","2"
"Important","1999","Rhineland-Palatinate,Saarland","Employed","","","","","2"
"Important","1999","Bavaria","Not Employed","","","","","2"
"Important","1999","Baden-Württemberg","Not Employed","","","","","2"
"Important","1999","Baden-Württemberg","Employed","","","","","2"
"Important","1999","Berlin","Not Employed","","","","","2"
"Important","1999","Bavaria","Employed","","","","","2"
"Important","1999","Berlin","Employed","","","","","2"
"Important","1999","Brandenburg","Not Employed","","","","","2"
"Important","1999","Brandenburg","Employed","","","","","2"
"Important","1999","Mecklenburg-Western Pomerania","Employed","","","","","2"
"Important","1999","Saxony","Not Employed","","","","","2"
"Important","1999","Mecklenburg-Western Pomerania","Not Employed","","","","","2"
"Important","1999","Saxony-Anhalt","Not Employed","","","","","2"
"Important","1999","Saxony","Employed","","","","","2"
"Important","1999","Thuringia","Employed","","","","","2"
"Important","1999","Thuringia","Not Employed","","","","","2"
"Important","1999","Saxony-Anhalt","Employed","","","","","2"
"Less important","1999","Schleswig-Holstein","Employed","","","","","3"
"Less important","1999","Hamburg","Not Employed","","","","","3"
"Less important","1999","Hamburg","Employed","","","","","3"
"Less important","1999","Lower Saxony","Not Employed","","","","","3"
"Less important","1999","Schleswig-Holstein","Not Employed","","","","","3"
"Less important","1999","Lower Saxony","Employed","","","","","3"
"Less important","1999","Bremen","Not Employed","","","","","3"
"Less important","1999","Bremen","Employed","","","","","3"
