"plh0108","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Quite unimportant","2000","35-65 y.","Single parent ","","","",""
"Quite unimportant","2000","35-65 y.","Couple + C. LE 16 ","","","",""
"Quite unimportant","2000","35-65 y.","Couple + C. GT 16 ","","","",""
"Quite unimportant","2000","35-65 y.","Couple + C. LE and GT 16","","","",""
"Quite unimportant","2000","66 and older","1-pers.-HH","","","",""
"Quite unimportant","2000","66 and older","(Married) couple without C. ","","","",""
"Quite unimportant","2000","66 and older","Single parent ","","","",""
"Quite unimportant","2000","66 and older","Couple + C. LE 16 ","","","",""
"Quite unimportant","2000","66 and older","Couple + C. GT 16 ","","","",""
"Quite unimportant","2000","66 and older","Couple + C. LE and GT 16","","","",""
"Very important","2001","16-34 y.","1-pers.-HH","","","",""
"Very important","2001","16-34 y.","(Married) couple without C. ","","","",""
"Very important","2001","16-34 y.","Single parent ","","","",""
"Very important","2001","16-34 y.","Couple + C. LE 16 ","","","",""
"Very important","2001","16-34 y.","Couple + C. GT 16 ","","","",""
"Very important","2001","16-34 y.","Couple + C. LE and GT 16","","","",""
"Very important","2001","35-65 y.","1-pers.-HH","","","",""
"Very important","2001","35-65 y.","(Married) couple without C. ","","","",""
"Very important","2001","35-65 y.","Single parent ","","","",""
"Very important","2001","35-65 y.","Couple + C. LE 16 ","","","",""
"Very important","2001","35-65 y.","Couple + C. GT 16 ","","","",""
"Very important","2001","35-65 y.","Couple + C. LE and GT 16","","","",""
"Very important","2001","66 and older","1-pers.-HH","","","",""
"Very important","2001","66 and older","(Married) couple without C. ","","","",""
"Very important","2001","66 and older","Single parent ","","","",""
"Very important","2001","66 and older","Couple + C. LE 16 ","","","",""
"Very important","2001","66 and older","Couple + C. GT 16 ","","","",""
"Very important","2001","66 and older","Couple + C. LE and GT 16","","","",""
"Important","2001","16-34 y.","1-pers.-HH","","","",""
"Important","2001","16-34 y.","(Married) couple without C. ","","","",""
"Important","2001","16-34 y.","Single parent ","","","",""
"Important","2001","16-34 y.","Couple + C. LE 16 ","","","",""
"Important","2001","16-34 y.","Couple + C. GT 16 ","","","",""
"Important","2001","16-34 y.","Couple + C. LE and GT 16","","","",""
"Important","2001","35-65 y.","1-pers.-HH","","","",""
"Important","2001","35-65 y.","(Married) couple without C. ","","","",""
"Important","2001","35-65 y.","Single parent ","","","",""
"Important","2001","35-65 y.","Couple + C. LE 16 ","","","",""
"Important","2001","35-65 y.","Couple + C. GT 16 ","","","",""
"Important","2001","35-65 y.","Couple + C. LE and GT 16","","","",""
"Important","2001","66 and older","1-pers.-HH","","","",""
"Important","2001","66 and older","(Married) couple without C. ","","","",""
"Important","2001","66 and older","Single parent ","","","",""
"Important","2001","66 and older","Couple + C. LE 16 ","","","",""
"Important","2001","66 and older","Couple + C. GT 16 ","","","",""
"Important","2001","66 and older","Couple + C. LE and GT 16","","","",""
"Less important","2001","16-34 y.","1-pers.-HH","","","",""
"Less important","2001","16-34 y.","(Married) couple without C. ","","","",""
"Less important","2001","16-34 y.","Single parent ","","","",""
"Less important","2001","16-34 y.","Couple + C. LE 16 ","","","",""
"Less important","2001","16-34 y.","Couple + C. GT 16 ","","","",""
"Less important","2001","16-34 y.","Couple + C. LE and GT 16","","","",""
"Less important","2001","35-65 y.","1-pers.-HH","","","",""
"Less important","2001","35-65 y.","(Married) couple without C. ","","","",""
"Less important","2001","35-65 y.","Single parent ","","","",""
"Less important","2001","35-65 y.","Couple + C. LE 16 ","","","",""
"Less important","2001","35-65 y.","Couple + C. GT 16 ","","","",""
"Less important","2001","35-65 y.","Couple + C. LE and GT 16","","","",""
"Less important","2001","66 and older","1-pers.-HH","","","",""
"Less important","2001","66 and older","(Married) couple without C. ","","","",""
"Less important","2001","66 and older","Single parent ","","","",""
"Less important","2001","66 and older","Couple + C. LE 16 ","","","",""
"Less important","2001","66 and older","Couple + C. GT 16 ","","","",""
"Less important","2001","66 and older","Couple + C. LE and GT 16","","","",""
"Quite unimportant","2001","16-34 y.","1-pers.-HH","","","",""
"Quite unimportant","2001","16-34 y.","(Married) couple without C. ","","","",""
"Quite unimportant","2001","16-34 y.","Single parent ","","","",""
"Quite unimportant","2001","16-34 y.","Couple + C. LE 16 ","","","",""
"Quite unimportant","2001","16-34 y.","Couple + C. GT 16 ","","","",""
"Quite unimportant","2001","16-34 y.","Couple + C. LE and GT 16","","","",""
"Quite unimportant","2001","35-65 y.","1-pers.-HH","","","",""
"Quite unimportant","2001","35-65 y.","(Married) couple without C. ","","","",""
"Quite unimportant","2001","35-65 y.","Single parent ","","","",""
"Quite unimportant","2001","35-65 y.","Couple + C. LE 16 ","","","",""
"Quite unimportant","2001","35-65 y.","Couple + C. GT 16 ","","","",""
"Quite unimportant","2001","35-65 y.","Couple + C. LE and GT 16","","","",""
"Quite unimportant","2001","66 and older","1-pers.-HH","","","",""
"Quite unimportant","2001","66 and older","(Married) couple without C. ","","","",""
"Quite unimportant","2001","66 and older","Single parent ","","","",""
"Quite unimportant","2001","66 and older","Couple + C. LE 16 ","","","",""
"Quite unimportant","2001","66 and older","Couple + C. GT 16 ","","","",""
"Quite unimportant","2001","66 and older","Couple + C. LE and GT 16","","","",""
"Very important","2002","16-34 y.","1-pers.-HH","","","",""
"Very important","2002","16-34 y.","(Married) couple without C. ","","","",""
"Very important","2002","16-34 y.","Single parent ","","","",""
"Very important","2002","16-34 y.","Couple + C. LE 16 ","","","",""
"Very important","2002","16-34 y.","Couple + C. GT 16 ","","","",""
"Very important","2002","16-34 y.","Couple + C. LE and GT 16","","","",""
"Very important","2002","35-65 y.","1-pers.-HH","","","",""
"Very important","2002","35-65 y.","(Married) couple without C. ","","","",""
"Very important","2002","35-65 y.","Single parent ","","","",""
"Very important","2002","35-65 y.","Couple + C. LE 16 ","","","",""
"Very important","2002","35-65 y.","Couple + C. GT 16 ","","","",""
"Very important","2002","35-65 y.","Couple + C. LE and GT 16","","","",""
"Very important","2002","66 and older","1-pers.-HH","","","",""
"Very important","2002","66 and older","(Married) couple without C. ","","","",""
"Very important","2002","66 and older","Single parent ","","","",""
"Very important","2002","66 and older","Couple + C. LE 16 ","","","",""
"Very important","2002","66 and older","Couple + C. GT 16 ","","","",""
"Very important","2002","66 and older","Couple + C. LE and GT 16","","","",""
"Important","2002","16-34 y.","1-pers.-HH","","","",""
"Important","2002","16-34 y.","(Married) couple without C. ","","","",""
"Important","2002","16-34 y.","Single parent ","","","",""
"Important","2002","16-34 y.","Couple + C. LE 16 ","","","",""
"Important","2002","16-34 y.","Couple + C. GT 16 ","","","",""
"Important","2002","16-34 y.","Couple + C. LE and GT 16","","","",""
"Important","2002","35-65 y.","1-pers.-HH","","","",""
"Important","2002","35-65 y.","(Married) couple without C. ","","","",""
"Important","2002","35-65 y.","Single parent ","","","",""
"Important","2002","35-65 y.","Couple + C. LE 16 ","","","",""
"Important","2002","35-65 y.","Couple + C. GT 16 ","","","",""
"Important","2002","35-65 y.","Couple + C. LE and GT 16","","","",""
"Important","2002","66 and older","1-pers.-HH","","","",""
"Important","2002","66 and older","(Married) couple without C. ","","","",""
"Important","2002","66 and older","Single parent ","","","",""
"Important","2002","66 and older","Couple + C. LE 16 ","","","",""
"Important","2002","66 and older","Couple + C. GT 16 ","","","",""
"Important","2002","66 and older","Couple + C. LE and GT 16","","","",""
"Less important","2002","16-34 y.","1-pers.-HH","","","",""
"Less important","2002","16-34 y.","(Married) couple without C. ","","","",""
"Less important","2002","16-34 y.","Single parent ","","","",""
"Less important","2002","16-34 y.","Couple + C. LE 16 ","","","",""
"Less important","2002","16-34 y.","Couple + C. GT 16 ","","","",""
"Less important","2002","16-34 y.","Couple + C. LE and GT 16","","","",""
"Less important","2002","35-65 y.","1-pers.-HH","","","",""
"Less important","2002","35-65 y.","(Married) couple without C. ","","","",""
"Less important","2002","35-65 y.","Single parent ","","","",""
"Less important","2002","35-65 y.","Couple + C. LE 16 ","","","",""
"Less important","2002","35-65 y.","Couple + C. GT 16 ","","","",""
"Less important","2002","35-65 y.","Couple + C. LE and GT 16","","","",""
"Less important","2002","66 and older","1-pers.-HH","","","",""
"Less important","2002","66 and older","(Married) couple without C. ","","","",""
"Less important","2002","66 and older","Single parent ","","","",""
"Less important","2002","66 and older","Couple + C. LE 16 ","","","",""
"Less important","2002","66 and older","Couple + C. GT 16 ","","","",""
"Less important","2002","66 and older","Couple + C. LE and GT 16","","","",""
"Quite unimportant","2002","16-34 y.","1-pers.-HH","","","",""
"Quite unimportant","2002","16-34 y.","(Married) couple without C. ","","","",""
"Quite unimportant","2002","16-34 y.","Single parent ","","","",""
"Quite unimportant","2002","16-34 y.","Couple + C. LE 16 ","","","",""
"Quite unimportant","2002","16-34 y.","Couple + C. GT 16 ","","","",""
"Quite unimportant","2002","16-34 y.","Couple + C. LE and GT 16","","","",""
"Quite unimportant","2002","35-65 y.","1-pers.-HH","","","",""
"Quite unimportant","2002","35-65 y.","(Married) couple without C. ","","","",""
"Quite unimportant","2002","35-65 y.","Single parent ","","","",""
"Quite unimportant","2002","35-65 y.","Couple + C. LE 16 ","","","",""
"Quite unimportant","2002","35-65 y.","Couple + C. GT 16 ","","","",""
"Quite unimportant","2002","35-65 y.","Couple + C. LE and GT 16","","","",""
"Quite unimportant","2002","66 and older","1-pers.-HH","","","",""
"Quite unimportant","2002","66 and older","(Married) couple without C. ","","","",""
"Quite unimportant","2002","66 and older","Single parent ","","","",""
"Quite unimportant","2002","66 and older","Couple + C. LE 16 ","","","",""
"Quite unimportant","2002","66 and older","Couple + C. GT 16 ","","","",""
"Quite unimportant","2002","66 and older","Couple + C. LE and GT 16","","","",""
"Very important","2003","16-34 y.","1-pers.-HH","","","",""
"Very important","2003","16-34 y.","(Married) couple without C. ","","","",""
"Very important","2003","16-34 y.","Single parent ","","","",""
"Very important","2003","16-34 y.","Couple + C. LE 16 ","","","",""
"Very important","2003","16-34 y.","Couple + C. GT 16 ","","","",""
"Very important","2003","16-34 y.","Couple + C. LE and GT 16","","","",""
"Very important","2003","35-65 y.","1-pers.-HH","","","",""
"Very important","2003","35-65 y.","(Married) couple without C. ","","","",""
"Very important","2003","35-65 y.","Single parent ","","","",""
"Very important","2003","35-65 y.","Couple + C. LE 16 ","","","",""
"Very important","2003","35-65 y.","Couple + C. GT 16 ","","","",""
"Very important","2003","35-65 y.","Couple + C. LE and GT 16","","","",""
"Very important","2003","66 and older","1-pers.-HH","","","",""
"Very important","2003","66 and older","(Married) couple without C. ","","","",""
"Very important","2003","66 and older","Single parent ","","","",""
"Very important","2003","66 and older","Couple + C. LE 16 ","","","",""
"Very important","2003","66 and older","Couple + C. GT 16 ","","","",""
"Very important","2003","66 and older","Couple + C. LE and GT 16","","","",""
"Important","2003","16-34 y.","1-pers.-HH","","","",""
"Important","2003","16-34 y.","(Married) couple without C. ","","","",""
"Important","2003","16-34 y.","Single parent ","","","",""
"Important","2003","16-34 y.","Couple + C. LE 16 ","","","",""
"Important","2003","16-34 y.","Couple + C. GT 16 ","","","",""
"Important","2003","16-34 y.","Couple + C. LE and GT 16","","","",""
"Important","2003","35-65 y.","1-pers.-HH","","","",""
"Important","2003","35-65 y.","(Married) couple without C. ","","","",""
"Important","2003","35-65 y.","Single parent ","","","",""
"Important","2003","35-65 y.","Couple + C. LE 16 ","","","",""
"Important","2003","35-65 y.","Couple + C. GT 16 ","","","",""
"Important","2003","35-65 y.","Couple + C. LE and GT 16","","","",""
"Important","2003","66 and older","1-pers.-HH","","","",""
"Important","2003","66 and older","(Married) couple without C. ","","","",""
"Important","2003","66 and older","Single parent ","","","",""
"Important","2003","66 and older","Couple + C. LE 16 ","","","",""
"Important","2003","66 and older","Couple + C. GT 16 ","","","",""
"Important","2003","66 and older","Couple + C. LE and GT 16","","","",""
"Less important","2003","16-34 y.","1-pers.-HH","","","",""
"Less important","2003","16-34 y.","(Married) couple without C. ","","","",""
"Less important","2003","16-34 y.","Single parent ","","","",""
"Less important","2003","16-34 y.","Couple + C. LE 16 ","","","",""
"Less important","2003","16-34 y.","Couple + C. GT 16 ","","","",""
"Less important","2003","16-34 y.","Couple + C. LE and GT 16","","","",""
"Less important","2003","35-65 y.","1-pers.-HH","","","",""
"Less important","2003","35-65 y.","(Married) couple without C. ","","","",""
"Less important","2003","35-65 y.","Single parent ","","","",""
"Less important","2003","35-65 y.","Couple + C. LE 16 ","","","",""
"Less important","2003","35-65 y.","Couple + C. GT 16 ","","","",""
"Less important","2003","35-65 y.","Couple + C. LE and GT 16","","","",""
"Less important","2003","66 and older","1-pers.-HH","","","",""
"Less important","2003","66 and older","(Married) couple without C. ","","","",""
"Less important","2003","66 and older","Single parent ","","","",""
"Less important","2003","66 and older","Couple + C. LE 16 ","","","",""
"Less important","2003","66 and older","Couple + C. GT 16 ","","","",""
"Less important","2003","66 and older","Couple + C. LE and GT 16","","","",""
"Quite unimportant","2003","16-34 y.","1-pers.-HH","","","",""
"Quite unimportant","2003","16-34 y.","(Married) couple without C. ","","","",""
"Quite unimportant","2003","16-34 y.","Single parent ","","","",""
"Quite unimportant","2003","16-34 y.","Couple + C. LE 16 ","","","",""
"Quite unimportant","2003","16-34 y.","Couple + C. GT 16 ","","","",""
"Quite unimportant","2003","16-34 y.","Couple + C. LE and GT 16","","","",""
"Quite unimportant","2003","35-65 y.","1-pers.-HH","","","",""
"Quite unimportant","2003","35-65 y.","(Married) couple without C. ","","","",""
"Quite unimportant","2003","35-65 y.","Single parent ","","","",""
"Quite unimportant","2003","35-65 y.","Couple + C. LE 16 ","","","",""
"Quite unimportant","2003","35-65 y.","Couple + C. GT 16 ","","","",""
"Quite unimportant","2003","35-65 y.","Couple + C. LE and GT 16","","","",""
"Quite unimportant","2003","66 and older","1-pers.-HH","","","",""
"Quite unimportant","2003","66 and older","(Married) couple without C. ","","","",""
"Quite unimportant","2003","66 and older","Single parent ","","","",""
"Quite unimportant","2003","66 and older","Couple + C. LE 16 ","","","",""
"Quite unimportant","2003","66 and older","Couple + C. GT 16 ","","","",""
"Quite unimportant","2003","66 and older","Couple + C. LE and GT 16","","","",""
"Very important","2004","16-34 y.","1-pers.-HH","70","0.102522237270254","0.0791128999622073","0.1259315745783"
"Very important","2004","16-34 y.","(Married) couple without C. ","189","0.196216944102562","0.171928452388253","0.220505435816872"
"Very important","2004","16-34 y.","Single parent ","51","0.128623213860288","0.0979627992435096","0.159283628477066"
"Very important","2004","16-34 y.","Couple + C. LE 16 ","359","0.268956023283007","0.244084484931895","0.293827561634119"
"Very important","2004","16-34 y.","Couple + C. GT 16 ","251","0.179402747219967","0.15958535892378","0.199220135516154"
"Very important","2004","16-34 y.","Couple + C. LE and GT 16","126","0.215735073184903","0.184282427611373","0.247187718758432"
"Very important","2004","35-65 y.","1-pers.-HH","132","0.100260977675085","0.0832248779556982","0.117297077394472"
"Very important","2004","35-65 y.","(Married) couple without C. ","934","0.233922132174733","0.220608989228561","0.247235275120906"
"Very important","2004","35-65 y.","Single parent ","82","0.14895533784413","0.119440092436169","0.178470583252091"
"Very important","2004","35-65 y.","Couple + C. LE 16 ","834","0.300937389392274","0.284035792901684","0.317838985882863"
"Very important","2004","35-65 y.","Couple + C. GT 16 ","657","0.293893190940796","0.27525573164615","0.312530650235442"
"Very important","2004","35-65 y.","Couple + C. LE and GT 16","340","0.282257648024655","0.255897598272677","0.308617697776632"
"Very important","2004","66 and older","1-pers.-HH","168","0.142130539256784","0.120989722813976","0.163271355699592"
"Very important","2004","66 and older","(Married) couple without C. ","749","0.324525458844032","0.305424328525889","0.343626589162175"
"Very important","2004","66 and older","Single parent ","19","","",""
"Very important","2004","66 and older","Couple + C. LE 16 ","1","","",""
"Very important","2004","66 and older","Couple + C. GT 16 ","67","0.489284233340101","0.412778072283201","0.565790394397001"
"Very important","2004","66 and older","Couple + C. LE and GT 16","2","","",""
"Important","2004","16-34 y.","1-pers.-HH","165","0.295425155695995","0.260216006002442","0.330634305389549"
"Important","2004","16-34 y.","(Married) couple without C. ","326","0.277640449434821","0.25025114847559","0.305029750394052"
"Important","2004","16-34 y.","Single parent ","111","0.208003605742068","0.170831908950561","0.245175302533575"
"Important","2004","16-34 y.","Couple + C. LE 16 ","460","0.375657021353037","0.348492776882023","0.402821265824052"
"Important","2004","16-34 y.","Couple + C. GT 16 ","485","0.335379762914816","0.3109948026542","0.359764723175433"
"Important","2004","16-34 y.","Couple + C. LE and GT 16","234","0.354723624882299","0.318140285530894","0.391306964233704"
"Important","2004","35-65 y.","1-pers.-HH","264","0.205169860189888","0.1822643551222","0.228075365257575"
"Important","2004","35-65 y.","(Married) couple without C. ","1335","0.328143253328007","0.313376719607313","0.342909787048701"
"Important","2004","35-65 y.","Single parent ","127","0.192431967757498","0.159752847465804","0.225111088049193"
"Important","2004","35-65 y.","Couple + C. LE 16 ","1105","0.378451625578797","0.360579579632512","0.396323671525083"
"Important","2004","35-65 y.","Couple + C. GT 16 ","920","0.386455876021018","0.366534028846162","0.406377723195874"
"Important","2004","35-65 y.","Couple + C. LE and GT 16","425","0.362545009261353","0.334390704458573","0.390699314064134"
"Important","2004","66 and older","1-pers.-HH","266","0.248347579026235","0.222189494105678","0.274505663946791"
"Important","2004","66 and older","(Married) couple without C. ","702","0.29728108472635","0.278634270283114","0.315927899169586"
"Important","2004","66 and older","Single parent ","22","","",""
"Important","2004","66 and older","Couple + C. LE 16 ","1","","",""
"Important","2004","66 and older","Couple + C. GT 16 ","56","0.267143530121599","0.19942493177226","0.334862128470937"
"Important","2004","66 and older","Couple + C. LE and GT 16","1","","",""
"Less important","2004","16-34 y.","1-pers.-HH","319","0.451621246125008","0.41321554249287","0.490026949757146"
"Less important","2004","16-34 y.","(Married) couple without C. ","409","0.408272154312016","0.378211477607667","0.438332831016365"
"Less important","2004","16-34 y.","Single parent ","225","0.497678679228947","0.451887621451308","0.543469737006586"
"Less important","2004","16-34 y.","Couple + C. LE 16 ","329","0.299036503934777","0.27335620568305","0.324716802186503"
"Less important","2004","16-34 y.","Couple + C. GT 16 ","575","0.401361939196417","0.376044655928257","0.426679222464577"
"Less important","2004","16-34 y.","Couple + C. LE and GT 16","247","0.353624720450534","0.317067001973376","0.390182438927691"
"Less important","2004","35-65 y.","1-pers.-HH","439","0.362634867101084","0.335365512592036","0.389904221610132"
"Less important","2004","35-65 y.","(Married) couple without C. ","1078","0.289458681088606","0.275196155429086","0.303721206748126"
"Less important","2004","35-65 y.","Single parent ","216","0.404787458318527","0.364097078104417","0.445477838532638"
"Less important","2004","35-65 y.","Couple + C. LE 16 ","738","0.265889146272817","0.249608833482989","0.282169459062645"
"Less important","2004","35-65 y.","Couple + C. GT 16 ","542","0.23535872017454","0.218002675352575","0.252714764996505"
"Less important","2004","35-65 y.","Couple + C. LE and GT 16","274","0.264648666200424","0.238812898159494","0.290484434241355"
"Less important","2004","66 and older","1-pers.-HH","205","0.200583750684388","0.176339888338294","0.224827613030482"
"Less important","2004","66 and older","(Married) couple without C. ","416","0.181663910250968","0.165933850581124","0.197393969920812"
"Less important","2004","66 and older","Single parent ","15","","",""
"Less important","2004","66 and older","Couple + C. LE 16 ","1","","",""
"Less important","2004","66 and older","Couple + C. GT 16 ","33","0.196976980436286","0.136107737208063","0.257846223664508"
"Less important","2004","66 and older","Couple + C. LE and GT 16","","","",""
"Quite unimportant","2004","16-34 y.","1-pers.-HH","91","0.150431360908743","0.122842316249307","0.178020405568179"
"Quite unimportant","2004","16-34 y.","(Married) couple without C. ","103","0.117870452150601","0.0981493342856773","0.137591570015524"
"Quite unimportant","2004","16-34 y.","Single parent ","71","0.165694501168697","0.131643337904987","0.199745664432407"
"Quite unimportant","2004","16-34 y.","Couple + C. LE 16 ","73","0.0563504514291791","0.0434161098155111","0.0692847930428471"
"Quite unimportant","2004","16-34 y.","Couple + C. GT 16 ","129","0.0838555506687991","0.0695397800880413","0.0981713212495569"
"Quite unimportant","2004","16-34 y.","Couple + C. LE and GT 16","50","0.0759165814822648","0.0556635836242325","0.0961695793402972"
"Quite unimportant","2004","35-65 y.","1-pers.-HH","359","0.331934295033943","0.305223821999462","0.358644768068424"
"Quite unimportant","2004","35-65 y.","(Married) couple without C. ","537","0.148475933408654","0.137293534623236","0.159658332194071"
"Quite unimportant","2004","35-65 y.","Single parent ","134","0.253825236079844","0.217748281894031","0.289902190265658"
"Quite unimportant","2004","35-65 y.","Couple + C. LE 16 ","152","0.0547218387561117","0.0463409172999808","0.0631027602122426"
"Quite unimportant","2004","35-65 y.","Couple + C. GT 16 ","176","0.0842922128636464","0.0729256560400051","0.0956587696872878"
"Quite unimportant","2004","35-65 y.","Couple + C. LE and GT 16","81","0.0905486765135677","0.0737424635385191","0.107354889488616"
"Quite unimportant","2004","66 and older","1-pers.-HH","409","0.408938131032593","0.379172662372002","0.438703599693184"
"Quite unimportant","2004","66 and older","(Married) couple without C. ","441","0.19652954617865","0.180317827086314","0.212741265270986"
"Quite unimportant","2004","66 and older","Single parent ","11","","",""
"Quite unimportant","2004","66 and older","Couple + C. LE 16 ","1","","",""
"Quite unimportant","2004","66 and older","Couple + C. GT 16 ","8","","",""
"Quite unimportant","2004","66 and older","Couple + C. LE and GT 16","","","",""
"Very important","2005","16-34 y.","1-pers.-HH","","","",""
"Very important","2005","16-34 y.","(Married) couple without C. ","","","",""
"Very important","2005","16-34 y.","Single parent ","","","",""
"Very important","2005","16-34 y.","Couple + C. LE 16 ","","","",""
"Very important","2005","16-34 y.","Couple + C. GT 16 ","","","",""
"Very important","2005","16-34 y.","Couple + C. LE and GT 16","","","",""
"Very important","2005","35-65 y.","1-pers.-HH","","","",""
"Very important","2005","35-65 y.","(Married) couple without C. ","","","",""
"Very important","2005","35-65 y.","Single parent ","","","",""
"Very important","2005","35-65 y.","Couple + C. LE 16 ","","","",""
"Very important","2005","35-65 y.","Couple + C. GT 16 ","","","",""
"Very important","2005","35-65 y.","Couple + C. LE and GT 16","","","",""
"Very important","2005","66 and older","1-pers.-HH","","","",""
"Very important","2005","66 and older","(Married) couple without C. ","","","",""
"Very important","2005","66 and older","Single parent ","","","",""
"Very important","2005","66 and older","Couple + C. LE 16 ","","","",""
"Very important","2005","66 and older","Couple + C. GT 16 ","","","",""
"Very important","2005","66 and older","Couple + C. LE and GT 16","","","",""
"Important","2005","16-34 y.","1-pers.-HH","","","",""
"Important","2005","16-34 y.","(Married) couple without C. ","","","",""
"Important","2005","16-34 y.","Single parent ","","","",""
"Important","2005","16-34 y.","Couple + C. LE 16 ","","","",""
"Important","2005","16-34 y.","Couple + C. GT 16 ","","","",""
"Important","2005","16-34 y.","Couple + C. LE and GT 16","","","",""
"Important","2005","35-65 y.","1-pers.-HH","","","",""
"Important","2005","35-65 y.","(Married) couple without C. ","","","",""
"Important","2005","35-65 y.","Single parent ","","","",""
"Important","2005","35-65 y.","Couple + C. LE 16 ","","","",""
"Important","2005","35-65 y.","Couple + C. GT 16 ","","","",""
"Important","2005","35-65 y.","Couple + C. LE and GT 16","","","",""
"Important","2005","66 and older","1-pers.-HH","","","",""
"Important","2005","66 and older","(Married) couple without C. ","","","",""
"Important","2005","66 and older","Single parent ","","","",""
"Important","2005","66 and older","Couple + C. LE 16 ","","","",""
"Important","2005","66 and older","Couple + C. GT 16 ","","","",""
"Important","2005","66 and older","Couple + C. LE and GT 16","","","",""
"Less important","2005","16-34 y.","1-pers.-HH","","","",""
"Less important","2005","16-34 y.","(Married) couple without C. ","","","",""
"Less important","2005","16-34 y.","Single parent ","","","",""
"Less important","2005","16-34 y.","Couple + C. LE 16 ","","","",""
"Less important","2005","16-34 y.","Couple + C. GT 16 ","","","",""
"Less important","2005","16-34 y.","Couple + C. LE and GT 16","","","",""
"Less important","2005","35-65 y.","1-pers.-HH","","","",""
"Less important","2005","35-65 y.","(Married) couple without C. ","","","",""
"Less important","2005","35-65 y.","Single parent ","","","",""
"Less important","2005","35-65 y.","Couple + C. LE 16 ","","","",""
"Less important","2005","35-65 y.","Couple + C. GT 16 ","","","",""
"Less important","2005","35-65 y.","Couple + C. LE and GT 16","","","",""
"Less important","2005","66 and older","1-pers.-HH","","","",""
"Less important","2005","66 and older","(Married) couple without C. ","","","",""
"Less important","2005","66 and older","Single parent ","","","",""
"Less important","2005","66 and older","Couple + C. LE 16 ","","","",""
"Less important","2005","66 and older","Couple + C. GT 16 ","","","",""
"Less important","2005","66 and older","Couple + C. LE and GT 16","","","",""
"Quite unimportant","2005","16-34 y.","1-pers.-HH","","","",""
"Quite unimportant","2005","16-34 y.","(Married) couple without C. ","","","",""
"Quite unimportant","2005","16-34 y.","Single parent ","","","",""
"Quite unimportant","2005","16-34 y.","Couple + C. LE 16 ","","","",""
"Quite unimportant","2005","16-34 y.","Couple + C. GT 16 ","","","",""
"Quite unimportant","2005","16-34 y.","Couple + C. LE and GT 16","","","",""
"Quite unimportant","2005","35-65 y.","1-pers.-HH","","","",""
"Quite unimportant","2005","35-65 y.","(Married) couple without C. ","","","",""
"Quite unimportant","2005","35-65 y.","Single parent ","","","",""
"Quite unimportant","2005","35-65 y.","Couple + C. LE 16 ","","","",""
"Quite unimportant","2005","35-65 y.","Couple + C. GT 16 ","","","",""
"Quite unimportant","2005","35-65 y.","Couple + C. LE and GT 16","","","",""
"Quite unimportant","2005","66 and older","1-pers.-HH","","","",""
"Quite unimportant","2005","66 and older","(Married) couple without C. ","","","",""
"Quite unimportant","2005","66 and older","Single parent ","","","",""
"Quite unimportant","2005","66 and older","Couple + C. LE 16 ","","","",""
"Quite unimportant","2005","66 and older","Couple + C. GT 16 ","","","",""
"Quite unimportant","2005","66 and older","Couple + C. LE and GT 16","","","",""
"Very important","2006","16-34 y.","1-pers.-HH","","","",""
"Very important","2006","16-34 y.","(Married) couple without C. ","","","",""
"Very important","2006","16-34 y.","Single parent ","","","",""
"Very important","2006","16-34 y.","Couple + C. LE 16 ","","","",""
"Very important","2006","16-34 y.","Couple + C. GT 16 ","","","",""
"Very important","2006","16-34 y.","Couple + C. LE and GT 16","","","",""
"Very important","2006","35-65 y.","1-pers.-HH","","","",""
"Very important","2006","35-65 y.","(Married) couple without C. ","","","",""
"Very important","2006","35-65 y.","Single parent ","","","",""
"Very important","2006","35-65 y.","Couple + C. LE 16 ","","","",""
"Very important","2006","35-65 y.","Couple + C. GT 16 ","","","",""
"Very important","2006","35-65 y.","Couple + C. LE and GT 16","","","",""
"Very important","2006","66 and older","1-pers.-HH","","","",""
"Very important","2006","66 and older","(Married) couple without C. ","","","",""
"Very important","2006","66 and older","Single parent ","","","",""
"Very important","2006","66 and older","Couple + C. LE 16 ","","","",""
"Very important","2006","66 and older","Couple + C. GT 16 ","","","",""
"Very important","2006","66 and older","Couple + C. LE and GT 16","","","",""
"Important","2006","16-34 y.","1-pers.-HH","","","",""
"Important","2006","16-34 y.","(Married) couple without C. ","","","",""
"Important","2006","16-34 y.","Single parent ","","","",""
"Important","2006","16-34 y.","Couple + C. LE 16 ","","","",""
"Important","2006","16-34 y.","Couple + C. GT 16 ","","","",""
"Important","2006","16-34 y.","Couple + C. LE and GT 16","","","",""
"Important","2006","35-65 y.","1-pers.-HH","","","",""
"Important","2006","35-65 y.","(Married) couple without C. ","","","",""
"Important","2006","35-65 y.","Single parent ","","","",""
"Important","2006","35-65 y.","Couple + C. LE 16 ","","","",""
"Important","2006","35-65 y.","Couple + C. GT 16 ","","","",""
"Important","2006","35-65 y.","Couple + C. LE and GT 16","","","",""
"Important","2006","66 and older","1-pers.-HH","","","",""
"Important","2006","66 and older","(Married) couple without C. ","","","",""
"Important","2006","66 and older","Single parent ","","","",""
"Important","2006","66 and older","Couple + C. LE 16 ","","","",""
"Important","2006","66 and older","Couple + C. GT 16 ","","","",""
"Important","2006","66 and older","Couple + C. LE and GT 16","","","",""
