"year","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","secondary school degree","2598.03","0","6737","0","0","4416","7756","20160","2475.29","2720.77","0","43587","2208","2232"
"2017","college entrance qualification","2589.67","0","7963","0","0","4512","6960","19032","2483.89","2695.45","0","71887","2280","2280"
"2017","lower secondary degree","2294.39","0","6159","0","0","2304","7842","22841","2143.75","2445.03","0","70544","0","0"
"2017","no degree/no degree yet","6921.97","4560","2127","0","2256","9485","17036","31338","6474.15","7369.79","0","70544","6984","8280"
"2017","Other degree","4641.83","2280","4344","0","0","6480","13360","30202","4354.81","4928.85","0","71880","4608","4804"
"2017","secondary school degree","2436.78","0","7694","0","0","3694","7142","20393","2323.52","2550.04","0","46809","2208","2280"
"2018","college entrance qualification","2614.16","0","7709","0","0","4560","7032","19740","2502.2","2726.12","0","66182","2304","2304"
"2018","lower secondary degree","2299.74","0","5814","0","0","2376","8184","21610","2144.21","2455.27","0","60000","0","0"
"2018","no degree/no degree yet","7775.05","4656","2591","0","2304","11280","18948","34104","7307.33","8242.77","0","135312","9504","10860"
"2018","Other degree","4551.33","2280","4847","0","0","6540","13200","31383","4231.52","4871.14","0","90840","5340","6540"
"2018","secondary school degree","2411.72","0","7359","0","0","3480","7056","19865","2287.95","2535.49","0","86400","2232","2304"
"2019","college entrance qualification","2857.39","0","8594","0","0","4608","7200","23544","2752.96","2961.82","0","86780","2304","2328"
"2019","lower secondary degree","2359.73","0","5433","0","0","2700","8268","20459","2195.98","2523.48","0","54588","0","0"
"2019","no degree/no degree yet","7927.56","4656","2343","0","2328","10897","20016","42984","7443.45","8411.67","0","90144","10281","12000"
"2019","Other degree","4824.34","2304","4246","0","0","6600","15600","34953","4504.37","5144.31","0","64835","5475","6696"
"2019","secondary school degree","2385.63","0","7548","0","0","3552","7056","19500","2273.46","2497.8","0","64835","1484","2250"
