"year","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2010","Male","2978.86","1075.98","11132","0","0","4140","8410","21438","2877.32","3080.4","0","53600","2468","2568"
"2011","Female","2883.23","0","15835","0","0","4368","8568","21411","2791.09","2975.37","0","78480","2209","2556"
"2011","Male","2977.64","142.66","13180","0","0","4416","8509","22380","2875.92","3079.36","0","101700","2208","2208"
"2012","Female","2821.54","0","15416","0","0","4416","8400","21600","2732.9","2910.18","0","63616","2208","2208"
"2012","Male","2818.62","0","12860","0","0","4416","8016","21457","2724.24","2913","0","63616","2208","2208"
"2013","Female","2836.18","0","17007","0","0","4416","8328","22179","2748.08","2924.28","0","61701","2208","2277"
"2013","Male","2843.79","0","14309","0","0","4416","8160","21726","2748.71","2938.87","0","61701","2208","2208"
"2014","Female","2883.33","0","15004","0","0","4416","8624","21780","2789.46","2977.2","0","48919","2208","2209"
"2014","Male","2998.86","0","12782","0","0","4416","8832","22956","2896.75","3100.97","0","49229","2208","2208"
"2015","Female","2798.92","0","14844","0","0","4416","8400","22416","2704.61","2893.23","0","50691","2208","2208"
"2015","Male","2823.36","0","12668","0","0","4416","8328","22512","2723.52","2923.2","0","57400","2208","2208"
"2016","Female","2840.41","0","13507","0","0","4416","8712","22464","2739.26","2941.56","0","62220","2256","2268"
"2016","Male","2959.02","0","11450","0","0","4416","8760","23016","2851.16","3066.88","0","62220","2209","2244"
"2017","Female","2885.59","0","15455","0","0","4464","8516","23640","2773.16","2998.02","0","71887","2304","2304"
"2017","Male","2982.47","0","13997","0","0","4560","8700","25212","2860.73","3104.21","0","71880","2280","2304"
"2018","Female","2941.06","0","15506","0","0","4560","8964","22560","2810.43","3071.69","0","94800","2328","2328"
"2018","Male","3008.49","0","14384","0","0","4560","9000","23868","2866.86","3150.12","0","135312","2328","2460"
"2019","Female","3053.34","0","15020","0","0","4608","9000","24000","2925.71","3180.97","0","90144","2328","2328"
"2019","Male","3132.71","0","14638","0","0","4632","9209","26172","2999.03","3266.39","0","69540","2328","2328"
