"year","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1996","Urban Area","1507.06","0","8690","0","0","1227","5113","15486","1432.54","1581.58","0","39267","429","429"
"1997","Rural Area","2629.37","1227","4366","0","0","3681","7671","18176","2502.19","2756.55","0","38551","1227","1631"
"1997","Urban Area","2001.96","250.93","8548","0","0","2454","6136","16566","1920.66","2083.26","0","42053","1227","1227"
"1998","Rural Area","2630.55","1350","4885","0","0","3983","7366","16586","2516.12","2744.98","0","31972","1350","1595"
"1998","Urban Area","2094.85","0","9442","0","0","2700","6229","17220","2017.3","2172.4","0","48716","1350","1350"
"1999","Rural Area","2638.94","1350","4728","0","0","3865","7301","17026","2521.94","2755.94","0","33609","1350","2086"
"1999","Urban Area","2037.47","0","9040","0","0","2700","6231","16545","1962.3","2112.64","0","38131","1350","1350"
"2000","Rural Area","2573.67","1411","8307","0","0","3323","7485","17149","2485.24","2662.1","0","39208","1534","1534"
"2000","Urban Area","2093.54","0","15959","0","0","3068","6136","16535","2035.74","2151.34","0","35586","1473","1534"
"2001","Rural Area","2744.76","1534","7533","0","0","3702","7874","17363","2647.22","2842.3","0","61355","1657","1657"
"2001","Urban Area","2215.63","262.33","14530","0","0","3313","6442","16284","2154.96","2276.3","0","36199","1534","1657"
"2002","Rural Area","2892.31","1620","7670","0","0","4236","8343","17940","2799.71","2984.91","0","43764","1656","1800"
"2002","Urban Area","2298.3","300","15487","0","0","3312","6912","17184","2240.13","2356.47","0","31146","1620","1620"
"2003","Rural Area","3124.1","1800","7350","0","0","4800","8843","18416","3024.14","3224.06","0","40572","1848","1848"
"2003","Urban Area","2544.7","704","14947","0","0","3696","7692","18120","2480.77","2608.63","0","31200","1800","1800"
"2004","Rural Area","3226.05","1800","7194","0","0","4920","9288","18844","3122.55","3329.55","0","36840","1848","1848"
"2004","Urban Area","2654.67","923","14539","0","0","3696","7800","17143","2587.29","2722.05","0","43273","1800","1836"
"2005","Rural Area","3279.6","1824","6880","0","0","5280","9170","20172","3171.89","3387.31","0","43824","1848","1848"
"2005","Urban Area","2735.63","1200","13932","0","0","3696","7909","18576","2665.37","2805.89","0","42000","1824","1848"
"2006","Rural Area","3237.52","1800","7540","0","0","4800","9240","21664","3127.59","3347.45","0","40800","1848","1848"
"2006","Urban Area","2868.99","949.89","14841","0","0","3768","8145","20248","2798.64","2939.34","0","47076","1694","1824"
"2007","Rural Area","3178.56","1500","7104","0","0","4656","9036","20400","3069.52","3287.6","0","37255","1848","1848"
"2007","Urban Area","2962.13","924","13861","0","0","3734","8184","22344","2884.89","3039.37","0","48420","1680","1824"
"2008","Rural Area","2947.96","1265","6659","0","0","4080","8285","20736","2836.38","3059.54","0","35736","1800","1848"
"2008","Urban Area","2764.22","923","13027","0","0","3696","7800","20880","2690.32","2838.12","0","40200","1300","1800"
"2009","Rural Area","2758.93","770","6323","0","0","3744","7900","19404","2649.03","2868.83","0","35932","1250","1800"
"2009","Urban Area","2629.02","700","12040","0","0","3696","7540","20376","2552.87","2705.17","0","51016","985","1505"
"2010","Rural Area","2811.49","1041.01","8374","0","0","4200","7980","18440","2695.26","2927.72","0","40656","2893","3600"
"2010","Urban Area","2946.71","984","16058","0","0","3936","8418","21750","2860.59","3032.83","0","53600","2312","2500"
"2011","Rural Area","2857.29","138.07","10258","0","0","4380","8280","21104","2745.44","2969.14","0","75159","2208","2478"
"2011","Urban Area","2962.46","0","18757","0","0","4416","8742","22559","2876.3","3048.62","0","101700","2208","2220"
"2012","Rural Area","2815.08","0","10159","0","0","4416","8376","20515","2710.61","2919.55","0","50208","2208","2208"
"2012","Urban Area","2822.5","0","18117","0","0","4416","8160","21768","2740.32","2904.68","0","63616","2208","2208"
"2013","Rural Area","2791.32","0","10560","0","0","4416","8280","20220","2683.21","2899.43","0","61701","2208","2208"
"2013","Urban Area","2862.76","0","20756","0","0","4416","8248","22656","2782.23","2943.29","0","56256","2208","2220"
"2014","Rural Area","2791.08","0","9508","0","0","4416","8202","20808","2676.21","2905.95","0","48103","2208","2208"
"2014","Urban Area","3008.85","0","18278","0","0","4416","9043","23076","2922.44","3095.26","0","49229","2208","2208"
"2015","Rural Area","2680.43","0","9381","0","0","4416","7944","20208","2568.47","2792.39","0","57400","2208","2208"
"2015","Urban Area","2870.53","0","18131","0","0","4416","8658","23395","2784.08","2956.98","0","50691","2208","2208"
"2016","Rural Area","2725.5","0","8598","0","0","4416","8164","20416","2606.84","2844.16","0","42741","2232","2256"
"2016","Urban Area","2976.77","0","16359","0","0","4416","9048","22802","2883.08","3070.46","0","62220","2232","2256"
"2017","Rural Area","2651.94","0","10278","0","0","4416","7920","21194","2526.06","2777.82","0","59792","2280","2304"
"2017","Urban Area","3061.47","0","19174","0","0","4560","9000","25596","2954.11","3168.83","0","71887","2304","2304"
"2018","Rural Area","2694.22","0","10156","0","0","4440","8400","19480","2549.12","2839.32","0","135312","2304","2328"
"2018","Urban Area","3101.85","0","19734","0","0","4560","9290","24240","2977.2","3226.5","0","94800","2328","2832"
"2019","Rural Area","2947.04","0","9910","0","0","4560","8829","23216","2799.07","3095.01","0","90144","2328","2328"
"2019","Urban Area","3134.97","0","18091","0","0","4632","9056","25687","3012.33","3257.61","0","86780","2328","2340"
