"year","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1998","East Germany","2961.47","1350","3885","0","0","4418","8692","18529","2821.39","3101.55","0","36940","1350","2066"
"1998","West Germany","2089.11","108.57","10442","0","0","2700","6136","17057","2018.3","2159.92","0","48716","1350","1350"
"1999","East Germany","3008.05","1350","3803","0","0","4418","8712","18407","2870.52","3145.58","0","33609","1687","2454"
"1999","West Germany","2035.55","309.32","9965","0","0","2700","6076","15557","1965.28","2105.82","0","38131","1350","1350"
"2000","East Germany","2997.98","1534","5878","0","0","4430","8999","19529","2882.27","3113.69","0","39208","1534","1534"
"2000","West Germany","2065.9","0","18388","0","0","3068","5884","16167","2013.85","2117.95","0","35586","1473","1534"
"2001","East Germany","3129.03","1657","5465","0","0","4847","8958","19634","3006.56","3251.5","0","40530","1657","2045"
"2001","West Germany","2205.22","409","16598","0","0","3313","6358","15560","2149.37","2261.07","0","61355","1534","1657"
"2002","East Germany","3235.08","1620","5458","0","0","4908","9903","19992","3114.13","3356.03","0","32287","1656","1848"
"2002","West Germany","2309.03","552","17699","0","0","3312","6821","16874","2256.25","2361.81","0","43764","1620","1620"
"2003","East Germany","3561.49","1845.63","5372","0","0","5544","10596","20016","3432.68","3690.3","0","40572","1848","2101"
"2003","West Germany","2531.19","840","16925","0","0","3696","7648","18000","2473.15","2589.23","0","31404","1800","1800"
"2004","East Germany","3610.35","1848","5255","0","0","5740","10437","20700","3478.27","3742.43","0","30648","1848","2000"
"2004","West Germany","2654.4","924","16478","0","0","3696","7788","17089","2592.93","2715.87","0","43273","1800","1847"
"2005","East Germany","3581.11","1848","5064","0","0","5849","9956","20868","3451.69","3710.53","0","43824","1848","1956"
"2005","West Germany","2751.25","1250","15748","0","0","3696","7948","18600","2685.4","2817.1","0","42000","1824","1848"
"2006","East Germany","3577.34","1820","5393","0","0","5304","10153","22240","3443.23","3711.45","0","40800","1848","1848"
"2006","West Germany","2847.71","1200","16988","0","0","3828","8055","20450","2781.84","2913.58","0","47076","1800","1836"
"2007","East Germany","3329.64","1480","5114","0","0","4920","9556","23103","3193","3466.28","0","40464","1848","1848"
"2007","West Germany","2961.3","1002.89","15851","0","0","3756","8203","21789","2890.59","3032.01","0","48420","1764","1836"
"2008","East Germany","3178.65","1278","4833","0","0","4548","9276","21632","3042.57","3314.73","0","35736","1800","1848"
"2008","West Germany","2742","924","14853","0","0","3696","7786","20460","2673.16","2810.84","0","40200","1500","1800"
"2009","East Germany","3114.71","924","4592","0","0","4512","9048","21325","2979.45","3249.97","0","35932","1104","1694"
"2009","West Germany","2568.87","625","13771","0","0","3696","7436","19680","2498.57","2639.17","0","51016","1200","1789"
"2010","East Germany","3109.16","1200.88","5537","0","0","4556","9055","21542","2957.75","3260.57","0","51900","2208","2507"
"2010","West Germany","2859.28","984","18895","0","0","3936","8138","20784","2781.54","2937.02","0","53600","2500","2900"
"2011","East Germany","3077.65","623.14","6413","0","0","4416","8916","22884","2925.02","3230.28","0","75159","2208","2208"
"2011","West Germany","2896.16","0","22602","0","0","4380","8418","21608","2819.91","2972.41","0","101700","2208","2284"
"2012","East Germany","3009.78","0","6280","0","0","4416","8897","22801","2862.52","3157.04","0","63616","2208","2208"
"2012","West Germany","2779.16","0","21996","0","0","4416","8040","21457","2707.46","2850.86","0","50496","2208","2208"
"2013","East Germany","2838.7","0","6240","0","0","4416","9000","21120","2688.5","2988.9","0","61701","2208","2208"
"2013","West Germany","2840.14","0","25076","0","0","4416","8102","22223","2768.59","2911.69","0","54888","2208","2244"
"2014","East Germany","2862.68","0","5704","0","0","4416","8640","21060","2714.92","3010.44","0","48103","2208","2208"
"2014","West Germany","2956.38","0","22082","0","0","4416","8748","23016","2878.27","3034.49","0","49229","2208","2220"
"2015","East Germany","2827.74","0","5541","0","0","4416","8878","20400","2674.23","2981.25","0","57400","2208","2208"
"2015","West Germany","2807.22","0","21971","0","0","4416","8160","22696","2730.57","2883.87","0","50691","2208","2208"
"2016","East Germany","2732.15","0","5168","0","0","4368","8580","21336","2575.77","2888.53","0","39792","2160","2208"
"2016","West Germany","2933.97","0","19789","0","0","4416","8811","22800","2850.39","3017.55","0","62220","2256","2280"
"2017","East Germany","2805.16","0","6096","0","0","4416","8484","25432","2629.46","2980.86","0","71880","2244","2280"
"2017","West Germany","2959.94","0","23356","0","0","4560","8664","24076","2866.43","3053.45","0","71887","2304","2310"
"2018","East Germany","2833.95","0","6153","0","0","4352","8890","22860","2638.97","3028.93","0","70344","2304","2304"
"2018","West Germany","3003.48","0","23737","0","0","4560","9001","23512","2893.62","3113.34","0","135312","2340","2925"
"2019","East Germany","2937.05","0","6135","0","0","4560","9120","24449","2751.13","3122.97","0","90144","2208","2325"
"2019","West Germany","3123.03","0","23453","0","0","4608","9108","25136","3017.04","3229.02","0","86780","2328","2328"
