"year","migback","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1999","no migration background","(3b) higher tertiary education","2228.28","1350","872","0","0","2700","6023","15339","1979.19","2477.37","0","38131","1350","1350"
"2000","direct migration background","(0) in school","5639.39","3068","60","1473","3068","8590","11862","25462","4407.11","6871.67","0","25462","3068","5829"
"2000","direct migration background","(1a) inadequately completed","3380.87","1534","325","0","0","4908","9817","18738","2827.76","3933.98","0","23235","1534","3068"
"2000","direct migration background","(1b) general elementary school","3305.97","1534","789","0","0","4908","9817","19467","2994.94","3617","0","26137","1534","3068"
"2000","direct migration background","(1c) basic vocational qualification","3131.08","1534","969","0","0","4663","8794","17179","2866.33","3395.83","0","26137","1534","2812"
"2000","direct migration background","(2a) intermediate vocational","1972.24","0","183","0","0","3068","7083","11095","1498.6","2445.88","0","14316","0","1534"
"2000","direct migration background","(2b) intermediate general qualification","4407.78","1575.74","73","0","0","5849","9817","25462","2946.51","5869.05","0","25462","1534","4908"
"2000","direct migration background","(2c_gen) general maturity certificate","3811.64","3068","151","0","1227","5621","9019","17425","3141.28","4482","0","18376","3068","3579"
"2000","direct migration background","(2c_voc) vocational maturity certificate","3639.06","2556","362","0","0","5266","10263","24235","3184.43","4093.69","0","25462","1534","3068"
"2000","direct migration background","(3a) lower tertiary education","2808.45","1534","91","0","0","3169","6117","23644.77","1846.84","3770.06","0","24130","1534","3068"
"2000","direct migration background","(3b) higher tertiary education","2911.71","1534","316","0","0","3579","9280","21542","2461.35","3362.07","0","24235","1534","1841"
"2000","indirect migration background","(0) in school","5734.94","4172.96","67","1534","3068","7669","11351","24542","4545.21","6924.67","0","24542","3068","4908"
"2000","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"2000","indirect migration background","(1b) general elementary school","3775.6","3068","170","0","1023","4908","8590","20658","3131.04","4420.16","0","21155","3068","3068"
"2000","indirect migration background","(1c) basic vocational qualification","2800.18","1534","166","0","0","3068","7165","22395","2084.63","3515.73","0","22395","868","1534"
"2000","indirect migration background","(2a) intermediate vocational","2438.26","1534","135","0","0","3579","7363","12219","1841.99","3034.53","0","12813","1534","3068"
"2000","indirect migration background","(2b) intermediate general qualification","3743.4","3068","100","0","1534","4908","9101","16077","2912.05","4574.75","0","19940","1534","3248"
"2000","indirect migration background","(2c_gen) general maturity certificate","3724.28","1534","77","0","1380","4908","11351","19940","2657.1","4791.46","0","22026","1534","3068"
"2000","indirect migration background","(2c_voc) vocational maturity certificate","2326.63","0","53","0","0","3579","7772","8485","1368.28","3284.98","0","16873","0","3068"
"2000","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2000","indirect migration background","(3b) higher tertiary education","1428.92","0","36","0","0","1534","3605","16535","359.01","2498.83","0","16535","0","1534"
"2000","no migration background","(0) in school","3964.1","3068","372","1534","1534","4908","7363","17282","3601.04","4327.16","0","23008","3068","3068"
"2000","no migration background","(1a) inadequately completed","3548.01","1534","92","0","0","5215","8997","23413","2179.48","4916.54","0","39208","0","3068"
"2000","no migration background","(1b) general elementary school","1505.68","0","1932","0","0","1534","4908","15952","1338.61","1672.75","0","27303","0","0"
"2000","no migration background","(1c) basic vocational qualification","1685.27","0","6712","0","0","2246","5215","15502","1599.29","1771.25","0","39208","0","0"
"2000","no migration background","(2a) intermediate vocational","2572.37","1534","5256","0","0","3068","7363","17793","2465.55","2679.19","0","35586","1534","1534"
"2000","no migration background","(2b) intermediate general qualification","3324.59","2454","562","0","0","4908","7976","17723","2989.4","3659.78","0","27303","3068","3068"
"2000","no migration background","(2c_gen) general maturity certificate","2608.3","1534","605","0","0","3068","6902","14817","2304.8","2911.8","0","28124","1534","3051"
"2000","no migration background","(2c_voc) vocational maturity certificate","1825.15","86.83","1153","0","0","3068","5512","12885","1652.62","1997.68","0","24971","1227","1534"
"2000","no migration background","(3a) lower tertiary education","2075.53","0","1597","0","0","3068","5931","15615","1899.5","2251.56","0","32825","1411","1534"
"2000","no migration background","(3b) higher tertiary education","2004.31","460","1782","0","0","3068","5624","13805","1855.25","2153.37","0","28223","1534","1534"
"2001","direct migration background","(0) in school","6451.87","5154","47","828","3190","8525","13437","21106","4977.83","7925.91","0","21106","4746","7608"
"2001","direct migration background","(1a) inadequately completed","3616.05","1657","230","0","0","5870","10645","18407","2924.98","4307.12","0","30003","1657","3313"
"2001","direct migration background","(1b) general elementary school","3286.15","1657","714","0","0","4540","10011","20554","2956.93","3615.37","0","25702","1657","2761"
"2001","direct migration background","(1c) basic vocational qualification","3351.39","1657","859","0","0","5154","8989","19173","3077.6","3625.18","0","24542","1657","3068"
"2001","direct migration background","(2a) intermediate vocational","2422.34","727.61","162","0","0","3313","7404","14562","1770.51","3074.17","0","19429","0","1718"
"2001","direct migration background","(2b) intermediate general qualification","4908.7","3313","69","0","1534","6442","13314","21999","3620.74","6196.66","0","21999","2147","5154"
"2001","direct migration background","(2c_gen) general maturity certificate","4211.76","3313","144","0","1534","6125","9960","20725","3418.93","5004.59","0","30003","3272","4356"
"2001","direct migration background","(2c_voc) vocational maturity certificate","3959.44","2561.27","325","0","0","5399","9510","21999","3447.49","4471.39","0","24235","2485","3313"
"2001","direct migration background","(3a) lower tertiary education","2443.85","1657","86","0","0","3313","5645","15339","1553.02","3334.68","0","20355","1657","3313"
"2001","direct migration background","(3b) higher tertiary education","3753.75","1657","279","0","0","5829","10430","21658","3242.44","4265.06","0","21999","1657","3068"
"2001","indirect migration background","(0) in school","6184.35","5154","67","1657","3313","8592","11351","20528","5208.82","7159.88","138","20554","3313","5440"
"2001","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"2001","indirect migration background","(1b) general elementary school","3892.76","3313","156","0","1350","5154","8590","20528","3244.41","4541.11","0","21106","2270","3313"
"2001","indirect migration background","(1c) basic vocational qualification","2867.15","1657","147","0","0","3702","6626","20528","2128.74","3605.56","0","28745","818","1657"
"2001","indirect migration background","(2a) intermediate vocational","2504.16","1157.24","120","0","0","4233","6182","14888","1752.91","3255.41","0","18407","1380","2679"
"2001","indirect migration background","(2b) intermediate general qualification","3713.32","3119.68","86","0","1657","5154","6125","20554","2761.87","4664.77","0","21493","1657","3313"
"2001","indirect migration background","(2c_gen) general maturity certificate","3243.13","1657","77","0","552","4540","8733","12823","2375.97","4110.29","0","24235","1657","3313"
"2001","indirect migration background","(2c_voc) vocational maturity certificate","2053.95","0","50","0","0","3702","7301","9817","986.8","3121.1","0","19061","0","3497"
"2001","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2001","indirect migration background","(3b) higher tertiary education","1419.89","0","37","0","0","1657","3518","24235","-92.81","2932.59","0","24235","0","1657"
"2001","no migration background","(0) in school","4149.49","3313","437","1534","1657","5154","8222","21155","3789.47","4509.51","0","27303","3313","3313"
"2001","no migration background","(1a) inadequately completed","3337.62","1258.9","85","0","0","6258","9559","17077","2246.6","4428.64","0","18915","0","3313"
"2001","no migration background","(1b) general elementary school","1597.86","0","1628","0","0","1657","5154","16382","1418.2","1777.52","0","29450","0","0"
"2001","no migration background","(1c) basic vocational qualification","1820.26","0","5948","0","0","2454","5726","16259","1727.98","1912.54","0","29450","0","0"
"2001","no migration background","(2a) intermediate vocational","2668.65","1657","4855","0","0","3661","7311","16284","2552.46","2784.84","0","61355","1657","1657"
"2001","no migration background","(2b) intermediate general qualification","3464.98","2454","506","0","1278","4724","8692","17425","3122.33","3807.63","0","23090","3063","3313"
"2001","no migration background","(2c_gen) general maturity certificate","2779.96","1657","575","0","0","3957","6994","19654","2474.5","3085.42","0","21290","1657","2454"
"2001","no migration background","(2c_voc) vocational maturity certificate","1963.91","0","1089","0","0","3313","5628","11473","1770.64","2157.18","0","36199","1473","1657"
"2001","no migration background","(3a) lower tertiary education","2048.49","231.97","1495","0","0","3313","5785","14709","1862.8","2234.18","0","31925","1278","1657"
"2001","no migration background","(3b) higher tertiary education","2002.78","563.65","1652","0","0","3313","5645","15203","1839.71","2165.85","0","29696","1534","1657"
"2002","direct migration background","(0) in school","6052.89","5326.91","53","1620","3240","7740","11996","18000","4973.58","7132.2","0","18000","3600","7200"
"2002","direct migration background","(1a) inadequately completed","3869.18","1656","206","0","0","6720","10596","17244","3209.94","4528.42","0","22027","1620","3832"
"2002","direct migration background","(1b) general elementary school","3400.74","1800","656","0","0","5132","9700","19474","3044.64","3756.84","0","25902","1680","2760"
"2002","direct migration background","(1c) basic vocational qualification","3024.26","1680","791","0","0","5040","8409","17816","2747.01","3301.51","0","25902","1656","2068"
"2002","direct migration background","(2a) intermediate vocational","2435.98","1023.9","166","0","0","3845","6600","16977","1821.33","3050.63","0","19096","600","2500"
"2002","direct migration background","(2b) intermediate general qualification","4408","3149.16","61","0","540","5658","11996","18000","2936.14","5879.86","0","22452","1656","4540"
"2002","direct migration background","(2c_gen) general maturity certificate","3793.08","3240","139","0","1000","5040","8500","19872","3102.2","4483.96","0","27084","2400","3600"
"2002","direct migration background","(2c_voc) vocational maturity certificate","4366.18","3240","313","0","1524","6000","10320","24369","3830.49","4901.87","0","31146","2400","3240"
"2002","direct migration background","(3a) lower tertiary education","2301.16","1500.18","92","0","0","3240","6420","12200","1411.23","3191.09","0","30616","0","1848"
"2002","direct migration background","(3b) higher tertiary education","3683.95","1800","305","0","0","5600","11100","17880","3234.95","4132.95","0","20800","1656","3000"
"2002","indirect migration background","(0) in school","5589.98","4991.34","80","828","1800","7477","11100","19872","4750.43","6429.53","510","19872","3312","5520"
"2002","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"2002","indirect migration background","(1b) general elementary school","3830.37","3240","125","0","1560","5352","7320","20904","3048.48","4612.26","0","22440","2620","3360"
"2002","indirect migration background","(1c) basic vocational qualification","3512.61","1848","138","0","0","4440","8484","21840","2759.36","4265.86","0","27084","1620","3312"
"2002","indirect migration background","(2a) intermediate vocational","2547.09","1620","130","0","0","3696","7563","20800","1926.83","3167.35","0","20800","1257","2660"
"2002","indirect migration background","(2b) intermediate general qualification","3171.26","1837.81","80","0","1380","4920","6192","16656","2333.47","4009.05","0","19296","1800","3608"
"2002","indirect migration background","(2c_gen) general maturity certificate","3491.8","1800","85","0","828","4800","7440","31146","2562.31","4421.29","0","31146","1656","4000"
"2002","indirect migration background","(2c_voc) vocational maturity certificate","1871.8","995.99","51","0","0","2180","5328","14160","923.01","2820.59","0","14160","0","2180"
"2002","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2002","indirect migration background","(3b) higher tertiary education","1654.52","0","47","0","0","1620","3620","31146","247.79","3061.25","0","31146","0","1620"
"2002","no migration background","(0) in school","4612.22","3240","485","1500","1680","5400","10206","21108","4257.04","4967.4","0","29256","3240","3312"
"2002","no migration background","(1a) inadequately completed","4348.12","2156.98","81","0","0","5251","14424","23100","2973.29","5722.95","0","23780","0","3240"
"2002","no migration background","(1b) general elementary school","1792.7","0","1519","0","0","1839","5940","16296","1607.6","1977.8","0","24844","0","0"
"2002","no migration background","(1c) basic vocational qualification","1841.39","0","5744","0","0","2400","5961","16200","1747.57","1935.21","0","32287","0","0"
"2002","no migration background","(2a) intermediate vocational","2850.79","1620","5053","0","0","4040","7690","16874","2743.69","2957.89","0","43764","1656","1800"
"2002","no migration background","(2b) intermediate general qualification","3860.32","2400","520","0","810","5420","9754","23100","3499.48","4221.16","0","27885","2340","3240"
"2002","no migration background","(2c_gen) general maturity certificate","2839.16","1656","670","0","0","4200","7440","15300","2553.19","3125.13","0","26040","1848","3062"
"2002","no migration background","(2c_voc) vocational maturity certificate","2126.55","0","1234","0","0","3312","6444","14982","1944.19","2308.91","0","20560","1428","1656"
"2002","no migration background","(3a) lower tertiary education","2080.29","0","1694","0","0","3240","6306","14820","1908.93","2251.65","0","32287","1500","1620"
"2002","no migration background","(3b) higher tertiary education","1942.43","0","2417","0","0","3240","5600","13087","1815.94","2068.92","0","27480","1620","1620"
"2003","direct migration background","(0) in school","6935.44","5508","51","1800","3600","8340","15588","19296","5666.64","8204.24","0","19296","4300","7680"
"2003","direct migration background","(1a) inadequately completed","4345.81","1848","183","0","0","6840","12000","19264","3575.09","5116.53","0","19264","1800","3600"
"2003","direct migration background","(1b) general elementary school","3754.41","1804.43","613","0","0","5160","11160","21108","3351.4","4157.42","0","26308","1800","2250"
"2003","direct migration background","(1c) basic vocational qualification","3544.51","1848","756","0","0","5508","9600","18045","3228.33","3860.69","0","23760","1848","3103"
"2003","direct migration background","(2a) intermediate vocational","2819.42","182.69","156","0","0","5500","9000","13986","2166.21","3472.63","0","21140","294","2552"
"2003","direct migration background","(2b) intermediate general qualification","3868.33","1848","54","0","0","6148","10726","17784","2517.73","5218.93","0","21140","1848","6148"
"2003","direct migration background","(2c_gen) general maturity certificate","5519.61","3696","125","0","1800","7672","11892","25716","4669.98","6369.24","0","27900","3248","4920"
"2003","direct migration background","(2c_voc) vocational maturity certificate","4657.69","3600","292","0","708","7600","10580","20184","4097.28","5218.1","0","27752","2500","3696"
"2003","direct migration background","(3a) lower tertiary education","3058.41","1733.05","85","0","0","4200","8654","26308","1884.22","4232.6","0","31200","0","3600"
"2003","direct migration background","(3b) higher tertiary education","3820.26","1848","288","0","0","5500","10800","20400","3291.66","4348.86","0","21996","1848","2928"
"2003","indirect migration background","(0) in school","7366.14","5563.59","71","600","1848","8620","18270","27900","6047.35","8684.93","456","27900","3696","6472"
"2003","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"2003","indirect migration background","(1b) general elementary school","4949.87","3696","119","0","1800","7068","11288","21108","3949.55","5950.19","0","23492","3600","5481"
"2003","indirect migration background","(1c) basic vocational qualification","3551.79","1848","139","0","0","5400","9300","18120","2817.51","4286.07","0","23760","1800","3578"
"2003","indirect migration background","(2a) intermediate vocational","2939.59","1800","133","0","0","5274","8880","15972","2285.37","3593.81","0","19052","1200","3550"
"2003","indirect migration background","(2b) intermediate general qualification","3466.37","1800","74","0","0","3804","11520","17016","2435.06","4497.68","0","17016","1836","3600"
"2003","indirect migration background","(2c_gen) general maturity certificate","4190.94","2386.16","85","0","150","6478","9451","27752","3092.36","5289.52","0","27752","1848","4652"
"2003","indirect migration background","(2c_voc) vocational maturity certificate","1546.69","0","57","0","0","1800","3904","15192","385.98","2707.4","0","23492","0","1848"
"2003","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2003","indirect migration background","(3b) higher tertiary education","1703.48","0","47","0","0","1800","4248","27752","349.82","3057.14","0","27752","0","1800"
"2003","no migration background","(0) in school","4821.64","3696","496","1800","1848","5760","10236","19968","4453.94","5189.34","0","30648","3696","3696"
"2003","no migration background","(1a) inadequately completed","5185.26","2166.45","89","0","0","6925","16188","31404","3797.36","6573.16","0","31404","0","4898"
"2003","no migration background","(1b) general elementary school","1999.44","0","1438","0","0","2460","6710","18880","1792.87","2206.01","0","25505","0","0"
"2003","no migration background","(1c) basic vocational qualification","1923.88","0","5452","0","0","2460","6350","17040","1825.09","2022.67","0","40572","0","0"
"2003","no migration background","(2a) intermediate vocational","3054.76","1848","4878","0","0","4656","8175","16788","2940.11","3169.41","0","40572","1848","2020"
"2003","no migration background","(2b) intermediate general qualification","4319.89","2794.62","507","0","1200","5736","10400","24330","3919.04","4720.74","0","31404","2800","3696"
"2003","no migration background","(2c_gen) general maturity certificate","3070.67","1848","657","0","0","4728","7690","15696","2766.5","3374.84","0","23040","2050","3600"
"2003","no migration background","(2c_voc) vocational maturity certificate","2410.29","517.33","1227","0","0","3696","6720","18045","2196.38","2624.2","0","40572","1800","1848"
"2003","no migration background","(3a) lower tertiary education","2437.61","243.63","1623","0","0","3696","7696","17412","2246.27","2628.95","0","30648","1440","1848"
"2003","no migration background","(3b) higher tertiary education","2131.37","470.94","2309","0","0","3600","6300","14370","1992.17","2270.57","0","23400","1800","1848"
"2004","direct migration background","(0) in school","6811.14","4347.83","62","1800","1872","11509","14244","17882","5462.49","8159.79","0","25314","3696","7800"
"2004","direct migration background","(1a) inadequately completed","4384.77","2400","176","0","0","7082","14492","17882","3647.06","5122.48","0","20160","1848","3696"
"2004","direct migration background","(1b) general elementary school","3896.58","1848","574","0","0","5644","10976","24984","3478.16","4315","0","28080","1848","3036"
"2004","direct migration background","(1c) basic vocational qualification","3805.33","1848","732","0","0","5936","10344","17364","3463.4","4147.26","0","29920","1848","3540"
"2004","direct migration background","(2a) intermediate vocational","2438.4","1250","157","0","0","3948","6672","15345","1745.87","3130.93","0","25314","1252","2400"
"2004","direct migration background","(2b) intermediate general qualification","3458.51","1848","47","0","0","4836","7696","17796","1851.65","5065.37","0","25314","1848","5374"
"2004","direct migration background","(2c_gen) general maturity certificate","5222.52","3696","117","0","1207","7380","10916","24984","4318.95","6126.09","0","28340","2700","5520"
"2004","direct migration background","(2c_voc) vocational maturity certificate","4530.23","2909.34","284","0","1300","6516","11586","17364","3955.81","5104.65","0","25314","2100","3696"
"2004","direct migration background","(3a) lower tertiary education","2563.39","43.01","81","0","0","3672","7380","25380","1357.71","3769.07","0","25380","0","1860"
"2004","direct migration background","(3b) higher tertiary education","4783.54","1848","279","0","0","6249","13530","43273","4127.41","5439.67","0","43273","1848","3600"
"2004","indirect migration background","(0) in school","7585.59","6483.45","82","1848","3696","7895","14049","28340","6416.75","8754.43","0","28340","3696","6464"
"2004","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"2004","indirect migration background","(1b) general elementary school","7449.91","5544","125","154","3600","10648","14049","25563","6396.12","8503.7","0","28340","3696","5644"
"2004","indirect migration background","(1c) basic vocational qualification","3970.11","3682.18","134","0","770","5994","7253","20877","3244.79","4695.43","0","27740","1848","3696"
"2004","indirect migration background","(2a) intermediate vocational","2561.67","1848","132","0","0","4000","6496","11868","1978.77","3144.57","0","21885","1824","3062"
"2004","indirect migration background","(2b) intermediate general qualification","4739.73","1848","71","0","0","6460","11906","21885","3420.1","6059.36","0","21885","1848","5400"
"2004","indirect migration background","(2c_gen) general maturity certificate","3707.81","1848","87","0","0","5256","9600","22600","2701.16","4714.46","0","22600","1800","3696"
"2004","indirect migration background","(2c_voc) vocational maturity certificate","2565.85","1409.49","60","0","0","4596","6100","25563","1176.73","3954.97","0","28080","1200","3848"
"2004","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2004","indirect migration background","(3b) higher tertiary education","5424.37","1321.71","43","0","0","3680","20004","36840","3360.04","7488.7","0","36840","0","1848"
"2004","no migration background","(0) in school","5426.99","3696","497","1824","1848","7196","11604","19560","5064.33","5789.65","0","26844","3696","4060"
"2004","no migration background","(1a) inadequately completed","3581.14","371.87","83","0","0","4800","12157","27756","2216.63","4945.65","0","27756","0","3407"
"2004","no migration background","(1b) general elementary school","2139.65","0","1331","0","0","2760","7350","17734","1922.27","2357.03","0","27756","0","0"
"2004","no migration background","(1c) basic vocational qualification","1981.59","0","5238","0","0","2501","6500","16200","1880.22","2082.96","0","29920","0","0"
"2004","no migration background","(2a) intermediate vocational","3118.5","1847","4738","0","0","4760","8544","17268","2997.55","3239.45","0","43273","1848","1906"
"2004","no migration background","(2b) intermediate general qualification","4139.22","1888.8","494","0","880","5848","10983","20700","3715.86","4562.58","0","30648","1872","3672"
"2004","no migration background","(2c_gen) general maturity certificate","3381.07","1848","647","0","0","5241","9063","17098","3057.47","3704.67","0","29112","1848","3540"
"2004","no migration background","(2c_voc) vocational maturity certificate","2522.36","1329.32","1227","0","0","3696","7529","13932","2314.53","2730.19","0","27662","1847","1848"
"2004","no migration background","(3a) lower tertiary education","2404.83","0","1612","0","0","3696","7440","16800","2209.69","2599.97","0","30648","1452","1848"
"2004","no migration background","(3b) higher tertiary education","2136.11","0","2278","0","0","3600","6400","16200","1986.51","2285.71","0","30000","1800","1848"
"2005","direct migration background","(0) in school","8510.01","7085.36","55","1848","2808","12696","20172","24432","6751.63","10268.39","0","31939","4202","7748"
"2005","direct migration background","(1a) inadequately completed","4648.34","2665.91","165","0","0","6601","12504","22536","3698.63","5598.05","0","25200","2400","4248"
"2005","direct migration background","(1b) general elementary school","4289.27","2100","521","0","0","6096","11317","23760","3824.98","4753.56","0","28717","1848","3696"
"2005","direct migration background","(1c) basic vocational qualification","3840.9","1850","675","0","0","5604","10760","21805","3453","4228.8","0","30584","1848","3600"
"2005","direct migration background","(2a) intermediate vocational","2901.2","1362.85","149","0","0","3696","8676","24577","1980.05","3822.35","0","31939","1225","2940"
"2005","direct migration background","(2b) intermediate general qualification","4690.01","2620.35","49","0","830","7392","11976","20220","2908.57","6471.45","0","24254","1848","7200"
"2005","direct migration background","(2c_gen) general maturity certificate","6067.76","4653.78","108","0","1848","7751","12192","23760","4917.79","7217.73","0","43824","2310","5231"
"2005","direct migration background","(2c_voc) vocational maturity certificate","4124.06","2737.32","270","0","900","5544","9790","20220","3430.05","4818.07","0","31939","1850","3696"
"2005","direct migration background","(3a) lower tertiary education","2805.52","637.09","75","0","0","3600","9848","21805","1802.18","3808.86","0","21805","0","1848"
"2005","direct migration background","(3b) higher tertiary education","4522.66","1876.09","266","0","0","6817","15152","18750","3904.67","5140.65","0","27185","1848","3600"
"2005","indirect migration background","(0) in school","6091.24","3725.2","91","1848","2773","6496","9228","23760","4782.64","7399.84","0","43824","3696","5520"
"2005","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"2005","indirect migration background","(1b) general elementary school","6430.82","4817.77","117","0","1848","9550","13848","35165","5157.42","7704.22","0","43824","3696","6456"
"2005","indirect migration background","(1c) basic vocational qualification","4162.13","3380.32","146","0","923","5873","9048","22632","3317.02","5007.24","0","30584","1848","3696"
"2005","indirect migration background","(2a) intermediate vocational","2541.61","1848","127","0","0","3696","5172","17040","1885.91","3197.31","0","18120","1848","3600"
"2005","indirect migration background","(2b) intermediate general qualification","4030.54","1852.13","70","0","1526","5064","9696","18288","2705.61","5355.47","0","26981","1848","5544"
"2005","indirect migration background","(2c_gen) general maturity certificate","4685.98","3649.19","89","0","1800","6000","11725","25200","3644.8","5727.16","0","25200","1848","5086"
"2005","indirect migration background","(2c_voc) vocational maturity certificate","3279.17","1957.23","57","0","0","4200","9696","20307","1921.61","4636.73","0","22512","616","3850"
"2005","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2005","indirect migration background","(3b) higher tertiary education","2398.45","1800","48","0","0","4250","5098","14454","1114.31","3682.59","0","22944","0","3000"
"2005","no migration background","(0) in school","5169.45","3696","509","1824","1848","6896","10340","21480","4817.14","5521.76","0","23470","3696","4080"
"2005","no migration background","(1a) inadequately completed","4255.92","1871.9","79","0","0","8508","11398","21480","3043.57","5468.27","0","21480","0","4776"
"2005","no migration background","(1b) general elementary school","2189.67","0","1238","0","0","2700","7224","17244","1952.18","2427.16","0","34036","0","0"
"2005","no migration background","(1c) basic vocational qualification","2034.92","0","4932","0","0","2500","6880","16468","1928.44","2141.4","0","34576","0","0"
"2005","no migration background","(2a) intermediate vocational","3125.49","1848","4542","0","0","5104","8470","17448","3004.93","3246.05","0","43824","1848","1848"
"2005","no migration background","(2b) intermediate general qualification","4307.32","2924.18","462","0","800","6248","11076","21048","3890.3","4724.34","0","25848","2460","3696"
"2005","no migration background","(2c_gen) general maturity certificate","3335.55","1848","602","0","0","4908","9460","17937","3004.59","3666.51","0","23159","1848","3000"
"2005","no migration background","(2c_voc) vocational maturity certificate","2633.32","1800","1194","0","0","3929","7200","14400","2423.46","2843.18","0","34576","1836","1848"
"2005","no migration background","(3a) lower tertiary education","2368.78","0","1557","0","0","3696","7692","16200","2173.2","2564.36","0","42000","1250","1848"
"2005","no migration background","(3b) higher tertiary education","2145.84","0","2213","0","0","3696","6546","13848","1995.6","2296.08","0","34036","1540","1848"
"2006","direct migration background","(0) in school","12618.17","7739.17","40","0","3672","23280","28803","33277","9469.13","15767.21","0","33277","4336","8124"
"2006","direct migration background","(1a) inadequately completed","5387.45","2148","149","0","0","7488","15300","28221","4185.97","6588.93","0","35472","1560","3696"
"2006","direct migration background","(1b) general elementary school","4598.43","2029.96","502","0","0","7125","12648","28803","4057.19","5139.67","0","37608","1848","3696"
"2006","direct migration background","(1c) basic vocational qualification","3961.97","1860","677","0","0","5928","10920","21220","3574.42","4349.52","0","36193","1848","3407"
"2006","direct migration background","(2a) intermediate vocational","3460.11","1848","154","0","0","5910","8776","18008","2705.15","4215.07","0","26994","1000","2524"
"2006","direct migration background","(2b) intermediate general qualification","6367.52","5837.67","46","0","1848","8227","15340","28221","4265.83","8469.21","0","28221","3419","7692"
"2006","direct migration background","(2c_gen) general maturity certificate","6153.88","4162.16","117","0","1848","8080","11688","28803","5092.45","7215.31","0","33685","3696","5844"
"2006","direct migration background","(2c_voc) vocational maturity certificate","4692.09","3653.66","288","0","336","7343","10320","22896","3998.27","5385.91","0","36193","1848","3696"
"2006","direct migration background","(3a) lower tertiary education","3363.7","1848","77","0","0","4176","9087","21220","2271.07","4456.33","0","23106","0","3696"
"2006","direct migration background","(3b) higher tertiary education","5394.38","3580.99","290","0","0","8832","14964","27422","4745.76","6043","0","33277","1848","3672"
"2006","indirect migration background","(0) in school","7186.74","5520","85","1848","3600","7696","16002","28803","5882.53","8490.95","1824","28803","3696","6480"
"2006","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"2006","indirect migration background","(1b) general elementary school","6043.68","3715.21","118","0","1800","9504","14928","22027","4939.87","7147.49","0","33685","3696","6070"
"2006","indirect migration background","(1c) basic vocational qualification","4649.11","3696","143","0","1250","6272","11486","18004","3767.48","5530.74","0","35472","3111","3749"
"2006","indirect migration background","(2a) intermediate vocational","2812.62","1705.4","136","0","0","3696","9000","17400","2068.94","3556.3","0","22272","1300","2160"
"2006","indirect migration background","(2b) intermediate general qualification","4435.8","3960","72","0","1848","6096","8369","22272","3274.59","5597.01","0","22476","2863","5024"
"2006","indirect migration background","(2c_gen) general maturity certificate","5195.44","2214.41","90","0","1848","6496","14647","36193","3843.6","6547.28","0","36193","1848","3696"
"2006","indirect migration background","(2c_voc) vocational maturity certificate","2498.72","573.45","64","0","0","3696","7184","21960","1247.54","3749.9","0","23399","707","3696"
"2006","indirect migration background","(3a) lower tertiary education","2020.8","660.44","30","0","0","3098","6300","7990","863.94","3177.66","0","12308","0","3000"
"2006","indirect migration background","(3b) higher tertiary education","1561.49","1222.5","47","0","0","2520","3696","7800","883.69","2239.29","0","8570","0","2520"
"2006","no migration background","(0) in school","5043.53","3696","525","1800","1848","6096","10696","23292","4671.98","5415.08","0","37808","3696","3800"
"2006","no migration background","(1a) inadequately completed","5016.4","1856.57","87","0","0","9144","12912","29648","3731.76","6301.04","0","29648","0","3696"
"2006","no migration background","(1b) general elementary school","2421.39","0","1375","0","0","3450","7704","20450","2183.66","2659.12","0","26904","0","0"
"2006","no migration background","(1c) basic vocational qualification","1993.56","0","5375","0","0","2500","6896","17400","1886.79","2100.33","0","40800","0","0"
"2006","no migration background","(2a) intermediate vocational","3104.64","1848","4900","0","0","4554","8800","17960","2981.79","3227.49","0","47076","1848","1848"
"2006","no migration background","(2b) intermediate general qualification","4004.06","2782.97","493","0","924","5544","9828","18918","3592.7","4415.42","0","30368","2792","3696"
"2006","no migration background","(2c_gen) general maturity certificate","3253.41","1848","628","0","0","3992","8760","17903","2892.49","3614.33","0","37836","1848","3600"
"2006","no migration background","(2c_voc) vocational maturity certificate","2747.41","1274.02","1286","0","0","4308","7776","17960","2552.05","2942.77","0","25036","1800","1848"
"2006","no migration background","(3a) lower tertiary education","2287.32","0","1701","0","0","3648","6796","17739","2098.53","2476.11","0","37400","500","1500"
"2006","no migration background","(3b) higher tertiary education","2132.77","0","2445","0","0","3696","6508","14844","1987.32","2278.22","0","31128","1250","1836"
"2007","direct migration background","(0) in school","","","","","","","","","","","","","",""
