"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2010","indirect migration background","Urban Area","4880.91","3030.03","1014","0","0","7740","13203","21600","4487.11","5274.71","0","42358","3936","4444"
"2010","no migration background","Rural Area","2550.4","0","7540","0","0","3936","7356","16850","2434.62","2666.18","0","40656","2500","2893"
"2010","no migration background","Urban Area","2428.66","0","12743","0","0","3696","7200","18905","2340.54","2516.78","0","51900","1968","2081"
"2011","direct migration background","Rural Area","4865.37","3016","786","0","0","7380","14220","27336","4369.56","5361.18","0","37252","4416","5736"
"2011","direct migration background","Urban Area","4782.66","2208","2494","0","0","6696","13320","29968","4483.82","5081.5","0","58350","4416","4440"
"2011","indirect migration background","Rural Area","6171.69","4320","266","0","0","8928","16324","31868","5325.72","7017.66","0","37252","5405","6916"
"2011","indirect migration background","Urban Area","4792.55","2501.77","1144","0","0","6288","11976","27211","4367.87","5217.23","0","101700","4416","5208"
"2011","no migration background","Rural Area","2553.64","0","9206","0","0","4008","7680","19203","2440.46","2666.82","0","75159","2208","2208"
"2011","no migration background","Urban Area","2511.08","0","15119","0","0","3960","7560","19908","2424.05","2598.11","0","101700","2208","2208"
"2012","direct migration background","Rural Area","4517.33","2208","777","0","0","7200","13008","26529","4013.74","5020.92","0","40740","4416","4608"
"2012","direct migration background","Urban Area","4332.19","2208","2294","0","0","6096","11352","25440","4048.46","4615.92","0","50496","4416","4416"
"2012","indirect migration background","Rural Area","4843.54","4176","261","0","0","7200","12636","22164","4047.29","5639.79","0","40740","4416","5820"
"2012","indirect migration background","Urban Area","4602.73","3005.92","1113","0","0","6696","11424","23442","4227.26","4978.2","0","63616","4416","4620"
"2012","no migration background","Rural Area","2562.99","0","9121","0","0","4248","7740","19264","2458.45","2667.53","0","50208","2208","2208"
"2012","no migration background","Urban Area","2411.32","0","14710","0","0","3696","7152","19896","2326.61","2496.03","0","63616","2208","2208"
"2013","direct migration background","Rural Area","3970.49","2208","1558","0","0","5117","12112","27120","3629.25","4311.73","0","40104","4208","4416"
"2013","direct migration background","Urban Area","4408.79","2208","4871","0","0","6600","12432","25836","4214.34","4603.24","0","54888","4416","4416"
"2013","indirect migration background","Rural Area","4992.97","2282.96","382","0","0","7656","13483","27636","4286.42","5699.52","0","40343","3936","4416"
"2013","indirect migration background","Urban Area","5147.89","3590.87","1855","0","0","6978","13608","29565","4838.28","5457.5","0","49140","4416","4416"
"2013","no migration background","Rural Area","2599.14","0","8620","0","0","4368","7739","19127","2487.71","2710.57","0","61701","2208","2208"
"2013","no migration background","Urban Area","2369.36","0","14030","0","0","3912","7010","20160","2283.66","2455.06","0","56256","2208","2208"
"2014","direct migration background","Rural Area","4504.85","2208","1290","0","0","7266","12816","28130","4083.17","4926.53","0","48103","4416","4416"
"2014","direct migration background","Urban Area","4973.84","2220","3892","0","0","6800","13800","28968","4740.22","5207.46","0","49229","4416","4416"
"2014","indirect migration background","Rural Area","5116.52","3339.33","356","0","0","7416","12816","28800","4432.29","5800.75","0","38661","4032","4416"
"2014","indirect migration background","Urban Area","5296.53","4200","1577","0","852","7197","12462","27000","4961.63","5631.43","0","47330","4416","4416"
"2014","no migration background","Rural Area","2531.72","0","7862","0","0","4320","7400","19280","2418.11","2645.33","0","45744","2208","2208"
"2014","no migration background","Urban Area","2407.17","0","12809","0","0","4140","7332","19080","2320.08","2494.26","0","48919","2208","2208"
"2015","direct migration background","Rural Area","3774.32","1500","1515","0","0","6458","11198","24120","3440.12","4108.52","0","42828","3744","4416"
"2015","direct migration background","Urban Area","4651.83","2208","4482","0","0","6624","13320","33000","4429.79","4873.87","0","44416","4368","4416"
"2015","indirect migration background","Rural Area","4605.52","2208","346","0","0","6888","11536","24120","3946.26","5264.78","0","39276","4416","4608"
"2015","indirect migration background","Urban Area","5233.03","3464.65","1462","0","0","6936","13752","29160","4886.87","5579.19","0","41898","4416","4416"
"2015","no migration background","Rural Area","2494.79","0","7520","0","0","4320","7272","18841","2377.94","2611.64","0","57400","2208","2208"
"2015","no migration background","Urban Area","2284.99","0","12187","0","0","3000","6816","20000","2199.83","2370.15","0","50691","2208","2208"
"2016","direct migration background","Rural Area","3889.34","2208","1265","0","0","5080","10680","26966","3509.65","4269.03","0","42741","4320","4416"
"2016","direct migration background","Urban Area","4940.31","2256","3661","0","0","6840","14320","30540","4686.21","5194.41","0","62220","4416","4440"
"2016","indirect migration background","Rural Area","4514.23","3030.39","336","0","0","6260","10416","26895","3748.55","5279.91","0","41700","4464","5276"
"2016","indirect migration background","Urban Area","5335.64","4200","1352","0","0","7056","13594","30384","4953.33","5717.95","0","62220","4416","4560"
"2016","no migration background","Rural Area","2531.19","0","6997","0","0","4404","7823","18888","2410.22","2652.16","0","41772","2208","2208"
"2016","no migration background","Urban Area","2322.49","0","11346","0","0","3800","6912","19560","2231.66","2413.32","0","48009","2160","2208"
"2017","direct migration background","Rural Area","4099.18","2280","1880","0","0","6480","10480","25272","3668.31","4530.05","0","59792","4632","5880"
"2017","direct migration background","Urban Area","5203.91","2304","5037","0","0","6936","15194","30480","4916.41","5491.41","0","71880","5340","6480"
"2017","indirect migration background","Rural Area","4002.82","2280","335","0","0","6105","10968","19920","3318.76","4686.88","0","39687","4560","4632"
"2017","indirect migration background","Urban Area","5366.04","3285.09","1502","0","0","6912","13728","36060","4960.7","5771.38","0","70544","4500","4560"
"2017","no migration background","Rural Area","2434.78","0","8063","0","0","3960","7152","20040","2323.97","2545.59","0","39687","2208","2256"
"2017","no migration background","Urban Area","2335.5","0","12635","0","0","3360","6984","20088","2248.73","2422.27","0","71887","2160","2208"
"2018","direct migration background","Rural Area","4460.81","2304","2079","0","0","6840","12000","27000","3972.26","4949.36","0","135312","5568","6840"
"2018","direct migration background","Urban Area","5312.23","2320.59","6029","0","0","7104","15672","33048","5004.59","5619.87","0","94800","7032","7806"
"2018","indirect migration background","Rural Area","4213.65","2304","345","0","0","5533","12584","20280","3447.75","4979.55","0","45732","4560","4656"
"2018","indirect migration background","Urban Area","5159.95","3000","1474","0","0","6984","13200","28160","4784.36","5535.54","0","55996","4560","4608"
"2018","no migration background","Rural Area","2431.81","0","7732","0","0","3792","7212","18822","2316.79","2546.83","0","60000","2160","2280"
"2018","no migration background","Urban Area","2338.87","0","12231","0","0","3498","6984","19204","2246.86","2430.88","0","86400","1728","2220"
"2019","direct migration background","Rural Area","5294.61","2328","1876","0","0","7200","16304","32328","4782.94","5806.28","0","90144","7020","8244"
"2019","direct migration background","Urban Area","5300.05","2328","5082","0","0","7056","16326","36000","4979.19","5620.91","0","86780","7136","8256"
"2019","indirect migration background","Rural Area","4951.37","2328","347","0","0","6984","15468","23024","4108.24","5794.5","0","54588","2790","4656"
"2019","indirect migration background","Urban Area","5376.81","3574.17","1325","0","0","7032","13010","44112","4965.43","5788.19","0","50400","4560","4656"
"2019","no migration background","Rural Area","2587.54","0","7687","0","0","3780","7854","21666","2472.84","2702.24","0","54588","1560","2280"
"2019","no migration background","Urban Area","2329.22","0","11684","0","0","3792","6996","20340","2244.43","2414.01","0","46766","1164","2160"
