"plh0177","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"8 on Scale 1 to 10","2001","general elemantary","Male","216","0.211151994380442","0.185843890597075","0.236460098163808","8"
"8 on Scale 1 to 10","2001","higher education","Male","551","0.263014189202797","0.243704369839284","0.28232400856631","8"
"8 on Scale 1 to 10","2001","higher education","Female","405","0.247566654488618","0.226142429312144","0.268990879665092","8"
"9 on Scale 1 to 10","2001","in school","Male","52","0.206180945130091","0.157005710602681","0.255356179657501","9"
"9 on Scale 1 to 10","2001","in school","Female","59","0.191702665235218","0.144922334509225","0.238482995961212","9"
"9 on Scale 1 to 10","2001","inadequately","Male","7","","","","9"
"9 on Scale 1 to 10","2001","vocational + Abi","Male","86","0.16151253709936","0.12862533257708","0.194399741621641","9"
"9 on Scale 1 to 10","2001","vocational + Abi","Female","114","0.184066360932963","0.152874924409231","0.215257797456694","9"
"9 on Scale 1 to 10","2001","higher vocational","Male","190","0.184290887538449","0.159751801959937","0.208829973116962","9"
"9 on Scale 1 to 10","2001","higher education","Male","473","0.224005916162895","0.205719945951146","0.242291886374643","9"
"9 on Scale 1 to 10","2001","inadequately","Female","11","","","","9"
"9 on Scale 1 to 10","2001","general elemantary","Male","159","0.142754064474484","0.121061429649727","0.164446699299241","9"
"9 on Scale 1 to 10","2001","general elemantary","Female","297","0.142118802525988","0.127123929227539","0.157113675824438","9"
"9 on Scale 1 to 10","2001","middle vocational","Male","1040","0.173725087171994","0.163840736581144","0.183609437762844","9"
"9 on Scale 1 to 10","2001","middle vocational","Female","1177","0.193229256218083","0.183197785092969","0.203260727343196","9"
"9 on Scale 1 to 10","2001","higher vocational","Female","147","0.220422457178039","0.189952568302201","0.250892346053878","9"
"9 on Scale 1 to 10","2001","higher education","Female","369","0.217822266058328","0.197332882439062","0.238311649677593","9"
"0 Completely dissatisfied","2002","in school","Male","","","","","0"
"0 Completely dissatisfied","2002","in school","Female","1","","","","0"
"0 Completely dissatisfied","2002","inadequately","Male","1","","","","0"
"0 Completely dissatisfied","2002","inadequately","Female","3","","","","0"
"0 Completely dissatisfied","2002","general elemantary","Male","8","","","","0"
"0 Completely dissatisfied","2002","general elemantary","Female","15","","","","0"
"0 Completely dissatisfied","2002","middle vocational","Male","16","","","","0"
"0 Completely dissatisfied","2002","middle vocational","Female","25","","","","0"
"0 Completely dissatisfied","2002","vocational + Abi","Male","1","","","","0"
"0 Completely dissatisfied","2002","vocational + Abi","Female","4","","","","0"
"0 Completely dissatisfied","2002","higher vocational","Male","2","","","","0"
"0 Completely dissatisfied","2002","higher vocational","Female","1","","","","0"
"0 Completely dissatisfied","2002","higher education","Male","5","","","","0"
"0 Completely dissatisfied","2002","higher education","Female","3","","","","0"
"1 on Scale 1 to 10","2002","in school","Male","1","","","","1"
"1 on Scale 1 to 10","2002","inadequately","Male","3","","","","1"
"1 on Scale 1 to 10","2002","middle vocational","Male","21","","","","1"
"1 on Scale 1 to 10","2002","middle vocational","Female","19","","","","1"
"1 on Scale 1 to 10","2002","vocational + Abi","Male","2","","","","1"
"1 on Scale 1 to 10","2002","vocational + Abi","Female","4","","","","1"
"1 on Scale 1 to 10","2002","higher vocational","Male","4","","","","1"
"1 on Scale 1 to 10","2002","in school","Female","1","","","","1"
"1 on Scale 1 to 10","2002","inadequately","Female","2","","","","1"
"1 on Scale 1 to 10","2002","general elemantary","Male","10","","","","1"
"1 on Scale 1 to 10","2002","general elemantary","Female","13","","","","1"
"1 on Scale 1 to 10","2002","higher vocational","Female","1","","","","1"
"1 on Scale 1 to 10","2002","higher education","Male","6","","","","1"
"1 on Scale 1 to 10","2002","higher education","Female","7","","","","1"
"10 Completely satisfied","2002","in school","Male","71","0.254955935211676","0.204532702491996","0.305379167931357","10"
"10 Completely satisfied","2002","in school","Female","79","0.210684705063106","0.164692272203908","0.256677137922303","10"
"10 Completely satisfied","2002","inadequately","Male","7","","","","10"
"10 Completely satisfied","2002","inadequately","Female","18","","","","10"
"10 Completely satisfied","2002","general elemantary","Male","163","0.180208004612352","0.155740887652888","0.204675121571815","10"
"10 Completely satisfied","2002","general elemantary","Female","363","0.195107764299038","0.177487280197035","0.21272824840104","10"
"10 Completely satisfied","2002","middle vocational","Male","940","0.168833599626417","0.158989704224504","0.178677495028329","10"
"10 Completely satisfied","2002","middle vocational","Female","1276","0.214107361221976","0.203759016547492","0.224455705896461","10"
"10 Completely satisfied","2002","vocational + Abi","Male","79","0.128639575416233","0.0992051128026054","0.158074038029861","10"
"10 Completely satisfied","2002","vocational + Abi","Female","125","0.189365361267264","0.159764564036204","0.218966158498324","10"
"10 Completely satisfied","2002","higher vocational","Male","184","0.186268389750651","0.162258090233956","0.210278689267347","10"
"10 Completely satisfied","2002","higher vocational","Female","142","0.159804834477903","0.133332378802891","0.186277290152916","10"
"10 Completely satisfied","2002","higher education","Male","519","0.167859775574373","0.153488341911917","0.182231209236828","10"
"10 Completely satisfied","2002","higher education","Female","414","0.184192923693663","0.167031620660484","0.201354226726843","10"
"2 on Scale 1 to 10","2002","in school","Male","2","","","","2"
"2 on Scale 1 to 10","2002","in school","Female","3","","","","2"
"2 on Scale 1 to 10","2002","vocational + Abi","Female","8","","","","2"
"2 on Scale 1 to 10","2002","inadequately","Male","2","","","","2"
"2 on Scale 1 to 10","2002","inadequately","Female","4","","","","2"
"2 on Scale 1 to 10","2002","general elemantary","Male","11","","","","2"
"2 on Scale 1 to 10","2002","general elemantary","Female","20","","","","2"
"2 on Scale 1 to 10","2002","middle vocational","Male","52","0.0133036716777929","0.0102929467646115","0.0163143965909743","2"
"2 on Scale 1 to 10","2002","middle vocational","Female","53","0.0123433171964871","0.00955788607537423","0.0151287483175999","2"
"2 on Scale 1 to 10","2002","vocational + Abi","Male","8","","","","2"
"2 on Scale 1 to 10","2002","higher vocational","Male","11","","","","2"
"2 on Scale 1 to 10","2002","higher vocational","Female","10","","","","2"
"2 on Scale 1 to 10","2002","higher education","Male","14","","","","2"
"2 on Scale 1 to 10","2002","higher education","Female","20","","","","2"
"3 on Scale 1 to 10","2002","in school","Male","","","","","3"
"3 on Scale 1 to 10","2002","in school","Female","6","","","","3"
"3 on Scale 1 to 10","2002","inadequately","Male","3","","","","3"
"3 on Scale 1 to 10","2002","inadequately","Female","4","","","","3"
"3 on Scale 1 to 10","2002","general elemantary","Male","21","","","","3"
"3 on Scale 1 to 10","2002","general elemantary","Female","39","0.0248149171818014","0.0178980150560134","0.0317318193075894","3"
"3 on Scale 1 to 10","2002","middle vocational","Male","111","0.0225252993665829","0.0186260446185744","0.0264245541145915","3"
"3 on Scale 1 to 10","2002","middle vocational","Female","110","0.0213538497620806","0.0177069450761377","0.0250007544480235","3"
"3 on Scale 1 to 10","2002","vocational + Abi","Male","13","","","","3"
"3 on Scale 1 to 10","2002","vocational + Abi","Female","13","","","","3"
"3 on Scale 1 to 10","2002","higher vocational","Male","21","","","","3"
"3 on Scale 1 to 10","2002","higher vocational","Female","9","","","","3"
"3 on Scale 1 to 10","2002","higher education","Male","31","0.0126468343235816","0.00834992989993702","0.0169437387472262","3"
"3 on Scale 1 to 10","2002","higher education","Female","42","0.0322924197626877","0.0244663733097573","0.040118466215618","3"
"4 on Scale 1 to 10","2002","in school","Male","3","","","","4"
"4 on Scale 1 to 10","2002","general elemantary","Male","39","0.0516132678740919","0.0375295493825241","0.0656969863656598","4"
"4 on Scale 1 to 10","2002","general elemantary","Female","67","0.0303869810693932","0.022754694166676","0.0380192679721105","4"
"4 on Scale 1 to 10","2002","middle vocational","Male","142","0.0301641559851039","0.0256695847752491","0.0346587271949588","4"
"4 on Scale 1 to 10","2002","middle vocational","Female","142","0.0246736341805587","0.0207601370611784","0.0285871312999391","4"
"4 on Scale 1 to 10","2002","vocational + Abi","Male","12","","","","4"
"4 on Scale 1 to 10","2002","vocational + Abi","Female","11","","","","4"
"4 on Scale 1 to 10","2002","in school","Female","8","","","","4"
"4 on Scale 1 to 10","2002","inadequately","Male","9","","","","4"
"4 on Scale 1 to 10","2002","inadequately","Female","10","","","","4"
"4 on Scale 1 to 10","2002","higher education","Male","50","0.0245760077455816","0.0186223906179926","0.0305296248731705","4"
"4 on Scale 1 to 10","2002","higher education","Female","46","0.0324988829439763","0.0246486958089782","0.0403490700789743","4"
"4 on Scale 1 to 10","2002","higher vocational","Male","23","","","","4"
"4 on Scale 1 to 10","2002","higher vocational","Female","21","","","","4"
"5 on Scale 1 to 10","2002","in school","Male","19","","","","5"
"5 on Scale 1 to 10","2002","in school","Female","20","","","","5"
"5 on Scale 1 to 10","2002","vocational + Abi","Female","53","0.0768311173202098","0.0567101103256997","0.0969521243147198","5"
"5 on Scale 1 to 10","2002","higher vocational","Male","53","0.0658670928536379","0.0505693982132406","0.0811647874940352","5"
"5 on Scale 1 to 10","2002","inadequately","Male","18","","","","5"
"5 on Scale 1 to 10","2002","general elemantary","Female","180","0.0911262023668211","0.0783298815983226","0.10392252313532","5"
"5 on Scale 1 to 10","2002","middle vocational","Male","397","0.0698707761878326","0.0631717297270521","0.0765698226486131","5"
"5 on Scale 1 to 10","2002","middle vocational","Female","448","0.0743625581678264","0.0677438826076037","0.0809812337280492","5"
"5 on Scale 1 to 10","2002","vocational + Abi","Male","35","0.0643589080377186","0.0427849974901885","0.0859328185852488","5"
"5 on Scale 1 to 10","2002","higher vocational","Female","60","0.105534464913729","0.0833377785402749","0.127731151287184","5"
"5 on Scale 1 to 10","2002","inadequately","Female","19","","","","5"
"5 on Scale 1 to 10","2002","general elemantary","Male","108","0.116271222986216","0.0958660847514388","0.136676361220993","5"
"5 on Scale 1 to 10","2002","higher education","Female","98","0.0586265359999418","0.0482261813602823","0.0690268906396012","5"
"5 on Scale 1 to 10","2002","higher education","Male","113","0.0604776113491384","0.0513116209210258","0.0696436017772509","5"
"6 on Scale 1 to 10","2002","in school","Male","23","","","","6"
"6 on Scale 1 to 10","2002","in school","Female","14","","","","6"
"6 on Scale 1 to 10","2002","inadequately","Male","11","","","","6"
"6 on Scale 1 to 10","2002","inadequately","Female","17","","","","6"
"6 on Scale 1 to 10","2002","higher vocational","Male","76","0.0782440194930024","0.0616817074601846","0.0948063315258201","6"
"6 on Scale 1 to 10","2002","vocational + Abi","Female","58","0.093502927547507","0.0715072995418314","0.115498555553182","6"
"6 on Scale 1 to 10","2002","higher vocational","Female","45","0.0744955715533011","0.0555257317792965","0.0934654113273057","6"
"6 on Scale 1 to 10","2002","higher education","Male","168","0.0890339067150148","0.0780828169454282","0.0999849964846015","6"
"6 on Scale 1 to 10","2002","middle vocational","Male","435","0.0804051841757029","0.0732596641001241","0.0875507042512818","6"
"6 on Scale 1 to 10","2002","middle vocational","Female","377","0.0604393193065834","0.0544276418053543","0.0664509968078126","6"
"6 on Scale 1 to 10","2002","vocational + Abi","Male","45","0.0825006945309282","0.0583126047985099","0.106688784263347","6"
"6 on Scale 1 to 10","2002","higher education","Female","122","0.0736022630119667","0.0620420887223494","0.085162437301584","6"
"6 on Scale 1 to 10","2002","general elemantary","Female","138","0.0644914130288254","0.0535698065024428","0.0754130195552079","6"
"6 on Scale 1 to 10","2002","general elemantary","Male","87","0.0912041456727524","0.0728774410283658","0.109530850317139","6"
"7 on Scale 1 to 10","2002","general elemantary","Male","134","0.146917978384833","0.124381980721034","0.169453976048631","7"
"7 on Scale 1 to 10","2002","general elemantary","Female","281","0.142095652408895","0.126571013048261","0.157620291769529","7"
"7 on Scale 1 to 10","2002","middle vocational","Male","844","0.151028086766116","0.141618531817588","0.160437641714644","7"
"7 on Scale 1 to 10","2002","higher vocational","Female","100","0.155624128628476","0.129435331132728","0.181812926124223","7"
"7 on Scale 1 to 10","2002","higher education","Male","328","0.157631937140017","0.143619890623501","0.171643983656533","7"
"7 on Scale 1 to 10","2002","higher education","Female","259","0.146604026188797","0.130944872055764","0.162263180321831","7"
"7 on Scale 1 to 10","2002","middle vocational","Female","819","0.13199138826923","0.123452363156111","0.140530413382349","7"
"7 on Scale 1 to 10","2002","in school","Male","39","0.15713175435342","0.115028179801907","0.199235328904933","7"
"7 on Scale 1 to 10","2002","in school","Female","33","0.110387152515676","0.0750440713569598","0.145730233674392","7"
"7 on Scale 1 to 10","2002","inadequately","Male","24","","","","7"
"7 on Scale 1 to 10","2002","inadequately","Female","21","","","","7"
"7 on Scale 1 to 10","2002","vocational + Abi","Male","92","0.175355475789917","0.141923430039946","0.208787521539887","7"
"7 on Scale 1 to 10","2002","vocational + Abi","Female","98","0.152015088508796","0.124889574928439","0.179140602089153","7"
"7 on Scale 1 to 10","2002","higher vocational","Male","145","0.145260738598017","0.123529806500791","0.166991670695243","7"
"8 on Scale 1 to 10","2002","in school","Female","73","0.245323101865529","0.196794880834279","0.293851322896779","8"
"8 on Scale 1 to 10","2002","in school","Male","64","0.202222081523663","0.155753176767626","0.248690986279701","8"
"8 on Scale 1 to 10","2002","inadequately","Male","27","","","","8"
"8 on Scale 1 to 10","2002","inadequately","Female","46","0.373070141780145","0.29813374222892","0.44800654133137","8"
"8 on Scale 1 to 10","2002","general elemantary","Male","236","0.227158052931504","0.200486191014973","0.253829914848035","8"
"8 on Scale 1 to 10","2002","general elemantary","Female","505","0.25462886946542","0.235257880420116","0.273999858510725","8"
"8 on Scale 1 to 10","2002","middle vocational","Male","1547","0.275227925730283","0.263491373513541","0.286964477947026","8"
"8 on Scale 1 to 10","2002","middle vocational","Female","1610","0.267346378431828","0.256181346268095","0.278511410595561","8"
"8 on Scale 1 to 10","2002","vocational + Abi","Male","127","0.27047517705933","0.231422245486775","0.309528108631886","8"
"8 on Scale 1 to 10","2002","vocational + Abi","Female","178","0.260241828360987","0.227092556355355","0.293391100366619","8"
"8 on Scale 1 to 10","2002","higher vocational","Male","301","0.291570085240836","0.263541102772085","0.319599067709586","8"
"8 on Scale 1 to 10","2002","higher vocational","Female","198","0.2653357237116","0.233438601099393","0.297232846323808","8"
"8 on Scale 1 to 10","2002","higher education","Female","469","0.22165129667204","0.203262966352706","0.240039626991373","8"
"8 on Scale 1 to 10","2002","higher education","Male","711","0.251966617479512","0.235272613589609","0.268660621369415","8"
"9 on Scale 1 to 10","2002","in school","Male","65","0.199534106098909","0.153297374311415","0.245770837886402","9"
"9 on Scale 1 to 10","2002","in school","Female","64","0.180556888431296","0.137174740107296","0.223939036755297","9"
"9 on Scale 1 to 10","2002","inadequately","Male","10","","","","9"
"9 on Scale 1 to 10","2002","vocational + Abi","Male","83","0.176716652014582","0.143182811091069","0.210250492938095","9"
"9 on Scale 1 to 10","2002","vocational + Abi","Female","121","0.159740743484946","0.132061446059707","0.187420040910186","9"
"9 on Scale 1 to 10","2002","higher vocational","Male","190","0.171346457945069","0.148107777433332","0.194585138456807","9"
"9 on Scale 1 to 10","2002","higher education","Male","653","0.225568314108494","0.20949671386753","0.241639914349459","9"
"9 on Scale 1 to 10","2002","higher education","Female","480","0.232505793824253","0.213804377520516","0.25120721012799","9"
"9 on Scale 1 to 10","2002","middle vocational","Female","1157","0.187342343371101","0.17749894038472","0.197185746357482","9"
"9 on Scale 1 to 10","2002","middle vocational","Male","1058","0.179965464336029","0.169870513267437","0.190060415404622","9"
"9 on Scale 1 to 10","2002","general elemantary","Female","322","0.169724439868496","0.153032953584904","0.186415926152088","9"
"9 on Scale 1 to 10","2002","inadequately","Female","16","","","","9"
"9 on Scale 1 to 10","2002","general elemantary","Male","131","0.119979856770463","0.0992953867207617","0.140664326820165","9"
"9 on Scale 1 to 10","2002","higher vocational","Female","149","0.181102287620079","0.153280439151714","0.208924136088443","9"
"0 Completely dissatisfied","2003","inadequately","Male","3","","","","0"
"0 Completely dissatisfied","2003","inadequately","Female","5","","","","0"
"0 Completely dissatisfied","2003","general elemantary","Male","9","","","","0"
"0 Completely dissatisfied","2003","general elemantary","Female","5","","","","0"
"0 Completely dissatisfied","2003","middle vocational","Male","20","","","","0"
"0 Completely dissatisfied","2003","middle vocational","Female","23","","","","0"
"0 Completely dissatisfied","2003","vocational + Abi","Male","2","","","","0"
"0 Completely dissatisfied","2003","vocational + Abi","Female","1","","","","0"
"0 Completely dissatisfied","2003","higher vocational","Male","2","","","","0"
"0 Completely dissatisfied","2003","higher vocational","Female","3","","","","0"
"0 Completely dissatisfied","2003","higher education","Male","6","","","","0"
"0 Completely dissatisfied","2003","higher education","Female","1","","","","0"
"0 Completely dissatisfied","2003","in school","Male","2","","","","0"
"0 Completely dissatisfied","2003","in school","Female","1","","","","0"
"1 on Scale 1 to 10","2003","in school","Female","1","","","","1"
"1 on Scale 1 to 10","2003","inadequately","Male","1","","","","1"
"1 on Scale 1 to 10","2003","middle vocational","Female","24","","","","1"
"1 on Scale 1 to 10","2003","higher vocational","Male","5","","","","1"
"1 on Scale 1 to 10","2003","inadequately","Female","","","","","1"
"1 on Scale 1 to 10","2003","general elemantary","Female","8","","","","1"
"1 on Scale 1 to 10","2003","middle vocational","Male","23","","","","1"
"1 on Scale 1 to 10","2003","vocational + Abi","Male","2","","","","1"
"1 on Scale 1 to 10","2003","vocational + Abi","Female","3","","","","1"
"1 on Scale 1 to 10","2003","in school","Male","","","","","1"
"1 on Scale 1 to 10","2003","general elemantary","Male","1","","","","1"
"1 on Scale 1 to 10","2003","higher vocational","Female","2","","","","1"
"1 on Scale 1 to 10","2003","higher education","Male","3","","","","1"
"1 on Scale 1 to 10","2003","higher education","Female","6","","","","1"
"10 Completely satisfied","2003","in school","Male","64","0.192379896555869","0.146617467888437","0.238142325223302","10"
"10 Completely satisfied","2003","in school","Female","86","0.261642198801787","0.212070711585326","0.311213686018249","10"
"10 Completely satisfied","2003","inadequately","Male","10","","","","10"
"10 Completely satisfied","2003","inadequately","Female","21","","","","10"
"10 Completely satisfied","2003","general elemantary","Male","141","0.164619212190868","0.14048534333015","0.188753081051585","10"
"10 Completely satisfied","2003","general elemantary","Female","358","0.207664644352271","0.189084900688783","0.226244388015759","10"
"10 Completely satisfied","2003","middle vocational","Male","920","0.169966704574813","0.159884083782179","0.180049325367448","10"
"10 Completely satisfied","2003","middle vocational","Female","1168","0.208531408271307","0.198089597654019","0.218973218888595","10"
"10 Completely satisfied","2003","vocational + Abi","Male","66","0.115344031928322","0.0869150052031252","0.143773058653518","10"
"10 Completely satisfied","2003","vocational + Abi","Female","129","0.176370848038365","0.147639632542333","0.205102063534398","10"
"10 Completely satisfied","2003","higher vocational","Male","180","0.17798015834351","0.154020330689752","0.201939985997268","10"
"10 Completely satisfied","2003","higher vocational","Female","136","0.154623343285509","0.128085478218687","0.181161208352332","10"
"10 Completely satisfied","2003","higher education","Male","466","0.165849866437176","0.151160753835655","0.180538979038698","10"
"10 Completely satisfied","2003","higher education","Female","373","0.180873606866524","0.163561550079725","0.198185663653322","10"
"2 on Scale 1 to 10","2003","in school","Female","4","","","","2"
"2 on Scale 1 to 10","2003","inadequately","Male","4","","","","2"
"2 on Scale 1 to 10","2003","inadequately","Female","3","","","","2"
"2 on Scale 1 to 10","2003","general elemantary","Female","21","","","","2"
"2 on Scale 1 to 10","2003","middle vocational","Male","55","0.0110721716496595","0.00826323170684434","0.0138811115924747","2"
"2 on Scale 1 to 10","2003","middle vocational","Female","62","0.0117380781735257","0.00896981253952392","0.0145063438075274","2"
"2 on Scale 1 to 10","2003","vocational + Abi","Male","3","","","","2"
"2 on Scale 1 to 10","2003","vocational + Abi","Female","7","","","","2"
"2 on Scale 1 to 10","2003","higher vocational","Male","6","","","","2"
"2 on Scale 1 to 10","2003","higher vocational","Female","4","","","","2"
"2 on Scale 1 to 10","2003","in school","Male","2","","","","2"
"2 on Scale 1 to 10","2003","general elemantary","Male","9","","","","2"
"2 on Scale 1 to 10","2003","higher education","Female","22","","","","2"
"2 on Scale 1 to 10","2003","higher education","Male","15","","","","2"
"3 on Scale 1 to 10","2003","general elemantary","Male","23","","","","3"
"3 on Scale 1 to 10","2003","middle vocational","Male","101","0.0251677414717635","0.020963082105375","0.0293724008381519","3"
"3 on Scale 1 to 10","2003","general elemantary","Female","43","0.0205625900165031","0.014062323384949","0.0270628566480572","3"
"3 on Scale 1 to 10","2003","inadequately","Female","11","","","","3"
"3 on Scale 1 to 10","2003","higher vocational","Female","15","","","","3"
"3 on Scale 1 to 10","2003","middle vocational","Female","116","0.0248454319455005","0.0208447572710681","0.0288461066199329","3"
"3 on Scale 1 to 10","2003","vocational + Abi","Female","17","","","","3"
"3 on Scale 1 to 10","2003","higher vocational","Male","13","","","","3"
"3 on Scale 1 to 10","2003","in school","Male","7","","","","3"
"3 on Scale 1 to 10","2003","in school","Female","5","","","","3"
"3 on Scale 1 to 10","2003","inadequately","Male","5","","","","3"
"3 on Scale 1 to 10","2003","vocational + Abi","Male","5","","","","3"
"3 on Scale 1 to 10","2003","higher education","Male","39","0.0251437808967598","0.0189607493805019","0.0313268124130177","3"
"3 on Scale 1 to 10","2003","higher education","Female","32","0.0232918952424758","0.0165081361217639","0.0300756543631877","3"
"4 on Scale 1 to 10","2003","middle vocational","Male","153","0.0295012125073684","0.0249590655504458","0.0340433594642909","4"
"4 on Scale 1 to 10","2003","middle vocational","Female","160","0.0285079362308411","0.024230576766559","0.0327852956951232","4"
"4 on Scale 1 to 10","2003","general elemantary","Female","63","0.0304434500204048","0.0225741260515351","0.0383127739892745","4"
"4 on Scale 1 to 10","2003","in school","Male","7","","","","4"
"4 on Scale 1 to 10","2003","in school","Female","7","","","","4"
"4 on Scale 1 to 10","2003","vocational + Abi","Male","19","","","","4"
"4 on Scale 1 to 10","2003","vocational + Abi","Female","18","","","","4"
"4 on Scale 1 to 10","2003","higher vocational","Male","21","","","","4"
"4 on Scale 1 to 10","2003","higher vocational","Female","18","","","","4"
"4 on Scale 1 to 10","2003","higher education","Male","37","0.0188521512409618","0.0134810471290689","0.0242232553528548","4"
"4 on Scale 1 to 10","2003","higher education","Female","40","0.0223745458705147","0.0157225959089516","0.0290264958320779","4"
"4 on Scale 1 to 10","2003","inadequately","Male","4","","","","4"
"4 on Scale 1 to 10","2003","inadequately","Female","12","","","","4"
"4 on Scale 1 to 10","2003","general elemantary","Male","34","0.0353386719051226","0.0233227528590331","0.0473545909512121","4"
"5 on Scale 1 to 10","2003","vocational + Abi","Female","42","0.0501438676562506","0.0336920997982302","0.0665956355142711","5"
"5 on Scale 1 to 10","2003","in school","Female","28","","","","5"
"5 on Scale 1 to 10","2003","middle vocational","Female","395","0.0688155229071017","0.0623092196397193","0.075321826174484","5"
"5 on Scale 1 to 10","2003","vocational + Abi","Male","44","0.0919927501436494","0.0662711086389177","0.117714391648381","5"
"5 on Scale 1 to 10","2003","in school","Male","10","","","","5"
"5 on Scale 1 to 10","2003","inadequately","Male","17","","","","5"
"5 on Scale 1 to 10","2003","inadequately","Female","16","","","","5"
"5 on Scale 1 to 10","2003","general elemantary","Male","120","0.156283074100784","0.132651165356397","0.179914982845172","5"
"5 on Scale 1 to 10","2003","middle vocational","Male","395","0.077032947010309","0.0698752204190251","0.0841906736015929","5"
"5 on Scale 1 to 10","2003","higher vocational","Male","61","0.0671245518710626","0.0514494895416109","0.0827996142005143","5"
"5 on Scale 1 to 10","2003","higher vocational","Female","43","0.108593220882801","0.0857560316978882","0.131430410067713","5"
"5 on Scale 1 to 10","2003","higher education","Female","109","0.0727944944863115","0.0611096516144367","0.0844793373581863","5"
"5 on Scale 1 to 10","2003","higher education","Male","110","0.0686265722801316","0.0586421265554645","0.0786110180047987","5"
"5 on Scale 1 to 10","2003","general elemantary","Female","149","0.0830802930224606","0.0704382116281273","0.095722374416794","5"
"6 on Scale 1 to 10","2003","higher vocational","Male","77","0.0886053479631686","0.0708045303364904","0.106406165589847","6"
"6 on Scale 1 to 10","2003","inadequately","Female","15","","","","6"
"6 on Scale 1 to 10","2003","general elemantary","Female","129","0.0728442949480287","0.0609407030687211","0.0847478868273364","6"
"6 on Scale 1 to 10","2003","higher vocational","Female","42","0.0639179058484507","0.0459634782553499","0.0818723334415516","6"
"6 on Scale 1 to 10","2003","inadequately","Male","15","","","","6"
"6 on Scale 1 to 10","2003","in school","Female","15","","","","6"
"6 on Scale 1 to 10","2003","in school","Male","17","","","","6"
"6 on Scale 1 to 10","2003","general elemantary","Male","72","0.0719271385003538","0.0551127191056376","0.08874155789507","6"
"6 on Scale 1 to 10","2003","middle vocational","Male","369","0.0665616422013588","0.0598705257925492","0.0732527586101684","6"
"6 on Scale 1 to 10","2003","middle vocational","Female","367","0.0626834653680985","0.0564533961834061","0.068913534552791","6"
"6 on Scale 1 to 10","2003","vocational + Abi","Male","46","0.0764074556972189","0.0527653965191872","0.100049514875251","6"
"6 on Scale 1 to 10","2003","vocational + Abi","Female","49","0.0865447351200896","0.0653494769338195","0.10773999330636","6"
"6 on Scale 1 to 10","2003","higher education","Male","131","0.0633061457991799","0.0536891891734644","0.0729231024248953","6"
"6 on Scale 1 to 10","2003","higher education","Female","96","0.0631090623507972","0.0521726219254714","0.074045502776123","6"
"7 on Scale 1 to 10","2003","middle vocational","Female","752","0.129099867901231","0.120481593679257","0.137718142123206","7"
"7 on Scale 1 to 10","2003","middle vocational","Male","829","0.154363249365999","0.144664681031355","0.164061817700644","7"
"7 on Scale 1 to 10","2003","higher education","Male","330","0.146763011241598","0.132787779146225","0.160738243336971","7"
"7 on Scale 1 to 10","2003","vocational + Abi","Male","89","0.20944372916595","0.173229662508089","0.245657795823811","7"
"7 on Scale 1 to 10","2003","higher education","Female","235","0.142915442124569","0.127174271643102","0.158656612606037","7"
"7 on Scale 1 to 10","2003","general elemantary","Female","270","0.140623276833451","0.124700297959263","0.156546255707638","7"
"7 on Scale 1 to 10","2003","higher vocational","Female","119","0.167768168273639","0.140341044337798","0.195195292209479","7"
"7 on Scale 1 to 10","2003","vocational + Abi","Female","107","0.179909292873156","0.150953698330267","0.208864887416045","7"
"7 on Scale 1 to 10","2003","higher vocational","Male","121","0.131472431741542","0.110305110683145","0.152639752799938","7"
"7 on Scale 1 to 10","2003","inadequately","Male","22","","","","7"
"7 on Scale 1 to 10","2003","inadequately","Female","29","","","","7"
"7 on Scale 1 to 10","2003","general elemantary","Male","136","0.141740348065487","0.119041671164896","0.164439024966079","7"
"7 on Scale 1 to 10","2003","in school","Male","34","0.0939346803383928","0.0600644308399503","0.127804929836835","7"
"7 on Scale 1 to 10","2003","in school","Female","30","0.0812330714153821","0.0504215081255515","0.112044634705213","7"
"8 on Scale 1 to 10","2003","vocational + Abi","Male","134","0.31000725773798","0.26884630546676","0.3511682100092","8"
"8 on Scale 1 to 10","2003","in school","Male","74","0.291339255819432","0.238586597169523","0.344091914469342","8"
"8 on Scale 1 to 10","2003","inadequately","Female","34","0.245120430674219","0.177834098378141","0.312406762970298","8"
"8 on Scale 1 to 10","2003","vocational + Abi","Female","167","0.240826139280814","0.208593402772793","0.273058875788834","8"
"8 on Scale 1 to 10","2003","higher vocational","Male","267","0.25231318833894","0.225105817193244","0.279520559484636","8"
"8 on Scale 1 to 10","2003","in school","Female","69","0.229229032158042","0.18182207247542","0.276635991840664","8"
"8 on Scale 1 to 10","2003","inadequately","Male","17","","","","8"
"8 on Scale 1 to 10","2003","higher vocational","Female","197","0.264229929481381","0.231865691245779","0.296594167716984","8"
"8 on Scale 1 to 10","2003","middle vocational","Male","1482","0.277873314746451","0.265848625335034","0.289898004157869","8"
"8 on Scale 1 to 10","2003","middle vocational","Female","1533","0.255974802357257","0.244758087967599","0.267191516746915","8"
"8 on Scale 1 to 10","2003","general elemantary","Male","206","0.227439521651274","0.200159566136757","0.254719477165791","8"
"8 on Scale 1 to 10","2003","higher education","Male","693","0.288463542249643","0.27057149938692","0.306355585112366","8"
"8 on Scale 1 to 10","2003","higher education","Female","473","0.238578006615578","0.219408385906082","0.257747627325073","8"
