"plh0177","year","regtyp","sex","n","percent","lower_confidence","upper_confidence","value"
"5 on Scale 1 to 10","1986","Urban Area","Female","411","0.0929472654860895","0.0842002774216243","0.101694253550555","5"
"5 on Scale 1 to 10","1986","Urban Area","Male","432","0.0909991843391812","0.082278215003313","0.0997201536750495","5"
"6 on Scale 1 to 10","1986","Rural Area","Female","80","0.0685113010129073","0.0536298875539515","0.083392714471863","6"
"6 on Scale 1 to 10","1986","Rural Area","Male","67","0.0580904961691483","0.0440551537113604","0.0721258386269361","6"
"6 on Scale 1 to 10","1986","Urban Area","Female","274","0.0595070529665321","0.0523803944469784","0.0666337114860857","6"
"6 on Scale 1 to 10","1986","Urban Area","Male","305","0.0671605274460294","0.0595708314672479","0.0747502234248109","6"
"7 on Scale 1 to 10","1986","Rural Area","Female","130","0.113587046961943","0.0948950056635391","0.132279088260347","7"
"7 on Scale 1 to 10","1986","Rural Area","Male","126","0.12457405383175","0.104759267797004","0.144388839866496","7"
"7 on Scale 1 to 10","1986","Urban Area","Female","537","0.125218695747992","0.115248394256077","0.135188997239908","7"
"7 on Scale 1 to 10","1986","Urban Area","Male","550","0.128135812664406","0.118000817250882","0.138270808077929","7"
"8 on Scale 1 to 10","1986","Rural Area","Female","245","0.229206130175235","0.204445794906601","0.253966465443869","8"
"8 on Scale 1 to 10","1986","Rural Area","Male","261","0.256767584841872","0.230555697018156","0.282979472665588","8"
"8 on Scale 1 to 10","1986","Urban Area","Female","913","0.221583604655794","0.209072410734166","0.234094798577422","8"
"8 on Scale 1 to 10","1986","Urban Area","Male","921","0.234883700981328","0.222029234957531","0.247738167005124","8"
"9 on Scale 1 to 10","1986","Rural Area","Male","166","0.149849829522632","0.128433658268065","0.171266000777199","9"
"9 on Scale 1 to 10","1986","Rural Area","Female","171","0.148637168404741","0.127681798316403","0.169592538493078","9"
"9 on Scale 1 to 10","1986","Urban Area","Female","625","0.155447156972521","0.144532030740263","0.166362283204778","9"
"9 on Scale 1 to 10","1986","Urban Area","Male","609","0.153022087709698","0.142105749637632","0.163938425781764","9"
"0 Completely dissatisfied","1987","Rural Area","Female","6","","","","0"
"0 Completely dissatisfied","1987","Rural Area","Male","6","","","","0"
"0 Completely dissatisfied","1987","Urban Area","Female","24","","","","0"
"0 Completely dissatisfied","1987","Urban Area","Male","15","","","","0"
"1 on Scale 1 to 10","1987","Urban Area","Female","18","","","","1"
"1 on Scale 1 to 10","1987","Urban Area","Male","10","","","","1"
"1 on Scale 1 to 10","1987","Rural Area","Female","9","","","","1"
"1 on Scale 1 to 10","1987","Rural Area","Male","4","","","","1"
"10 Completely satisfied","1987","Rural Area","Female","296","0.316809496740458","0.287395339929247","0.346223653551669","10"
"10 Completely satisfied","1987","Rural Area","Male","236","0.269334890374924","0.240074963770159","0.298594816979688","10"
"10 Completely satisfied","1987","Urban Area","Female","897","0.292680043918364","0.276846212631966","0.308513875204762","10"
"10 Completely satisfied","1987","Urban Area","Male","722","0.241913745199375","0.226397004102217","0.257430486296533","10"
"2 on Scale 1 to 10","1987","Rural Area","Female","10","","","","2"
"2 on Scale 1 to 10","1987","Rural Area","Male","9","","","","2"
"2 on Scale 1 to 10","1987","Urban Area","Female","40","0.0124415098636243","0.00858406737934621","0.0162989523479024","2"
"2 on Scale 1 to 10","1987","Urban Area","Male","44","0.0141357938253647","0.0098583966262493","0.0184131910244801","2"
"3 on Scale 1 to 10","1987","Urban Area","Female","66","0.0210031897034414","0.0160130262916722","0.0259933531152107","3"
"3 on Scale 1 to 10","1987","Rural Area","Female","16","","","","3"
"3 on Scale 1 to 10","1987","Rural Area","Male","18","","","","3"
"3 on Scale 1 to 10","1987","Urban Area","Male","66","0.0236334584311978","0.0181294256223936","0.029137491240002","3"
"4 on Scale 1 to 10","1987","Rural Area","Female","24","","","","4"
"4 on Scale 1 to 10","1987","Rural Area","Male","16","","","","4"
"4 on Scale 1 to 10","1987","Urban Area","Female","107","0.0307413873485482","0.0247343121633056","0.0367484625337909","4"
"4 on Scale 1 to 10","1987","Urban Area","Male","77","0.0253636387695687","0.0196667463974976","0.0310605311416397","4"
"5 on Scale 1 to 10","1987","Rural Area","Female","62","0.065209382260279","0.0495995364715272","0.0808192280490308","5"
"5 on Scale 1 to 10","1987","Urban Area","Male","212","0.0764927989526794","0.0668624649558009","0.086123132949558","5"
"5 on Scale 1 to 10","1987","Rural Area","Male","49","0.0576047696396411","0.0422369059041679","0.0729726333751142","5"
"5 on Scale 1 to 10","1987","Urban Area","Female","240","0.0771306123387833","0.0678459735726979","0.0864152511048687","5"
"6 on Scale 1 to 10","1987","Rural Area","Female","37","0.0334158385726786","0.0220531156526681","0.0447785614926891","6"
"6 on Scale 1 to 10","1987","Rural Area","Male","43","0.05804952264953","0.0426260878845399","0.0734729574145201","6"
"6 on Scale 1 to 10","1987","Urban Area","Female","185","0.0561899166562735","0.0481758490443676","0.0642039842681794","6"
"6 on Scale 1 to 10","1987","Urban Area","Male","203","0.0701928483621962","0.0609361991893612","0.0794494975350313","6"
"7 on Scale 1 to 10","1987","Rural Area","Female","124","0.131417527902383","0.11005667573287","0.152778380071897","7"
"7 on Scale 1 to 10","1987","Rural Area","Male","107","0.114482369894255","0.0934815789895102","0.135483160799","7"
"7 on Scale 1 to 10","1987","Urban Area","Female","331","0.104232194476579","0.0935985982087571","0.114865790744401","7"
"7 on Scale 1 to 10","1987","Urban Area","Male","351","0.116770025590465","0.10513376288481","0.12840628829612","7"
"8 on Scale 1 to 10","1987","Rural Area","Female","198","0.20313345421483","0.177696218097641","0.22857069033202","8"
"8 on Scale 1 to 10","1987","Rural Area","Male","233","0.267890446261666","0.238680255768831","0.297100636754501","8"
"8 on Scale 1 to 10","1987","Urban Area","Female","724","0.22469440213834","0.210169470803826","0.239219333472853","8"
"8 on Scale 1 to 10","1987","Urban Area","Male","707","0.242765919399124","0.227230611493399","0.258301227304849","8"
"9 on Scale 1 to 10","1987","Rural Area","Female","179","0.181161525612016","0.156810430213746","0.205512621010287","9"
"9 on Scale 1 to 10","1987","Rural Area","Male","162","0.174250088828407","0.149230595464386","0.199269582192428","9"
"9 on Scale 1 to 10","1987","Urban Area","Female","540","0.167542400498084","0.15454594483168","0.180538856164488","9"
"9 on Scale 1 to 10","1987","Urban Area","Male","519","0.17916614357327","0.165270888173206","0.193061398973334","9"
"0 Completely dissatisfied","1988","Rural Area","Male","12","","","","0"
"0 Completely dissatisfied","1988","Urban Area","Female","51","0.00742141708545942","0.00476794234448786","0.010074891826431","0"
"0 Completely dissatisfied","1988","Urban Area","Male","40","0.00360018406686771","0.00173144475115539","0.00546892338258002","0"
"0 Completely dissatisfied","1988","Rural Area","Female","12","","","","0"
"1 on Scale 1 to 10","1988","Rural Area","Male","8","","","","1"
"1 on Scale 1 to 10","1988","Urban Area","Male","34","0.006017700725736","0.00360460712141461","0.00843079433005739","1"
"1 on Scale 1 to 10","1988","Rural Area","Female","3","","","","1"
"1 on Scale 1 to 10","1988","Urban Area","Female","36","0.00637383286587677","0.00391345997261819","0.00883420575913535","1"
"10 Completely satisfied","1988","Rural Area","Female","277","0.285244818991122","0.25762947815846","0.312860159823785","10"
"10 Completely satisfied","1988","Rural Area","Male","231","0.235845452921917","0.209347398473048","0.262343507370786","10"
"10 Completely satisfied","1988","Urban Area","Female","893","0.255568302404598","0.24208317634879","0.269053428460406","10"
"10 Completely satisfied","1988","Urban Area","Male","787","0.221891353207426","0.208926731154443","0.234855975260409","10"
"2 on Scale 1 to 10","1988","Rural Area","Male","16","","","","2"
"2 on Scale 1 to 10","1988","Urban Area","Female","77","0.0129052261128594","0.00941582156048941","0.0163946306652294","2"
"2 on Scale 1 to 10","1988","Urban Area","Male","79","0.012638545299492","0.00915311678613414","0.0161239738128499","2"
"2 on Scale 1 to 10","1988","Rural Area","Female","12","","","","2"
"3 on Scale 1 to 10","1988","Urban Area","Male","118","0.0231327626273831","0.0184424577506141","0.0278230675041521","3"
"3 on Scale 1 to 10","1988","Rural Area","Male","14","","","","3"
"3 on Scale 1 to 10","1988","Rural Area","Female","25","","","","3"
"3 on Scale 1 to 10","1988","Urban Area","Female","113","0.0241741660843537","0.0194257256509589","0.0289226065177486","3"
"4 on Scale 1 to 10","1988","Rural Area","Female","19","","","","4"
"4 on Scale 1 to 10","1988","Rural Area","Male","25","","","","4"
"4 on Scale 1 to 10","1988","Urban Area","Female","133","0.0319101733750715","0.0264762751751652","0.0373440715749777","4"
"4 on Scale 1 to 10","1988","Urban Area","Male","142","0.0316369463473013","0.0261757733374245","0.0370981193571782","4"
"5 on Scale 1 to 10","1988","Urban Area","Female","353","0.0882318963336951","0.0794630170330868","0.0970007756343034","5"
"5 on Scale 1 to 10","1988","Rural Area","Male","81","0.0732175453893039","0.0569580853958948","0.0894770053827131","5"
"5 on Scale 1 to 10","1988","Rural Area","Female","87","0.0830095786165613","0.0661359155277532","0.0998832417053693","5"
"5 on Scale 1 to 10","1988","Urban Area","Male","350","0.0891274100896971","0.0802373640386088","0.0980174561407855","5"
"6 on Scale 1 to 10","1988","Rural Area","Female","70","0.0635817042418008","0.048658437673719","0.0785049708098827","6"
"6 on Scale 1 to 10","1988","Urban Area","Female","323","0.0676407016283796","0.0598767147447124","0.0754046885120467","6"
"6 on Scale 1 to 10","1988","Rural Area","Male","49","0.0422898633303259","0.0297282674834035","0.0548514591772484","6"
"6 on Scale 1 to 10","1988","Urban Area","Male","311","0.0761645673960625","0.0678881316465196","0.0844410031456054","6"
"7 on Scale 1 to 10","1988","Rural Area","Female","117","0.109576046037178","0.0904722752267389","0.128679816847617","7"
"7 on Scale 1 to 10","1988","Rural Area","Male","138","0.156046006313506","0.13339459068374","0.178697421943273","7"
"7 on Scale 1 to 10","1988","Urban Area","Female","525","0.120644214221912","0.11057432599126","0.130714102452564","7"
"7 on Scale 1 to 10","1988","Urban Area","Male","586","0.14699862194492","0.13595017972815","0.158047064161689","7"
"8 on Scale 1 to 10","1988","Rural Area","Female","250","0.249063245740161","0.222613629723119","0.275512861757203","8"
"8 on Scale 1 to 10","1988","Rural Area","Male","219","0.230128970849438","0.203856297288019","0.256401644410857","8"
"8 on Scale 1 to 10","1988","Urban Area","Male","926","0.235715062906038","0.222471925998107","0.248958199813969","8"
"8 on Scale 1 to 10","1988","Urban Area","Female","912","0.226523719511753","0.213582672048832","0.239464766974674","8"
"9 on Scale 1 to 10","1988","Rural Area","Male","193","0.20045082501127","0.175462557460212","0.225439092562327","9"
"9 on Scale 1 to 10","1988","Rural Area","Female","155","0.152496109382962","0.130509254936998","0.174482963828927","9"
"9 on Scale 1 to 10","1988","Urban Area","Female","603","0.158606350376041","0.147312319029139","0.169900381722943","9"
"9 on Scale 1 to 10","1988","Urban Area","Male","573","0.153076845389077","0.141842537923726","0.164311152854428","9"
"0 Completely dissatisfied","1989","Rural Area","Male","10","","","","0"
"0 Completely dissatisfied","1989","Urban Area","Female","59","0.0071082644095409","0.00448071812240069","0.00973581069668112","0"
"0 Completely dissatisfied","1989","Urban Area","Male","44","0.00597434629126331","0.00352801293284285","0.00842067964968377","0"
"0 Completely dissatisfied","1989","Rural Area","Female","10","","","","0"
"1 on Scale 1 to 10","1989","Rural Area","Male","6","","","","1"
"1 on Scale 1 to 10","1989","Rural Area","Female","2","","","","1"
"1 on Scale 1 to 10","1989","Urban Area","Male","27","","","","1"
"1 on Scale 1 to 10","1989","Urban Area","Female","28","","","","1"
"10 Completely satisfied","1989","Rural Area","Female","237","0.26815715922847","0.240192264646542","0.296122053810397","10"
"10 Completely satisfied","1989","Rural Area","Male","213","0.232412987229441","0.205540430386459","0.259285544072424","10"
"10 Completely satisfied","1989","Urban Area","Female","839","0.244771194373053","0.231323833274339","0.258218555471767","10"
"10 Completely satisfied","1989","Urban Area","Male","726","0.210341082668704","0.197403490118806","0.223278675218602","10"
"2 on Scale 1 to 10","1989","Urban Area","Female","77","0.0163127472053266","0.012350790593205","0.0202747038174482","2"
"2 on Scale 1 to 10","1989","Rural Area","Male","13","","","","2"
"2 on Scale 1 to 10","1989","Rural Area","Female","19","","","","2"
"2 on Scale 1 to 10","1989","Urban Area","Male","75","0.0133543897537214","0.00971050810734492","0.0169982714000979","2"
"3 on Scale 1 to 10","1989","Rural Area","Male","18","","","","3"
"3 on Scale 1 to 10","1989","Urban Area","Female","109","0.0193387357797681","0.0150315739364457","0.0236458976230904","3"
"3 on Scale 1 to 10","1989","Urban Area","Male","106","0.0217508549567149","0.0171202839338184","0.0263814259796114","3"
"3 on Scale 1 to 10","1989","Rural Area","Female","32","0.0265457827620718","0.0163981414571579","0.0366934240669857","3"
"4 on Scale 1 to 10","1989","Rural Area","Female","21","","","","4"
"4 on Scale 1 to 10","1989","Rural Area","Male","17","","","","4"
"4 on Scale 1 to 10","1989","Urban Area","Female","131","0.0306613328163272","0.0252693199030173","0.0360533457296371","4"
"4 on Scale 1 to 10","1989","Urban Area","Male","145","0.0348767447884226","0.0290526155041722","0.0407008740726731","4"
"5 on Scale 1 to 10","1989","Rural Area","Male","83","0.0833841850991866","0.0657948062821971","0.100973563916176","5"
"5 on Scale 1 to 10","1989","Urban Area","Female","385","0.0984956806604512","0.0891758045519206","0.107815556768982","5"
"5 on Scale 1 to 10","1989","Urban Area","Male","370","0.0905133821253675","0.081405315512869","0.099621448737866","5"
"5 on Scale 1 to 10","1989","Rural Area","Female","95","0.0915642274994847","0.0733580150710172","0.109770439927952","5"
"6 on Scale 1 to 10","1989","Urban Area","Male","299","0.0765908086487246","0.0681485808043606","0.0850330364930886","6"
"6 on Scale 1 to 10","1989","Rural Area","Male","61","0.0656833049826732","0.0499220956225753","0.0814445143427711","6"
"6 on Scale 1 to 10","1989","Rural Area","Female","67","0.0639376508934439","0.0484943440467738","0.079380957740114","6"
"6 on Scale 1 to 10","1989","Urban Area","Female","275","0.0611080171370861","0.0536164176440351","0.0685996166301371","6"
"7 on Scale 1 to 10","1989","Rural Area","Female","100","0.0972702465613718","0.0785643529141206","0.115976140208623","7"
"7 on Scale 1 to 10","1989","Rural Area","Male","133","0.136561265415269","0.114714129284475","0.158408401546063","7"
"7 on Scale 1 to 10","1989","Urban Area","Female","511","0.12051742597018","0.110334884594325","0.130699967346035","7"
"7 on Scale 1 to 10","1989","Urban Area","Male","515","0.135117788559881","0.124265873351108","0.145969703768654","7"
"8 on Scale 1 to 10","1989","Urban Area","Female","914","0.233964395101735","0.220723510399022","0.247205279804449","8"
"8 on Scale 1 to 10","1989","Rural Area","Male","228","0.244817693448096","0.217461082834675","0.272174304061516","8"
"8 on Scale 1 to 10","1989","Rural Area","Female","229","0.252647525982236","0.225217271469075","0.280077780495397","8"
"8 on Scale 1 to 10","1989","Urban Area","Male","930","0.242123201623986","0.228524759571429","0.255721643676543","8"
"9 on Scale 1 to 10","1989","Rural Area","Female","152","0.157653775371971","0.134649578344773","0.18065797239917","9"
"9 on Scale 1 to 10","1989","Urban Area","Female","599","0.163470389041432","0.151904531260611","0.175036246822254","9"
"9 on Scale 1 to 10","1989","Rural Area","Male","167","0.193887009326912","0.168734153547844","0.21903986510598","9"
"9 on Scale 1 to 10","1989","Urban Area","Male","575","0.165884524162219","0.154076216223806","0.177692832100631","9"
"0 Completely dissatisfied","1990","Rural Area","Male","69","0.0220389446962293","0.0160128376052903","0.0280650517871684","0"
"0 Completely dissatisfied","1990","Urban Area","Female","75","0.0105389331162425","0.00760291024658217","0.0134749559859028","0"
"0 Completely dissatisfied","1990","Urban Area","Male","86","0.0114102261669292","0.00828868037988207","0.0145317719539763","0"
"0 Completely dissatisfied","1990","Rural Area","Female","76","0.0229459693486423","0.016987767832898","0.0289041708643867","0"
"1 on Scale 1 to 10","1990","Urban Area","Male","50","0.0081995558899874","0.00554909231137304","0.0108500194686018","1"
"1 on Scale 1 to 10","1990","Urban Area","Female","52","0.00914448607742497","0.00640766395602441","0.0118813081988255","1"
"1 on Scale 1 to 10","1990","Rural Area","Male","23","","","","1"
"1 on Scale 1 to 10","1990","Rural Area","Female","23","","","","1"
"10 Completely satisfied","1990","Rural Area","Female","632","0.260655006518311","0.243186358408025","0.278123654628597","10"
"10 Completely satisfied","1990","Rural Area","Male","526","0.235990931454144","0.218561726315207","0.253420136593081","10"
"10 Completely satisfied","1990","Urban Area","Female","969","0.23171501911442","0.219583923698175","0.243846114530665","10"
"10 Completely satisfied","1990","Urban Area","Male","796","0.19498525032692","0.183340844703559","0.206629655950281","10"
"2 on Scale 1 to 10","1990","Rural Area","Male","52","0.0184408596959888","0.012918439036272","0.0239632803557056","2"
"2 on Scale 1 to 10","1990","Urban Area","Female","93","0.0126629522086257","0.00944809302118623","0.0158778113960652","2"
"2 on Scale 1 to 10","1990","Urban Area","Male","84","0.0167458692024983","0.0129744807804968","0.0205172576244998","2"
"2 on Scale 1 to 10","1990","Rural Area","Female","59","0.0198603845273082","0.0143084991572176","0.0254122698973988","2"
"3 on Scale 1 to 10","1990","Urban Area","Female","153","0.0282143463640216","0.0234535238263844","0.0329751689016588","3"
"3 on Scale 1 to 10","1990","Rural Area","Male","64","0.0215951310952439","0.0156286551704601","0.0275616070200277","3"
"3 on Scale 1 to 10","1990","Rural Area","Female","69","0.0271598633218414","0.0206916069822548","0.033628119661428","3"
"3 on Scale 1 to 10","1990","Urban Area","Male","136","0.0260112691077109","0.021333139352619","0.0306893988628027","3"
"4 on Scale 1 to 10","1990","Rural Area","Female","85","0.0323926638354156","0.0253477513749055","0.0394375762959258","4"
"4 on Scale 1 to 10","1990","Urban Area","Female","188","0.0359446397224184","0.0305924708348821","0.0412968086099546","4"
"4 on Scale 1 to 10","1990","Rural Area","Male","75","0.0287831190263175","0.0219202184774482","0.0356460195751868","4"
"4 on Scale 1 to 10","1990","Urban Area","Male","190","0.038450385047086","0.032799054342827","0.0441017157513451","4"
"5 on Scale 1 to 10","1990","Urban Area","Female","456","0.0904331702797104","0.0821871776974867","0.0986791628619342","5"
"5 on Scale 1 to 10","1990","Rural Area","Male","237","0.100702251812372","0.0883498329045574","0.113054670720186","5"
"5 on Scale 1 to 10","1990","Rural Area","Female","234","0.0849146158843082","0.0738222361976687","0.0960069955709478","5"
"5 on Scale 1 to 10","1990","Urban Area","Male","451","0.0963995544377348","0.0877251381988237","0.105073970676646","5"
"6 on Scale 1 to 10","1990","Rural Area","Male","168","0.072142296891131","0.0615224968623198","0.0827620969199423","6"
"6 on Scale 1 to 10","1990","Urban Area","Female","325","0.066204167541367","0.0590554130076564","0.0733529220750775","6"
"6 on Scale 1 to 10","1990","Urban Area","Male","356","0.0775262417853472","0.0696663620261449","0.0853861215445495","6"
"6 on Scale 1 to 10","1990","Rural Area","Female","169","0.0611699591246762","0.0516339803267561","0.0707059379225963","6"
"7 on Scale 1 to 10","1990","Rural Area","Female","274","0.122368793316319","0.10932829881951","0.135409287813128","7"
"7 on Scale 1 to 10","1990","Rural Area","Male","288","0.127243001143976","0.113564318001576","0.140921684286375","7"
"7 on Scale 1 to 10","1990","Urban Area","Female","653","0.125729036320508","0.116196629349173","0.135261443291843","7"
"7 on Scale 1 to 10","1990","Urban Area","Male","644","0.144848461631626","0.134504354482473","0.15519256878078","7"
"8 on Scale 1 to 10","1990","Rural Area","Male","479","0.220438559623472","0.203422867283071","0.237454251963874","8"
"8 on Scale 1 to 10","1990","Urban Area","Female","992","0.222067503630511","0.210117302446266","0.234017704814756","8"
"8 on Scale 1 to 10","1990","Urban Area","Male","1041","0.234017516214261","0.22157385644333","0.246461175985191","8"
"8 on Scale 1 to 10","1990","Rural Area","Female","519","0.216777380257833","0.20038083752166","0.233173922994006","8"
"9 on Scale 1 to 10","1990","Rural Area","Female","286","0.144286999722704","0.130304643599587","0.15826935584582","9"
"9 on Scale 1 to 10","1990","Urban Area","Female","691","0.16734574562475","0.156613232075476","0.178078259174025","9"
"9 on Scale 1 to 10","1990","Rural Area","Male","299","0.145465246472662","0.130993359696229","0.159937133249095","9"
"9 on Scale 1 to 10","1990","Urban Area","Male","613","0.1514056701899","0.140870643043264","0.161940697336536","9"
"0 Completely dissatisfied","1991","Urban Area","Female","71","0.00956129975036972","0.00673434255935955","0.0123882569413799","0"
"0 Completely dissatisfied","1991","Urban Area","Male","68","0.0096322646327578","0.0067288055143692","0.0125357237511464","0"
"0 Completely dissatisfied","1991","Rural Area","Male","38","0.0117870579106287","0.00732260860734515","0.0162515072139123","0"
"0 Completely dissatisfied","1991","Rural Area","Female","47","0.0135705288880186","0.00893005496803373","0.0182110028080034","0"
"1 on Scale 1 to 10","1991","Urban Area","Male","43","0.00675991155515311","0.00432405955332315","0.00919576355698307","1"
"1 on Scale 1 to 10","1991","Urban Area","Female","41","0.00597339122313076","0.0037348945715107","0.00821188787475081","1"
